Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-VR-001.txt
Log File Name:                   SCH_d1_m8-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2940348123
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1800000	453.651732	1	-1.867481665122	1.308917585502	-0.053328286731	-0.022729471684	0.000139257948	0.965076330673	N\A	0.057276964274	0.008117056666	0.026595490345	39	24	
1850000	451.877566	1	-1.979479642704	1.325443250770	-0.029963904596	-0.122660535930	0.000103811148	0.961140147600	N\A	0.057301947915	0.008087688192	0.025686673762	42	13	
1900000	458.215826	1	-1.826842502259	1.233633919990	-0.027805643303	-0.063691911053	0.000109531042	0.965559888644	N\A	0.053916201955	0.007145202868	0.023512027003	51	24	
1950000	468.684929	1	-1.865027977739	1.284237757404	-0.045046418094	-0.034510599056	0.000165385857	0.967385191915	N\A	0.056964533809	0.007409367438	0.025175568381	46	33	
2000000	460.092173	1	-1.794548616980	1.219239740893	-0.037142724794	-0.023380480912	0.000205572687	0.959538705326	N\A	0.060763184234	0.007616132293	0.025886545715	48	19	
2050000	479.416140	1	-1.950116121098	1.359683744684	-0.053686068153	-0.049258647835	0.000106017117	0.963601512161	N\A	0.054926394182	0.007570291615	0.026231439939	50	25	
2100000	456.505800	1	-1.856306617277	1.272301761554	-0.041225465644	-0.033251152731	0.000123405311	0.960672132020	N\A	0.054570943238	0.007065653825	0.024680953241	54	21	
2150000	456.540086	1	-1.965539331657	1.317841175167	-0.040432087842	-0.060380076759	0.000218674015	0.954689253213	N\A	0.066803095517	0.008444637703	0.029589370069	36	20	
2200000	458.078259	1	-1.789542005712	1.219682691889	-0.036573439949	-0.017433051552	0.000144024716	0.959065658004	N\A	0.059214132940	0.007867483115	0.025262488055	46	20	
2250000	458.296069	1	-1.532012636279	1.068437671476	-0.024840503581	0.024005589227	0.000129880651	0.963752804026	N\A	0.050301728058	0.006872671859	0.022756692569	54	19	
2300000	456.358914	1	-1.996055223116	1.377614994026	-0.062042267680	-0.026222139505	0.000159946798	0.960775196182	N\A	0.062305340730	0.008615381762	0.026824070749	51	24	
2350000	451.500147	1	-1.881903894711	1.291202090543	-0.049888374780	-0.010866395977	0.000139910227	0.961956949699	N\A	0.056015938792	0.008068640239	0.025471689111	48	27	
2400000	470.545708	1	-1.749345364225	1.213862126304	-0.052616914873	0.053892079378	0.000113839780	0.968881368829	N\A	0.053106398708	0.006929425316	0.024203878749	41	27	
2450000	465.201162	1	-1.804862395209	1.276115399103	-0.051620364890	-0.009784611152	0.000109595179	0.964022055187	N\A	0.052829128583	0.007532516613	0.023795160299	52	15	
2500000	470.962457	1	-1.885397010205	1.298358252769	-0.042810195688	-0.055463875439	0.000154499960	0.965876149289	N\A	0.053087514085	0.007770274085	0.025191131520	47	24	
2550000	449.853215	1	-1.758405998563	1.211684185132	-0.044422484129	0.008648780828	0.000107419331	0.962762480538	N\A	0.057945315642	0.008333467709	0.028248949690	47	31	
2600000	464.153955	1	-2.054741098950	1.402762311456	-0.054157370046	-0.062056614563	0.000150936135	0.966210417846	N\A	0.057330135691	0.008408228493	0.027106052126	37	15	
2650000	461.673411	1	-1.882494494429	1.286939068171	-0.041111806005	-0.055327791852	0.000232865144	0.961562423475	N\A	0.059682414437	0.007741035235	0.026323644154	44	19	
2700000	462.934056	1	-1.964922307294	1.350045995856	-0.048070121616	-0.064557168810	0.000313429216	0.961283328671	N\A	0.058965521059	0.008335129100	0.025794317583	44	29	
2750000	467.290538	1	-1.840462452954	1.253620007863	-0.050443066781	0.026864871872	0.000132508347	0.963720349847	N\A	0.056154196231	0.007939794358	0.025538900870	47	21	
2800000	459.119286	1	-1.649707450177	1.167819137841	-0.046346241925	0.048890502205	0.000098430180	0.961814792745	N\A	0.054576285661	0.007875266031	0.026865731251	44	25	
2850000	454.437246	1	-1.935306827759	1.327184460084	-0.044079098543	-0.062259356107	0.000135554479	0.962001336249	N\A	0.056911110258	0.007563459928	0.025398149570	36	23	
2900000	451.226710	1	-1.865924986861	1.303052096713	-0.041208083671	-0.076239905254	0.000196879342	0.962210155378	N\A	0.057275786324	0.008225891814	0.026678192446	44	24	
2950000	462.146145	1	-1.776202497425	1.236062427855	-0.029114820348	-0.067902411929	0.000091955823	0.965531025364	N\A	0.053711379552	0.007178768857	0.023983671308	42	33	
3000000	457.521084	1	-1.920043451594	1.314814034371	-0.044157079804	-0.049004363998	0.000067920567	0.961433986447	N\A	0.055181925920	0.007413263055	0.025225245796	46	24	
3050000	466.056432	1	-1.753375774304	1.230099239182	-0.051940333642	0.038227596355	0.000101478581	0.964248930601	N\A	0.055515758470	0.007714775001	0.024365162998	44	23	
3100000	464.707657	1	-1.797834010040	1.246667852891	-0.048478033123	0.007262720304	0.000109406447	0.964384303591	N\A	0.052348404132	0.007946414657	0.026380659504	45	17	
3150000	460.294261	1	-1.787922435478	1.243442052459	-0.042728133893	-0.012757612313	0.000118404738	0.964363814247	N\A	0.056230694997	0.008100627738	0.024607207960	42	20	
3200000	462.077591	1	-1.829288290385	1.241130147329	-0.048751347451	0.034998748592	0.000147308029	0.962793938430	N\A	0.058132632980	0.008463048662	0.026749578776	51	18	
3250000	469.377457	1	-1.768780892634	1.225457278751	-0.039437508516	-0.014833049795	0.000196520037	0.964151936258	N\A	0.057801883516	0.007341832519	0.025410143306	45	19	
3300000	461.879775	1	-1.837112909077	1.277831462815	-0.056440924223	0.021327401210	0.000124224403	0.961826407882	N\A	0.059608466014	0.008438716001	0.026634886083	47	23	
3350000	458.856970	1	-1.714917623210	1.194847854833	-0.050194667753	0.061971571751	0.000089455569	0.969796314032	N\A	0.051552371099	0.007518692657	0.024682425413	39	23	
3400000	459.636764	1	-1.702113600257	1.202208483925	-0.048029146892	0.040625600628	0.000116392340	0.960932682756	N\A	0.055778605996	0.007939921308	0.026704040386	46	31	
3450000	457.756840	1	-1.882282540411	1.283313960323	-0.031302427710	-0.092667432658	0.000179601534	0.962509367298	N\A	0.053979661135	0.008605620932	0.025682066614	49	16	
3500000	463.446566	1	-1.803176928506	1.263250923576	-0.049317478615	-0.009164513950	0.000055770463	0.966561114139	N\A	0.054048091238	0.007474373405	0.025966332227	46	26	
3550000	461.141290	1	-1.845512788509	1.255992487492	-0.049625268767	0.025380677713	0.000111177052	0.959273236841	N\A	0.059687558891	0.008035993477	0.029685455462	42	25	
3600000	463.569063	1	-1.695164985587	1.170987342309	-0.048175768269	0.071634699325	0.000162059995	0.960810733004	N\A	0.058387604374	0.007543337526	0.025476511355	41	22	
3650000	458.275761	1	-1.740708779292	1.209988065705	-0.045688831999	0.029206196070	0.000148391530	0.957204535684	N\A	0.058167597844	0.008462232478	0.027381287514	44	28	
3700000	467.663168	1	-1.745308199016	1.202354805976	-0.041865490357	0.021275194158	0.000117815822	0.961427963419	N\A	0.054452877737	0.007417622303	0.023520356119	51	24	
3750000	463.944100	1	-1.674001484617	1.146560286025	-0.019970893953	-0.037867430117	0.000128462979	0.959879635911	N\A	0.056919228407	0.007916713700	0.025287268345	35	21	
3800000	469.751588	1	-1.799743492369	1.261161309347	-0.053473353944	0.024064457807	0.000108427921	0.963438142728	N\A	0.056736053661	0.007594324597	0.024614908508	40	26	
3850000	458.693121	1	-1.815328181534	1.255192245585	-0.042777768410	-0.019808293970	0.000158754895	0.962268957384	N\A	0.056940200671	0.007925110166	0.025840161040	29	27	
3900000	460.782806	1	-1.952708067470	1.323329599509	-0.037578302986	-0.074523992331	0.000117573324	0.960929866310	N\A	0.059225012608	0.008413673124	0.025910201188	49	18	
3950000	443.665364	1	-2.026769932774	1.367381578820	-0.049603928778	-0.056262370038	0.000148188011	0.954422730780	N\A	0.062001703185	0.008835962428	0.027027727517	52	21	
4000000	473.659363	1	-1.783267229771	1.236176896083	-0.044326388877	-0.004329272499	0.000114243541	0.963838694340	N\A	0.056402008587	0.007393664083	0.025001316000	46	24	
4050000	456.733551	1	-1.673363118319	1.139807126613	-0.022566457381	-0.012702118547	0.000112477313	0.957394492295	N\A	0.059801117776	0.007907591354	0.028214452254	55	22	
4100000	466.542671	1	-1.860635487412	1.250424137595	-0.037782616584	-0.037030134090	0.000096903043	0.963565939925	N\A	0.054564047625	0.007396989199	0.024636037442	46	22	
4150000	442.040087	1	-1.659953988592	1.183939361685	-0.043510788787	0.016956200417	0.000115505395	0.960222993901	N\A	0.059737192088	0.007374487161	0.025937110518	54	22	
4200000	464.989905	1	-1.841607914205	1.258621799887	-0.042714379582	-0.016620958983	0.000152936694	0.964282170737	N\A	0.055891212601	0.008083903128	0.025387489080	50	25	
4250000	447.585471	1	-1.664725057817	1.153233494238	-0.027243153784	-0.014840596212	0.000082605520	0.960555057121	N\A	0.056336791219	0.008357400457	0.028740135964	47	25	
4300000	470.593337	1	-1.677597325196	1.167939857349	-0.034105188060	-0.002034976503	0.000135125225	0.963707709608	N\A	0.053559981104	0.008305078019	0.026011822504	35	21	
4350000	468.466245	1	-1.701704126920	1.204236660903	-0.046041773413	0.020467669026	0.000112288829	0.964711954013	N\A	0.053310185445	0.007070694585	0.023802177771	40	22	
4400000	459.195762	1	-1.829054394782	1.265233020949	-0.039884655540	-0.041362666493	0.000119954657	0.965862645826	N\A	0.056044418658	0.007490747254	0.024456750386	47	25	
4450000	466.415341	1	-1.712999769725	1.176952907974	-0.029308981037	-0.014603181823	0.000116737378	0.963072775601	N\A	0.057103321208	0.008491716999	0.026521122412	57	18	
4500000	463.038358	1	-1.936282212595	1.308681495569	-0.041962627426	-0.044663305282	0.000083105701	0.963071110549	N\A	0.054065924602	0.007223997725	0.024715389351	47	29	
4550000	447.641073	1	-2.115445235899	1.416278986248	-0.045694800240	-0.104411721811	0.000114399647	0.959539787790	N\A	0.060194348762	0.008898069353	0.028914936477	41	20	
4600000	458.672201	1	-1.814717445227	1.256532435354	-0.048183948289	-0.000366197505	0.000129928689	0.962286844738	N\A	0.054998703434	0.007626130349	0.024807568653	46	19	
4650000	459.585551	1	-1.778095078438	1.204055137210	-0.036196033819	0.004390067663	0.000105511023	0.961692837771	N\A	0.053038488510	0.007850437132	0.025122509433	47	21	
4700000	457.374572	1	-1.861213106014	1.255759177016	-0.048387122628	0.019208744292	0.000320393372	0.956299922898	N\A	0.055941946393	0.007222005686	0.026197868180	43	24	
4750000	466.620123	1	-1.913534665472	1.333788035248	-0.054445738712	-0.035933414304	0.000126240895	0.968769870233	N\A	0.047727165851	0.007241220787	0.023279168488	50	34	
4800000	460.291516	1	-1.778138109618	1.259104278167	-0.054703845198	0.011100561393	0.000074117042	0.964915623514	N\A	0.058278922615	0.007407348888	0.026998593092	33	30	
4850000	451.530725	1	-1.876205142205	1.293054863435	-0.042429158237	-0.049577054290	0.000101876339	0.958274310714	N\A	0.060669091157	0.008091593576	0.028350306357	40	31	
4900000	459.367480	1	-1.681840277139	1.168449260259	-0.031969263103	-0.009344835551	0.000052963932	0.967235166803	N\A	0.057212247423	0.008408791939	0.026521833319	47	26	
4950000	457.186891	1	-1.854505113710	1.279027547993	-0.045661235575	-0.029105499442	0.000097909951	0.963701833295	N\A	0.054224040469	0.007361669590	0.025576603533	33	24	
5000000	467.707545	1	-1.794521138566	1.217338484408	-0.029279580044	-0.045116860559	0.000094995804	0.967410358294	N\A	0.056606423314	0.007671215251	0.025874318308	37	31	
5050000	448.463419	1	-2.115610479019	1.441840550249	-0.057798578592	-0.088213796084	0.000167552406	0.962130104280	N\A	0.061717659797	0.008628839379	0.026185502431	45	24	
5100000	454.937553	1	-1.810453085525	1.262083295351	-0.041549625558	-0.042748115548	0.000113577403	0.960231792892	N\A	0.059545968383	0.008286745803	0.026915349648	46	26	
5150000	453.867364	1	-1.762017756079	1.199968037534	-0.023572173728	-0.054340018902	0.000105191397	0.963082131079	N\A	0.055946502574	0.008213058498	0.026054404067	56	18	
5200000	445.425928	1	-1.817376418232	1.261820293025	-0.044861615819	-0.023529203660	0.000128305943	0.959172550454	N\A	0.055680755457	0.007733060791	0.025392701214	55	34	
5250000	462.071108	1	-1.836297820304	1.258846046642	-0.042968009484	-0.019100284477	0.000140029441	0.964793567294	N\A	0.055772671640	0.007286620198	0.022583788915	45	24	
5300000	470.087152	1	-1.874960317648	1.312062506992	-0.050933342659	-0.031690905441	0.000159549624	0.965408496893	N\A	0.058175663902	0.007854357373	0.023952538054	46	30	
5350000	471.510001	1	-1.784093844202	1.242396619466	-0.043436147938	-0.018440097687	0.000087629265	0.964010925104	N\A	0.055632325823	0.007536680289	0.025110308764	39	20	
5400000	463.660800	1	-1.694800843787	1.193727186635	-0.036454548279	-0.010361064082	0.000147239543	0.961738334000	N\A	0.058301672355	0.008463597443	0.027775863240	33	28	
5450000	463.080385	1	-1.874378299143	1.294775144413	-0.052415364039	-0.003717642781	0.000116133785	0.964091871767	N\A	0.057739433027	0.008434913368	0.027898720745	47	25	
5500000	447.642933	1	-1.722911004855	1.186217727916	-0.034659170559	-0.010733859867	0.000175571154	0.952277017806	N\A	0.058674871036	0.006804463192	0.025428650427	52	27	
5550000	466.287406	1	-1.825756981396	1.228992341930	-0.033272045934	-0.029377946326	0.000161744817	0.960657515193	N\A	0.058674684339	0.007654729602	0.026100203238	45	25	
5600000	454.623785	1	-1.736442454993	1.218751724094	-0.050531228254	0.030124230957	0.000114894732	0.969277946025	N\A	0.054536422595	0.007002067819	0.023240280376	45	23	
5650000	460.189829	1	-1.856572537310	1.274452142139	-0.048841435971	-0.004344711178	0.000204431222	0.957394509201	N\A	0.055545064686	0.007726262386	0.024808137362	42	28	
5700000	460.559870	1	-1.825650051258	1.245943898474	-0.045973127391	0.005043575243	0.000098800527	0.960220715405	N\A	0.057960881633	0.008302800400	0.027292009015	42	21	
5750000	454.891602	1	-1.768042089732	1.211403050283	-0.036683946201	-0.013275726368	0.000241037467	0.962198216242	N\A	0.060944643724	0.008040634242	0.027310030412	56	27	
5800000	451.081473	1	-1.685901995928	1.138380615432	-0.025743154166	0.002531797070	0.000127753694	0.960961543972	N\A	0.059574818645	0.008084147496	0.026290752973	47	18	
5850000	478.954587	1	-2.015215261125	1.407076249030	-0.066290906513	-0.034810475023	0.000109538209	0.969045028319	N\A	0.053279470842	0.007332850702	0.020790156149	46	26	
5900000	460.077106	1	-1.714933498780	1.215920845398	-0.037324871683	-0.015512328332	0.000120585522	0.959580514277	N\A	0.058343470213	0.007655863196	0.026887740630	58	26	
5950000	459.288324	1	-1.900862209037	1.300439931491	-0.044296258663	-0.041657631694	0.000097304683	0.961103694708	N\A	0.057943162229	0.008126092915	0.023998636119	36	22	
6000000	470.552036	1	-1.799832649215	1.226990524717	-0.043204357550	0.012063991628	0.000098906559	0.961745967739	N\A	0.058003754275	0.007910307640	0.026090140983	50	26	
6050000	464.880450	1	-1.682130476834	1.181074676088	-0.036371812790	0.005352058578	0.000114004230	0.963525380387	N\A	0.056059669232	0.007779966296	0.026636143223	33	23	
6100000	465.537806	1	-1.830582295460	1.265102814471	-0.040466110056	-0.038361961168	0.000101139462	0.964338881877	N\A	0.054703202677	0.007429107012	0.026541402306	58	20	
6150000	473.627352	1	-1.688179286957	1.154698106673	-0.029093349549	-0.005494256365	0.000107458682	0.964033640401	N\A	0.056022547698	0.007260103350	0.022375409857	44	25	
6200000	448.319952	1	-1.701108630624	1.197983487762	-0.051070351944	0.054410415255	0.000139596160	0.960814055409	N\A	0.055338488561	0.007896215623	0.025613211723	38	24	
6250000	440.034451	1	-1.684285329724	1.174949395652	-0.039719651415	0.028085409347	0.000132996685	0.956162526184	N\A	0.056457896754	0.007960626953	0.027322908775	36	23	
6300000	463.027086	1	-1.679277977845	1.146245214445	-0.030867989587	0.015098115858	0.000128531611	0.964753252968	N\A	0.053419152628	0.007198591821	0.023566145600	46	21	
6350000	464.513989	1	-1.871984331238	1.277726987030	-0.043745982334	-0.033680874571	0.000105958143	0.966793182217	N\A	0.056603275068	0.007532232370	0.024608057346	37	22	
6400000	465.863562	1	-1.876021957079	1.274577335803	-0.027596642397	-0.101191614113	0.000105333463	0.964427215187	N\A	0.053876583955	0.007480281304	0.023160995240	50	26	
6450000	459.009632	1	-1.852876307927	1.250512957998	-0.027097009985	-0.079925331346	0.000117860051	0.961626361260	N\A	0.057980983818	0.007691604783	0.027237474997	48	16	
6500000	467.377220	1	-1.989429143051	1.353685434099	-0.053262325964	-0.039830927273	0.000105836531	0.961687027451	N\A	0.055821960120	0.007158771086	0.023953929136	55	23	
6550000	456.094473	1	-1.773754998382	1.214269429410	-0.043403179333	0.014197584700	0.000115193836	0.961706482726	N\A	0.055725420150	0.007825543423	0.025292626587	39	19	
6600000	454.733510	1	-1.748708678970	1.209317524646	-0.034748981412	-0.023971014129	0.000121118180	0.962541859478	N\A	0.058514969864	0.008240020165	0.026574041369	39	18	
6650000	456.203986	1	-1.854791699763	1.271634046163	-0.046384349085	-0.014958492950	0.000145011664	0.962679500561	N\A	0.055148130024	0.007759383191	0.024573949861	48	21	
6700000	450.898653	1	-1.879577918146	1.301815385524	-0.055433556139	0.008220815262	0.000142080751	0.956854042931	N\A	0.060083901572	0.007348962587	0.026463844262	37	27	
6750000	455.051497	1	-1.884956048569	1.317298335288	-0.049684485759	-0.047409047656	0.000100818708	0.960291290834	N\A	0.054367462963	0.007595414908	0.026984329106	40	26	
6800000	467.327974	1	-1.721866719410	1.199627013575	-0.037283946604	-0.012080105306	0.000112043446	0.961254917415	N\A	0.058314575763	0.008027548339	0.025608875210	46	28	
6850000	467.731725	1	-1.689221736115	1.182645593358	-0.043112700827	0.037551609375	0.000117845040	0.961690296962	N\A	0.053602968596	0.007904193869	0.025299502324	49	23	
6900000	454.612429	1	-1.771639734164	1.244022514933	-0.040336406631	-0.035821599549	0.000118124679	0.963066704002	N\A	0.056508499557	0.008220929452	0.025983529482	39	27	
6950000	471.621386	1	-1.825415669163	1.240792971857	-0.039213434015	-0.027554498022	0.000099540852	0.963356443684	N\A	0.051919611017	0.007487748635	0.023770892185	45	26	
7000000	454.061841	1	-1.995163047125	1.349793678370	-0.044809105101	-0.075401426204	0.000184962091	0.967668681165	N\A	0.055756662992	0.007622428294	0.024058426373	48	22	
7050000	461.689927	1	-1.752051587011	1.227325468130	-0.047687971511	0.012462400719	0.000118025504	0.966560261245	N\A	0.055178749446	0.008003880682	0.025334137691	50	27	
7100000	458.040355	1	-1.605466350721	1.146907267961	-0.032666741167	0.001775478792	0.000105070795	0.959410901937	N\A	0.057786865913	0.007685936522	0.025600824111	47	28	
7150000	458.455509	1	-1.550094307403	1.085649242592	-0.018728036827	-0.013607120713	0.000102238796	0.963476401569	N\A	0.055000540766	0.007627115056	0.025971117294	46	23	
7200000	470.099114	1	-1.748395004590	1.223085214478	-0.039439257198	-0.019341962359	0.000087432824	0.963407361204	N\A	0.057803063975	0.007528873794	0.027606061591	57	26	
7250000	467.519502	1	-1.746267184129	1.224446940587	-0.035889296246	-0.033474146212	0.000088396147	0.964785968400	N\A	0.055073270052	0.007606392444	0.023933736760	46	25	
7300000	460.929749	1	-1.811113231658	1.263318488950	-0.049627138518	-0.004643307203	0.000163379560	0.960651434120	N\A	0.057669439817	0.008469262959	0.026374002528	35	18	
7350000	459.108055	1	-1.830688826383	1.291935104037	-0.044589262926	-0.052709064211	0.000103701586	0.959495056078	N\A	0.056545078358	0.008003365550	0.025938882643	48	27	
7400000	462.412975	1	-1.724467300598	1.203457923117	-0.033699179563	-0.030932506980	0.000129886380	0.960745374917	N\A	0.062820460732	0.008115380305	0.028511838991	29	23	
7450000	444.775976	1	-1.799122837523	1.229148854727	-0.044794803631	0.018444824687	0.000111379931	0.962992982067	N\A	0.057662224602	0.008106963815	0.025185240632	41	18	
7500000	466.524055	1	-1.691915469437	1.170709066342	-0.032059365511	-0.007730688252	0.000126988661	0.961453896009	N\A	0.055798142346	0.007176656397	0.024317694493	45	23	
7550000	459.072188	1	-1.708426185662	1.194073979986	-0.026417141947	-0.052460845362	0.000100724419	0.961505719105	N\A	0.054793881687	0.007418606544	0.024595750417	40	27	
7600000	448.351010	1	-1.954117969237	1.322353435765	-0.044095409473	-0.048593511182	0.000100892200	0.963136377773	N\A	0.057259558799	0.008345695292	0.025543987227	51	24	
7650000	462.713614	1	-1.723504936992	1.216755625232	-0.043881973461	0.005415400747	0.000132068417	0.962040618707	N\A	0.058527236491	0.007828652457	0.026299066382	43	20	
7700000	451.121799	1	-1.903931810328	1.288605920843	-0.044724364985	-0.025223758086	0.000130790007	0.959186398434	N\A	0.056969204061	0.007813802140	0.025096202394	47	20	
7750000	477.254577	1	-1.946391561471	1.350283650029	-0.056691483735	-0.032095833309	0.000082369579	0.969477920645	N\A	0.055197445497	0.006996643593	0.023587905301	62	29	
7800000	462.428211	1	-1.792779858887	1.239525888371	-0.039106090241	-0.033117508927	0.000125441630	0.962724730370	N\A	0.060257059477	0.008656287120	0.027162082733	40	14	
7850000	458.729644	1	-1.821875997785	1.277701966699	-0.039576667991	-0.063022771652	0.000091280639	0.960209723210	N\A	0.061598068681	0.008085917697	0.027901064533	60	40	
7900000	460.269456	1	-2.058180443286	1.400671746035	-0.051624681814	-0.075921592765	0.000175274082	0.958832899997	N\A	0.058618022375	0.007773565209	0.027177552897	50	25	
7950000	454.554919	1	-1.750175364287	1.208771242310	-0.038601290728	-0.007356466472	0.000162878436	0.960604401562	N\A	0.057429075277	0.007894898458	0.026598184689	44	26	
8000000	458.343762	1	-1.630367369456	1.122161086814	-0.026987471317	0.009471796655	0.000100682103	0.963973801294	N\A	0.054470843731	0.007226060335	0.025001589327	53	21	
8050000	444.319767	1	-1.712246913987	1.182428047475	-0.020714953054	-0.063593509442	0.000117624969	0.961276750617	N\A	0.055708341820	0.007926283239	0.026314597471	49	20	
8100000	464.585290	1	-1.820868543976	1.262746851401	-0.041489469516	-0.030920500866	0.000119911864	0.961609661181	N\A	0.056666321286	0.007986743914	0.024193305745	51	20	
8150000	472.247528	1	-1.762585288406	1.242049499943	-0.035322492092	-0.058743356330	0.000087514627	0.965739788210	N\A	0.053185602452	0.007271943451	0.023655897969	50	25	
