Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-VR-001.txt
Log File Name:                   STR_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2974046392
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2150000	527.781404	1	-1.592381410054	1.175263259299	-0.016812777386	-0.048079644373	-0.000890326541	0.000118974949	0.973413865459	N\A	0.094680301233	0.014021248822	0.039450045264	0.007391944180	49	21	
2200000	527.013612	1	-1.392415248270	1.021405505981	0.003808315206	-0.017663600562	-0.002176840783	0.000095465066	0.985239540473	N\A	0.084061545984	0.011945965029	0.036546547094	0.007070155321	48	26	
2250000	529.509937	1	-1.701203859718	1.277161066897	-0.025024962135	-0.150445527984	0.015403069978	0.000106160785	0.979682359204	N\A	0.088301127370	0.012563801670	0.039531799694	0.007705735717	50	18	
2300000	540.229306	1	-1.247172384282	0.952982445687	0.021389440974	-0.046998700001	-0.002447731284	0.000143197215	0.975549656685	N\A	0.105823977131	0.015319567321	0.044064779681	0.008230197366	34	26	
2350000	518.899792	1	-1.290772528488	0.964123776562	0.014865302296	-0.008813684508	-0.008233518082	0.000079334528	0.979872828400	N\A	0.085542951466	0.011995690263	0.038285642443	0.007182725071	51	22	
2400000	528.359893	1	-1.641509728819	1.193117109989	-0.010353395159	-0.075220723676	-0.001838616251	0.000078747493	0.978636316947	N\A	0.087999966664	0.013104544603	0.036909512368	0.007434514735	43	32	
2450000	532.325204	1	-1.648358580463	1.184479293074	-0.009767954266	-0.089761948321	0.004277589844	0.000176311304	0.982563129377	N\A	0.084961956739	0.011468901339	0.036894253920	0.006617971205	35	20	
2500000	535.378380	1	-1.562000336956	1.091091027271	0.008126564517	-0.042460480032	-0.009974859029	0.000143945915	0.975137157448	N\A	0.100952348956	0.013823673559	0.043636017843	0.007580026762	52	23	
2550000	532.421845	1	-1.401931540584	1.048630209331	0.013161903779	-0.111929113225	0.004856018306	0.000200701064	0.983257296130	N\A	0.081922551734	0.012633720683	0.033985437509	0.006935846466	42	32	
2600000	534.021796	1	-1.411676066075	1.049984358128	0.012364156603	-0.104025267907	0.002479621406	0.000105379777	0.986184914583	N\A	0.079485017520	0.010771487948	0.035876781088	0.006345068791	53	32	
2650000	544.150124	1	-1.663948052661	1.220042326926	-0.016303074657	-0.108535008372	0.007664679173	0.000182081256	0.983921808597	N\A	0.089258382807	0.012598517907	0.037646451265	0.007364138857	45	25	
2700000	536.857431	1	-1.357730573647	1.024236895204	0.008248417456	-0.046253401377	-0.004427075148	0.000083560637	0.979181462887	N\A	0.086101528428	0.012995170747	0.036749567816	0.007543533270	45	25	
2750000	526.843462	1	-1.546297201326	1.156177879739	-0.009358524531	-0.100403496676	0.007199669375	0.000107140156	0.974804162379	N\A	0.098458861818	0.014568640776	0.040265179725	0.007581289731	38	19	
2800000	515.259113	1	-1.363815980028	1.015539011286	-0.001095581058	0.010509675056	-0.005385349207	0.000140340765	0.973203859934	N\A	0.075537536184	0.010032017389	0.035674434292	0.006240566607	40	19	
2850000	546.752545	1	-1.652754325482	1.209971581567	-0.014918254270	-0.119352227590	0.011554069046	0.000092544970	0.994279440005	N\A	0.061815586837	0.010339291654	0.024009751900	0.006337894947	60	22	
2900000	521.727758	1	-1.509146106735	1.129146285065	-0.004608454939	-0.073573645210	-0.002737244660	0.000222485276	0.975420958529	N\A	0.095035046208	0.013693601216	0.040071809449	0.007737702229	48	23	
2950000	538.037562	1	-1.588747149597	1.186539388695	-0.010551362769	-0.131623703850	0.013767480425	0.000072234867	0.983379660420	N\A	0.087488372098	0.013671653988	0.037114127740	0.008079026076	43	28	
3000000	522.635066	1	-1.908481682345	1.458418123166	-0.056188450653	-0.184971314257	0.024952002954	0.000107851898	0.977498881079	N\A	0.078637627238	0.009741780021	0.038786802714	0.006079834137	53	23	
3050000	527.383460	1	-1.565283696429	1.168950432321	-0.013136350578	-0.114497165233	0.013980891816	0.000093337547	0.976937456473	N\A	0.081888253806	0.011269293390	0.038017885206	0.006672934582	39	24	
3100000	526.667687	1	-1.918980449839	1.459299648330	-0.053661521042	-0.205866609756	0.028125627863	0.000148613191	0.982391701933	N\A	0.090071640482	0.013971086242	0.037201555429	0.007542745554	55	31	
3150000	529.620766	1	-1.644217945557	1.210370015538	-0.005331808275	-0.149213609729	0.005890823945	0.000183289980	0.980718673731	N\A	0.089139624195	0.012826011578	0.038419692401	0.007438127538	40	22	
3200000	539.483012	1	-1.399632399912	1.026851110171	0.010960277161	-0.036072737886	-0.007855073130	0.000114241039	0.989256305823	N\A	0.076282959509	0.011605759425	0.030160734797	0.006398279284	42	25	
3250000	528.246396	1	-1.649391220745	1.189235225662	-0.015003382126	-0.075411821100	0.004666127922	0.000140404819	0.977866032244	N\A	0.091197120220	0.012841847957	0.038495461335	0.007120115031	52	19	
3300000	537.950114	1	-1.584666450618	1.146669154235	-0.007277242940	-0.071325854644	0.004574414215	0.000083857698	0.978170957824	N\A	0.085281110787	0.011512148253	0.039742001614	0.007119290387	32	24	
3350000	527.948830	1	-1.590400078783	1.129955337406	0.003825243678	-0.099549514070	-0.001404154578	0.000106893688	0.981706648661	N\A	0.091400359561	0.013304322213	0.038194301523	0.007431203252	52	24	
3400000	531.041804	1	-1.473319917616	1.101938813002	-0.002779233468	-0.069659566030	0.001893837483	0.000206201725	0.989086161988	N\A	0.078786570634	0.011827896484	0.033710928761	0.007063642953	58	29	
3450000	549.778580	1	-1.568003983326	1.156247198728	-0.009319545946	-0.085557352557	0.004944740104	0.000152371511	0.983994924371	N\A	0.096118450955	0.012974324334	0.040940886455	0.007467097724	37	22	
3500000	528.072095	1	-1.343103879928	1.046941159652	0.006583071706	-0.073625490080	-0.001936154075	0.000126245919	0.976693392959	N\A	0.097656545172	0.014144815816	0.041728728183	0.007892879963	44	20	
3550000	530.113422	1	-1.410314728317	1.052914412627	0.003101018066	-0.057558414963	0.001478358132	0.000199388578	0.984781483708	N\A	0.085706725582	0.012352882643	0.038112627000	0.007628145334	39	25	
3600000	528.410034	1	-1.467493582730	1.076071993075	0.000025818378	-0.064080598167	0.004252287138	0.000187762416	0.987382520209	N\A	0.081586685868	0.011633467491	0.035098418333	0.006995461592	42	24	
3650000	542.821115	1	-1.366883759596	0.966666418049	0.018880838403	0.020509113214	-0.016540245986	0.000104221369	0.980946140769	N\A	0.089906315085	0.012710476681	0.036923260856	0.006941390846	43	19	
3700000	521.744024	1	-1.697399100629	1.283311514191	-0.023873592189	-0.155922227710	0.013293925274	0.000098180162	0.981540067052	N\A	0.082787740040	0.012029415918	0.036842701104	0.007232267490	38	22	
3750000	535.029503	1	-1.335094192154	1.013709513410	0.006869273547	-0.042284394676	-0.000896401969	0.000145563557	0.982485783382	N\A	0.091185150628	0.013411520771	0.037799192287	0.007521480689	59	21	
3800000	540.077292	1	-1.532581883247	1.115513000410	0.000895978605	-0.102206266393	0.004741596269	0.000081435296	0.985186904524	N\A	0.076334627641	0.011615361510	0.032562767123	0.006740612102	49	33	
3850000	519.995473	1	-1.517264758146	1.114717667843	-0.003675233030	-0.048492166213	-0.003459713160	0.000095694296	0.981909177401	N\A	0.087302024635	0.011768798721	0.038561950191	0.006819252654	47	24	
3900000	525.498506	1	-1.675132979292	1.246510658388	-0.018661540895	-0.132193665551	0.011058497838	0.000076445446	0.979247695512	N\A	0.094656629033	0.013624477241	0.040391950560	0.007860081938	46	25	
3950000	530.085023	1	-1.707884205607	1.319191425803	-0.039706307267	-0.146561367015	0.019218240700	0.000152040099	0.975900193358	N\A	0.077494918678	0.010077633897	0.037318554434	0.006156826430	48	30	
4000000	511.484175	1	-1.701078454773	1.264828833162	-0.031874225094	-0.076683130722	0.006800464240	0.000107953721	0.974402506499	N\A	0.079585784831	0.009789245144	0.039243854833	0.006123112041	46	17	
4050000	527.256186	1	-1.513797621014	1.161510148597	-0.016391492727	-0.078453597643	0.007867879086	0.000110863407	0.975276901014	N\A	0.091683578040	0.013634338428	0.038599659996	0.007469751031	48	33	
4100000	544.459934	1	-1.716692526041	1.279772596757	-0.017153734775	-0.159237751269	0.008763693176	0.000156755831	0.981716693873	N\A	0.090203066257	0.012707606446	0.038283264593	0.007352531938	46	25	
4150000	525.167701	1	-1.503607185687	1.108269704366	-0.002812364916	-0.044282435084	-0.005612293545	0.000171624780	0.978763536760	N\A	0.102107877846	0.013712727567	0.043987529132	0.007798341482	44	21	
4200000	528.357745	1	-1.341816576336	0.975580374270	0.020168877824	-0.028752294243	-0.009181714302	0.000108848152	0.984446561270	N\A	0.082797706231	0.012211941622	0.036156993289	0.007467799162	49	26	
4250000	522.799254	1	-1.329892221654	0.950152534953	0.025498032793	-0.034860334717	-0.009628910347	0.000103753584	0.977349976423	N\A	0.086998953343	0.012345490052	0.039704642721	0.007295323673	34	19	
4300000	528.827817	1	-1.816242268830	1.369514561269	-0.044823793910	-0.145387022711	0.022163520791	0.000114886738	0.983882089441	N\A	0.072070149150	0.009371800953	0.034078455054	0.005783855554	62	28	
4350000	532.128397	1	-1.776532843450	1.333627568272	-0.038393284388	-0.155745754230	0.024318493688	0.000069776084	0.978515776426	N\A	0.084976161193	0.011932409612	0.038786006615	0.007405672782	54	28	
4400000	533.939159	1	-1.567066679261	1.148487218900	-0.004541463718	-0.093994635308	0.004556135936	0.000139778878	0.981319814677	N\A	0.084478989001	0.012793800159	0.035224658784	0.007117220539	32	26	
4450000	537.157743	1	-1.337204060627	0.974492607281	0.015453520871	-0.015012864541	-0.006925606506	0.000162305402	0.982538267212	N\A	0.088308215410	0.012356336468	0.038474107013	0.007316977896	38	27	
4500000	522.727472	1	-1.817762200430	1.355539169431	-0.035665779747	-0.174877556332	0.022026233976	0.000107428297	0.980129005733	N\A	0.074561547657	0.010985923147	0.034770768912	0.006656101276	40	23	
4550000	528.374518	1	-1.718734568360	1.270895799593	-0.021683678427	-0.154297703265	0.017230786090	0.000105984363	0.977830176388	N\A	0.083545593891	0.012207568780	0.036471921672	0.007029746619	47	28	
4600000	534.924493	1	-1.809618889178	1.363074644121	-0.044508041206	-0.137118613918	0.019100329982	0.000121724484	0.977403739394	N\A	0.082828268694	0.010329737106	0.040090824640	0.006451045955	46	22	
4650000	536.773419	1	-1.442537785736	1.024754554515	0.018779521061	-0.069048254146	-0.005527287451	0.000216780112	0.983681848398	N\A	0.088605962861	0.012935252914	0.036912887438	0.007238723199	58	25	
4700000	525.758044	1	-1.404068738124	1.002395542971	0.015074739799	-0.007170628625	-0.010636982311	0.000083328568	0.979421659920	N\A	0.087119180111	0.012718096894	0.037118274079	0.007172214597	44	31	
4750000	542.925636	1	-1.356223487092	1.037380698653	0.000367040935	-0.054078803183	0.008268150903	0.000076564832	0.989786179675	N\A	0.075229607685	0.011971830982	0.030688489693	0.006768022886	41	22	
4800000	538.126442	1	-1.682718595857	1.249786651626	-0.024218832513	-0.119249562458	0.012185939627	0.000169919816	0.990577579391	N\A	0.067677246026	0.010554604412	0.024137210646	0.006023989723	46	18	
4850000	529.961300	1	-1.493502703186	1.089224941018	0.002389062188	-0.052197069021	-0.003840116030	0.000151303504	0.978985218123	N\A	0.101672629109	0.013681531876	0.043924102140	0.007971767557	45	17	
4900000	549.306150	1	-1.571592768425	1.152699799334	0.000583741486	-0.109056213696	0.000326218159	0.000104605976	0.981307592156	N\A	0.084913366045	0.012185287493	0.036204876013	0.006770533682	39	19	
4950000	534.500693	1	-1.641608028679	1.183804246484	-0.010964845658	-0.080479058031	0.005212623101	0.000155487980	0.981793625449	N\A	0.092174217705	0.012372092438	0.041089008635	0.007308289457	57	30	
5000000	529.857178	1	-1.812350008648	1.295006245320	-0.020738206146	-0.155171027324	0.013317208761	0.000121401321	0.985243214428	N\A	0.085423315624	0.011929518298	0.037880982743	0.007094001137	39	23	
5050000	517.162911	1	-1.702040745341	1.230347524128	-0.022039944198	-0.071278330800	0.002559579458	0.000129775657	0.971794646333	N\A	0.093266322270	0.013050604943	0.042280598784	0.007453822426	54	25	
5100000	529.145470	1	-1.864353433786	1.333009623972	-0.026170722943	-0.161855593491	0.013153156342	0.000116929539	0.977553780528	N\A	0.095978706682	0.013394923825	0.040543468361	0.007372869120	48	18	
5150000	534.945408	1	-1.409333414952	1.063101765087	0.001517419492	-0.042748693444	-0.003242801757	0.000098710435	0.990714185844	N\A	0.075742603699	0.012315199268	0.026820811244	0.006353031398	50	30	
5200000	537.764214	1	-1.405056954898	1.037350124801	0.005501920744	-0.044156088185	-0.000983722602	0.000166658688	0.976628311627	N\A	0.091843838478	0.013455603559	0.039244212028	0.007641263982	25	24	
5250000	539.239667	1	-1.514906178615	1.104171201043	0.005063226895	-0.084154603440	-0.001078592733	0.000168603277	0.987731749443	N\A	0.082130117035	0.013053014705	0.032473840937	0.007333815136	50	25	
5300000	533.104940	1	-1.344859421593	0.989858830278	0.008317670497	0.003635175595	-0.006841712379	0.000083984347	0.982913200219	N\A	0.086603544599	0.012460774832	0.039044555331	0.007413032656	55	31	
5350000	538.429325	1	-1.292514365501	0.925408605954	0.034274297350	-0.037048786550	-0.015110292154	0.000181468991	0.983993171813	N\A	0.090287859086	0.013314136932	0.038222826839	0.007309604182	51	27	
5400000	533.537101	1	-1.500775564145	1.089696381273	0.011391859706	-0.119459578201	0.003449781526	0.000077674465	0.982649785385	N\A	0.088606896605	0.013483138956	0.037790147381	0.008058948957	54	25	
5450000	532.931439	1	-1.407298129443	1.052992856583	0.007155748493	-0.062145152178	-0.002290139306	0.000071617161	0.980524565843	N\A	0.091106382483	0.014589456985	0.036828772288	0.008223252024	37	28	
5500000	532.038867	1	-1.916099095869	1.361992459039	-0.032643598634	-0.160607057715	0.015316317689	0.000092337027	0.980431321231	N\A	0.090986078447	0.013177802501	0.038561260068	0.007221489239	56	17	
5550000	513.802329	1	-1.654747192068	1.220615968339	-0.021310731030	-0.078807742146	0.003357840915	0.000096900876	0.981468580246	N\A	0.088336592947	0.012247276792	0.038615845627	0.007267481583	50	19	
5600000	532.943233	1	-1.550581114052	1.116598216278	-0.001715225443	-0.049221052155	-0.004793082026	0.000098952651	0.981694370029	N\A	0.093022173339	0.012793863535	0.039671559445	0.007085726436	37	20	
5650000	525.515642	1	-1.527373758715	1.150118804564	-0.009634715475	-0.067177431183	0.000121400839	0.000113402062	0.983901047466	N\A	0.086352811332	0.012847069194	0.035813381515	0.006976212184	36	29	
5700000	537.737250	1	-1.521060677504	1.102237567668	0.008764644438	-0.095741448355	-0.004680420240	0.000104607553	0.981447708785	N\A	0.087707690605	0.013527129729	0.035798921789	0.007245495161	51	22	
5750000	540.051459	1	-1.579469826112	1.182819018163	-0.008089487490	-0.135378887216	0.009912922138	0.000146998951	0.982604261427	N\A	0.088617008867	0.012848527306	0.037178091125	0.007117539284	56	25	
5800000	529.229799	1	-1.284078224661	0.927016046757	0.029645904427	-0.024563657937	-0.010460810505	0.000199820585	0.985956732332	N\A	0.079223261504	0.012251787929	0.031919363130	0.006557536764	49	29	
5850000	520.945513	1	-1.273462512413	0.935590865787	0.023773723606	-0.017421017252	-0.012941144066	0.000109762280	0.975859466722	N\A	0.105749034249	0.014268449104	0.044443521720	0.007796959250	45	26	
5900000	528.572211	1	-1.432295928120	1.077300392533	-0.000859028452	-0.074137260832	0.004925927565	0.000130058184	0.990101952028	N\A	0.080533710786	0.010708358082	0.035371352098	0.006376910366	46	27	
5950000	541.300306	1	-1.501948340522	1.105011045906	-0.001867306091	-0.051842084205	-0.003422787885	0.000147076323	0.985244745003	N\A	0.089374995509	0.013133515181	0.037602788396	0.007758022474	39	25	
6000000	541.786524	1	-1.627999901115	1.195905185630	-0.013257247500	-0.107234176984	0.008756377785	0.000115470235	0.988938902326	N\A	0.077639962752	0.010134570881	0.034856909793	0.005945905756	47	31	
6050000	535.975911	1	-1.847796567306	1.352930510246	-0.034150530521	-0.137573619777	0.012937675301	0.000148175826	0.983882037884	N\A	0.089756945565	0.012495741367	0.037444605165	0.007036791474	53	22	
6100000	537.042833	1	-1.609183646400	1.206142733864	-0.012710146621	-0.150905447327	0.016276567745	0.000086101435	0.992137333802	N\A	0.085315015381	0.012040111903	0.035859737408	0.007473678763	46	29	
6150000	524.537544	1	-1.601441629517	1.200541388923	-0.010869758076	-0.134508874743	0.010006854151	0.000149466825	0.979330516108	N\A	0.093711766026	0.013509205496	0.040242292824	0.007737116131	44	26	
6200000	517.901762	1	-1.848615892620	1.391561899063	-0.051149949698	-0.154711151413	0.023719649238	0.000098550092	0.976291324289	N\A	0.084222622121	0.010226309505	0.040432744670	0.006404634006	60	33	
6250000	538.690149	1	-1.957618796711	1.432007075049	-0.041282491128	-0.199183073498	0.023121211229	0.000151045393	0.984929517832	N\A	0.083904236808	0.012230429113	0.035003917476	0.006855550830	40	29	
6300000	543.690099	1	-1.606311743981	1.195518054109	-0.008549312741	-0.142158092398	0.011291660732	0.000094952834	0.981513119593	N\A	0.080712974171	0.011461015795	0.035063595805	0.006452691349	57	22	
6350000	529.975095	1	-1.532690342607	1.132024822332	-0.000649617153	-0.113698265099	0.006727240889	0.000154954761	0.982606485869	N\A	0.091745161021	0.013156033850	0.038978779475	0.007434753304	51	21	
6400000	538.429043	1	-1.610478040420	1.203487893851	-0.004386776411	-0.178716496493	0.012757957120	0.000196200851	0.979538960654	N\A	0.092614578045	0.014534004419	0.037156921454	0.007976490719	48	20	
6450000	536.103322	1	-1.701556717737	1.310460016606	-0.027747227379	-0.201225884457	0.025697108146	0.000079184183	0.981320067418	N\A	0.079745809946	0.011337360046	0.035438806989	0.006890454812	44	23	
6500000	520.819202	1	-2.075909049851	1.545607923047	-0.064374328223	-0.200167729951	0.025912150600	0.000145847022	0.977238694210	N\A	0.086410993573	0.010960013554	0.040039651089	0.006460302000	45	29	
6550000	536.765711	1	-1.706788866215	1.254046905839	-0.013236857154	-0.136002968833	0.005171583450	0.000183123378	0.986163712091	N\A	0.082877229423	0.012215737178	0.036011403160	0.007318223138	49	22	
6600000	539.752763	1	-1.438584961207	1.043798975334	0.019297375528	-0.114771109049	0.000317832461	0.000152436951	0.986262247515	N\A	0.083305291008	0.011786961576	0.034536283690	0.006868512750	37	35	
6650000	528.309355	1	-1.506687094298	1.104992816647	0.000506513743	-0.074349193158	-0.000373344770	0.000239186610	0.985777861711	N\A	0.085310062198	0.011908067933	0.037719965409	0.007229123459	53	19	
6700000	534.898375	1	-1.168757790688	0.860302337096	0.030974641896	0.027672454451	-0.015177849834	0.000123621706	0.980086390948	N\A	0.086509856076	0.013082469197	0.035247199537	0.006560905179	43	18	
6750000	534.173233	1	-1.524398400950	1.140089043353	0.000543384839	-0.117732319799	0.004997675793	0.000089347979	0.984570683308	N\A	0.085202206805	0.012033383850	0.035182162056	0.006609712089	36	31	
6800000	523.950987	1	-1.599701876181	1.139008609719	0.005397531453	-0.090761319377	-0.004839146308	0.000007421299	0.974875424856	N\A	0.094978984344	0.013762799041	0.041493385691	0.007907497221	47	29	
6850000	552.285275	1	-1.626539028595	1.164100361256	-0.009294589088	-0.088398367790	0.003847422505	0.000017084524	0.983644633949	N\A	0.079686682209	0.011683502816	0.034695279582	0.006953651895	54	25	
6900000	536.085654	1	-1.345374440034	0.970202495847	0.017599742007	-0.000357482624	-0.013597338730	0.000029543254	0.978794204324	N\A	0.090568118027	0.013801068374	0.037647130611	0.007432864582	44	29	
6950000	542.313682	1	-1.621221983601	1.126147649428	-0.008915112951	-0.063363930233	0.004081203515	0.000009456266	0.987109769891	N\A	0.077941115607	0.011244267335	0.034269463615	0.006806256930	50	28	
7000000	534.355363	1	-1.605024745971	1.125261398326	-0.005692629002	-0.083276778593	0.005476370916	0.000012094114	0.982813939878	N\A	0.083770870788	0.012969484370	0.034646552169	0.007391729966	54	24	
7050000	534.946106	1	-1.588665533427	1.192905608269	-0.020038128188	-0.085065763613	0.011192985024	0.000017664254	0.975378535979	N\A	0.084538452724	0.011782108805	0.039097583499	0.007212826577	39	15	
7100000	528.391125	1	-1.621948584851	1.184718194319	-0.010532855684	-0.089527104000	0.000318939268	0.000011065275	0.982219453116	N\A	0.084536786466	0.012243261658	0.037442803651	0.007427016524	46	29	
