Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m9-VR-001.txt
Log File Name:                   DIE_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4513979
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	717.819207	1	-0.911028723393	0.861250178550	0.012415362161	0.096538814333	-0.014293452515	0.000030320287	0.991931741262	N\A	0.054053739624	0.008242281374	0.021451396566	0.004205455806	41	23	
1550000	705.790922	1	-0.736035794548	0.704765896668	0.036693088120	0.165683433498	-0.029312360064	0.000025711843	0.992030938126	N\A	0.062595118514	0.009085582624	0.024402459388	0.004310384010	43	26	
1600000	715.513434	1	-0.903717459872	0.877464747891	0.007429893589	0.083318622283	-0.008772519176	0.000026227717	0.992467037440	N\A	0.060659615347	0.008915409072	0.024490146252	0.004885376336	41	18	
1650000	709.765413	1	-0.861774568425	0.836859234275	0.016482406016	0.091424332584	-0.014325451219	0.000023700362	0.992424953259	N\A	0.060783691537	0.009096544067	0.023685245718	0.004751470340	42	26	
1700000	727.318070	1	-0.892760288663	0.851911538511	0.008763311264	0.114529157258	-0.013575386002	0.000022007816	0.992240299157	N\A	0.059766718324	0.008953982950	0.024082549082	0.004673290487	52	24	
1750000	709.789136	1	-0.920045077778	0.880375443217	0.009055429077	0.083134171299	-0.011338316847	0.000025764846	0.992219607613	N\A	0.053278028875	0.008083779414	0.019417610170	0.004014043344	35	28	
1800000	722.547597	1	-0.932381736469	0.876596381178	0.009368281753	0.102769295856	-0.014999757281	0.000020974083	0.992691804980	N\A	0.058992339288	0.009045434127	0.023775594224	0.004908599945	60	18	
1850000	733.146070	1	-0.972012245975	0.947425536560	-0.000225309771	0.016202010451	0.002211698679	0.000026887535	0.993797068221	N\A	0.048338090166	0.008160187212	0.018514794337	0.004483257881	37	30	
1900000	713.770210	1	-0.919895203273	0.885777013341	0.005207837167	0.069000425048	-0.001359221654	0.000025641872	0.992469647346	N\A	0.052981703665	0.008512182246	0.022088952434	0.004876117140	47	29	
1950000	720.513048	1	-1.034228944331	0.949949550043	0.000301013660	0.076194741793	-0.012212911810	0.000023640356	0.991894731795	N\A	0.051656244895	0.008043019410	0.020241879950	0.004206631877	50	32	
2000000	721.250482	1	-0.897691041325	0.857706778859	0.016665232343	0.058867265159	-0.009229799183	0.000022892929	0.991753581146	N\A	0.064212576616	0.009923440599	0.024259329100	0.005037574917	42	21	
2050000	728.431555	1	-0.812734403783	0.789831481487	0.021748838291	0.126097620038	-0.020487203126	0.000022875326	0.992464900586	N\A	0.059269783201	0.009037150639	0.022928590288	0.004535627403	39	20	
2100000	721.659154	1	-0.785703371115	0.747440795933	0.031145552016	0.138804401686	-0.024662043115	0.000021933691	0.992638682350	N\A	0.057363462179	0.008995164806	0.022754935356	0.004779322970	57	12	
2150000	741.610723	1	-0.819506606353	0.800336826059	0.022136357952	0.104489073097	-0.017059555460	0.000022780496	0.992660644740	N\A	0.062143413857	0.009350240487	0.023998988958	0.004797495263	46	27	
2200000	722.597149	1	-0.904852942926	0.853436656555	0.009288540833	0.123872343138	-0.016882157814	0.000028460056	0.991702574369	N\A	0.056432401830	0.008657702547	0.022134126930	0.004427412720	53	20	
2250000	732.816822	1	-0.858298428799	0.837770410596	0.015035583438	0.091263152752	-0.013056103633	0.000019719712	0.992482977689	N\A	0.062619136036	0.009768690199	0.023806260885	0.005115684634	40	26	
2300000	729.206724	1	-0.757076540604	0.761468122186	0.026242422127	0.101905893089	-0.013076916835	0.000025204882	0.992168154912	N\A	0.057352198614	0.009333617811	0.022570063549	0.005181929644	39	24	
2350000	717.945668	1	-0.866785650994	0.822470552079	0.019953726409	0.105081262665	-0.017449989350	0.000024990708	0.993521466564	N\A	0.050256633981	0.007385899957	0.021238040697	0.004301688954	38	27	
2400000	723.368044	1	-0.845427150131	0.825432941081	0.018689250099	0.090623850078	-0.015328828605	0.000021336296	0.991759669098	N\A	0.059734962645	0.009533028675	0.023594044754	0.005166793155	50	24	
2450000	723.457434	1	-0.928972519960	0.876286304869	0.012850051924	0.072724061562	-0.011863060085	0.000022296397	0.992445575054	N\A	0.052889934375	0.008328758872	0.021262883067	0.004509278409	49	19	
2500000	708.644358	1	-0.962237640048	0.904541864632	0.006976496630	0.073966908474	-0.010958956231	0.000027009627	0.991691046832	N\A	0.058271218791	0.009201423492	0.023188293394	0.004985622998	47	16	
2550000	722.102393	1	-1.002679499794	0.962281608564	-0.013460658665	0.086573991247	-0.004294471816	0.000027898389	0.991688012136	N\A	0.048544229819	0.006772675633	0.022657258216	0.004063032555	41	22	
2600000	720.389943	1	-0.908927694521	0.864586419183	0.008151022546	0.106565987990	-0.012466772791	0.000022147577	0.992754757653	N\A	0.051255145046	0.007911320488	0.021278313009	0.004413683961	40	27	
2650000	731.248587	1	-0.826965226409	0.809426229833	0.023091259528	0.082819909618	-0.014209136001	0.000028128551	0.993184413353	N\A	0.051187588657	0.007894606026	0.020689444070	0.004226606700	49	24	
2700000	718.561740	1	-0.822778994973	0.806803349423	0.021959779846	0.094591285866	-0.016516820026	0.000024294635	0.993818067427	N\A	0.052089568553	0.007816526747	0.020060662047	0.004044342185	46	22	
2750000	727.471241	1	-0.800128824341	0.784982591054	0.021722766434	0.116126736194	-0.016012418565	0.000027185233	0.991389830828	N\A	0.060973192058	0.008983891976	0.024893854709	0.004972378427	49	23	
2800000	723.792202	1	-0.937782660078	0.857168121903	0.020502025466	0.083156406511	-0.018710759836	0.000025098758	0.991701611923	N\A	0.053987837175	0.008465512816	0.021895368458	0.004541142301	45	24	
2850000	726.986456	1	-0.825696566655	0.812933462876	0.016379588936	0.106293275119	-0.014079030996	0.000022827553	0.992534678463	N\A	0.057317365193	0.008806953082	0.023069057252	0.004721495812	35	20	
2900000	723.962289	1	-0.892478819214	0.852160391982	0.009890238964	0.110404109361	-0.013767427397	0.000025832035	0.992624944683	N\A	0.054518225800	0.008429507275	0.021462148245	0.004427460170	41	26	
2950000	731.502008	1	-0.862580467599	0.833180577009	0.017131365107	0.087756091504	-0.012947673919	0.000025384118	0.992491293330	N\A	0.051712692327	0.007788745039	0.021961587511	0.004536614536	52	21	
3000000	723.099823	1	-0.792112051883	0.756673246923	0.030764179323	0.136024733660	-0.026002067230	0.000024331061	0.992385129891	N\A	0.054946470973	0.008764834740	0.021304324451	0.004499366002	50	29	
3050000	717.103855	1	-0.828450110640	0.803170487890	0.019503831897	0.112598024695	-0.015804214176	0.000026873685	0.992425843692	N\A	0.055458391828	0.008847642845	0.022155635923	0.004694012835	41	16	
3100000	729.465644	1	-0.993141525901	0.914646743907	0.007538699443	0.069573963697	-0.010870001540	0.000027497516	0.992262684130	N\A	0.052801931510	0.008159493483	0.020948792381	0.004259544725	58	20	
3150000	732.104316	1	-1.212126655104	1.106640381360	-0.027651196303	0.020143233210	0.003880026412	0.000023884056	0.992362362853	N\A	0.052143183764	0.007518740478	0.023194557487	0.004408313022	52	24	
3200000	736.363665	1	-0.935520778675	0.858881056382	0.011898163929	0.115333635177	-0.017539605590	0.000024213037	0.992650021445	N\A	0.059580734976	0.008786685569	0.023219218042	0.004401136112	49	23	
3250000	714.765835	1	-0.967678909470	0.918676689710	0.001795964266	0.080652153485	-0.007865509574	0.000024032898	0.992806867545	N\A	0.058245426248	0.008810907278	0.022471725441	0.004541896166	48	26	
3300000	720.294601	1	-0.950837125986	0.904792970569	0.005677557487	0.065412313889	-0.006434309436	0.000032125850	0.993086829540	N\A	0.060143890217	0.009259172536	0.023604773007	0.005016019095	45	26	
3350000	725.819520	1	-0.895117828276	0.867228168120	0.014237054610	0.060075228394	-0.010304897404	0.000033019649	0.992613571291	N\A	0.056552381495	0.008988665856	0.020906670179	0.004486546974	46	25	
3400000	730.017539	1	-1.009192128357	0.942342344418	-0.001005992248	0.057716577663	-0.002713248390	0.000022939654	0.993093592891	N\A	0.057622155831	0.008811012532	0.022898002443	0.004814088067	35	24	
3450000	720.106602	1	-0.852987001520	0.847508130318	0.010502909540	0.080876872417	-0.006544011540	0.000021808384	0.992809876851	N\A	0.053288132260	0.008432757895	0.020658476528	0.004372684991	41	21	
3500000	725.263779	1	-0.871512562151	0.832588128260	0.019009190942	0.092925849115	-0.016769873208	0.000023300079	0.992926356217	N\A	0.049256272602	0.007622713977	0.020440860742	0.004417447662	51	25	
3550000	721.985879	1	-1.014205280730	0.946840806624	-0.001661841878	0.053860405571	-0.003624845257	0.000022711881	0.991787120655	N\A	0.057901768987	0.008729153967	0.023991086402	0.004840263782	33	27	
3600000	736.648423	1	-0.940942280677	0.899394878917	0.001471960467	0.091324645714	-0.006825561626	0.000020737487	0.993022619062	N\A	0.058581853990	0.008890304590	0.023370619240	0.004677068621	47	26	
3650000	711.976853	1	-0.967462675884	0.921509395037	-0.003375916820	0.100339813330	-0.009236623210	0.000028351856	0.992119653310	N\A	0.052468822267	0.007706615872	0.022630069812	0.004449915123	56	29	
3700000	726.541277	1	-1.008358015237	0.944565474691	0.002508621708	0.051219112535	-0.008350369466	0.000025429860	0.991881230823	N\A	0.052670887302	0.008185692907	0.021568416602	0.004469845978	39	25	
3750000	719.333012	1	-0.856643321597	0.847721186816	0.010572186817	0.087065887168	-0.009223033264	0.000028941047	0.991663200114	N\A	0.054928618376	0.008616154861	0.021850492082	0.004495248778	42	26	
3800000	735.766587	1	-0.850194784193	0.813604887291	0.018407325254	0.112970859826	-0.015837349335	0.000023996064	0.993673847453	N\A	0.053572501024	0.008467813544	0.020930445771	0.004646290920	54	26	
3850000	719.781059	1	-0.743043975544	0.743381487320	0.033980447165	0.095139460413	-0.016977880659	0.000029452193	0.991908794152	N\A	0.066422378185	0.009906912067	0.025269993869	0.004994337665	44	27	
3900000	731.828580	1	-0.972354656752	0.929882452035	0.003181355359	0.046571324919	-0.005158162639	0.000024903171	0.993422442620	N\A	0.055039075443	0.008704327007	0.021622007461	0.004604320008	44	24	
3950000	730.057274	1	-0.793493117792	0.767117127611	0.022899996359	0.140758957572	-0.020566068232	0.000021525601	0.992511928405	N\A	0.050078380303	0.007886514787	0.020621421312	0.004265482549	60	26	
4000000	730.443909	1	-0.827776966036	0.797148248704	0.023958668194	0.109519184052	-0.018335893339	0.000022447381	0.992851543807	N\A	0.049510983960	0.007539487351	0.020230677127	0.003811094015	58	25	
4050000	728.982434	1	-0.867990672095	0.852611746652	0.009438425277	0.114918445956	-0.015897086852	0.000023107611	0.991963289688	N\A	0.059006382892	0.008719712956	0.024138478343	0.004678563462	67	21	
4100000	728.276887	1	-1.040329448843	0.984091505009	-0.011727170858	0.061312159904	-0.001098094396	0.000025106581	0.991397721465	N\A	0.053528621508	0.007848612237	0.023006024938	0.004484123090	45	22	
4150000	723.653147	1	-0.757781261407	0.767669634297	0.026847412402	0.101260926922	-0.017142336445	0.000023567000	0.992156310966	N\A	0.059661500221	0.009542661579	0.022604557941	0.004816999216	45	20	
4200000	725.272201	1	-0.820816944071	0.829609144266	0.009103889777	0.117092079153	-0.010819522856	0.000022387726	0.992689243867	N\A	0.057603087008	0.008415815482	0.023726778373	0.004643175791	52	24	
4250000	728.831984	1	-1.051905662974	0.963475876439	-0.002236198849	0.075554593608	-0.010187028944	0.000022161358	0.993092884502	N\A	0.051496489805	0.008029531909	0.020649912690	0.004260829275	44	20	
4300000	718.432192	1	-0.965703498337	0.897942063405	0.010896269694	0.052670772415	-0.006945568684	0.000023154208	0.991693546156	N\A	0.052170104875	0.008280790152	0.021743340811	0.004567975584	48	20	
4350000	721.367165	1	-0.959827022238	0.907883355816	0.004409631651	0.075780661983	-0.008748513769	0.000023922324	0.992348411994	N\A	0.057199134429	0.008826151714	0.023400520610	0.004724338638	47	24	
4400000	724.060155	1	-0.911629536719	0.870869997867	0.006621792157	0.093124030349	-0.008638844302	0.000026024938	0.992080662729	N\A	0.056896556379	0.008914199183	0.022410193535	0.004682540315	57	21	
4450000	728.611173	1	-0.891674699830	0.873276391908	0.007865920457	0.075459658972	-0.005871929634	0.000021713965	0.992504867744	N\A	0.052597693379	0.008514467772	0.020955939926	0.004648314563	43	30	
4500000	719.806056	1	-0.897701632356	0.849334810634	0.010947283601	0.102703425406	-0.010950048214	0.000028095047	0.992830852992	N\A	0.053646902009	0.008257657808	0.021833071906	0.004448893769	56	25	
4550000	729.976841	1	-0.851552497101	0.817328277303	0.018837038266	0.109127262609	-0.017616553541	0.000026300455	0.992933037576	N\A	0.052170835498	0.008024761024	0.020166468357	0.003774424767	44	33	
4600000	720.331144	1	-0.839962388298	0.817031784538	0.014295885487	0.119815583996	-0.014108903021	0.000025296255	0.992720405214	N\A	0.054548309960	0.008655611093	0.021692712793	0.004652178880	37	24	
4650000	731.975773	1	-0.848683099327	0.816795856460	0.019407079828	0.095915952844	-0.015091457338	0.000022007534	0.993143427370	N\A	0.051950910493	0.008025842359	0.021129381049	0.004413721761	53	15	
4700000	731.114727	1	-0.965875954823	0.915360124829	0.003063717073	0.072607314470	-0.008229356764	0.000024486999	0.992653456105	N\A	0.056461262980	0.008753467315	0.022488678738	0.004885150172	42	20	
4750000	737.342555	1	-0.997711686129	0.948191364639	-0.007317828539	0.085618237594	-0.007789197732	0.000026501835	0.992183105105	N\A	0.048978744526	0.007253714332	0.021181488764	0.004154612997	42	17	
4800000	709.698556	1	-0.949610426296	0.902913130634	0.003129755485	0.086691686604	-0.009480553878	0.000027275776	0.991164896665	N\A	0.060116692152	0.008592298685	0.024837771705	0.004639142904	48	28	
4850000	731.942115	1	-0.950782511617	0.897656105565	0.009989648158	0.065810973332	-0.011574580140	0.000024675662	0.992030801041	N\A	0.064282240147	0.009373419761	0.025498951774	0.005016057679	41	20	
4900000	720.001294	1	-0.890934818462	0.855825958485	0.014605868863	0.076970603761	-0.011899832777	0.000021820713	0.992723055296	N\A	0.051741176486	0.008249390087	0.020446247198	0.004405537841	37	25	
4950000	723.650524	1	-1.047842377243	0.972597489037	-0.007295189317	0.069221845992	-0.004817758603	0.000025323362	0.991828527049	N\A	0.053345925094	0.008189481920	0.022177455532	0.004536516076	50	17	
5000000	736.819822	1	-0.809277367130	0.767663990654	0.028566791234	0.130313598739	-0.024224163398	0.000021366647	0.993296709573	N\A	0.059981651924	0.009234495501	0.023347560223	0.004863857755	45	27	
5050000	725.276151	1	-0.803572329515	0.822400951627	0.011556561660	0.094553792489	-0.008668729417	0.000025884921	0.991974827820	N\A	0.055231393536	0.008721745191	0.021659356593	0.004674150849	56	21	
5100000	725.197485	1	-1.090504671594	1.020631114703	-0.015581919309	0.043619910405	0.001553558627	0.000018796014	0.992742229348	N\A	0.060534785233	0.008994330144	0.024236264197	0.004863408198	44	34	
5150000	717.361556	1	-0.854347430626	0.846869459408	0.006188888274	0.115145054141	-0.012869207998	0.000025956351	0.991723712648	N\A	0.049486894502	0.007262481359	0.021904462182	0.004258048977	47	28	
5200000	729.860553	1	-0.898885131803	0.848186018387	0.011520168993	0.125351634408	-0.019546158291	0.000033270728	0.992067634140	N\A	0.057101064270	0.008815709382	0.023121367139	0.004860440068	48	24	
5250000	725.606150	1	-0.859275267051	0.818097797989	0.021239500106	0.095943574412	-0.015432116468	0.000025883123	0.994358124193	N\A	0.052403376392	0.008748586341	0.019822799882	0.004544288831	43	25	
5300000	738.244321	1	-0.894218823801	0.857177573595	0.013066913546	0.087517298052	-0.013164545825	0.000023493585	0.992566163465	N\A	0.056952620769	0.008665704646	0.022890622320	0.004682101584	35	23	
5350000	710.788049	1	-1.218496549122	1.141586862833	-0.039550653078	0.020330895149	0.011579262648	0.000028261613	0.990729379085	N\A	0.049217258866	0.005751884462	0.024257091424	0.003759015683	40	19	
5400000	721.105577	1	-1.061038839557	0.999662620109	-0.010445100747	0.039025252736	0.000274529433	0.000023725812	0.991991694943	N\A	0.053535223420	0.007890654178	0.023182642653	0.004470446408	44	16	
5450000	712.275460	1	-0.908828937254	0.883760979272	0.010448634153	0.051968520273	-0.006088009147	0.000023516725	0.991180297107	N\A	0.048478291592	0.007845314151	0.020727630722	0.004450930288	47	22	
5500000	739.341737	1	-0.949177633617	0.911334127107	0.004716791865	0.059132059149	-0.006608360589	0.000024691768	0.992740901888	N\A	0.053123566141	0.008044416421	0.022159832151	0.004538249900	56	18	
5550000	720.788793	1	-1.225158534185	1.113906337125	-0.028742692479	0.024805684265	0.003563163311	0.000025842011	0.991929061458	N\A	0.058475834767	0.008291000200	0.024813284454	0.004786817370	40	30	
5600000	710.144469	1	-0.946089316540	0.911984610200	0.000057788263	0.064948683191	-0.002559303961	0.000023455921	0.991871776589	N\A	0.058045350721	0.008609737239	0.023914946633	0.004744292151	45	28	
5650000	721.955404	1	-0.987541230001	0.958105744245	-0.007698236309	0.055665621559	-0.001969826446	0.000021695999	0.992369815678	N\A	0.053381647132	0.008110726015	0.022477402693	0.004473499429	37	24	
5700000	707.436748	1	-0.888771461500	0.854134127296	0.011287095904	0.101760980771	-0.015108322222	0.000028411087	0.990982013270	N\A	0.060872974080	0.009310205409	0.024612321111	0.004987132926	41	23	
5750000	706.591038	1	-0.977303310975	0.907920376772	0.006482855233	0.088187274936	-0.012847601464	0.000025669462	0.991497201781	N\A	0.056554930564	0.008492643817	0.023071020226	0.004342034486	49	27	
5800000	727.105890	1	-1.002240689201	0.927243059179	0.005446544075	0.053443262301	-0.006449046745	0.000028335892	0.992129770197	N\A	0.057595824198	0.009024623908	0.022753363012	0.004748201370	43	28	
5850000	730.273564	1	-1.105150660671	1.019012452827	-0.010585114556	0.044265099495	-0.004414200650	0.000019439793	0.992825528069	N\A	0.058403021300	0.008674346751	0.022692557821	0.004369836414	50	31	
5900000	713.983491	1	-0.923152226816	0.894288544582	0.000446441995	0.102711068739	-0.008661675255	0.000021801023	0.992252261517	N\A	0.050601680295	0.008020263631	0.021440955547	0.004619900522	40	27	
5950000	718.452539	1	-0.877982601903	0.854351845872	0.015110332130	0.071136545657	-0.011478239415	0.000024549041	0.992459209279	N\A	0.056358564141	0.008931869226	0.021925597602	0.004696522447	51	20	
6000000	738.770129	1	-0.774859012641	0.754873379320	0.029931157256	0.123833786753	-0.021342651715	0.000021568476	0.993292918357	N\A	0.054601581974	0.008583824587	0.020728658601	0.004447784008	51	24	
6050000	726.630042	1	-0.866141942297	0.835080047133	0.016092207491	0.093520836868	-0.013590214533	0.000022927844	0.992727033489	N\A	0.052931128332	0.008263106875	0.020742555111	0.004300072475	42	26	
6100000	735.227904	1	-0.930904645692	0.889543238428	0.004256027706	0.083209893772	-0.007807028894	0.000024214057	0.991302939404	N\A	0.051943217763	0.008189608452	0.021184494556	0.004413703575	41	21	
6150000	733.105217	1	-0.845039918200	0.805662659850	0.021188146308	0.113913823647	-0.018423146419	0.000022580392	0.992407848649	N\A	0.056002205296	0.008306324888	0.022540375129	0.004347541178	45	21	
6200000	739.832057	1	-0.895316954125	0.840478735787	0.016530856889	0.100245147751	-0.015981548182	0.000022896124	0.992440031614	N\A	0.049971167736	0.007744715675	0.020230986229	0.004104783636	49	27	
6250000	714.595153	1	-0.965914154282	0.900936479009	0.006142070785	0.087985027009	-0.011781410845	0.000022526355	0.992632739737	N\A	0.052187344584	0.008094521389	0.021479528585	0.004479061933	43	27	
6300000	721.165549	1	-0.843541965863	0.832985192476	0.015237305027	0.083726774649	-0.008958235501	0.000022881798	0.992750724649	N\A	0.053730545024	0.008005777722	0.022220982175	0.004535130734	48	27	
6350000	727.740585	1	-0.849963130837	0.810815493919	0.018303131527	0.108720020980	-0.014630277891	0.000021750625	0.992812558742	N\A	0.050611876682	0.007863329769	0.021180157320	0.004398271559	55	29	
6400000	724.765820	1	-0.865844000181	0.834383639074	0.018616597569	0.079855039056	-0.012841702033	0.000022696471	0.993639375561	N\A	0.049446526262	0.008199363396	0.019365094195	0.004424570515	52	28	
6450000	724.566338	1	-0.999343421217	0.949378298032	-0.005289779091	0.065577751620	-0.003153537911	0.000026049651	0.991420297417	N\A	0.053462954396	0.007885950776	0.022293461249	0.004397041050	49	22	
6500000	729.900382	1	-0.931213454498	0.897810065715	0.001673676244	0.083519580211	-0.004969815720	0.000022800363	0.994787986731	N\A	0.056205466255	0.008425077546	0.022578631354	0.004659244184	41	18	
6550000	730.333388	1	-0.994379683123	0.920220476399	0.005623443533	0.067401145088	-0.009633514470	0.000017208830	0.992482182163	N\A	0.053990016796	0.008404268236	0.021462944249	0.004342620000	49	26	
6600000	723.826826	1	-0.933963548496	0.892639685959	0.003966028081	0.091667355352	-0.009474505224	0.000022404166	0.993812525665	N\A	0.052460503012	0.008153356636	0.021091119963	0.004358868399	54	26	
6650000	731.066777	1	-0.980040870110	0.925367680978	0.002057120727	0.076017298403	-0.009935730507	0.000021647148	0.992588713599	N\A	0.051620073128	0.008181135935	0.020698209526	0.004373802767	48	24	
6700000	729.715239	1	-0.989133014419	0.937633380688	-0.002278745592	0.074075065897	-0.007645949365	0.000025343246	0.995489725109	N\A	0.052077182865	0.008138139570	0.020360335145	0.004215491506	45	23	
6750000	720.812148	1	-0.939613075998	0.894714433005	0.008385994042	0.069832426472	-0.010628558200	0.000019334541	0.992901234212	N\A	0.054429908314	0.008614177278	0.021804163819	0.004680758396	57	24	
6800000	725.502852	1	-0.957097305102	0.906177807123	0.005068654580	0.087238298671	-0.011854100766	0.000025136944	0.992105984134	N\A	0.053777334256	0.008356398877	0.021662792129	0.004493368766	49	30	
6850000	725.125725	1	-0.871341990404	0.817307727835	0.025808349785	0.088854385318	-0.021374883545	0.000039726346	0.991321761412	N\A	0.057110710194	0.009070475743	0.022346829827	0.004697290256	51	27	
6900000	728.594513	1	-0.840766712873	0.819430133799	0.013282199812	0.127519065553	-0.016047349590	0.000022893371	0.992904533973	N\A	0.058043632520	0.008816895609	0.022530822475	0.004590136970	56	21	
6950000	731.798108	1	-0.875131871570	0.863097202462	0.009893695153	0.067767453404	-0.006186287352	0.000026667414	0.991948719150	N\A	0.054771945336	0.008717240542	0.021414503691	0.004610903531	42	13	
7000000	709.824853	1	-0.979758900635	0.908764089308	0.000097947016	0.114555922122	-0.016008781194	0.000045323331	0.990968020717	N\A	0.057188134549	0.008897341785	0.022512938710	0.004769912952	37	26	
7050000	721.447826	1	-1.051265455051	0.993508575449	-0.011533712267	0.059353350518	-0.004348563715	0.000032033466	0.992418392389	N\A	0.050000614169	0.007038606157	0.020783237505	0.003467433315	54	19	
7100000	733.824927	1	-0.835610954554	0.824326615867	0.016055532855	0.105357392302	-0.015140922481	0.000025164308	0.993171213445	N\A	0.050897651671	0.007705326783	0.021558582281	0.004381771554	36	16	
