Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m7-glob-003.txt
Log File Name:                   MOB_d1_m7-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2869744185
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m7-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	303.222115	1	-0.788712950861	0.783642589801	0.255009291331	-0.031430837418	0.000265281462	0.996468879823	N\A	0.034786769309	0.038137049648	0.004748653086	34	20	0.071475072623	Global Trend	
1050000	274.142031	1	-0.638401622922	0.765090517693	0.274719126325	-0.032273073210	0.000373798400	0.998237678600	N\A	0.046479830064	0.050977197148	0.005953104815	29	13	0.155323032929	Global Trend	
1100000	315.973387	1	-0.715595097166	0.794905192264	0.223575388325	-0.019786453689	0.000278648288	0.999954700425	N\A	0.037397998256	0.040628542291	0.004309593306	38	25	-0.732665027519	Global Trend	
1150000	318.356481	1	-0.725394940128	0.793675632808	0.232783845211	-0.024399269520	0.000434338920	0.999839164277	N\A	0.031555963173	0.035231956350	0.004880144394	44	23	0.513474955660	Global Trend	
1200000	301.533034	1	-0.793153902383	0.904103295140	0.127350424567	-0.026430864134	0.000346006837	0.999322077205	N\A	0.036619097523	0.040116245477	0.004700379375	36	24	0.254084599659	Global Trend	
1250000	311.723197	1	-0.703807156191	0.825451513826	0.211372183545	-0.027565563488	0.000295212538	0.998972151905	N\A	0.029992903607	0.033418083329	0.004813111538	46	15	0.134038469219	Global Trend	
1300000	316.008670	1	-0.819438148196	0.802888546300	0.231610653578	-0.022654313734	0.000454304452	0.992806314308	N\A	0.037597031835	0.040873498579	0.005162991370	50	17	0.073819849023	Global Trend	
1350000	280.753449	1	-0.792254396901	0.699973149306	0.297775010615	-0.029475977041	0.000313504444	0.931855963380	N\A	0.046825286355	0.043830212511	0.006087119864	47	15	-0.007346994252	Global Trend	
1400000	292.670505	1	-0.372531860763	0.659011852276	0.412645204596	-0.049166913611	0.000749795409	0.988286833519	N\A	0.045455577913	0.049113746314	0.005405617572	42	15	0.089862930391	Global Trend	
1450000	329.703591	1	-0.865364563840	0.727321993770	0.305640120547	-0.036401891964	0.000420583982	0.997801176239	N\A	0.028195009136	0.031523861497	0.004833174423	29	23	-0.180366639586	Global Trend	
1500000	343.586767	1	-0.657905473024	0.826341841625	0.194286319594	-0.021169955602	0.000321163203	0.999993058281	N\A	0.027780787890	0.031318625757	0.004638241480	38	28	-2.651331876208	Global Trend	
1550000	298.074692	1	-0.640918097508	0.764300387670	0.270010376260	-0.033383067469	0.000358003286	0.999937575683	N\A	0.035754998045	0.039296136629	0.004718353714	38	19	1.048668330235	Global Trend	
1600000	302.891321	1	-0.542176999446	0.682365414158	0.309700850066	-0.026181993889	0.000219407617	0.967774887340	N\A	0.051256792635	0.054892526308	0.006168991722	40	18	-0.013385414778	Global Trend	
1650000	312.319133	1	-0.514215551777	0.770409051969	0.265739177641	-0.033274939915	0.000330247574	0.999895381244	N\A	0.049509103670	0.054565261318	0.006202082365	42	21	0.622438127307	Global Trend	
1700000	324.892804	1	-0.792008755526	0.846867038018	0.181167930793	-0.025786549795	0.000195129724	0.999928241487	N\A	0.026534986038	0.029733427729	0.004262455517	47	23	0.316941170324	Global Trend	
1750000	325.335982	1	-0.926279410048	0.824183523812	0.200193569338	-0.017690397678	0.000283573820	0.941433922734	N\A	0.044214290353	0.042517041014	0.005699306713	37	22	0.009077600806	Global Trend	
1800000	329.656920	1	-0.692515872052	0.786628363020	0.247322202301	-0.027673666428	0.000355422238	0.997614578078	N\A	0.040174536749	0.043893804853	0.004983255613	39	25	0.149944215033	Global Trend	
1850000	330.106756	1	-0.669843417102	0.785756373338	0.263516272921	-0.035109078677	0.000241968370	0.995029887626	N\A	0.042039982623	0.045507295593	0.004936202131	39	25	0.064892917671	Global Trend	
1900000	320.183518	1	-0.838515956669	0.821193507317	0.192271735149	-0.015417342604	0.000662058109	0.999246676467	N\A	0.032431181363	0.035713992592	0.003928868936	42	18	-0.339186728500	Global Trend	
1950000	317.976467	1	-0.842685868251	0.852076277747	0.195346675148	-0.022254181733	0.000376433298	0.974978197371	N\A	0.045497663195	0.047752572612	0.005363004737	39	23	0.039610456810	Global Trend	
2000000	329.052625	1	-0.785747750763	0.803258019995	0.220968141350	-0.024919254777	0.000194360685	0.999973251672	N\A	0.039336794629	0.043202627693	0.004717109461	44	26	-0.603371639187	Global Trend	
2050000	308.311424	1	-0.861790123208	0.805098518924	0.259279035386	-0.034085063016	0.000267512986	0.924834174745	N\A	0.048195016356	0.038423836135	0.005902332528	40	19	0.002695307214	Global Trend	
2100000	320.978967	1	-0.603285050938	0.723751086837	0.306790130952	-0.031973036362	0.000269460461	0.999854547894	N\A	0.042955361163	0.046818129533	0.004828789952	40	21	-0.400242000557	Global Trend	
2150000	305.759877	1	-0.764909537914	0.803869032712	0.225994738959	-0.030325842995	0.000196126468	0.987432382533	N\A	0.037401153986	0.041402239287	0.005472501413	48	23	0.024602708297	Global Trend	
2200000	330.900775	1	-0.555866333636	0.759521878208	0.276543444910	-0.032349879791	0.000231151500	0.999617122731	N\A	0.040332471668	0.044027975515	0.004883567114	47	21	0.215534291566	Global Trend	
2250000	337.950607	1	-0.749936943160	0.785584482308	0.239587795873	-0.023737132286	0.000202603700	0.999833382231	N\A	0.038184999056	0.042150537916	0.005133727403	45	22	0.290629375120	Global Trend	
2300000	297.314823	1	-0.645708000431	0.909709449441	0.166056100514	-0.028614107132	0.000732144895	0.973474078620	N\A	0.042670184639	0.045751353464	0.006071606005	37	19	0.072394377767	Global Trend	
2350000	277.609499	1	-0.440327334192	0.789902018467	0.223645756150	-0.022511275755	0.001251563777	0.995841287596	N\A	0.025783657115	0.029970413432	0.005784789264	40	12	-0.354711911336	Global Trend	
2400000	302.074373	1	-1.049309647833	0.862019618750	0.185524177812	-0.030728215077	0.000364553403	0.978087297472	N\A	0.046397871134	0.048847614900	0.005646346247	39	25	-0.036887210830	Global Trend	
2450000	338.349439	1	-0.834826288283	0.818256547040	0.210437477593	-0.024510478255	0.000125736955	0.998983671726	N\A	0.039796315296	0.043458106613	0.004648558513	51	25	0.057395612354	Global Trend	
2500000	323.504469	1	-0.779406863247	0.830925556789	0.184263155628	-0.020548091778	0.000087482477	0.999713433780	N\A	0.033392986600	0.037737002455	0.005451372736	49	19	-0.070462343484	Global Trend	
2550000	315.989695	1	-0.752929588206	0.823477632759	0.201090801557	-0.024903135396	0.000144251255	0.999998683496	N\A	0.027828965988	0.030683270437	0.004210650182	46	17	-1.604567475984	Global Trend	
2600000	304.004686	1	-0.634282346576	0.760527599290	0.265287486482	-0.029321950287	0.000230760540	0.999477043565	N\A	0.042346762318	0.046390904378	0.005091650103	44	18	-0.158950341680	Global Trend	
2650000	325.708179	1	-0.868619268830	0.883247186017	0.125233813798	-0.015015404429	0.000296250200	0.996048472856	N\A	0.036635233415	0.040521440185	0.005161521575	42	21	-0.083575256397	Global Trend	
2700000	321.015561	1	-0.883497018540	0.871475445991	0.210256864740	-0.033181923425	0.000374452119	0.957114180550	N\A	0.034149096250	0.033195496413	0.005051452062	41	22	0.018837489466	Global Trend	
2750000	321.065966	1	-1.085110307700	0.891093461507	0.169141387413	-0.020567612227	0.000266386364	0.939367437370	N\A	0.045825839007	0.041706066944	0.006420311149	34	24	-0.005302321725	Global Trend	
2800000	304.774480	1	-0.832236354290	0.813122680474	0.208606776332	-0.022718501374	0.000133905150	0.998368474248	N\A	0.043469147682	0.047870056082	0.005370867214	45	20	-0.045842377090	Global Trend	
2850000	342.360409	1	-0.746433156408	0.800916289783	0.222922178898	-0.023814552293	0.000026972877	0.999999970708	N\A	0.029074895925	0.032427545055	0.004373070146	54	24	2.243189440985	Global Trend	
2900000	324.344210	1	-0.830498289322	0.876019782213	0.127514973765	-0.015294540665	0.000233333291	0.986309348997	N\A	0.043378605645	0.047178643913	0.005581471654	47	23	-0.033713181897	Global Trend	
2950000	295.936185	1	-0.758905753586	0.749703166849	0.328189318343	-0.043686381626	0.000595026857	0.922414944550	N\A	0.055228636350	0.054024444544	0.006732789748	38	25	0.016553873002	Global Trend	
3000000	309.783870	1	-0.763893614591	0.758253903455	0.282835810951	-0.031708403344	0.000244840107	0.941858659444	N\A	0.050888369265	0.051165161890	0.006035386553	50	21	0.007436664660	Global Trend	
3050000	319.758706	1	-0.668266593946	0.724872485091	0.317647987951	-0.033528233485	0.000238492176	0.992507701040	N\A	0.047255034008	0.051125149195	0.005094179269	41	21	0.045549656850	Global Trend	
3100000	291.669536	1	-0.954245697624	0.851358074951	0.252254908659	-0.041466813713	0.000343697335	0.922121736549	N\A	0.050442406725	0.046032596371	0.006549570631	42	21	0.006183940912	Global Trend	
3150000	324.708218	1	-0.858354014881	0.772716663891	0.258970349165	-0.027665726152	0.000387150290	0.971203367715	N\A	0.035764555019	0.037600310228	0.004839586575	45	24	0.025666734504	Global Trend	
3200000	312.490349	1	-0.839030875501	0.794136918724	0.240213837023	-0.036271061503	0.000393351498	0.922805623369	N\A	0.046404637340	0.043511127957	0.006151241557	49	24	-0.011521287086	Global Trend	
3250000	291.809687	1	-0.640955834472	0.805114721323	0.200620925048	-0.015998223577	0.000524498890	0.996478971098	N\A	0.038486083521	0.042409775186	0.004809626303	45	17	-0.146838207168	Global Trend	
3300000	311.070889	1	-0.831510127422	0.878445952147	0.127351088632	-0.012664125246	0.000806933479	0.996527145853	N\A	0.032888695454	0.036756646460	0.005105537882	49	21	-0.239683784523	Global Trend	
3350000	305.315409	1	-0.758244710591	0.803217726490	0.231776650800	-0.024914221687	0.000711079818	0.992400325921	N\A	0.038805672915	0.042438948393	0.005319955861	39	20	0.129052370607	Global Trend	
3400000	320.411842	1	-0.637542789274	0.744804517884	0.293030463155	-0.035059557201	0.000629758606	0.999383909538	N\A	0.042182551035	0.046430165776	0.005397747662	37	25	0.509497860602	Global Trend	
3450000	311.417194	1	-0.762652487498	0.780162964718	0.250961414246	-0.027476963909	0.000224475436	0.999207061928	N\A	0.044089068996	0.048165995442	0.005063951684	52	21	0.116272708045	Global Trend	
3500000	291.274081	1	-0.790229190649	0.758232988218	0.275500584783	-0.033316237621	0.000534180432	0.999040955690	N\A	0.041578996548	0.045474960998	0.004961462077	41	17	0.244976599780	Global Trend	
3550000	289.964982	1	-0.733856135471	0.789595626026	0.247876432586	-0.037243485157	0.000316022033	0.999982995655	N\A	0.033131196604	0.037158681295	0.005232386424	45	16	0.952896004997	Global Trend	
3600000	301.773833	1	-0.649439897487	0.798371674807	0.247476369234	-0.035299319287	0.000288652147	0.997307520043	N\A	0.044347153103	0.048519128074	0.005305272656	42	20	0.073062323685	Global Trend	
3650000	297.481656	1	-0.784428186065	0.786214460740	0.199194132139	-0.018570520240	0.000369425045	0.917988745689	N\A	0.051459205799	0.043608357100	0.006854663252	37	20	0.001353728275	Global Trend	
3700000	291.139917	1	-0.611955651991	0.685379534795	0.358021471860	-0.045912711154	0.000356625603	0.999591609334	N\A	0.044868536814	0.049548585303	0.005879069744	25	19	-0.273789182958	Global Trend	
3750000	301.194823	1	-0.583261795322	0.667532280729	0.387695514057	-0.037459718055	0.000316728863	0.977803980940	N\A	0.050488792110	0.053392537747	0.005852742104	39	20	0.027833354866	Global Trend	
3800000	287.160191	1	-0.855127050381	0.757852715558	0.346350924307	-0.048758721352	0.000506467553	0.923471135580	N\A	0.058464475993	0.050119722844	0.006680990634	40	18	-0.000102608131	Global Trend	
3850000	297.936168	1	-0.749942301460	0.824810269735	0.197211502736	-0.022896312082	0.000235593397	0.999970088520	N\A	0.032678522475	0.036274712072	0.004608452297	34	18	-0.729560283372	Global Trend	
3900000	313.145422	1	-0.905516492214	0.883288294014	0.145510547190	-0.021634495858	0.000290171149	0.994482286138	N\A	0.029570393841	0.032271227953	0.004199028448	48	25	0.062109349459	Global Trend	
3950000	330.361907	1	-0.718364050092	0.790770334195	0.239030286322	-0.026004936108	0.000182045168	0.999745438859	N\A	0.025732035224	0.028860318857	0.004193981230	44	20	0.154819178409	Global Trend	
4000000	290.230064	1	-0.528536240533	0.727090999763	0.284199065266	-0.034233475488	0.000548547566	0.962020513743	N\A	0.053108618707	0.056229769679	0.006782383364	46	16	-0.045077310207	Global Trend	
4050000	327.221154	1	-0.908696530282	0.874889519903	0.151534139091	-0.017792108321	0.000297598921	0.973237623722	N\A	0.046159757531	0.048598611100	0.005719027073	37	32	0.022926150056	Global Trend	
4100000	333.247312	1	-0.583302947082	0.803938284070	0.178314804773	-0.011385373532	0.000460677637	0.986710495257	N\A	0.032953938588	0.035227842432	0.004168950119	35	23	-0.062725285261	Global Trend	
4150000	332.179822	1	-0.799644922407	0.820023429666	0.208771613332	-0.025818285936	0.000143879422	0.998948647139	N\A	0.037840326326	0.041409456372	0.004654264182	43	22	0.074369590987	Global Trend	
4200000	288.853731	1	-0.722948631496	0.836060843018	0.184182088221	-0.018785236715	0.000068986364	0.999964524421	N\A	0.048120341790	0.053113138749	0.006171056001	43	18	0.156480603001	Global Trend	
4250000	328.872988	1	-0.679122136279	0.774904382545	0.255337902549	-0.028490839715	0.000034026564	0.999967216635	N\A	0.035372133053	0.039225399229	0.005013168594	41	20	0.095272903305	Global Trend	
4300000	303.054481	1	-0.933002816114	0.886911713599	0.216465288465	-0.037191101172	0.000059693541	0.959653464431	N\A	0.048849711629	0.049835333944	0.005810965137	41	21	0.003050327374	Global Trend	
4350000	303.532976	1	-0.693689579989	0.764152203211	0.283652069531	-0.029220432041	0.000218978160	0.994897560771	N\A	0.039578854182	0.043269773514	0.004872880918	39	18	0.041283927954	Global Trend	
4400000	325.009249	1	-0.835250051970	0.810089883108	0.218190590427	-0.027033634738	0.000234705638	0.999588685221	N\A	0.037083334333	0.040939196778	0.004986763920	45	15	0.158060294853	Global Trend	
4450000	319.087573	1	-0.722228542040	0.767273205347	0.279059495004	-0.029070829328	0.000575311116	0.990060996081	N\A	0.043373914211	0.046675901923	0.005008111892	35	22	0.092735037738	Global Trend	
4500000	309.880874	1	-0.857957272000	0.756144039932	0.272589817166	-0.032621999909	0.000318759554	0.999703392219	N\A	0.038752819582	0.042604684073	0.004955268279	32	22	-0.247470418797	Global Trend	
4550000	324.035390	1	-1.002216092404	0.763338022737	0.275758093223	-0.038545400662	0.000255977197	0.999967348130	N\A	0.034397898901	0.038007379268	0.004774494383	40	22	0.753303629328	Global Trend	
4600000	313.304765	1	-0.724560217658	0.867489140343	0.153490576324	-0.019282954465	0.000347865848	0.999945884462	N\A	0.032654204167	0.036564366840	0.005076082427	44	22	0.789523270018	Global Trend	
4650000	329.425889	1	-0.829145820788	0.831799900351	0.228953520258	-0.036847986234	0.000336620378	0.979616841411	N\A	0.042758424565	0.045556899466	0.005122804877	39	24	0.034744056597	Global Trend	
4700000	324.137521	1	-0.818325195764	0.734514456103	0.298023366704	-0.033712444500	0.000333552836	0.999511011563	N\A	0.040171322230	0.044162774813	0.004961032979	52	23	-0.256501281785	Global Trend	
4750000	309.377474	1	-0.859049261833	0.869342636128	0.186778006707	-0.033992397646	0.000221623689	0.978701242066	N\A	0.044094483973	0.047292566618	0.005042331398	44	23	0.018892392550	Global Trend	
4800000	300.819030	1	-0.849766435630	0.768281296917	0.255861720894	-0.024149992740	0.000327604363	0.999970681687	N\A	0.047258988536	0.051619043839	0.005542331220	31	21	-1.017765854218	Global Trend	
4850000	308.876378	1	-0.748215857054	0.783129153024	0.235937959301	-0.021689174285	0.000207256702	0.999650985500	N\A	0.021993529363	0.025149363981	0.003969275517	50	20	-0.157880038401	Global Trend	
4900000	286.762360	1	-0.836827733791	0.790960395208	0.233101590995	-0.023703207961	0.000410294532	0.999954352477	N\A	0.045814372727	0.050343452254	0.005634945635	33	21	0.962392333538	Global Trend	
4950000	310.668993	1	-0.704064767089	0.754955282019	0.275314225020	-0.034696492636	0.000322200469	0.997263422304	N\A	0.023006968320	0.026429346223	0.004456649570	39	17	-0.095035709026	Global Trend	
5000000	272.695176	1	-0.767277923193	0.815518168052	0.246223413461	-0.035120554220	0.000271971500	0.989712403919	N\A	0.045970847681	0.050076656604	0.005701006196	40	13	0.033816006288	Global Trend	
5050000	289.297132	1	-0.605866670467	0.682725045819	0.362302886916	-0.041394026794	0.000221319195	0.999405844030	N\A	0.049386400868	0.054429671946	0.006373474288	35	21	0.126000034848	Global Trend	
5100000	293.841293	1	-0.496183898133	0.627472906007	0.346683561230	-0.029959365177	0.000335066617	0.934408393719	N\A	0.050393761049	0.051639141449	0.006620706759	51	21	-0.010038366049	Global Trend	
5150000	282.073558	1	-0.715146507947	0.763409571127	0.258628037511	-0.024741420626	0.000239622664	0.999768969881	N\A	0.045957208318	0.051428493006	0.006472547844	40	10	-0.196789035542	Global Trend	
5200000	281.687125	1	-0.836760446963	0.823995831878	0.240190141278	-0.033495132932	0.000529282158	0.943500354311	N\A	0.051739799895	0.053349106667	0.006271688549	42	19	0.026753743217	Global Trend	
5250000	319.544638	1	-0.857176253751	0.813776019250	0.247456398215	-0.033727599242	0.000259011302	0.977961879980	N\A	0.034794414449	0.035690585678	0.004542330395	47	16	0.018966528486	Global Trend	
5300000	302.379893	1	-0.838438148630	0.834350962664	0.185358622560	-0.022043371370	0.000255731743	0.994605961964	N\A	0.045081914479	0.049405398660	0.005422969069	34	27	-0.061713619972	Global Trend	
5350000	298.885888	1	-0.874546707266	0.822803053969	0.197557003326	-0.020775655276	0.000285450521	0.990821913874	N\A	0.035137420794	0.038119766775	0.004454912751	36	21	-0.036652550265	Global Trend	
5400000	305.827629	1	-0.753829164217	0.761464034174	0.271193130059	-0.031041262753	0.000491172682	0.998702380346	N\A	0.040917132438	0.044797291931	0.005100754189	40	20	0.243732862957	Global Trend	
5450000	298.412001	1	-0.667684633545	0.737646183835	0.295842348666	-0.026380253523	0.000301349595	0.998664173234	N\A	0.045354449757	0.049877378583	0.005955684095	45	19	0.124279136961	Global Trend	
5500000	312.369377	1	-0.719766891557	0.698479571743	0.342604921785	-0.040104201365	0.000604873003	0.998863502439	N\A	0.039444788677	0.043327381575	0.005141751460	42	20	0.274964244726	Global Trend	
5550000	335.051199	1	-0.830631870247	0.775194111675	0.246695083826	-0.020199437126	0.000141273989	0.999850588285	N\A	0.041001791120	0.044888116997	0.004911800382	41	30	0.190708505053	Global Trend	
5600000	322.885040	1	-0.735220016011	0.790852001122	0.236370468775	-0.021127776120	0.000389079237	0.930615631848	N\A	0.046337824888	0.040262762710	0.006214309069	34	25	-0.007016038425	Global Trend	
