Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-VR-003.txt
Log File Name:                   AMY_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1907368135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	486.118677	1	-1.644129919221	1.251715472385	-0.072772571160	0.035267615624	-0.000992828165	0.000099916433	0.959334204534	N\A	0.097655009366	0.013803340695	0.042966508977	0.008234607934	46	21	
1550000	497.305069	1	-1.500239118730	1.106310380674	-0.048350216682	0.063275612507	-0.003141774648	0.000109947014	0.961209642935	N\A	0.086170987546	0.011976527428	0.039084486436	0.007072207663	45	16	
1600000	483.544859	1	-1.217328657789	0.941131820609	-0.038959417277	0.157742615303	-0.012370787889	0.000107725829	0.961263962221	N\A	0.104514947270	0.015029354135	0.043680246276	0.008690293964	49	25	
1650000	478.190185	1	-1.807935045878	1.339696822314	-0.081824736584	-0.005153563652	0.010026729824	0.000102890858	0.961619800590	N\A	0.086225790165	0.012606580915	0.039502925856	0.007750154925	45	26	
1700000	497.598852	1	-1.952787350535	1.506191701110	-0.107076640627	-0.108015769749	0.029336479867	0.000083618311	0.961998531084	N\A	0.085623205028	0.012413832012	0.038845436120	0.007308902731	49	21	
1750000	488.685331	1	-1.576870932408	1.195984971925	-0.066920375790	0.040514685943	0.004324970764	0.000120176219	0.959349552162	N\A	0.096027287929	0.013347372594	0.043290284024	0.007820311029	53	25	
1800000	487.496764	1	-1.558671700443	1.200400820515	-0.065155617440	0.021782264638	0.002539445478	0.000102370711	0.961130127275	N\A	0.088500438061	0.011905619280	0.041870040916	0.007424304123	45	24	
1850000	475.245270	1	-1.731125871766	1.294125957616	-0.076321440200	-0.011563488681	0.013134660333	0.000108910751	0.955059325760	N\A	0.089803661948	0.011091614096	0.044980767418	0.007323913183	44	21	
1900000	502.305257	1	-1.683741963930	1.245403241849	-0.064870148790	0.024603164061	-0.001549298478	0.000109229544	0.970548490793	N\A	0.056551645872	0.009072589468	0.026420695177	0.006202252584	51	28	
1950000	478.630152	1	-1.602115184861	1.129134005633	-0.046703589250	0.069944828766	-0.009362054743	0.000105870312	0.957521045888	N\A	0.100233136894	0.014686463875	0.043189260495	0.008074955577	51	19	
2000000	473.481987	1	-1.453685564991	1.087523262783	-0.046592427294	0.070013999592	-0.005931609634	0.000116306768	0.955840309826	N\A	0.092254538054	0.011225625751	0.046449554565	0.007484335530	49	23	
2050000	490.083707	1	-1.461106010931	1.092550460455	-0.044445067489	0.046741066022	-0.003772057577	0.000096414733	0.970895879997	N\A	0.078518601555	0.010240830929	0.037063660232	0.006912205965	52	29	
2100000	490.679145	1	-1.881794148159	1.420263490880	-0.096011313690	-0.065369776164	0.025619445460	0.000153916449	0.972484829171	N\A	0.073336412248	0.011764064798	0.029833377169	0.006850834800	45	30	
2150000	474.500447	1	-1.634271694077	1.266688387332	-0.079802228422	-0.000704036423	0.013535039338	0.000114500253	0.956778277483	N\A	0.101556862856	0.014850029362	0.044307095771	0.008533447961	62	16	
2200000	482.724102	1	-1.446746265249	1.099740901221	-0.043948886612	0.031588696704	-0.004608795798	0.000116470507	0.956686120440	N\A	0.096208042053	0.013914053017	0.040834070048	0.007877082977	38	21	
2250000	488.023127	1	-1.918481943600	1.446115312609	-0.090497029601	-0.100090825729	0.020869286335	0.000115785098	0.966567768969	N\A	0.094702355175	0.013239742776	0.041865549976	0.007691932532	45	24	
2300000	482.588248	1	-1.881501293113	1.404501646912	-0.091915835294	-0.034665562635	0.014447876026	0.000101451352	0.964530488163	N\A	0.098408405476	0.014208907825	0.041875241834	0.008043343782	52	30	
2350000	467.062735	1	-1.796171576322	1.406198874404	-0.107686486148	-0.023018957123	0.028235852248	0.000084158872	0.958056594258	N\A	0.091931519477	0.012560898128	0.044299501485	0.008314962643	47	25	
2400000	493.613027	1	-1.496810165281	1.099945957505	-0.049872692440	0.092194911626	-0.007137450428	0.000080404839	0.965281593124	N\A	0.098839807666	0.014842008606	0.040422523781	0.008116015281	39	29	
2450000	485.110581	1	-1.847120202397	1.409476271240	-0.100214796368	-0.036493788730	0.024017166260	0.000086990690	0.965229406974	N\A	0.096283823008	0.013997582100	0.040941353188	0.008260057485	50	21	
2500000	483.609329	1	-1.643988201212	1.214616409695	-0.062342335468	0.030883655703	0.001270526373	0.000131988555	0.961389886574	N\A	0.094435336372	0.012979749472	0.044233251618	0.007947122554	50	19	
2550000	493.088975	1	-1.789761223241	1.359028155367	-0.088651546456	-0.005777348858	0.008875690789	0.000097203454	0.961438390445	N\A	0.079159074714	0.010613715175	0.038255812459	0.006944724161	47	21	
2600000	487.687377	1	-1.546142714297	1.111548597250	-0.043189793419	0.025598044771	-0.001573183061	0.000104052115	0.960396682543	N\A	0.089169290016	0.012420429999	0.042086256926	0.007883234817	41	13	
2650000	497.563838	1	-1.436584522630	1.045778396322	-0.038909639310	0.100029004751	-0.011872874437	0.000110857817	0.957792238143	N\A	0.095895629155	0.013389861239	0.043762339968	0.008208724800	48	26	
2700000	496.639187	1	-1.345740229353	1.022542426535	-0.042452969450	0.096150994365	-0.008490086106	0.000122505614	0.961744273834	N\A	0.096644072469	0.013422921733	0.039995349917	0.007338207000	46	21	
2750000	475.837837	1	-1.757390719735	1.310550682052	-0.074652411076	-0.030482234093	0.013771029165	0.000099874846	0.957216711166	N\A	0.094756761283	0.013003757903	0.043480436136	0.007932994847	51	13	
2800000	480.964491	1	-1.725988671027	1.318157738833	-0.079721260421	-0.028813534537	0.012496476796	0.000112725155	0.964851833075	N\A	0.083263769101	0.010550586249	0.039594319773	0.006671557747	50	18	
2850000	488.854405	1	-1.616136590890	1.160946090049	-0.048589964260	0.047277662881	-0.008809850351	0.000098153822	0.968009086250	N\A	0.087387379993	0.012431418790	0.040139622650	0.007836020183	36	37	
2900000	485.682161	1	-1.410669729642	1.053889297965	-0.043216289265	0.089750876659	-0.008566631517	0.000108409300	0.954717588710	N\A	0.086615614833	0.010518497187	0.043081898130	0.006766060419	44	28	
2950000	481.817353	1	-1.706275668086	1.271061822486	-0.070103350436	-0.012409141786	0.009980487211	0.000109116312	0.962354927944	N\A	0.082896506788	0.012450807629	0.036512404278	0.007151893509	47	24	
3000000	482.990608	1	-1.747255391683	1.342114255641	-0.082888844537	-0.059117019443	0.019138743643	0.000187335687	0.961470455723	N\A	0.093017470031	0.013127604048	0.042075046787	0.007906570257	49	22	
3050000	485.681301	1	-1.557134056574	1.184697008720	-0.068997945334	0.059389244872	0.004152553521	0.000095572421	0.964238619415	N\A	0.104926248807	0.015949187083	0.043112977850	0.008987232534	38	28	
3100000	491.061530	1	-1.459841759246	1.103332986825	-0.059256005865	0.087629099279	0.002165496164	0.000112316506	0.960604681243	N\A	0.102926354995	0.014698709387	0.044510895383	0.008296901011	44	22	
3150000	491.674465	1	-1.774714617347	1.356986232125	-0.085684681496	-0.031834507028	0.011900479323	0.000109863412	0.964400834907	N\A	0.098849951447	0.014474288273	0.041221583577	0.008096409752	44	29	
3200000	499.427868	1	-1.718937345930	1.245517091629	-0.051619951408	-0.051407269058	0.004164902362	0.000088449053	0.965890980581	N\A	0.089548576441	0.012150356973	0.040964277543	0.007379746717	49	19	
3250000	491.346419	1	-1.643049739363	1.248859441522	-0.069876669588	-0.004731008324	0.008211531780	0.000106800835	0.966751661438	N\A	0.090490195284	0.013627067334	0.034545539878	0.007528137099	40	26	
3300000	478.109361	1	-1.835072042090	1.360124725925	-0.078026438586	-0.053476795903	0.012805655153	0.000102617685	0.955559395047	N\A	0.100973641004	0.014430937405	0.045933234103	0.008963768246	46	21	
3350000	480.885520	1	-1.774849027795	1.396613507669	-0.087320349449	-0.104735224205	0.024536181356	0.000093867832	0.958663071960	N\A	0.095570371014	0.013999403653	0.042603961786	0.008524374473	47	28	
3400000	486.132398	1	-1.380190342820	1.074999408091	-0.059111796277	0.086578219602	0.005820182988	0.000114371847	0.961425609066	N\A	0.108126132396	0.014577877181	0.048668079882	0.008697645795	49	22	
3450000	491.432611	1	-1.816282169151	1.348224617443	-0.082928767457	-0.021231506138	0.014135268202	0.000105357027	0.965540963610	N\A	0.076365402490	0.011263673096	0.034649359606	0.006671829837	37	27	
3500000	482.066330	1	-1.543952440456	1.167437879729	-0.059481638948	0.029689384369	0.003814642998	0.000132953604	0.966601505451	N\A	0.083778241264	0.012872339562	0.031130275426	0.007051129625	49	19	
3550000	492.530210	1	-1.607486367852	1.184578254458	-0.057153868644	0.030225836646	-0.000379283758	0.000094971693	0.961193249985	N\A	0.096538445622	0.013676618898	0.042013901170	0.008239959965	53	27	
3600000	480.103776	1	-1.654748882701	1.257578733285	-0.079999177780	0.055858939186	0.002749876254	0.000099233300	0.955301170045	N\A	0.099065767300	0.014002383145	0.043857278258	0.007867804680	36	23	
3650000	483.173031	1	-1.585169579026	1.183023752895	-0.058568375405	0.016399269213	0.004944989242	0.000117935210	0.958836649086	N\A	0.095951838217	0.013424819670	0.043961020842	0.008078948019	52	26	
3700000	494.575055	1	-1.356550225899	1.047006798990	-0.051316904593	0.123059458951	-0.010781584599	0.000083712585	0.959237336598	N\A	0.096943140396	0.013193447812	0.043988777087	0.008095923000	42	39	
3750000	482.531474	1	-1.652240181424	1.259967544343	-0.075246514625	0.007942408684	0.009118272315	0.000100690688	0.954907845573	N\A	0.094409023803	0.013281822994	0.043982285908	0.008315775639	47	22	
3800000	481.749633	1	-1.296711535448	0.975565045703	-0.026652146253	0.087208699468	-0.015094866111	0.000106686460	0.953927308057	N\A	0.115069571197	0.015634046477	0.049763562881	0.009045770347	43	21	
3850000	484.987668	1	-1.622617995026	1.212588950611	-0.073489837739	0.063967048859	0.003215850035	0.000138836478	0.958896450375	N\A	0.114048181198	0.015857179458	0.049342099045	0.009004216620	53	26	
3900000	475.807728	1	-1.230770223026	0.907523461255	-0.033567843617	0.200834464992	-0.020813673600	0.000121641977	0.955495218705	N\A	0.097512666356	0.011590943955	0.046637114803	0.007357948714	43	25	
3950000	482.204452	1	-1.708239672321	1.272234361436	-0.076460306224	0.033884917159	0.004972415051	0.000118747452	0.955730520114	N\A	0.104166823304	0.014817044922	0.046775777409	0.008678009613	45	22	
4000000	501.171284	1	-1.702833717907	1.271823074146	-0.072436412774	0.003710343008	0.006484203453	0.000090693257	0.963919844106	N\A	0.089312605475	0.012693191950	0.039577418636	0.007488437274	40	28	
4050000	491.635331	1	-1.594444999223	1.191155015393	-0.060080074279	0.015768114988	0.004869514557	0.000096054798	0.964933990153	N\A	0.084847041555	0.011824827980	0.038023725909	0.007109174664	49	26	
4100000	474.307195	1	-1.299846496650	0.999580597583	-0.037603623041	0.097214684999	-0.011067206280	0.000111270317	0.960664385025	N\A	0.098914715326	0.013632338948	0.044970778490	0.008444032901	48	26	
4150000	469.788524	1	-1.728171851833	1.315610942314	-0.081670447831	0.010868661237	0.006884240584	0.000098246411	0.962764105814	N\A	0.097501161991	0.014538850077	0.037481807769	0.008212789523	41	28	
4200000	475.623526	1	-1.748985318000	1.309227355499	-0.081298517696	0.017124421439	0.006914652145	0.000116350615	0.957670488013	N\A	0.105977451808	0.014979374405	0.046397498510	0.008191416383	42	20	
4250000	470.981624	1	-1.563618897141	1.205785264349	-0.072887277079	0.011495374116	0.017987284018	0.000108947066	0.957842191746	N\A	0.101362773680	0.014261225323	0.045829063177	0.008517013322	46	27	
4300000	497.306026	1	-1.420899610446	1.063966164468	-0.042629610565	0.078703230813	-0.008712058568	0.000083756976	0.961845513919	N\A	0.089834344306	0.012890402733	0.041903185041	0.008127013476	50	26	
4350000	494.430042	1	-1.890505261078	1.389213083995	-0.084513954562	-0.021523352132	0.008392355101	0.000110216231	0.959206979487	N\A	0.105844289182	0.015127021225	0.045892270205	0.008851064211	49	17	
4400000	477.640720	1	-1.687191118094	1.252926168312	-0.060383080005	-0.023330697025	0.003133317584	0.000105600095	0.962154344763	N\A	0.100663578051	0.014651199307	0.044012660850	0.008615778245	48	41	
4450000	489.844041	1	-1.648062919334	1.220526824378	-0.060700185218	0.022095204331	-0.000572707147	0.000098095284	0.961476118061	N\A	0.083632092387	0.010244527526	0.040996787823	0.006694497442	54	21	
4500000	495.113663	1	-1.853680255200	1.374297008036	-0.085359941432	-0.014791900872	0.007480117263	0.000115559254	0.966884897814	N\A	0.098944999176	0.014647695564	0.040320445219	0.007998494736	43	22	
4550000	464.173650	1	-1.558538322391	1.190358009793	-0.056854605760	-0.005164694646	0.006597132853	0.000110030115	0.952835037301	N\A	0.111753544845	0.015871292615	0.048543573112	0.009335390154	42	24	
4600000	480.325385	1	-1.530908136467	1.150856917646	-0.057888607722	0.049196833111	0.000346063260	0.000119933122	0.957481871554	N\A	0.099962193130	0.014024660274	0.043917941558	0.007899254459	51	21	
4650000	484.720780	1	-1.659111920727	1.226392915058	-0.062246116142	-0.006631068793	0.005757381446	0.000123773256	0.958848478669	N\A	0.101353409535	0.014843491614	0.043352104625	0.008521520543	46	18	
4700000	494.280443	1	-1.803777421518	1.341345869679	-0.080610761326	-0.027124240912	0.013628764889	0.000101811305	0.966229818938	N\A	0.071802681615	0.011061967913	0.030406899253	0.006304124111	43	26	
4750000	475.791256	1	-1.924891136283	1.417815831718	-0.090610229933	-0.069390718249	0.022594793933	0.000099709562	0.960876965180	N\A	0.100918036680	0.013806538792	0.046055609699	0.008317420852	45	17	
4800000	483.768213	1	-1.766194142775	1.295446482277	-0.067871545362	-0.017438591615	0.004593008301	0.000108268974	0.968220851814	N\A	0.077422186588	0.013109267454	0.031653696797	0.007467952736	46	25	
4850000	492.137456	1	-1.807827094757	1.357191207612	-0.077240920998	-0.047798909886	0.008220390711	0.000114092745	0.969821157024	N\A	0.093937899144	0.014004870817	0.038895299674	0.008018977656	35	27	
4900000	490.876240	1	-1.818350412956	1.346192660938	-0.080387335565	-0.022353702021	0.013376210644	0.000135092588	0.966840149894	N\A	0.065845883732	0.010219965177	0.031423340418	0.006305143338	49	28	
4950000	466.296734	1	-1.907802877400	1.430019767593	-0.096079673814	-0.064425210451	0.022978210175	0.000097425077	0.964119538747	N\A	0.086244528806	0.013336968022	0.035453086081	0.007637764555	50	32	
5000000	479.900866	1	-1.492153102842	1.128326834937	-0.057787612803	0.075252591099	-0.002259230054	0.000149415354	0.961337791447	N\A	0.100990634524	0.014173225989	0.044383466800	0.008073310624	42	30	
5050000	493.021042	1	-1.830992114320	1.381008518661	-0.083524764597	-0.055061445831	0.013884712482	0.000105997131	0.961032171552	N\A	0.093834615857	0.013993157505	0.041218947941	0.008751988305	35	26	
5100000	497.023079	1	-1.829111167087	1.348040872594	-0.079093072030	-0.019084730325	0.008359376535	0.000121119634	0.962160075754	N\A	0.093936320957	0.012723201080	0.042893010512	0.007873441298	45	24	
5150000	474.938648	1	-1.862437340492	1.399972030087	-0.091110626292	-0.041654200961	0.016897040212	0.000103187241	0.968976184187	N\A	0.085716454992	0.010664988751	0.039855251139	0.006642035417	60	27	
5200000	487.401966	1	-1.744816383353	1.301081834917	-0.076320419519	-0.017204053596	0.010912262565	0.000101204411	0.965969370058	N\A	0.097187654199	0.013838107326	0.043866428064	0.008646172371	41	25	
5250000	490.726227	1	-2.068277730997	1.579087741852	-0.120407316365	-0.123234257346	0.039701342003	0.000108341586	0.981438865604	N\A	0.070843698512	0.010008713266	0.030568653123	0.006400693928	55	24	
5300000	481.396560	1	-1.636463401843	1.205565845062	-0.056479691097	0.015064124357	-0.001866856596	0.000091117948	0.963566211210	N\A	0.081728262181	0.012287660560	0.035665953251	0.006957459437	50	25	
5350000	477.947717	1	-1.463772772328	1.065837189384	-0.041853620920	0.110625002548	-0.017914371663	0.000099145183	0.959197787803	N\A	0.099352154264	0.014926390712	0.044387927500	0.009260013811	48	22	
5400000	486.852765	1	-1.770837361147	1.309003738240	-0.071614135444	-0.023463652663	0.006412145614	0.000089014893	0.962491144244	N\A	0.104850843701	0.013999275143	0.047937806442	0.008699455658	59	32	
5450000	485.784582	1	-1.860693942396	1.399680037948	-0.087736018964	-0.052489379948	0.014928047724	0.000128223272	0.963271424505	N\A	0.082970584192	0.011925949509	0.040126568961	0.007685159179	46	25	
5500000	478.758969	1	-1.884135473507	1.372564348616	-0.084826148728	-0.020331103445	0.010223497155	0.000113210917	0.971300478700	N\A	0.060958302247	0.010371000972	0.027367957709	0.006613329231	43	21	
5550000	470.689608	1	-1.700028742737	1.342327564520	-0.089661784470	-0.065864038543	0.028145709100	0.000122563672	0.967621469695	N\A	0.092706666842	0.012858976621	0.043618639335	0.008048345720	48	24	
5600000	478.520899	1	-1.627933610777	1.222205937194	-0.073981954850	0.069418018314	0.001138255812	0.000153568865	0.952512496822	N\A	0.111458675090	0.016420411907	0.046347754637	0.008764605792	50	14	
5650000	486.766921	1	-1.584479159182	1.226908790187	-0.064225714384	0.015185747825	-0.001430321047	0.000112946978	0.958484324376	N\A	0.085845837039	0.010695009005	0.042767511461	0.007249999106	52	25	
5700000	490.638584	1	-1.598102568102	1.207159205473	-0.069295099231	0.035703673767	0.007398098659	0.000094820893	0.964646133829	N\A	0.097421050185	0.013876338454	0.044716674552	0.008971437408	41	27	
5750000	492.496681	1	-1.852817889047	1.401901486408	-0.087558701020	-0.067122727528	0.020148024195	0.000105886137	0.963635670675	N\A	0.082631098405	0.010783772408	0.039701103718	0.006883722529	55	30	
5800000	481.822266	1	-1.620558783818	1.236291807037	-0.064017459438	-0.045771377579	0.016582329138	0.000130833671	0.955789207754	N\A	0.089200502936	0.011165770929	0.043079640213	0.007086335974	46	17	
5850000	486.383296	1	-1.755394379077	1.308604298104	-0.082187287143	0.064206297419	-0.005700432454	0.000066482999	0.958001088818	N\A	0.109702979718	0.015949202295	0.044469020913	0.008776358839	62	23	
5900000	482.673827	1	-1.300841572489	0.991322515266	-0.038569098708	0.098346412732	-0.006663586704	0.000092644528	0.951732869547	N\A	0.111995308076	0.015388856903	0.048103097428	0.008746655234	45	27	
5950000	481.943397	1	-1.473025080862	1.113624195805	-0.052635043815	0.073582013080	-0.004673770543	0.000104294247	0.961463499275	N\A	0.094546976538	0.013855184652	0.040053213587	0.007560646274	54	20	
6000000	485.388115	1	-1.773736008238	1.285397727216	-0.076165170016	0.022691197008	0.008411331763	0.000095237637	0.957098365932	N\A	0.098193515310	0.013793269440	0.042748432834	0.007870756724	44	21	
6050000	501.286046	1	-1.646904598246	1.217583292692	-0.061311490083	0.000931020886	0.003925192501	0.000098799085	0.970978356096	N\A	0.084281502747	0.012505549823	0.031868034311	0.007016390252	49	34	
6100000	493.244808	1	-1.752059602784	1.340393132457	-0.083798243988	-0.042085835419	0.016384693329	0.000082841081	0.962064442891	N\A	0.086803556072	0.011766989830	0.041209906551	0.007417840832	51	19	
6150000	487.632627	1	-1.508573132527	1.150426485163	-0.061812466995	0.059357556801	0.000519788466	0.000103803985	0.967320247617	N\A	0.098213730805	0.015115331884	0.037358984982	0.008052555282	42	41	
6200000	500.975765	1	-1.785681133837	1.358858435864	-0.087277407273	-0.017459879369	0.011602621448	0.000133019686	0.971910343547	N\A	0.083463450354	0.011239501371	0.038162333666	0.007352628277	42	26	
6250000	489.020400	1	-1.593788808264	1.226584189039	-0.072802127697	0.012616434593	0.012303560749	0.000097028785	0.965210805051	N\A	0.089640662264	0.012142318746	0.039191924096	0.006850456351	34	24	
6300000	480.563278	1	-1.471698228801	1.126711883341	-0.059263715740	0.050991353707	0.003471274322	0.000078068319	0.960409153170	N\A	0.088376048557	0.011995784446	0.041562624065	0.007796247052	42	23	
6350000	473.745269	1	-1.761273580314	1.307613086558	-0.076261075312	-0.001836775948	0.007595335425	0.000129540598	0.966459754178	N\A	0.082562205257	0.011946081198	0.036523599239	0.007073626497	49	25	
6400000	473.789850	1	-1.822324039885	1.359631169887	-0.079695609227	-0.057491687908	0.012347525214	0.000128023629	0.960311371154	N\A	0.082958571112	0.012098354561	0.038092378903	0.007262100910	43	27	
6450000	485.250383	1	-1.887759307036	1.379180371967	-0.080100734006	-0.054166004521	0.014290493078	0.000092585342	0.961037040387	N\A	0.088962187691	0.012151860548	0.041919111367	0.007520630959	54	28	
6500000	496.134664	1	-1.576434494158	1.192368287752	-0.057261592814	0.018962721513	-0.002755808918	0.000109937776	0.961489508300	N\A	0.082728570685	0.010111310609	0.041308036345	0.006656603296	39	22	
6550000	493.198239	1	-1.772344941008	1.331130023356	-0.070968609055	-0.074811034996	0.013349975207	0.000103966085	0.961124171455	N\A	0.091617671930	0.012043717179	0.043045540178	0.007320393175	46	33	
6600000	476.938505	1	-1.516422271827	1.161812018755	-0.058287469655	0.012843907830	0.006609822082	0.000089948385	0.956733956969	N\A	0.098730321260	0.013164991503	0.044531771092	0.007566703247	53	24	
6650000	482.765433	1	-1.338328464194	1.055539394951	-0.050899985893	0.085702873437	-0.003413279308	0.000112278852	0.960809093158	N\A	0.096326749068	0.013258489659	0.044446430507	0.008008678975	55	25	
6700000	486.344032	1	-1.793556813647	1.358699101994	-0.082956675639	-0.064217923425	0.020731998924	0.000114626937	0.961983509809	N\A	0.095962569912	0.013257759460	0.043854370205	0.008022610137	45	26	
6750000	477.329949	1	-1.822185215419	1.367090674385	-0.083297256497	-0.027096026480	0.010525740521	0.000134218898	0.958725866649	N\A	0.080609389857	0.011558704341	0.036690309082	0.006688431927	52	26	
6800000	482.865627	1	-1.620021670164	1.185341698519	-0.059864020963	0.045276840359	-0.003161166493	0.000102440988	0.964916908362	N\A	0.084044060064	0.012771751994	0.036778627671	0.007363693976	55	21	
6850000	485.657851	1	-1.501993130582	1.132353735794	-0.058087205610	0.063218783919	0.002061945600	0.000088934148	0.964914423771	N\A	0.099124070767	0.014210586528	0.043425356204	0.008403257116	50	27	
6900000	483.406805	1	-1.540705619192	1.159182716485	-0.063163186005	0.058638554525	0.002830191109	0.000079999315	0.961377887369	N\A	0.082299212069	0.010516146278	0.040398646861	0.006865080088	33	33	
6950000	482.630786	1	-1.500257080260	1.131594002069	-0.056538831254	0.069153496837	-0.002491238818	0.000110834028	0.964569539889	N\A	0.095392730810	0.013822245508	0.038489191703	0.007530936299	34	23	
7000000	496.118323	1	-1.930687009685	1.449531683874	-0.098682524676	-0.061434413945	0.023590586223	0.000138408201	0.967627920662	N\A	0.088780224743	0.012824199534	0.039100623337	0.007702313570	50	27	
7050000	473.476031	1	-1.587975616031	1.187833240424	-0.060097675714	0.038535564001	-0.002499155889	0.000120750191	0.955615325795	N\A	0.106442920496	0.015479379293	0.047228130876	0.009449542767	51	26	
7100000	484.099141	1	-1.400949542774	1.043206193319	-0.034853194234	0.062053395437	-0.011087549248	0.000230942520	0.957514252025	N\A	0.093494679262	0.011275615553	0.044381491784	0.006829127711	48	30	
