Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-glob-002.txt
Log File Name:                   AMY_d1_m9-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2715590708
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2150000	510.723917	1	-1.403363354246	1.110109956754	-0.054222971050	0.027646730629	0.007592411724	0.000111360023	0.961907872585	N\A	0.082648911764	0.009948381242	0.040010565288	0.006095914806	24	4	0.001949733043	Global Trend	
2200000	507.855948	1	-1.605770819465	1.160524123742	-0.058610180438	0.054828732163	0.000758087925	0.000106803256	0.958969040237	N\A	0.097712245613	0.014128949421	0.041858062226	0.007578414648	39	3	-0.001485175176	Global Trend	
2250000	508.504444	1	-1.400121666539	1.097168238681	-0.055111243635	0.102368154628	-0.005453868612	0.000102141303	0.959237493261	N\A	0.078767953805	0.010682909167	0.038525755940	0.006778792819	25	5	0.002886909066	Global Trend	
2300000	496.211307	1	-1.676454968125	1.249332575425	-0.071367818324	-0.000184035457	0.009780843606	0.000090542625	0.961381240549	N\A	0.083971370298	0.011059097986	0.041489325113	0.007132863510	37	5	-0.001225891395	Global Trend	
2350000	507.863112	1	-1.735701617526	1.311095461939	-0.080836527472	-0.026740268572	0.015518514560	0.000108429373	0.965898828281	N\A	0.076190429967	0.010884663868	0.034987095773	0.006510155468	36	2	-0.000688411774	Global Trend	
2400000	507.896528	1	-1.393780986398	1.098983237005	-0.048568405458	0.041047071040	0.003773540751	0.000111156433	0.966919728049	N\A	0.057784574321	0.008146201957	0.027598616299	0.005137405152	39	3	0.004946817794	Global Trend	
2450000	500.808651	1	-1.680689011768	1.259128010272	-0.071980546513	-0.009745411868	0.010727485900	0.000118060446	0.960224434051	N\A	0.094134011233	0.013910021072	0.039875826979	0.007394436107	35	5	-0.000819843627	Global Trend	
2500000	497.756434	1	-1.485637559092	1.107723795314	-0.045581866375	0.042254974365	-0.006238963349	0.000156126984	0.975933526339	N\A	0.090594605300	0.011303748216	0.041235299080	0.006505354009	31	3	-0.001821288567	Global Trend	
2550000	494.556238	1	-1.810607644195	1.394815552117	-0.084023237269	-0.095676723650	0.023997363532	0.000090313935	0.961608408567	N\A	0.078112169012	0.010834829091	0.037556011454	0.006329879767	38	4	0.002027402560	Global Trend	
2600000	497.368277	1	-1.782167369473	1.331250653386	-0.087034009459	-0.026366953675	0.020171344227	0.000132802003	0.961912828685	N\A	0.088078288102	0.012256905206	0.040080896119	0.006981839919	32	5	-0.001379788806	Global Trend	
2650000	506.209885	1	-1.646238690808	1.207594064015	-0.065793587835	0.044121834019	-0.001186306589	0.000115647509	0.964642018305	N\A	0.074542684813	0.010515419716	0.036221098544	0.006644451449	35	3	-0.001150512577	Global Trend	
2700000	509.721775	1	-1.794067574141	1.267546807148	-0.058966107648	-0.042429871347	0.005182806090	0.000111745098	0.965094585553	N\A	0.067998120492	0.007601823467	0.036594500397	0.005352537593	27	4	-0.002389315700	Global Trend	
2750000	500.231625	1	-1.386511005088	1.096853706124	-0.045423633147	0.009614826762	0.007120921186	0.000124552362	0.962018220769	N\A	0.072975295191	0.010489636809	0.037572594676	0.006379694272	35	3	0.005183240723	Global Trend	
2800000	498.183173	1	-1.462010322580	1.048015932378	-0.046463241594	0.116708683881	-0.011383768816	0.000104264406	0.957242667087	N\A	0.092763356579	0.013003521519	0.040936516809	0.007390917130	40	4	-0.003040179305	Global Trend	
2850000	505.183686	1	-1.718337056694	1.270980578965	-0.072471922201	-0.041069264386	0.015997281282	0.000099887798	0.960310851592	N\A	0.084497643405	0.011001811772	0.040708634422	0.006795764145	32	6	-0.002194812169	Global Trend	
2900000	501.537592	1	-1.317633504229	1.004871495543	-0.035913221026	0.116911501818	-0.016268074785	0.000109743996	0.959230100901	N\A	0.082701356129	0.011381469138	0.040003531718	0.006813799456	27	5	0.002645258282	Global Trend	
2950000	492.877702	1	-1.471186745625	1.075733884579	-0.054361447984	0.085726188523	0.002625891082	0.000122164270	0.958239624539	N\A	0.109098374248	0.015097720827	0.046877265888	0.008057904737	31	4	-0.001316305383	Global Trend	
3000000	501.746181	1	-1.808682087106	1.317865192491	-0.071276305107	-0.053497709856	0.012998761979	0.000100074071	0.958740776655	N\A	0.096379168519	0.013090199601	0.043603345170	0.007234702011	38	3	-0.001111804388	Global Trend	
3050000	501.293175	1	-1.597717405985	1.181084850786	-0.059776186026	0.068005176269	-0.005420614658	0.000103925093	0.963663521225	N\A	0.077949378510	0.011192810141	0.035951178563	0.006408851638	28	5	0.001337595611	Global Trend	
3100000	494.485231	1	-1.747204364332	1.278426214738	-0.079494183285	0.010955892693	0.011612684068	0.000108945881	0.960956548744	N\A	0.091822946247	0.013406509837	0.039722030109	0.007016628738	33	4	-0.001541657620	Global Trend	
3150000	504.092040	1	-1.244237794488	0.941949975785	-0.026872799680	0.094714581061	-0.010566932431	0.000096060329	0.999682857456	N\A	0.028766578776	0.003869278401	0.030935243326	0.004824617086	41	3	0.147203975210	Global Trend	
3200000	513.041402	1	-1.789779611175	1.271753970357	-0.066673920817	0.025070579768	-0.002631831904	0.000101961120	0.960995937109	N\A	0.091576847188	0.012690452925	0.041807223335	0.007433829932	30	3	-0.000913398147	Global Trend	
3250000	500.818235	1	-1.516314625361	1.130171300334	-0.054770811080	0.017336151258	0.007326746778	0.000113925590	0.958859092136	N\A	0.082132257320	0.010883257703	0.040333868644	0.006779308471	40	4	-0.003272520462	Global Trend	
3300000	500.530372	1	-1.653821865304	1.311290730086	-0.084166949655	-0.008437646196	0.019457218689	0.000139146949	0.959516068531	N\A	0.087366989130	0.012323513410	0.039987840624	0.007011412002	35	4	0.002032429598	Global Trend	
3350000	508.289357	1	-1.515117225974	1.151839724382	-0.053540114886	0.066118142944	-0.005113522562	0.000099401282	0.966176578264	N\A	0.067580970416	0.008838298833	0.033459013824	0.005560358699	35	6	0.002976971202	Global Trend	
3400000	495.794550	1	-1.162625370010	0.883027527134	-0.027413520837	0.156907796975	-0.012360607272	0.000100575053	0.960948289049	N\A	0.059558549217	0.007891719062	0.035693715218	0.005733533754	35	2	-0.004936785189	Global Trend	
3450000	510.847638	1	-1.485977791952	1.088100885067	-0.049147619668	0.061552257819	0.000119776386	0.000101884551	0.968157277027	N\A	0.083656188528	0.011218502092	0.038276305034	0.006879627217	39	7	-0.002187519364	Global Trend	
3500000	515.806275	1	-1.457106737435	1.100300154683	-0.048029692975	0.057773486629	-0.006847697635	0.000114166562	0.964274776210	N\A	0.090682411388	0.012714376491	0.039327084490	0.007171096066	29	5	-0.000107657984	Global Trend	
3550000	507.687023	1	-1.486522110602	1.159989670943	-0.059998009963	0.026447538366	0.008054383630	0.000088758060	0.963561020578	N\A	0.081078520159	0.011377424341	0.038556012219	0.006939483779	31	3	0.001766813227	Global Trend	
3600000	499.098160	1	-1.919463766270	1.477293242267	-0.088515660925	-0.136766240780	0.026109240341	0.000116958094	0.974901525869	N\A	0.078339744650	0.010577221358	0.036530270506	0.006688394440	29	5	0.000861053491	Global Trend	
3650000	505.038149	1	-1.676812206006	1.275077950762	-0.073798389349	-0.002191656958	0.011664933140	0.000111478651	0.962431859982	N\A	0.079681561591	0.011571308658	0.035781452350	0.006696991643	31	4	0.000966959486	Global Trend	
3700000	502.484189	1	-1.872859368418	1.397606845731	-0.083198367776	-0.092361437554	0.022161235155	0.000099224754	0.960504130574	N\A	0.091423090336	0.012974480712	0.040218904375	0.007007602176	27	2	-0.000327521881	Global Trend	
3750000	499.705465	1	-1.300504006262	0.981398354048	-0.038346137234	0.124627190551	-0.008070710354	0.000104011656	0.962112928429	N\A	0.092402596166	0.013328952777	0.041201641567	0.007848130769	35	2	0.000814931917	Global Trend	
3800000	507.327281	1	-1.751818894165	1.294921056978	-0.072800086718	-0.020954223596	0.008259801043	0.000109715720	0.966843610136	N\A	0.087360976508	0.011636574500	0.040299343723	0.007218860446	33	5	-0.000165141221	Global Trend	
3850000	503.763767	1	-2.090880635813	1.586136807278	-0.113662946083	-0.116002060916	0.030185705588	0.000180476292	0.976741050935	N\A	0.090436465089	0.013165262064	0.038714228844	0.007579670745	28	2	0.000635345075	Global Trend	
3900000	505.497217	1	-1.386673603679	1.108149366857	-0.053862448683	0.063180125818	-0.000656734525	0.000100132660	0.962519966616	N\A	0.098004799559	0.013083282297	0.043901300359	0.007761111457	32	5	0.000665073598	Global Trend	
3950000	516.378118	1	-1.649181327690	1.206631468480	-0.068381872965	0.024984692038	0.007732232531	0.000097399725	0.965502778704	N\A	0.088371461205	0.012441472070	0.039515058902	0.007158203022	33	4	-0.001327810153	Global Trend	
4000000	505.309224	1	-1.929088315912	1.432614157897	-0.095770549563	-0.039747908099	0.015633411868	0.000121809060	0.957445203717	N\A	0.097337717337	0.013416425466	0.042481122948	0.007344592861	27	6	-0.000235347604	Global Trend	
4050000	496.522792	1	-2.000664267659	1.333318753362	-0.077131171312	-0.045236079888	0.013968958417	0.000336278995	0.966940641864	N\A	0.068666827543	0.009572808470	0.032935680235	0.004738203763	39	3	-0.014925251990	Global Trend	
4100000	497.996070	1	-1.654068507003	1.206396863976	-0.059056898603	-0.009192461685	0.007450017019	0.000112190160	0.959146257146	N\A	0.086748115236	0.012426671685	0.039590133068	0.006929920767	37	4	-0.001647048254	Global Trend	
4150000	508.576157	1	-1.637429906243	1.275692272812	-0.069203044810	-0.031189834602	0.012518976926	0.000113698742	0.967430073804	N\A	0.066510434307	0.010309029446	0.031275267043	0.006081538083	30	4	0.002040809585	Global Trend	
4200000	503.787590	1	-1.746348780103	1.246215506915	-0.068635828572	0.056807142653	-0.003400618947	0.000118996381	0.961929573114	N\A	0.088494504668	0.012835500112	0.038265280705	0.007012838797	30	2	-0.000845970763	Global Trend	
4250000	498.851180	1	-1.607093194547	1.259078106833	-0.070047994016	-0.015103320636	0.013289165620	0.000129993200	0.958147870735	N\A	0.081424439254	0.011051208814	0.040393943323	0.007009509300	32	3	0.002721696497	Global Trend	
4300000	507.753848	1	-1.741859588667	1.312140351271	-0.078697569862	0.025276535432	0.004141400672	0.000104948975	0.965141884928	N\A	0.081148893823	0.012246759711	0.035074480432	0.006850477452	38	2	0.001138860222	Global Trend	
4350000	513.221228	1	-1.607384129744	1.143744034670	-0.052717926485	0.037457389143	-0.000265257814	0.000104374247	0.978873041821	N\A	0.066136394249	0.010116845121	0.024314805252	0.005403600097	33	4	-0.004496761930	Global Trend	
4400000	504.810511	1	-1.739003737405	1.259973036370	-0.069141497984	0.011114196990	0.006411613371	0.000106690900	0.963618380289	N\A	0.080984442271	0.010603607102	0.038660603104	0.006440524443	30	3	-0.000633403940	Global Trend	
4450000	511.606576	1	-1.620725126184	1.204624965335	-0.053524335648	-0.007729735017	0.005761204859	0.000120392455	0.966414973093	N\A	0.074555426591	0.010729965857	0.033639829480	0.006156796477	29	5	0.001686559755	Global Trend	
4500000	501.124471	1	-1.460068586166	1.112515678138	-0.053349780613	0.045245282666	0.004992605788	0.000117171270	0.963158648582	N\A	0.085527280958	0.011848755762	0.038485220460	0.006724207958	37	3	0.001158513893	Global Trend	
4550000	505.481826	1	-1.436390825257	1.093990590812	-0.048422883602	0.043926509445	-0.000125915874	0.000105145155	0.960247625332	N\A	0.091499131462	0.011992814462	0.043846778963	0.007429597432	23	3	-0.000302345711	Global Trend	
4600000	496.199528	1	-1.156454991117	0.884023086020	-0.024902004469	0.159700461659	-0.018592732355	0.000083460619	0.998837761116	N\A	0.030633585142	0.003960071828	0.032753576203	0.005106030283	32	2	-0.067883378153	Global Trend	
4650000	514.280738	1	-1.453269082763	1.113493533883	-0.053163630020	0.027035943087	0.006946642556	0.000102616673	0.968093272094	N\A	0.077880727184	0.010034073397	0.034649758065	0.005713933587	36	7	-0.000263100020	Global Trend	
4700000	512.667123	1	-1.515341142480	1.090842564529	-0.046497044848	0.094038974038	-0.011802751160	0.000106666469	0.963647381991	N\A	0.075292055339	0.009391701327	0.037883008138	0.006270574195	30	6	-0.001319519359	Global Trend	
4750000	506.041150	1	-1.995396685095	1.378602858192	-0.079814257572	-0.066734089499	0.013245430052	0.000125487739	0.966518494921	N\A	0.079537779025	0.010929696525	0.037096332526	0.006568782412	37	4	-0.001417078095	Global Trend	
4800000	500.725699	1	-1.497514665039	1.177393284852	-0.064130322582	0.039615785506	0.006323893469	0.000169607082	0.964648981973	N\A	0.078632795775	0.010999610947	0.038241345346	0.007112159602	38	4	0.002212586071	Global Trend	
4850000	516.584239	1	-1.735774716688	1.348666565379	-0.089965798694	-0.014229477935	0.017139403856	0.000111524550	0.961733527845	N\A	0.093582001612	0.013228416563	0.040141926850	0.007144217525	28	6	0.000980734727	Global Trend	
4900000	506.818251	1	-1.540844863646	1.254477343564	-0.074211690277	0.029466787655	0.004014697231	0.000103126364	0.961670345576	N\A	0.079945610796	0.011278356355	0.039403968451	0.007171579987	31	4	0.003162185906	Global Trend	
4950000	505.005427	1	-1.992960342970	1.383975263535	-0.092265997790	-0.004250595954	0.015114248662	0.000130278655	0.967447693362	N\A	0.068902491212	0.009534198218	0.033857462611	0.006397896447	38	4	-0.002757627023	Global Trend	
5000000	507.828906	1	-1.443978588877	1.123347311913	-0.058965206835	0.031808199992	0.010640696970	0.000090695808	0.960984539198	N\A	0.088391340711	0.012505391325	0.039258338180	0.007374200618	31	3	-0.000156802663	Global Trend	
5050000	509.560842	1	-1.468252514137	1.134910840169	-0.056583545740	0.066020690725	-0.000053551321	0.000096402841	0.963109931975	N\A	0.073494330952	0.009806751436	0.037399424471	0.006212409401	34	6	0.002421250504	Global Trend	
5100000	511.293611	1	-1.868615532961	1.370262643822	-0.077433630875	-0.051121726072	0.010399935596	0.000112105155	0.971721559028	N\A	0.094479808314	0.014337772484	0.037556880366	0.007525970434	26	6	-0.000729439458	Global Trend	
5150000	506.165731	1	-1.729126644265	1.222342767173	-0.065546497032	0.004133411045	0.009639027984	0.000114811207	0.959690914849	N\A	0.084038774195	0.010064767403	0.041617843903	0.006465966628	29	3	-0.002747971925	Global Trend	
5200000	493.850651	1	-2.118338794184	1.609253872902	-0.124272486129	-0.123887252561	0.037775688556	0.000116709915	0.971981517886	N\A	0.059319048661	0.010190918898	0.027546568839	0.005913235729	25	6	0.000090930902	Global Trend	
5250000	505.311216	1	-1.728541678520	1.242159412549	-0.076931687707	0.021939536935	0.015143492856	0.000112312675	0.964225340604	N\A	0.083739992321	0.012326511266	0.037872951847	0.006851100397	34	4	-0.003433927254	Global Trend	
5300000	505.261333	1	-1.756831383062	1.325605507109	-0.084588491058	-0.010890193822	0.011964100822	0.000123777010	0.979371641487	N\A	0.073952340366	0.010845018029	0.026242073489	0.005846354780	37	4	-0.000358970270	Global Trend	
5350000	500.951172	1	-1.947768656687	1.412763505441	-0.094109744902	-0.059303566284	0.022433972605	0.000136997663	0.961547386932	N\A	0.080864697454	0.012155494233	0.037779558904	0.007120980572	23	3	-0.001826209283	Global Trend	
5400000	509.662095	1	-1.474084283322	1.151507199521	-0.053390595809	0.021605088791	0.002272717586	0.000125100301	0.963433436843	N\A	0.082135861353	0.011219429490	0.039339980516	0.006770610529	37	3	0.003069991875	Global Trend	
5450000	500.450855	1	-1.168203475316	0.945576856107	-0.034178001438	0.127250896638	-0.010158127098	0.000096256125	0.979911250705	N\A	0.033234997949	0.004735919214	0.030126760343	0.005268437106	37	5	0.014589545539	Global Trend	
5500000	504.706881	1	-1.745959851308	1.371045429208	-0.086860083915	-0.053570398313	0.018582994690	0.000104825320	0.961922301975	N\A	0.084589885679	0.010760144695	0.040772443670	0.006469667204	29	5	0.001480213962	Global Trend	
5550000	510.585028	1	-1.328807286427	1.065255407579	-0.047976041155	0.054069274573	0.001231486705	0.000117739706	0.963405569814	N\A	0.071921360035	0.010052943790	0.036988307524	0.006545412375	36	3	0.004262785103	Global Trend	
5600000	502.006137	1	-1.721742336930	1.304163169538	-0.074376808752	-0.038887458073	0.011984908707	0.000094061560	0.960705013266	N\A	0.093803790223	0.013249008899	0.041503837551	0.007392485383	25	3	-0.000102069312	Global Trend	
5650000	513.075337	1	-1.989964729052	1.493093074303	-0.104152856590	-0.077027886051	0.021785048010	0.000101616229	0.965288440770	N\A	0.086472002795	0.011177907384	0.040401809501	0.006629050948	25	6	-0.000220471744	Global Trend	
5700000	502.705079	1	-1.739992254004	1.319298235087	-0.070938822840	-0.078352268987	0.017384253004	0.000085169072	0.966338131397	N\A	0.085792735241	0.012422161231	0.038307400760	0.007371525308	35	2	0.000289254194	Global Trend	
5750000	514.764302	1	-1.577909713871	1.240877663207	-0.063102161394	-0.005423227802	0.005720160266	0.000127260631	0.965832040432	N\A	0.067960159033	0.010409513582	0.031827988957	0.006036763757	35	3	0.003219881820	Global Trend	
5800000	510.528071	1	-1.396405667217	1.035030867311	-0.043223930563	0.088313569828	-0.004002945259	0.000111938802	0.960795475517	N\A	0.087573511061	0.011975149197	0.040275594341	0.006851512537	30	4	-0.002037342893	Global Trend	
5850000	524.587990	1	-1.633130232265	1.264949061660	-0.080467462372	0.026867845206	0.009257538676	0.000118941930	0.969953655695	N\A	0.093021665102	0.013568832041	0.037457866999	0.006923291963	36	6	0.000430786397	Global Trend	
5900000	495.666279	1	-1.974855471229	1.474465704372	-0.097339980245	-0.103595803082	0.027131778217	0.000106428095	0.964682174764	N\A	0.092606347272	0.012309300177	0.040640754402	0.006774886527	32	2	-0.000237773596	Global Trend	
5950000	507.959017	1	-1.740715900524	1.320014871628	-0.079244187230	-0.036222064223	0.016682913128	0.000097883370	0.964543594733	N\A	0.082010946520	0.010697012204	0.037820751429	0.006247040375	46	3	0.000200539176	Global Trend	
6000000	494.811645	1	-1.514161211536	1.163612292716	-0.059579275678	0.042926808686	0.003450544622	0.000126101675	0.963864022822	N\A	0.091286092843	0.013077412917	0.041275103523	0.007509961555	37	3	0.001389972470	Global Trend	
6050000	508.670761	1	-1.836462910443	1.347806479403	-0.082833725378	-0.029162973842	0.013881061632	0.000125210410	0.967738542178	N\A	0.088452360939	0.013291074735	0.034094887390	0.007126104252	36	3	-0.001303992756	Global Trend	
6100000	512.446158	1	-1.186909367899	0.959753796261	-0.038312164472	0.107108012041	-0.003624190358	0.000104659504	0.971092549337	N\A	0.040919986583	0.005910161154	0.031284965799	0.005075510184	32	2	0.009880558628	Global Trend	
6150000	506.008324	1	-1.626752505436	1.201309006624	-0.064694276051	0.056832364621	-0.000114630318	0.000112669911	0.963459132348	N\A	0.088950340877	0.012615608824	0.036628017615	0.006843373387	29	2	0.000087999651	Global Trend	
6200000	517.614280	1	-1.673415811774	1.266059342690	-0.071795490496	-0.009587991021	0.008900853498	0.000112095662	0.967880340655	N\A	0.092870987973	0.012182887300	0.041320649805	0.007145195072	41	4	-0.000249836991	Global Trend	
6250000	508.968788	1	-1.484379092661	1.166430877246	-0.055007093322	0.015346233177	0.002022146830	0.000100728576	0.961631752207	N\A	0.067086290717	0.009721378476	0.033834184819	0.006001348137	39	6	0.003329010838	Global Trend	
6300000	513.934686	1	-1.547719161809	1.148939565565	-0.054816326109	0.055483065582	-0.002112687354	0.000070987650	0.963372844425	N\A	0.090679815221	0.012615996682	0.040132657473	0.007168803452	33	5	-0.000138665187	Global Trend	
