Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-glob-001.txt
Log File Name:                   SCH_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            90187756
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2200000	463.520397	1	-2.190738962169	1.677153898880	-0.092100836078	-0.218388419947	0.030305105708	0.000205232399	0.959467932720	N\A	0.099425268561	0.013470849532	0.047369041966	0.007999272725	37	1	0.003207066597	Global Trend	
2250000	463.345065	1	-1.764838639902	1.449142601076	-0.081256967101	-0.085294655182	0.017146338954	0.000295162562	0.959814751596	N\A	0.112648347116	0.016115532196	0.050689792815	0.009474503552	34	2	0.005336179537	Global Trend	
2300000	474.865170	1	-2.294147523186	1.642929955169	-0.091190849817	-0.213040037559	0.034350171712	0.000130407620	0.969914102351	N\A	0.115240351547	0.016744519830	0.046973748131	0.008352398453	25	4	0.000170797761	Global Trend	
2350000	479.622432	1	-1.992805441278	1.414284930087	-0.064743294788	-0.067984479933	0.008578790408	0.000140834347	0.968571975496	N\A	0.102495700263	0.015627286937	0.042186776302	0.007959743933	36	3	0.001227138645	Global Trend	
2400000	483.231940	1	-1.955516400778	1.409485481904	-0.057608691659	-0.124921458474	0.018553526210	0.000131945619	0.964372202457	N\A	0.103965311297	0.014431672823	0.046590960381	0.007782465101	37	4	0.001707598074	Global Trend	
2450000	478.766025	1	-1.706924375130	1.262171216638	-0.043923728770	-0.014089944394	-0.004486194261	0.000446868808	0.967237987740	N\A	0.078788229170	0.012474371853	0.037547404686	0.007327289658	38	5	0.005441341159	Global Trend	
2500000	487.192388	1	-1.777097623550	1.219134516526	-0.038354645680	0.017820231954	-0.005720907406	0.000105751813	0.964615066344	N\A	0.105192017554	0.015419219123	0.044495803383	0.007934849356	37	2	0.000843719372	Global Trend	
2550000	484.477821	1	-1.716210024090	1.277451727106	-0.041245844969	-0.051976532493	0.001399997051	0.000120477097	0.964432580155	N\A	0.075511828525	0.010469568171	0.040741017379	0.006520039087	32	2	0.004009559650	Global Trend	
2600000	467.424461	1	-1.549334925405	1.186105576315	-0.023638170518	-0.073303657436	0.003012488290	0.000132260293	0.971549621922	N\A	0.048592571815	0.006182239724	0.035677112543	0.005394464789	30	1	0.008954426755	Global Trend	
2650000	464.723383	1	-2.478016502705	1.685034282006	-0.103418882335	-0.206703583079	0.037327086759	0.000156355435	0.963469902676	N\A	0.108801556000	0.015075571165	0.046679540541	0.008181440127	36	2	-0.001711991785	Global Trend	
2700000	485.100358	1	-1.944208958259	1.423382631695	-0.070078472733	-0.091150265928	0.017065602243	0.000087164644	0.964413888991	N\A	0.103693002475	0.015154642873	0.045171143523	0.007971977173	31	1	0.000945513231	Global Trend	
2750000	467.209344	1	-1.620085337252	1.195617050913	-0.033422757882	-0.019999986888	0.000537603621	0.000171738246	0.958538641583	N\A	0.094522918138	0.012832982444	0.046126675748	0.007549101102	25	2	0.004995577158	Global Trend	
2800000	480.590036	1	-1.774360629512	1.263736811336	-0.052967194618	0.017712047849	-0.002009877990	0.000164810216	0.960245798329	N\A	0.105305658872	0.014983506662	0.046156129706	0.008195202243	30	5	0.000936025813	Global Trend	
2850000	472.010484	1	-2.192215449680	1.535258975518	-0.073163379555	-0.183828104225	0.025706651541	0.000096220220	0.966178380937	N\A	0.125557103582	0.017779305206	0.050304871503	0.008723958505	31	4	-0.000288302579	Global Trend	
2900000	494.874107	1	-1.819430878850	1.316456790569	-0.060767754675	-0.052523290544	0.014889645399	0.000130295475	0.985557583505	N\A	0.049302612183	0.010196465193	0.027602329538	0.006125057613	38	4	0.000416978353	Global Trend	
2950000	465.673692	1	-2.067596893222	1.489405667235	-0.064802866621	-0.132053175659	0.011445452543	0.000219590728	0.960542218540	N\A	0.102707238569	0.012798061990	0.048694864047	0.007323271299	32	2	0.002260912606	Global Trend	
3000000	472.456436	1	-2.072175798786	1.497827162812	-0.090863983623	-0.074347787348	0.020999422619	0.000149377388	0.960097612611	N\A	0.121870415170	0.016984319311	0.051315984738	0.008669390512	29	4	0.000210342092	Global Trend	
3050000	481.045811	1	-1.895035029377	1.431372027246	-0.085726242055	-0.033868596083	0.018205981571	0.000108449709	0.962398355935	N\A	0.092140307202	0.010692325495	0.048334624934	0.007194410035	28	5	0.001716845133	Global Trend	
3100000	486.794723	1	-1.920119683527	1.430747239577	-0.073903665333	-0.094193417522	0.017391701428	0.000097750076	0.963674882348	N\A	0.092780565306	0.012944968662	0.041636751899	0.006934447631	32	6	0.000840970375	Global Trend	
3150000	482.243008	1	-1.506719003675	1.118578125334	-0.037567525865	0.034360967814	-0.000250045633	0.000173094483	0.970545939160	N\A	0.093417715170	0.013543885872	0.038998212994	0.007172038985	23	5	0.002666346385	Global Trend	
3200000	496.460981	1	-1.834625814883	1.322882347571	-0.047870422379	-0.069095401838	0.003211662631	0.000066875078	0.971396805149	N\A	0.092693288408	0.012960432210	0.040355513442	0.006878871677	36	5	0.000970852319	Global Trend	
3250000	478.125036	1	-1.903878528792	1.480837166815	-0.079738971377	-0.116059560683	0.019330699264	0.000146925886	0.962673047953	N\A	0.090477145643	0.010902312397	0.046557532701	0.006910734955	40	3	0.002646095986	Global Trend	
3300000	480.194267	1	-1.667892193854	1.159776974791	-0.028305445527	0.003865183577	-0.004155024531	0.000142709310	0.964708040034	N\A	0.112829575350	0.016640163705	0.048022120522	0.008583643259	32	6	0.001136919963	Global Trend	
3350000	485.096503	1	-2.091925797929	1.582094359737	-0.103847492348	-0.101209721074	0.028122407970	0.000104591511	0.968193198484	N\A	0.097560843211	0.013482892782	0.044902854278	0.007058260603	39	3	0.001439682202	Global Trend	
3400000	462.661432	1	-2.389697853043	1.678279747796	-0.103367543562	-0.173244805598	0.032312668368	0.000133864633	0.960117683995	N\A	0.115989553555	0.016958453438	0.046531991433	0.007997387907	28	1	-0.000008592745	Global Trend	
3450000	460.114606	1	-2.098507210736	1.534799116490	-0.086686746342	-0.143947650621	0.026630243650	0.000105798295	0.956361246882	N\A	0.119004686515	0.016528192574	0.051737894088	0.008556008370	37	2	0.000316265323	Global Trend	
3500000	475.591978	1	-2.408675950160	1.779178799361	-0.112486172254	-0.232928751201	0.038613874927	0.000167739548	0.962908344915	N\A	0.119899441294	0.017321062276	0.049853031171	0.008832442890	34	3	0.001111453670	Global Trend	
3550000	470.221822	1	-1.571435024057	1.180471537820	-0.034532665854	0.004418537976	0.001026594931	0.000154905308	0.963388400825	N\A	0.058714392151	0.007885070892	0.038998264389	0.006215125485	40	1	0.007950399231	Global Trend	
3600000	468.285751	1	-2.267424073965	1.706371404092	-0.097413766461	-0.209870798970	0.026514807146	0.000130617219	0.959565461489	N\A	0.101130841970	0.013887682732	0.048563974567	0.008142832945	37	3	0.001989189171	Global Trend	
3650000	477.216913	1	-2.185824513838	1.565747676182	-0.084304369325	-0.154559046654	0.025181398944	0.000107000115	0.965784721873	N\A	0.102983488490	0.015066786385	0.044112027296	0.008167000982	41	3	0.000584457104	Global Trend	
3700000	488.564439	1	-2.360720554010	1.790943237694	-0.125368182356	-0.223696207906	0.046049614297	0.000103690604	0.967381475815	N\A	0.090172133194	0.010521915624	0.044948990716	0.006425262100	34	5	0.001144251264	Global Trend	
3750000	478.937001	1	-1.859377002466	1.355849980296	-0.057167514223	-0.075426305051	0.011559274094	0.000095073925	0.963321881024	N\A	0.091246671061	0.012389377791	0.043620770422	0.007026122121	44	3	0.001702481399	Global Trend	
3800000	481.506358	1	-2.052965759996	1.546726397013	-0.084957964687	-0.147702102365	0.024660840738	0.000031192215	0.964098345567	N\A	0.102028433071	0.014218331073	0.045969904136	0.007640988983	35	3	0.000487444852	Global Trend	
3850000	478.322126	1	-1.895409515436	1.355225326243	-0.056778945953	-0.097222081525	0.015383087048	0.000164025417	0.965601188712	N\A	0.102105635174	0.013556332488	0.046022755850	0.007222007114	35	3	0.000628577629	Global Trend	
3900000	485.343985	1	-1.929579258835	1.391009952493	-0.062612208043	-0.088074333097	0.012558565098	0.000097525134	0.966787400958	N\A	0.107336205244	0.015653954171	0.045432631894	0.008427637421	41	2	0.000599694285	Global Trend	
3950000	469.789841	1	-2.036798112421	1.424680861753	-0.064835618046	-0.081138565224	0.014687612208	0.000116608844	0.965210560712	N\A	0.129269951218	0.019351786685	0.050090363368	0.009743402799	45	2	0.000400705907	Global Trend	
4000000	461.955545	1	-1.936331214155	1.401281602614	-0.062879462148	-0.094752770967	0.016487446069	0.000094288298	0.964396244431	N\A	0.096596885760	0.013523177703	0.044525649969	0.007511283823	41	0	0.001396191416	Global Trend	
4050000	480.131599	1	-1.867002933849	1.333613280227	-0.041004387216	-0.076409251250	0.001096702970	0.000118166473	0.961766649691	N\A	0.095770133298	0.013096676994	0.046239865952	0.007426696396	34	2	0.002875034698	Global Trend	
4100000	474.561985	1	-1.942962213784	1.384165307502	-0.048246584432	-0.134099735545	0.010649545258	0.000132176374	0.965111458953	N\A	0.117285578924	0.016673483237	0.048314566099	0.008091560612	37	4	0.000879252847	Global Trend	
4150000	473.930471	1	-1.693299159877	1.176781730784	-0.027934509861	-0.057292263555	0.006867405116	0.000114918188	0.964848654870	N\A	0.087088743510	0.013465703060	0.040076101208	0.007649211040	35	1	-0.000060188322	Global Trend	
4200000	483.601851	1	-1.725876365056	1.252044777788	-0.038652037581	-0.047175894228	0.001021279091	0.000117363398	0.966867884734	N\A	0.082883210905	0.011979716152	0.039605612327	0.006669039968	37	1	0.002627088212	Global Trend	
4250000	470.404072	1	-2.392835407975	1.710237544328	-0.104470661880	-0.159734864548	0.025332043934	0.000153984474	0.961178386692	N\A	0.118974063696	0.016463630431	0.050547480491	0.008681069550	29	9	0.000998892545	Global Trend	
4300000	471.413193	1	-1.943884525323	1.377119497595	-0.055809056861	-0.096860819775	0.012375520174	0.000106812002	0.964819409940	N\A	0.123969670649	0.018505105496	0.048180013669	0.008741360246	35	4	0.000305097307	Global Trend	
4350000	478.936577	1	-1.582862118578	1.135553213038	-0.017134699344	-0.034076911556	-0.002839491825	0.000105337172	0.966228952928	N\A	0.058481909632	0.007625316708	0.037591275606	0.006130832067	30	3	0.004944989055	Global Trend	
4400000	480.380105	1	-1.771360607518	1.239224923474	-0.048332122949	-0.022483555952	0.006283087853	0.000145690722	0.970671337933	N\A	0.088715700173	0.012912680988	0.040344962952	0.007245940180	34	6	-0.001013510479	Global Trend	
4450000	481.005176	1	-1.973118338619	1.458387168531	-0.076872624169	-0.091491373038	0.020557649331	0.000109273601	0.967629855352	N\A	0.101436180622	0.015028968101	0.044995461687	0.008083723272	37	5	0.001204814998	Global Trend	
4500000	474.689545	1	-1.920334818574	1.374068046040	-0.054343484632	-0.098769811559	0.011834743582	0.000055265489	0.971634823366	N\A	0.075828522279	0.011766006788	0.037508993537	0.007191490735	47	4	0.000354414334	Global Trend	
4550000	476.777667	1	-1.631267816061	1.171898559421	-0.028614129454	-0.025828117511	0.001258579168	0.000020829508	0.962902399534	N\A	0.073107272654	0.010222234783	0.041005025323	0.006878428964	31	5	0.000643555716	Global Trend	
4600000	473.641915	1	-2.043449432441	1.409741463377	-0.065458421245	-0.044382132978	0.005482135161	0.000019926686	0.961347356068	N\A	0.120620955128	0.017113656059	0.051306452450	0.009423758434	40	3	-0.000053240669	Global Trend	
4650000	476.289863	1	-1.934870855359	1.378795576730	-0.058528960596	-0.092306152730	0.014501354574	0.000111669132	0.960470247148	N\A	0.109147339211	0.015834131033	0.047105621228	0.008230099984	33	4	0.000467035413	Global Trend	
4700000	466.876682	1	-2.019855825087	1.391732822426	-0.056843841877	-0.078490680845	0.007563868589	0.000078302765	0.963263104410	N\A	0.114658976948	0.015495162875	0.050643855577	0.008280093214	40	4	-0.000500670702	Global Trend	
4750000	480.323715	1	-1.859805940843	1.288516931164	-0.042462314176	-0.008112645252	-0.011357827192	0.000026437412	0.973024416173	N\A	0.090012586565	0.013222712291	0.038491736455	0.007046071484	36	2	0.000327127708	Global Trend	
4800000	471.731657	1	-1.803992185484	1.259209574689	-0.036258146387	-0.073147757269	0.005493439973	0.000124643044	0.963511389597	N\A	0.093589195968	0.013157532109	0.043241756059	0.007302882432	42	3	0.000863984406	Global Trend	
4850000	483.072816	1	-1.637426857547	1.180966721125	-0.038283074878	-0.011419385307	0.006739728377	0.000088152987	0.967455617867	N\A	0.090017949527	0.012698533879	0.042861144655	0.007327644982	34	3	0.001520712288	Global Trend	
4900000	482.563651	1	-1.760618003761	1.243022722281	-0.056904967383	0.031944869838	0.007872838591	0.000111221853	0.966352320213	N\A	0.116108014754	0.017871960200	0.046461334078	0.008867604006	32	4	0.000241760235	Global Trend	
4950000	487.175578	1	-2.161393412266	1.530687782120	-0.082855413095	-0.112258953993	0.019561520454	0.000150176392	0.963988017610	N\A	0.116762932733	0.017466974341	0.047401144136	0.008659649951	44	1	0.000565569313	Global Trend	
5000000	486.572893	1	-1.854272475249	1.333663028158	-0.055122937730	-0.051123327052	0.007395041573	0.000115348879	0.967188254057	N\A	0.094506050319	0.013093186066	0.041994340745	0.007011921597	33	5	0.001600830430	Global Trend	
5050000	499.153815	1	-1.709896046128	1.235007810614	-0.043459161014	-0.017383192679	0.001565883451	0.000092898145	0.966780507730	N\A	0.086361933451	0.012379764967	0.039490539497	0.006702286717	40	4	0.001515175073	Global Trend	
5100000	497.502131	1	-1.967282149759	1.416862658456	-0.061159761681	-0.119199156078	0.014564967837	0.000078942745	0.968597378394	N\A	0.105189471771	0.015482620213	0.043939044067	0.007674256748	24	4	0.000655171923	Global Trend	
5150000	484.834784	1	-2.020617563637	1.490707505332	-0.069496191236	-0.133243118387	0.014319061433	0.000108365363	0.966634761520	N\A	0.095987448027	0.013306508141	0.043422510359	0.007271538067	27	3	0.001866663916	Global Trend	
5200000	476.031468	1	-2.036029707159	1.413850346548	-0.059037489217	-0.114856460595	0.017603683979	0.000099680049	0.965319039232	N\A	0.110115448271	0.015376048822	0.047267690543	0.008157872184	34	1	0.000288412608	Global Trend	
5250000	479.088600	1	-1.924765369042	1.418773584751	-0.062773532804	-0.126176762569	0.022149054094	0.000154188423	0.965457035649	N\A	0.101233694476	0.014543802976	0.045008198850	0.008311263604	40	3	0.002372253211	Global Trend	
5300000	469.574320	1	-1.666345539731	1.198662670147	-0.038707277822	0.020926653212	-0.002725967393	0.000098673996	0.962190109740	N\A	0.091892276504	0.012666052361	0.046083190651	0.007412165407	37	3	0.001996149764	Global Trend	
5350000	475.287509	1	-1.896645796607	1.380298775850	-0.060576953682	-0.086899900160	0.013791923144	0.000052692701	0.967256834151	N\A	0.094085941058	0.012924353521	0.044992031901	0.007298596300	36	1	0.000839489579	Global Trend	
5400000	482.246591	1	-1.553427404408	1.134668077075	-0.028970424384	-0.012340987347	0.001546550905	0.000126454103	0.965914104050	N\A	0.077622815629	0.010658380832	0.040490606797	0.006365099653	37	3	0.003763917561	Global Trend	
5450000	470.784765	1	-2.379792562779	1.697901985773	-0.106925645249	-0.156129649724	0.027962071471	0.000065473062	0.964805439684	N\A	0.114053006491	0.015946988858	0.048248730940	0.008310469287	37	1	0.000012722308	Global Trend	
5500000	476.772444	1	-1.758767277872	1.224709853904	-0.038705949470	-0.023955223845	-0.000896580398	0.000093025605	0.963433683255	N\A	0.098762576797	0.014175060556	0.044775504943	0.008394307437	35	7	-0.000876820919	Global Trend	
5550000	492.621274	1	-1.976470049960	1.443244010894	-0.096465216315	0.030805058885	0.015419162814	0.000090932130	0.966620695209	N\A	0.103778458333	0.013777928490	0.047757024213	0.008052431663	39	7	0.000596342175	Global Trend	
5600000	498.313618	1	-1.900758555533	1.392113706539	-0.065429898792	-0.062238443636	0.012955106009	0.000139237866	0.968500789933	N\A	0.092996777764	0.013796747082	0.039248412917	0.006654079111	41	3	0.002104468133	Global Trend	
5650000	482.441536	1	-1.820636595992	1.328650090276	-0.049479308086	-0.077826581790	0.009498548469	0.000096718337	0.968720539672	N\A	0.080159746729	0.011743949657	0.039948351922	0.006966037323	46	2	0.001760237613	Global Trend	
5700000	460.149927	1	-1.415173912490	1.267728484945	-0.041047508440	-0.056646635277	0.003679305991	0.000321378025	0.962204735600	N\A	0.074807116093	0.010162690333	0.040354224556	0.006436034695	34	3	0.008767192967	Global Trend	
5750000	465.230313	1	-1.517234408476	1.093270725215	-0.020435713170	0.052509012786	-0.014043378917	0.000176520330	0.961159263611	N\A	0.077001051807	0.010846182333	0.041281817085	0.006787638233	30	2	0.005891255491	Global Trend	
5800000	478.423503	1	-1.876170410020	1.349078505613	-0.052089345020	-0.027318724670	-0.002186909788	0.000090601841	0.957774489697	N\A	0.098460624516	0.013219280822	0.048187162057	0.008062790471	25	3	0.001896701259	Global Trend	
5850000	488.961384	1	-1.799466306756	1.321500374995	-0.053899188560	-0.061739638531	0.011879566826	0.000101386583	0.965132647788	N\A	0.087103350819	0.011858364493	0.042900561727	0.006902035657	33	4	0.001954844916	Global Trend	
5900000	473.430459	1	-1.553257520258	1.139479739201	-0.040284148802	0.031851477411	-0.001260008250	0.000138717460	0.960663468475	N\A	0.103207323496	0.014347548593	0.045764545588	0.007845099507	32	2	0.001392318200	Global Trend	
5950000	461.156671	1	-2.104433308269	1.507967229889	-0.078637484106	-0.102909891085	0.015643670082	0.000115547623	0.960628090448	N\A	0.119697665594	0.016513664504	0.051254060248	0.008513906131	33	2	0.000715529304	Global Trend	
6000000	466.855421	1	-1.990855798200	1.345377748632	-0.051725739045	-0.086389309573	0.009407021559	0.000137046911	0.962242510074	N\A	0.106243890802	0.014737318366	0.047091704087	0.007777339783	30	2	-0.001269642898	Global Trend	
6050000	470.898892	1	-1.813767085200	1.271154818410	-0.051402919144	-0.026262758354	0.009876460019	0.000234581310	0.962695376043	N\A	0.111425480192	0.015826461594	0.048478973565	0.008559700955	30	2	-0.000224057050	Global Trend	
6100000	466.731732	1	-1.852925970026	1.328643808996	-0.048521044505	-0.108316472312	0.013341802171	0.000092759284	0.965931631179	N\A	0.110317611663	0.015508001408	0.048581740391	0.008751311504	30	2	0.000552998930	Global Trend	
6150000	467.487276	1	-2.248758092713	1.678540894286	-0.103609392769	-0.209209258732	0.039596341182	0.000171341045	0.963007840479	N\A	0.112640267292	0.016427382625	0.047118517379	0.008492617626	31	4	0.001566632106	Global Trend	
6200000	492.786524	1	-2.519777783409	1.825502129821	-0.126051870188	-0.229527165508	0.042135965960	0.000104640614	0.976400915218	N\A	0.109998578171	0.015846482596	0.044660325825	0.007842609484	37	4	0.000119690099	Global Trend	
6250000	463.588353	1	-1.535505475427	1.109034123564	-0.022959320096	0.003298747662	-0.001118168884	0.000145094939	0.967376108439	N\A	0.069588847023	0.009619965827	0.040663392509	0.006975964968	38	4	0.004579502679	Global Trend	
6300000	482.911288	1	-1.975951134786	1.409453243592	-0.067703424951	-0.107162070329	0.020938511482	0.000091878362	0.965308585642	N\A	0.115977544754	0.017468772191	0.046965230983	0.009055305867	38	4	-0.000204079922	Global Trend	
