Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m6-bm-001.txt
Log File Name:                   AMY_d1_m6-bm-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2893878489
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m6-bm-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	
1000000	336.065028	1	-0.762225527615	0.679168202309	0.108268398541	0.000355447366	0.887702189765	N\A	0.050356750157	0.034556612726	
1050000	338.133793	1	-0.918810723189	0.780096136790	0.029192283298	0.000351197758	0.889044784184	N\A	0.050054820915	0.034349418023	
1100000	336.158929	1	-0.988518828380	0.833872278205	-0.019054821364	0.000355253368	0.887763480025	N\A	0.050343006347	0.034547181229	
1150000	338.207424	1	-0.934539794813	0.779643243934	0.036867821576	0.000351047447	0.889092272495	N\A	0.050044108155	0.034342066541	
1200000	337.005216	1	-1.051100232451	0.831343608438	0.012555638545	0.000353509718	0.888314357998	N\A	0.050219307900	0.034462294906	
1250000	338.161944	1	-0.884005149923	0.757010473073	0.047730026960	0.000351140284	0.889062942219	N\A	0.050050724964	0.034346607234	
1300000	337.990232	1	-0.899071631022	0.755889167857	0.056096073467	0.000351491011	0.888952135482	N\A	0.050075714690	0.034363756082	
1350000	337.595276	1	-0.863929033504	0.758729994397	0.036249885584	0.000352299052	0.888696848156	N\A	0.050133241040	0.034403232732	
1400000	337.866118	1	-0.866146015798	0.739544546559	0.065530369785	0.000351744736	0.888871975395	N\A	0.050093785048	0.034376156612	
1450000	337.878779	1	-0.882306983110	0.746417759912	0.062594522942	0.000351718844	0.888880155357	N\A	0.050091941351	0.034374891401	
1500000	335.862740	1	-1.128730342118	0.882368997623	-0.028105501135	0.000355865652	0.887570038894	N\A	0.050386371090	0.034576939675	
1550000	336.188133	1	-0.897629962887	0.738061197764	0.081744674470	0.000355193054	0.887782535410	N\A	0.050338732577	0.034544248415	
1600000	335.583440	1	-0.703443035809	0.669531596653	0.096290564401	0.000356443988	0.887387323161	N\A	0.050427297215	0.034605024654	
1650000	337.071059	1	-0.873696714946	0.733158717533	0.078311555405	0.000353374417	0.888357104167	N\A	0.050209696599	0.034455699286	
1700000	336.937542	1	-0.855710647546	0.723866878620	0.084001024507	0.000353648834	0.888270406671	N\A	0.050229188257	0.034469075163	
1750000	336.885529	1	-0.957237730298	0.814057399390	-0.003770268755	0.000353755794	0.888236614209	N\A	0.050236783557	0.034474287331	
1800000	337.396417	1	-1.034222089523	0.839340255974	-0.006756607507	0.000352706601	0.888568089885	N\A	0.050162230352	0.034423126241	
1850000	336.812514	1	-1.022159658891	0.843276098152	-0.017934877496	0.000353905997	0.888189160049	N\A	0.050247447565	0.034481605357	
1900000	337.532145	1	-0.848224088444	0.727077610333	0.075930728831	0.000352428383	0.888655988140	N\A	0.050142442293	0.034409546963	
1950000	337.901189	1	-0.997818987727	0.816325372878	0.010965020895	0.000351673021	0.888894632420	N\A	0.050088678173	0.034372652091	
2000000	338.237572	1	-0.916765696846	0.773207336433	0.038440087519	0.000350985922	0.889111710166	N\A	0.050039722601	0.034339057017	
2050000	337.879632	1	-0.998190538022	0.811281124525	0.018569304979	0.000351717101	0.888880706325	N\A	0.050091817165	0.034374806180	
2100000	338.125564	1	-0.882260167386	0.752745185115	0.053242615330	0.000351214561	0.889039475568	N\A	0.050056018329	0.034350239731	
2150000	333.088308	1	-0.613797023420	0.621154168611	0.127693400716	0.000361652460	0.885741791253	N\A	0.050794390832	0.034856937494	
2200000	338.143704	1	-0.893146356757	0.765385828086	0.039451510519	0.000351177523	0.889051177167	N\A	0.050053378873	0.034348428442	
2250000	337.898504	1	-0.855618104727	0.748077652758	0.048256180503	0.000351678511	0.888892897997	N\A	0.050089069129	0.034372920379	
2300000	338.017767	1	-0.864040218243	0.750199879905	0.048878775621	0.000351434745	0.888969911855	N\A	0.050071706507	0.034361005523	
2350000	338.098673	1	-0.926410072761	0.784814572699	0.025619690951	0.000351269476	0.889022126166	N\A	0.050059931469	0.034352925069	
2400000	337.755278	1	-1.004997774608	0.812366546056	0.020001412488	0.000351971480	0.888800339422	N\A	0.050109928316	0.034387234703	
2450000	338.067872	1	-0.932407343600	0.788433344983	0.022955009550	0.000351332384	0.889002251227	N\A	0.050064413865	0.034356001050	
2500000	338.109149	1	-0.919625287880	0.781159321336	0.027987312693	0.000351248082	0.889028884983	N\A	0.050058407061	0.034351878965	
2550000	337.924261	1	-0.953133817867	0.800769155435	0.013997510740	0.000351625851	0.888909535116	N\A	0.050085318833	0.034370346791	
2600000	338.161687	1	-0.951156327658	0.793628712048	0.023646501664	0.000351140808	0.889062776606	N\A	0.050050762323	0.034346632871	
2650000	337.711922	1	-1.016424954604	0.826577739298	0.004135241705	0.000352060212	0.888772305950	N\A	0.050116244283	0.034391568947	
2700000	337.332800	1	-1.031010472716	0.839864397790	-0.008960407114	0.000352837078	0.888526867517	N\A	0.050171507832	0.034429492781	
2750000	336.620104	1	-1.044437498111	0.853738301916	-0.023438201446	0.000354302121	0.888064011219	N\A	0.050275560451	0.034500897430	
2800000	338.168626	1	-0.945354068558	0.784253027614	0.034887780099	0.000351126643	0.889067251896	N\A	0.050049752770	0.034345940079	
2850000	335.566993	1	-1.056600300282	0.867214005700	-0.037892010038	0.000356478074	0.887376554117	N\A	0.050429708315	0.034606679237	
2900000	337.849750	1	-0.881578127033	0.765320137829	0.034394475698	0.000351778210	0.888861399762	N\A	0.050096168610	0.034377792298	
2950000	336.408683	1	-1.018366144716	0.845225173756	-0.022499274556	0.000354737894	0.887926335677	N\A	0.050306469134	0.034522108079	
3000000	336.706001	1	-0.799094495744	0.728887168699	0.051373828538	0.000354125225	0.888119898493	N\A	0.050263008121	0.034492283570	
3050000	337.762124	1	-0.883659820822	0.767838618848	0.031607914957	0.000351957470	0.888804765570	N\A	0.050108931028	0.034386550328	
3100000	338.032639	1	-0.860267438823	0.745245899267	0.054503549260	0.000351404360	0.888979511629	N\A	0.050069541835	0.034359520047	
3150000	337.175956	1	-0.949328013308	0.771637501811	0.055262370765	0.000353158971	0.888425170797	N\A	0.050194388299	0.034445194180	
3200000	336.239503	1	-1.007812874467	0.796707350878	0.044348208925	0.000355086987	0.887816045663	N\A	0.050331215968	0.034539090247	
3250000	338.052216	1	-0.883794809042	0.762509402359	0.039527047621	0.000351364367	0.888992146802	N\A	0.050066692562	0.034357564774	
3300000	336.743773	1	-0.983950863937	0.786969772008	0.048077144800	0.000354047466	0.888144465292	N\A	0.050257489405	0.034488496428	
3350000	336.317933	1	-1.093502579926	0.853039886653	-0.000548644281	0.000354925109	0.887867188113	N\A	0.050319742157	0.034531216505	
3400000	336.839197	1	-1.078217606367	0.851285868999	-0.004771797213	0.000353851099	0.888206504330	N\A	0.050243550181	0.034478930831	
3450000	336.562934	1	-1.052568277836	0.826675987677	0.020093023528	0.000354419904	0.888026799424	N\A	0.050283916514	0.034506631661	
3500000	338.087308	1	-0.888870467970	0.753676702398	0.054813945895	0.000351292687	0.889014792933	N\A	0.050061585380	0.034354060042	
3550000	338.030059	1	-0.977738580153	0.807314690613	0.015306792502	0.000351409631	0.888977846399	N\A	0.050069917338	0.034359777731	
3600000	338.100192	1	-0.959274761295	0.790450655117	0.031950126267	0.000351266373	0.889023106290	N\A	0.050059710411	0.034352773371	
3650000	337.917051	1	-0.845234113625	0.736105856343	0.061284678398	0.000351640592	0.888904877999	N\A	0.050086368656	0.034371067217	
3700000	337.511882	1	-1.018496325564	0.816631439891	0.019725886118	0.000352469905	0.888642870104	N\A	0.050145395981	0.034411573890	
3750000	337.837876	1	-0.891637695856	0.749918405169	0.061589167225	0.000351802495	0.888853727232	N\A	0.050097897791	0.034378978924	
3800000	337.753291	1	-0.889236959700	0.771081279698	0.029310706564	0.000351975546	0.888799054660	N\A	0.050110217792	0.034387433351	
