Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-fab-005.txt
Log File Name:                   NEO_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1694560563
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	658.005246	1	-1.145296960243	1.201586999990	-0.006505507074	-0.053116508168	0.000053901080	0.992644113830	N\A	0.028331119157	0.002651153487	0.010227414900	47	4	
1050000	642.292734	1	-1.152935925022	1.198270090597	-0.011094431313	-0.023271621772	0.000061635331	0.993487831627	N\A	0.026894477351	0.002405469371	0.009077427890	31	5	
1100000	660.611813	1	-1.230840454821	1.251016479862	-0.015366883759	-0.041139597059	0.000047994891	0.994221509003	N\A	0.025900391716	0.002338606753	0.008673542750	46	7	
1150000	650.716139	1	-1.115750991080	1.175660110593	-0.007589846566	-0.036028707879	0.000048929998	0.993957944317	N\A	0.023654788726	0.002232031919	0.008139554812	38	7	
1200000	663.592588	1	-1.303154513013	1.271373961589	-0.015124686011	-0.054080261172	0.000069985217	0.992757443607	N\A	0.028648372022	0.002746388526	0.010589580290	32	8	
1250000	657.308507	1	-1.268107106050	1.273212880669	-0.016007048711	-0.051470551130	0.000061535678	0.991658123172	N\A	0.030086928398	0.003173538772	0.011914920916	35	5	
1300000	650.047609	1	-0.993613308948	1.141881141635	-0.006574872369	-0.021171780864	0.000050466665	0.993234481980	N\A	0.025221103712	0.002370981659	0.008622128245	53	5	
1350000	655.774161	1	-1.170829939574	1.227408928135	-0.011618519603	-0.046247329987	0.000039890353	0.992001448318	N\A	0.027138836417	0.002522847056	0.010022846604	38	4	
1400000	663.927745	1	-1.280352149556	1.298670775543	-0.019132113643	-0.045361239167	0.000012131317	0.994414293748	N\A	0.025597333987	0.002461661899	0.008071614822	44	5	
1450000	653.006687	1	-1.209218671242	1.242434544755	-0.013019398767	-0.040702152097	0.000033738229	0.994065630864	N\A	0.027737198639	0.002544564323	0.009722066278	49	5	
1500000	649.193866	1	-1.119920394820	1.207160280529	-0.010501049400	-0.034550639759	0.000038032307	0.994342865582	N\A	0.024418007877	0.002196165272	0.008568500033	44	4	
1550000	656.279218	1	-1.256156342253	1.273367015880	-0.013646491797	-0.059767265009	0.000060912490	0.992864301520	N\A	0.026791846826	0.002845536292	0.010969560341	33	4	
