Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-fab-004.txt
Log File Name:                   MOB_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4140619480
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1900000	309.340077	1	-1.992615264381	1.757407898153	-0.159641495623	-0.059079419191	0.045773008260	0.000348165606	0.929866354326	N\A	0.130297575427	0.022706743094	0.053436534355	0.013006215289	41	20	
1950000	311.731920	1	-2.362664125430	1.974209975609	-0.195942258038	-0.064857866367	0.051519341433	0.000487613154	0.922135523217	N\A	0.140406604887	0.022073188127	0.054689318467	0.012149554744	39	19	
2000000	308.905495	1	-2.258930049659	1.914052467195	-0.185963367543	0.023356824977	0.034463336039	0.000246384155	0.911436154651	N\A	0.197408262142	0.028574692526	0.085019251549	0.016581777446	33	19	
2050000	319.531282	1	-1.484046898237	1.435886629189	-0.119917877787	0.047458591553	0.030246639623	0.000124678092	0.935240996927	N\A	0.157686943662	0.026203675930	0.055798925250	0.013192020454	28	25	
2100000	335.525038	1	-1.491830963711	1.326025736203	-0.096038363057	0.136596434615	0.010859978597	0.000193161754	0.932680652574	N\A	0.117644486144	0.017558477787	0.049593110299	0.010572407703	47	28	
2150000	307.647645	1	-1.944855477603	1.666386100840	-0.156940903010	0.080737051051	0.027914027496	0.000234151908	0.912930322706	N\A	0.167367633234	0.026990531925	0.070588849623	0.015500501222	40	15	
2200000	297.035358	1	-2.190922936909	1.924324345187	-0.187764606682	-0.095522713808	0.052700429095	0.000346679400	0.932578568716	N\A	0.115918949033	0.020359642608	0.056730104112	0.013122347817	40	22	
2250000	298.926205	1	-2.112785982457	1.735254267708	-0.167321690469	-0.052794798271	0.054120379596	0.000263173472	0.915649085504	N\A	0.148015403665	0.025842951341	0.059537859026	0.014908051865	37	20	
2300000	299.363885	1	-2.044709077896	1.865990244329	-0.189820042552	-0.121479217980	0.070953409825	0.000123734255	0.936971215328	N\A	0.105687516281	0.019118763090	0.043308336183	0.011604405898	35	23	
2350000	317.874196	1	-1.716508028649	1.539700802606	-0.150978839679	0.100341586603	0.034142757442	0.000325241892	0.924961206463	N\A	0.145280971684	0.022752091690	0.063362506269	0.013114175487	49	20	
2400000	297.504603	1	-1.671380221444	1.547968703569	-0.127712972456	-0.013350172032	0.035760423238	0.000208339803	0.930237325879	N\A	0.134558107676	0.020929479051	0.058015505964	0.011977904117	34	22	
2450000	335.539416	1	-2.020908011208	1.789155602562	-0.182767898515	0.002891798752	0.055790898672	0.000270535326	0.948781915376	N\A	0.125160039328	0.022158597795	0.048567660008	0.011958860191	37	22	
2500000	303.936491	1	-2.221389300422	1.957721697428	-0.205939689942	-0.102307943473	0.071031994788	0.000320776302	0.926941984179	N\A	0.153084224590	0.025998050803	0.061924762924	0.014603249123	37	25	
2550000	335.020245	1	-2.038620878398	1.809134244918	-0.173389758762	-0.052958875148	0.055667530429	0.000318465250	0.939259963904	N\A	0.123817290384	0.021895922295	0.048868198100	0.012224245200	39	24	
2600000	310.868450	1	-1.896358241807	1.716764142764	-0.158280996791	-0.027057921023	0.039490395702	0.000214010082	0.926492905913	N\A	0.153698639650	0.025566966736	0.056740093714	0.013468747932	49	21	
2650000	301.245682	1	-2.054759292191	1.710713578068	-0.150429123278	-0.014192182963	0.032224642534	0.000677142148	0.913718645015	N\A	0.166340328152	0.025276381361	0.067842171938	0.013557054623	39	18	
2700000	301.678731	1	-2.346455598344	2.037382664510	-0.211073065242	-0.148750279778	0.075059945258	0.000291242832	0.933077167360	N\A	0.130399825558	0.022836064383	0.053736987028	0.013413687459	42	16	
2750000	309.090517	1	-1.957360590969	1.765373165419	-0.161963828738	-0.102128385336	0.061512242071	0.000307815767	0.918510435386	N\A	0.138799460578	0.022843257910	0.058001795607	0.013148311945	43	17	
2800000	305.749535	1	-1.887150802684	1.623957528319	-0.136981664101	-0.013894308026	0.036448237705	0.000881889172	0.911971000340	N\A	0.168292869607	0.027500463130	0.067849562972	0.014685361648	39	17	
2850000	301.732588	1	-1.818745611418	1.530165314644	-0.107557822950	0.016557714106	0.012481649882	0.000531307661	0.939323291969	N\A	0.111063227668	0.021481764935	0.048892096567	0.013459977512	48	23	
2900000	330.950943	1	-1.844860261594	1.673635495754	-0.147975622067	-0.005557230535	0.034238994000	0.000298566095	0.944904561642	N\A	0.112587664511	0.020803894687	0.042908746118	0.012132432839	38	24	
2950000	320.164199	1	-2.017797457402	1.755217267373	-0.169493069735	0.070185030651	0.027055376963	0.000208535823	0.920272263054	N\A	0.142670535300	0.022931276479	0.053798072377	0.012757639241	39	20	
3000000	313.614701	1	-1.430280096065	1.285809513746	-0.084530335909	0.093715085849	0.011709104134	0.000306793965	0.930548384261	N\A	0.140168984549	0.024176514549	0.049598693273	0.012726697084	37	25	
3050000	292.154181	1	-1.403392539901	1.282832610800	-0.084845553682	0.135094054926	0.007363891776	0.000179288520	0.929380633586	N\A	0.160831342713	0.025132605989	0.068786369537	0.014101315967	42	20	
3100000	317.472959	1	-1.611461674519	1.412904016705	-0.102601752855	0.124633930655	0.006183719011	0.000263377852	0.929576158568	N\A	0.152493109920	0.025087098922	0.053992949620	0.013106945578	38	18	
3150000	312.833013	1	-1.672768535872	1.480732134182	-0.136861865575	0.153787154465	0.013838965171	0.000277000234	0.924387439636	N\A	0.140141051728	0.023348940748	0.054271274823	0.012825591464	36	23	
3200000	300.386870	1	-1.843821414286	1.627657392927	-0.126174619372	-0.091087674914	0.041956791887	0.000284720458	0.940545004828	N\A	0.142693212672	0.025427369479	0.056741762591	0.013759584287	33	20	
3250000	302.422549	1	-2.198707813803	1.919342167507	-0.191104244907	-0.060498089286	0.052223688036	0.000304963930	0.911976326205	N\A	0.162030691112	0.024642582112	0.072372366926	0.014683858197	34	18	
3300000	317.646898	1	-2.042792917635	1.630764458744	-0.127748353315	0.017953620028	0.013129313887	0.000401251206	0.925177926990	N\A	0.122934246486	0.016756952380	0.058591957941	0.011026072595	39	24	
3350000	325.985449	1	-1.787974880363	1.579640642717	-0.118470867429	-0.017195101658	0.023654359718	0.000119180248	0.935020338833	N\A	0.103969371042	0.015961337814	0.048933913820	0.010365456156	46	25	
3400000	298.827131	1	-2.142794961654	1.818310191286	-0.185292184059	0.026736213785	0.048350369777	0.000168980800	0.928065332534	N\A	0.164866928429	0.024601277489	0.069770514913	0.013624186946	49	20	
3450000	284.559425	1	-1.765037307029	1.581572395421	-0.155485574117	0.113810603868	0.030867044884	0.000300375995	0.910162003624	N\A	0.175988205006	0.026665010475	0.076131011554	0.014964086542	33	23	
3500000	290.002537	1	-1.424907995237	1.263727308523	-0.092647704992	0.208662437988	-0.001648586560	0.000680292847	0.923621355296	N\A	0.130636729073	0.017994770866	0.060714928342	0.011086687943	48	19	
3550000	312.821824	1	-1.757011189320	1.573523395968	-0.142548084130	0.077663129932	0.026961575515	0.000219116550	0.929717713006	N\A	0.139762330919	0.022210467558	0.057635025371	0.012465422145	42	23	
3600000	305.624415	1	-1.364604838413	1.280485310618	-0.104096850295	0.175929996113	0.011243258660	0.000288912530	0.927095045127	N\A	0.152179523573	0.023349523995	0.063122433180	0.012652827685	43	26	
3650000	294.531206	1	-1.920714250801	1.660314074214	-0.156591402471	0.040391167312	0.034484268624	0.000626492836	0.906785280269	N\A	0.166053554666	0.025571879774	0.073054014227	0.015045516784	34	21	
3700000	333.733848	1	-2.274591821983	2.077636587682	-0.231599385519	-0.125342239942	0.080473476678	0.000123441336	0.935670194794	N\A	0.117887184489	0.019188821979	0.048937311721	0.011698250125	38	30	
3750000	339.989770	1	-2.096286167136	1.911089460500	-0.212585286692	-0.029743287297	0.070608524993	0.000224668294	0.936570296988	N\A	0.123468580117	0.019231685846	0.054251015656	0.011352461389	30	28	
3800000	325.040690	1	-2.044382394982	1.814575913936	-0.183995910931	-0.017803818200	0.055625606596	0.000239742859	0.939032254678	N\A	0.140057306460	0.023900338825	0.055387423747	0.012848010113	43	23	
3850000	342.735687	1	-1.854050203381	1.724883892629	-0.156658028343	-0.123654573392	0.064688805946	0.000163805874	0.945258240146	N\A	0.126688326075	0.020283309814	0.055783247850	0.011139340219	30	26	
3900000	319.483368	1	-1.866951286110	1.693199253735	-0.156686561561	-0.051358467695	0.058650764616	0.000228747805	0.955142236061	N\A	0.110578650424	0.022024374242	0.042431285641	0.012343148524	47	21	
3950000	318.462476	1	-2.032485107818	1.687959133300	-0.145474705493	0.013543260142	0.032425901950	0.000489989542	0.925906519383	N\A	0.165354225796	0.029348522846	0.060463005812	0.015901688388	40	27	
4000000	321.284626	1	-1.997275868477	1.816369114453	-0.179868128008	-0.034839236186	0.045364656205	0.000075020143	0.940129615518	N\A	0.126436997743	0.022433087200	0.050401547367	0.012403106336	32	26	
4050000	317.394700	1	-1.894016982034	1.712705739281	-0.166016062324	-0.024511937336	0.051383043361	0.000460762957	0.912302264173	N\A	0.164876192007	0.025959079785	0.069153836367	0.014678455874	42	21	
4100000	325.502354	1	-1.978923774297	1.800911904313	-0.170265434718	-0.076756055431	0.055644566787	0.000339391854	0.943030315949	N\A	0.115558418445	0.020098593695	0.049110339413	0.011625926552	48	21	
4150000	320.746842	1	-2.147126591191	1.927531295991	-0.190436093517	-0.142490670947	0.070177175118	0.000160441350	0.936224856563	N\A	0.125458478238	0.021645750518	0.054483330489	0.012378650353	43	25	
4200000	325.641785	1	-1.682524918588	1.531825590192	-0.119338777021	0.019913277313	0.022641087899	0.000165471825	0.943285689851	N\A	0.115652170622	0.019889919652	0.045560145292	0.011329679293	41	26	
4250000	309.506903	1	-1.837462942312	1.661404260945	-0.138376515262	-0.106820865921	0.054523433619	0.000067540806	0.953113889852	N\A	0.091434193320	0.016891044974	0.038437094140	0.010112064424	50	26	
4300000	302.222417	1	-1.970558939011	1.634437444318	-0.154697918016	0.105403129468	0.022507220099	0.000298419208	0.927466480478	N\A	0.139223630836	0.022505519837	0.046413402872	0.012176903985	40	20	
4350000	331.893723	1	-1.775162100889	1.527246765330	-0.133934185376	0.103591960003	0.017774412085	0.000235464944	0.938626529026	N\A	0.136216208331	0.021893835408	0.047566971107	0.010901881443	47	17	
4400000	310.028712	1	-1.764491312974	1.564045130484	-0.152347205089	0.103091983836	0.032299812970	0.000497061241	0.918884933774	N\A	0.156530080801	0.025061170270	0.064520524714	0.013811539673	37	17	
4450000	299.646773	1	-1.600620838286	1.466037642028	-0.099303205588	-0.026763424100	0.026108914974	0.000237591143	0.918115765743	N\A	0.177821179995	0.027442380525	0.073147273158	0.014641039851	48	26	
4500000	317.379283	1	-1.540988614885	1.422124407540	-0.106283784185	0.048917102650	0.018760197823	0.000255604894	0.930237202759	N\A	0.156645456830	0.026562923634	0.055964084050	0.013905292382	43	19	
4550000	303.780856	1	-1.409653953229	1.193006810161	-0.071599753538	0.207992285007	-0.016050218530	0.000341638585	0.923858382051	N\A	0.156439790098	0.026574148049	0.052681501592	0.014079410000	41	22	
4600000	298.416588	1	-1.481736759138	1.245723021794	-0.083661762584	0.234710777205	-0.014858181876	0.000231266474	0.915225618214	N\A	0.173568989489	0.027390794999	0.069191205318	0.014746741552	41	20	
4650000	311.511915	1	-2.198275265257	1.857647173372	-0.175097360849	-0.091689886914	0.054684605133	0.000308462857	0.931479050667	N\A	0.126996730730	0.021651823536	0.054195569083	0.013400893932	39	22	
4700000	288.018180	1	-1.688238895044	1.523708765015	-0.143577503858	0.093541553541	0.029921687336	0.000680089877	0.906551211014	N\A	0.164862272369	0.027099734638	0.067485576302	0.015417707574	37	23	
4750000	289.867246	1	-2.171962275219	1.982680667582	-0.238792484557	-0.016877620680	0.078633431068	0.000261347085	0.916622782923	N\A	0.140835597912	0.024131774661	0.058723791051	0.013524447827	32	16	
4800000	304.851565	1	-2.173548305869	1.849106027122	-0.192996708165	0.053986326510	0.038567426842	0.000253539243	0.921715362815	N\A	0.156486038241	0.025374965975	0.055875034649	0.013115831418	33	16	
4850000	305.836079	1	-2.171454156906	1.917977255673	-0.193880127971	-0.083795532381	0.062539788032	0.000303601172	0.991486256845	N\A	0.080749530487	0.016951648350	0.049385539380	0.011528134941	47	16	
4900000	293.303014	1	-2.103761343838	1.721949118784	-0.147618685009	-0.075335798883	0.048424933439	0.001526438350	0.926478650732	N\A	0.137552227452	0.024045552458	0.055622155633	0.014005219752	38	24	
4950000	287.031216	1	-2.097086959679	1.863204243563	-0.213387614884	0.035393836288	0.060074372987	0.000311201847	0.904427654288	N\A	0.163294242252	0.024377142434	0.071102657787	0.014258827235	44	13	
5000000	321.993238	1	-2.104328443764	1.792222257775	-0.153510479723	-0.048180807229	0.035803711868	0.000121694587	0.932477247580	N\A	0.149815784118	0.025543625935	0.051671511134	0.012804018358	44	23	
5050000	300.635571	1	-1.520929700049	1.350605771642	-0.090500171561	0.075835206447	0.011071563392	0.000298919690	0.917234166906	N\A	0.153113570989	0.022559660534	0.070301809498	0.013262070682	37	19	
5100000	304.337361	1	-1.169790243478	0.984628972011	-0.000834095083	0.154272609711	-0.035921240414	0.000210440593	0.929971717227	N\A	0.162934970254	0.026354037103	0.062473100275	0.013742287861	46	24	
5150000	303.517379	1	-1.240947414762	1.170945897150	-0.069970634265	0.154989335577	0.003338731750	0.000270045487	0.929967671360	N\A	0.158591023102	0.025523719178	0.063726166270	0.013284418186	37	21	
5200000	313.335268	1	-1.512865385971	1.274560133878	-0.070439005378	0.142656836911	-0.007403417728	0.000363760716	0.937713194400	N\A	0.123971141579	0.021537941088	0.040340565308	0.010896416844	35	24	
5250000	311.436892	1	-1.911973870863	1.703495609195	-0.150434110230	-0.024250754192	0.038221081035	0.000279176965	0.925122010346	N\A	0.140783290463	0.023105280813	0.056442388637	0.012906006984	42	20	
5300000	316.001799	1	-2.046401333553	1.792846625342	-0.167860481351	-0.044190762375	0.046885971886	0.000209548228	0.932912591328	N\A	0.124441131216	0.020750087434	0.048686536469	0.011465741482	29	20	
5350000	317.736785	1	-2.103421971807	1.914741339436	-0.205236185514	-0.082659699589	0.076597027527	0.000213506258	0.928457289510	N\A	0.136694558866	0.022453684803	0.057098000836	0.013103148684	39	21	
5400000	302.110480	1	-1.852743810850	1.593706042742	-0.139115338566	0.105222904017	0.009227322647	0.000257252876	0.919658660951	N\A	0.165167221583	0.024098299168	0.071495612048	0.013730234678	36	16	
5450000	297.976317	1	-2.407983819755	2.044996051370	-0.199555028184	-0.103505293283	0.056612041251	0.000254591070	0.918823045649	N\A	0.156226042368	0.026287473153	0.062837487490	0.014032370323	38	21	
5500000	286.935793	1	-1.994591795847	1.667078666181	-0.151809875728	0.103739821002	0.015925846854	0.000368123496	0.909792255666	N\A	0.175791448964	0.028286313653	0.072975352473	0.015979300148	37	18	
5550000	300.329842	1	-1.800245391330	1.565753118987	-0.131121542707	0.052403309632	0.020798694824	0.000309538568	0.927196143293	N\A	0.140030571700	0.024623861966	0.056053530923	0.013927829897	50	20	
5600000	320.600755	1	-1.834457866079	1.621100963602	-0.133766336105	0.003345634502	0.027205235549	0.000345734465	0.930587560636	N\A	0.144856756818	0.025664565657	0.059195864677	0.013951310568	42	25	
5650000	333.154225	1	-1.685324365242	1.450319493316	-0.092439569729	0.004475515525	0.017102242373	0.000204294739	0.921868157303	N\A	0.126602900071	0.017299434064	0.057784495425	0.011082089305	37	25	
5700000	304.682188	1	-2.436710280167	2.105033882660	-0.215111125639	-0.094949248760	0.059040914019	0.000166175133	0.925486890964	N\A	0.157898067522	0.026062591293	0.062431374611	0.014637882897	49	15	
5750000	292.437846	1	-2.104233510819	1.815298425565	-0.165340332209	-0.068101622048	0.053086887920	0.000242627013	0.958488446979	N\A	0.100109678914	0.019740331590	0.048575200127	0.012156953866	37	20	
5800000	316.159079	1	-1.906355094089	1.747121730391	-0.183042117515	0.020185917197	0.055006070985	0.000252186837	0.914577414238	N\A	0.155326518625	0.023939386113	0.067190052704	0.013840015455	40	19	
5850000	325.754997	1	-1.912000822590	1.720919745898	-0.151746083751	-0.074970481524	0.048087523912	0.000258006454	0.972912435986	N\A	0.090287024948	0.017653790728	0.029152252955	0.010016239152	46	21	
5900000	305.375698	1	-1.453938060879	1.203643025838	-0.077457108328	0.210724951752	-0.009162020559	0.000339699033	0.938071423293	N\A	0.109886464003	0.015461244068	0.039970113765	0.008753526324	44	25	
5950000	304.690597	1	-1.609416995879	1.385729290841	-0.096535330574	0.051478617657	0.023320491592	0.000587605405	0.913783379425	N\A	0.135037770703	0.018736541952	0.066133608284	0.011958950666	51	22	
6000000	301.612760	1	-1.206622297947	1.123122654037	-0.034794815669	0.092740467825	-0.018822236200	0.000241509168	0.908569717489	N\A	0.161495106148	0.024290179570	0.070242899357	0.013773018960	25	22	
6050000	314.203739	1	-1.993143934867	1.811543723225	-0.187997594165	0.016598243110	0.048044666863	0.000184787404	0.927908888406	N\A	0.130647626017	0.020188495489	0.055263263607	0.011619859537	40	14	
6100000	305.856409	1	-1.788144158103	1.521279739017	-0.116356571732	0.084047350983	0.006301679880	0.000247902817	0.913045088346	N\A	0.138453085382	0.020118853548	0.060934256520	0.011739295440	27	20	
6150000	304.881939	1	-1.793504239927	1.563883790992	-0.135416249342	0.093029248925	0.021850863076	0.000315183303	0.923927980625	N\A	0.133323441471	0.020606302070	0.059996896489	0.011867186098	40	18	
6200000	297.343877	1	-1.526147487638	1.309585417629	-0.096025240074	0.137696283217	0.005876655048	0.000334912082	0.913311389314	N\A	0.177146690695	0.029295819078	0.068913036924	0.015375834382	32	18	
6250000	313.878262	1	-1.591593735921	1.372745905981	-0.100221793573	0.133821634703	0.004977694162	0.000248163674	0.928193306007	N\A	0.159352534667	0.026878936733	0.056742542325	0.013417515188	36	22	
6300000	315.912646	1	-1.546431720832	1.394666465826	-0.108362526131	0.052077685220	0.031732129639	0.000190644488	0.942879272792	N\A	0.137508734155	0.021083796848	0.059546470108	0.011920909394	36	23	
6350000	295.585864	1	-1.500411132425	1.300823459646	-0.096224994063	0.190941018801	0.001857945159	0.000312393326	0.909857088325	N\A	0.170354030061	0.027372082264	0.061951530897	0.013528335672	33	17	
6400000	330.598990	1	-1.773158462891	1.508021888882	-0.112994775481	0.020523472774	0.021464271871	0.000247126226	0.933014413702	N\A	0.134594925323	0.022699007064	0.053037534031	0.012855573826	39	22	
6450000	325.564856	1	-2.153304353089	1.506472723693	-0.103853702412	-0.029206239581	0.026608828370	0.000408710593	0.933908383433	N\A	0.121852870498	0.020014485176	0.052161149464	0.012173456355	36	23	
6500000	298.704963	1	-1.700203784623	1.528812786565	-0.136002434005	0.015799284985	0.042070561043	0.000585763824	0.904792682426	N\A	0.169643522297	0.026587713681	0.067572114467	0.014760390029	28	18	
6550000	296.100303	1	-2.211705411215	1.962640993798	-0.209900403037	-0.022838311674	0.052910611181	0.000283873925	0.931141201070	N\A	0.133042139452	0.023854572190	0.051678755984	0.013191379746	45	16	
6600000	312.438729	1	-2.130562046923	1.867955877779	-0.165891455589	-0.169395934838	0.059153400917	0.000343721074	0.930394125364	N\A	0.125066919641	0.021271276056	0.052355257734	0.012327903345	48	18	
6650000	299.060747	1	-1.900066641107	1.671632823435	-0.154701316856	0.028888218292	0.035781912979	0.000406804520	0.940613047199	N\A	0.136598935468	0.022362100450	0.043855868167	0.011170065602	44	22	
6700000	314.594952	1	-1.460010759297	1.322220920181	-0.108223652931	0.146579298557	0.019528773471	0.000250187855	0.923295769068	N\A	0.142389424077	0.022841817864	0.054746499387	0.012041528807	40	22	
6750000	314.110495	1	-1.797946372254	1.621303229131	-0.163038481732	0.044563003808	0.045513689237	0.000320300683	0.945567890391	N\A	0.133093251580	0.022131063690	0.054640667625	0.012317955959	38	16	
6800000	283.375785	1	-1.872956453334	1.597281045941	-0.131813053877	0.048466745259	0.026172084296	0.001301637870	0.918821554000	N\A	0.144860623913	0.025128248309	0.056993817325	0.013768270285	42	22	
6850000	297.582613	1	-1.438355848128	1.331227795182	-0.089442558313	0.046758423186	0.014103669114	0.000348997268	0.918839812330	N\A	0.163963101906	0.026074712228	0.068923311960	0.014888484998	36	17	
6900000	321.188369	1	-1.943216073199	1.742338764719	-0.162601802322	-0.019925969542	0.045670844602	0.000245984912	0.934965757341	N\A	0.135529385781	0.020982801205	0.058172220104	0.012373199751	46	19	
6950000	321.010307	1	-1.879707744343	1.690320570465	-0.134959742368	-0.108523414126	0.049195253961	0.000137588980	0.945061504641	N\A	0.124576612917	0.018933883817	0.054554643595	0.010705610540	34	23	
7000000	336.173830	1	-1.727060300778	1.618046344493	-0.143999407096	0.029963319662	0.030389345629	0.000162427315	0.934639305477	N\A	0.146843426754	0.024072054122	0.058142821715	0.013432430804	34	27	
7050000	329.661874	1	-2.325419792057	1.996662892036	-0.203404660267	-0.070349392093	0.056327320947	0.000211163052	0.934088157261	N\A	0.157487720792	0.025996478004	0.060157747903	0.013878853789	36	26	
7100000	306.758328	1	-1.772124329949	1.579404848291	-0.141714586304	0.038955842290	0.036454365929	0.000352287257	0.928366339954	N\A	0.150379240008	0.025717188962	0.057261218219	0.014141236237	42	14	
