Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-fab-004.txt
Log File Name:                   SCH_d1_m7-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1137255222
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	467.304314	1	-1.367072070665	0.944676383526	0.049520675692	-0.011581706707	0.000121436935	0.960397160960	N\A	0.036648527535	0.034625141338	0.004073196880	33	8	
1050000	475.678916	1	-1.545528612529	1.028869000665	0.000500785481	-0.009514635142	0.000106345039	0.965453492545	N\A	0.039324406258	0.034486394040	0.003812897065	36	8	
1100000	461.526305	1	-1.457566216723	0.995113330969	0.025996891418	-0.015154928474	0.000126267956	0.966234361669	N\A	0.040776608682	0.036177822946	0.004032719134	36	5	
1150000	460.490393	1	-1.410108826944	0.986992730323	-0.002036440472	-0.005444797112	0.000115733985	0.957738279435	N\A	0.041730570172	0.034309721474	0.003937284299	32	4	
1200000	464.610534	1	-1.254845685226	0.892787787414	0.075564691831	-0.011163516933	0.000108898865	0.959284809019	N\A	0.040256979566	0.036096755313	0.004003006074	35	7	
1250000	457.910363	1	-1.449068501022	0.975267351969	0.056346343618	-0.012394425617	0.000072904760	0.967628025735	N\A	0.036136305353	0.033411049488	0.003340237539	35	6	
1300000	465.371666	1	-1.515716202150	1.026487470905	0.014377103850	-0.015999836177	0.000026074896	0.970804780001	N\A	0.035649878828	0.033248254405	0.003811001412	28	8	
1350000	481.014710	1	-1.434509037742	0.999122075427	0.022033872108	-0.009962970680	0.000097332114	0.964337981659	N\A	0.036771123172	0.032551663704	0.004051993791	37	10	
1400000	462.849257	1	-1.361905892701	0.957881634147	0.031593431029	-0.010511050610	0.000046447801	0.958179277146	N\A	0.040969250031	0.035423317032	0.003682441670	39	7	
1450000	482.619579	1	-1.321986887891	0.932370180137	0.046584284874	-0.012118551863	0.000120105868	0.969947539074	N\A	0.031475064511	0.030184494722	0.003924076006	40	9	
1500000	469.681996	1	-1.264384779071	0.864558281172	0.151509435491	-0.024145537826	0.000101907875	0.963091155387	N\A	0.038466802392	0.034096582043	0.004228677953	43	8	
1550000	479.619164	1	-1.483769126637	0.992951150824	0.075821834511	-0.021986580295	0.000129220352	0.967673892211	N\A	0.036292098254	0.030413441753	0.003687237400	36	12	
1600000	483.779351	1	-1.488315514099	1.003028610475	0.057793862240	-0.022668673753	0.000040030362	0.968919223672	N\A	0.035946805029	0.033680920595	0.003393501570	44	7	
1650000	473.947147	1	-1.378066290148	0.952631580913	0.046282222887	-0.012970390869	0.000012801410	0.965523003649	N\A	0.036661420780	0.033503777573	0.003892604547	32	8	
1700000	464.838176	1	-1.504792717823	1.004288748682	0.024579163155	-0.012201359171	0.000120580825	0.962463068890	N\A	0.039276779303	0.034526693338	0.003928212961	32	6	
1750000	475.775813	1	-1.386687984801	0.965515804583	0.062438726960	-0.016285364296	0.000125161261	0.966649840699	N\A	0.038581152314	0.035144020731	0.004021734701	44	8	
1800000	480.299924	1	-1.471302365409	0.988671102638	0.025895183154	-0.009203129961	0.000114289891	0.964886379080	N\A	0.034276068919	0.028421411147	0.003668463087	25	8	
1850000	467.830085	1	-1.539543586546	1.025043616000	0.028444002262	-0.019462215341	0.000110919778	0.963940038138	N\A	0.039872436189	0.036213927931	0.004398864888	33	9	
1900000	464.488308	1	-1.265401577204	0.900343191521	0.075717923800	-0.010127405845	0.000068147614	0.966783668458	N\A	0.037727071022	0.033379025760	0.004110855922	46	7	
1950000	465.999705	1	-1.417627303458	0.960291159684	0.051775855575	-0.010356168047	0.000161483617	0.960809852549	N\A	0.037489016353	0.034672192205	0.004271077808	33	6	
2000000	479.489414	1	-1.498559520608	1.017266197395	-0.003018022980	-0.008317295407	0.000110692551	0.961212815317	N\A	0.039472230309	0.034906768818	0.003860848184	32	9	
