Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m7-fab-001.txt
Log File Name:                   PAL_d1_m7-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2559903933
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m7-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	436.520404	1	-0.860049494169	0.923006964576	0.105663520907	-0.027547897645	0.000284401879	0.955930275214	N\A	0.035898108147	0.031587608988	0.004504480225	43	11	
1550000	457.213419	1	-1.067203431841	1.018445247298	0.039666634170	-0.022808524662	0.000259416307	0.957223593521	N\A	0.037445341255	0.034295540912	0.004385569781	35	12	
1600000	433.222898	1	-0.945764652779	1.014038883979	0.019125641086	-0.016653942979	0.000244589696	0.951951679905	N\A	0.036032208068	0.032648936679	0.004243673846	27	12	
1650000	445.159832	1	-0.802136122296	0.917596051419	0.110451644250	-0.025316623190	0.000171133731	0.951153968852	N\A	0.038944408905	0.034552131629	0.004257284352	27	12	
1700000	450.548551	1	-0.761991993647	0.921223171574	0.064579604369	-0.017707085606	0.000171526959	0.958489356949	N\A	0.031977550731	0.030102489337	0.003970501200	39	10	
1750000	436.917116	1	-0.822202175450	0.904303243758	0.090390796611	-0.022837456521	0.000207480791	0.942869493174	N\A	0.040285716161	0.037341358107	0.004451546523	32	11	
1800000	455.702450	1	-0.856976733975	0.908396284474	0.104398662235	-0.020867193687	0.000129580383	0.953176988115	N\A	0.036077409049	0.031856724849	0.004227357658	36	11	
1850000	442.356033	1	-0.936187874612	0.953000214855	0.051616031561	-0.020540643019	0.000299143159	0.950079906989	N\A	0.037287444053	0.032906728519	0.004256467115	39	9	
1900000	437.073537	1	-0.772243813628	0.852176679372	0.164413185821	-0.028104182047	0.000172491554	0.957053398874	N\A	0.033817923797	0.032241984951	0.004263749530	43	11	
1950000	440.154992	1	-0.888352801649	0.972090870261	0.016112888900	-0.010740408304	0.000066349811	0.956623160178	N\A	0.035535311293	0.033130830338	0.004437244876	49	10	
2000000	450.515727	1	-0.806615526358	0.952410892930	0.049910128512	-0.012872369585	0.000087383437	0.950927617161	N\A	0.040457617548	0.035471094213	0.004751271075	39	9	
2050000	447.672976	1	-0.856832853952	0.935887674638	0.051342142445	-0.012510139503	0.000238460396	0.957493183649	N\A	0.033231445816	0.029877973599	0.004033881438	42	9	
2100000	449.943313	1	-0.974146379625	0.968107317152	0.063221179084	-0.022370340934	0.000244134080	0.951518872590	N\A	0.036275863812	0.033875832676	0.004241235981	26	13	
2150000	463.056240	1	-0.696239818456	0.857382873842	0.156175616742	-0.029078077173	0.000242640981	0.958415692889	N\A	0.034048055442	0.029915483217	0.004182402816	36	12	
2200000	444.773112	1	-0.663910356344	0.846991993557	0.186098205729	-0.031924416639	0.000280224164	0.954320865164	N\A	0.036434243440	0.034224642376	0.004582327460	35	9	
2250000	460.406745	1	-0.847253625802	0.879814566698	0.089801672459	-0.015972439596	0.000206704985	0.960555945887	N\A	0.033982969838	0.032099616990	0.004153369693	41	14	
2300000	422.916719	1	-0.790236347547	0.938076995637	0.070967365656	-0.024121826050	0.000139761225	0.956709639934	N\A	0.038626622171	0.035003943512	0.004660821117	38	7	
2350000	428.900374	1	-0.939245610849	0.994390391319	0.027245042264	-0.014273932938	0.000228422112	0.947759597178	N\A	0.042677721517	0.038022511282	0.004900795886	37	11	
2400000	432.437832	1	-0.961068837468	0.982931639158	0.042771170929	-0.023074673640	0.000190662006	0.953544911896	N\A	0.037743301142	0.034093080114	0.004567922001	34	10	
2450000	427.653110	1	-0.829900878385	0.916749353644	0.105528380389	-0.028472886938	0.000249433134	0.949348439957	N\A	0.038677438911	0.034670011568	0.004352166389	26	9	
2500000	446.848688	1	-0.861799616090	0.902941417734	0.108237701394	-0.021414292718	0.000269314764	0.949203600508	N\A	0.042070558657	0.037891092987	0.004491455998	37	11	
2550000	438.383681	1	-0.903046484636	0.878329684283	0.150182261497	-0.032000314080	0.000238014712	0.948153390581	N\A	0.042685985683	0.037156141168	0.004479752150	32	12	
2600000	438.304710	1	-0.988140741981	0.988348939272	0.062280341267	-0.023058306532	0.000189184644	0.954123957893	N\A	0.038996218783	0.035498639055	0.004340173313	43	13	
2650000	423.816201	1	-0.834993726654	0.889549455370	0.154147370491	-0.029827259862	0.000027650034	0.950887452397	N\A	0.040308840333	0.037457050633	0.004544899548	47	8	
2700000	443.468207	1	-0.861580086462	0.909386468580	0.144344311433	-0.028917721120	0.000205624867	0.960687184267	N\A	0.036397029151	0.033271891300	0.004103341924	49	11	
2750000	461.135772	1	-0.951092981081	1.005544442803	0.022198814080	-0.014224243708	0.000187492365	0.987622351101	N\A	0.017578046454	0.020041281571	0.003417556340	45	11	
2800000	451.765584	1	-0.791178548194	0.883706723534	0.139137332090	-0.025096538355	0.000187265714	0.952253192372	N\A	0.040541315224	0.035062744728	0.004109502204	43	12	
2850000	434.866096	1	-1.410851159384	0.985062633152	0.110099013556	-0.033781900746	0.000026077224	0.952188617307	N\A	0.038052591556	0.033754103951	0.004308834822	34	8	
2900000	432.536969	1	-1.321373858283	0.988732896087	0.038232960463	-0.017042320925	0.000064523232	0.952132522432	N\A	0.039999514140	0.035391434258	0.004817184200	36	8	
2950000	443.143567	1	-0.795750053874	0.944055771749	0.064632333452	-0.021766876804	0.000141203931	0.952305754738	N\A	0.037715200965	0.033011727260	0.004266723046	40	11	
3000000	446.461477	1	-0.989569987879	0.997495443445	0.019638265076	-0.021292031388	0.000182735176	0.958093249579	N\A	0.036646647835	0.032989579240	0.003992657003	37	8	
3050000	434.284570	1	-1.008250523936	0.979435449977	0.038758081885	-0.019830408936	0.000249734105	0.953984624500	N\A	0.041561692824	0.037247160909	0.004677003602	43	11	
3100000	433.840079	1	-0.900461925356	0.971993900479	0.063016329783	-0.024225849892	0.000342722269	0.955695393115	N\A	0.033709755170	0.030096665556	0.003906355932	36	9	
3150000	423.778174	1	-1.195105332158	0.948906372726	0.096200283686	-0.022445401627	0.000242472983	0.946949950803	N\A	0.043241413797	0.038643224020	0.004680592837	39	7	
3200000	453.068482	1	-0.764938277088	0.941693365846	0.026294475684	-0.012662879511	0.000160728907	0.960705871063	N\A	0.033659207581	0.032156231952	0.004502079737	45	15	
3250000	448.770383	1	-1.350039534793	1.006593833139	0.004151445166	-0.013179383066	0.000249910252	0.951734681785	N\A	0.037807959259	0.034026086386	0.004183173981	36	9	
3300000	425.476259	1	-0.526953642371	0.825355326614	0.118976597765	-0.017852320212	0.000222019690	0.947221217750	N\A	0.045854286641	0.038535009105	0.004574750094	41	10	
3350000	439.116646	1	-0.957836198753	0.830463212112	0.138634534902	-0.019903189737	0.000140329989	0.950458482447	N\A	0.042160219715	0.037733591344	0.004516362030	48	7	
3400000	454.760942	1	-0.713097747510	0.877258571525	0.134406351333	-0.025973127787	0.000234390374	0.952379520136	N\A	0.041299306895	0.037755761988	0.004632524265	38	14	
3450000	447.274447	1	-1.196806318931	0.946790408747	0.079421040063	-0.023069628854	0.000358531513	0.962310623187	N\A	0.035407633551	0.032430375249	0.004553778308	32	13	
3500000	454.490099	1	-1.218735133773	0.949430615215	0.064389910415	-0.017432598082	0.000277042139	0.960194042436	N\A	0.035171536427	0.031375647517	0.004265139440	35	11	
3550000	460.439403	1	-1.343846208355	0.925161694599	0.093748614656	-0.023648725156	0.000246571674	0.956165165244	N\A	0.035494163890	0.033259337526	0.004298888836	32	15	
3600000	468.608824	1	-1.116242654667	0.880803048577	0.113596744169	-0.026102610628	0.000225486930	0.955379972591	N\A	0.036941424202	0.031637336200	0.004166665599	36	15	
3650000	442.112639	1	-1.221741974766	0.940658588550	0.078154932403	-0.027327145628	0.000275997281	0.953669768853	N\A	0.038629819596	0.035306389005	0.004606258422	39	14	
3700000	433.227064	1	-1.258881433543	0.970552184255	0.067869193212	-0.024567548444	0.000157469373	0.945648289965	N\A	0.043032960735	0.038505386752	0.004678299810	38	10	
3750000	465.838978	1	-1.161897919573	0.869226837039	0.142980794384	-0.028203551251	0.000191321733	0.952891275324	N\A	0.036489699020	0.031778243793	0.003916976600	38	14	
3800000	434.053465	1	-1.220191198030	0.870060893403	0.114890430073	-0.018173088433	0.000255028724	0.952596195920	N\A	0.037583694329	0.035371329739	0.004667681086	28	11	
3850000	420.360827	1	-1.294947127199	1.017426256487	0.031341411327	-0.018581389259	0.000282219509	0.952910347007	N\A	0.038151839676	0.032893954493	0.004593008917	35	10	
3900000	442.177380	1	-0.945215067965	0.981161269333	0.044931754506	-0.016456239236	0.000122749713	0.953994433875	N\A	0.038637740334	0.032722779729	0.004106609752	40	13	
3950000	442.843453	1	-0.948306713716	0.966416474969	0.087660234268	-0.027775835844	0.000251840011	0.951419735662	N\A	0.041625970012	0.035461956903	0.004364398859	35	13	
4000000	446.391521	1	-0.863037313428	0.924287097373	0.079734851298	-0.024777394339	0.000114617974	0.948174256542	N\A	0.041428050127	0.037240177840	0.004323979323	35	8	
4050000	454.691655	1	-0.846500487533	0.958503331930	0.034523766619	-0.014395234102	0.000244231345	0.953069455306	N\A	0.038854588866	0.034814446454	0.004318583980	33	14	
4100000	466.562675	1	-0.972225318678	1.007170403567	0.024889855662	-0.018981161525	0.000171348581	0.980565691553	N\A	0.023409771377	0.024795747062	0.003675054127	39	13	
4150000	451.187375	1	-0.933080343330	0.983362804836	0.047292484637	-0.019539657811	0.000081752595	0.958772696164	N\A	0.041162516563	0.036528752430	0.004464147269	35	15	
4200000	459.638817	1	-0.906176165850	1.011156502398	0.008110765426	-0.016121522107	0.000178957323	0.958835258162	N\A	0.039530968931	0.034505746373	0.003851556175	44	17	
4250000	447.235585	1	-0.769209235374	0.880106103532	0.148550318246	-0.028867889393	0.000122161558	0.957860599097	N\A	0.040551078737	0.033693096785	0.003695808065	45	11	
4300000	433.103798	1	-0.832142074017	0.943533119770	0.117720752778	-0.028054806938	0.000122533739	0.948325331587	N\A	0.039326588727	0.035918913228	0.004300385320	47	11	
4350000	439.022455	1	-0.718818842236	0.895297907190	0.131909802500	-0.030451865377	0.000328852821	0.949441214386	N\A	0.043213928818	0.038511810876	0.005013236441	30	12	
4400000	428.433043	1	-1.134604385815	1.081552406594	0.033002627241	-0.032108651949	0.000193786564	0.952740972768	N\A	0.036363624370	0.032947412782	0.004300905810	35	8	
4450000	446.125412	1	-0.915130611560	0.918824115689	0.107344302177	-0.025187675026	0.000162927658	0.958422439062	N\A	0.034596579154	0.032477522564	0.004235894505	38	12	
4500000	442.222022	1	-1.028110371468	0.951512044120	0.071521976172	-0.023623959568	0.000204477761	0.951158807148	N\A	0.043251431780	0.038710478432	0.004568458401	34	13	
4550000	449.107761	1	-0.947777339000	0.974576144386	0.071360269389	-0.027292083492	0.000247611141	0.956043622351	N\A	0.038895688698	0.034457773771	0.004186694684	47	11	
4600000	443.800758	1	-0.887916434704	0.940529478607	0.065421668747	-0.017528198287	0.000184876637	0.954530786110	N\A	0.042306985424	0.035952523196	0.004248431254	38	14	
4650000	433.094328	1	-0.759803303848	0.879983031394	0.120200261392	-0.022989091491	0.000304968610	0.955701860347	N\A	0.040129470312	0.035427530880	0.004831217292	43	7	
4700000	430.221106	1	-1.089663540841	1.032631591709	0.045501639517	-0.028445045129	0.000139527352	0.948728453694	N\A	0.039856145491	0.035611103542	0.004859601305	45	8	
4750000	446.490288	1	-0.903006166590	0.965353592755	0.042340150810	-0.016527043622	0.000123282342	0.958984677878	N\A	0.034732423230	0.027328037574	0.003856550857	42	12	
4800000	448.087059	1	-0.602176090045	0.795844374194	0.156987611640	-0.019689937792	0.000282546981	0.953592530718	N\A	0.040580138545	0.034948675900	0.004527972408	40	9	
4850000	459.539082	1	-0.727670140871	0.826731662041	0.194245583814	-0.029110452830	0.000183482219	0.955152016663	N\A	0.039274350227	0.034638615724	0.004171605295	35	11	
4900000	445.591251	1	-1.135364594493	0.831226945002	0.162286221303	-0.026321953418	0.000191213197	0.953760066081	N\A	0.038329256399	0.030890061949	0.003933448471	46	14	
4950000	459.929998	1	-0.918301778390	0.935600395669	0.107351972460	-0.024347678157	0.000238238792	0.956837432663	N\A	0.036928740979	0.033244070210	0.003928119935	37	13	
5000000	456.328105	1	-0.909738333180	0.935139104208	0.116771595003	-0.026586572029	0.000134552859	0.950461799870	N\A	0.034600705594	0.031544425807	0.004046926571	38	12	
5050000	445.004846	1	-0.674658739473	0.965686214732	0.046491267636	-0.017497014648	0.000282220125	0.959435295540	N\A	0.035746083547	0.035022630422	0.004708906939	36	11	
5100000	440.537016	1	-0.779579098713	0.918733248612	0.093576575812	-0.023156941097	0.000242864015	0.960256831595	N\A	0.039275545930	0.032138398799	0.004565684625	47	12	
5150000	453.464998	1	-0.749025917518	0.884839740602	0.111845868326	-0.022497578123	0.000121506721	0.957974867933	N\A	0.034177232920	0.029927547282	0.003948750146	39	11	
5200000	446.262333	1	-0.929708791978	0.996350544058	0.055077403705	-0.022928421315	0.000221872172	0.952781366993	N\A	0.035212348287	0.032390371430	0.004225144191	35	12	
5250000	441.725003	1	-0.914895289037	0.966746237493	0.059818406913	-0.015199412814	0.000224149926	0.957344443352	N\A	0.035823773813	0.032657821140	0.004190930147	39	10	
5300000	448.270457	1	-0.882237387833	0.962444809033	0.070321971801	-0.025973555385	0.000243613773	0.963054034383	N\A	0.035056047277	0.027912256082	0.004270952942	40	12	
5350000	429.617884	1	-1.688218982893	0.998350629744	0.050206973602	-0.028229466531	0.000241781990	0.956865513194	N\A	0.037226113808	0.031950094172	0.004286991515	42	15	
5400000	442.263411	1	-0.746949135027	0.857999503646	0.138779810816	-0.024297309042	0.000244617624	0.952935151907	N\A	0.043604424873	0.037579354406	0.004615222243	26	13	
5450000	456.216685	1	-0.793063514977	0.903976444103	0.124368555876	-0.027812232533	0.000085635428	0.956824760554	N\A	0.033066165887	0.029827998102	0.003929329268	38	12	
5500000	455.091704	1	-0.948290033921	0.937340989155	0.107790426341	-0.027460681028	0.000299326923	0.953275930822	N\A	0.041004641750	0.036087710038	0.004610522216	31	12	
5550000	445.080038	1	-0.631863827492	0.777843907833	0.218371196618	-0.028692452275	0.000179849428	0.956074175047	N\A	0.038540776447	0.032807509976	0.004153893945	43	10	
5600000	443.911643	1	-0.844805165418	0.918843566865	0.077432718678	-0.016367397911	0.000193475700	0.955751225588	N\A	0.034389775108	0.032677094921	0.004102328465	41	12	
5650000	453.491757	1	-0.805327697135	0.913209816382	0.099015210774	-0.019983229446	0.000088906369	0.953989499315	N\A	0.042129840305	0.037534180127	0.004471103917	43	11	
5700000	436.519372	1	-0.769793074475	0.896792586569	0.108420358860	-0.022565990876	0.000132739958	0.952054499832	N\A	0.038183988647	0.035518821708	0.004645219633	39	11	
5750000	452.295143	1	-0.716147924678	0.868760837686	0.120532772923	-0.026564460460	0.000224549857	0.954951370848	N\A	0.036736692138	0.033773063462	0.004566808349	52	9	
5800000	422.780871	1	-0.857942384543	0.862750069751	0.172323453125	-0.028006628817	0.000203700048	0.949841190014	N\A	0.041099299939	0.037297008796	0.004576968800	35	7	
5850000	456.777306	1	-0.984596128029	1.009852992530	0.032874005020	-0.022194880858	0.000031639727	0.959680629187	N\A	0.033606933508	0.029799826947	0.004111795452	42	13	
5900000	460.980108	1	-0.881115597087	0.935685522589	0.118816610727	-0.026781829115	0.000246062979	0.966004374504	N\A	0.034398144246	0.033019378516	0.004248921890	42	12	
5950000	455.405983	1	-0.904306016354	0.962413901163	0.066364475335	-0.022070000257	0.000276752482	0.971685180749	N\A	0.030291900972	0.021194804436	0.003925959961	41	10	
6000000	450.174359	1	-0.874183043359	0.951148223509	0.063098040754	-0.024293210492	0.000181453997	0.953015095418	N\A	0.035563474625	0.031773962124	0.004095859683	32	16	
6050000	442.084940	1	-0.849962228044	0.918830597747	0.095728331750	-0.022588056607	0.000250395945	0.951222473203	N\A	0.039600874982	0.034771454169	0.004275022242	30	9	
6100000	461.991587	1	-0.681715007489	0.830556600620	0.182595260535	-0.030833181254	0.000079994281	0.955577363778	N\A	0.036502669927	0.033159508603	0.004089128680	36	15	
6150000	455.014891	1	-0.774728806867	0.899618792105	0.109318041660	-0.026459024751	0.000075798273	0.958004674584	N\A	0.031016182380	0.027929864414	0.003857718301	33	10	
6200000	465.238060	1	-0.893623269720	0.987899657530	0.042050127384	-0.021418526076	0.000177175004	0.967811282474	N\A	0.027586577252	0.027647216291	0.004004692139	50	17	
6250000	445.836470	1	-0.836729900009	0.917265174795	0.104450235198	-0.024002562443	0.000188415599	0.949543910209	N\A	0.038455769345	0.033848921097	0.004418361248	34	15	
6300000	447.663353	1	-1.071672927858	1.013112998157	0.024427504593	-0.020731843644	0.000182335532	0.954549600677	N\A	0.035673805194	0.032874786481	0.004250298577	41	8	
6350000	466.062906	1	-0.751929103603	0.863664609856	0.141856307678	-0.024404145292	0.000104305054	0.955385013385	N\A	0.033276684417	0.030036874043	0.003733655841	41	13	
6400000	450.650327	1	-0.687646070946	0.844466771999	0.155032209118	-0.022611388393	0.000295825527	0.953221510560	N\A	0.037807423513	0.033839908539	0.003976349046	51	11	
6450000	449.715178	1	-0.789119285509	0.831366715945	0.206921902406	-0.029412019081	0.000212219099	0.965025591352	N\A	0.028016403478	0.028376444794	0.003933416751	43	11	
6500000	449.168244	1	-0.786701867947	0.900047599681	0.107233568707	-0.023396070023	0.000245040518	0.957115987345	N\A	0.037643722530	0.033736792986	0.004179052179	38	10	
6550000	446.714920	1	-0.654446778429	0.796326447302	0.185856504946	-0.024178165315	0.000228205737	0.961962627561	N\A	0.042517793699	0.032317127880	0.003934468680	32	11	
6600000	446.158563	1	-0.956384799486	0.941991652726	0.117543503499	-0.030744823704	0.000025431896	0.954371520920	N\A	0.037490044544	0.033402239307	0.004526868044	49	11	
6650000	440.390717	1	-0.959774276015	0.966228937977	0.063323203572	-0.019138117944	0.000172885793	0.948630306392	N\A	0.040760053929	0.035874118791	0.004400877533	40	10	
6700000	439.992200	1	-0.665334441618	0.834409030909	0.153828223252	-0.024031149794	0.000195036291	0.955326869590	N\A	0.038353247116	0.035137178610	0.004102272135	39	14	
6750000	433.741484	1	-0.899170638954	0.944077793871	0.139140692012	-0.038365367701	0.000180238181	0.962241253892	N\A	0.037113301861	0.032375146089	0.004374501747	35	12	
6800000	457.149499	1	-0.763197922544	0.861048464646	0.136419968223	-0.021034843277	0.000251640609	0.958905342643	N\A	0.037026299844	0.033348381918	0.004460085297	35	14	
6850000	445.031268	1	-0.774003146381	0.877053831847	0.124931996518	-0.024550334148	0.000335214776	0.954324258505	N\A	0.038431972699	0.033828491074	0.004513308307	38	11	
6900000	430.776242	1	-0.697801475038	0.859900449347	0.134401521824	-0.024664714623	0.000123871627	0.948007730663	N\A	0.038828277129	0.036057811436	0.004532390747	40	11	
6950000	438.167647	1	-0.882103585222	0.966985435592	0.011250048533	-0.013948740386	0.000248650387	0.954607903576	N\A	0.029507665559	0.027542813888	0.003738823690	35	8	
7000000	450.322743	1	-0.887812434996	0.921288975288	0.095906906149	-0.023134536257	0.000274184007	0.949335082999	N\A	0.041277432483	0.035833560616	0.004309527452	30	12	
7050000	459.390887	1	-0.999323412253	0.976520757938	0.079222242506	-0.024217033130	0.000151068154	0.954946238196	N\A	0.035732382930	0.031233321282	0.004050667208	40	12	
7100000	429.198969	1	-0.879875049442	0.935844543483	0.078766505822	-0.020383295956	0.000112832141	0.939797419708	N\A	0.042003000076	0.034967744489	0.004550187307	36	11	
7150000	455.118422	1	-0.844433883103	0.911159237102	0.096383266151	-0.024071984067	0.000192746696	0.956139872514	N\A	0.039011769843	0.036312913449	0.004548137757	38	13	
7200000	453.721176	1	-0.849408886838	0.890330249945	0.141833464560	-0.024236814647	0.000241518843	0.962448016701	N\A	0.033458114682	0.030883482068	0.004439106943	47	10	
7250000	449.939767	1	-0.969798685604	0.935700349322	0.068012029813	-0.020310261220	0.000217669150	0.950549762556	N\A	0.038723390747	0.034080310971	0.004285101790	38	12	
7300000	444.729114	1	-0.861316746421	0.923299387124	0.121934517115	-0.027227676798	0.000226332738	0.950745002821	N\A	0.038243003325	0.033215489139	0.004542828086	44	11	
7350000	439.020061	1	-0.761601211266	0.836112673643	0.188584784690	-0.031951193342	0.000112125615	0.954318685507	N\A	0.034565319456	0.032005810766	0.004284291739	36	12	
7400000	443.326134	1	-0.953319121214	1.037404313703	-0.012110160301	-0.017963067785	0.000173611971	0.950725259042	N\A	0.038168847699	0.033675079118	0.004251825184	44	11	
7450000	448.966426	1	-0.728513974412	0.874915329621	0.139834104643	-0.024399123162	0.000059385600	0.957112564103	N\A	0.038945149344	0.034147266794	0.003891586708	45	14	
7500000	443.592433	1	-0.963239021766	0.975644444993	0.061458980164	-0.026202530403	0.000017346734	0.950130325250	N\A	0.035671749155	0.031497828453	0.004032720774	39	12	
7550000	460.139498	1	-0.728634132658	0.879248476448	0.095856818750	-0.016915925367	0.000021855811	0.953084886295	N\A	0.038191836823	0.034007670077	0.004214130207	38	14	
7600000	460.937429	1	-0.913089945643	0.972340699954	0.048120852243	-0.022195251797	0.000084908464	0.957409509465	N\A	0.034477094366	0.031366905623	0.003963548470	45	15	
7650000	421.754757	1	-0.870153487807	0.932375619064	0.090007467642	-0.025515299093	0.000335991804	0.948951973580	N\A	0.041063736403	0.036672744189	0.004831908044	37	7	
7700000	428.661312	1	-1.052349621024	1.053609095911	-0.008802013772	-0.018940307201	0.000248443791	0.946266314243	N\A	0.044868744932	0.039519124639	0.004496985321	36	8	
7750000	465.412258	1	-0.903467671954	0.971657615327	0.065224777148	-0.022793477211	0.000165504793	0.957459159732	N\A	0.038560559969	0.032626743307	0.004081921419	39	16	
7800000	441.436066	1	-0.798732994413	0.915890643062	0.110704003625	-0.024581032213	0.000190522241	0.953437249056	N\A	0.040438637914	0.035512515321	0.004274771796	38	10	
7850000	423.929886	1	-0.876107862008	0.984658533160	0.046940494690	-0.020403671876	0.000283125114	0.949010753988	N\A	0.038725491945	0.034910249384	0.004254172976	42	10	
7900000	428.220679	1	-0.843429519970	0.885085108779	0.124345609138	-0.022829891981	0.000168855500	0.946328896200	N\A	0.043280228737	0.038691960898	0.004699840343	33	8	
7950000	438.577374	1	-0.906535271582	0.937802771198	0.099304919879	-0.024169205142	0.000271147390	0.948846966058	N\A	0.044427279817	0.036033472870	0.004351146218	43	11	
8000000	452.879359	1	-0.886190395319	0.908394994526	0.132336752123	-0.027660133831	0.000257959931	0.956382629211	N\A	0.039002863971	0.033493760258	0.004001520540	45	11	
8050000	437.392537	1	-0.742460945170	0.835692067291	0.196023812748	-0.029758391407	0.000176850487	0.948425144726	N\A	0.043725502380	0.039117354243	0.004477724413	47	11	
8100000	446.087689	1	-0.682332684305	0.801111806971	0.182100993753	-0.023853239347	0.000346315333	0.950868848313	N\A	0.043090135011	0.036878113605	0.004157432536	40	13	
8150000	423.119599	1	-0.885807241463	0.951637797661	0.058669335901	-0.021736220381	0.000209643026	0.949624582981	N\A	0.038343192008	0.033266866094	0.004127639302	35	9	
8200000	431.675974	1	-1.016352312588	0.974403333342	0.113075036488	-0.032077398725	0.000257210230	0.951712299350	N\A	0.036982692367	0.030631509160	0.004296603219	35	9	
