Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m1-bm-005.txt
Log File Name:                   SCH_d1_m1-bm-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            396365907
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m1-bm-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	247.135125	1	0.441438186183	0.596976157613	0.000596101827	0.848094106366	N\A	0.014137424749	
1050000	246.292598	1	0.333173312091	0.645210609730	0.000599028942	0.847348183432	N\A	0.014172092644	
1100000	248.153113	1	0.406471778677	0.612554483665	0.000592584199	0.848990510943	N\A	0.014095650190	
1150000	248.200455	1	0.401099633399	0.614947895991	0.000592421114	0.849032070183	N\A	0.014093710428	
1200000	247.925087	1	0.419182779357	0.606891445132	0.000593370326	0.848790180505	N\A	0.014104996794	
1250000	248.098852	1	0.379661249187	0.624499181442	0.000592771171	0.848942864495	N\A	0.014097873741	
1300000	247.464635	1	0.356404754693	0.634860476178	0.000594960934	0.848384842663	N\A	0.014123889293	
1350000	248.089919	1	0.379097828066	0.624750198305	0.000592801957	0.848935019274	N\A	0.014098239826	
1400000	248.093887	1	0.379345604339	0.624639808367	0.000592788282	0.848938504080	N\A	0.014098077214	
1450000	248.209722	1	0.390821656690	0.619526967270	0.000592389197	0.849040203851	N\A	0.014093330761	
1500000	247.820749	1	0.366993189783	0.630143088663	0.000593730385	0.848698426025	N\A	0.014109275618	
1550000	248.214852	1	0.392259528256	0.618886362939	0.000592371528	0.849044706402	N\A	0.014093120584	
1600000	248.215472	1	0.392486890116	0.618785068084	0.000592369393	0.849045250356	N\A	0.014093095193	
1650000	247.782468	1	0.424465277377	0.604537972689	0.000593862543	0.848664747819	N\A	0.014110845822	
1700000	246.551821	1	0.337510243893	0.643278408440	0.000598126819	0.847578073299	N\A	0.014161417213	
1750000	247.826038	1	0.367180556616	0.630059612498	0.000593712125	0.848703079078	N\A	0.014109058661	
1800000	248.146501	1	0.383106272344	0.622964345643	0.000592606978	0.848984706104	N\A	0.014095921107	
1850000	247.799910	1	0.423871060002	0.604802709980	0.000593802324	0.848680093700	N\A	0.014110130361	
1900000	247.779282	1	0.365565400697	0.630779201021	0.000593873541	0.848661945100	N\A	0.014110976487	
1950000	247.172503	1	0.440629050538	0.597336645859	0.000595972301	0.848127113716	N\A	0.014135888718	
2000000	247.997852	1	0.374156052711	0.626951871089	0.000593119354	0.848854136392	N\A	0.014102013545	
2050000	248.206783	1	0.390184989448	0.619810616938	0.000592399320	0.849037624095	N\A	0.014093451181	
2100000	248.203922	1	0.389636491798	0.620054985057	0.000592409173	0.849035113137	N\A	0.014093568389	
2150000	248.199214	1	0.401299848905	0.614858695451	0.000592425389	0.849030980804	N\A	0.014093761278	
2200000	247.675901	1	0.362274007161	0.632245591346	0.000594230599	0.848570955308	N\A	0.014115217859	
2250000	247.976419	1	0.416973208989	0.607875858748	0.000593193267	0.848835300760	N\A	0.014102892207	
2300000	248.216964	1	0.393140920680	0.618493682663	0.000592364257	0.849046559295	N\A	0.014093034092	
2350000	248.217055	1	0.396949384619	0.616796925769	0.000592363941	0.849046639749	N\A	0.014093030336	
2400000	248.209228	1	0.390708074650	0.619577570640	0.000592390899	0.849039769985	N\A	0.014093351013	
2450000	246.750948	1	0.449065018337	0.593578231245	0.000597434761	0.847754431829	N\A	0.014153222166	
2500000	247.837155	1	0.422559461841	0.605387056651	0.000593673755	0.848712856985	N\A	0.014108602739	
2550000	248.172338	1	0.404659994988	0.613361674310	0.000592517965	0.849007389447	N\A	0.014094862424	
2600000	247.023493	1	0.443775788994	0.595934702646	0.000596488838	0.847995483605	N\A	0.014142013266	
2650000	247.918463	1	0.370684551315	0.628498503543	0.000593393177	0.848784357354	N\A	0.014105268386	
2700000	247.188424	1	0.440280055044	0.597492131251	0.000595917138	0.848141171055	N\A	0.014135234494	
2750000	247.711543	1	0.363370367058	0.631757138195	0.000594107473	0.848602331814	N\A	0.014113755428	
2800000	247.465846	1	0.356435859565	0.634846618254	0.000594956747	0.848385909574	N\A	0.014123839598	
2850000	248.182238	1	0.403577957991	0.613843746285	0.000592483861	0.849016080190	N\A	0.014094456786	
2900000	247.850090	1	0.368048795980	0.629672792208	0.000593629110	0.848724234163	N\A	0.014108072228	
2950000	247.192313	1	0.349943511666	0.637739106205	0.000595903664	0.848144604680	N\A	0.014135074690	
3000000	248.215632	1	0.392549060798	0.618757369638	0.000592368841	0.849045391109	N\A	0.014093088622	
3050000	248.155467	1	0.406265651010	0.612646318206	0.000592576087	0.848992578087	N\A	0.014095553713	
3100000	245.764358	1	0.325146168405	0.648786883946	0.000600871488	0.846878643620	N\A	0.014193871791	
3150000	248.169762	1	0.404922065063	0.613244916160	0.000592526839	0.849005128233	N\A	0.014094967964	
