Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m2-fab-004.txt
Log File Name:                   DIE_d1_m2-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2456110739
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m2-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	
1500000	438.314591	1	0.708506219625	0.661462691474	0.204664217201	0.018503829538	0.956932048489	0.068392996348	-0.566660582775	0.037973895134	0.024446773770	-0.102900817579	-0.073242200128	-0.035368516921	0.000407351987	0.956397032253	N\A	0.086013056788	0.243367386482	0.235641585749	0.262551272866	0.237317852221	0.344370570133	0.087102753049	0.087066441625	0.089385228900	0.088596675301	0.088851745957	44	6	
1550000	434.001500	1	0.380467711999	0.770489281417	0.530824990764	0.157756507542	0.949816705956	0.321418513562	0.542686520901	-0.102009978440	-0.081188413884	-0.170899862965	-0.184931096307	-0.171181377877	0.000151359883	0.964947770099	N\A	0.075421311094	0.208458830487	0.198026093290	0.220450400481	0.202092707132	0.243750008692	0.076420437181	0.076202256864	0.082482188558	0.079642423945	0.077584599310	43	5	
1600000	443.090082	1	0.501713918513	0.719356573290	0.423564314947	0.204517326037	0.823684058514	0.495587553235	0.409456183451	-0.018844488655	-0.045469504006	-0.161022405760	-0.186851185389	-0.189576079292	0.000261134716	0.955472640095	N\A	0.048923990470	0.174962174896	0.166119846210	0.191999250996	0.173120384090	0.257757899682	0.051663572797	0.050277926123	0.059707595590	0.054794380026	0.053744643520	43	7	
1650000	452.770537	1	0.312963467337	0.800707332430	0.613865644082	0.356555247644	0.866904401984	0.480155062510	-0.095670033473	-0.123804916567	-0.140188105230	-0.191109797650	-0.239289205526	-0.199079264209	0.000117227841	0.959469498959	N\A	0.048454963970	0.153472893085	0.141513277214	0.158555154289	0.145636087078	0.192148180133	0.050692265613	0.049899936724	0.055305890557	0.053616667733	0.053777359942	44	8	
1700000	423.631466	1	1.858803020779	0.638813128378	-1.147823846793	-1.294406666822	-0.661043316332	-1.010484932020	-0.885937370519	0.065049508561	0.009135112989	-0.027511628654	-0.058917839770	-0.098888223731	0.000300791107	0.941771299277	N\A	0.053099779096	0.200619870498	0.190153784592	0.218983193338	0.210411689093	0.287107756935	0.055612184229	0.055098248993	0.060621570403	0.063212890426	0.058462381026	39	4	
1750000	449.020082	1	0.498416098129	0.658770751571	0.516638409246	0.211937010915	0.203288147169	0.509540266889	0.053964546585	0.010530372075	0.034162801704	-0.081478964699	-0.083962203070	-0.048598863614	0.000269842332	0.959782049844	N\A	0.069505491102	0.199690031360	0.194320983907	0.226712462909	0.208302755174	0.287483122552	0.071390113905	0.070303927502	0.074504711467	0.074051621414	0.073069841292	48	13	
1800000	439.786875	1	-0.051639375526	0.640116550700	0.719476245809	0.509826826057	0.458486654427	0.871285845986	0.946711137179	0.071219276010	0.028657683442	0.014016347574	-0.076493200722	-0.006483627566	0.000251768543	0.957532370977	N\A	0.058545354319	0.187417210046	0.181546629925	0.223233214629	0.204976529608	0.272663105938	0.060868016817	0.059524983205	0.069660814915	0.066286102753	0.062988189369	41	10	
1850000	433.601401	1	0.137762690399	0.805768430633	0.788479770645	0.491664673538	0.954510620167	0.567919090696	0.872386108963	-0.135883746355	-0.098405676363	-0.126979700544	-0.239398618670	-0.238177967771	0.000220952187	0.957112149110	N\A	0.048095552124	0.177786232042	0.170927398781	0.188396276484	0.175184905981	0.247401585329	0.049977969761	0.049958862284	0.054257357482	0.054517357009	0.052799525522	35	5	
1900000	442.987368	1	0.519208959629	0.645159918202	0.391833680339	0.180935403210	0.967680209409	0.327963493063	0.184668469651	0.060303123445	0.060822928947	-0.080905536531	-0.077687140749	-0.013955551123	0.000090965413	0.960455432973	N\A	0.063310733359	0.215141430888	0.208557036546	0.250568000644	0.219046826598	0.236215825270	0.064971547328	0.064524230521	0.071035115058	0.069237352122	0.065132664684	38	6	
1950000	441.861204	1	0.348354252442	0.775832787650	0.490123926277	0.225960668718	0.999411706046	0.428810344323	0.527114596639	-0.078179888472	-0.070215722363	-0.152407178936	-0.206372668475	-0.186399751062	0.000126375212	0.959591927016	N\A	0.057947272141	0.172046866848	0.160981275760	0.199031443214	0.164069205532	0.261391353729	0.059595989836	0.059291330442	0.067074746165	0.061443933408	0.061503525290	36	7	
2000000	424.488080	1	0.605291514470	0.594617213037	0.435272957384	0.009284691790	0.836959475369	0.349644906030	0.138517669785	0.075221966063	0.105516850559	0.036850342680	-0.052643288372	0.017050007627	0.000158947295	0.948966795105	N\A	0.044504753612	0.177647010208	0.161696496810	0.171582823741	0.165030481491	0.219554196814	0.048993369536	0.046587331045	0.050817981619	0.050083677840	0.049314440307	41	6	
2050000	429.151017	1	0.323734404528	0.718493913958	0.504858894324	0.144654219752	0.645718810288	0.493108916289	0.727382364635	-0.062452631292	-0.013318241521	-0.044351350459	-0.161860133371	-0.133166918492	0.000563414818	0.951797244336	N\A	0.107109529057	0.278389862943	0.272369082207	0.279810395426	0.272692283274	0.412024722326	0.108515221349	0.107874900168	0.109621743356	0.108854515619	0.111528070868	34	7	
2100000	426.679342	1	0.480224921936	0.726069432666	0.327190436426	0.026867239614	0.452514778722	0.066347109951	0.301248557992	-0.028669988896	-0.032215724495	-0.126838047611	-0.203349804968	-0.112781118848	0.000123946899	0.948535587248	N\A	0.055698064426	0.172133438646	0.161520547200	0.229028972057	0.165494509466	0.214656263646	0.058613467957	0.057136303797	0.065952154097	0.060613103285	0.060989090305	46	6	
2150000	442.239118	1	-0.106231514389	0.711892854076	0.397475081006	0.214327903914	0.736299039386	0.362118939141	0.853422124579	-0.028204587342	-0.054560101938	-0.100205062374	-0.169887223641	-0.095503290654	0.000104378944	0.955737576722	N\A	0.043794568448	0.146439712522	0.134345319515	0.197764751381	0.142716108976	0.180802852814	0.047016826150	0.045481948250	0.054440257823	0.050462430053	0.047814157243	43	7	
2200000	436.919585	1	0.167476038661	0.795126608854	0.407932055346	0.246559897904	0.953088431183	0.505967738314	0.552739459738	-0.123709780763	-0.116418766921	-0.196070162701	-0.245114288529	-0.173255914797	0.000154259687	0.959044722228	N\A	0.037082140339	0.157360480501	0.145722742411	0.165179461948	0.145432686855	0.205254141321	0.039390996874	0.040027626762	0.046741098832	0.041086864304	0.042315620458	35	13	
2250000	428.796915	1	0.713129254794	0.651471884466	0.126448004064	-0.079900187834	0.595862417704	-0.106573946978	0.251176922118	0.030402034084	0.049406258792	-0.046040352819	-0.069089263059	-0.097610630527	0.000143224085	0.959080200333	N\A	0.087418951277	0.194606255805	0.184921336872	0.206301618077	0.187708031166	0.282706512538	0.089261540460	0.088040921028	0.093456509942	0.090197492838	0.091867176552	38	7	
2300000	435.882401	1	0.323792804391	0.800777726792	0.547832750888	0.398721617870	0.956701967384	0.401880042242	0.702755562107	-0.101807779154	-0.111231482266	-0.212170022099	-0.208258537707	-0.256999652536	0.000450512029	0.957260315685	N\A	0.064985043535	0.219933256056	0.215680061802	0.238028932568	0.228483217085	0.345530307335	0.066707749130	0.066060705946	0.070787401865	0.070090125156	0.068466968205	35	5	
2350000	435.444149	1	0.544141684016	0.796913821352	0.452688849013	0.260366584915	1.196747236454	0.438969272199	0.029241527137	-0.091481201293	-0.125186393032	-0.213321080142	-0.221484412814	-0.208279598422	0.000339085832	0.952603984579	N\A	0.056594657416	0.200840385289	0.192211703357	0.231337547350	0.197779314790	0.302510326967	0.059664810649	0.057826384884	0.064367593162	0.062454870693	0.061483387628	38	8	
2400000	442.390816	1	0.834127011437	0.627220446342	0.018189537964	-0.163452629342	0.483992530796	-0.127888037312	0.510205286939	0.060304531497	0.059220491507	-0.038048582888	-0.004874965626	-0.063427171327	0.000223409792	0.950056041973	N\A	0.047081967518	0.183478118718	0.168162059377	0.189825286247	0.177502004850	0.247812153724	0.052389849512	0.048658129001	0.053577084293	0.052642337610	0.051883405131	31	12	
2450000	450.004083	1	0.537591343353	0.674949313729	0.203120764733	-0.085540851558	0.569817625570	-0.015806710759	0.485256832233	0.016895954412	0.010601708214	-0.044992710667	-0.059644276902	-0.076365371621	0.000122602103	0.963027090381	N\A	0.059312109068	0.161001995997	0.155430192568	0.181868351376	0.186945293630	0.209173384200	0.061597714280	0.060155665193	0.065776930512	0.070352603479	0.062076395931	39	6	
2500000	434.616428	1	0.095907802843	0.798759508812	0.754078332838	0.568762623256	1.644717864256	0.964225373659	0.493365487835	-0.115428877752	-0.110451726081	-0.270493908558	-0.187676565070	-0.215973813951	0.000379094676	0.949551653162	N\A	0.078749219689	0.237688690872	0.228219614307	0.252941696539	0.249528706252	0.328035632950	0.080716030582	0.079782891798	0.083492199306	0.086475721727	0.081153249776	22	9	
2550000	445.167964	1	0.504457793006	0.716922857874	0.296351578753	0.070565890605	0.870382249166	0.310332884708	0.371349889155	-0.014238372046	-0.025546035724	-0.150719154289	-0.136363202250	-0.122718605570	0.000146193873	0.960228425897	N\A	0.045529382025	0.126748376373	0.118998119147	0.176769363939	0.127638854554	0.180813120380	0.048094706979	0.046988916179	0.053947887050	0.050713530037	0.050064642393	33	6	
2600000	447.170813	1	0.238497143510	0.776273002525	0.565022148358	0.308172142668	0.944872402920	0.551313016544	0.654719461000	-0.081461324736	-0.078497959820	-0.175353667984	-0.213441322430	-0.150738460543	0.000250227113	0.964504937933	N\A	0.054052337870	0.170738678175	0.166549578314	0.180899192723	0.181352832769	0.263746553041	0.055907183387	0.055150637326	0.059814980055	0.060603015572	0.057580510355	47	6	
2650000	440.924263	1	0.436525620747	0.669332584797	0.353058284463	0.163015115571	0.979188112181	0.469307254986	0.287524213463	0.025086751498	-0.008051711350	-0.130083931593	-0.112278851796	-0.010331411576	0.000205496437	0.955701606909	N\A	0.045808348357	0.157011992364	0.151230931314	0.164309363776	0.188296590665	0.242695607873	0.048229831878	0.047622422548	0.052158402490	0.055232637062	0.051540721272	44	7	
2700000	442.564747	1	0.443809690439	0.573062051215	0.410182146141	0.203354500289	0.869821808973	0.431462165041	0.505209308205	0.111097749953	0.105655322493	-0.012022102809	-0.007344178579	0.018438893452	0.000152142203	0.950144732019	N\A	0.041641273088	0.162301674734	0.148654891233	0.162293538072	0.152745166670	0.205946873864	0.045418080600	0.043775019052	0.050941035602	0.048763703583	0.045610483195	38	8	
2750000	428.739925	1	-0.492445048622	0.769110406613	1.156473960930	0.884799843523	1.772005314289	1.197426530023	1.557399589962	-0.055441649482	-0.071525710893	-0.237863457760	-0.215552377884	-0.190813389589	0.000125525686	0.955959061101	N\A	0.054031534621	0.168404785636	0.157331293926	0.203177445423	0.160941945646	0.213302963293	0.056470024111	0.055297513628	0.062552022915	0.058216696010	0.059935817525	34	10	
2800000	430.130413	1	-0.324734936235	0.654055357818	1.198021705930	0.965827101581	1.512829265513	0.943434249412	1.328589638696	0.058199005932	0.022659504239	-0.023747046476	-0.030799221554	-0.038808274535	0.000106386852	0.951207987451	N\A	0.058132449712	0.166029842698	0.158520107544	0.177575432748	0.163030688062	0.181522755630	0.060769171055	0.059761871524	0.064041303934	0.063269103752	0.061122306656	48	5	
2850000	454.345155	1	0.092951627117	0.686949110897	0.733709184636	0.512461457710	1.264789072980	0.641197855677	0.686712477772	0.004921692377	0.001135848828	-0.101098753451	-0.079379478735	-0.114827400107	0.000132195486	0.960703325942	N\A	0.035202096677	0.137932552735	0.135091935801	0.151232031851	0.141639066806	0.197444969016	0.037694328093	0.037359687787	0.043034946580	0.043635454613	0.046296232403	25	10	
2900000	446.025165	1	-0.298618161518	0.641440524119	1.090761709655	0.992377080842	1.576083279247	0.992899636854	1.157973169815	0.045841999281	0.048958250277	-0.020416917786	-0.046334435555	-0.045112064068	0.000035048647	0.960838452379	N\A	0.030038396458	0.126649676329	0.113278212521	0.157774792224	0.133326432471	0.206014066875	0.033464174242	0.032189341197	0.045161189159	0.041651920184	0.035893317340	44	12	
2950000	453.684091	1	-0.540663786695	0.745731501590	1.328860605123	1.126262132077	1.844752078020	1.478475195687	1.384003538021	-0.043893739938	-0.072608849179	-0.125491166463	-0.195830653524	-0.155045699922	0.000036742174	0.965802139482	N\A	0.033537760659	0.129383029990	0.114605230193	0.133801103419	0.115612507112	0.120546559494	0.036164875405	0.036315773377	0.040203708527	0.038492403726	0.036718320421	35	13	
3000000	460.875823	1	-0.492227244574	0.708199722739	1.416548476934	1.115410665552	1.736388381934	1.276366887125	0.555970228770	-0.008024146637	-0.000383994644	-0.110519641332	-0.112664418090	-0.127220727069	0.000065597615	0.968687163922	N\A	0.041737384384	0.134675403839	0.127965106762	0.143719823687	0.138026897344	0.160381747030	0.042915225489	0.043647073560	0.048371093993	0.050477399674	0.047339220139	48	12	
3050000	435.774493	1	-0.983139433945	0.671542023273	1.398102804467	1.162931150714	1.866139759826	1.432524803068	1.524523887542	-0.008603041571	-0.016070787954	-0.111824043278	-0.150895637713	-0.087814490141	0.000140848163	0.950488020587	N\A	0.053355365278	0.177728990776	0.168046219861	0.185921236294	0.170853410210	0.245403803328	0.056136981542	0.055018245845	0.060216512058	0.057699689107	0.058106037734	32	9	
3100000	439.650421	1	0.252890866648	0.585098616014	0.602518810732	0.344344906912	1.093040954434	0.580822982071	0.642479565892	0.064336431859	0.123623615816	0.029041102839	-0.008029037960	-0.035517966592	0.000083355285	0.954470509456	N\A	0.063565014876	0.218660802952	0.210474793922	0.220022454373	0.212877927359	0.282875183654	0.066093489532	0.064708067948	0.067894453506	0.067055134463	0.068525072399	34	6	
3150000	445.560918	1	0.343911602005	0.765784181326	0.462812909921	0.324031826296	0.919944536045	0.419129132014	-0.005958785564	-0.058771007467	-0.071292516640	-0.161072887113	-0.186453845097	-0.180059075923	0.000073092904	0.951916280905	N\A	0.060787671096	0.162895109462	0.153731687606	0.187229921557	0.173600080978	0.182923456667	0.063813997228	0.061924160749	0.067394772351	0.066367561871	0.064809979467	37	8	
3200000	434.263691	1	-0.632243679223	0.706742739993	-0.159120735269	-0.407383782609	0.226674546266	-0.238637529661	1.641235571669	-0.009186951972	-0.012243613757	-0.067019529055	-0.091690860478	-0.132362871393	0.000355666569	0.954306082562	N\A	0.054583800199	0.181298744890	0.177734379383	0.195285029442	0.185547049945	0.276106851499	0.056726482363	0.056132076719	0.061638024811	0.062185561200	0.058708866830	35	9	
3250000	447.461492	1	-0.963608075188	0.781520508964	0.237024575297	-0.041225032271	1.147061241442	0.148038098908	1.868074262799	-0.075031301885	-0.078685890644	-0.225168630507	-0.202629360123	-0.170445573107	0.000127570280	0.959052800040	N\A	0.051632249070	0.148937296599	0.145655179170	0.190954897592	0.149418667183	0.197832341974	0.053932296261	0.053017316342	0.061809279438	0.056308870518	0.055393511863	35	6	
3300000	441.867531	1	0.723321537665	0.656933923715	0.003810210730	-0.198337814935	0.697088762179	-0.039107362349	0.041765304299	0.030931344659	0.022532937802	-0.131021903258	-0.047361453253	-0.048200774506	0.000133267749	0.960201822940	N\A	0.029304370030	0.129602480089	0.120949473586	0.158164208246	0.133900138726	0.183864106470	0.033730431585	0.031441573353	0.043718520558	0.036588412209	0.036006817028	41	7	
3350000	455.471040	1	0.629582741769	0.614757781481	0.205380833991	-0.004858301487	0.704250491793	0.097248596446	0.274950121095	0.106945389781	0.065403051312	-0.092249699095	-0.044814436200	-0.008288718569	0.000176194236	0.966860058846	N\A	0.041327709227	0.157929876965	0.152961739363	0.177117929858	0.160879371721	0.231425820368	0.043900248528	0.042337629220	0.050611353901	0.047954600977	0.050112449856	33	8	
3400000	439.894000	1	0.510356588837	0.704771754711	0.262525211742	0.106442192722	1.156821440536	0.246075738880	0.331046202674	-0.009275922591	-0.007332170676	-0.177984454194	-0.090532765043	-0.161184577908	0.000069049994	0.954549981435	N\A	0.031472736699	0.127812982737	0.112512672341	0.165081696800	0.118971069928	0.156615962525	0.036215101329	0.033654816434	0.044196179827	0.038904007349	0.040711918931	42	6	
3450000	436.542663	1	0.437755467949	0.760625960371	0.441763011614	0.166670212933	0.883171355451	0.763703977330	0.435172399221	-0.077198999407	-0.075516887073	-0.163739788932	-0.213631826429	-0.214554707898	0.000061942689	0.953685160537	N\A	0.048608284765	0.135724241884	0.128537776327	0.148999124275	0.135598491764	0.165033412936	0.050860919166	0.050859337857	0.055947661425	0.054486539980	0.053079788339	49	6	
3500000	417.429306	1	0.270791985843	0.788141151176	0.712918342857	0.300434641524	1.389044362144	1.136592796111	-0.523372009614	-0.120769997698	-0.095180352173	-0.234269215422	-0.256509707749	-0.157755130013	0.000159674995	0.950561637603	N\A	0.042360741013	0.166489651339	0.151860631165	0.166553041939	0.157007084181	0.347034735354	0.046450780794	0.044111048585	0.049109187343	0.049717473181	0.051738888403	39	7	
3550000	432.175329	1	0.367978244067	0.753471877305	0.420407253393	0.277481866776	1.129509314494	1.186795179261	0.509979163137	-0.051399632347	-0.096905920736	-0.199779453322	-0.215646124521	-0.196356261049	0.000067370147	0.953679428873	N\A	0.069092434946	0.161256479487	0.153230405767	0.167092147974	0.163136209696	0.184264603385	0.071472106649	0.070158098794	0.073324196201	0.073192407899	0.072492854731	35	7	
3600000	424.632081	1	1.472890795674	0.529980468116	0.085003086821	-0.126651370891	0.479812781175	0.608133520066	-0.625540034110	0.155583174708	0.139374438524	0.062192133945	-0.035881707659	0.048168135761	0.000079077917	0.952158928350	N\A	0.053547439214	0.189378467515	0.183740882361	0.219134774714	0.196010802178	0.246386430001	0.055723614063	0.055028077399	0.060573274617	0.060169445782	0.060025863726	36	9	
3650000	434.126828	1	0.506109922479	0.765750123955	0.374840096981	0.107618952581	1.336141273117	1.001317444833	0.182917717974	-0.082626661170	-0.072427723628	-0.243132050781	-0.161483131978	-0.250600283905	0.000262710521	0.955772757057	N\A	0.078964655395	0.243823036850	0.226709646080	0.240963920763	0.228724282816	0.304365499000	0.080246751428	0.079918468305	0.083775701838	0.082186281388	0.083092444404	34	8	
3700000	430.962854	1	0.483555277087	0.689448425551	0.387110520484	0.029280814000	0.822214711473	0.123478843820	0.558704608209	-0.043712470659	-0.000128141240	-0.129351000258	-0.094115674507	-0.136536116355	0.000081622820	0.954548748372	N\A	0.036779539857	0.129967957995	0.116034029356	0.132754512330	0.144783861537	0.160547436391	0.040097940560	0.039289386635	0.044118856211	0.047890823503	0.041274941948	44	7	
3750000	448.558035	1	0.564352734122	0.703053807310	0.272215850121	0.096973113807	0.756015549328	0.126866202262	0.297254320175	0.004597351176	-0.025554766051	-0.126080112126	-0.144321211020	-0.114546705938	0.000054421570	0.961444300833	N\A	0.030645013966	0.108149956409	0.097503306685	0.136060238064	0.126704686396	0.138002338073	0.035070414878	0.032378760551	0.044183409675	0.042699278322	0.039413743754	40	12	
3800000	424.403354	1	-0.582695754122	0.986717344828	1.502486042259	1.199465792783	2.063621674729	1.151722632592	1.718770459362	-0.313252786826	-0.319935834667	-0.448558396672	-0.318823676070	-0.436142033008	0.000107766000	0.943823926800	N\A	0.077311297416	0.261716131632	0.254641227959	0.267718050135	0.264504027615	0.297733089322	0.079383358939	0.078641346897	0.081449032916	0.084000278552	0.079911277582	32	6	
3850000	437.281811	1	0.516369460185	0.642584507950	0.500305466893	0.209193153786	0.708475559043	0.315139207061	0.352106989139	0.010195686523	0.052282806888	0.007695766441	-0.069659676408	-0.073841994152	0.000183829185	0.960831268425	N\A	0.050504363583	0.177283974999	0.169783850608	0.186299174928	0.186663100633	0.246302248971	0.052598901432	0.051620911295	0.057032099104	0.059751756696	0.055633277645	49	8	
