Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-VR-006.txt
Log File Name:                   SEP_d1_m9-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            722026834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2300000	543.785530	1	-1.893547308405	1.134808915684	-0.043284519127	0.016286709582	0.005200731300	0.000048807689	0.976223664534	N\A	0.078317209286	0.011253406952	0.035179130831	0.006348391543	43	22	
2350000	539.978807	1	-2.086444227267	1.276256668856	-0.061424471817	-0.058744542414	0.016964399609	0.000084404480	0.974130431106	N\A	0.089853325473	0.012421008816	0.039844485504	0.007211206861	51	30	
2400000	537.575677	1	-1.965372077382	1.203270558769	-0.064499882756	0.034603065219	0.008705353477	0.000078556877	0.970554141395	N\A	0.085675343340	0.011921017851	0.038373680561	0.006816111707	27	22	
2450000	540.962728	1	-2.063708599404	1.297776492923	-0.070524306534	-0.088046192935	0.030336954230	0.000095195364	0.970578451070	N\A	0.091320564685	0.012917469106	0.039159279572	0.007091853447	46	20	
2500000	542.371268	1	-2.024617053128	1.236036472101	-0.056104470344	-0.047793396215	0.014247010467	0.000095299169	0.976831773166	N\A	0.060953328593	0.009419669779	0.029363407232	0.005512647758	41	36	
2550000	537.797529	1	-2.074774835464	1.267460682061	-0.053162385083	-0.052720951706	0.010116754359	0.000131455100	0.971872369330	N\A	0.079434610276	0.010412210308	0.038600636153	0.006281902090	47	25	
2600000	545.579697	1	-1.759281071166	1.024011508039	-0.033883356641	0.096045046550	-0.007194661920	0.000127554250	0.978423877127	N\A	0.080233817160	0.011850833712	0.034295118793	0.006659755376	39	19	
2650000	532.507497	1	-1.900495687408	1.134217116524	-0.048412940477	0.033153387918	0.006622756895	0.000063056733	0.973300043148	N\A	0.079456021729	0.011816463946	0.034811282873	0.006685624467	52	23	
2700000	525.539512	1	-1.655706545908	0.954712096962	-0.009686520791	0.018085849141	-0.001748992186	0.000057755648	0.974332371337	N\A	0.080674572687	0.010370138921	0.037309443903	0.005999914946	51	23	
2750000	542.432645	1	-2.076198747797	1.260891840543	-0.060635631084	-0.036305469262	0.014129298526	0.000088848483	0.973982518250	N\A	0.088169966688	0.012654507405	0.036862068433	0.006876153560	38	29	
2800000	542.533598	1	-2.188230999155	1.305741503914	-0.060067908472	-0.011993917641	0.002467563739	0.000057281278	0.977674793183	N\A	0.078205207043	0.011402871615	0.034325158029	0.006519619966	48	23	
2850000	540.419230	1	-1.773877709763	1.034451626184	-0.022674260955	0.014108007428	-0.000009061307	0.000073476474	0.973462244973	N\A	0.075815096946	0.009710194960	0.035276505018	0.005765387627	44	22	
2900000	529.973305	1	-1.877609278194	1.119091140579	-0.045392903196	0.025246924247	0.006842620837	0.000069321527	0.975056138233	N\A	0.082969519292	0.013063088030	0.034535871446	0.007074881273	60	26	
2950000	550.722806	1	-1.909006713072	1.131632585594	-0.043694522300	0.032543486485	0.000247026122	0.000058444078	0.977402788502	N\A	0.076247874598	0.011329870456	0.034091988433	0.006508080420	55	18	
3000000	525.222924	1	-1.477301822368	0.823945498336	-0.001568474344	0.164792257134	-0.026860179534	0.000049138909	0.970754412514	N\A	0.079139062090	0.011450380572	0.037367507681	0.006935203714	45	18	
3050000	545.551205	1	-1.866929313912	1.095571026078	-0.031188222283	0.026861277611	-0.004014315692	0.000058665935	0.976729774225	N\A	0.066228533474	0.010189476293	0.029398658724	0.005858771454	52	23	
3100000	539.722923	1	-1.967881464712	1.187094763693	-0.038960468949	-0.042136873816	0.004464781656	0.000053346008	0.976398658650	N\A	0.079958972557	0.012046309753	0.033461734359	0.006522346445	47	22	
3150000	558.629575	1	-1.827862763929	1.025856867379	-0.018673041174	0.074996609193	-0.014826992509	0.000066202207	0.986723667045	N\A	0.066038611237	0.008370050529	0.032258134508	0.005261824491	50	29	
3200000	558.143690	1	-1.931377470410	1.165596716643	-0.052100146818	0.006006091865	0.009310620221	0.000046586001	0.977862803199	N\A	0.079384816543	0.011660411097	0.033521419605	0.006375643040	41	33	
3250000	551.716091	1	-1.915041423157	1.157280767483	-0.042737538077	-0.007954855914	0.004545998241	0.000069456963	0.974282317518	N\A	0.086871273821	0.013059062064	0.036834252884	0.007142618300	45	22	
3300000	539.513637	1	-2.156251185865	1.305144210665	-0.071659095510	-0.047279067651	0.021994939406	0.000077444195	0.973803322043	N\A	0.084234743342	0.012060879014	0.037780177559	0.007211842477	52	19	
3350000	535.820041	1	-1.933837958555	1.067706619421	-0.021081013318	0.034400641892	-0.007646065366	0.000077288814	0.973157771449	N\A	0.073207260815	0.009385390897	0.034459388898	0.005477469955	40	23	
3400000	546.547158	1	-1.675879671313	0.957639674884	-0.015431296073	0.053901339425	-0.006547810048	0.000052253226	0.975730940351	N\A	0.068454647270	0.008912314002	0.033282821056	0.005675736242	43	26	
3450000	534.350636	1	-1.655179387996	0.927629282226	-0.010610408603	0.081826230371	-0.012274225756	0.000061512002	0.975556737642	N\A	0.066528684993	0.008003943079	0.033153216947	0.005211480136	48	22	
3500000	546.449570	1	-1.833342267379	1.069173445518	-0.025906274467	0.033203616705	-0.007694696314	0.000066019200	0.981012278979	N\A	0.052930252099	0.009312463672	0.026269152944	0.005732674241	44	25	
3550000	530.999329	1	-1.650940246233	0.946090172784	-0.022894875403	0.102477919672	-0.006093056809	0.000080740971	0.972821106585	N\A	0.080716375426	0.011402972371	0.036801945787	0.006585436083	46	21	
3600000	537.502487	1	-1.696618318278	0.989236010414	-0.024765343276	0.060893881750	-0.005314184867	0.000054123458	0.975488324698	N\A	0.079496723404	0.011672950337	0.034726346428	0.006375805677	39	33	
3650000	533.046365	1	-1.923706498197	1.139994853138	-0.046650040339	0.029679939576	0.007282643829	0.000061987964	0.975252940366	N\A	0.087844796429	0.013340654426	0.034870504194	0.006847209017	46	31	
3700000	546.435317	1	-1.897409601985	1.176359063622	-0.055306286297	-0.021658054641	0.015542896127	0.000078114255	0.973539423390	N\A	0.082591218780	0.011585154531	0.036846545097	0.006569246078	36	27	
3750000	539.394400	1	-1.655734640226	0.974326614380	-0.015582091236	0.025106796211	-0.002540458434	0.000061261839	0.977404127678	N\A	0.072434392415	0.009911031954	0.033930083826	0.005996903074	53	24	
3800000	540.278700	1	-1.874649426195	1.097466348940	-0.043750026678	0.059836931929	0.001002417832	0.000077168509	0.969992025513	N\A	0.085591018565	0.012068738786	0.037723911789	0.006832577566	37	18	
3850000	545.201137	1	-1.697398550138	0.972259429333	-0.006397412129	-0.006094600581	-0.003086802944	0.000083123863	0.973067933182	N\A	0.085506381862	0.013095933371	0.035989221746	0.007208846768	49	22	
3900000	539.085840	1	-2.040756639819	1.250271156957	-0.066636584023	-0.013592995683	0.017597749422	0.000090102958	0.972312809156	N\A	0.086163351940	0.012161304730	0.039334827475	0.007309782418	42	25	
3950000	530.175170	1	-2.018005091426	1.217286844013	-0.051208427393	-0.028578265814	0.009555802220	0.000062679594	0.975092693316	N\A	0.080732540327	0.012118808806	0.034282355932	0.006507965356	49	18	
4000000	546.045802	1	-1.810077434179	1.020138708004	-0.024057642604	0.060870302522	-0.006239672442	0.000048472509	0.979359508072	N\A	0.073035115685	0.010630637679	0.032574797274	0.006201662236	36	28	
4050000	539.959297	1	-1.953957653409	1.137072502395	-0.033966600495	0.002036978463	-0.002859128774	0.000066393243	0.974823921641	N\A	0.080899974667	0.011717474688	0.035286624400	0.006473957677	49	20	
4100000	544.103987	1	-1.919933601844	1.100978581578	-0.037224038274	0.069131037526	-0.007797889384	0.000052867075	0.989586159808	N\A	0.071243136307	0.010128130053	0.031869679594	0.005111893377	42	32	
4150000	540.428755	1	-2.183604993186	1.345080495240	-0.069152319960	-0.072063892936	0.017882771279	0.000069244944	0.974316183144	N\A	0.083705100985	0.012228034570	0.036857010333	0.006960999762	59	17	
4200000	555.026124	1	-1.931142216833	1.130281405726	-0.031287636771	0.007601771089	-0.004189172650	0.000072408202	0.987312877978	N\A	0.072220922709	0.010469076794	0.032567050546	0.006105062043	36	24	
4250000	546.435023	1	-1.982590508295	1.165412477525	-0.038295540867	-0.004926093386	0.002263296449	0.000060546790	0.976198031615	N\A	0.083942592116	0.011647665317	0.036814749753	0.006719267945	52	22	
4300000	536.873849	1	-2.022627072460	1.209476913177	-0.056135436629	-0.000267404836	0.011164156555	0.000064331597	0.973930089921	N\A	0.075844778656	0.010494218819	0.035917910944	0.006345715174	42	24	
4350000	539.917813	1	-2.009941652310	1.225115898524	-0.053833189147	-0.033396748973	0.011654665577	0.000056040738	0.975331111306	N\A	0.073194882264	0.010673387516	0.031918824712	0.006053214636	45	16	
4400000	542.814383	1	-2.006695665522	1.223480135927	-0.054487760435	0.000267079853	0.004805500622	0.000069041063	0.973827412348	N\A	0.091853737633	0.014198778142	0.037403268793	0.007591172773	40	24	
4450000	546.741219	1	-1.960519142930	1.177335009090	-0.048104732962	-0.004353718616	0.006092340692	0.000054229895	0.975693445728	N\A	0.076061593443	0.011011863718	0.034286298374	0.006474006788	39	15	
4500000	548.077124	1	-1.684834058079	0.933375300314	-0.009415498124	0.120706402043	-0.021858957163	0.000053485752	0.976663397515	N\A	0.070181298437	0.009937516175	0.031274024342	0.005491912805	51	19	
4550000	550.148422	1	-2.013998499976	1.206235965702	-0.049362908355	-0.024075845083	0.010494035405	0.000064582591	0.973853254653	N\A	0.091437632572	0.013150745161	0.038924752888	0.007348296998	59	18	
4600000	560.002255	1	-1.750410739505	1.041712967972	-0.029619373838	0.026855055830	0.004991023451	0.000056232235	0.979077485353	N\A	0.071809609841	0.010030952605	0.032453343364	0.005921740947	49	25	
4650000	530.601820	1	-1.731245480527	0.980544823404	-0.011785342634	0.033876653244	-0.009068242810	0.000084536207	0.971452797657	N\A	0.074008301774	0.009260628870	0.035641145331	0.005620539346	41	14	
4700000	554.097102	1	-1.894506195118	1.131339075520	-0.040149493604	-0.013205564037	0.008123705595	0.000067656343	0.980320776717	N\A	0.091813531945	0.013568332055	0.037091990970	0.007170773758	45	27	
4750000	549.524320	1	-2.030123561174	1.246885599317	-0.060959729330	-0.033153378473	0.015107884473	0.000053353608	0.976324855022	N\A	0.076874652922	0.011124812211	0.033909891813	0.006418736663	54	28	
4800000	541.600471	1	-1.960490064938	1.157716008677	-0.036583066607	-0.001136806724	-0.003071531652	0.000062943420	0.978242598409	N\A	0.079366451415	0.011609064509	0.033228375583	0.006574207280	47	28	
4850000	531.898424	1	-1.717010856288	1.009221050561	-0.033480170370	0.075817363277	-0.000981248185	0.000065402738	0.973670135160	N\A	0.080653010478	0.011383403381	0.036561311024	0.006791834472	33	27	
4900000	534.829450	1	-1.714785440642	1.007612039283	-0.020958560931	0.023115282037	0.000458185545	0.000066748110	0.973568739715	N\A	0.067948210232	0.008262390259	0.034844622308	0.005572113737	48	30	
4950000	548.003172	1	-1.809429575279	1.093721203643	-0.038384489817	0.016927404642	0.004224114940	0.000067376860	0.972809109522	N\A	0.088852556300	0.012804883568	0.038444533800	0.007274358788	46	22	
5000000	541.416300	1	-2.104628065379	1.241323387777	-0.052209253411	-0.048529294552	0.013188503992	0.000086943783	0.970838918554	N\A	0.089155282081	0.012925081409	0.038645680806	0.007209229086	42	14	
5050000	547.709120	1	-1.732483296622	1.048734923581	-0.037031777496	0.029062220067	0.004792966111	0.000070561217	0.973310703674	N\A	0.082638981850	0.012177135381	0.035362291262	0.006880224993	41	22	
5100000	554.049459	1	-1.951396088142	1.193804072442	-0.056639857548	-0.003243742867	0.010477322651	0.000105795154	0.973356487545	N\A	0.091984886111	0.013177961014	0.038746963982	0.007131978245	43	18	
5150000	550.703821	1	-1.865440262358	1.109238134446	-0.034767094222	0.010562149746	0.001093786643	0.000077142403	0.978502452575	N\A	0.078030630687	0.011594000724	0.033544031943	0.006692369106	50	29	
5200000	540.845899	1	-1.995985744446	1.202620639049	-0.055835016324	0.022155631033	0.005556856869	0.000055879093	0.979614633618	N\A	0.076984204341	0.010861503595	0.035162461741	0.006181975998	45	21	
5250000	551.487442	1	-1.786429679414	1.027984189467	-0.021124896271	0.049938884956	-0.007395364527	0.000058602930	0.981486064987	N\A	0.068711110017	0.009141741477	0.030623370833	0.005456381268	46	22	
5300000	537.415807	1	-1.944875866084	1.140700000245	-0.036076478875	0.021657508777	-0.005464518561	0.000060025338	0.975930305240	N\A	0.074568900853	0.011096709211	0.032318198851	0.006019345495	42	23	
5350000	533.723874	1	-2.039692956059	1.231263661063	-0.050098910411	-0.050336565397	0.010486998195	0.000078848094	0.979671949256	N\A	0.054880443782	0.009871300159	0.024505357182	0.005560762395	43	24	
5400000	540.742222	1	-1.922937912279	1.099806500821	-0.024234733369	-0.001197885129	-0.007948150173	0.000067150807	0.973476041360	N\A	0.077982290766	0.011197030733	0.034434148847	0.006337505798	49	22	
5450000	543.876188	1	-1.870639511905	1.125635181481	-0.047256538168	0.050198002364	-0.001574749195	0.000052242227	0.975685370574	N\A	0.082117717933	0.012945298772	0.033417804477	0.007028247688	45	28	
5500000	546.622498	1	-1.747370395731	1.042664523260	-0.025746258139	0.005370647449	0.001618685524	0.000062031658	0.971600762160	N\A	0.080099086339	0.010492752941	0.036594754748	0.006251099569	29	24	
5550000	536.328403	1	-1.853364587977	1.083556862380	-0.038340386901	0.047478759714	-0.000577844999	0.000066732402	0.970985376862	N\A	0.084196403048	0.012004900526	0.036361811901	0.006605399387	39	24	
5600000	537.652052	1	-1.972053438987	1.186757247220	-0.053716373683	0.000534610897	0.010047543606	0.000079921058	0.973122145079	N\A	0.081245601469	0.011709409497	0.035420722646	0.006654413325	57	29	
5650000	553.654373	1	-2.041873171740	1.235694124258	-0.065176278472	0.017499779167	0.010584201819	0.000070788146	0.975548037751	N\A	0.081952923017	0.011841583391	0.036005196262	0.006697867035	48	21	
5700000	538.617509	1	-1.856912076652	1.106537876661	-0.039863293342	0.003138598297	0.006010431058	0.000099710725	0.971500263605	N\A	0.088951689452	0.013229337272	0.038281084774	0.007534059391	39	18	
5750000	546.883266	1	-1.989296632595	1.216459901337	-0.054225645729	-0.033435627888	0.014636234214	0.000029992114	0.975610290797	N\A	0.078680662407	0.011085084142	0.036015273967	0.006561433603	48	23	
5800000	543.015110	1	-1.823008367482	1.057711790767	-0.029681026138	0.040014453054	-0.004490554128	0.000075716058	0.975318418397	N\A	0.078066107884	0.012182331032	0.032524761091	0.006616760501	41	27	
5850000	547.848678	1	-2.129479263800	1.308387777002	-0.067636931134	-0.039611234758	0.014724235398	0.000071233953	0.972937145281	N\A	0.088253291012	0.013448342907	0.036843051765	0.007184056335	49	28	
5900000	539.600522	1	-1.803549933018	1.062207070615	-0.026307221797	-0.005526872256	0.005342972631	0.000073272120	0.969764688513	N\A	0.079830202908	0.010932419090	0.037441682723	0.006626088298	46	23	
5950000	529.922330	1	-1.686659047322	0.939790492188	-0.015386090539	0.097913295312	-0.012670131434	0.000075013271	0.975932720106	N\A	0.079446282901	0.011443424295	0.034323822919	0.006449729881	45	32	
6000000	547.760525	1	-1.722418210054	1.004137802682	-0.028721487711	0.082975860658	-0.005516949743	0.000063201876	0.974620374236	N\A	0.076676448422	0.011193929105	0.033212114282	0.006378386274	43	25	
6050000	542.276714	1	-2.063259450865	1.252253683987	-0.060801463401	-0.030692978953	0.013675799433	0.000070878441	0.976124940763	N\A	0.079398917987	0.011493625740	0.034344908375	0.006408132151	55	24	
6100000	532.131058	1	-1.942563322161	1.155413324051	-0.043120733280	0.020122930414	-0.000435038381	0.000050755521	0.978391876011	N\A	0.077232355039	0.011579482509	0.033059808138	0.006402952336	50	25	
6150000	529.320210	1	-1.823768906757	1.093932723823	-0.033676107191	-0.011863264957	0.008185422442	0.000073911626	0.975600759483	N\A	0.083546514234	0.011516669732	0.036958064148	0.006497605861	51	23	
6200000	548.758964	1	-1.772324837480	1.032146319179	-0.029066937763	0.057458365984	-0.003136108142	0.000062114831	0.979709795378	N\A	0.055755092786	0.008412981201	0.027088377844	0.005457915396	55	31	
6250000	550.612529	1	-1.869230157050	1.106824534132	-0.035694205602	-0.014097655603	0.006480760910	0.000063382926	0.974229735807	N\A	0.077898485963	0.010701569833	0.035824734406	0.006300519318	45	24	
6300000	541.746139	1	-1.658459711537	0.932508662279	-0.007416739425	0.084182452186	-0.015699625222	0.000048966399	0.975749917199	N\A	0.071168257669	0.009743259819	0.034084312634	0.005988772994	46	22	
6350000	545.753363	1	-1.817487028728	1.063963118126	-0.026604272607	-0.003251164846	0.004481597343	0.000057328093	0.976093442387	N\A	0.068889606229	0.009248205764	0.033184934400	0.005729463468	41	22	
6400000	539.156237	1	-1.621520377098	0.936544264004	-0.017346730756	0.082707249617	-0.008303275772	0.000074654052	0.977100806778	N\A	0.078060593090	0.010228190028	0.035170993819	0.005993060376	43	24	
6450000	552.217021	1	-1.915299227331	1.135031212406	-0.044985064599	0.036761748767	0.002327788485	0.000069935620	0.977208598877	N\A	0.079454964407	0.011048770458	0.033975810791	0.006329662870	45	30	
6500000	544.480205	1	-2.130005148253	1.342203100647	-0.071147744852	-0.086643837862	0.022554723018	0.000068282486	0.975323018252	N\A	0.084617790043	0.012066815313	0.036871368248	0.006842577587	52	20	
6550000	528.776542	1	-2.002150149582	1.224480702750	-0.057205322586	-0.033914708321	0.014598159882	0.000070161479	0.975181771003	N\A	0.087607868951	0.012205152162	0.039292653173	0.007063553210	50	24	
6600000	556.185570	1	-1.948892963343	1.180234361415	-0.047475488184	-0.030121222571	0.013728758099	0.000080950500	0.978908697976	N\A	0.074216294544	0.009793056845	0.034443439153	0.005883090826	50	23	
6650000	542.749817	1	-1.641182917132	0.916313205587	-0.002131585329	0.065608728779	-0.014345127177	0.000075638612	0.972628872546	N\A	0.071877936885	0.008968078029	0.035635732612	0.005594665875	49	26	
6700000	549.519511	1	-1.946973569422	1.196649039836	-0.058077856651	0.001460532711	0.008540466427	0.000061612155	0.975723564818	N\A	0.080360592277	0.011748669747	0.034637053282	0.006755601400	53	28	
6750000	542.911463	1	-1.812962290564	1.030951524277	-0.022623064839	0.090645268125	-0.017529256457	0.000094588387	0.979820328739	N\A	0.088992592238	0.013275467869	0.035586262599	0.007019887709	50	27	
6800000	533.692484	1	-1.903822463133	1.088966933626	-0.026928836858	0.022458567599	-0.006281479640	0.000120568827	0.973318198460	N\A	0.076983487794	0.010521392415	0.034360408213	0.006057389500	47	31	
6850000	545.003401	1	-1.847368864858	1.082386211079	-0.027035916769	0.017065244028	-0.004922868291	0.000051780067	0.976296247652	N\A	0.065272438457	0.009519870345	0.030627013922	0.005552243173	44	20	
6900000	540.725801	1	-1.966905967622	1.173954280528	-0.048682150752	-0.017343561047	0.011699087898	0.000061224707	0.977808929415	N\A	0.077778055107	0.011061119108	0.034924720133	0.006313637524	43	22	
6950000	550.672043	1	-1.796128540278	1.051271475349	-0.024198917080	0.017463512695	-0.004593424153	0.000064597714	0.980847032065	N\A	0.069858228592	0.009492148913	0.031063287024	0.005502509986	50	23	
7000000	551.854883	1	-1.723990220200	0.979192869951	-0.014538984548	0.051429590846	-0.009580220941	0.000073279782	0.975406771962	N\A	0.079736098975	0.011298688950	0.035359799420	0.006621704727	47	22	
7050000	525.378649	1	-1.829563572210	1.070507782927	-0.036801873987	0.054340684612	-0.001990395291	0.000066078653	0.975950900820	N\A	0.073862686390	0.010514323003	0.033949382157	0.006277845019	47	26	
7100000	544.414669	1	-1.693656056527	0.975346486835	-0.026739779802	0.090898270789	-0.005572242427	0.000096524685	0.970932429841	N\A	0.089449170115	0.012639863501	0.038346710481	0.007023466274	50	21	
