Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m8-glob-003.txt
Log File Name:                   MES_d1_m8-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            777893830
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m8-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1600000	585.921778	1	-0.884669880978	0.931255521123	-0.032041768092	0.098139561754	0.000084105019	0.997269264690	N\A	0.016118807031	0.001692158383	0.016675338662	43	5	0.052686988823	Global Trend	
1650000	573.501648	1	-1.008881711320	0.980995936653	-0.033647171684	0.054579761162	0.000224793485	0.999782018130	N\A	0.013933750010	0.001485028005	0.014624110383	36	2	-0.465415566618	Global Trend	
1700000	589.678362	1	-1.038304727446	1.031014756347	-0.035995128028	0.040405897023	0.000061587820	0.981250299934	N\A	0.029121518950	0.003281021048	0.015702563680	48	3	-0.004136620855	Global Trend	
1750000	583.278641	1	-0.948660425809	0.988593121137	-0.030752438881	0.041956257592	0.000096724892	0.999633555483	N\A	0.014582269965	0.001611655000	0.015380367715	38	3	0.144201667812	Global Trend	
1800000	577.910027	1	-0.971063203023	1.017325656077	-0.036664079201	0.048642728189	0.000056507532	0.974480284553	N\A	0.033371021316	0.003543561318	0.016667867532	30	2	0.002976396453	Global Trend	
1850000	584.579853	1	-0.908579663244	0.932980718377	-0.038935865688	0.123822834762	0.000050897745	0.989845866664	N\A	0.018682377126	0.002023685900	0.016847964070	34	3	-0.014046172491	Global Trend	
1900000	595.284474	1	-1.043426567477	1.049511098309	-0.040501529430	0.043270012180	0.000051361752	0.984921131708	N\A	0.022816149797	0.003351801511	0.012327819262	41	3	-0.001009517041	Global Trend	
1950000	555.131233	1	-0.912011427683	1.017639960431	-0.034999993752	0.031241702551	0.000102444569	0.983891436613	N\A	0.021013676729	0.002344192140	0.016871638732	43	3	0.017627888940	Global Trend	
2000000	588.775298	1	-0.991108617783	1.062286631501	-0.040127069488	0.031143468578	0.000089560746	0.979158678169	N\A	0.029562422735	0.003802018657	0.015611699097	42	3	0.003862324049	Global Trend	
2050000	592.243870	1	-1.041159209552	1.028639726842	-0.035912677577	0.042948279955	0.000093025322	0.979566312031	N\A	0.028023499521	0.003211408236	0.016395860766	36	3	-0.009992793965	Global Trend	
2100000	587.081596	1	-0.861768661909	0.933798949102	-0.035362308322	0.103088981225	0.000066365875	0.999808397612	N\A	0.016317322743	0.001741866211	0.017268882561	45	6	-0.199376651640	Global Trend	
2150000	589.286343	1	-0.903547442730	0.971848091612	-0.030832308636	0.057335712981	0.000071241147	0.994547876862	N\A	0.014656109454	0.001677214183	0.014108808297	35	3	0.032227888661	Global Trend	
2200000	597.402152	1	-1.124388159267	1.054327504024	-0.039098411672	0.040847203167	0.000118526213	0.984752486872	N\A	0.022866986831	0.003340051451	0.012326335915	37	4	-0.004950246342	Global Trend	
2250000	593.907070	1	-1.074629930561	1.073787595261	-0.041620783396	0.037736192861	0.000140774999	0.984253191319	N\A	0.024234537306	0.003673797590	0.012662149004	40	3	-0.000829464980	Global Trend	
2300000	602.351014	1	-1.083676041276	1.078844172807	-0.042533910554	0.025400250801	0.000065250174	0.980363707984	N\A	0.033647792731	0.003976207088	0.015481772885	35	5	-0.001359438059	Global Trend	
2350000	580.022520	1	-0.918626086376	0.984733281337	-0.031554083276	0.055958921738	0.000081374194	0.981846373397	N\A	0.024376544445	0.002668250669	0.016514685703	34	4	-0.012613289684	Global Trend	
2400000	575.546889	1	-0.822191964106	0.959892681633	-0.034931394637	0.075278640864	0.000106986771	0.999904486037	N\A	0.015156152347	0.001917892857	0.016469074823	38	1	0.337241159813	Global Trend	
2450000	586.761993	1	-0.928128206857	1.085934915145	-0.038342316918	0.012901261110	0.000077788595	0.982646609301	N\A	0.022687614451	0.002555136755	0.015530272000	35	4	0.016048494429	Global Trend	
2500000	574.585931	1	-0.963379230243	1.003129101693	-0.038716735381	0.073679920657	0.000084968550	0.977383031914	N\A	0.030138204276	0.003880790862	0.015495999579	37	1	-0.003958783690	Global Trend	
2550000	589.225019	1	-0.961028688286	0.985953948119	-0.031512341137	0.059068173094	0.000120811016	0.979257493918	N\A	0.033217640969	0.003824673533	0.015061279414	38	3	-0.004401805127	Global Trend	
2600000	573.972636	1	-0.910167059856	0.986865925794	-0.031477371350	0.044168627499	0.000067213965	0.998411190254	N\A	0.014584985621	0.001590272933	0.015183459526	43	2	0.051213682550	Global Trend	
2650000	583.399189	1	-0.895337437837	0.966598924243	-0.031778325872	0.057226438109	0.000089144706	0.989420387093	N\A	0.016753588404	0.001883135018	0.015117711564	31	2	0.025710685015	Global Trend	
2700000	579.695996	1	-0.787089975206	0.959786294393	-0.034385255963	0.071638184899	0.000092808685	0.998033040379	N\A	0.016130430648	0.001830087653	0.016929865230	32	3	-0.089418026785	Global Trend	
2750000	597.715921	1	-0.883016038145	0.974582963222	-0.033793910976	0.059173573379	0.000033552277	0.998157328791	N\A	0.013722656221	0.001387636345	0.014147603188	41	4	0.035709691165	Global Trend	
2800000	576.986514	1	-0.904019701018	0.971358192331	-0.031514030869	0.066345916491	0.000074577061	0.980494421529	N\A	0.026859279150	0.003128399025	0.015314663744	46	2	-0.006223221054	Global Trend	
2850000	588.691873	1	-0.917519210416	0.986083800489	-0.030206963328	0.044067442122	0.000086710562	0.981240499730	N\A	0.027571528071	0.003170040395	0.015210371987	35	5	-0.009089032571	Global Trend	
2900000	560.746121	1	-0.939659320035	1.007647907050	-0.039012164601	0.051968011601	0.000072810615	0.977780672062	N\A	0.025416632970	0.002859994462	0.016652561141	27	1	-0.008958953059	Global Trend	
2950000	590.129544	1	-0.914409093836	0.978527017035	-0.031253829181	0.052877261837	0.000157662458	0.999927246468	N\A	0.015689259107	0.001799957128	0.016859380952	39	4	0.826972027099	Global Trend	
3000000	592.533327	1	-0.793853171329	0.965650966010	-0.035317999612	0.069540706271	0.000033887490	0.999994569502	N\A	0.013932632814	0.001453813318	0.014671155262	31	3	-0.710165401745	Global Trend	
3050000	565.953042	1	-0.959882632478	1.000418780412	-0.036938132171	0.068918776588	0.000084465637	0.975358834145	N\A	0.032452321309	0.004075288335	0.018739672276	31	3	-0.005649907498	Global Trend	
3100000	593.331905	1	-0.897104063752	0.996252380947	-0.036120387546	0.064541982160	0.000055848029	0.986680780211	N\A	0.019542020526	0.002223558300	0.014025251267	42	5	0.010322250716	Global Trend	
3150000	591.033215	1	-0.881860365071	0.954256262741	-0.032752176658	0.075878323243	0.000083976171	0.986616951023	N\A	0.016642283184	0.002233917182	0.013921216147	27	3	0.016241875612	Global Trend	
3200000	581.251330	1	-0.987688224531	1.005479849378	-0.033787949583	0.042961970434	0.000087524071	0.982525456839	N\A	0.022430059494	0.002279140627	0.014095684434	40	3	-0.010413057079	Global Trend	
3250000	584.258450	1	-0.989566500967	1.006365296964	-0.028992672178	0.035398622112	0.000107539698	0.980869472622	N\A	0.023491971218	0.002953800176	0.016477527715	32	3	0.013607694368	Global Trend	
3300000	591.923168	1	-0.987345255161	1.015560262286	-0.038674524178	0.060301148164	0.000082805578	0.977998512959	N\A	0.036322162037	0.004149670523	0.016742090107	40	3	0.000177940100	Global Trend	
3350000	594.642537	1	-0.891326353007	0.951032075958	-0.031194062415	0.072505564759	0.000049373886	0.992536211032	N\A	0.015052132583	0.001622869151	0.013903721351	36	4	0.017662492402	Global Trend	
3400000	590.208150	1	-0.977875811158	0.991171261961	-0.033310432667	0.058564602353	0.000077065321	0.981796440821	N\A	0.025757606609	0.002793516572	0.016440474682	34	4	-0.010965705173	Global Trend	
3450000	587.019693	1	-0.909233148557	0.983924878510	-0.031390054389	0.047434527152	0.000083111481	0.998521018021	N\A	0.012686278599	0.001504035028	0.012960285557	37	1	-0.090011242886	Global Trend	
3500000	592.206125	1	-0.986388603939	0.999273273953	-0.036333833001	0.063500356996	0.000059412453	0.983774623622	N\A	0.025279268322	0.002930611957	0.014865103441	46	5	-0.004760807430	Global Trend	
3550000	589.862873	1	-1.084100851338	1.069234045289	-0.043880780943	0.042311794592	0.000060702552	0.979903461056	N\A	0.027720930605	0.003200582009	0.014762383423	37	3	-0.003665875500	Global Trend	
3600000	598.320033	1	-0.905477347820	0.975773228491	-0.037048601749	0.082264496345	0.000092627664	0.980190645077	N\A	0.030623538443	0.003766492996	0.015860413419	42	4	0.003347790638	Global Trend	
3650000	584.715917	1	-1.018239531008	0.991712120554	-0.033057024689	0.040554975635	0.000058508887	0.999988984784	N\A	0.014431919065	0.001532078772	0.015205386603	46	5	0.680949138969	Global Trend	
3700000	582.486840	1	-0.804970285675	0.977018467746	-0.035509660068	0.074950465301	0.000096999642	0.985882723770	N\A	0.017831736785	0.001896773572	0.015274682999	36	1	0.032774355509	Global Trend	
3750000	601.192505	1	-0.953906340702	1.009020960284	-0.039631977528	0.067812403496	0.000102609896	0.981010846543	N\A	0.027722865853	0.004091819917	0.014143872159	41	4	0.001742214983	Global Trend	
3800000	585.038394	1	-0.959003441599	1.031442484442	-0.036580482781	0.049976238848	0.000073825862	0.979465061603	N\A	0.027500719193	0.003378328105	0.015493856060	37	3	0.005617909070	Global Trend	
3850000	582.944555	1	-0.954353129431	1.002880680272	-0.032755836244	0.048180291683	0.000078308993	0.979115917437	N\A	0.033357324274	0.003710387765	0.016364906009	39	2	0.004203651379	Global Trend	
3900000	582.103238	1	-0.909250804981	0.960549551066	-0.035387099480	0.073917832233	0.000052407861	0.999444972525	N\A	0.015436963481	0.001721209838	0.016408256938	49	4	0.070152229880	Global Trend	
3950000	579.540068	1	-1.034884206279	1.054320118283	-0.045038856784	0.058115197531	0.000067991759	0.978277112215	N\A	0.030847589147	0.003809851490	0.014592466650	37	3	-0.001334958037	Global Trend	
4000000	572.190882	1	-0.938333935280	0.991077189852	-0.029925327140	0.041421931092	0.000074405556	0.991525720877	N\A	0.017094140264	0.001891469245	0.016225388061	40	2	0.029264691681	Global Trend	
4050000	578.391076	1	-0.982599666215	1.032762289570	-0.040065742605	0.054584784187	0.000061598057	0.975932275481	N\A	0.034449564883	0.003774558019	0.016230624326	34	3	-0.001518591433	Global Trend	
4100000	584.675772	1	-1.120223494164	1.080653982049	-0.042277317712	0.029923242582	0.000104467271	0.980667877078	N\A	0.026304153078	0.003109057546	0.014659804633	34	4	-0.008127070413	Global Trend	
4150000	611.438856	1	-1.000172775355	1.037785726950	-0.034149024028	0.028973030343	0.000068694905	0.981633654566	N\A	0.027854878026	0.002972228626	0.013316847288	42	5	-0.003796634004	Global Trend	
4200000	600.907437	1	-0.926730611624	1.001970587773	-0.030514693794	0.034221691824	0.000090160753	0.982058606154	N\A	0.024209271882	0.002886567512	0.015342898359	31	5	0.012013892082	Global Trend	
4250000	591.708044	1	-0.829247627985	0.962750713441	-0.035346261608	0.072598315899	0.000050180905	0.999903608693	N\A	0.013697218886	0.001418759823	0.014447121667	37	2	0.206207555677	Global Trend	
4300000	581.563961	1	-1.116473306250	1.057287442217	-0.035441656889	0.014356914950	0.000065210218	0.987820535299	N\A	0.018332989688	0.002373366934	0.012730995487	39	2	-0.009065181539	Global Trend	
4350000	570.620438	1	-0.974304209144	0.963370318061	-0.032101775377	0.079037560103	0.000066994349	0.994151271587	N\A	0.016062362301	0.001747304720	0.015520707075	34	3	-0.030169491879	Global Trend	
4400000	594.142130	1	-0.963469326547	0.950858063220	-0.034156832291	0.089530700850	0.000106708926	0.998240607907	N\A	0.016019604676	0.001716288715	0.016644368319	43	6	-0.089558813948	Global Trend	
4450000	587.541499	1	-0.938111153227	0.990365447618	-0.033506903092	0.050945669917	0.000077888000	0.987653876388	N\A	0.016873981378	0.001843315895	0.013762270600	31	6	-0.024346848028	Global Trend	
4500000	578.557424	1	-0.911980637922	0.982128705197	-0.033439670469	0.060805707299	0.000367823592	0.976326784683	N\A	0.030903322170	0.004057924727	0.015221809743	30	1	0.012532214953	Global Trend	
4550000	568.259705	1	-0.992410313823	0.993208960598	-0.031357139859	0.035713132201	0.000268481279	0.999459193604	N\A	0.015602534781	0.001767280708	0.016495158352	38	1	0.338563804401	Global Trend	
4600000	565.194292	1	-0.944218925842	1.009973581238	-0.034073921661	0.039162877094	0.000107916194	0.984566619928	N\A	0.023376746871	0.003771373758	0.012161189062	51	2	-0.004245353111	Global Trend	
4650000	600.713000	1	-1.044459213757	1.084146882878	-0.041225983002	0.016454231091	0.000050545605	0.982078483479	N\A	0.028238771300	0.003351183738	0.014200783659	33	4	0.001385087555	Global Trend	
4700000	576.995066	1	-0.914206805298	0.997827367861	-0.036246474441	0.051223101086	0.000077914516	0.975486355130	N\A	0.035336962616	0.003989558437	0.017176333865	39	5	0.003812777171	Global Trend	
4750000	580.771308	1	-1.145704659878	1.065632824351	-0.040702604436	0.051872701043	0.000091960573	0.978019995959	N\A	0.034567109909	0.003895193501	0.017123894560	34	4	-0.003662565847	Global Trend	
4800000	582.197030	1	-0.946622352326	0.966332075029	-0.031432519719	0.064589400564	0.000065347843	0.999964529126	N\A	0.014898954564	0.001589728762	0.015830277292	39	6	0.292766527638	Global Trend	
4850000	575.664888	1	-0.929288366790	0.957175679409	-0.034016466203	0.089095656875	0.000116195794	0.980091315765	N\A	0.025957050918	0.003342384421	0.016141833839	40	3	-0.009178219333	Global Trend	
4900000	587.972523	1	-0.973549590305	0.999985852631	-0.032478606409	0.038105093509	0.000069453450	0.993620413258	N\A	0.011394517562	0.001029450580	0.008302926985	43	5	-0.022564482496	Global Trend	
4950000	572.100568	1	-1.216312564576	1.099934636410	-0.056109436265	0.072532130667	0.000152947318	0.976000776626	N\A	0.031636843923	0.003888230904	0.017620072521	33	2	-0.008649938904	Global Trend	
5000000	595.648414	1	-0.939260391964	0.991394148788	-0.032768311011	0.041637734322	0.000063467037	0.999881546951	N\A	0.013595086058	0.001456590577	0.014392162032	42	5	-0.185058882688	Global Trend	
5050000	597.722536	1	-0.984775649161	0.984042506993	-0.035503307792	0.068103057820	0.000060034190	0.992487355455	N\A	0.016639569478	0.001757017329	0.015464000255	36	3	-0.020741032410	Global Trend	
5100000	584.914320	1	-0.918566260272	0.997709468490	-0.036329866419	0.063755363219	0.000063106572	0.983495797834	N\A	0.022471422687	0.002851951637	0.013780868836	34	4	0.006519990643	Global Trend	
5150000	585.564332	1	-1.051337060938	1.086177567061	-0.037435387001	0.004467661870	0.000050546824	0.974125258160	N\A	0.037404435224	0.004282783515	0.016333493348	31	4	-0.000891587458	Global Trend	
5200000	597.410790	1	-0.963587841796	0.971660085530	-0.035070938434	0.066153137004	0.000138529510	0.998289323804	N\A	0.016694648651	0.001820151010	0.017384233322	38	5	-0.139688675343	Global Trend	
5250000	592.734848	1	-1.037591053057	1.060548065158	-0.043643919836	0.046913180590	0.000073237778	0.980043500893	N\A	0.028227214191	0.003611521827	0.014243583625	33	5	-0.002564196752	Global Trend	
5300000	594.598727	1	-0.991369911830	1.002762787656	-0.037285801656	0.073091381975	0.000055862422	0.978581795287	N\A	0.034772544174	0.003953563986	0.015759579167	39	5	0.001303343157	Global Trend	
5350000	573.783633	1	-1.096220839681	1.046224209304	-0.034587757034	0.032607706820	0.000053502283	0.977184368534	N\A	0.033951529860	0.003770119984	0.015995116104	38	3	-0.003059077098	Global Trend	
5400000	595.248741	1	-1.192623470285	1.036501486676	-0.035330549230	0.022537549491	0.000112932380	0.993345522915	N\A	0.016823077791	0.001861358091	0.015308031052	35	5	-0.051661173495	Global Trend	
5450000	588.181127	1	-1.171593077888	1.094632202776	-0.039200370609	0.005695770856	0.000059246617	0.981911810465	N\A	0.025069894935	0.003045055283	0.013431301053	34	5	-0.004107454755	Global Trend	
5500000	594.496564	1	-1.027234911403	1.039286128588	-0.038572762030	0.044053750441	0.000042560773	0.977430846353	N\A	0.032925526632	0.003676941283	0.016404802345	37	4	-0.002428885744	Global Trend	
5550000	584.494065	1	-0.884299890284	0.965715697806	-0.032434576455	0.066572575469	0.000060581840	0.994957224859	N\A	0.014736168365	0.001657779985	0.014607454982	32	4	0.031878212631	Global Trend	
5600000	584.650415	1	-0.921765479583	1.004307601098	-0.036745448826	0.053178811520	0.000076812045	0.979086035141	N\A	0.028018291278	0.003302857382	0.015827740765	33	2	0.005833979440	Global Trend	
5650000	577.680572	1	-1.071314825648	0.974186494691	-0.030266784257	0.063739544340	0.000136080062	0.991025732930	N\A	0.015759052160	0.001944459987	0.014438044076	38	4	0.041678248346	Global Trend	
5700000	577.539992	1	-0.859386901484	0.946980705278	-0.035875668223	0.090136664572	0.000047175326	0.999371806117	N\A	0.013833771555	0.001371939537	0.014343319412	44	5	-0.060025044958	Global Trend	
5750000	586.178175	1	-1.024719304630	1.037955590744	-0.037180125755	0.043935840461	0.000097801108	0.983783109759	N\A	0.023834191449	0.003292648850	0.011372729662	44	3	0.000405080353	Global Trend	
5800000	578.870778	1	-0.784836116638	0.948541038938	-0.032115427850	0.085166822137	0.000086472117	0.999570698312	N\A	0.015816654122	0.001673125725	0.016644958976	36	4	-0.172427321736	Global Trend	
5850000	576.741021	1	-0.858996820628	0.999738293379	-0.034905848267	0.049112482298	0.000083242129	0.988012607851	N\A	0.018684098226	0.002041689516	0.016607496689	36	1	0.023343261815	Global Trend	
5900000	583.874546	1	-0.858199464580	0.981966801514	-0.035989577989	0.053988980640	0.000084371747	0.999524883113	N\A	0.014029487529	0.001515719315	0.014779655854	30	1	0.167073005419	Global Trend	
5950000	598.617501	1	-0.875030155408	0.963518824585	-0.030091742135	0.067031443451	0.000086014521	0.999909752341	N\A	0.015408713115	0.001641497230	0.016323652307	32	6	-0.440582416787	Global Trend	
6000000	594.452349	1	-1.003118406806	0.965085757938	-0.032650285532	0.062131998962	0.000051876890	0.980903761456	N\A	0.026447262008	0.003208642871	0.016752737729	40	6	-0.005045560590	Global Trend	
6050000	601.701195	1	-1.084160677648	1.083098933800	-0.044224025593	0.035240777424	0.000069174127	0.980761827037	N\A	0.032841857539	0.003884637791	0.015039029605	34	5	-0.000312017454	Global Trend	
6100000	597.871505	1	-0.979622519061	0.983181705223	-0.033310004968	0.054437512187	0.000045723139	0.992245550037	N\A	0.016640450685	0.001716034798	0.014856108383	42	6	-0.018989391960	Global Trend	
6150000	597.685538	1	-1.074034020535	1.017520674118	-0.033636587631	0.046150487292	0.000048618797	0.987755832663	N\A	0.018334555245	0.002329679843	0.013236521196	38	4	-0.008173064867	Global Trend	
6200000	584.607641	1	-0.957649320296	0.945309416961	-0.024049056815	0.054657324903	0.000047252323	0.987003786032	N\A	0.018183557809	0.002094074382	0.015530079298	37	4	0.008996917355	Global Trend	
6250000	581.486179	1	-0.933181993676	0.985168917218	-0.030908098475	0.045312903642	0.000096231707	0.999915421096	N\A	0.014404215193	0.001699723416	0.015462329271	33	2	0.512041948820	Global Trend	
6300000	588.909085	1	-0.905131147181	0.983650860934	-0.028082206846	0.043587491226	0.000123460112	0.999617910303	N\A	0.015073382237	0.001747493904	0.016114897265	32	3	-0.215650177749	Global Trend	
6350000	588.350666	1	-1.083528365784	1.053980349428	-0.037785000460	0.033889253290	0.000087582971	0.979206218848	N\A	0.029337977906	0.002844852298	0.014333138298	37	5	-0.005842968119	Global Trend	
6400000	597.057515	1	-1.085278256232	1.072532906575	-0.040628950306	0.023474852254	0.000057563698	0.982136773480	N\A	0.026726521680	0.003041255399	0.014542795777	39	4	-0.004612704737	Global Trend	
6450000	599.914905	1	-1.040190214568	1.057556802662	-0.042990246540	0.054270594389	0.000065295984	0.982619792714	N\A	0.030347113790	0.003170905624	0.014554223317	37	6	0.000125250559	Global Trend	
6500000	590.411431	1	-1.055968379895	1.021718708354	-0.039601253475	0.069135800799	0.000052193078	0.981162343757	N\A	0.024807196949	0.002849529281	0.014423611967	30	4	-0.004602822596	Global Trend	
6550000	592.359479	1	-0.860215278017	0.903711308103	-0.034060238953	0.124034038411	0.000077790897	0.996242731583	N\A	0.014570045813	0.001656820139	0.014937271021	39	3	0.066481449812	Global Trend	
6600000	581.050425	1	-0.877728442174	0.942274914509	-0.032469241868	0.090246325976	0.000108054930	0.998986378489	N\A	0.016045635130	0.001720406664	0.016793433553	38	2	-0.140518143335	Global Trend	
6650000	578.501107	1	-0.900418848257	0.987710324116	-0.030556658242	0.040611460668	0.000045112849	0.998280938630	N\A	0.015697575354	0.001688298718	0.016315699195	31	3	-0.042900107635	Global Trend	
6700000	576.930025	1	-0.961769502281	1.002953750758	-0.043747794968	0.085773795986	0.000073423514	0.976840928164	N\A	0.032364505486	0.003907692406	0.017506376963	32	4	-0.003999524393	Global Trend	
6750000	583.912473	1	-0.908923394703	0.977127333669	-0.032951518095	0.055685300886	0.000061995877	0.999903000335	N\A	0.013392083249	0.001350860961	0.014024325161	42	5	-0.222768929089	Global Trend	
6800000	569.903276	1	-0.963182382784	0.998568461292	-0.030054902119	0.031522259676	0.000094919116	0.999674594767	N\A	0.014876830637	0.001635079891	0.015781484191	36	4	-0.174564237811	Global Trend	
6850000	577.118820	1	-0.901969123257	0.946329083620	-0.036306746815	0.092128342008	0.000149121804	0.999438164250	N\A	0.017511844442	0.001952110247	0.018629369883	37	3	-0.285212681531	Global Trend	
6900000	565.738923	1	-1.151092660034	1.053613360128	-0.037564171355	0.026685351086	0.000179705996	0.978594377547	N\A	0.028058427416	0.003156210643	0.017412509712	36	2	-0.016573352916	Global Trend	
6950000	591.575178	1	-0.879160785961	0.970353345060	-0.033103959593	0.063536262000	0.000031427456	0.999874042026	N\A	0.013834026231	0.001538678276	0.014659584182	40	3	-0.108230324222	Global Trend	
7000000	595.749963	1	-0.940112636121	0.961240860038	-0.029294119135	0.066971382270	0.000057674778	0.999695078124	N\A	0.014504605456	0.001500505052	0.015277195313	41	7	0.127906469065	Global Trend	
7050000	579.074817	1	-0.896610489913	0.974654385970	-0.032338404431	0.057728135965	0.000089117402	0.999995897778	N\A	0.014668119088	0.001562228087	0.015525742968	40	3	-1.627424752043	Global Trend	
7100000	585.393346	1	-1.096194716358	1.025231881649	-0.024538009244	-0.013177417903	0.000118320029	0.992451538771	N\A	0.015447080062	0.001858029278	0.014707188906	37	4	0.036585923056	Global Trend	
7150000	592.353311	1	-0.965473072193	1.007726540528	-0.039487529586	0.064968768193	0.000050786278	0.977857552491	N\A	0.034257877725	0.003631631039	0.015895063217	39	4	-0.001793214563	Global Trend	
