Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m9-fab-006.txt
Log File Name:                   MES_d1_m9-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            99826428
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m9-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1800000	580.600217	1	-1.045846067607	1.074903935147	-0.042308019306	0.018680543431	0.005902110463	0.000074132902	0.976325827206	N\A	0.065500427535	0.008133151981	0.032324606201	0.005339201528	44	2	
1850000	579.407361	1	-1.081656557293	1.075425086539	-0.040603460637	0.004151785659	0.005042334143	0.000086285145	0.983084018784	N\A	0.040680355515	0.006532392327	0.021896285620	0.004594266843	37	2	
1900000	576.687520	1	-0.979852072414	1.049588428851	-0.054369729075	0.092935162882	0.002413382751	0.000104383449	0.973074210406	N\A	0.088678505094	0.012675338995	0.038288624887	0.007252201185	32	2	
1950000	580.181088	1	-0.990912500851	1.047139417060	-0.037924145589	0.008488391908	0.005277116356	0.000067675608	0.976897055750	N\A	0.060242969606	0.007634279289	0.030169717760	0.005153515778	40	2	
2000000	589.959378	1	-0.788374159835	0.895158184998	-0.026877850925	0.122627012194	-0.007087741508	0.000074306565	0.979288858488	N\A	0.056566714551	0.005688164571	0.029696156564	0.003976241117	36	3	
2050000	573.547292	1	-1.174025851812	1.105662447776	-0.046374205252	0.011096642353	0.004091786488	0.000065832581	0.977537854614	N\A	0.068198644980	0.008126450192	0.033347000104	0.005185010810	41	4	
2100000	585.882446	1	-1.075806235593	1.133826653673	-0.045996839434	-0.013072005650	0.004540347187	0.000071777480	0.976137740232	N\A	0.060098707791	0.007372912915	0.030048737351	0.004844295236	31	4	
2150000	586.595903	1	-1.081677136241	1.081887220652	-0.046100439852	0.045918565376	0.000402759870	0.000051478467	0.976452805857	N\A	0.060827597213	0.007209528322	0.030962219577	0.004695352547	31	3	
2200000	577.909966	1	-0.831066331613	0.914708917413	-0.027449314086	0.133476954206	-0.011682894437	0.000075099048	0.975393204572	N\A	0.063729163500	0.008118849781	0.032444697983	0.005439653602	44	2	
2250000	562.013448	1	-0.715111323727	0.838642452210	-0.021452874880	0.164843660933	-0.013975679046	0.000096995872	0.973538722135	N\A	0.066120385140	0.008538643085	0.034525835593	0.005890332313	40	0	
2300000	581.370175	1	-0.858346486504	0.924261226902	-0.029295055964	0.122309782212	-0.008343517507	0.000086077965	0.972614705449	N\A	0.070045478828	0.008535857948	0.035274730805	0.005309772231	26	5	
2350000	581.892311	1	-1.048011479205	1.073105981926	-0.037716918537	0.014794387627	-0.001581629664	0.000067113148	0.982384742781	N\A	0.041668673415	0.006186364901	0.022971123597	0.004587854843	33	3	
2400000	582.676842	1	-0.983022335315	1.022315373899	-0.036709082587	0.059952209830	-0.002170199436	0.000076162169	0.979461521015	N\A	0.059255716669	0.007703605290	0.029091787754	0.005017192098	39	2	
2450000	582.971304	1	-1.019472313882	1.041418548372	-0.043762016110	0.065648469831	0.001005540110	0.000084287749	0.975537807270	N\A	0.065102999816	0.008330227255	0.032578079315	0.005610887403	35	4	
2500000	586.006859	1	-1.077198275427	1.069951801912	-0.040255304445	0.025500285271	0.002780840171	0.000065582273	0.976829670241	N\A	0.063734968801	0.007834797973	0.031755261330	0.005169613598	34	3	
2550000	575.224625	1	-0.962781395644	0.974888016569	-0.033999244182	0.079322580997	-0.003310585696	0.000056731647	0.977534389030	N\A	0.066214525722	0.007744718052	0.034009390135	0.005162944150	30	4	
2600000	584.605338	1	-0.900315317348	0.973403922001	-0.031419548679	0.084097841518	-0.005950904087	0.000056266412	0.979930394311	N\A	0.054476220709	0.006895955080	0.028041692659	0.004531898546	36	3	
2650000	577.505996	1	-0.882101814032	0.971617549826	-0.035052168157	0.082545091666	-0.002904992964	0.000099673203	0.972405222197	N\A	0.079464585717	0.011367100267	0.035684139372	0.006726591158	31	1	
2700000	588.606498	1	-0.960111891233	1.033440231503	-0.043741564296	0.053870660320	0.003385087561	0.000069243525	0.978343897364	N\A	0.059931567952	0.008864799664	0.028470037983	0.005754326047	36	3	
2750000	578.843363	1	-0.804036096768	0.904672452026	-0.026607217127	0.119667568326	-0.010026105955	0.000129449794	0.974350401673	N\A	0.058909925712	0.006442568595	0.031597708755	0.004508169832	26	2	
2800000	590.731857	1	-1.013088235362	1.025790727291	-0.037101974492	0.057907856873	-0.002105515644	0.000076471381	0.977165629141	N\A	0.056945612803	0.007356943901	0.030169331864	0.004839850129	42	6	
2850000	591.530238	1	-1.010430130026	1.038416828715	-0.039306214194	0.043286689000	-0.000177630777	0.000068706316	0.979978558637	N\A	0.052439501799	0.006454088019	0.028499545931	0.004451968861	25	6	
2900000	605.260287	1	-1.056035515586	1.055215020972	-0.040814584458	0.047053013612	-0.000151243485	0.000065621388	0.980581355007	N\A	0.051981987331	0.006561130449	0.027473584835	0.004599635390	32	5	
2950000	605.534921	1	-0.945207009763	1.026110752264	-0.031078407346	0.035947786510	-0.003222030190	0.000059773837	0.979896830335	N\A	0.061709334504	0.007544816026	0.030053547325	0.004696886513	48	6	
3000000	588.964538	1	-0.961141821340	0.989127072246	-0.037819121809	0.103890592797	-0.005997877890	0.000059303702	0.976171282523	N\A	0.072593857065	0.010317185375	0.033458389789	0.005944897234	29	5	
3050000	576.408304	1	-1.053015216143	1.055851063547	-0.038020749584	0.034228487875	-0.000936680919	0.000068804749	0.982758779111	N\A	0.044291283802	0.007549289828	0.024251841766	0.005285224639	43	3	
3100000	587.530766	1	-1.038692130612	1.035435197340	-0.037160573476	0.050215968748	-0.002068719148	0.000046896468	0.981820189468	N\A	0.055711820858	0.005343361152	0.030499943142	0.003767055857	35	4	
3150000	585.774065	1	-0.683225812509	0.811976903716	-0.013333720815	0.132212219732	-0.011229009360	0.000073909986	0.976681408757	N\A	0.062678804336	0.007720986464	0.031197017194	0.004827314292	31	5	
3200000	591.773988	1	-1.009459977122	1.060601594139	-0.049496223102	0.044029480916	0.007641781350	0.000067804119	0.975818109332	N\A	0.065512926417	0.009410554262	0.030648427553	0.005725319212	35	9	
3250000	596.314560	1	-0.985155234674	1.016003546296	-0.039323201315	0.059383023079	0.002428945754	0.000049683673	0.978863060271	N\A	0.065347419099	0.008105011058	0.031727066049	0.004937071814	37	5	
3300000	600.486754	1	-1.077800979236	1.080532267417	-0.044627091877	0.025924479777	0.004116391930	0.000061015948	0.985481875901	N\A	0.034045583324	0.005548532605	0.017629243940	0.004015142652	47	7	
3350000	582.754117	1	-1.089683618986	1.047456081689	-0.033927345132	0.047117148985	-0.005149944347	0.000087912319	0.976364476015	N\A	0.071038734016	0.008818994229	0.034658645130	0.005663425752	35	5	
3400000	589.210449	1	-1.011939643238	1.044467701616	-0.037461888141	0.051289067981	-0.004587657127	0.000076783837	0.976610429872	N\A	0.061997848858	0.007863458744	0.030905899350	0.004921243918	41	3	
3450000	588.890452	1	-0.925339000234	0.961499705030	-0.023574365758	0.076094973341	-0.011185813877	0.000082182194	0.976442854256	N\A	0.055484196333	0.007372442290	0.027565206870	0.004607617385	39	3	
3500000	596.286941	1	-0.885145703560	0.944775318593	-0.026668110176	0.094289949068	-0.008786253434	0.000069000570	0.980006517966	N\A	0.051114310919	0.006633992119	0.026594199919	0.004486645745	34	4	
3550000	570.145960	1	-0.781452738682	0.905629726140	-0.026094692563	0.096573460925	-0.005349651504	0.000062754044	0.976036703443	N\A	0.063242179532	0.007715937391	0.032116606567	0.005094884536	38	1	
3600000	574.262709	1	-0.789259896084	0.868890199981	-0.018884313721	0.133646609411	-0.012193972565	0.000083143778	0.973426795210	N\A	0.065088513640	0.008137340564	0.033530295787	0.005263407625	37	1	
3650000	590.331691	1	-1.243021091436	1.158234760599	-0.060166976254	0.000164977840	0.010803937771	0.000053582871	0.982370162724	N\A	0.046252381100	0.007791024975	0.023410941343	0.005070181098	38	4	
3700000	575.276298	1	-1.040926789489	1.085554411982	-0.046532112099	0.028150136742	0.003721161214	0.000067264365	0.978664608520	N\A	0.052553237795	0.006865178538	0.026420093936	0.004382806100	38	1	
3750000	574.554969	1	-0.889265443067	0.942553732260	-0.031842548111	0.099550538806	-0.003227093064	0.000065907265	0.976666609405	N\A	0.052737062012	0.007089761705	0.028601670725	0.005136305678	25	2	
3800000	605.480739	1	-1.045559870082	1.058432982801	-0.041152324934	0.032606832631	0.002405149854	0.000089334077	0.980279450511	N\A	0.063296128266	0.008904317324	0.028871172149	0.005317309708	39	7	
3850000	594.404749	1	-0.848751082860	0.944957633472	-0.030055369093	0.095218683200	-0.003792353801	0.000022730598	0.979250016842	N\A	0.055162792364	0.006677519361	0.029605240181	0.004680781780	37	5	
3900000	582.157741	1	-0.923276831769	0.972550124461	-0.028177117931	0.069638573695	-0.008020718836	0.000056802459	0.981068641876	N\A	0.047994128405	0.006462912184	0.025717653919	0.004627811362	45	5	
3950000	595.933664	1	-1.032015212031	1.026271175962	-0.033476109421	0.049375740936	-0.003899606394	0.000053079905	0.982727513240	N\A	0.044997312635	0.006078785960	0.024872427982	0.004335234955	44	3	
4000000	580.049356	1	-0.790421503169	0.907038734199	-0.024086951178	0.119432692886	-0.010897715449	0.000059288671	0.975658506912	N\A	0.064586863763	0.007749637550	0.032946801125	0.005266597246	39	3	
4050000	586.184527	1	-1.064226937438	1.066886259214	-0.042828770898	0.047175619117	-0.001407332129	0.000049154096	0.980189916233	N\A	0.053428082493	0.006632672142	0.027766420032	0.004546724910	44	5	
4100000	596.385346	1	-0.925596458308	0.976551759685	-0.036853534846	0.099832235515	-0.004097944598	0.000062503116	0.986657118012	N\A	0.050380138123	0.006773440766	0.023519368583	0.004438068825	39	2	
4150000	570.275720	1	-0.946429583833	1.033386878395	-0.040369711482	0.064725736048	-0.000702728619	0.000081474409	0.981726362175	N\A	0.051500955687	0.008993752831	0.025263800597	0.005444682315	31	3	
4200000	582.844998	1	-0.898345206396	0.962305994923	-0.032170879443	0.091582987410	-0.006023127539	0.000055484708	0.975468415439	N\A	0.063022437774	0.008437336838	0.030429720949	0.005295776079	42	4	
4250000	589.671036	1	-0.950182826449	1.044530601167	-0.039099451755	0.031761702651	0.003769462605	0.000040321552	0.979467852963	N\A	0.059819451862	0.007266026157	0.030684895526	0.004863728908	37	5	
4300000	586.061509	1	-0.974656705614	0.990144767398	-0.030324553745	0.080155052598	-0.006646094772	0.000053495690	0.979691067054	N\A	0.054037856337	0.006729715790	0.028389506215	0.004383637891	42	4	
4350000	589.478293	1	-1.090372577893	1.060448404245	-0.041433819435	0.062956573954	-0.003136653468	0.000159221017	0.978296684424	N\A	0.058729331676	0.007097871218	0.030638667014	0.004848907186	45	3	
4400000	572.255338	1	-0.857369953086	0.961277100374	-0.044238573667	0.129533591130	0.000468854499	0.000077760527	0.975813950318	N\A	0.078295860263	0.011195576214	0.035439150282	0.006590760095	36	3	
4450000	597.442540	1	-1.032756748494	1.038910086970	-0.035101805419	0.029536009602	-0.001727653998	0.000062203705	0.978096226273	N\A	0.067617721393	0.009041372316	0.032510476675	0.005645135505	33	4	
4500000	589.997580	1	-1.159858696356	1.072779841337	-0.044667862138	0.048634411060	0.001672427902	0.000080892768	0.978293660448	N\A	0.067886708092	0.009511662753	0.031137537700	0.005282700424	32	6	
4550000	577.966569	1	-0.915860213988	0.948031988658	-0.028457821600	0.112424572501	-0.011842646826	0.000064174455	0.978501145246	N\A	0.060338672743	0.007238725691	0.030441956972	0.004197947721	43	2	
4600000	569.916495	1	-0.812479894781	0.891611276794	-0.026963884403	0.144199801070	-0.012504857996	0.000080917027	0.973597271901	N\A	0.066948537032	0.008310553742	0.032962734998	0.005154337708	34	2	
4650000	568.732059	1	-1.002937635168	1.016707663519	-0.036160712685	0.075290354283	-0.006213292121	0.000017682440	0.974915030919	N\A	0.061761251647	0.007257635237	0.032212835044	0.004968987879	36	3	
4700000	588.404980	1	-0.724229496301	0.851529790956	-0.024588432650	0.153017576676	-0.009844270143	0.000051599688	0.980221931679	N\A	0.063651549106	0.007564574463	0.033533101921	0.005154704450	44	3	
4750000	597.321975	1	-0.940120242556	1.006776736237	-0.029837105326	0.057800508371	-0.006617263521	0.000018281749	0.983018048817	N\A	0.040661131243	0.003877572910	0.024455847406	0.003655675933	34	3	
4800000	580.051082	1	-0.605679497801	0.749045711279	-0.007329039218	0.167140023526	-0.015322516693	0.000062023031	0.974627482088	N\A	0.068034133444	0.007804119031	0.035372009632	0.005254808610	28	3	
4850000	575.684837	1	-1.143261081658	1.124504835175	-0.050724309353	0.023872239727	0.003702813674	0.000112585486	0.974594610934	N\A	0.068468987663	0.008821712184	0.033282299862	0.005631609137	45	2	
4900000	596.132432	1	-1.109395223025	1.081782601214	-0.044001831832	0.005469609817	0.008330604752	0.000225520477	0.985162581689	N\A	0.039425613484	0.005563507035	0.023569671838	0.004177195386	41	3	
4950000	602.084373	1	-1.021112461413	1.111437351752	-0.051984432907	0.036517876327	0.003615433802	0.000039052610	0.981210954148	N\A	0.054694273469	0.007079397884	0.027468006369	0.004680935473	37	7	
5000000	606.591357	1	-1.007049863195	1.017529379234	-0.027967421222	0.035195896742	-0.007549166110	0.000076572091	0.981413944717	N\A	0.044835902169	0.005716064328	0.024839579367	0.004041102518	41	7	
5050000	588.682006	1	-1.015470717288	1.020877880204	-0.031541181215	0.034820669907	-0.002094152166	0.000059930100	0.979622053984	N\A	0.056844735815	0.007163424255	0.028222499491	0.004635887544	40	4	
5100000	604.417347	1	-1.020228064073	1.017042782197	-0.033807169720	0.056377064985	-0.002231120802	0.000058083058	0.980014655809	N\A	0.054944231406	0.006475821106	0.029364863781	0.004497335866	46	8	
5150000	586.237683	1	-1.004136333996	0.993460886116	-0.029585387659	0.064110668395	-0.003603434362	0.000065294429	0.982879920256	N\A	0.045520301463	0.006415316647	0.024143131116	0.004516611392	36	4	
5200000	585.171440	1	-1.013350898427	1.012117622050	-0.033474861844	0.077938140984	-0.008414962198	0.000054047464	0.977811354353	N\A	0.052550894272	0.006907228750	0.027444457603	0.004655552656	46	2	
5250000	571.553024	1	-0.998358112884	1.067367619621	-0.038455335748	0.015591536379	0.002186162024	0.000067816393	0.976961283413	N\A	0.062345703028	0.007688596180	0.030735163717	0.004771535762	42	4	
5300000	584.529055	1	-1.088658416488	1.046586894469	-0.037260674100	0.044770702914	-0.000682263142	0.000029724632	0.984733950725	N\A	0.044232391335	0.006269427328	0.022787796932	0.004440416757	38	5	
5350000	582.309354	1	-1.020145139644	0.991927141979	-0.029464365298	0.065636344845	-0.006273708210	0.000021527487	0.974337629950	N\A	0.062229406502	0.007497795703	0.032508527742	0.005121431549	36	3	
5400000	575.727203	1	-0.956374894427	0.932651704924	-0.024167699904	0.104209809440	-0.010517590678	0.000005305473	0.976001848617	N\A	0.065411566212	0.007588123202	0.033213942427	0.004782038175	50	2	
5450000	598.507896	1	-1.061670285435	1.073682739788	-0.040754688142	0.014476730526	0.003196522942	0.000034966789	0.980493565033	N\A	0.055306138679	0.007973578911	0.024335354669	0.004839318638	48	6	
5500000	594.632085	1	-0.798641640874	0.908034835445	-0.030942482450	0.114003324086	-0.006276258091	0.000058528928	0.977316387938	N\A	0.070433261714	0.009475644051	0.033071254965	0.005478250529	33	6	
5550000	598.189065	1	-0.985230887992	0.962765985692	-0.031054416162	0.079999204310	-0.004366153892	0.000053493553	0.982016482545	N\A	0.048674981210	0.006344290648	0.026436794896	0.004596248174	37	5	
5600000	571.201492	1	-0.918208741096	0.996209193935	-0.037851190214	0.080203772126	-0.003536258972	0.000067564844	0.976837701339	N\A	0.058077476906	0.007228396312	0.030230328786	0.004700084458	35	0	
5650000	561.897457	1	-0.841430668943	0.938607470968	-0.029455696893	0.070674103892	0.002337209030	0.000072802846	0.984832265797	N\A	0.063679922854	0.008550753230	0.031876385841	0.005463199885	42	0	
5700000	571.244388	1	-0.997698641282	1.026205887116	-0.034647618923	0.018180111275	0.002541194150	0.000071680303	0.975890170849	N\A	0.060937803284	0.009099339052	0.028760203831	0.005687142665	41	1	
5750000	569.524744	1	-0.800418968949	0.891590131605	-0.024947227574	0.130851789989	-0.010708658263	0.000087887628	0.973454495073	N\A	0.071534963743	0.008782955583	0.035019416791	0.005480547030	37	3	
5800000	573.336546	1	-1.066154677791	1.072322140191	-0.044992150751	0.046294789870	0.002370607843	0.000086626938	0.974717494386	N\A	0.067679992986	0.008576066544	0.033698396120	0.005803560211	36	4	
5850000	596.940310	1	-1.020193782368	1.048994198917	-0.040625732073	0.042329015879	0.001011677082	0.000059815456	0.978652731024	N\A	0.057812046596	0.007178351682	0.029215680351	0.004553685917	37	5	
5900000	580.230903	1	-1.112198785158	1.114598849526	-0.049090849869	0.015854743618	0.005568921303	0.000080183316	0.978642274376	N\A	0.065438239975	0.008931250042	0.031890435493	0.005892089045	32	4	
5950000	579.102631	1	-0.961363118639	1.000344754408	-0.036719856346	0.086940587685	-0.008203784597	0.000111572441	0.977907230608	N\A	0.063854693347	0.009055929842	0.030618099511	0.005354107000	45	3	
6000000	579.549613	1	-0.994815367002	1.013184990081	-0.032949315960	0.051099921014	-0.001871364688	0.000101189445	0.975481901607	N\A	0.062942048219	0.007193594388	0.032103507018	0.004802794612	44	3	
6050000	574.743739	1	-0.866428193396	0.921193605568	-0.030610087836	0.128646526804	-0.006849300231	0.000060921280	0.977454652106	N\A	0.072406104473	0.009117154975	0.034644411660	0.005699103992	37	3	
6100000	597.041413	1	-1.010752897282	1.039034290826	-0.040733753430	0.047560459311	0.001076971580	0.000037827202	0.977488007902	N\A	0.060325698683	0.007452474640	0.030062038882	0.004741954123	39	4	
6150000	580.173592	1	-1.079791643270	1.068984195352	-0.045065392166	0.061997536555	0.000270295178	0.000080221772	0.978983648986	N\A	0.063082429667	0.007925466280	0.031758551399	0.005133413204	42	5	
6200000	596.109610	1	-0.950023170752	1.001697583246	-0.036794135538	0.073245182508	-0.005644756421	0.000112989402	0.977738757733	N\A	0.051237363496	0.006113414177	0.027408446457	0.004437375096	30	4	
6250000	596.763047	1	-0.893783997736	0.956028841803	-0.029600390064	0.094624213252	-0.009998196857	0.000039002608	0.981033525038	N\A	0.043752305654	0.005542838090	0.025199127797	0.004215400841	39	4	
6300000	601.037368	1	-1.195600632030	1.184835670983	-0.055986295714	-0.045562699129	0.014536150578	0.000086028835	0.988575448848	N\A	0.034251043815	0.005624790520	0.019209032378	0.004197691237	40	7	
6350000	596.801113	1	-1.061472294319	1.042703886706	-0.039709677910	0.068415850661	-0.002406755593	0.000055518806	0.982658741106	N\A	0.043448625858	0.005866955542	0.023662861710	0.004019125476	39	3	
6400000	584.213414	1	-0.863953388493	0.891907598912	-0.019191177161	0.130441362217	-0.014519036521	0.000075139097	0.979548370291	N\A	0.060542376367	0.006978305683	0.030802122886	0.004544340012	37	2	
6450000	576.571602	1	-1.011939855544	1.025077596104	-0.029689340046	0.040483813765	-0.005738820437	0.000071439470	0.977881235179	N\A	0.056537992338	0.006745766420	0.029703650377	0.004746455428	41	5	
6500000	582.904254	1	-0.897486424446	0.985974222411	-0.033838934593	0.064858153599	-0.000854078436	0.000071352499	0.976547609104	N\A	0.053491679938	0.007200961229	0.028708419675	0.005124690429	45	5	
6550000	595.782226	1	-0.843983079869	0.887703515752	-0.017164879751	0.110676134386	-0.012408730709	0.000086240345	0.977734027215	N\A	0.066621258924	0.008440187013	0.032697232346	0.005392568363	38	4	
6600000	587.015642	1	-0.946687785861	0.951760154602	-0.020129982726	0.071506131013	-0.009458581082	0.000113987299	0.983233443105	N\A	0.058444192523	0.007402052740	0.028061622322	0.004060392004	40	4	
6650000	570.922668	1	-0.938209901090	0.975079650096	-0.031221852475	0.079988829150	-0.005956804757	0.000079083250	0.979281036216	N\A	0.054990876372	0.006279249236	0.028978816198	0.004458094205	40	3	
6700000	572.882164	1	-0.876884497365	0.914044041152	-0.030560915884	0.148211440290	-0.009192269238	0.000079675982	0.975316700246	N\A	0.060272400319	0.007747808906	0.031888146308	0.005119493537	46	5	
6750000	593.792167	1	-0.865898141103	0.933180636872	-0.026979536677	0.099906213812	-0.009554687298	0.000061073148	0.981800981082	N\A	0.044604302617	0.006242194611	0.025225182727	0.004578382693	40	5	
6800000	589.756294	1	-0.861322796558	0.921107648440	-0.028803532597	0.128622930942	-0.009226196222	0.000075944137	0.977223318911	N\A	0.062121516098	0.007750005765	0.031886292522	0.005172379253	32	5	
6850000	598.502038	1	-0.855441443752	0.906449793481	-0.023247297208	0.122878258811	-0.012096797846	0.000098862921	0.980583780743	N\A	0.059024032869	0.007260361953	0.030022243319	0.004725300476	30	5	
6900000	597.867832	1	-0.983361006842	1.028438308318	-0.038052930079	0.040447707967	0.000017465490	0.000059214491	0.980708315354	N\A	0.047435129829	0.005593340918	0.025312068611	0.003689193500	30	6	
6950000	576.306924	1	-0.810250547567	0.929886969661	-0.031894125112	0.096706244186	-0.005547450435	0.000048592716	0.986832258308	N\A	0.059006393170	0.007633494925	0.029883928909	0.004901527373	42	4	
7000000	586.661048	1	-1.087940545329	1.055353857646	-0.037058577132	0.039493511147	-0.005825733779	0.000043346539	0.978431947029	N\A	0.064243708720	0.007364560707	0.032501131649	0.004859884800	50	4	
7050000	584.889463	1	-1.005335785772	1.027241989533	-0.039504465637	0.069792698932	-0.003762747282	0.000064132594	0.977187327182	N\A	0.060914059884	0.007598378116	0.031182016577	0.005172508315	44	4	
7100000	569.813688	1	-0.817047186947	0.875379889659	-0.015217518599	0.114529692739	-0.011865618747	0.000101327133	0.980255824706	N\A	0.066310858313	0.008737283922	0.032845482462	0.005719211529	34	2	
