Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-fab-002.txt
Log File Name:                   MOB_d1_m8-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            528340058
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2350000	303.827277	1	-1.803166525680	1.520372209605	-0.110767408994	0.099420349640	0.000255947608	0.931911698594	N\A	0.084716287702	0.013031456193	0.034397635612	39	18	
2400000	315.069585	1	-1.684516507878	1.430021181209	-0.099297015521	0.113661532596	0.000457719195	0.920677966091	N\A	0.083413534967	0.011218234733	0.036053657219	29	19	
2450000	286.891332	1	-1.930580023788	1.527581414295	-0.123662451147	0.142912374828	0.000328481646	0.892022866022	N\A	0.098354411023	0.013598578668	0.040982191482	37	18	
2500000	293.345967	1	-1.315075498407	1.258402537498	-0.090853106797	0.159653171877	0.000207355445	0.912738304861	N\A	0.091733641133	0.013330810252	0.034015531529	38	17	
2550000	306.998193	1	-1.679420826698	1.471925012779	-0.110742299682	0.109713067933	0.000241871092	0.911096491860	N\A	0.084941473129	0.012009827229	0.036846802184	40	20	
2600000	315.645930	1	-1.704623921505	1.409684657587	-0.092752624902	0.125422974963	0.000252955409	0.936625775927	N\A	0.079213694437	0.011107701064	0.027573264100	33	25	
2650000	296.843107	1	-1.722930172181	1.483325256415	-0.123872919686	0.180979203664	0.000227496139	0.913072280755	N\A	0.095299284794	0.013912796613	0.039753390032	34	16	
2700000	307.273894	1	-1.834410197498	1.531110918856	-0.120725829145	0.102388073766	0.000288661327	0.935843297919	N\A	0.069954422556	0.010799711241	0.025394627358	39	22	
2750000	282.642766	1	-1.411961490678	1.182981751960	-0.062317261133	0.137712505785	0.001013975158	0.925434609339	N\A	0.078409242958	0.012476773345	0.032801260145	45	20	
2800000	334.647361	1	-1.504878090798	1.277020103214	-0.084167714098	0.140863960483	0.000872278863	0.922969727588	N\A	0.062558384125	0.005784413808	0.024021426965	47	23	
2850000	303.866483	1	-1.948200295059	1.322019404568	-0.069995203814	0.047535140843	0.000358074699	0.914558525587	N\A	0.086856743611	0.012115228455	0.036939544169	42	23	
2900000	311.206742	1	-1.924756791842	1.260302635903	-0.096649353234	0.227176218551	0.000185592124	0.929882551812	N\A	0.088498662133	0.013212756483	0.034171851199	42	24	
2950000	308.417068	1	-1.937728761318	1.248843996052	-0.063806679796	0.099244908202	0.000213002006	0.920483456693	N\A	0.086539133746	0.013803637729	0.034369685494	45	22	
3000000	299.827358	1	-1.222184378731	1.126139584451	-0.053058570243	0.129355643011	0.000262462406	0.922400101372	N\A	0.089911452326	0.013113656936	0.036095479222	41	21	
3050000	339.995249	1	-1.445800840308	1.279314756496	-0.074358915276	0.097811032605	0.000184607496	0.947842873447	N\A	0.063514073470	0.008737411359	0.028880654034	49	29	
3100000	319.251570	1	-1.151986845377	1.084527554852	-0.040163662880	0.122846706460	0.000270920662	0.933864518989	N\A	0.067347178011	0.008643244078	0.030501292242	36	25	
3150000	331.874941	1	-1.524784884421	1.333829145191	-0.079511790068	0.090386861867	0.000208988939	0.933626451714	N\A	0.075616356342	0.010511353425	0.029524827913	40	28	
3200000	308.968023	1	-1.529424276937	1.329837028941	-0.091803614456	0.123570665989	0.000400199965	0.911674465384	N\A	0.087467113969	0.012182451603	0.037915918774	53	23	
3250000	310.725230	1	-1.531430869081	1.290500656703	-0.079963148093	0.128932624491	0.000248068481	0.940786804905	N\A	0.075615744071	0.011076323087	0.026521726223	54	22	
3300000	291.986680	1	-1.076076050489	0.963883422778	-0.036336243041	0.198961448457	0.000314565673	0.909934343489	N\A	0.090995681490	0.011710544307	0.036655500679	37	18	
3350000	306.625100	1	-1.155848255567	1.138223757258	-0.066287291560	0.162054427233	0.000247828003	0.925159244112	N\A	0.082211776253	0.010375495266	0.036936302460	40	24	
3400000	313.484827	1	-1.457862144201	1.345792597240	-0.089505569962	0.136504643129	0.000235322389	0.937804382417	N\A	0.078538290545	0.009768992794	0.025752182444	28	19	
3450000	302.750691	1	-1.575787485949	1.421599067665	-0.099057835525	0.076398435279	0.000208340723	0.925790196664	N\A	0.080524910324	0.011989281535	0.039307877152	27	19	
3500000	315.908476	1	-1.153371877780	1.133620741803	-0.074371732123	0.197404074917	0.000195805507	0.927313081790	N\A	0.080896035529	0.011985044781	0.033876873639	47	22	
3550000	331.754990	1	-1.633612511357	1.426865974228	-0.099246725621	0.109484294449	0.000287123236	0.961146090935	N\A	0.046916614919	0.008399553972	0.024375446834	34	21	
3600000	334.164071	1	-1.369564339266	1.247229250116	-0.085096252275	0.164294693080	0.000279206267	0.933146725807	N\A	0.073561002836	0.011516919274	0.030576518260	46	22	
3650000	334.574857	1	-1.767036394359	1.427430992331	-0.088668200847	0.077845830302	0.000166229802	0.929849600330	N\A	0.076619135952	0.010160231342	0.032789358890	42	28	
3700000	299.647675	1	-1.871327579127	1.511782365036	-0.116488858717	0.100035143512	0.000233328527	0.913601340185	N\A	0.089272569290	0.013397560489	0.038258983572	44	22	
3750000	305.379163	1	-1.705080159189	1.448066472684	-0.109852624009	0.127196443858	0.000304246153	0.934923408654	N\A	0.076928201401	0.011748049609	0.030908166721	41	21	
3800000	297.377343	1	-1.544182022923	1.332476958220	-0.088245842622	0.122347284123	0.000451687534	0.917652662628	N\A	0.079531214774	0.012109375723	0.031404515307	35	14	
3850000	302.256028	1	-1.454948623870	1.264565693563	-0.091235555716	0.192165148766	0.000338713569	0.928681885096	N\A	0.088750926296	0.012790026431	0.033264762405	39	23	
3900000	308.291766	1	-2.170943886524	1.525181600170	-0.096719796931	0.029135575764	0.000345749504	0.944152450921	N\A	0.065697674970	0.011279988366	0.027412830105	36	26	
3950000	279.190558	1	-1.392932600853	1.269321530406	-0.102853834301	0.228626479453	0.000310363073	0.903710047886	N\A	0.096567809823	0.014295159527	0.040110239769	42	14	
4000000	318.164839	1	-1.747521767692	1.519388042577	-0.120131146379	0.113565535677	0.000227176613	0.909544172072	N\A	0.088038543157	0.012268754204	0.039342451506	36	17	
4050000	307.454760	1	-1.210344609550	1.102103727939	-0.068691729969	0.194110658541	0.000261540942	0.932306183798	N\A	0.079836221497	0.012265770789	0.030851918535	49	19	
4100000	290.754999	1	-1.520349626835	1.402505396168	-0.117614739495	0.201994430640	0.000311508703	0.914839318753	N\A	0.095556551124	0.013834608516	0.039133821875	30	17	
4150000	306.234350	1	-1.738232274423	1.416336071566	-0.096749881372	0.113781222422	0.000415798071	0.915831354709	N\A	0.080285889198	0.011784526971	0.032008117516	29	23	
4200000	338.938230	1	-1.075596657963	1.034499043662	-0.042863798116	0.153015543089	0.000268454954	0.924408366885	N\A	0.081270107360	0.011109351355	0.032866386661	39	29	
4250000	318.811658	1	-1.800452162448	1.512535029023	-0.103079329502	0.071945542185	0.000320221382	0.924396783568	N\A	0.076296275424	0.010601641418	0.032969161093	44	22	
4300000	296.340225	1	-1.827660892398	1.414064422413	-0.094454706014	0.126080008225	0.000261152210	0.924668793701	N\A	0.078184680992	0.011879747611	0.033593722512	45	20	
4350000	291.985014	1	-1.527421102563	1.185431045004	-0.084210417043	0.192526023277	0.000342000830	0.914169796838	N\A	0.096806361485	0.013588921686	0.035037545884	39	14	
4400000	312.998310	1	-1.345749019675	1.158417919038	-0.068392582856	0.150403487960	0.000354781144	0.924845790850	N\A	0.082770608784	0.011235199005	0.029686445311	46	17	
4450000	322.264055	1	-1.390884018005	1.162367526527	-0.059024254144	0.135861116773	0.000606634431	0.928703143687	N\A	0.080388621359	0.010454537354	0.031265603217	51	28	
4500000	338.039429	1	-1.762585371401	1.436679723595	-0.080356684778	0.053921573911	0.000191978364	0.941951535493	N\A	0.063201958065	0.009684592318	0.027567397707	43	21	
4550000	287.428707	1	-1.637045369465	1.228191829561	-0.089469473149	0.209399469539	0.000440134223	0.902898989363	N\A	0.099571651944	0.014617948211	0.036802450945	46	19	
4600000	302.557230	1	-2.011409456479	1.252779630765	-0.073737235390	0.149006328245	0.000241200555	0.925295279907	N\A	0.071035885687	0.006673238742	0.023949918501	48	20	
4650000	333.459695	1	-2.138772250391	1.412688955049	-0.098823382370	0.133449497234	0.000394766177	0.927301906998	N\A	0.077024018994	0.010593987025	0.034203597435	35	28	
4700000	313.338089	1	-2.207309122000	1.527305267902	-0.095133612828	0.028047920374	0.000296397533	0.974369606012	N\A	0.036824161018	0.006813432356	0.023814607148	33	27	
4750000	334.970384	1	-1.522097944731	1.312288040722	-0.090810055536	0.173479994629	0.000179156547	0.938024156745	N\A	0.076975510433	0.010381109761	0.030161930902	36	24	
4800000	317.158469	1	-1.568780434545	1.293114644226	-0.069947803195	0.067007880867	0.000265229306	0.933886179550	N\A	0.080217326244	0.010876603560	0.033940395871	32	25	
4850000	322.920236	1	-1.632061863274	1.265850734978	-0.070945962159	0.110193337777	0.000385217527	0.929549386848	N\A	0.076725895312	0.009426985660	0.033397362424	37	21	
4900000	311.277435	1	-1.586553498741	1.271972669672	-0.093790427318	0.202599381511	0.000255974054	0.924247690191	N\A	0.088391752553	0.012388715057	0.034977957226	48	20	
4950000	297.984951	1	-1.784736523457	1.416570421939	-0.112676503868	0.185537290910	0.000280718841	0.930457905579	N\A	0.093439894297	0.013722696530	0.038124982629	36	16	
5000000	284.357130	1	-1.537820872164	1.332084377096	-0.095661707490	0.158370274987	0.000281077701	0.914208562224	N\A	0.092970712220	0.013817802120	0.031905394146	35	13	
5050000	283.978037	1	-1.879309428580	1.507674607731	-0.122598658605	0.149456327139	0.000715429833	0.898109418657	N\A	0.076843405136	0.007100932275	0.029956288190	37	21	
5100000	309.249590	1	-1.347823173376	1.283261578016	-0.116291849608	0.270688426719	0.000587748210	0.926789060649	N\A	0.085005581180	0.012769249376	0.032411076207	39	23	
5150000	291.220301	1	-1.590599893824	1.282843764063	-0.076175236510	0.125644655729	0.000297531984	0.916642260592	N\A	0.087953950318	0.013725623208	0.036151730028	28	19	
5200000	299.995160	1	-1.896454627034	1.527364252175	-0.100169453757	0.053388557572	0.000271548974	0.937439781833	N\A	0.073502179408	0.011101118008	0.032061375720	40	19	
5250000	303.675946	1	-1.198349787007	1.092932210657	-0.056278249785	0.165145787858	0.000282296896	0.926299056191	N\A	0.079952281356	0.011785404158	0.030511670584	44	17	
5300000	288.418769	1	-1.697120634586	1.448231798904	-0.121271212200	0.176195440563	0.000251663672	0.913635775139	N\A	0.089588576445	0.014385509398	0.039711612561	42	15	
5350000	282.367783	1	-1.643204460229	1.362519317510	-0.122273672956	0.225112894669	0.000299985461	0.894998338548	N\A	0.096817976617	0.012866245261	0.039660726580	35	17	
5400000	287.657794	1	-1.717691861973	1.425245047837	-0.096209144817	0.097439870349	0.000128175251	0.903692549114	N\A	0.090778007430	0.012557288450	0.037360908020	48	23	
5450000	328.487100	1	-1.368013687502	1.251910017899	-0.102942528222	0.228171958398	0.000309333337	0.926822112877	N\A	0.062315136748	0.005384908534	0.021817070311	37	22	
5500000	301.014440	1	-1.342018662125	1.205206579553	-0.092147641664	0.207755136172	0.000218855607	0.913220686112	N\A	0.091001973043	0.012696673815	0.035776751549	35	16	
5550000	306.013951	1	-1.577510372416	1.382933061092	-0.087741118872	0.090618680316	0.000276288283	0.907145479756	N\A	0.083228939906	0.010693659248	0.036455029265	34	24	
5600000	312.407249	1	-2.018068966302	1.612036095800	-0.131398778575	0.104462755968	0.000287388302	0.919174628967	N\A	0.084572590722	0.011575706997	0.029333258658	37	26	
5650000	305.403149	1	-1.529101272337	1.358801522014	-0.088394506245	0.102041052145	0.000260033321	0.922428978080	N\A	0.088565767701	0.012575928482	0.034377519769	45	15	
5700000	279.899822	1	-1.666045002310	1.382973166270	-0.107846932440	0.167557542680	0.000514993894	0.894572259369	N\A	0.098628645317	0.014906066085	0.040277989357	32	17	
5750000	296.925655	1	-1.563202420741	1.366575211746	-0.107519292814	0.173811813338	0.000343656857	0.924143281693	N\A	0.084399219216	0.012061473055	0.031165342298	37	24	
5800000	308.818668	1	-1.487465987159	1.220841897697	-0.061615138555	0.124488859276	0.000455379387	0.930546798903	N\A	0.078023391115	0.009305261583	0.030909293024	38	31	
5850000	293.974802	1	-1.558996077422	1.343575206502	-0.089418561056	0.123529814078	0.000941081686	0.918470373337	N\A	0.087093910723	0.013432743618	0.034442534424	34	21	
5900000	306.296441	1	-1.659993186558	1.395911521412	-0.104601337464	0.156824488886	0.000259032211	0.916890248887	N\A	0.094407370399	0.014850731878	0.037217236808	41	23	
5950000	314.973283	1	-1.744847217595	1.498694730397	-0.092035511420	0.019970109209	0.000270644411	0.925920607916	N\A	0.079656178544	0.012054327130	0.034653383700	37	18	
6000000	287.924359	1	-1.440108688473	1.242553246924	-0.083580288677	0.171914434921	0.000256510121	0.918334343635	N\A	0.090402542439	0.013206302737	0.028113892191	29	22	
6050000	283.337623	1	-1.873893749654	1.527403244749	-0.133626198168	0.197030659164	0.000254579174	0.931339335503	N\A	0.085441185785	0.013468479013	0.034573219109	36	14	
6100000	319.873539	1	-1.717213734484	1.447971367348	-0.116246772999	0.166674115757	0.000285695808	0.922408317026	N\A	0.088271210755	0.012716692819	0.034135192857	45	30	
6150000	311.074995	1	-1.447314845630	1.268890015490	-0.083905562879	0.150876057009	0.000165277209	0.938994463607	N\A	0.080239797269	0.012191792796	0.026754608469	32	21	
6200000	321.733686	1	-1.449457461323	1.262222148549	-0.075001964672	0.114359767132	0.000258456156	0.932729413295	N\A	0.075111728887	0.011345875152	0.032896307283	40	23	
6250000	317.215716	1	-1.126305013056	1.193331079944	-0.071511714129	0.132087990223	0.000254046759	0.927537143566	N\A	0.074415838551	0.010706397627	0.031587209601	41	22	
6300000	285.466909	1	-1.468212425734	1.243315302404	-0.080070777413	0.123134658994	0.000601737560	0.905547316324	N\A	0.090004719903	0.013577535813	0.042319702750	52	15	
6350000	293.447160	1	-1.635410380896	1.424665520198	-0.120664804979	0.169996287224	0.000379764530	0.904757042294	N\A	0.090045134289	0.013491899365	0.039074865541	38	21	
6400000	285.359877	1	-1.463655554403	1.284405878491	-0.076820294562	0.096526925382	0.000265491544	0.915405849433	N\A	0.095970732954	0.013634340120	0.039556349538	25	20	
6450000	326.767092	1	-1.648132017912	1.455042436749	-0.110622689023	0.145938445917	0.000217320195	0.925021961531	N\A	0.083604919022	0.012122412604	0.037411534713	35	29	
6500000	315.201049	1	-1.536610230924	1.427951181904	-0.116628628719	0.161676391802	0.000289090724	0.921518442810	N\A	0.082557644495	0.013329377739	0.033618480690	45	21	
6550000	328.685471	1	-1.278169639004	1.185948477297	-0.070620531416	0.141943466941	0.000329591906	0.929894618331	N\A	0.072552689195	0.008990979675	0.031487877693	43	22	
6600000	313.550116	1	-1.643812022748	1.354628446136	-0.084785778246	0.111419067876	0.000234708528	0.923131659966	N\A	0.083536003456	0.012116196640	0.035642432511	39	22	
6650000	327.219816	1	-1.713829624539	1.423523002927	-0.094691395013	0.101835148225	0.000224387423	0.934615675612	N\A	0.083679488100	0.011934032184	0.032008439490	33	21	
6700000	303.399090	1	-1.603645750155	1.360265624971	-0.082044545673	0.091730964234	0.000271826701	0.912614279955	N\A	0.084935364571	0.012192827816	0.036880762420	38	19	
6750000	316.475677	1	-1.574972359306	1.376604782330	-0.101932234406	0.168763393945	0.000505460264	0.946637843364	N\A	0.091318000679	0.013013195436	0.027044852097	39	19	
6800000	297.353858	1	-1.298571694704	1.154846767730	-0.075052440569	0.195218752489	0.000353365036	0.925555496151	N\A	0.085126604200	0.013664820487	0.031493114424	54	20	
6850000	304.913998	1	-1.636302873256	1.390011586953	-0.084207449654	0.061111305927	0.000304600937	0.915947435218	N\A	0.089335611655	0.012901798921	0.036996112620	43	16	
6900000	261.377976	1	-1.433746190948	1.265590666303	-0.116911695346	0.282045751790	0.000283671021	0.883836831386	N\A	0.103948577452	0.014670040350	0.043271335581	42	14	
6950000	289.995107	1	-1.681108451200	1.406566207507	-0.108698407123	0.171175154736	0.000301250923	0.910140438741	N\A	0.099045219268	0.014329931573	0.041367470420	36	17	
7000000	287.697493	1	-1.941519964039	1.496613285808	-0.114195074764	0.110392481953	0.000263569955	0.929301908231	N\A	0.095534048250	0.013605246308	0.037456916438	53	19	
7050000	294.647803	1	-1.889873806490	1.556510746642	-0.142971829649	0.186201465036	0.000274573232	0.912375811620	N\A	0.095356729924	0.014379248039	0.036929394025	28	14	
7100000	324.933233	1	-1.576925168941	1.223966763431	-0.080487395522	0.142705602780	0.000278328079	0.921394052212	N\A	0.079679358150	0.010790371744	0.033577138296	34	23	
7150000	311.705083	1	-1.830392663819	1.357938829597	-0.098721397096	0.153642047878	0.000311080215	0.921269037997	N\A	0.084081703862	0.009742399780	0.030746931199	32	22	
7200000	313.119886	1	-1.673609862098	1.387931132796	-0.086332756553	0.100569405170	0.000307742727	0.929213941331	N\A	0.083708516933	0.012273453167	0.034771285580	39	18	
7250000	327.911184	1	-1.656456577620	1.378789228472	-0.091520392045	0.113471090291	0.000205858309	0.925323899553	N\A	0.081125565296	0.011134536387	0.034267615893	44	21	
7300000	325.169009	1	-1.641821371798	1.338200059760	-0.078351599217	0.124160209062	0.000291430424	0.930990382204	N\A	0.077854733007	0.009113547789	0.030777324948	37	23	
7350000	321.456022	1	-1.562401624894	1.319651289191	-0.082982129604	0.121681643007	0.000262492049	0.924082381151	N\A	0.078546490522	0.011037875877	0.033987593164	31	23	
7400000	322.812616	1	-1.784051063604	1.395954057082	-0.099898480044	0.131479404934	0.000233380462	0.920568381158	N\A	0.086177527169	0.011985351056	0.033490573322	43	20	
7450000	295.650897	1	-1.481701608791	1.262641705216	-0.061591615258	0.073336349725	0.000084346909	0.917568061619	N\A	0.091353670169	0.011987567714	0.039592427531	35	19	
7500000	306.344823	1	-1.189848425082	1.175520191978	-0.090211004405	0.223523150532	0.000267393863	0.920309112269	N\A	0.093749814392	0.012986061229	0.034621195376	37	18	
7550000	311.935012	1	-1.656726338364	1.422180055943	-0.101811142176	0.110754718032	0.000218838366	0.944197033517	N\A	0.080982219353	0.011916125834	0.033499197588	49	18	
7600000	320.475957	1	-1.575067810371	1.384618640682	-0.102001268735	0.146331632911	0.000241906577	0.939908561819	N\A	0.073029806426	0.011398440146	0.032410086900	38	18	
7650000	297.778388	1	-1.667270454786	1.340542981268	-0.060398499525	0.014461729741	0.000277568251	0.921344211694	N\A	0.085614320485	0.012051564476	0.037155316715	45	18	
7700000	327.582147	1	-1.352675142098	1.245992229329	-0.065468377098	0.059205908459	0.000250410991	0.917250351424	N\A	0.087392600045	0.012475637292	0.035649971141	33	21	
7750000	321.447235	1	-1.362027530972	1.178579399387	-0.055023507712	0.098734479874	0.000226119554	0.921224447980	N\A	0.086999665765	0.012436712811	0.036346472443	41	25	
7800000	321.584110	1	-1.325478217432	1.257429649696	-0.076068419395	0.105697678964	0.000346422855	0.920226769258	N\A	0.073993922021	0.008452518455	0.030730287509	30	27	
7850000	309.694553	1	-1.421463012737	1.244054255811	-0.089932979855	0.186482488211	0.000314468770	0.923721971748	N\A	0.080178283498	0.011501390088	0.033263888364	34	18	
7900000	303.256183	1	-1.447224339853	1.209849162621	-0.091762965526	0.211458256796	0.000279123407	0.921264025641	N\A	0.084390945360	0.012634718216	0.035793919229	43	19	
7950000	303.299182	1	-1.719687262652	1.399142920415	-0.103675167457	0.157487325625	0.000338720530	0.963819500115	N\A	0.070499899607	0.011272300474	0.017765972295	35	19	
8000000	301.299618	1	-1.601262883573	1.323190465287	-0.093918833068	0.159249029176	0.000192897089	0.926591561307	N\A	0.082908055285	0.012412605914	0.033585277273	41	13	
8050000	293.112540	1	-1.533954597644	1.309375972267	-0.102617904527	0.218224363712	0.000275649936	0.933838342359	N\A	0.091043300854	0.013077715298	0.028795222012	38	19	
8100000	307.159890	1	-1.804263485683	1.510180926588	-0.102987289452	0.041627805196	0.000267000157	0.938175598373	N\A	0.072746076364	0.010934505404	0.033689588250	34	22	
8150000	288.349105	1	-1.414350851154	1.294311728896	-0.092143485363	0.133806482564	0.000349937550	0.903870562320	N\A	0.094056088534	0.013433443790	0.035187081031	39	19	
8200000	299.717204	1	-1.342010244841	1.202341880298	-0.081461105369	0.188902469230	0.000267521994	0.906895367321	N\A	0.089438865807	0.012630360008	0.034702411319	36	18	
