Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m7-glob-004.txt
Log File Name:                   CEREB_d1_m7-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2889038222
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m7-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1550000	576.828100	1	-0.823130117417	0.957008432047	0.038925196084	0.003947787463	0.000071321903	0.999985403299	N\A	0.018709165744	0.020122886714	0.001842534110	37	0	-0.779861333867	Global Trend	
1600000	568.124442	1	-0.851745396533	0.980692654698	0.018003364381	0.002850904358	0.000046647893	0.997534808960	N\A	0.021008040872	0.022263767393	0.002186872257	43	1	-0.032789362912	Global Trend	
1650000	582.002602	1	-0.809110015315	0.950056795119	0.050055195589	-0.000364226175	0.000078981435	0.999886220819	N\A	0.021156224231	0.022943059345	0.002208248404	37	4	0.399822107390	Global Trend	
1700000	565.556833	1	-0.828978228897	0.965089768673	0.033448048545	0.001625426060	0.000091174825	0.999962503167	N\A	0.019113846645	0.020510204834	0.001874122249	42	1	-0.627688147660	Global Trend	
1750000	567.829609	1	-0.795092475532	0.961262795463	0.048138325667	-0.001542435157	0.000083732848	0.989946126587	N\A	0.018164587913	0.018396208576	0.002274129382	35	0	0.016880225080	Global Trend	
1800000	562.711944	1	-0.779722252526	0.966076509037	0.037688311507	-0.003669461095	0.000137982232	0.994398899873	N\A	0.021453417983	0.022805560992	0.002310096392	30	1	0.054784908937	Global Trend	
1850000	570.347658	1	-0.861591611442	0.981241481743	0.040765963518	-0.003251892837	0.000096033907	0.986379370939	N\A	0.023688488654	0.020283106375	0.002363908479	37	0	-0.000480141255	Global Trend	
1900000	574.071369	1	-0.795331820251	0.982836949833	0.028976301155	0.001976705143	0.000054873913	0.995553463968	N\A	0.017042407660	0.018077480303	0.001811670213	35	0	0.024414167078	Global Trend	
1950000	576.966471	1	-0.809114837202	0.984109008425	0.016448275274	0.001640311412	0.000075666383	0.998268932008	N\A	0.019603542507	0.021084744236	0.001915568080	34	2	0.089109772720	Global Trend	
2000000	571.126137	1	-0.932158297293	1.000482072345	0.039168016019	-0.002843809648	0.000077975296	0.985633712453	N\A	0.023930160571	0.021209135969	0.002551869545	43	1	-0.001210084554	Global Trend	
2050000	580.887810	1	-0.902009324280	0.966388037919	0.035791255177	-0.000721568761	0.000067893340	0.999854463347	N\A	0.019922299101	0.021613085714	0.002193819573	31	3	-0.288842529340	Global Trend	
2100000	567.218812	1	-0.725250087185	0.932454389264	0.068474233036	-0.001235681689	0.000080722421	0.999990613387	N\A	0.019672076464	0.021234719252	0.001962929316	33	0	-0.940343175296	Global Trend	
2150000	570.519787	1	-0.894432846582	0.990563054924	0.020514623960	0.001491912931	0.000114405653	0.983035430221	N\A	0.025544904005	0.023138493762	0.003027628703	30	0	-0.008678250988	Global Trend	
2200000	563.860272	1	-0.893456525909	0.991973822585	0.003550484565	0.003956438013	0.000080515902	0.999934326826	N\A	0.019844859169	0.021549768825	0.002043847277	29	1	0.462292676616	Global Trend	
2250000	564.230753	1	-0.753562655260	0.932644440287	0.089055342678	-0.005805752925	0.000088017869	0.988447446908	N\A	0.023521892120	0.022576572726	0.002501095781	32	0	0.013590553355	Global Trend	
2300000	568.700797	1	-0.738977893418	0.954304904265	0.045262699237	0.001869373585	0.000101684737	0.999836176073	N\A	0.021293739329	0.023120950732	0.002274558382	43	1	0.367772818439	Global Trend	
2350000	565.657177	1	-0.792227893858	0.941993352347	0.055168998093	0.002265735959	0.000094435967	0.990967251817	N\A	0.020819981210	0.021155386254	0.002276992949	36	0	0.021372157623	Global Trend	
2400000	561.508086	1	-0.889960721805	0.969902061842	0.038400743711	0.001807852860	0.000076381887	0.989540421367	N\A	0.022994777008	0.023476767191	0.002557190316	32	0	-0.027543085660	Global Trend	
2450000	571.975220	1	-0.880232152460	0.963257314939	0.034855376866	0.002490230499	0.000082364399	0.999956128812	N\A	0.021505499073	0.023394583575	0.002328681949	44	0	-0.618575491068	Global Trend	
2500000	573.886165	1	-0.709460565282	0.939254905689	0.071470282204	-0.002189362760	0.000113560104	0.997198383162	N\A	0.018487690366	0.019575774412	0.001853403712	32	1	0.064265936748	Global Trend	
2550000	563.503189	1	-0.821907953973	0.985905881686	0.011275068033	0.004128716346	0.000079422776	0.999093397351	N\A	0.018941989486	0.020412471470	0.001939844476	36	0	0.103971876864	Global Trend	
2600000	564.304895	1	-0.802763476301	0.960707607461	0.049316051851	-0.000926052946	0.000083096474	0.988599741360	N\A	0.020596757686	0.020156189304	0.002501773423	39	0	0.009808244343	Global Trend	
2650000	570.399245	1	-0.774368520339	0.957185072937	0.045367706584	-0.002306399555	0.000084994411	0.999663422281	N\A	0.020486709059	0.022092719510	0.002103863429	38	1	0.235343620810	Global Trend	
2700000	575.710866	1	-0.919294820063	0.999762710905	0.028800531470	-0.003897806001	0.000049272525	0.983562168306	N\A	0.025688541781	0.023568989876	0.003109264857	40	2	-0.003426756990	Global Trend	
2750000	563.626123	1	-0.795769294616	0.955342117938	0.050103355034	-0.001657513580	0.000089496678	0.989813369639	N\A	0.023651261457	0.024183657970	0.002655093136	35	0	0.023483387264	Global Trend	
2800000	568.723782	1	-0.833202111907	0.949869667038	0.048722296151	-0.000675554288	0.000159739718	0.998969657137	N\A	0.018373950363	0.019738415926	0.001849567216	34	0	0.182108290502	Global Trend	
2850000	568.078664	1	-0.846099859481	1.002800013143	-0.006178245843	0.003493623147	0.000094789033	0.999993426580	N\A	0.022392256337	0.024292692041	0.002354288009	35	0	1.430322858139	Global Trend	
2900000	574.656773	1	-0.748464189403	0.954937460890	0.042687409323	0.001560404449	0.000068430928	0.999956656057	N\A	0.020213959929	0.022003372775	0.002242642593	40	2	-0.413063231708	Global Trend	
2950000	579.482821	1	-0.720019691629	0.924523886835	0.082341649249	-0.003801236341	0.000059091895	0.998884913928	N\A	0.020813449811	0.022467102094	0.002117822521	32	1	0.073368517919	Global Trend	
3000000	568.866094	1	-0.810885806022	0.943303771929	0.060378258328	0.000033881462	0.000101421674	0.989819161587	N\A	0.019683822824	0.019903371625	0.002235897860	27	0	-0.027945310213	Global Trend	
3050000	577.218078	1	-0.867249903039	0.973743395044	0.034297711655	0.000708382281	0.000096768599	0.986461512173	N\A	0.023635827903	0.023609604476	0.002816564957	27	0	-0.021801286059	Global Trend	
3100000	569.178920	1	-0.684102476899	0.934473073640	0.088682611853	-0.006212118299	0.000083808504	0.995039935127	N\A	0.020072000206	0.020836451077	0.002196506433	29	1	0.036217804371	Global Trend	
3150000	566.206738	1	-0.809676665520	0.940639627154	0.068486545238	-0.001696824904	0.000082818662	0.989314400755	N\A	0.021428348106	0.021350693419	0.002451730799	32	0	-0.015783428254	Global Trend	
3200000	564.297195	1	-0.743162516166	0.905512084023	0.096142551738	-0.001567311906	0.000079887451	0.997934616548	N\A	0.020243530174	0.021724515085	0.001993260105	33	1	-0.059756160209	Global Trend	
3250000	563.487401	1	-0.728149079704	0.922358147662	0.076183403044	0.000162744723	0.000076715738	0.999402476281	N\A	0.020221029940	0.021732563077	0.001966605106	38	2	-0.133205702620	Global Trend	
3300000	568.113848	1	-0.830802541059	0.943598796519	0.094338298680	-0.007748972242	0.000053200896	0.985082137112	N\A	0.025366215438	0.022855771803	0.002890075444	41	1	0.001254536645	Global Trend	
3350000	571.331664	1	-0.780171680802	0.976850487034	0.013845167912	0.008083227201	0.000104210017	0.999854335736	N\A	0.019824217866	0.021704501169	0.002421757698	37	1	-0.373048724411	Global Trend	
3400000	562.926138	1	-0.804023408697	0.970309562835	0.024591827660	0.004538859454	0.000077123212	0.999811231819	N\A	0.021480157361	0.023242075100	0.002290927456	34	1	-0.217568993216	Global Trend	
3450000	563.931793	1	-0.813060177837	0.959823505107	0.039595442930	0.000529244548	0.000072898916	0.999982667927	N\A	0.018189009489	0.019580248038	0.001753612431	30	0	0.897646509647	Global Trend	
3500000	573.223534	1	-0.837185582596	0.979991204266	0.015102254905	0.002067390223	0.000087397366	0.989908501405	N\A	0.020684134362	0.020887012245	0.002345241171	36	1	0.021500563127	Global Trend	
3550000	560.364721	1	-0.784689563676	0.944386696150	0.055334409918	0.000550148237	0.000036646196	0.999984564042	N\A	0.024035871748	0.026118354028	0.002474786219	29	1	0.349309984351	Global Trend	
3600000	568.438404	1	-0.849059459637	0.977686254833	0.019904617465	0.002329959770	0.000087862867	0.999984292743	N\A	0.021020969738	0.022868213442	0.002169380661	36	1	0.907904658271	Global Trend	
3650000	574.362759	1	-0.975087820516	1.044629009082	-0.043603472525	0.007845326795	0.000071504069	0.990687326102	N\A	0.021530236086	0.021780598616	0.002543350109	39	0	-0.020029591714	Global Trend	
3700000	581.836737	1	-0.719415283678	0.921048516240	0.076273252279	-0.002802674170	0.000081463069	0.988857944773	N\A	0.022584473043	0.022122273540	0.002398044179	42	0	-0.018972946282	Global Trend	
3750000	580.150870	1	-0.837589664342	0.986869471015	0.010939883185	0.002911549270	0.000083946771	0.996110828486	N\A	0.019220077710	0.020552977545	0.002029250123	44	0	0.050628034777	Global Trend	
3800000	563.766916	1	-0.851749805820	0.971763198585	0.040331558263	0.001717098691	0.000081964278	0.983853250828	N\A	0.024338386853	0.023186090962	0.003168519676	34	1	0.002297265316	Global Trend	
3850000	574.386460	1	-0.856797184459	0.968544343653	0.031871967132	0.002014665398	0.000047513639	0.998144136511	N\A	0.018344388806	0.019713924602	0.001797380012	44	1	-0.045746710383	Global Trend	
3900000	560.881288	1	-0.850768293060	0.988519978643	0.059073981325	-0.007486713485	0.000099562938	0.985165221030	N\A	0.023221895400	0.021948982611	0.002952503598	29	0	0.007209231080	Global Trend	
3950000	560.487387	1	-0.668072030141	0.902307344625	0.099556829627	-0.002774793147	0.000105067291	0.999920748117	N\A	0.019419341617	0.020958952115	0.001927148893	31	0	-0.447802538485	Global Trend	
4000000	555.928356	1	-0.818934965629	0.987404010330	0.009385843195	0.003049517844	0.000090488781	0.999985002454	N\A	0.020925507313	0.022606936995	0.002034448164	37	1	-0.875188919510	Global Trend	
4050000	575.633957	1	-0.935389391688	1.010180427631	0.010208267159	-0.000520043536	0.000082229316	0.987766555269	N\A	0.023378621737	0.022023979553	0.002734417750	39	1	-0.012499406984	Global Trend	
4100000	575.732809	1	-0.729159876940	0.960026496882	0.040551928350	0.000062746714	0.000089485622	0.999937251926	N\A	0.018113584705	0.019321877663	0.001512107561	22	0	0.751554977470	Global Trend	
4150000	554.518549	1	-0.841528215922	1.017328420048	-0.020324031562	0.003780852793	0.000120447678	0.999880489400	N\A	0.022473045448	0.024449555249	0.002454210745	43	0	0.414961805719	Global Trend	
4200000	575.370643	1	-0.866418051849	0.990169794516	0.003707595935	0.006261552296	0.000083375201	0.999843163920	N\A	0.019979475806	0.021506968110	0.002021626948	35	0	-0.337825711711	Global Trend	
4250000	577.318364	1	-0.850459765635	0.996455733503	-0.000664543830	0.005136298466	0.000059825109	0.999652213525	N\A	0.018580883267	0.020025342135	0.001825986510	43	2	0.113723703472	Global Trend	
4300000	578.025726	1	-0.790657934962	0.947003986324	0.053613963237	-0.000644448569	0.000081904293	0.999936099337	N\A	0.019201648298	0.020748802953	0.001919373699	34	0	0.522018568431	Global Trend	
4350000	573.322528	1	-0.763274175219	0.945517088588	0.052843050729	0.001220307569	0.000086672360	0.999947529492	N\A	0.021461762334	0.023237155483	0.002256354450	36	2	-0.631873779256	Global Trend	
4400000	585.785448	1	-0.913867400056	0.986792130683	0.047121690031	-0.003963009680	0.000073798917	0.988434648663	N\A	0.020770581689	0.022425732073	0.002968390051	52	2	-0.007780891475	Global Trend	
4450000	562.822744	1	-0.868364485850	0.964387210605	0.064741451966	-0.005411152559	0.000062649406	0.984291584766	N\A	0.024290955798	0.022538979625	0.002931026296	39	2	-0.001554265626	Global Trend	
4500000	564.889286	1	-0.745867087544	0.921351926687	0.082038888705	-0.003577680404	0.000077250657	0.991113835347	N\A	0.020241534757	0.021019540857	0.002197293545	40	0	0.020863460909	Global Trend	
4550000	576.602794	1	-0.761519206500	0.971575972647	0.031633314968	0.001239281729	0.000078431113	0.998542921821	N\A	0.021109713212	0.022780964666	0.002222655500	38	1	0.097214382777	Global Trend	
4600000	573.866428	1	-0.862421337746	0.976338079399	0.021335418989	0.000313044418	0.000112548360	0.998843199282	N\A	0.021738890770	0.023598095934	0.002267892964	41	1	0.185486523496	Global Trend	
4650000	571.433451	1	-0.769922911107	0.960066953755	0.037726152454	0.000820243634	0.000047127420	0.999839294165	N\A	0.019769748809	0.021337466674	0.001926707197	53	1	-0.134865153671	Global Trend	
4700000	568.583645	1	-0.784900356303	0.964044718109	0.035965808200	0.000654672334	0.000054201754	0.999871556210	N\A	0.021714669416	0.023415710281	0.002093008927	41	0	0.192305537389	Global Trend	
4750000	564.387807	1	-0.807346077294	0.968534585533	0.037502703446	0.000402918091	0.000099436523	0.990082605510	N\A	0.018954869816	0.019222082722	0.002366183030	37	0	0.017265091967	Global Trend	
4800000	569.876699	1	-0.830602037432	0.965944951168	0.031355328140	0.002398580738	0.000075279148	0.999945129416	N\A	0.020684103493	0.022330206124	0.002030462278	51	1	0.307663584594	Global Trend	
4850000	563.797524	1	-0.734129300909	0.934267731445	0.065772030679	-0.001417723575	0.000078934230	0.999475319805	N\A	0.020992674190	0.022726302539	0.002164044108	30	1	-0.148845022080	Global Trend	
4900000	571.233070	1	-0.800204067069	0.988342385056	0.010029055942	0.000129239930	0.000051895309	0.999791004228	N\A	0.020674976608	0.022408333218	0.002231808141	41	2	-0.168612573655	Global Trend	
4950000	569.133638	1	-0.845437110531	1.005741260547	-0.007575195920	0.004014197825	0.000126847017	0.997292689672	N\A	0.022872510378	0.024210006332	0.002334543926	36	1	0.089840532235	Global Trend	
5000000	563.325657	1	-0.785965142362	0.941880948873	0.089937666081	-0.007216073109	0.000075793522	0.983659364138	N\A	0.023800129369	0.022684881726	0.002953482754	28	0	0.006304723914	Global Trend	
5050000	577.523287	1	-0.747227047465	0.930792952591	0.066865360262	0.000848193117	0.000076996002	0.998639274052	N\A	0.020503250665	0.022003882638	0.002131800101	32	1	-0.104962931599	Global Trend	
5100000	584.070160	1	-0.743021933992	0.952673909728	0.043202203422	0.001164419518	0.000059414450	0.998962315851	N\A	0.021103569585	0.022729334725	0.002241304490	43	0	-0.089069156658	Global Trend	
5150000	559.871294	1	-0.870547134278	1.009653310480	0.008315312614	0.002718064645	0.000094510862	0.985786363787	N\A	0.023585281512	0.022187553368	0.002620014196	26	1	0.014170534177	Global Trend	
5200000	573.401803	1	-0.561019660956	0.945678338660	0.053036653381	0.000173784275	0.000135373056	0.999972007591	N\A	0.017586554958	0.018838502144	0.001646338537	26	1	-1.314984549868	Global Trend	
5250000	568.540749	1	-0.810163688624	0.970987387044	0.029723215178	0.002024778413	0.000094628453	0.993284658943	N\A	0.021473078092	0.022651763444	0.002306332732	36	1	0.044020718511	Global Trend	
5300000	570.177218	1	-0.704113145834	0.966289800505	0.039535239418	0.001331394684	0.000093751854	0.998695869017	N\A	0.020514676316	0.022040600216	0.002052291854	39	0	0.115918494760	Global Trend	
5350000	564.951852	1	-0.764826678340	0.923256392966	0.074772763175	-0.001724749255	0.000071776012	0.990375244434	N\A	0.023547636428	0.024365299674	0.002524472103	37	1	0.026312977604	Global Trend	
5400000	573.472554	1	-0.719678215203	0.918925982773	0.078387291943	0.000472072558	0.000076955538	0.998354827650	N\A	0.019217217348	0.020498678846	0.001885635921	40	1	-0.071959479703	Global Trend	
5450000	561.309434	1	-0.788316177046	0.940806197720	0.057875271018	-0.000871516707	0.000160495735	0.993941570181	N\A	0.022215078252	0.023375874587	0.002321379142	34	0	0.066697401037	Global Trend	
5500000	564.278865	1	-0.836377375089	0.943859503182	0.058868406649	-0.003653996757	0.000075838318	0.999797421981	N\A	0.022687612761	0.024761836569	0.002548201520	31	1	0.302738563265	Global Trend	
5550000	576.662765	1	-0.778615921007	0.962582190902	0.044882703522	-0.000362979350	0.000088402545	0.991709136126	N\A	0.019821158771	0.020506430952	0.002184076343	27	1	0.033460478494	Global Trend	
5600000	579.901562	1	-0.798241015303	0.912771241548	0.093265194015	-0.002450692398	0.000089627302	0.997019683861	N\A	0.018372257428	0.019736950492	0.001915645138	32	1	-0.075037701187	Global Trend	
5650000	563.447442	1	-0.715172972395	0.945111769945	0.057532009963	-0.001652779005	0.000083236568	0.999926305314	N\A	0.019750627199	0.021275461009	0.001965035229	32	1	0.401106684866	Global Trend	
5700000	566.731530	1	-0.738150367343	0.923932711511	0.082281291788	-0.006061245200	0.000100843221	0.985192496193	N\A	0.023278621083	0.022011975836	0.002609013268	46	0	-0.014358750646	Global Trend	
5750000	577.335617	1	-0.867479078364	0.997857389344	0.018051528560	-0.000088176470	0.000034353103	0.988664097343	N\A	0.021165246789	0.020497351218	0.002453240835	34	0	0.005539063776	Global Trend	
5800000	584.087865	1	-0.790294660799	0.960858101637	0.041495377456	-0.000813462292	0.000067661698	0.997272458007	N\A	0.019984141542	0.021481574678	0.002094220105	40	2	0.058833065417	Global Trend	
5850000	570.204758	1	-0.713019148678	0.958494718453	0.053008009724	-0.000173519092	0.000166587122	0.993189611078	N\A	0.020192055641	0.021113928383	0.002046005870	36	0	0.069159089005	Global Trend	
5900000	583.906311	1	-0.699254908348	0.964745793726	0.036271318412	0.001773226684	0.000077320110	0.999789716750	N\A	0.021234419169	0.022836039163	0.002001032530	35	1	0.253253131705	Global Trend	
5950000	569.165972	1	-0.693718858192	0.920728257608	0.082039342524	-0.001710209873	0.000093028692	0.999786332906	N\A	0.018021642080	0.019374015692	0.001697289775	28	1	0.368399423612	Global Trend	
6000000	570.631547	1	-0.805050872294	0.947985700830	0.079445933642	-0.005002928450	0.000087220401	0.988417679289	N\A	0.019877823489	0.019830717387	0.002866663635	35	1	0.003930798186	Global Trend	
6050000	561.675062	1	-0.802454744402	0.960326985378	0.039132899512	0.000504961721	0.000055412079	0.999990404389	N\A	0.020787534821	0.022488383709	0.002120448998	40	1	-0.674940308802	Global Trend	
6100000	561.682911	1	-0.827493176223	0.987128000486	0.051905096434	-0.003069304808	0.000085763207	0.983455108026	N\A	0.024015199363	0.023688947323	0.002863165573	31	0	0.011491093255	Global Trend	
6150000	575.327158	1	-0.696102406860	0.915510555838	0.091829482401	-0.004793218826	0.000062850554	0.999102197680	N\A	0.020711456091	0.022396760926	0.002039890956	40	0	0.111547102642	Global Trend	
6200000	572.935103	1	-0.791224916170	0.949165184147	0.055771848314	-0.001494189628	0.000098922847	0.986884393662	N\A	0.023577855724	0.021381653725	0.002647894340	27	0	0.006183424730	Global Trend	
6250000	575.050010	1	-0.694366735352	0.932172586131	0.064977049487	0.000142897665	0.000088958668	0.999185130203	N\A	0.018015297334	0.019202581862	0.001658797081	36	0	-0.178117416713	Global Trend	
6300000	555.057463	1	-0.854236185187	1.029579322497	-0.013933277986	0.002438088195	0.000094155477	0.990861547379	N\A	0.023512213350	0.024837983821	0.002648699764	37	0	0.031862122043	Global Trend	
6350000	563.619639	1	-0.709176011361	0.909983877179	0.093292431924	-0.004756374047	0.000070451929	0.998543311167	N\A	0.021265990928	0.022836010742	0.002208040160	23	0	-0.097490306122	Global Trend	
6400000	569.772743	1	-0.795530104854	0.971056249843	0.022748168659	0.004779337532	0.000113119210	0.998586181056	N\A	0.020450075704	0.021958907085	0.002178043783	29	0	-0.143933147605	Global Trend	
6450000	570.419953	1	-0.820877148506	0.969643150574	0.034887411481	0.000954611491	0.000101448597	0.984657537588	N\A	0.023577675304	0.022293561213	0.002938447203	35	0	0.010876005244	Global Trend	
6500000	574.133670	1	-0.844681745248	0.969761143957	0.025809230201	0.003314484746	0.000081661387	0.998443236889	N\A	0.022744545244	0.024399582912	0.002302629761	45	0	0.107626200034	Global Trend	
6550000	572.322328	1	-0.721536098057	0.928153403330	0.075405003485	-0.001726702085	0.000075812896	0.999195954200	N\A	0.023489915645	0.025325661232	0.002407844598	25	1	0.147081815528	Global Trend	
6600000	552.500444	1	-0.841503824147	0.964158859516	0.051323946682	-0.002198630339	0.000091907838	0.982214696951	N\A	0.024481593669	0.022923592925	0.003035609980	32	1	-0.000940255105	Global Trend	
6650000	565.981035	1	-0.824954330144	0.950235761674	0.049698675343	-0.000071991643	0.000064430060	0.999998079029	N\A	0.019010620969	0.020395262870	0.001756346051	31	2	1.510740031048	Global Trend	
6700000	585.762094	1	-0.794881177894	0.973769317665	0.026296411541	0.001556013798	0.000068221799	0.999625911370	N\A	0.019255801046	0.020793005626	0.001907287034	30	2	0.200248568338	Global Trend	
6750000	574.929357	1	-0.767440797809	0.934761853138	0.066334226870	-0.000934642463	0.000072553614	0.999965084220	N\A	0.018163582990	0.019544225456	0.001765914545	27	2	0.370912192997	Global Trend	
6800000	575.273011	1	-0.753430639588	0.948291899696	0.048611335363	0.000825503260	0.000054244497	0.999032322689	N\A	0.019820110821	0.021148637380	0.001988219888	37	0	-0.079091683614	Global Trend	
6850000	568.342850	1	-0.799848660134	0.967177491089	0.022887632008	0.006108763274	0.000081426979	0.995201221248	N\A	0.019155437778	0.020730518578	0.002102649141	31	0	-0.041675680564	Global Trend	
6900000	572.322944	1	-0.887819988292	0.963098940137	0.052883132371	-0.002179069018	0.000089813385	0.989886385428	N\A	0.020358065453	0.020045337496	0.002363617243	28	0	-0.026372379923	Global Trend	
6950000	582.430002	1	-0.870823927481	1.007735053128	-0.002727658212	0.003429693150	0.000083696293	0.987171862578	N\A	0.020625409330	0.020803252016	0.002530395843	47	1	0.013381901912	Global Trend	
7000000	571.767033	1	-0.750794769946	0.945525883108	0.050918248170	0.001102239328	0.000082284729	0.997689941920	N\A	0.019882649196	0.021317898966	0.002006529872	30	0	-0.088609443371	Global Trend	
7050000	568.987680	1	-0.728201742003	0.923787793146	0.075366288369	-0.000247934772	0.000081667364	0.999634106143	N\A	0.019865174706	0.021311636169	0.001981888810	38	0	-0.208790780067	Global Trend	
7100000	567.019078	1	-0.785691434789	0.946008342990	0.059222533043	-0.000596040280	0.000048841432	0.982882081968	N\A	0.024456845367	0.023902929870	0.003050431578	46	0	0.004436677844	Global Trend	
7150000	576.550588	1	-0.800756670543	0.965991390904	0.036351795812	0.000720590981	0.000109298005	0.991765198519	N\A	0.018047710815	0.018406567389	0.002082035156	34	0	0.027424543112	Global Trend	
7200000	567.146622	1	-0.731476382338	0.950362531287	0.065668944988	-0.000154624991	0.000104269459	0.991456619432	N\A	0.023144149701	0.024078796448	0.002427577646	31	1	0.041299791805	Global Trend	
