Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m7-VR-006.txt
Log File Name:                   HIP_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            629832131
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1500000	429.606684	1	-0.833843969473	0.896873497122	0.100483040910	-0.027441078951	0.000015879092	0.949494997173	N\A	0.039678039212	0.035441986942	0.005075027130	51	25	
1550000	442.575490	1	-0.789385695584	0.893389401633	0.043411332395	-0.009003511972	0.000013350272	0.955939778270	N\A	0.035045624929	0.028307777780	0.003979395602	47	35	
1600000	441.245377	1	-0.841039366961	0.893566588250	0.092844147590	-0.019632301850	0.000003346484	0.954372950546	N\A	0.037572943768	0.034767533487	0.004831280726	47	21	
1650000	428.643659	1	-0.917303285265	0.971931660421	-0.015622967174	-0.011661212263	0.000008993082	0.957911342792	N\A	0.038552536977	0.034962656764	0.004738116939	48	21	
1700000	421.488856	1	-0.766059624482	0.870478338573	0.091143974118	-0.018884635618	0.000007935578	0.949510939464	N\A	0.036061324819	0.034161004986	0.004800681066	50	27	
1750000	425.590359	1	-0.837145228120	0.865220514872	0.092070809753	-0.016090506203	0.000004774147	0.950340262942	N\A	0.039241410799	0.035203494205	0.004775798440	46	27	
1800000	457.517901	1	-0.838162464897	0.904670894475	0.079092286424	-0.022532217065	0.000008117137	0.958861279291	N\A	0.034677112359	0.032642315473	0.004765571816	31	31	
1850000	431.209614	1	-0.724181455118	0.854317981455	0.083449953119	-0.011999345657	0.000009165970	0.973365525510	N\A	0.032135392046	0.028278296127	0.003945611463	45	28	
1900000	446.231976	1	-0.872006877190	0.938718203811	0.025057433263	-0.013853592037	0.000003340041	0.964404242077	N\A	0.032627504055	0.030269907301	0.004413706578	47	26	
1950000	414.216637	1	-0.851542054382	0.953755711126	0.000230917614	-0.013462855649	0.000006045883	0.956355254078	N\A	0.037798219428	0.033897050444	0.004217206161	59	29	
2000000	442.673911	1	-0.876232655427	0.958140046017	-0.015545838473	-0.007274968115	0.000009600697	0.957962023979	N\A	0.033264790765	0.031286816077	0.004342185634	60	29	
2050000	435.396343	1	-0.842343928893	0.928919038426	0.025113343003	-0.010493784826	0.000005454532	0.959549728140	N\A	0.034696750428	0.032243568389	0.004583488033	33	31	
2100000	434.771746	1	-0.800946362045	0.895574300321	0.058996078750	-0.014547300949	0.000009849093	0.960945034238	N\A	0.034719334787	0.031624390704	0.004033275747	57	27	
2150000	431.808609	1	-0.937059895558	0.982543531112	-0.003391838351	-0.013724148448	0.000004279855	0.957971956612	N\A	0.033894246103	0.032529000804	0.004772565219	46	30	
2200000	442.879121	1	-0.752528317346	0.858267881368	0.111356861327	-0.022837013823	0.000003998137	0.972245546537	N\A	0.029458094023	0.028447990703	0.004576618171	49	35	
2250000	440.029610	1	-0.743968380025	0.853640059894	0.089999977065	-0.015025757468	0.000003837741	0.952951125675	N\A	0.040197191913	0.035314467788	0.004603541193	50	25	
2300000	429.781055	1	-0.874828354992	0.921167141479	0.072484598001	-0.021225663403	0.000012477947	0.956522628118	N\A	0.036970542018	0.033028377900	0.004518299111	42	28	
2350000	444.630824	1	-0.857106035554	0.914990834162	0.074043977774	-0.018819067277	0.000007374825	0.951696301324	N\A	0.038346586272	0.034547092976	0.004663548817	50	27	
2400000	444.830459	1	-0.845526711822	0.952218413625	-0.020185141530	-0.007570776848	0.000014359324	0.953218588791	N\A	0.037692491211	0.034394521658	0.004725938523	54	25	
2450000	436.532931	1	-0.792514004711	0.886063950236	0.074918910907	-0.016745164539	0.000014493770	0.949063175357	N\A	0.039740881687	0.036215085532	0.004568098469	48	25	
2500000	441.106432	1	-0.777629048672	0.891599615764	0.057996641849	-0.014013420040	0.000003929501	0.961361918530	N\A	0.033481483694	0.031103092867	0.004233533128	40	24	
2550000	436.250886	1	-0.989885791487	0.990701446564	0.017957010899	-0.023408094819	0.000003988413	0.949753152365	N\A	0.039104261320	0.033473270108	0.004692668257	37	26	
2600000	422.408799	1	-0.705023868725	0.842964389524	0.098128131233	-0.015441281686	0.000004213519	0.955616487390	N\A	0.037460736063	0.034942304956	0.004872004059	41	30	
2650000	440.984781	1	-0.815458204527	0.910087134815	0.040768765844	-0.012066103963	0.000007736767	0.959515638370	N\A	0.037952038835	0.032049365310	0.004315761286	46	29	
2700000	440.029931	1	-0.691789570013	0.833471353304	0.098261375129	-0.015221888712	0.000020507116	0.950058932478	N\A	0.039741813211	0.036992927476	0.005055008074	49	35	
2750000	435.150911	1	-0.891320802179	0.949328891343	0.045333936074	-0.022371995465	0.000016179234	0.958651966943	N\A	0.035888359798	0.033446339592	0.004460411844	61	33	
2800000	448.379343	1	-0.799970576612	0.902667408384	0.044510922773	-0.012649940233	0.000009928236	0.956407970603	N\A	0.038777597167	0.033401742746	0.004496424663	45	22	
2850000	441.576345	1	-0.799961008577	0.891694151610	0.069708066290	-0.014588938151	0.000005260655	0.961255385202	N\A	0.033686419831	0.030921818354	0.004446481264	34	27	
2900000	428.671457	1	-0.855534358935	0.929372212793	0.042028206160	-0.014113233173	0.000004726314	0.954596702972	N\A	0.037232291410	0.032588316062	0.004410378791	30	31	
2950000	429.214364	1	-0.906719147170	0.936426857245	0.080184372420	-0.029341937006	0.000009038390	0.968573283644	N\A	0.035232727920	0.028375634409	0.003584359250	48	34	
3000000	433.511212	1	-0.928232704962	0.963202750552	0.007417558108	-0.010895939257	0.000026630027	0.957636476336	N\A	0.037586118499	0.031226470275	0.004290781454	39	31	
3050000	430.930773	1	-0.958797029969	0.959572488731	0.073449043997	-0.028371083858	0.000006006475	0.958775327498	N\A	0.034817638739	0.031534894907	0.004330926330	58	29	
3100000	436.036769	1	-0.900869592757	0.954738767555	0.018185241888	-0.013629674079	0.000008630072	0.955852451530	N\A	0.038197537547	0.033982263301	0.004353817568	48	24	
3150000	433.733731	1	-0.822212579421	0.925730797441	0.008316628489	-0.005393634105	0.000009809375	0.953407820211	N\A	0.038542965220	0.033390598447	0.004478790104	48	34	
3200000	428.776123	1	-0.894381586637	0.953894018682	0.019876462390	-0.015280260729	0.000009589236	0.955984635843	N\A	0.036925690492	0.034426080073	0.004937639233	55	28	
3250000	429.683701	1	-0.908157705127	0.967772652464	-0.001783396416	-0.011700604636	0.000011601809	0.952709340132	N\A	0.037843342417	0.033725992858	0.004280775746	47	30	
3300000	428.280694	1	-0.987933696573	0.988895953626	-0.022607465771	-0.014529511133	0.000025538726	0.958042908219	N\A	0.033480201033	0.027649366145	0.004346155786	43	25	
3350000	453.942527	1	-0.876549951381	0.948876707687	0.002767369355	-0.009945578862	0.000028217580	0.957276972914	N\A	0.032356569300	0.030008192557	0.004307586807	54	30	
3400000	437.763291	1	-0.794421356696	0.909583378248	0.017494181731	-0.007755672860	0.000025547023	0.958181491362	N\A	0.040927907705	0.035171633345	0.004086541738	41	33	
3450000	442.030429	1	-0.716171442927	0.836916679250	0.125758513132	-0.021326085932	0.000006197967	0.967506523083	N\A	0.023926131174	0.024253457633	0.004156355877	51	25	
3500000	430.597600	1	-0.868804806605	0.918578102855	0.067144048138	-0.018376308775	0.000013471878	0.953827273689	N\A	0.036129431778	0.032648059465	0.004444625794	36	34	
3550000	433.568065	1	-0.826285316012	0.911336999915	0.059656813251	-0.019367631767	0.000014849269	0.954950086239	N\A	0.038876177025	0.035215269295	0.004797799425	45	31	
3600000	431.547624	1	-0.892022967168	0.954139504731	0.010704943157	-0.012018329859	0.000008169106	0.958225673424	N\A	0.035511875015	0.032469887048	0.004635603522	44	27	
3650000	434.490640	1	-0.848336921932	0.911098149670	0.068911371969	-0.018360779589	0.000007971480	0.955377292173	N\A	0.034343803714	0.033072438104	0.004575320372	48	38	
3700000	438.978303	1	-0.884971433931	0.928097104058	0.060249618826	-0.020954078608	0.000012964610	0.953674518115	N\A	0.038883764077	0.034702473514	0.004805561924	44	26	
3750000	440.464447	1	-0.877048972170	0.950364759901	0.019298049491	-0.017089085515	0.000010328737	0.956374107428	N\A	0.036874146091	0.033204401821	0.004574634133	51	33	
3800000	439.141761	1	-0.760558477397	0.867231584114	0.095937880542	-0.019158059096	0.000009735252	0.959631523821	N\A	0.035726045442	0.032610966169	0.004529978359	38	38	
3850000	432.598421	1	-0.801271265178	0.932078978752	-0.019662452083	-0.002231964037	0.000006965136	0.959481177230	N\A	0.037161197093	0.033263549150	0.004394499251	32	33	
3900000	436.143715	1	-1.049755165292	1.038316890073	-0.054980972442	-0.008684170816	0.000009020665	0.952013189261	N\A	0.038676063414	0.033958373482	0.004799147959	44	31	
3950000	436.800684	1	-0.702780560621	0.826112452163	0.146086259029	-0.022855152328	0.000004893972	0.955392934429	N\A	0.035295209519	0.032496775598	0.004251488346	43	27	
4000000	435.407440	1	-0.794543219504	0.902494955697	0.053124412557	-0.016134632042	0.000009570802	0.955670427010	N\A	0.038011350872	0.033435225438	0.004296726417	53	30	
4050000	438.349047	1	-0.765181678036	0.879386285716	0.062459507712	-0.011902125606	0.000006946287	0.964540919415	N\A	0.032358892089	0.028604193397	0.003857792626	58	39	
4100000	416.751846	1	-0.754787916437	0.870560853850	0.084705545192	-0.015115983148	0.000002102699	0.962754270425	N\A	0.029324315827	0.027271789637	0.003951422040	49	35	
4150000	424.607189	1	-0.854985297201	0.909307028351	0.076403545537	-0.016639768966	0.000007531043	0.952812699899	N\A	0.036986512695	0.035583311717	0.004970799731	46	32	
4200000	439.160014	1	-0.889755807338	0.938117074188	0.046000987399	-0.016835647887	0.000010964267	0.975308861696	N\A	0.036483053118	0.029083041305	0.003665041403	43	34	
4250000	438.316166	1	-0.887810875747	0.921076862754	0.069975765771	-0.021521708929	0.000030930822	0.961844653848	N\A	0.030705524132	0.025960492362	0.004546384823	55	33	
4300000	410.584039	1	-0.843692798937	0.889266061181	0.112743688114	-0.025792459365	0.000043946919	0.953552178035	N\A	0.039565096057	0.035996934810	0.005366891215	50	27	
4350000	439.701716	1	-0.788072882897	0.906642692083	0.031870963465	-0.012854320185	0.000023958025	0.956786754163	N\A	0.036065701757	0.032151766130	0.004500631940	53	30	
4400000	427.065964	1	-0.876827001406	0.927070078419	0.033312930860	-0.017600849722	0.000103694534	0.950309200733	N\A	0.042391595433	0.035792067114	0.004352784464	45	31	
4450000	426.535763	1	-0.922808841981	0.937968659508	0.058010669152	-0.020777298418	0.000080869980	0.958345349872	N\A	0.033763405117	0.032490885960	0.004837352667	44	33	
4500000	422.730692	1	-0.881660612808	0.922020163681	0.034988066426	-0.014383636527	0.000094859001	0.953010712430	N\A	0.040414312147	0.035975730122	0.004830950717	39	32	
4550000	415.489139	1	-1.057227185474	1.040149030268	-0.058554724315	-0.010662362913	0.000125112627	0.946690904258	N\A	0.038796117643	0.035870977492	0.004949998622	32	24	
4600000	436.187803	1	-0.753100143572	0.858974714433	0.081257305715	-0.016413194105	0.000100408947	0.948863374131	N\A	0.037984827927	0.035595331279	0.004922267237	31	20	
4650000	432.884042	1	-0.937642635364	0.957710531374	0.014582882980	-0.013969373088	0.000088739909	0.960214415966	N\A	0.032379473627	0.030285404513	0.004480109133	45	24	
4700000	426.530731	1	-0.788960218705	0.891717909682	0.019748400577	-0.005367187332	0.000042444316	0.951599317399	N\A	0.038541615547	0.035053776233	0.004766147775	40	34	
4750000	443.866653	1	-0.857232808375	0.903889786302	0.082124968133	-0.023168359797	0.000015467553	0.952167348108	N\A	0.035507776802	0.032401834340	0.004351823330	44	37	
4800000	427.442752	1	-0.919906012770	0.943112949207	0.052454046764	-0.020696078158	0.000023751368	0.952585628071	N\A	0.035702565036	0.034274844997	0.004655191826	40	32	
4850000	439.567624	1	-0.818639717143	0.882391444882	0.104845771064	-0.025335983815	0.000007396488	0.956840127161	N\A	0.036497826149	0.034029438167	0.004886906405	48	24	
4900000	445.082374	1	-0.939725644903	0.951969496035	0.018159714476	-0.012459844554	0.000005909390	0.961984289294	N\A	0.037988630038	0.033230231372	0.004247154201	55	40	
4950000	445.265706	1	-0.914766122975	0.929215912140	0.047289815115	-0.016134216175	0.000007840818	0.962738905686	N\A	0.035205032914	0.032250276093	0.004496687096	56	24	
5000000	424.104726	1	-0.880920569464	0.938569434833	0.043362630870	-0.020193400072	0.000012260941	0.974019814410	N\A	0.028301108335	0.028161005612	0.003865136840	53	40	
5050000	443.673929	1	-0.862649712808	0.908194668865	0.059112433276	-0.014026385771	0.000010078299	0.964829913093	N\A	0.033170284925	0.029498511298	0.003957801217	38	31	
5100000	437.282646	1	-0.835712244935	0.900085587733	0.079186977918	-0.019912624678	0.000005812267	0.957415358133	N\A	0.036092695410	0.033926827448	0.004706148714	50	25	
5150000	442.918182	1	-0.886632659515	0.911384312721	0.090276975262	-0.022969463450	0.000023677868	0.960122382400	N\A	0.035626534122	0.031167900184	0.004207715964	37	37	
5200000	424.959293	1	-0.869593306179	0.932162163454	0.033290739363	-0.011798270065	0.000022476666	0.948103551394	N\A	0.039340347541	0.036190558934	0.004870498215	38	31	
5250000	439.845456	1	-0.771548188684	0.892595454651	0.056941151150	-0.018367858696	0.000018525519	0.954073259679	N\A	0.035411252450	0.032007078220	0.004431459390	38	35	
5300000	433.963256	1	-0.894125795215	0.946205440609	0.032771349343	-0.016391398541	0.000019071519	0.947256936064	N\A	0.039719576425	0.035279880936	0.004598855995	43	36	
5350000	431.898685	1	-0.863826081384	0.925228798260	0.054984715520	-0.022153080686	0.000032392293	0.956739419288	N\A	0.037130642905	0.032971947859	0.004602071945	45	27	
5400000	442.831299	1	-0.889069155113	0.950699645990	-0.001403624502	-0.009375274058	0.000108815756	0.951620971794	N\A	0.036058163080	0.033110931753	0.004371489258	56	19	
5450000	428.394573	1	-0.662556738263	0.796915273043	0.131974175669	-0.016137879245	0.000110309175	0.948388498360	N\A	0.040201762230	0.034434228092	0.004748825628	39	31	
5500000	427.231644	1	-0.776256099666	0.859078262090	0.082906441940	-0.014964690777	0.000106804257	0.956676494927	N\A	0.034354526966	0.033788702285	0.004449895131	52	29	
5550000	432.972258	1	-0.904664290592	0.924576535092	0.058264929991	-0.019905994471	0.000097840070	0.961455485426	N\A	0.030267606809	0.030179052322	0.004236188395	48	25	
5600000	454.327672	1	-0.968351758719	0.942309722788	0.056414836941	-0.018471742696	0.000150872626	0.959674597780	N\A	0.035816017205	0.033926911614	0.004784050705	37	29	
5650000	427.032881	1	-0.859235675756	0.910006144238	0.036579426784	-0.015691149635	0.000149166632	0.950661541747	N\A	0.038256286082	0.033472198106	0.004274629037	46	23	
5700000	424.230318	1	-1.094527507704	0.994300456424	0.040134568659	-0.023597471621	0.000103575962	0.955691322359	N\A	0.037546194554	0.032181689536	0.004359896693	51	33	
5750000	425.608861	1	-0.800225967921	0.889700757351	0.029621746816	-0.007833756043	0.000135510798	0.948133659005	N\A	0.039988917328	0.037586520358	0.004777964908	38	28	
5800000	432.957701	1	-0.896903925270	0.914760725226	0.067636381491	-0.021161395307	0.000130882317	0.954204455661	N\A	0.039973962587	0.035856350050	0.004673253645	39	31	
5850000	429.410358	1	-1.081063276165	1.009932831714	0.008530464644	-0.018855697227	0.000130743469	0.952275050158	N\A	0.040482273937	0.035855642462	0.004449373353	51	32	
5900000	440.965860	1	-0.768671575041	0.869307152681	0.070785377538	-0.015480599434	0.000123724002	0.962629544565	N\A	0.032177917567	0.027007358646	0.003761363027	46	31	
5950000	424.535404	1	-0.854533227318	0.895499209148	0.072835728685	-0.016645011437	0.000112437017	0.951157751243	N\A	0.039866857138	0.035971563078	0.004667941700	43	32	
6000000	428.459735	1	-0.843860741223	0.884230646242	0.067435373814	-0.011638992851	0.000083598505	0.964661740830	N\A	0.041985225859	0.036461691611	0.003972339430	38	27	
6050000	446.445031	1	-0.798230613445	0.876660219285	0.083015431377	-0.017065415014	0.000108612111	0.961716865631	N\A	0.035848551415	0.031895222168	0.004334272309	51	29	
6100000	440.809444	1	-0.826423992814	0.900626314352	0.048591957164	-0.015723679241	0.000075253108	0.959175946035	N\A	0.034988981590	0.031217480574	0.004367321256	45	32	
6150000	443.951727	1	-0.934905619446	0.956704737668	0.019688935071	-0.016485049470	0.000094353397	0.953848534802	N\A	0.038361508671	0.033982069154	0.004506260892	39	26	
6200000	428.757915	1	-1.079076162805	1.016534672023	-0.014576405226	-0.012472218442	0.000144967624	0.953585303463	N\A	0.037852372759	0.032626259014	0.004353150917	48	27	
6250000	423.860048	1	-0.855497591890	0.913828928613	0.022186264877	-0.007549581349	0.000150371601	0.950910420483	N\A	0.037072601409	0.033340775843	0.004742862880	45	29	
6300000	442.111659	1	-0.776174524090	0.866560224699	0.080948440741	-0.017183206598	0.000122264280	0.953564058401	N\A	0.038205978731	0.034672519471	0.004279639713	59	26	
6350000	434.110771	1	-0.865629963606	0.931512347275	0.012591086407	-0.012157267635	0.000120947881	0.959593203592	N\A	0.037688371506	0.033172573281	0.004537589005	60	28	
6400000	420.887821	1	-0.835124838251	0.896465832621	0.041640633003	-0.009674137687	0.000204551099	0.946806857570	N\A	0.040121159158	0.035877912857	0.004807464352	49	38	
6450000	444.796969	1	-0.756880502444	0.867569609249	0.090474312422	-0.018896136852	0.000150178322	0.959634551927	N\A	0.037715385970	0.032413213170	0.004131302957	38	25	
6500000	422.320497	1	-0.854466013710	0.934800981115	0.019389881217	-0.016250651733	0.000129679739	0.954805180401	N\A	0.039163781915	0.034891754372	0.005009057283	36	35	
6550000	435.752103	1	-0.750927595689	0.893654680592	0.009342890090	-0.004512490400	0.000084857270	0.952509170471	N\A	0.035476519673	0.033409475307	0.004905760061	43	26	
6600000	425.948773	1	-0.833251275300	0.901089799530	0.037742702465	-0.011845341417	0.000174934551	0.949935468608	N\A	0.040991849029	0.035720175851	0.004645169895	37	20	
6650000	435.268401	1	-0.819297972879	0.871915212330	0.098283967253	-0.019367286058	0.000096631362	0.967284310893	N\A	0.033864117856	0.032686468251	0.004826085012	45	30	
6700000	431.336997	1	-0.848448053616	0.911326387527	0.033024583568	-0.009376062471	0.000088176692	0.950735059935	N\A	0.036509992364	0.034013035594	0.004729401676	51	32	
6750000	443.201485	1	-0.870711529020	0.888731427778	0.083463581223	-0.021189838628	0.000178099871	0.951235002467	N\A	0.037944991886	0.033929098934	0.004625329025	33	20	
6800000	438.369512	1	-0.829909495731	0.911735138186	0.036379588311	-0.011629132778	0.000471207898	0.962098164308	N\A	0.034519556504	0.030225218268	0.003780425108	44	23	
6850000	420.462426	1	-0.982617440443	0.977696902343	0.004790633771	-0.015838259988	0.000125030046	0.949472902709	N\A	0.037876067978	0.034369669208	0.004849906179	41	23	
6900000	424.675002	1	-0.647546442909	0.816892642802	0.084644668844	-0.012284554502	0.000110160627	0.953290392400	N\A	0.038517398109	0.032388519109	0.004194539754	48	22	
6950000	435.465120	1	-0.773334931514	0.878714322087	0.046650190370	-0.011391236898	0.000108330704	0.957910402776	N\A	0.036409869865	0.032721187522	0.004456108815	44	30	
7000000	412.239445	1	-0.881846162627	0.891592065764	0.102990407905	-0.021071099240	0.000170583361	0.951654327310	N\A	0.039980697147	0.036066067418	0.004921285944	38	26	
7050000	433.542906	1	-0.811606512384	0.901576503664	0.032307992450	-0.011234394323	0.000121727494	0.949922943827	N\A	0.042919885462	0.036337916782	0.004562854670	52	26	
7100000	430.284893	1	-0.843172184314	0.874583590422	0.115724095221	-0.025772892892	0.000116602029	0.958035165698	N\A	0.036492914121	0.033482364433	0.004721899041	36	23	
7150000	428.036816	1	-0.815115221593	0.904617911211	-0.003972856535	0.000300915064	0.000109181363	0.952124920532	N\A	0.037594986333	0.035216688970	0.004664465313	38	36	
7200000	424.565402	1	-0.872283777696	0.928050057934	0.029386366131	-0.014458325539	0.000123697074	0.952480408923	N\A	0.039259120161	0.035447730616	0.004623334264	44	33	
7250000	421.778215	1	-0.919715570784	0.920316252547	0.073650600945	-0.023273520942	0.000126253564	0.955512389723	N\A	0.037480051365	0.035409376864	0.004750664164	51	26	
7300000	436.822384	1	-0.673964099806	0.826816105473	0.090902436714	-0.014723991333	0.000140600754	0.948435199907	N\A	0.038251297847	0.034825995680	0.004724398523	49	22	
7350000	444.109974	1	-0.931792626532	0.959102021162	0.019969612260	-0.014629862837	0.000142687753	0.953715208496	N\A	0.038814118918	0.035498556761	0.004622229497	46	33	
7400000	431.113479	1	-0.895510042621	0.918357565066	0.070745806404	-0.019203770348	0.000088685942	0.956615921842	N\A	0.037714483080	0.032924818946	0.004184391388	42	28	
7450000	428.847786	1	-0.930490706659	0.969290409951	-0.010806060297	-0.010832468333	0.000111091830	0.954479682711	N\A	0.038180491545	0.034382998357	0.004473118845	53	19	
7500000	422.872950	1	-0.775076130940	0.850572476978	0.096063671786	-0.015122324084	0.000128900297	0.955939620921	N\A	0.043300696550	0.035022585286	0.004271321429	48	30	
7550000	442.813773	1	-0.941407676291	0.939157803792	0.060363735456	-0.021501883558	0.000096455558	0.957554845346	N\A	0.036117549808	0.032240276212	0.004493845322	43	31	
7600000	419.338019	1	-1.008857873540	0.962630810896	0.034628480693	-0.018906034356	0.000143885065	0.949306008516	N\A	0.038108782603	0.035230962789	0.004973398020	60	23	
7650000	436.662716	1	-0.893682908551	0.908084639545	0.101601538000	-0.025891869163	0.000049844235	0.964181325143	N\A	0.033070858661	0.034054198429	0.004611142257	48	30	
7700000	427.355899	1	-0.947954724749	0.953932079809	0.019806159308	-0.013528737300	0.000100997327	0.959628406639	N\A	0.035546276002	0.032809231150	0.004479681481	50	22	
7750000	409.732784	1	-0.760722260380	0.853971381090	0.072650807584	-0.010662181254	0.000100288504	0.950757459048	N\A	0.036276283960	0.034120582957	0.004576663951	40	23	
7800000	434.475192	1	-0.897071701956	0.934323348076	0.028254637523	-0.016783404990	0.000094995463	0.964449672740	N\A	0.033052650309	0.033250283120	0.004771247623	42	24	
7850000	432.727835	1	-0.838464779687	0.908202455849	0.059963059154	-0.018145882822	0.000126984279	0.953579537338	N\A	0.031461654275	0.031043628034	0.004411212993	47	34	
7900000	436.762163	1	-0.837856162325	0.901093295211	0.054592189929	-0.014628066443	0.000103179077	0.950929229273	N\A	0.041844563043	0.037097394919	0.004961189437	50	31	
7950000	433.811096	1	-0.938259042533	0.932722037115	0.065766939516	-0.021234489023	0.000121580234	0.954504724543	N\A	0.038200224556	0.033556752621	0.004278551238	49	22	
8000000	435.148034	1	-0.881237761553	0.932487286295	0.023911874295	-0.015237640291	0.000114979061	0.952888933753	N\A	0.040757416973	0.035911437259	0.004446065907	33	35	
8050000	448.709233	1	-0.882738233372	0.926008830863	0.023162874222	-0.010721469143	0.000075669329	0.954689667915	N\A	0.035062742844	0.032466556120	0.004508610409	39	30	
8100000	438.398187	1	-0.866116909453	0.916651527528	0.053634731602	-0.018085940110	0.000096274938	0.957997037478	N\A	0.037744854868	0.034230408114	0.004906507820	41	32	
8150000	437.902739	1	-0.986097276271	0.963237104812	0.018224405174	-0.013653978211	0.000118531257	0.958142622627	N\A	0.035903238636	0.033163963777	0.004494722896	50	20	
8200000	446.127411	1	-0.876541974245	0.923371817105	0.043763222489	-0.018356512182	0.000110470769	0.955480915888	N\A	0.036944904223	0.035100740907	0.004573189610	46	23	
