Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m2-VR-004.txt
Log File Name:                   PAL_d1_m2-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3352460265
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m2-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Branch	No RJ Local Node	
12100000	312.513584	1	0.482659606050	0.655052692584	0.676352646816	0.109769535043	0.678816950646	0.689002312530	0.677131882964	-0.064298549977	0.027017489852	-0.167449108204	-0.129168408270	-0.200596653484	0.000490176729	0.926448525460	N\A	0.082997617945	0.327731189462	0.319570915344	0.350097000007	0.340682158016	0.637256618495	0.085397225560	0.084112314236	0.090477223305	0.092432561150	0.087623061099	50	29	
12150000	304.070472	1	0.686037500341	0.598279750459	0.157874325411	-0.383838867104	0.216521401785	0.127952907079	0.534500408029	0.001848484177	0.054758675807	-0.184036728480	0.008243477486	-0.136348732425	0.000548549919	0.900523826403	N\A	0.062766397693	0.248906493675	0.238065545592	0.287089547208	0.252122908028	0.377920117013	0.066441246763	0.065510246153	0.074229278809	0.075971981758	0.069020306595	51	28	
12200000	300.511021	1	0.814465019315	0.531612733223	0.018409121728	-0.505644593194	0.148021309286	0.041647195132	0.413229079809	0.076098499697	0.119358707691	-0.036273608685	0.061566058727	-0.100756773054	0.000586648953	0.904730863480	N\A	0.083451048089	0.310179413582	0.291836584848	0.328410651658	0.296616862943	0.412139012716	0.089869751692	0.084864683861	0.092125257332	0.090121922567	0.086877944149	56	26	
12250000	302.280072	1	0.864367958007	0.458564267434	-0.063707911456	-0.631983097093	-0.160426056338	-0.018656587151	0.474795881476	0.139925000377	0.220918960215	0.055779515960	0.165349542750	-0.020040282836	0.000459522628	0.899903191784	N\A	0.061523199472	0.260033622729	0.247312033746	0.274458336042	0.270645012784	0.376605136054	0.064703703113	0.065310355571	0.069480972429	0.074748856405	0.065324278613	48	34	
12300000	301.147056	1	0.238002075749	0.761954980025	0.930126300661	0.273670590924	0.503717247582	0.813993630816	0.507916669878	-0.158589355804	-0.064056860632	-0.228810004466	-0.226133282790	-0.275614205417	0.000865769254	0.894492631974	N\A	0.090759533305	0.536047846259	0.530548915897	0.383940316598	0.328213177299	1.188816708162	0.093300965137	0.092967911583	0.100209388311	0.095600769352	0.094972636081	46	27	
12350000	301.697639	1	0.161065868808	0.785467190524	0.464036804273	-0.004828274753	0.289310207924	0.731633134476	1.051119880279	-0.173060179140	-0.115869069419	-0.246462140283	-0.229120966376	-0.267128954528	0.000579057458	0.905661287536	N\A	0.070228859550	0.257049817588	0.247083087454	0.299767800138	0.264371787423	0.389557461500	0.073176575606	0.072865628890	0.081148566804	0.080288450704	0.074619302314	57	36	
12400000	295.701690	1	0.478069278070	0.591096513977	0.598517670751	-0.139724456700	0.490974347847	0.341276940677	0.765709185218	-0.009593774806	0.091204567467	-0.109612581636	-0.066561934860	-0.133645257852	0.000578210419	0.954395752341	N\A	0.009107645870	0.264110016118	0.252309779129	0.265486148202	0.281681196931	0.369071411920	0.022349363054	0.020891386912	0.039411243120	0.036139275679	0.033232496784	41	26	
12450000	306.257949	1	1.168333512054	0.585153401746	-0.288105504175	-0.887595571886	-0.229834663384	0.022619622303	-0.096566117137	0.025283142297	0.076847120157	-0.074429732297	-0.069049392224	-0.137706647238	0.000522196649	0.912558317965	N\A	0.154563289910	0.466491449283	0.462959061895	0.487029794306	0.465110778839	0.543961657027	0.155607079406	0.155750931491	0.158119405770	0.157183337439	0.157590016191	47	27	
12500000	307.092040	1	1.154378116753	0.662464414920	0.336008258184	-0.147058852728	0.217539589945	0.720217779837	-2.026316365103	-0.039819611219	-0.033248374941	-0.170112389440	-0.131764990104	-0.168364060481	0.000455503624	0.899994663672	N\A	0.072445287454	0.249006955500	0.239252692655	0.274148146167	0.258397509118	1.349397960191	0.075166817563	0.075036232662	0.081127056498	0.080768280037	0.077285228207	59	30	
12550000	309.600847	1	0.700215010176	0.649985765907	0.054839359270	-0.473913643489	0.401643295817	0.335142023899	0.301498238287	-0.062941172365	0.026771675799	-0.167527518527	-0.048321482900	-0.128460184016	0.000536895887	0.938280587603	N\A	0.123161525644	0.408664238544	0.402123301284	0.429982057062	0.410992836415	0.427130126895	0.123632986848	0.124808439943	0.128462566622	0.130318057014	0.125670589047	37	21	
12600000	292.960370	1	0.518957117720	0.867185282738	0.472981535166	-0.044929945188	0.341326501382	0.551400553952	0.329070986935	-0.214350842551	-0.221020843207	-0.332400929121	-0.302567330018	-0.346071088512	0.000272138816	0.875604612184	N\A	0.185872415615	0.417638540549	0.407409792473	0.378260662656	0.374595737471	0.425719112848	0.187723246176	0.187232682115	0.188139372843	0.188925180915	0.188666096807	24	23	
12650000	308.016202	1	0.428117305117	0.725383341791	0.213817037381	-0.170784182268	0.365765178589	0.622478790454	1.056358896846	-0.085750881720	-0.054465102120	-0.201546863853	-0.212757888541	-0.218489175066	0.000119827792	0.900973788317	N\A	0.095577564839	0.315302648613	0.309631591977	0.334568205914	0.331127595159	0.458271208309	0.097880147217	0.097724100813	0.100933969681	0.105443970687	0.098662256213	34	30	
12700000	315.338419	1	0.698283143215	0.569113327591	0.172879634422	-0.418230587462	0.232303377285	0.221276508947	0.395953226452	0.042741575477	0.075051477656	-0.088900200419	0.019138924827	-0.073184961853	0.000506644098	0.901887578405	N\A	0.078736545211	0.264510863931	0.257241325703	0.299718828551	0.266724176346	0.377939414019	0.081836457502	0.080846214107	0.086638739941	0.087862661935	0.083387938817	55	28	
12750000	312.892224	1	0.388281010055	0.700685486499	0.405610321016	-0.298153623246	0.370341633203	0.542273810003	0.742785541699	-0.091700615233	0.007204772450	-0.142372443752	-0.168918621884	-0.178038563387	0.000512757641	0.891295587893	N\A	0.083845810067	0.350406964962	0.336194289540	0.293478188369	0.267144981317	0.384568905034	0.087243318661	0.086353349019	0.089750548616	0.089239402452	0.089019147418	43	33	
12800000	308.974850	1	0.735306884061	0.607622894258	0.252260354658	-0.356598112436	0.220247818487	0.485555304671	0.255709578553	-0.029148639751	0.102058123761	-0.115719618506	0.009299845595	-0.151836466106	0.000783032156	0.904931194166	N\A	0.087125578508	0.303137947952	0.296308612683	0.351988015009	0.339474881419	0.457607572181	0.089637430833	0.088735802058	0.098654305779	0.102141234496	0.092472790959	47	21	
12850000	307.498442	1	0.562193116676	0.564992993821	0.236338173182	-0.415323025811	0.491944755481	0.223278642876	0.533168894082	0.037430272129	0.111009330937	-0.075911175526	-0.065807759934	-0.028420648835	0.000636008829	0.913602975799	N\A	0.088815123739	0.286488006368	0.277875465588	0.319424323216	0.312127490787	0.418276830887	0.091373781132	0.090087274572	0.096275913788	0.099978637079	0.093862252170	42	35	
12900000	305.124069	1	1.186815064270	0.656894926294	-0.394301158016	-0.992782544970	-0.136758313883	-0.052346252124	-0.271854454271	-0.001202231055	-0.006166249101	-0.136052544151	-0.075708714449	-0.200388512827	0.000526352485	0.884509087383	N\A	0.070802515688	0.247349579148	0.235993506957	0.274707052251	0.269933982747	0.366078093016	0.074955315119	0.073642013460	0.079773088305	0.087613337906	0.076089183052	60	24	
12950000	302.492530	1	0.444254187475	0.690398000790	0.377823647339	-0.262012307099	-0.020050547814	0.327939478711	0.891636989143	-0.089022435420	-0.025521384552	-0.161224969596	-0.089719087791	-0.217984951667	0.000505821144	0.909967419406	N\A	0.115167367240	0.339487325296	0.333618272165	0.369289710775	0.356211831392	0.439017504490	0.117100867028	0.116399165515	0.120598012855	0.123634866913	0.118893816967	43	28	
13000000	309.738549	1	0.760174785597	0.569719610207	0.058656375220	-0.453430473803	0.462311059289	0.018399439121	0.327233381337	0.036548667333	0.105615933156	-0.137696189440	0.013413231816	-0.079143994935	0.000803978799	0.897650564284	N\A	0.086170892408	0.305677213089	0.296003365343	0.354752115344	0.302386443482	0.468022912841	0.090017902287	0.087989513112	0.096249214131	0.093914623498	0.090075366510	40	29	
13050000	301.419552	1	1.011353741859	0.524709498294	-0.072997281007	-0.621726094125	-0.088947898736	-0.140831791258	0.054904286577	0.084079969471	0.126999816757	-0.076507931389	0.139659905909	-0.053478221499	0.000460076721	0.906612625781	N\A	0.100767272540	0.269948399732	0.259123938909	0.301458049225	0.272171222453	0.369856356218	0.102771784483	0.102230875689	0.108772755702	0.109895370095	0.104153568638	50	33	
13100000	321.146910	1	0.853651550778	0.498688414656	0.203888963447	-0.301511585441	0.136081076313	0.466486203539	-0.104950192933	0.125270584076	0.145247043007	0.000605206212	0.050182061491	0.018651413463	0.000228687912	0.896778113457	N\A	0.084860349380	0.304697509581	0.295381115447	0.296942004515	0.295501992728	0.340181740014	0.088040656025	0.087236929800	0.089456281735	0.090165263403	0.089751513620	66	24	
13150000	295.375009	1	0.519227362994	0.645298179875	0.562597673109	-0.040004105089	0.359516961188	0.291443882795	0.506232268688	-0.022632451230	0.055382037402	-0.106269440341	-0.002045302127	-0.165819377100	0.000216895947	0.888836086360	N\A	0.117994692552	0.391210592384	0.382569497491	0.421896385121	0.388669174947	0.420851685804	0.120019238163	0.119954544962	0.125056293635	0.123806110798	0.121223198364	39	30	
13200000	314.417032	1	0.817776593932	0.476464035992	-0.012602260230	-0.576306293824	0.301865323222	0.019428222096	0.528339269048	0.123918261432	0.214027290434	-0.053802555053	0.055703957592	-0.045260303311	0.000533208420	0.907807925671	N\A	0.142189092344	0.354216825924	0.348116163407	0.385028488098	0.366523236939	0.456624829108	0.143459977514	0.143289514780	0.147544383770	0.147568832918	0.145458350312	43	25	
13250000	290.215651	1	1.395567859591	0.496108434144	-0.422775321451	-1.109858846253	-0.615360288224	-0.494295998661	-0.490878189801	0.063915146293	0.192765979867	0.086270431794	0.094781725857	0.023936045702	0.000890308886	0.896097991447	N\A	0.127201977143	0.450704138622	0.367201607015	0.423984993592	0.376054545924	0.529975180387	0.128717770081	0.128770578640	0.136026197519	0.133321312073	0.130318744840	46	27	
13300000	306.030712	1	1.373006745865	0.254258076211	-0.691722134856	-1.144252442216	-0.320563118564	-0.231457356380	-0.443335482588	0.324503041906	0.422480930513	0.237194219544	0.251207216040	0.272078220550	0.000581577095	0.894708257624	N\A	0.135619265855	0.486243180295	0.368911982139	0.384726035824	0.353450614799	0.463930113790	0.138560105919	0.136851728638	0.138762379380	0.139341611338	0.137812193961	50	24	
13350000	304.601609	1	0.878080197982	0.525847829461	-0.101423349296	-0.658766162672	-0.336577058832	0.150419353738	0.445459608797	0.104035307231	0.138819069976	-0.007774607752	0.015752058126	-0.079337800490	0.000646062401	0.898942181249	N\A	0.115527792311	1.015434029230	1.012335204170	1.024731127936	1.014264028487	1.058680057133	0.118411839378	0.117010118159	0.121676082970	0.119908904517	0.118305090245	40	27	
13400000	292.962705	1	0.262138021832	0.757208633481	0.618474929119	0.083002914411	0.684653931468	0.837418277127	0.631893056356	-0.127804607175	-0.102113951729	-0.266753964768	-0.199227867107	-0.235356787291	0.000578556606	0.896141880742	N\A	0.118354302340	0.448122671533	0.442103668279	0.472185913534	0.461830530727	0.534562104329	0.120149875914	0.120006793137	0.124940329851	0.127306068947	0.121340452047	44	26	
13450000	291.900173	1	1.018926547634	0.565125877603	-0.178343800240	-0.792226903486	-0.200859144995	-0.183127048782	0.265426730681	0.037106512197	0.088333410070	-0.003132998881	-0.042005135617	-0.170553986279	0.000379564384	0.901151088761	N\A	0.077048754137	0.242148468811	0.232682896714	0.261389580758	0.258364344917	0.335166119426	0.079686839412	0.080232845271	0.083420739535	0.080388174762	0.082694912901	51	26	
13500000	321.526996	1	0.665059975172	0.578074790928	-0.022004892095	-0.517210917851	0.100215430176	0.421376723501	0.579308828571	0.045351145148	0.062542642904	-0.114191960029	-0.071599683182	-0.095505634152	0.000606241265	0.901294564988	N\A	0.084466981964	0.277061737199	0.265366132794	0.309982787244	0.276369796957	0.413000967528	0.086985469720	0.086437479940	0.092098625731	0.092521318164	0.089199286732	41	23	
13550000	287.421220	1	0.450905386755	0.788035220229	0.714599295477	0.195575774648	0.903695264271	0.642119635587	0.267195134816	-0.227380300201	-0.126995418012	-0.302057424035	-0.072225223048	-0.353506973259	0.000456843105	0.889440846726	N\A	0.068603435820	0.284662651438	0.257796595345	0.282697657120	0.284012121669	0.360495002522	0.072792975005	0.071720965858	0.076144613754	0.086419427008	0.071710272460	54	20	
13600000	295.956082	1	1.135715926331	0.531720800269	-0.653148673512	-0.933724621824	-0.372930578876	-0.222923847415	0.060104676490	0.177961364307	0.129528538367	-0.003535443400	0.016110393190	-0.087739954808	0.000561961524	0.878861421815	N\A	0.074345448534	0.264902743756	0.252392164426	0.291957153233	0.266060545054	0.393149656634	0.080819673946	0.077250066698	0.080938497789	0.089194927296	0.080677460259	38	31	
13650000	297.692029	1	0.609640741358	0.519849070440	0.420290207064	-0.186589260898	-0.190623810896	0.683414822015	0.335842138488	0.068706605247	0.161911111110	0.060179970859	0.024998815562	0.028617610476	0.000713960890	0.889210129672	N\A	0.081510721669	0.300172246926	0.289099075316	0.325621695786	0.315165476295	0.433606826845	0.084412778381	0.083806983415	0.090618268945	0.094032770364	0.088147187710	44	23	
13700000	302.665569	1	0.692859174305	0.456101919828	-0.120540830212	-0.600367815748	0.197688065269	-0.035857905531	0.547761829248	0.173309075745	0.219745344002	0.011019229303	0.163456762758	0.088919250873	0.000678913015	0.899702333468	N\A	0.082120222046	0.288360509153	0.278302996393	0.334127653423	0.285784859148	0.428521699599	0.085633457580	0.084066213100	0.094098007252	0.091049041428	0.086879224568	56	27	
13750000	298.999037	1	0.336930186216	0.790255717790	0.176268932033	-0.236329164426	0.134468519142	0.499088128449	1.022445810137	-0.181585736395	-0.173445123712	-0.267302956774	-0.199201132298	-0.303952546008	0.000554502560	0.902551929978	N\A	0.084403264935	0.274888494042	0.265399720935	0.307132230825	0.299043727279	0.394978566001	0.086685250661	0.086141013177	0.093021544085	0.097784061845	0.089719748617	51	32	
13800000	295.381671	1	1.090352980165	0.579236701939	-0.597176500623	-0.911510782931	-0.318445376590	-0.901544414242	0.985666621047	0.110885874624	0.097895763763	-0.139798879815	-0.043460261047	-0.108158394635	0.000525064569	0.898214866115	N\A	0.077971282336	0.269626413648	0.256463314977	0.308122402754	0.400220781835	0.996198809490	0.082293761706	0.079652493088	0.089503613306	0.090808060241	0.083687701191	57	31	
13850000	297.380844	1	0.619785454133	0.623086423611	0.315941871915	-0.244819112627	0.374047002334	0.782667730201	0.253138264921	-0.045265167071	0.035343436264	-0.119938923137	-0.120435777303	-0.092251538967	0.000704746750	0.894648586975	N\A	0.063248054352	0.277135568852	0.267924953221	0.326957293941	0.322850056880	0.431198955615	0.066049268520	0.066365334774	0.077855554332	0.075499075666	0.069138916086	52	28	
13900000	300.960661	1	0.714508560503	0.560319409828	0.176974472214	-0.444267284821	0.289344737532	0.168066720379	0.335950784907	0.008440022636	0.107424049194	-0.065215488124	-0.089588073843	-0.060416128644	0.000453207056	0.887559664694	N\A	0.089561946555	0.331339908674	0.303639385526	0.285097661558	0.330206459884	0.366327217448	0.092959546752	0.091453615372	0.095447932013	0.100019715084	0.094135605130	54	24	
13950000	288.816795	1	0.659506536776	0.457323316581	-0.193382419014	-0.573198626174	0.315166757472	0.167925504044	0.769871022412	0.136021673608	0.219898038881	-0.051971447356	0.105243131032	0.011978923030	0.000561782446	0.890696703397	N\A	0.090943230683	0.284935047941	0.275872690185	0.314824512558	0.313748431066	0.401944786638	0.093255534003	0.093168549374	0.098580860141	0.103535804804	0.095058468906	51	27	
14000000	309.572723	1	0.641350553220	0.547818627605	-0.138097066496	-0.386893916437	0.193468530095	0.455016089877	0.647956056242	0.136488905232	0.108972238833	-0.035561177056	-0.015746606020	-0.124938937487	0.000495476119	0.903216455359	N\A	0.068217089949	0.277801036440	0.239552702262	0.272717908034	0.260887381037	0.364294747100	0.072425580487	0.070320718154	0.076724338553	0.074860789278	0.073158735368	47	30	
14050000	291.715958	1	1.475342669945	0.302571843945	-0.732614818708	-1.145595434233	-0.623104346795	-0.735584927692	-0.660836289164	0.322499833780	0.348726143673	0.222904960528	0.265232948505	0.261023972948	0.000758694726	0.897269422781	N\A	0.078940539005	0.249567216245	0.240044689625	0.275757930162	0.272687055279	0.397574246936	0.083476900704	0.080845266291	0.085159945390	0.092859500515	0.084691054370	53	30	
14100000	305.611103	1	1.105086062725	0.491269063782	-0.357392090421	-0.927903187460	-0.786816996519	-0.371386797934	0.025571708036	0.130094596412	0.176395957138	0.077063998723	0.074486441451	0.014415623005	0.000564107813	0.900370529274	N\A	0.074091213076	0.263992530123	0.255492364657	0.339044211044	0.290248956608	0.372559838305	0.077072908036	0.076593609714	0.084447760402	0.087606256606	0.077739544764	50	30	
14150000	297.565471	1	0.630502465407	0.665489249971	0.008157364687	-0.525188485305	-0.019969917581	0.285135666512	0.636799230325	-0.083644025482	-0.005246687373	-0.117897355048	-0.170127028445	-0.163985341478	0.000845553777	0.885621187890	N\A	0.088603863945	0.309370844547	0.300024729012	0.330974384064	0.322171682746	0.474876647549	0.091503395869	0.090955627191	0.095698163060	0.098433425937	0.095563275541	47	22	
14200000	302.712287	1	0.914217676996	0.481141702493	-0.264523049453	-0.717142535467	0.097022977312	-0.025080199051	0.249887462472	0.143834323578	0.181841142047	0.052418781174	0.087009558740	-0.018071130876	0.000546351246	0.886074258148	N\A	0.073595911843	0.262022236684	0.251443954445	0.290237427682	0.278031295145	0.385455742073	0.080028513246	0.075980025542	0.080918035120	0.084404219436	0.079422466448	42	33	
14250000	316.099540	1	0.911860486167	0.475044359561	-0.236822090892	-0.737478062974	-0.394523145236	-0.059840172185	0.304992625185	0.138492538502	0.201828568940	0.037822489700	0.081755811410	0.032762011468	0.000453054634	0.899078642106	N\A	0.108583062106	0.295607535963	0.288712403419	0.318209889268	0.312809377997	0.390766351412	0.110921681992	0.110184785639	0.113540034612	0.116351848705	0.111857636830	58	24	
14300000	299.290800	1	0.640091748644	0.645309014343	0.251899399190	-0.286660861421	0.470496892310	-0.003295862566	0.816276808095	-0.097544526342	-0.022070223143	-0.180753648989	-0.089796172719	-0.206752762960	0.000497481853	0.887156250836	N\A	0.068288699219	0.257404192269	0.242983087661	0.280890207603	0.269024825276	0.656323867157	0.072773842499	0.070663441106	0.077749645147	0.079396009782	0.074607374332	47	22	
14350000	293.087808	1	0.546845395740	0.702668953871	0.284218335064	-0.333625927244	0.119422255766	0.034336589616	2.919324642687	-0.144751813411	-0.037145571829	-0.192344432346	0.026612262854	-0.243014818519	0.000479796259	0.886233439319	N\A	0.067063875570	0.255028848482	0.243522343801	0.272752311563	0.280354297318	1.181859265553	0.071902120327	0.069971453176	0.074506046052	0.085430693116	0.072614243626	51	28	
14400000	315.163625	1	0.710450795925	0.633795232080	0.071809599494	-0.393554339031	0.531200102406	0.129224455647	0.521369537131	-0.048939950158	-0.023761676182	-0.218375050118	-0.021895937292	-0.178430376808	0.000536473201	0.902786534520	N\A	0.072974290199	0.256033858749	0.252129733429	0.295684376588	0.260031285234	0.381923904419	0.075853383956	0.075122436506	0.082954722504	0.082041810430	0.078809992694	36	28	
14450000	307.329025	1	0.811466226752	0.524410020356	0.135376148011	-0.374087400146	0.184931400480	0.055625768504	0.211005327059	0.104792734715	0.132049200325	-0.073515737225	0.140651199266	-0.028599558755	0.000643013489	0.892663500684	N\A	0.078868060254	0.305922821244	0.296124623203	0.352116569079	0.310362239711	0.414203059041	0.083251916989	0.080970241209	0.089088055796	0.089666771505	0.083803027347	37	29	
14500000	312.275043	1	0.695675349295	0.616690301471	0.166500171294	-0.492630391726	-0.212977568722	0.472400555327	0.450503107767	-0.015827815163	0.034807992302	-0.041813620713	-0.077733746245	-0.133535838003	0.000837538641	0.909842670085	N\A	0.119829023744	0.396245269472	0.336145614185	0.365358997867	0.347015518695	0.499986592411	0.121203041944	0.121238621189	0.125813055315	0.124907232296	0.123489934783	45	33	
14550000	294.051732	1	0.851917302294	0.596895194718	-0.123112467728	-0.508782074308	-0.119507315386	-0.092210003781	0.132095721769	0.065615172216	0.078505669065	-0.103563967360	-0.001202051515	-0.040421775396	0.000488107880	0.883331814575	N\A	0.069615869368	0.253956738602	0.239057146671	0.279984413520	0.242063218578	0.381054742451	0.075577488680	0.073036250329	0.078352796165	0.075443139739	0.075070510988	48	19	
14600000	310.266112	1	0.936623589823	0.659671266191	-0.198060033085	-0.686237430681	-0.188452841290	0.108853086996	0.034015006440	-0.051980234926	0.013046264865	-0.080493641797	-0.107505399991	-0.151564092585	0.000476053645	0.900847727870	N\A	0.069661636971	0.252442969094	0.240260821058	0.281881365149	0.273889537118	0.355446744441	0.072982365347	0.072177093167	0.079786936185	0.086364237684	0.072801756016	48	29	
14650000	304.873590	1	1.210299204297	0.515746479583	-0.482645165277	-1.059712590038	-0.351799132135	-0.248335642079	-1.280966284498	0.080688612680	0.152078147695	-0.049237198858	0.105307364633	-0.064837942164	0.000550229876	0.893480052650	N\A	0.071631386512	0.253663687999	0.244594461529	0.293906296184	0.253560757530	1.426808321310	0.074853203247	0.074860629244	0.080960834878	0.080443754270	0.077472524231	41	24	
14700000	314.898734	1	0.593093408919	0.624331753185	0.222405778656	-0.257052114753	0.193858998702	0.256190444869	0.544971922938	0.001428848991	0.016830979948	-0.156964728029	-0.020371535755	-0.146142703169	0.000548938317	0.904449282394	N\A	0.062905964809	0.243229814471	0.241861893930	0.282323269613	0.248354279077	0.378564830446	0.066263103694	0.065841077793	0.071244573141	0.071931179680	0.068418264884	50	33	
14750000	304.603473	1	1.345811463922	0.515867080790	-0.504871080201	-0.971080528109	-0.425751552601	-0.469473275809	-0.353256113226	0.122924001034	0.102018127931	-0.042097971387	0.023555690796	-0.045930996812	0.000543434074	0.909036035476	N\A	0.072232891110	0.261906816383	0.255101401798	0.297437065138	0.288287689413	0.386705383737	0.075423981923	0.074046503958	0.082357147032	0.079272928900	0.079902405703	58	32	
14800000	306.590571	1	0.496077135033	0.703029828442	0.228858076710	-0.183974672906	0.686401632777	0.350309285405	0.657188067055	-0.063111866609	-0.069081409437	-0.252756453610	-0.100270178161	-0.250339574929	0.000773469560	0.892299477419	N\A	0.073578180563	0.289797977619	0.275844288134	0.336121218272	0.285996514746	0.446877731927	0.077262804198	0.076039257169	0.085773194877	0.082518199402	0.079851933146	49	24	
14850000	300.592966	1	1.004368059078	0.499720966028	0.142369212207	-0.544129823116	0.031837327435	-0.152072070713	-0.061726398826	0.092352182386	0.177919842572	0.034596039526	0.106397087406	-0.009777507925	0.000535985897	0.908711777533	N\A	0.112314825188	0.312733766910	0.301391474253	0.344250453723	0.313133554362	0.415656531446	0.114930777572	0.113499350203	0.118179929875	0.119294497051	0.115350274410	48	26	
14900000	315.734111	1	0.576083302717	0.586274096770	-0.026050181576	-0.647682637191	0.228146721158	0.122621147483	0.773434116982	0.049171753686	0.074454083633	-0.089915527486	0.061690591197	-0.048161836007	0.000342318655	0.904123889869	N\A	0.117335396177	0.294091023587	0.286315295014	0.312876730187	0.306812849912	0.370743386247	0.119526815506	0.119061620885	0.121210518940	0.125503998244	0.119579778996	50	29	
14950000	302.896835	1	0.573829983819	0.610203185724	0.364016039193	-0.325046091473	0.549714142837	0.401861482553	0.511199992403	-0.023342387967	0.063056497137	-0.118169324704	-0.041818986571	-0.125885523717	0.000564983470	0.903728679837	N\A	0.072774308824	0.260338194346	0.249552597430	0.305499717644	0.258456193527	0.388218301153	0.075722230125	0.075261659526	0.082134921203	0.080857006167	0.077824966912	46	24	
15000000	304.967552	1	0.835580075017	0.659706657606	-0.174611274127	-0.719427049423	-0.170595227223	0.056227723662	0.278499579040	-0.043295850978	0.007059265502	-0.038639200209	-0.123365711580	-0.171161928511	0.000759323252	0.893604353656	N\A	0.084384091624	0.435411170667	0.428323427012	0.451058838276	0.433025105906	0.541486272566	0.087193737852	0.086827280420	0.091471082897	0.092388225962	0.089805219079	40	17	
15050000	302.402628	1	1.236881462355	0.565341536318	-0.200737143807	-0.755201127559	-0.344312918745	-0.138423372475	-0.293282383883	0.052155513730	0.067953505624	-0.145084041606	-0.134052496460	-0.031000788147	0.000464431921	0.896673437061	N\A	0.119920058291	0.484678837795	0.480350151015	0.495926717818	0.537364832963	0.547359853315	0.121530614824	0.121434761781	0.124763704613	0.126882334557	0.123494105761	50	27	
15100000	304.005796	1	1.011006181009	0.522887519567	-0.237423376810	-0.843026594509	-0.056188411092	0.008195756236	-0.020469202297	0.130126125530	0.188663658895	-0.022137602696	0.049272688799	-0.016832292674	0.000591587329	0.899235430029	N\A	0.077583264018	0.276848927944	0.268125535981	0.310831880960	0.303583113468	0.402545467961	0.080706172076	0.079813288351	0.086885003494	0.091710639890	0.082579817380	52	17	
15150000	299.733681	1	0.992271561713	0.636367963885	-0.367576009441	-0.949857787593	-0.376711958622	-0.042094830997	0.060095625578	-0.023332658799	0.072218482985	-0.008370866595	0.010470397247	-0.204720600846	0.000508996172	0.898313981592	N\A	0.069456661644	0.297192740427	0.284365241410	0.311831429856	0.315605522278	0.379101655977	0.074109946659	0.071622776969	0.077450680011	0.089251968077	0.075351086787	35	22	
15200000	304.252128	1	1.214479713678	0.540921751637	-0.434014599519	-0.981417750840	-0.582349810435	-0.229342655901	-0.223541536412	0.078276132526	0.140657257235	-0.024968314755	0.004248778215	0.011762155641	0.000599881216	0.914881350600	N\A	0.075424969867	0.300537996122	0.292496193647	0.334473299760	0.324922410676	0.439101852619	0.077469106047	0.077229637233	0.085610869413	0.089184518186	0.082725970105	41	22	
15250000	314.839769	1	0.286697133793	0.761645743603	0.253923692598	-0.269180250675	0.204544999429	0.692520717203	0.881252286075	-0.143645717008	-0.104288890771	-0.267804503769	-0.245259633085	-0.238950969139	0.000509447478	0.898336577614	N\A	0.069779025322	0.259502035949	0.245537286080	0.277571815262	0.346286583976	0.464530845476	0.073838319606	0.072025689290	0.077120224116	0.079624011444	0.075608599525	52	26	
