Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-fab-003.txt
Log File Name:                   MED_d1_m7-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            292066918
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	630.710711	1	-0.158762922512	0.600939825830	0.264604786547	-0.013964190388	0.000047590139	0.985046760767	N\A	0.022851219360	0.020978932488	0.002708405556	49	5	
1050000	631.182467	1	-0.157328553017	0.588240991653	0.266179908859	-0.015051285411	0.000092968631	0.985961559748	N\A	0.025031461615	0.021385185613	0.002646736099	34	6	
1100000	609.373806	1	-0.212533922362	0.641661706183	0.225625442063	-0.009405358455	0.000098265343	0.984832472916	N\A	0.026732797887	0.023111572791	0.002881719536	40	3	
1150000	616.226071	1	-0.067035076064	0.533506608507	0.313377193817	-0.017175474610	0.000028072826	0.984951706214	N\A	0.024366699399	0.021211553946	0.002636443133	47	3	
1200000	614.020043	1	-0.238267315382	0.637539202128	0.257543141677	-0.019210451545	0.000075217578	0.981880485346	N\A	0.025198601436	0.022566082003	0.003107097770	39	2	
1250000	612.965377	1	-0.214743922619	0.632539555323	0.231711511690	-0.010937371011	0.000034799441	0.983422359217	N\A	0.025676347666	0.023019049760	0.002658247543	46	4	
1300000	615.540365	1	-0.070167918504	0.556632544342	0.273159365398	-0.012128006373	0.000025043552	0.982748488915	N\A	0.024431497734	0.021707058503	0.002346161351	42	1	
1350000	596.783139	1	-0.110282815785	0.563746436017	0.265842844798	-0.009782861036	0.000099597665	0.979757288017	N\A	0.027829781228	0.024102774941	0.002873610832	40	5	
1400000	604.725510	1	-0.040153830595	0.531731736478	0.281851595238	-0.010874941411	0.000096741458	0.981743318842	N\A	0.026621049580	0.022508551822	0.002674509380	37	3	
1450000	626.631246	1	-0.106807229644	0.531500762762	0.334831595358	-0.020132061570	0.000031545069	0.985545809973	N\A	0.024896781030	0.020885478265	0.002628701588	43	3	
1500000	623.909713	1	-0.153885527821	0.600149928301	0.257193391137	-0.010605133831	0.000019689353	0.984080992317	N\A	0.024280802974	0.021222319189	0.002810586299	49	5	
1550000	607.004499	1	-0.421201207975	0.700742662373	0.160615448891	-0.006843326544	0.000106605017	0.982153436118	N\A	0.023816943990	0.021254880929	0.002999031155	48	6	
1600000	620.858497	1	-0.216939948050	0.615790941248	0.241717127242	-0.011174435387	0.000089891353	0.984865839499	N\A	0.026284958457	0.022446764915	0.002657356308	33	3	
1650000	593.440251	1	-0.011675599742	0.490020109232	0.371352475805	-0.024794393838	0.000113610525	0.977703302633	N\A	0.026677283795	0.024074919751	0.003130445633	44	1	
1700000	596.513269	1	-0.178266236236	0.621131639167	0.232945288590	-0.013743110774	0.000208889935	0.977350498370	N\A	0.025510893351	0.022919854114	0.003078106792	35	1	
1750000	611.127976	1	-0.217977560421	0.621489137683	0.245734858494	-0.013168356018	0.000062362184	0.982864794106	N\A	0.024948344692	0.021949735364	0.002671325210	35	2	
1800000	608.205487	1	-0.024998379302	0.507926594714	0.316962726447	-0.013869594225	0.000023587290	0.978915298241	N\A	0.026547784558	0.022993819059	0.002934308844	39	4	
1850000	603.273585	1	-0.161625387651	0.605667602007	0.238685723912	-0.009103846418	0.000023115743	0.980377103847	N\A	0.028682950671	0.025277426723	0.002924266550	39	0	
1900000	613.053762	1	-0.182295659500	0.595364107089	0.264795516124	-0.014948488328	0.000059045047	0.980561962360	N\A	0.025470608808	0.022486008236	0.002709633080	44	5	
1950000	614.555432	1	-0.135050590932	0.599030939104	0.239382262667	-0.011011538649	0.000084770284	0.979074583855	N\A	0.025827078055	0.022300923627	0.002768468808	38	4	
2000000	620.450141	1	-0.076289710987	0.552334894324	0.299669384707	-0.014938665628	0.000071079469	0.984510976650	N\A	0.025751989022	0.022429780234	0.002578738660	41	6	
2050000	601.363069	1	-0.119471350968	0.574555366385	0.259339356411	-0.010342713461	0.000055715236	0.980718490994	N\A	0.025380816287	0.023027899312	0.002838940087	49	1	
2100000	610.274444	1	-0.075580675298	0.531293592093	0.305061903481	-0.012504204422	0.000058657750	0.979155419881	N\A	0.026513162733	0.023964467934	0.003014251757	43	3	
2150000	619.049149	1	-0.129667276193	0.571935844127	0.264087049086	-0.010699477683	0.000054232758	0.980578125926	N\A	0.024740069226	0.021532691047	0.002745992684	36	2	
2200000	620.697036	1	-0.127292988594	0.559313967275	0.296150799954	-0.016795436784	0.000052677420	0.980605779729	N\A	0.024940185580	0.022225657746	0.002541068757	40	3	
2250000	602.456783	1	-0.154545499094	0.569960450104	0.304780751952	-0.018529325037	0.000050647508	0.981391419928	N\A	0.025515439800	0.023562778529	0.003281025790	45	3	
2300000	609.760797	1	-0.138142094523	0.584064661877	0.251653568891	-0.010394922730	0.000060738483	0.981451097168	N\A	0.025120589192	0.022291390162	0.002728625445	47	4	
2350000	604.870910	1	-0.149181068121	0.568547537494	0.298192988896	-0.016777412773	0.000038501818	0.981597085802	N\A	0.024879432056	0.022452067809	0.002942039142	49	2	
2400000	591.853180	1	-0.264967495051	0.666126135887	0.191118657209	-0.007787274290	0.000048287400	0.978698924945	N\A	0.026368758879	0.023920129521	0.003026979547	41	3	
2450000	618.683703	1	-0.285685593469	0.683040060525	0.191200886297	-0.008828413973	0.000051707503	0.983791925247	N\A	0.024674828573	0.022005854034	0.002721202682	31	6	
2500000	615.330070	1	-0.284493448911	0.658709442099	0.204267617551	-0.009211941172	0.000084536593	0.984525250276	N\A	0.026166314650	0.022353853769	0.002757390265	47	3	
2550000	626.942314	1	-0.224293637145	0.637197813161	0.232120870354	-0.014230656035	0.000066635665	0.983406972099	N\A	0.023871890284	0.021824778024	0.002886815986	45	3	
