Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m2-VR-005.txt
Log File Name:                   PAL_d1_m2-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2558721001
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m2-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Branch	No RJ Local Node	
1500000	302.014314	1	0.601981980449	0.412901615120	0.034089266748	-0.450719815772	0.181840249792	0.200738942391	0.729763894861	0.183895246239	0.215404507740	0.057199956875	0.165712106792	0.145345038124	0.000593586830	0.890522229625	N\A	0.120831925599	0.323991219655	0.319793377263	0.346172368388	0.321484201537	0.433323013283	0.122872643203	0.122596388115	0.125400626503	0.124479516176	0.125016420824	49	31	
1550000	297.034533	1	0.393110834037	0.763024039423	0.270314908087	-0.165334449801	0.364422196178	0.551317471747	0.711160617002	-0.100442421638	-0.153353727954	-0.217643601595	-0.201403913485	-0.256313346612	0.000792891632	0.896122212637	N\A	0.098941373666	0.314890602500	0.303410196180	0.358712133287	0.308172994960	0.472740963087	0.101425650404	0.100580802615	0.108618247968	0.104923810980	0.103627850685	45	26	
1600000	292.777789	1	0.239731439361	0.730907959065	0.685659584224	0.138476446735	0.368721409154	0.725325105045	1.095903749639	-0.207783619408	-0.137752864132	-0.202951106936	-0.104028940045	-0.249784614314	0.000490462119	0.887087353694	N\A	0.101569623604	0.280616977620	0.268718064885	0.303324986268	0.278295491904	0.574620490077	0.104930964181	0.103263642765	0.107380853019	0.108345190119	0.105656442585	59	23	
1650000	315.967189	1	0.321067225281	0.678948952709	0.407677416055	-0.153380647546	0.167435113259	0.540739062114	0.975100394499	-0.042964890409	-0.020618491113	-0.146445645126	-0.155198037108	-0.172520980622	0.000518477477	0.896518207263	N\A	0.093466641257	0.395132625685	0.389989982126	0.421286278814	0.398173010950	0.393308930669	0.096282731077	0.095629405737	0.100728381478	0.100426847709	0.097516119597	36	28	
1700000	291.301372	1	0.946976903365	0.597750463001	-0.259289208150	-0.755275120422	-0.590101643117	0.261375971152	0.263108484720	0.093902772362	0.050763833045	-0.127671271072	-0.029840035978	-0.178300596895	0.001034189313	0.888856853336	N\A	0.107555343754	0.339897726502	0.333636001624	0.645906067426	0.350263139989	0.501957444301	0.110463120898	0.109241007799	0.116105040353	0.115421359192	0.113081359192	48	32	
1750000	291.758038	1	0.564973331917	0.777463322078	0.436523188213	-0.222585197835	0.590491846420	0.376917327112	0.395327215422	-0.231012199737	-0.113197608583	-0.250282697788	-0.164763843951	-0.317318073580	0.000622485345	0.878749633536	N\A	0.085928799447	0.290182514153	0.275945610439	0.324796236370	0.277364259248	0.412574631719	0.089686630228	0.088505572560	0.097165713025	0.092091856455	0.090474619676	48	26	
1800000	294.842891	1	0.978732732860	0.516410830434	0.924001836321	0.284381487374	-0.591013859674	0.123112915143	0.349216439216	0.072277674319	0.150104813721	0.010001509426	0.038714584762	-0.052170702064	0.000518269556	0.898975920144	N\A	0.113473463353	0.654946375478	0.650894245864	0.339584817606	0.362238258956	0.414106776483	0.115857721755	0.114707839981	0.120525799570	0.121295165643	0.116990162040	50	33	
1850000	286.401469	1	1.322057268145	0.532732021407	-0.534789117324	-1.021233094181	-0.830556668514	-0.443054448799	-0.546518634468	0.094325134998	0.104360073168	0.040859067052	0.086477059345	0.082787374080	0.000620533173	0.894669057296	N\A	0.077484501179	0.309462087568	0.305447336434	0.353922296902	0.344023009372	0.432662365218	0.080777906677	0.079401293214	0.092741280129	0.093882514296	0.083900407796	48	32	
1900000	290.728080	1	0.876843027029	0.663538258109	-0.385295000602	-0.985661365943	-0.081406421987	0.044145877600	0.387189993629	-0.033672049051	-0.004380702952	-0.102390298432	-0.136579128421	-0.246775031869	0.000436689430	0.889106908520	N\A	0.079927942264	0.347393796854	0.340746992749	0.297232989592	0.300008244732	0.372326240020	0.085014963510	0.081907981010	0.086986136526	0.095062060861	0.085144428714	50	31	
1950000	310.063159	1	0.952366344855	0.640182061333	-0.173049400403	-0.819922605119	0.014449125944	0.108393498373	0.476199546973	-0.055761335473	0.023284874489	-0.145911628158	-0.108966865255	-0.189682911893	0.000557789090	0.908945577796	N\A	0.140699143002	0.468266077947	0.463709288384	0.494125685223	0.469726734678	1.000417633204	0.142053867352	0.141795503808	0.145729341273	0.144721861719	0.143659076883	46	32	
2000000	304.961129	1	0.955809629246	0.517105342084	0.121322101424	-0.458706616209	-0.127696292569	0.101235011472	0.026144484136	0.066202646887	0.136144433254	-0.010955184326	0.036680727126	-0.045339378183	0.000513554988	0.896542471629	N\A	0.072837830105	0.256840465785	0.244509710871	0.289283986693	0.258687118914	0.371594503881	0.076102352891	0.075107237639	0.082312691767	0.082763004129	0.077968811283	54	31	
2050000	312.622304	1	0.817081413882	0.599633466390	-0.229206504242	-0.620313460603	0.771293983388	-0.048993534279	0.394511217155	0.028411479272	0.049582143232	-0.125909884280	0.025576562698	-0.089142817183	0.000445121573	0.893822466011	N\A	0.065646389499	0.255507784791	0.247457792068	0.668418339758	0.256910423673	0.619283781956	0.070435959740	0.068609011918	0.073416374718	0.077360216064	0.069835891154	42	36	
2100000	313.546695	1	0.732737841168	0.680057406762	0.042752886316	-0.430563753456	0.323936605152	0.492577736140	0.279251025147	-0.042287309215	-0.029687434785	-0.175690922113	-0.187849559077	-0.188926250069	0.000507360470	0.898001685148	N\A	0.110404345556	0.357712317921	0.352967161547	0.380256339271	0.377611579864	0.451798610661	0.112446518625	0.111990327889	0.116222640833	0.117857979401	0.114788965137	42	30	
2150000	298.777694	1	0.440115461222	0.599794191401	0.137990014253	-0.341507378407	0.432958305876	0.373966148093	0.822071015882	0.009518634654	0.071786610177	-0.153559469031	-0.055491176415	-0.069706300136	0.000430325202	0.887110714306	N\A	0.065526941274	0.248005868070	0.235602841581	0.263500581051	0.257083180717	0.343121106472	0.069291793933	0.069021679536	0.074279183406	0.078988463252	0.070932536705	39	22	
2200000	289.947694	1	0.650097134578	0.726146604165	-0.188606196733	-0.644003668471	0.085526253780	0.291282453794	0.500948295709	-0.092465967638	-0.065375049506	-0.202835296178	-0.205890671474	-0.196009038895	0.000636222315	0.881951673415	N\A	0.079504013867	0.286272386130	0.271119726099	0.321480188590	0.278109400444	0.404711691537	0.084647436895	0.081716997821	0.091692672454	0.087916312103	0.085881596789	46	26	
2250000	306.711471	1	1.067658927096	0.633241140122	-0.065744961375	-0.617756495230	-0.198698144340	-0.230070740559	-0.128235195232	-0.026541496281	0.010351846803	-0.132693763291	-0.035770202748	-0.120524657473	0.000566245768	0.909351275357	N\A	0.081361811130	0.271737711748	0.258915952963	0.297685005315	0.274338976046	0.397258278266	0.083867877854	0.083049110830	0.088091765759	0.091774707680	0.087116166909	42	26	
2300000	315.614894	1	1.306148256289	0.449636786413	-0.526070630032	-1.005569789594	-0.327376525244	-0.543560829473	-0.167018701063	0.169567742301	0.209890073390	0.033744154859	0.136533794761	0.005434580615	0.000478386969	0.906567262889	N\A	0.062603587879	0.247735996107	0.235773963624	0.275779539869	0.250344851811	0.358571638315	0.066900769379	0.064743172802	0.072449925944	0.072933254262	0.068709143286	56	25	
2350000	309.681805	1	1.294975884757	0.524868443112	-0.548623235686	-1.010576511678	-0.344753432911	-0.535980895412	-0.480846059395	0.144860786570	0.146765691824	0.015819357405	0.105813093019	0.018881384178	0.000758414709	0.909432936422	N\A	0.084506090679	0.298814927249	0.290771980016	0.344263604335	0.309986348743	0.451393187858	0.088067234814	0.086136833434	0.093454814721	0.094226612937	0.088046000392	46	28	
2400000	292.567972	1	0.572702749275	0.762444698052	0.178417916463	-0.281331133852	0.088099454334	0.395730451529	0.420805168705	-0.126611278635	-0.077339341669	-0.209083669341	-0.212608996395	-0.256627526756	0.000541006763	0.888821485034	N\A	0.120595299170	0.395059144712	0.385308482896	0.407426061594	0.393244797404	0.483957946563	0.123258640525	0.122064100921	0.125644065722	0.126487439561	0.124471387488	32	33	
2450000	313.734068	1	0.043853580257	0.982327680589	0.573243278951	0.049959097878	0.748099578790	1.030074800696	1.059954147581	-0.328023107765	-0.323349563392	-0.466086131096	-0.476244259564	-0.511374661304	0.000111637849	0.918969187638	N\A	0.170722853519	0.569894579229	0.566911940550	0.566871924584	0.540243580325	0.593571388313	0.171651001960	0.171655341290	0.174150641205	0.172407043216	0.173651847481	34	29	
2500000	323.291769	1	0.857323931363	0.626035352385	-0.102549932971	-0.573417969496	-0.067111952944	0.358322373077	0.125200490326	-0.002813722943	0.046011646458	-0.063603920091	-0.129765194684	-0.183111348100	0.000087712682	0.898452110292	N\A	0.105464020262	0.325383791483	0.318789738195	0.366930953618	0.331920334646	0.386511375095	0.109292503371	0.106970224273	0.114015896906	0.110615288593	0.107397711408	44	33	
2550000	305.463977	1	0.624630950916	0.522948619342	0.263059968593	-0.273038995517	0.401984380580	0.370870391551	0.361532531366	0.070553992693	0.127912384834	-0.083631069808	0.007005896360	0.003903553951	0.000127220698	0.890245868286	N\A	0.093128900729	0.313079767290	0.305242066230	0.342148459966	0.327352013629	0.338706646335	0.096279471758	0.095109290090	0.098460260628	0.101503784257	0.097421600484	48	31	
2600000	317.354798	1	1.148153794672	0.377596702344	-0.467459556446	-0.953460519487	-0.242770834917	-0.273263754707	-0.078918234372	0.257127523945	0.268971935283	0.127489134474	0.234277315178	0.123458215575	0.000110930272	0.911641458726	N\A	0.061269349638	0.187693261569	0.177958427393	0.242659585911	0.184552780169	0.230368475377	0.065064266798	0.063667472149	0.072386873860	0.067903165325	0.070499039364	54	31	
2650000	306.396425	1	1.417029611302	0.385980176667	-0.356797854204	-0.901986690913	-0.077309331767	-0.065137853180	-0.197162070729	0.249382481088	0.268492559723	0.112205225766	0.176698634538	0.059672415392	0.000184699869	0.901314822950	N\A	0.122027106012	0.283342578595	0.269796074002	0.291298133691	0.284071517979	0.501089199869	0.124797807736	0.123331263870	0.125398946383	0.127180340987	0.124777215303	49	35	
2700000	298.843782	1	0.969653400586	0.575334163301	-0.283410757129	-0.770630033765	0.120273157466	-0.037578086973	0.250996674250	0.079404248359	0.105789902259	-0.105271421557	0.003311683788	-0.102557850001	0.000141229480	0.898106478729	N\A	0.115485987018	0.249537043211	0.242092731653	0.282285164039	0.246837445536	0.287887817006	0.118106524111	0.117276351986	0.120961186525	0.119176916862	0.119109446266	38	25	
2750000	305.182951	1	0.621252987691	0.525661082415	0.156013905845	-0.424891053208	-0.034832047626	0.325687099097	0.598343972886	0.059803974481	0.127812816705	0.056696989076	-0.054250642191	-0.053814403198	0.000822270412	0.911166757705	N\A	0.081462192167	0.298159344654	0.293217350369	0.337899067220	0.336722735713	0.445078316909	0.083102999255	0.083790648831	0.087936901949	0.096088172970	0.086061693196	33	32	
2800000	284.641719	1	0.847100437567	0.502479833278	-0.638449991517	-0.703636567347	-0.446036605612	-0.595425938195	2.037626244639	0.140014767787	0.147775002769	0.030662962810	0.081989991986	0.020969207903	0.000697235618	0.885560217107	N\A	0.100922632138	0.555801441617	0.435068498325	0.432256538688	0.421313894915	0.790173950964	0.103217304827	0.102740625902	0.110271910785	0.110639880214	0.105632611712	49	31	
2850000	315.482503	1	0.310097202899	0.618281657297	0.624992314544	0.086195971229	-0.019380700799	0.697625412420	0.583517267042	-0.014159262743	-0.005102567263	-0.169725544054	-0.011122060599	-0.092768691848	0.000432881893	0.903233830851	N\A	0.083066276431	0.608375052633	0.603751743190	0.825606103442	0.610645771171	0.656903748682	0.085628198092	0.085071205452	0.091270853049	0.091029922917	0.086597107021	58	28	
2900000	313.294522	1	0.588482680703	0.621721219744	0.085374207015	-0.398820628343	0.251888782776	0.252893074794	0.561279238752	-0.029523852690	0.026533773052	-0.112742679118	-0.030898300899	-0.098839391606	0.001107884785	0.934022352811	N\A	0.103149222406	0.340836912821	0.335389997743	0.381552641381	0.341727358285	0.544844963460	0.103925616474	0.104609875027	0.109181651275	0.107582327713	0.109905558590	55	21	
2950000	296.537351	1	1.162892040307	0.411517559326	-0.670663657845	-0.954599779568	0.139800381125	-0.060349390478	-0.035899006480	0.186002557581	0.293883725795	0.073851469517	0.129959442136	0.012850750273	0.000448548460	0.885684474302	N\A	0.106354669992	0.382024509831	0.288011239811	0.318420613429	0.312032390823	0.386623937823	0.108702655132	0.108244579125	0.111489331140	0.117245365079	0.110001894413	63	24	
3000000	315.398540	1	0.719666946010	0.671000450478	0.488021975712	-0.189499578799	0.050616032176	0.594385084094	0.264509579987	-0.106297881541	-0.029422293543	-0.118277819675	-0.193196859354	-0.184034531338	0.000077658299	0.909354898741	N\A	0.104155584105	0.358374969757	0.347611602077	0.417432971020	0.353826814484	0.401322964773	0.107158273014	0.105983358079	0.108690570232	0.105778655830	0.107190147025	36	37	
3050000	301.533157	1	0.726415485076	0.434616663783	0.075254824502	-0.426080534552	0.013559691744	0.034203537495	0.386799779396	0.151666645399	0.211302299797	0.056930048024	0.182877751488	0.045837485787	0.000397149296	0.910192428242	N\A	0.121965818548	0.404535719935	0.396756082271	0.415668866779	0.410625704115	0.433727190359	0.123725331422	0.123049366580	0.126853429717	0.128858073296	0.125869387564	42	29	
3100000	283.260333	1	0.809412845101	0.615963524036	0.017613204203	-0.529096427911	-0.308027752825	0.126774312212	0.322166166557	-0.009603007051	0.054277520720	-0.101304851432	-0.104073223731	-0.122291181671	0.000108546070	0.893226450777	N\A	0.064433389905	0.443876590525	0.428464254928	0.440112287818	0.434530953513	0.458125655447	0.068241268268	0.067827467979	0.073624943455	0.079342740651	0.069812086028	51	34	
3150000	302.668870	1	0.823703181967	0.670006086219	-0.055567209222	-0.721698173663	-0.028690070444	0.104264732160	0.209097623633	-0.088703409326	0.023914895677	-0.089679246645	-0.114312378322	-0.205680704949	0.000335534206	0.900032102663	N\A	0.069259582536	0.317128310895	0.308322244842	0.341726432031	0.318835221006	0.441699041759	0.073915214675	0.071902176984	0.077352070881	0.074817162074	0.078031843476	62	34	
3200000	294.293110	1	0.801252577117	0.552837768750	0.093394689345	-0.475464898664	0.258373721645	0.043596480948	-0.006410085134	0.099804010851	0.111215463593	-0.018605987393	0.033315211090	-0.061947904454	0.000069842915	0.895913232194	N\A	0.078149990940	0.262750944926	0.252622915218	0.289976196470	0.305630192349	0.489157081552	0.081786916134	0.080367871206	0.085498838906	0.092505594507	0.084060254565	46	34	
3250000	301.813961	1	0.707661959975	0.630367071488	0.199632638753	-0.346693931052	0.369175110432	0.267480309122	0.262394685535	-0.051296217494	0.008115532725	-0.172243865010	-0.094153599138	-0.110075367356	0.000045841028	0.891530525021	N\A	0.088525216704	0.373216220649	0.366441362584	0.401442538884	0.393064843238	0.538706224055	0.090989274543	0.090709863484	0.096163517333	0.099357670926	0.094343282548	52	33	
3300000	291.748726	1	0.174934403550	0.565085613275	0.494497544330	-0.029938686906	0.817936650701	0.507681868313	0.978433308749	-0.009796926934	0.083393264805	-0.063727012577	0.029131950980	-0.146878566890	0.000039453363	0.890193180731	N\A	0.120055726757	0.362861927807	0.354156436320	0.388403001333	0.360483027678	0.398730566038	0.122901756272	0.121308337715	0.129339640684	0.126476739544	0.124332006541	50	33	
3350000	294.875418	1	0.956395849216	0.513095619907	-0.421683620132	-1.000331789107	-0.224653752856	-0.241616572939	0.800280789775	0.069757834541	0.149403703718	-0.037115018072	-0.004226768319	-0.123954958486	0.000048197770	0.893660674381	N\A	0.086835590310	0.298807074705	0.285184542304	0.331064634218	0.288483979900	0.459107266797	0.089731593450	0.088743176401	0.095867672363	0.092264317791	0.094738130308	51	30	
3400000	313.172168	1	0.937468479007	0.542626254044	-0.138824516184	-0.588584525283	0.184642436797	0.248149495902	-0.471969240499	0.107512777599	0.085542829131	-0.081518002136	-0.000075919935	-0.049864593322	0.000044870387	0.918014513664	N\A	0.076341403287	0.269772362790	0.263296864802	0.312573517065	0.303088104284	0.666619632751	0.079078447398	0.077870844267	0.086173679589	0.089700734093	0.080567246009	60	30	
3450000	309.999520	1	0.683742754220	0.534410066679	0.224802237807	-0.222377053151	0.417038215243	0.590680287069	0.352666139532	0.067511125381	0.141198759129	-0.040047084730	0.025506161841	-0.081110743117	0.000254554588	0.896700313813	N\A	0.071425097358	0.288634240954	0.276902376047	0.344946264916	0.289973183338	0.388803657148	0.075950981085	0.073741867573	0.084559279125	0.079016228462	0.076438227898	57	28	
3500000	305.169878	1	0.612101624672	0.544661483611	0.319319747368	-0.193213395033	0.496382506463	0.513013143951	0.243987499581	0.055573895913	0.124405027995	-0.063124810086	-0.027986931560	-0.047139803116	0.000156810784	0.897143367504	N\A	0.074528640875	0.272747202394	0.261472180429	0.301762360792	0.267666518504	0.441024536415	0.077739243670	0.076923639735	0.083828160623	0.081874838155	0.079603425164	54	33	
3550000	296.166201	1	0.740451062504	0.526378446942	-0.363543480968	-0.737616825652	-0.065215595289	0.101263403035	0.762016192345	0.112725213771	0.125058235467	-0.073848898488	0.029097734369	-0.033383356249	0.000027740807	0.898419855266	N\A	0.115548412456	0.305812911027	0.294195861227	0.353596051362	0.303098512404	0.411312969364	0.118174776747	0.116883376909	0.123174921415	0.120092899553	0.118722656552	45	30	
3600000	301.454703	1	0.402507593459	0.638616645494	-0.000477546403	-0.529412857666	0.290818817381	0.197484606075	0.794359058552	-0.010436019345	0.051031541759	-0.046366475562	-0.060079725858	-0.143731207056	0.000033969182	0.895230408531	N\A	0.073007410993	0.256641466118	0.247605550628	0.287584199093	0.292274434326	0.327039678804	0.077345201926	0.075192847205	0.080260656667	0.088576853778	0.077967671405	54	32	
3650000	289.534175	1	1.269062580897	0.469884227307	-0.359013743881	-1.013756321092	-0.468127246399	-0.405825066492	-0.095609104501	0.113973376197	0.207983328437	0.004891614080	0.175939736797	-0.041002275900	0.000091458488	0.927446016219	N\A	0.084648878821	0.302960425373	0.291019448769	0.330813476471	0.330885059808	0.359610463207	0.087573306936	0.085613731193	0.092490766012	0.101681469771	0.089960282990	43	28	
3700000	304.927552	1	0.711104048548	0.587753968948	-0.023583892300	-0.512631434561	0.184396204490	0.381808361352	0.180936317366	0.027559204750	0.035180364828	-0.015852225422	-0.040132836191	-0.026137017821	0.000115300157	0.897279198754	N\A	0.075584670380	0.333097828346	0.323639175939	0.305229953422	0.331313616448	0.337132642097	0.080041368380	0.077697035833	0.084057674139	0.082145064783	0.082194987128	48	30	
3750000	296.579407	1	1.157264161378	0.426059497356	-0.240608349634	-0.858519107562	0.082119139879	-0.443782152746	-0.068604225606	0.169249081583	0.227207062563	0.010850047213	0.229468836760	0.062787203455	0.000131544015	0.895785058921	N\A	0.092139735463	0.308518489705	0.300397926221	0.368602467627	0.308249311649	0.370347887827	0.094447517377	0.094267421297	0.102539709714	0.098932501716	0.097619200375	41	43	
3800000	311.733037	1	0.675890018958	0.729594532382	0.169819770816	-0.376842785173	0.095375263643	0.499369450557	0.341045856107	-0.106634809850	-0.029557493372	-0.183833846638	-0.151362981876	-0.283924691494	0.000037340744	0.894211976947	N\A	0.079092305828	0.287694712871	0.275792851590	0.308940598671	0.284760077037	0.393842399864	0.083568878387	0.081482017673	0.084084291366	0.086809539153	0.084255234148	36	27	
3850000	307.174160	1	0.603397307972	0.604100351259	0.402148666489	-0.196424668507	0.508751200240	0.321062887035	0.388930496820	-0.021420008403	0.069598942213	-0.056622339903	0.058378216450	-0.091958593941	0.000197553707	0.911545319293	N\A	0.119085699239	0.373154886888	0.364980088016	0.423809664147	0.387791934927	0.469538790763	0.120641984237	0.120486603915	0.125186063472	0.125606502405	0.121450400067	37	32	
