Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-glob-005.txt
Log File Name:                   PAL_d1_m9-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            48434948
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
3600000	435.983357	1	-0.933581534418	0.970257466883	0.002815821668	0.082176951245	-0.031773135324	0.000188984444	0.961679340093	N\A	0.047254216730	0.006389950715	0.038406848259	0.006186829110	39	8	0.011509320643	Global Trend	
3650000	436.861347	1	-1.073302574525	1.220019945083	-0.035609316364	-0.072734965715	0.006058013682	0.000242619410	0.955985483249	N\A	0.082253167262	0.011864216555	0.045077801832	0.007839261537	43	9	0.005896513939	Global Trend	
3700000	459.975958	1	-1.020089014978	1.166093820987	-0.039925238719	-0.015503530877	0.004904921171	0.000253733945	0.957253381285	N\A	0.083124046394	0.009737734476	0.043766770097	0.006306911422	43	16	0.005451147487	Global Trend	
3750000	441.570675	1	-0.696226603472	0.918415670348	-0.019768963841	0.101827834780	-0.002183123540	0.000223554463	0.999676988682	N\A	0.033640964130	0.004675230728	0.036490854630	0.005678442972	40	14	-0.284044781132	Global Trend	
3800000	428.623997	1	-0.835227050186	1.006761886963	-0.015971880539	0.003778116330	0.002033853233	0.000332240030	0.997265652066	N\A	0.035116446280	0.004647015171	0.037833715879	0.006064141030	32	13	-0.156094493282	Global Trend	
3850000	427.460344	1	-0.990589588529	1.066946219719	-0.007785406757	-0.013156158972	-0.014811189404	0.000194958940	0.950642660925	N\A	0.075875675145	0.009829592738	0.040594831588	0.006694142906	26	7	0.004251779001	Global Trend	
3900000	457.704006	1	-0.680351197143	0.877319402626	-0.009977807973	0.153221791697	-0.017549288243	0.000227630189	0.998669593641	N\A	0.033675038868	0.004143517957	0.036146746367	0.005494978510	35	10	0.170717206323	Global Trend	
3950000	448.825007	1	-0.977460697250	0.897160507131	-0.018377548476	0.162964389343	-0.020071601673	0.000268371320	0.966220164406	N\A	0.041522837041	0.005486943478	0.034668761737	0.005801533658	41	11	0.022319974778	Global Trend	
4000000	451.935559	1	-0.821079129420	0.933718329877	-0.004386462532	0.121286131082	-0.025609091078	0.000212951805	0.978279255260	N\A	0.037555335329	0.005157543137	0.036752470114	0.005967723438	34	10	0.036319739968	Global Trend	
4050000	462.766399	1	-0.655450555818	0.890671370842	-0.005080969929	0.122332914234	-0.020566524203	0.000147381421	0.989762360272	N\A	0.031735372317	0.004180330332	0.031873036946	0.005306104598	35	13	-0.040498512020	Global Trend	
4100000	432.579931	1	-0.873952033588	0.989385303553	-0.025458124238	0.116765133896	-0.008917796261	0.000124167681	0.952116934690	N\A	0.103388342449	0.013965652489	0.048561889645	0.008302210642	42	9	0.001869325215	Global Trend	
4150000	450.947550	1	-0.766204958934	0.911048935187	-0.002567495255	0.109927929789	-0.020901361330	0.000152968306	0.999809709439	N\A	0.033363170649	0.004490913084	0.036053099713	0.005728872442	43	13	-0.283087589628	Global Trend	
4200000	453.562078	1	-0.817915508683	0.947939513635	-0.002563875798	0.093860539754	-0.025331783214	0.000220368861	0.968190075725	N\A	0.043419514255	0.006651374995	0.035702723953	0.006346863127	43	13	-0.016290001040	Global Trend	
4250000	446.041227	1	-1.061887669796	1.161824805865	-0.039987937238	0.053404712310	-0.009184796618	0.000248719636	0.952841317574	N\A	0.089957328190	0.013244793306	0.043571347050	0.008011005320	43	11	0.004079521297	Global Trend	
4300000	444.366575	1	-0.993744892595	0.976401286209	-0.001911527034	0.074029588286	-0.022929157057	0.000177727161	0.970931121725	N\A	0.044977911023	0.006792212257	0.033265912121	0.005677907022	39	10	-0.009149293611	Global Trend	
4350000	449.602122	1	-0.903274969069	0.990121173372	-0.022060387456	0.100877630802	-0.012278968374	0.000140928291	0.954657491932	N\A	0.107317513774	0.014941280121	0.047491879627	0.008674179051	44	9	0.000906349581	Global Trend	
4400000	427.958328	1	-1.110312004214	0.893208904105	-0.004672304119	0.136389709333	-0.024967517377	0.000155673260	0.999998048532	N\A	0.036213467694	0.004549924387	0.039245936037	0.006266693505	41	10	-1.868711847825	Global Trend	
4450000	450.895909	1	-0.767824026633	0.880477632717	-0.005770489230	0.144951298550	-0.019399926683	0.000186898471	0.999608408830	N\A	0.033206697283	0.004219821927	0.035588444843	0.005529922803	50	14	-0.264615457202	Global Trend	
4500000	460.193183	1	-1.174019299244	1.370302446128	-0.069137226267	-0.070879411901	0.013644089282	0.000251549315	0.962118532241	N\A	0.073554044482	0.009392795538	0.039568925410	0.006759418806	42	12	0.005403334110	Global Trend	
4550000	468.165055	1	-1.103748851844	1.327715562578	-0.067088503571	-0.047474316491	0.016263439731	0.000323356071	0.960167456023	N\A	0.070214553272	0.008965755024	0.038574294304	0.006557233763	40	10	0.007788415560	Global Trend	
4600000	446.537231	1	-1.036473699861	1.171252744899	-0.033939184904	-0.008213854003	-0.004653586415	0.000199491274	0.957065668632	N\A	0.064899221616	0.009623666176	0.037717252631	0.006746146510	32	9	0.004995149708	Global Trend	
4650000	468.287106	1	-1.334638169333	1.489003087104	-0.089916551096	-0.120121696340	0.029279365710	0.000244779230	0.955431843848	N\A	0.085917448778	0.011120639263	0.044947303970	0.007297974978	30	13	0.004667287270	Global Trend	
4700000	465.934107	1	-1.432054321334	1.391444364337	-0.083228458399	-0.019111094184	0.014498034541	0.000270351735	0.959910865971	N\A	0.086040773545	0.012166581148	0.041394468755	0.007822797890	37	14	0.001427121329	Global Trend	
4750000	467.146767	1	-1.657026861801	1.390899287254	-0.079033782237	-0.065878722961	0.018250188229	0.000258801555	0.964880450670	N\A	0.064086007523	0.009450472473	0.035216254764	0.006516342218	46	14	0.000671623991	Global Trend	
4800000	448.140918	1	-1.569811152061	1.355115141330	-0.062293125997	-0.039480055006	0.002829941603	0.000282533306	0.951097668193	N\A	0.100568159108	0.013041631530	0.050011553890	0.008221324216	33	11	0.002882600510	Global Trend	
4850000	457.995741	1	-1.249155730691	0.962887560204	0.004179115338	0.057458318416	-0.024456241526	0.000198411978	0.999617015907	N\A	0.032435880229	0.004147677884	0.034838394729	0.005527889468	35	16	0.285908715004	Global Trend	
4900000	447.290291	1	-0.723458509889	0.938737054738	0.002342409117	0.077589296747	-0.021234588199	0.000279812806	0.999667485419	N\A	0.033406433677	0.004528202613	0.036278859816	0.005980418753	26	11	-0.474418622392	Global Trend	
4950000	450.184569	1	-0.989375762403	0.909226858717	-0.016854936534	0.135111351934	-0.016168551815	0.000303243665	0.970599312769	N\A	0.040221914013	0.005756469185	0.035138454356	0.006182261891	48	8	0.018983361476	Global Trend	
5000000	453.190905	1	-0.716866489975	0.944503895272	-0.008862458406	0.077554196327	-0.013711140975	0.000122279207	0.999983883049	N\A	0.033527654193	0.004084269584	0.036281127722	0.005706886088	43	15	-0.774577876368	Global Trend	
5050000	446.379206	1	-0.632540652953	1.005229406301	-0.014140216957	0.068387749601	-0.015125251173	0.000242104919	0.973843488124	N\A	0.038984465921	0.005028831546	0.037056250511	0.005890994487	43	10	0.031079964774	Global Trend	
5100000	463.128348	1	-0.844647735490	1.066596446465	-0.021834708214	0.053239343635	-0.014734140437	0.000173250575	0.961764616294	N\A	0.059002176543	0.007498733525	0.035604520547	0.005497216187	49	13	0.006604181470	Global Trend	
5150000	444.354677	1	-0.866076034756	0.967756663226	-0.002694107299	0.054807229941	-0.018165654688	0.000084906642	0.999705431752	N\A	0.034471224553	0.004770209686	0.037432377325	0.006342223015	44	11	0.124769735980	Global Trend	
5200000	451.767407	1	-0.788977175055	0.947509518173	-0.008653150757	0.074503346767	-0.013718046521	0.000195927478	0.996716687213	N\A	0.029153467281	0.004288966689	0.031134981680	0.004654772983	42	10	0.086850731601	Global Trend	
5250000	437.367640	1	-0.862467982752	0.975348090138	-0.007010502521	0.043866951119	-0.013686309850	0.000084818981	0.998783458432	N\A	0.026566135741	0.004889773742	0.029247230029	0.005978941092	44	12	-0.043606618043	Global Trend	
5300000	439.601612	1	-0.820858072835	0.959199412159	-0.005182643335	0.062368395405	-0.017331247908	0.000262109241	0.997812511461	N\A	0.030987174687	0.004359976093	0.033744664991	0.005546997396	50	9	-0.112940274345	Global Trend	
5350000	465.458039	1	-0.844781052503	0.891943353387	0.001211886000	0.141468457104	-0.029422180876	0.000147424050	0.962107330423	N\A	0.086666835131	0.010488949418	0.045557995088	0.007440674495	37	15	-0.001503064268	Global Trend	
5400000	447.761423	1	-0.607029470581	0.825588231724	0.005216724965	0.127928638219	-0.018619500805	0.000186398138	0.958007726215	N\A	0.065759413860	0.007703835424	0.043802083861	0.006474128572	42	11	-0.009098250802	Global Trend	
5450000	449.801300	1	-0.919372208544	1.015786451368	-0.000869973455	-0.000366318718	-0.014947540921	0.000228710226	0.999964113105	N\A	0.034186551919	0.004690537037	0.037112902694	0.006045707361	40	16	-0.880822657730	Global Trend	
5500000	443.026560	1	-1.580956232533	1.493035861698	-0.074307682447	-0.098801532345	0.010322798862	0.000148105115	0.953399519178	N\A	0.090334376662	0.011220183658	0.045582894022	0.007584620071	42	15	0.000360244519	Global Trend	
5550000	447.925559	1	-1.384677719585	1.437764975762	-0.080211024493	-0.073361662333	0.015762885345	0.000236774070	0.958135348422	N\A	0.098805545537	0.014840215251	0.042319832799	0.008208332588	46	17	0.002697212230	Global Trend	
5600000	465.971818	1	-1.554892156259	1.583660041597	-0.090265954520	-0.185835960589	0.028832821746	0.000175475989	0.955505877943	N\A	0.090327304380	0.011270628776	0.044647338262	0.007091090982	31	15	0.002226538765	Global Trend	
5650000	460.662279	1	-1.423739035955	1.394659906830	-0.076343130002	-0.048856889085	0.016832148690	0.000162550752	0.970738565017	N\A	0.079675975475	0.009942487979	0.040418105736	0.006542369577	39	16	0.001152039701	Global Trend	
5700000	472.606211	1	-1.558393366562	1.471947979526	-0.070338494158	-0.135983374799	0.015286945255	0.000277593601	0.966112978470	N\A	0.085954644281	0.013062699155	0.033524140435	0.007329502892	45	13	0.002815489985	Global Trend	
5750000	461.127406	1	-1.248944084178	1.342098521489	-0.063891584080	-0.048703292279	0.008723324129	0.000307164169	0.961077974336	N\A	0.068508429592	0.009932806775	0.037145333621	0.007051187497	34	16	0.007701146603	Global Trend	
5800000	477.895593	1	-1.402571722893	1.350389660440	-0.069332444234	-0.078068922857	0.023380875316	0.000125117519	0.962112984473	N\A	0.082008302379	0.010232154202	0.041345674304	0.006757513646	38	18	0.000757249126	Global Trend	
5850000	463.662292	1	-1.178928392156	0.988346566704	-0.015527289424	0.103310949724	-0.016131525380	0.000233069696	0.964139698582	N\A	0.049799728738	0.007211770149	0.039484182157	0.007237810808	46	13	0.014657464019	Global Trend	
5900000	435.090505	1	-1.095830410109	0.931793901969	-0.005647603556	0.100781091887	-0.019326170350	0.000229729189	0.989476370836	N\A	0.035416451130	0.005012145624	0.037071717261	0.005974602447	31	13	0.057920880801	Global Trend	
5950000	475.933759	1	-1.549696480637	1.280783036246	-0.044769719882	-0.074214694968	0.010532109413	0.000238647616	0.979502313031	N\A	0.051103451635	0.010067236841	0.021702823410	0.006493918511	40	15	0.003271511772	Global Trend	
6000000	455.184678	1	-1.136226783676	1.099949861175	-0.026555066462	0.088564878396	-0.018105840499	0.000141591464	0.957732536150	N\A	0.079890058049	0.011880379802	0.041816119434	0.007620197533	41	12	0.003121927154	Global Trend	
6050000	442.257786	1	-1.095187520246	1.268796683513	-0.030620057616	-0.053513315294	-0.011141649565	0.000325499203	0.955606361049	N\A	0.072516935089	0.010863588005	0.040750102397	0.007258921262	30	13	0.009519064318	Global Trend	
6100000	470.369968	1	-0.734435893608	1.046951646577	-0.030192777892	0.078506622998	-0.005674475101	0.000212543301	0.971201377659	N\A	0.042641537939	0.006592670649	0.031744542395	0.005916024337	37	12	0.013172261308	Global Trend	
6150000	457.050484	1	-0.952236654136	1.079058336928	-0.015977059946	0.021690818552	-0.011837205973	0.000096797049	0.963974243835	N\A	0.047510487062	0.007053096195	0.034792677348	0.005741064266	38	17	0.004916066536	Global Trend	
6200000	457.026222	1	-1.119156518832	1.092922355564	-0.020300027873	0.014696307070	-0.009389699255	0.000125576912	0.955115400355	N\A	0.102846555122	0.014522306047	0.044269484100	0.007229445088	35	14	-0.000418952999	Global Trend	
6250000	482.516603	1	-1.145250930355	1.223069974015	-0.044130082973	0.019301050912	-0.002938349030	0.000263278424	0.960193702386	N\A	0.075051171145	0.011675073180	0.037681994882	0.007356239575	35	15	0.004746485863	Global Trend	
6300000	463.020554	1	-0.842074483983	0.983927559818	-0.015710323354	0.066220855786	-0.010494732002	0.000295580644	0.976338619211	N\A	0.030445420142	0.005414680179	0.026955247430	0.005566346188	39	14	0.023445074515	Global Trend	
