Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-VR-003.txt
Log File Name:                   AMY_d1_m8-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2940114135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	488.853539	1	-1.755738909219	1.282263710172	-0.081367091977	0.068527943587	0.000264096666	0.959522404225	N\A	0.050526991491	0.006455255184	0.022428753169	38	23	
1050000	486.679844	1	-1.708364138832	1.260146617556	-0.070787294204	0.036886362012	0.000105962694	0.971709482567	N\A	0.052679327354	0.006507059955	0.017930612234	43	26	
1100000	475.155772	1	-1.650562413085	1.224528630927	-0.069062026479	0.050320379856	0.000098613312	0.963897118847	N\A	0.045689459293	0.006683344597	0.020863517548	55	25	
1150000	477.550657	1	-1.667905266653	1.222238673977	-0.060927782957	0.027186764230	0.000102569781	0.956654757867	N\A	0.057465767545	0.007058662443	0.023751646995	45	20	
1200000	487.315314	1	-1.607843752553	1.199584342610	-0.061388299385	0.033916977860	0.000096256548	0.958025795724	N\A	0.057785818230	0.007193385327	0.023182683517	49	19	
1250000	492.683438	1	-1.666361862598	1.214124408227	-0.060505856368	0.039146950216	0.000104768017	0.965383138363	N\A	0.045564558182	0.006325689331	0.018814181605	45	36	
1300000	486.962122	1	-1.443623309827	1.074798882118	-0.037202352094	0.018458534791	0.000109911832	0.968445215429	N\A	0.052903369456	0.006589282038	0.021043785039	59	26	
1350000	483.836719	1	-1.564455149586	1.172277045963	-0.055047594133	0.022787914544	0.000108055166	0.963105267697	N\A	0.052654331426	0.006521356543	0.021534582355	48	20	
1400000	475.947436	1	-1.661514295040	1.231167293782	-0.060920159921	0.004248280127	0.000096323377	0.963091384827	N\A	0.050972047143	0.006788504066	0.022506570276	48	26	
1450000	484.363958	1	-1.596157602827	1.199150141849	-0.061189912345	0.021948156222	0.000123021338	0.957861835523	N\A	0.049478469121	0.006089972547	0.021843972466	56	23	
1500000	488.255611	1	-1.668239319101	1.246903804248	-0.068611583780	0.029509029586	0.000102376538	0.959992343228	N\A	0.052489880484	0.007304226217	0.023294083630	45	23	
1550000	475.923106	1	-1.659273623390	1.234535541005	-0.064162365464	0.021437707835	0.000093580056	0.959531127968	N\A	0.051997007529	0.006957382962	0.023002339343	34	24	
1600000	479.538879	1	-1.561156563223	1.162851993564	-0.064185486741	0.080093016471	0.000091039825	0.960454838575	N\A	0.047100877819	0.006458695675	0.021409846254	44	29	
1650000	463.738644	1	-1.767839960110	1.280833330709	-0.064286182647	-0.005117118913	0.000089199177	0.955659860890	N\A	0.052690706946	0.006336572499	0.021441741759	44	36	
1700000	494.513831	1	-1.520495477423	1.133882325171	-0.052342496737	0.031296873939	0.000086432089	0.965823502261	N\A	0.049950679362	0.006158716495	0.020564412967	51	28	
1750000	478.565760	1	-1.622387624629	1.200073138039	-0.061860683771	0.037892337904	0.000117589424	0.957392171052	N\A	0.052556937260	0.007055070307	0.022962723392	38	21	
1800000	483.359066	1	-1.595957394909	1.180054475295	-0.053154381632	0.014000251665	0.000116716237	0.960685631829	N\A	0.053222983152	0.007071739033	0.022641637406	38	26	
1850000	477.543766	1	-1.557483593396	1.163467804371	-0.065485234207	0.083396153204	0.000131062885	0.953826140068	N\A	0.051720764946	0.007006290291	0.023245686528	34	20	
1900000	496.538151	1	-1.809480784859	1.337248166913	-0.081102635576	0.017195258674	0.000098917129	0.965295065430	N\A	0.046746301353	0.006360865246	0.018305568007	55	24	
1950000	467.156966	1	-1.453108055316	1.105011876562	-0.054366219626	0.061965197590	0.000108900700	0.951954721162	N\A	0.060265400603	0.007447379107	0.024314402008	43	23	
2000000	481.199788	1	-1.588615832622	1.182834661811	-0.058573670331	0.035092073042	0.000127476453	0.959103508569	N\A	0.049824289812	0.006434939056	0.020441889749	43	14	
2050000	478.527897	1	-1.624211228176	1.202736857020	-0.063515969068	0.043936150474	0.000108215517	0.960986903766	N\A	0.046223952715	0.006263133759	0.022615050099	51	22	
2100000	471.735530	1	-1.607465709130	1.200741129773	-0.064294684191	0.041769330333	0.000088318596	0.959077496475	N\A	0.054524717935	0.007526134274	0.023355182733	39	25	
2150000	492.566422	1	-1.431288130466	1.095656964765	-0.044970607712	0.033652565189	0.000095645260	0.960018078255	N\A	0.052377697297	0.006719306461	0.021737927933	39	28	
2200000	483.414258	1	-1.727414122010	1.284997136051	-0.077457423364	0.040909089899	0.000096949815	0.966201608113	N\A	0.049921654884	0.006088377508	0.018325767306	40	26	
2250000	479.482787	1	-1.525920046454	1.154517177441	-0.057110271802	0.041805653446	0.000100313756	0.960671672103	N\A	0.050011185311	0.006508616533	0.021016210805	42	35	
2300000	488.007984	1	-1.600891634940	1.201020524147	-0.059699254193	0.020945003750	0.000088862758	0.956677386631	N\A	0.052890821703	0.007000993019	0.022622752328	51	21	
2350000	496.848809	1	-1.630597088168	1.223036312942	-0.058600305697	0.000861260059	0.000111993603	0.959796595386	N\A	0.045911332966	0.006469252917	0.018577051302	48	24	
2400000	488.942735	1	-1.766424728190	1.301867728486	-0.076467246080	0.027404219652	0.000109382944	0.955933369651	N\A	0.053718246628	0.007030414442	0.022804136879	43	26	
2450000	480.327978	1	-1.579571620995	1.167550920420	-0.054816207052	0.031416572936	0.000099452102	0.961656699743	N\A	0.049736312297	0.006505116984	0.022178300009	45	22	
2500000	481.938361	1	-1.504650676656	1.139755051660	-0.062754215895	0.078694378293	0.000112573721	0.970511260754	N\A	0.049976867806	0.006176420812	0.020042854146	40	22	
2550000	480.895224	1	-1.783728541764	1.291605247656	-0.070987764750	0.025164913796	0.000107269488	0.958200145174	N\A	0.053559376375	0.007010607306	0.021630133100	44	23	
2600000	481.953845	1	-1.641949012424	1.214136651042	-0.068260920185	0.062569553005	0.000129715387	0.962932830251	N\A	0.047802266318	0.006691961807	0.021109147851	32	26	
2650000	489.642824	1	-1.578683688240	1.151768354470	-0.055103971461	0.056260660993	0.000108777824	0.960779056984	N\A	0.053010325018	0.006970105898	0.022773377610	41	32	
2700000	481.684069	1	-1.705113002050	1.266860595769	-0.061237303998	-0.019770197380	0.000135745598	0.957460352760	N\A	0.049221191739	0.005774666844	0.021365429094	53	23	
2750000	499.073776	1	-1.521257152601	1.125719564425	-0.055066241254	0.068471927407	0.000121959552	0.966754331685	N\A	0.050183007165	0.006370813952	0.020938523680	44	25	
2800000	486.081610	1	-1.525508283908	1.136878131456	-0.054816795437	0.041723061677	0.000114711711	0.963035147200	N\A	0.048920688037	0.006721557800	0.018841408557	44	38	
2850000	489.616773	1	-1.786702150921	1.308868683868	-0.080027013953	0.042479464362	0.000098975059	0.962320264476	N\A	0.051429114348	0.006694074111	0.022643590944	52	27	
2900000	502.203771	1	-1.544667090231	1.168629413479	-0.060378631310	0.046409255952	0.000086991776	0.964630201051	N\A	0.048437216107	0.006409571810	0.021634027038	35	21	
2950000	474.141595	1	-1.435857996991	1.100692209621	-0.052001394350	0.054625253344	0.000092029092	0.959808731162	N\A	0.056969482420	0.007478599305	0.024664378968	43	30	
3000000	483.763841	1	-1.574553718054	1.184414571263	-0.061543819058	0.042382062772	0.000083636962	0.965777268620	N\A	0.049684641336	0.006498715582	0.020183945745	50	32	
3050000	483.219341	1	-1.525927110522	1.137976935385	-0.059316594371	0.072150514328	0.000111138215	0.959388928001	N\A	0.051480770295	0.006426475772	0.022245998698	29	23	
3100000	472.443462	1	-1.555076029584	1.162505557894	-0.055264605517	0.027314824830	0.000125922163	0.959979995952	N\A	0.055128086041	0.007819108684	0.020952310308	34	37	
3150000	486.593735	1	-1.377780502271	1.072017567176	-0.055808804354	0.082899393274	0.000109374205	0.961694812946	N\A	0.053172882101	0.006934344981	0.021899314385	45	26	
3200000	502.316209	1	-1.583557801210	1.184502738001	-0.061238890100	0.045270543127	0.000158446555	0.969711188767	N\A	0.049524932338	0.006636414112	0.020960072824	46	25	
3250000	492.223298	1	-1.535243750647	1.144086489642	-0.049599488664	0.013962129350	0.000033301408	0.959073616143	N\A	0.049792444777	0.006192170871	0.020556510180	37	27	
3300000	480.945641	1	-1.570941305897	1.177230273042	-0.053851619853	0.008419822872	0.000101323157	0.958237796350	N\A	0.051323399254	0.006831035611	0.020891755881	46	25	
3350000	479.641140	1	-1.540370975824	1.166706390420	-0.058078512184	0.030495791738	0.000117432606	0.959151480121	N\A	0.048535668793	0.006302634960	0.017718187825	55	21	
3400000	501.353225	1	-1.547711967754	1.177696630123	-0.062932886492	0.053331673548	0.000100249899	0.964947703625	N\A	0.053931626504	0.006712693230	0.020824498062	42	35	
3450000	493.366572	1	-1.844859372295	1.364539095083	-0.083118247843	0.006122392371	0.000107133120	0.968317877517	N\A	0.045238011663	0.005940348542	0.019941135581	43	24	
3500000	481.197225	1	-1.571206152387	1.186479243836	-0.056761772916	0.013677609132	0.000093923855	0.978252733044	N\A	0.046945258505	0.006231802538	0.021322677170	55	28	
3550000	492.491430	1	-1.652271785444	1.207147410665	-0.057626094637	0.019920984583	0.000110357041	0.965071597304	N\A	0.043477591265	0.006008262357	0.018214662036	50	21	
3600000	483.766309	1	-1.487984311539	1.124408674960	-0.050261132252	0.036864162351	0.000093271814	0.960691048764	N\A	0.054709002985	0.007093622607	0.023161614020	60	29	
3650000	485.634391	1	-1.744305019841	1.283744057534	-0.069227027697	0.006703788882	0.000104689593	0.959539751272	N\A	0.048766654070	0.006811503865	0.020435100879	48	24	
3700000	487.261097	1	-1.546220833393	1.165402751768	-0.059446256011	0.042267018673	0.000100762506	0.961522088649	N\A	0.049614496008	0.005469988773	0.021102944364	60	29	
3750000	474.849996	1	-1.573221373956	1.169004204707	-0.057783392577	0.040237796503	0.000143579434	0.954977826473	N\A	0.053706897286	0.006948194910	0.023457010120	36	17	
3800000	493.698565	1	-1.615805684916	1.193953545987	-0.062394778867	0.050939618876	0.000100255363	0.963002958907	N\A	0.050226979210	0.006944174117	0.021753844179	40	23	
3850000	474.123450	1	-1.461668580764	1.112608847356	-0.052893569698	0.055542472326	0.000094977107	0.963861149166	N\A	0.049599203263	0.006523613461	0.020507644993	54	27	
3900000	485.796703	1	-1.369306602593	1.047581699995	-0.037038475545	0.028622533269	0.000123074961	0.964052642609	N\A	0.055273077690	0.006861165885	0.020850718996	47	34	
