Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-glob-003.txt
Log File Name:                   NEO_d1_m9-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3655103647
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	662.816828	1	-1.528540273285	1.533316452022	-0.042340793538	-0.176310481855	0.018783975786	0.000115599946	0.993684789348	N\A	0.049768144748	0.004891119415	0.026201498056	0.003412896081	43	3	0.002211461984	Global Trend	
1550000	674.137957	1	-1.322642037582	1.439172359777	-0.032756275669	-0.117926126303	0.008902956573	0.000110882482	0.993983164825	N\A	0.048334041209	0.004928253959	0.025308887459	0.003410385922	39	1	0.004501752773	Global Trend	
1600000	680.155200	1	-1.407683913598	1.506896015028	-0.041702944527	-0.149712866715	0.017525770402	0.000102219090	0.994566058044	N\A	0.051560668564	0.006347815099	0.025139995743	0.004163173187	48	3	0.004098510125	Global Trend	
1650000	664.853703	1	-1.193352117089	1.446152572999	-0.034294671183	-0.169934360294	0.019863273305	0.000179245672	0.992039449270	N\A	0.051439425464	0.006239093612	0.026119150477	0.004183146701	44	1	0.008894284360	Global Trend	
1700000	663.557737	1	-1.391046149372	1.574668333268	-0.050311558860	-0.202588353042	0.025725208384	0.000199456720	0.993112003863	N\A	0.051696988937	0.005764007115	0.026482622374	0.003923785957	28	2	0.006755262533	Global Trend	
1750000	679.200099	1	-0.985482895223	1.416988613828	-0.030712667366	-0.134337336515	0.012801922716	0.000029864296	0.994470579260	N\A	0.043433075945	0.004383146148	0.023624077392	0.003146308142	38	2	0.001641854319	Global Trend	
1800000	660.920608	1	-1.250604317168	1.380949651445	-0.029386971091	-0.111119793222	0.012418866666	0.000031820028	0.994134088277	N\A	0.050087048556	0.004961682474	0.026468053888	0.003474525412	35	3	0.000795475108	Global Trend	
1850000	675.508730	1	-1.080286163451	1.318116370349	-0.021964124945	-0.097074066484	0.009866786905	0.000069789831	0.993033187015	N\A	0.042337179645	0.004523807373	0.023376090234	0.003339140752	39	2	0.006211613202	Global Trend	
1900000	656.810713	1	-1.314259774891	1.422423901425	-0.033648090973	-0.118290594984	0.011813671678	0.000146224208	0.992867710296	N\A	0.048759467491	0.004912276705	0.026705993446	0.003554159732	44	2	0.005884638390	Global Trend	
1950000	668.026455	1	-1.302820019790	1.375641665860	-0.028103518828	-0.122835652346	0.015069044979	0.000121064233	0.991670313794	N\A	0.052939118294	0.005822778043	0.027016140572	0.003922221117	32	1	0.003884196123	Global Trend	
2000000	672.184771	1	-1.416017617384	1.438140914555	-0.034506739193	-0.130433570565	0.014511723988	0.000145101027	0.993436132688	N\A	0.065858669685	0.007771928148	0.030630073461	0.004759727179	39	2	0.001192287414	Global Trend	
2050000	669.387611	1	-1.171732453971	1.328365306353	-0.024039638860	-0.082644972401	0.007959165415	0.000057174734	0.993532699115	N\A	0.045369488105	0.004687337385	0.024571776551	0.003243477706	38	2	0.003115595157	Global Trend	
2100000	656.927908	1	-1.277246502543	1.394426664419	-0.029451432080	-0.130022982648	0.012655588577	0.000071257724	0.994019663657	N\A	0.043380663927	0.004419040211	0.023951866205	0.003278129218	45	1	0.003283068509	Global Trend	
2150000	657.116958	1	-1.419375758759	1.481424902493	-0.043869319367	-0.163493577595	0.019933349066	0.000036406557	0.992660495139	N\A	0.057312735576	0.006408839978	0.028957273421	0.004301917243	45	3	0.000793909987	Global Trend	
2200000	662.074429	1	-1.577094088227	1.501004124512	-0.039465114930	-0.162697257534	0.016904982621	0.000126999050	0.993467032961	N\A	0.060297637613	0.006971918181	0.028792871309	0.004420224761	42	2	0.000885144403	Global Trend	
2250000	664.837773	1	-1.298916952277	1.384890154684	-0.027255882823	-0.105619976514	0.007765570152	0.000104697138	0.994251182588	N\A	0.046795491320	0.004627734051	0.025142366116	0.003293645842	36	1	0.003639583491	Global Trend	
2300000	659.520668	1	-1.170891645187	1.263563268705	-0.017515789267	-0.062062840346	0.005287914674	0.000093748755	0.995540558347	N\A	0.048302062104	0.004747242401	0.024701834185	0.003201490735	46	1	0.001318802338	Global Trend	
2350000	660.716954	1	-1.537124978158	1.511718734243	-0.041982684485	-0.172663094707	0.020119882414	0.000046635554	0.992489688905	N\A	0.053667813262	0.005764045828	0.026808773832	0.003861051115	50	2	0.001041199570	Global Trend	
2400000	649.486363	1	-1.473164468744	1.507103232425	-0.043777765333	-0.164237952313	0.021373567039	0.000069878999	0.991882423805	N\A	0.054883782329	0.005894576197	0.028414848301	0.003977381003	37	1	0.001878790579	Global Trend	
2450000	663.102321	1	-1.194857575431	1.359183990843	-0.022847804329	-0.123549291126	0.008854977670	0.000039767649	0.994833839665	N\A	0.042146515929	0.004203218083	0.023125645523	0.003058160648	39	3	0.002268451101	Global Trend	
2500000	662.802204	1	-1.392860517004	1.460450712482	-0.035060567717	-0.159292234368	0.016621345747	0.000029439116	0.993789800669	N\A	0.049086039667	0.004884214814	0.027093186236	0.003537332036	38	2	0.001195745419	Global Trend	
2550000	668.612624	1	-1.429629145251	1.481482534931	-0.037731336051	-0.164181103228	0.016875286369	0.000056230829	0.993628440782	N\A	0.050139990188	0.005463138730	0.026198129560	0.003870873698	39	1	0.001804471206	Global Trend	
2600000	667.167544	1	-1.460244913818	1.525262058622	-0.043080187508	-0.154394481707	0.014525026969	0.000104037438	0.993116491082	N\A	0.057418844277	0.007130026705	0.027984381763	0.004569474300	46	1	0.003239069396	Global Trend	
2650000	655.865970	1	-1.137207232289	1.297503779795	-0.016788424953	-0.057413564630	0.000153185771	0.000034479666	0.994837549260	N\A	0.038457391107	0.003785246661	0.022589830042	0.002944575604	33	2	0.002482777260	Global Trend	
2700000	670.204480	1	-1.346356219012	1.392695394526	-0.028781960743	-0.101976865893	0.008798499449	0.000086883459	0.993173968750	N\A	0.048864420765	0.005161028586	0.025662754241	0.003557621946	39	3	0.003005432799	Global Trend	
2750000	669.463287	1	-1.238425331211	1.356204561959	-0.023760786561	-0.107245520895	0.010757522982	0.000041233833	0.994116634972	N\A	0.043041442802	0.004737186047	0.023280502193	0.003393106009	43	2	0.002325274149	Global Trend	
2800000	660.287821	1	-1.320653466557	1.377174498845	-0.027236705767	-0.126578005790	0.011708240587	0.000022894506	0.993571540951	N\A	0.050595737085	0.004877336728	0.025958838297	0.003297961402	50	4	0.000340498257	Global Trend	
2850000	659.395977	1	-1.505034644306	1.528563405287	-0.042047926818	-0.176959797010	0.017379015592	0.000024771912	0.993234533361	N\A	0.050558716838	0.005416035360	0.026108754681	0.003744706100	38	2	0.000455433651	Global Trend	
2900000	661.387359	1	-1.446450087328	1.494283074584	-0.042120862182	-0.161820994226	0.019982662670	0.000062432092	0.991352426549	N\A	0.055785546169	0.006264487557	0.027626987725	0.004053486971	43	2	0.001426280589	Global Trend	
2950000	655.512397	1	-1.378614001850	1.433302682466	-0.032342030116	-0.145459568716	0.014057328706	0.000025867360	0.994091095629	N\A	0.042968393242	0.004185188666	0.021584730786	0.002879808884	30	1	0.001102298966	Global Trend	
3000000	662.819200	1	-1.520376255346	1.533985484440	-0.040803442864	-0.211555846727	0.021214727831	0.000027098051	0.993975383440	N\A	0.049758195942	0.005054665887	0.026614378375	0.003548846532	33	1	0.000891021297	Global Trend	
3050000	664.046083	1	-1.479405625825	1.497738116722	-0.038143304188	-0.166840393799	0.016059798766	0.000147161706	0.993410535206	N\A	0.051175422292	0.005265652748	0.026737352184	0.003629757113	33	2	0.002748387109	Global Trend	
3100000	663.997662	1	-1.458709590963	1.498216107278	-0.037959905054	-0.166231008256	0.015550350961	0.000020130614	0.994176502387	N\A	0.047331502703	0.004749640853	0.025393897307	0.003360835344	40	5	0.000561924469	Global Trend	
3150000	669.596210	1	-1.473212057176	1.499535958763	-0.047012222507	-0.134983210223	0.018393753060	0.000059278792	0.994631156767	N\A	0.062542046017	0.007445919285	0.028691307063	0.004483339586	43	3	0.001075364111	Global Trend	
3200000	672.790750	1	-1.317995100320	1.400814846696	-0.030023145885	-0.115236316508	0.009992805055	0.000064930927	0.994755802431	N\A	0.046176261164	0.004486541097	0.023657004097	0.003039424083	40	1	0.002069659322	Global Trend	
3250000	672.347159	1	-1.299215212603	1.403258849235	-0.030694331110	-0.135942149349	0.013874354559	0.000055002554	0.994540562780	N\A	0.044988983235	0.004501692291	0.024332066078	0.003222222546	39	1	0.001913249903	Global Trend	
3300000	650.296625	1	-1.461065703423	1.461595197961	-0.035247482120	-0.146918482148	0.014911529403	0.000101079628	0.993098390022	N\A	0.054259225591	0.005589902269	0.027132326535	0.003591595415	43	1	0.001611605135	Global Trend	
3350000	676.151992	1	-1.393069071407	1.457635623582	-0.033510111830	-0.161603759791	0.015840378801	0.000016211342	0.993807050840	N\A	0.044744800521	0.004802075846	0.023928644340	0.003416038154	43	1	0.000832311920	Global Trend	
3400000	675.425443	1	-1.318927386862	1.418043016394	-0.029302955666	-0.155805695025	0.016326158304	0.000039207504	0.993848821585	N\A	0.044047524911	0.004933170405	0.022402289879	0.003351593336	42	2	0.001872951628	Global Trend	
3450000	655.519244	1	-1.535822101388	1.408961118311	-0.026834371795	-0.144581886106	0.012241709462	0.000016167960	0.993458705485	N\A	0.051917735778	0.005682176709	0.026335662147	0.003806976709	43	4	-0.000225806631	Global Trend	
3500000	671.889633	1	-1.328005094945	1.390127838986	-0.027266220910	-0.119948662060	0.011268231785	0.000051362844	0.994678739849	N\A	0.047991667968	0.005041075202	0.025096521838	0.003407772297	44	1	0.001487889548	Global Trend	
3550000	665.965517	1	-1.416309102243	1.485718166754	-0.039236673453	-0.178481248686	0.020405784894	0.000033582883	0.993210737964	N\A	0.055932190880	0.006248586272	0.027541178092	0.004035548773	37	2	0.000841322562	Global Trend	
3600000	680.757719	1	-1.294874385474	1.395929255422	-0.031882219458	-0.105413487785	0.012202786194	0.000018329618	0.993166425381	N\A	0.044729095723	0.004780412914	0.024252154588	0.003405793590	46	3	0.001179356282	Global Trend	
3650000	649.911469	1	-1.140569920830	1.259984553303	-0.015780204681	-0.055217351379	0.002589739434	0.000107110002	0.992803795242	N\A	0.053785295276	0.005854737680	0.027907920785	0.004071316648	39	3	0.003841119249	Global Trend	
3700000	648.839440	1	-1.290536943818	1.348725414596	-0.022582251352	-0.113736435151	0.009910068222	0.000074303468	0.993622605087	N\A	0.051787844252	0.005673179116	0.026257059106	0.003798337706	49	2	0.002146072641	Global Trend	
3750000	666.845314	1	-1.444944042054	1.429286022030	-0.031309621138	-0.137158619392	0.012961471429	0.000019453089	0.993094256292	N\A	0.049992801923	0.005396425694	0.024731264902	0.003459216830	46	2	0.000529469818	Global Trend	
3800000	657.938870	1	-1.454454345293	1.516306142081	-0.040670957446	-0.173665830834	0.017048856695	0.000055301701	0.993315718826	N\A	0.048035919803	0.004687752647	0.026007700608	0.003337789313	42	1	0.002425179504	Global Trend	
3850000	663.995454	1	-1.469595273058	1.516771355260	-0.043655566273	-0.178129575378	0.020853472531	0.000097278755	0.991192395297	N\A	0.059896501199	0.006955974769	0.028872551734	0.004458389089	42	2	0.002202441595	Global Trend	
3900000	667.872794	1	-1.260601768662	1.367658938748	-0.025176092170	-0.107161816906	0.008296498564	0.000031036089	0.995115982932	N\A	0.042674624738	0.004160547708	0.023600892989	0.003003358877	36	2	0.001704435087	Global Trend	
3950000	667.910628	1	-1.375760085873	1.464270767400	-0.035891168311	-0.187073382088	0.022372312986	0.000016953504	0.993058712196	N\A	0.046976623319	0.004940606074	0.025149218217	0.003477843525	35	4	0.000888505871	Global Trend	
4000000	671.698680	1	-0.947161978414	1.307476400664	-0.021968551048	-0.099008147098	0.010283404784	0.000154781165	0.993418132805	N\A	0.041727686478	0.004263848669	0.022920670611	0.003070201157	36	3	0.012089763634	Global Trend	
4050000	663.108760	1	-1.623102391084	1.571839558687	-0.043598560163	-0.234772869199	0.023916164744	0.000024821515	0.993990682920	N\A	0.050785035906	0.005007058362	0.027124979461	0.003483857064	38	3	0.000835124394	Global Trend	
4100000	656.723453	1	-1.322166352130	1.328858887317	-0.024869713799	-0.099504173112	0.012077869112	0.000060955903	0.991303621640	N\A	0.059152784423	0.006181825255	0.030256497581	0.004163752286	37	2	0.000027714044	Global Trend	
4150000	662.374822	1	-1.411986692024	1.377144946953	-0.028951584140	-0.092845015418	0.009334480803	0.000111563865	0.993635942426	N\A	0.057186752252	0.006131176486	0.028549097262	0.004010640929	42	4	0.000518335929	Global Trend	
4200000	655.664065	1	-1.440803862480	1.465474910486	-0.036394548385	-0.163195338082	0.018653435338	0.000098849161	0.992619974515	N\A	0.050444117788	0.005173907052	0.025615980152	0.003488940832	45	1	0.002123842903	Global Trend	
4250000	663.651813	1	-1.486485160192	1.426395892317	-0.033282351103	-0.110398848654	0.009672891718	0.000060316219	0.993513738010	N\A	0.052528071281	0.005600243316	0.026646504480	0.003787811851	42	3	0.000718952609	Global Trend	
4300000	652.686554	1	-1.424867332504	1.493230488205	-0.046784054370	-0.162986861603	0.022911998844	0.000106239020	0.992275345418	N\A	0.060525710923	0.007617781659	0.028529669650	0.004909255933	38	1	0.002423365946	Global Trend	
4350000	662.803824	1	-1.286879533076	1.419589002142	-0.033034023160	-0.126061034343	0.013047529379	0.000087415679	0.993485305897	N\A	0.049913223333	0.005373715145	0.025996837723	0.003720795582	37	2	0.003473909497	Global Trend	
4400000	667.743139	1	-1.122246333104	1.529214863306	-0.041349408140	-0.193914750460	0.019625097732	0.000147517608	0.994457342608	N\A	0.041600182738	0.004345264301	0.022883910287	0.003141063565	35	0	0.010260291218	Global Trend	
4450000	677.463926	1	-1.133668533210	1.550065703900	-0.043426637180	-0.202549792894	0.021539892120	0.000137542819	0.994131445355	N\A	0.043565951242	0.004848527370	0.024065992199	0.003479467989	40	0	0.010804364193	Global Trend	
4500000	653.214193	1	-1.155949325200	1.471893008409	-0.040328932381	-0.152462843877	0.019109602027	0.000129063468	0.993032916951	N\A	0.051235991943	0.005626675042	0.027433402814	0.003930547410	46	0	0.007041479101	Global Trend	
4550000	653.995270	1	-1.257165131900	1.417133593086	-0.030924747528	-0.118576143785	0.009651298294	0.000164902115	0.992885699382	N\A	0.050451671915	0.005130332475	0.026740545042	0.003591336848	42	1	0.004998349941	Global Trend	
4600000	672.763449	1	-1.320660983382	1.388588842938	-0.028248345757	-0.121669940616	0.013045384980	0.000119110294	0.992835431821	N\A	0.047258256532	0.004962982430	0.025115112577	0.003497472663	42	4	0.004661052465	Global Trend	
4650000	658.153203	1	-1.438712724947	1.471345381109	-0.036850449706	-0.155524921838	0.014943464744	0.000036039090	0.994283122081	N\A	0.048794120141	0.004868879590	0.026171274614	0.003475783123	36	3	0.001077837277	Global Trend	
4700000	662.868696	1	-1.391172962594	1.437666990952	-0.032459744165	-0.137940897954	0.012112918566	0.000059288237	0.994707268904	N\A	0.048592555997	0.004861040005	0.025567872213	0.003365479688	41	1	0.001480498380	Global Trend	
4750000	660.046393	1	-1.435365678801	1.478592062565	-0.039281730356	-0.155658228179	0.016364395320	0.000026008181	0.994946180100	N\A	0.047709857310	0.004745192569	0.026142119347	0.003444821155	32	2	0.001111767247	Global Trend	
4800000	655.939428	1	-1.380550962746	1.400208636271	-0.029749256900	-0.136556338594	0.015154246716	0.000012977405	0.991997046797	N\A	0.057597327461	0.006657338809	0.028687023716	0.004312664188	47	1	0.000165275037	Global Trend	
4850000	646.929458	1	-1.512827481461	1.484251301743	-0.036864558620	-0.209059191746	0.023517868338	0.000014490284	0.991766371063	N\A	0.060274408799	0.006618214890	0.029874050094	0.004229341909	40	2	0.000152268996	Global Trend	
4900000	659.485242	1	-1.317504246599	1.403516626525	-0.029436757805	-0.140910834892	0.014426465389	0.000086276096	0.992631375331	N\A	0.050730562609	0.005026693779	0.026537292298	0.003434887630	34	2	0.002847374978	Global Trend	
4950000	662.551216	1	-1.215325297762	1.286985508512	-0.015786429602	-0.068014508414	0.002350575463	0.000098497506	0.992802781135	N\A	0.047944434544	0.004897706902	0.023761650908	0.003251461566	53	4	0.001836332178	Global Trend	
5000000	666.938615	1	-1.321336335551	1.392406169706	-0.027753007924	-0.142077035365	0.013696772347	0.000028155527	0.994171573597	N\A	0.046252644767	0.004732510885	0.024948166180	0.003387065402	44	4	0.000680393388	Global Trend	
5050000	678.382741	1	-1.260007928852	1.334444711613	-0.023356560821	-0.095422087868	0.008544246268	0.000019149288	0.993814421420	N\A	0.050111197234	0.005168982880	0.025899485879	0.003512530786	36	5	0.000176790188	Global Trend	
5100000	662.381541	1	-1.320731199842	1.386997368344	-0.025989211244	-0.118146066690	0.011005286215	0.000029783628	0.995298707961	N\A	0.045041730706	0.004980925414	0.022544531057	0.003343779970	36	3	0.001246266499	Global Trend	
5150000	654.646650	1	-1.238698207378	1.327655879771	-0.022137986074	-0.101591001755	0.009707751729	0.000062428310	0.994568206497	N\A	0.047743286816	0.004633758780	0.026010560040	0.003299125416	37	2	0.002147809270	Global Trend	
5200000	667.540485	1	-1.269972351962	1.357868615379	-0.025673962684	-0.101056651385	0.009590646890	0.000056997352	0.992224743786	N\A	0.048408257089	0.005618138107	0.023957697763	0.003660252354	39	1	0.002365429365	Global Trend	
5250000	664.499983	1	-1.326083930775	1.418127490547	-0.032601697011	-0.132048013657	0.014837896502	0.000047248574	0.993257737409	N\A	0.050032484705	0.005503843834	0.025358641455	0.003756311278	39	1	0.001292630913	Global Trend	
5300000	674.931213	1	-1.254104748112	1.372177278394	-0.023879478173	-0.117841275107	0.008768418553	0.000055712156	0.994622830684	N\A	0.044295718486	0.004346865218	0.024405504105	0.003146223764	44	2	0.002522268096	Global Trend	
5350000	672.038756	1	-1.093969152569	1.274423629163	-0.017395180142	-0.074220165594	0.005157183215	0.000045818502	0.993358317766	N\A	0.042869887714	0.004459371994	0.022849831428	0.003154370501	46	2	0.003198286074	Global Trend	
5400000	673.941768	1	-1.479880116694	1.522935140609	-0.043074772958	-0.188890103427	0.020779450041	0.000103320251	0.994632722771	N\A	0.051572709481	0.005583841139	0.026463034510	0.003769910172	52	2	0.002391497004	Global Trend	
5450000	657.311444	1	-1.384588815365	1.380597791361	-0.028547141362	-0.127249003058	0.013679503438	0.000023032339	0.991194071165	N\A	0.058606707453	0.006586095005	0.029373446896	0.004284983859	41	2	0.000152302786	Global Trend	
5500000	664.127308	1	-1.591265495728	1.556904702824	-0.044748791366	-0.199933272714	0.021945131289	0.000271394208	0.993965093506	N\A	0.049597121206	0.004933365382	0.026312755694	0.003464627786	48	1	0.005958606851	Global Trend	
5550000	653.782437	1	-1.416169919650	1.449387625898	-0.034133372759	-0.142907061453	0.014909842065	0.000054196933	0.992182142296	N\A	0.054288156877	0.005375855740	0.029319719800	0.003990454132	31	2	0.001433702491	Global Trend	
5600000	666.466237	1	-1.525013251805	1.493117918294	-0.038263582838	-0.165291665914	0.017629406521	0.000033262484	0.993685996084	N\A	0.052847569597	0.005260251735	0.027674673215	0.003629323849	40	3	0.000556563416	Global Trend	
5650000	661.844130	1	-1.358010815829	1.409538983137	-0.032839553289	-0.133292213579	0.015110460730	0.000024960627	0.993339764625	N\A	0.055232229024	0.005694784378	0.028148595685	0.003871475466	48	2	0.000538259028	Global Trend	
5700000	668.290831	1	-1.489269782014	1.436141778006	-0.032572194673	-0.150195325090	0.014078023165	0.000039754839	0.995008899657	N\A	0.048245384664	0.004693483371	0.026015774387	0.003320743527	39	3	0.000458916119	Global Trend	
5750000	658.811907	1	-1.408703260527	1.370187615765	-0.026263278720	-0.119799434667	0.010106207718	0.000099255703	0.994391330839	N\A	0.052665721450	0.005029582170	0.027806895761	0.003444570672	31	3	-0.000103017029	Global Trend	
5800000	659.281083	1	-1.372701667526	1.409522428896	-0.031281316476	-0.135011107659	0.013787958738	0.000145438120	0.996819960119	N\A	0.047943148825	0.004213263249	0.026759917393	0.003357884318	41	2	0.002552091075	Global Trend	
5850000	657.945810	1	-1.335180108407	1.524417306352	-0.041124528835	-0.191852919686	0.020150676630	0.000087135270	0.994314364265	N\A	0.047712861381	0.004776853191	0.025809347678	0.003377390739	46	0	0.003690812425	Global Trend	
5900000	664.139720	1	-1.268041984027	1.549679834099	-0.041921642222	-0.197511517036	0.020164246074	0.000143326312	0.994353758788	N\A	0.045600238994	0.004587809165	0.024540245389	0.003254495727	38	0	0.007638581994	Global Trend	
5950000	665.604728	1	-1.323904012749	1.595325439689	-0.050749601453	-0.223872359882	0.026721084514	0.000171805919	0.992921147839	N\A	0.053682859931	0.006229074826	0.027100864694	0.004163213440	38	0	0.006603521528	Global Trend	
6000000	667.709350	1	-1.254666508124	1.593999781305	-0.049514344434	-0.215102118650	0.024773065946	0.000139373447	0.994972776630	N\A	0.046395924849	0.005446180492	0.025484629866	0.003811639767	40	2	0.008967253119	Global Trend	
6050000	657.922665	1	-1.124517254254	1.552517034947	-0.046717877361	-0.178378953827	0.020289640096	0.000153868322	0.993804270650	N\A	0.045851428157	0.004923746889	0.024672613030	0.003364307988	33	1	0.011143859518	Global Trend	
6100000	665.976768	1	-0.963459024205	1.403223620116	-0.029037922583	-0.126392886128	0.011782444327	0.000163918947	0.994620805773	N\A	0.041419183642	0.004113379315	0.023007661841	0.003025963889	29	0	0.012052974296	Global Trend	
6150000	662.464927	1	-1.383375153089	1.472712636068	-0.036977554508	-0.167366900424	0.018380828275	0.000199514477	0.994178424854	N\A	0.059824089207	0.006823949083	0.029023359803	0.004207659726	44	1	0.003740467864	Global Trend	
6200000	648.923487	1	-1.354258581025	1.535055443850	-0.044246303521	-0.178780329770	0.019440175428	0.000126041466	0.991499081145	N\A	0.054372856771	0.005742096261	0.028658823179	0.003997902479	33	1	0.004820140770	Global Trend	
6250000	659.733920	1	-1.190458437838	1.414151123855	-0.031895023635	-0.144693843622	0.015978954626	0.000060378237	0.992628717583	N\A	0.051267206485	0.005284257470	0.027130810174	0.003673308542	41	2	0.002646666439	Global Trend	
6300000	653.119673	1	-1.055969404817	1.328344592620	-0.023307063223	-0.089456669003	0.007142532066	0.000095703322	0.994570490538	N\A	0.046092461105	0.004902360174	0.024919058512	0.003612916158	44	1	0.004038523212	Global Trend	
6350000	665.651288	1	-1.118206483733	1.423665995501	-0.032079099649	-0.128686418181	0.013200608021	0.000103270113	0.994835146963	N\A	0.038847924253	0.004091374888	0.022214277875	0.003069398739	45	0	0.007174724267	Global Trend	
