Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m4-bm-003.txt
Log File Name:                   AMY_d1_m4-bm-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            840733909
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m4-bm-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	337.649775	1	-1.010768389910	0.827672955103	0.000352187441	0.888732109993	N\A	0.015844187840	
1050000	336.856006	1	-0.941701866333	0.806807211434	0.000353816519	0.888217429171	N\A	0.015880790005	
1100000	336.533404	1	-0.929457164626	0.803107954632	0.000354480758	0.888007573697	N\A	0.015895689949	
1150000	336.860484	1	-0.941887730993	0.806863363157	0.000353807308	0.888220339371	N\A	0.015880583280	
1200000	337.651567	1	-1.008448025315	0.826971947866	0.000352183773	0.888733268867	N\A	0.015844105330	
1250000	337.338759	1	-1.048755730170	0.839149341398	0.000352824854	0.888530729708	N\A	0.015858519309	
1300000	336.674737	1	-0.934570958422	0.804652887039	0.000354189600	0.888099560459	N\A	0.015889160519	
1350000	336.754947	1	-0.937637396157	0.805579291040	0.000354024468	0.888151731196	N\A	0.015885456128	
1400000	336.497824	1	-1.086802916392	0.850643807804	0.000354554094	0.887984404300	N\A	0.015897334142	
1450000	337.377258	1	-0.968890383187	0.815021156397	0.000352745890	0.888555677083	N\A	0.015856744603	
1500000	337.463238	1	-1.039513709357	0.836357226965	0.000352569602	0.888611372296	N\A	0.015852781838	
1550000	337.640757	1	-1.015230777296	0.829021090590	0.000352205908	0.888726275610	N\A	0.015844603233	
1600000	337.470992	1	-0.976175838396	0.817222171202	0.000352553707	0.888616394009	N\A	0.015852424490	
1650000	337.308981	1	-0.964348874436	0.813649117490	0.000352885943	0.888511429504	N\A	0.015859892151	
1700000	337.246771	1	-1.054433267552	0.840864586838	0.000353013600	0.888471098564	N\A	0.015862760547	
1750000	337.603603	1	-1.023678834756	0.831573340107	0.000352281995	0.888702236963	N\A	0.015846314609	
1800000	337.548793	1	-1.031157971333	0.833832868148	0.000352394274	0.888666764519	N\A	0.015848839649	
1850000	337.222122	1	-0.959182083925	0.812088174203	0.000353064193	0.888455114259	N\A	0.015863897230	
1900000	337.642593	1	-1.000468651172	0.824561292647	0.000352202148	0.888727463394	N\A	0.015844518667	
1950000	335.447754	1	-0.897761709733	0.793532414949	0.000356725288	0.887298450883	N\A	0.015945935353	
2000000	337.428668	1	-0.972697433223	0.816171307383	0.000352640471	0.888588982567	N\A	0.015854375007	
2050000	337.626599	1	-1.019193912952	0.830218396729	0.000352234900	0.888717116087	N\A	0.015845255346	
2100000	337.270740	1	-1.053021900090	0.840438197465	0.000352964409	0.888486639439	N\A	0.015861655318	
2150000	336.953123	1	-0.945857206745	0.808062584709	0.000353616801	0.888280526990	N\A	0.015876307264	
2200000	337.266551	1	-0.961752308136	0.812864666731	0.000352973006	0.888483923362	N\A	0.015861848485	
2250000	337.650583	1	-1.005017968820	0.825935690706	0.000352185788	0.888732632232	N\A	0.015844150658	
2300000	336.396345	1	-0.924795771624	0.801699697397	0.000354763340	0.887918296481	N\A	0.015902024485	
2350000	337.333722	1	-1.049086602429	0.839249301485	0.000352835186	0.888527465305	N\A	0.015858751518	
2400000	337.609532	1	-0.992373813113	0.822115754531	0.000352269853	0.888706073087	N\A	0.015846041517	
2450000	337.487417	1	-1.037389669571	0.835715531576	0.000352520042	0.888627029908	N\A	0.015851667607	
