Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-glob-004.txt
Log File Name:                   AMY_d1_m9-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2489983036
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	508.602945	1	-1.154388227999	0.898392635186	-0.025681464299	0.139957560806	-0.013816802391	0.000110667210	0.999281097106	N\A	0.027816209421	0.003441224826	0.029597923640	0.004538092787	34	6	-0.155755230698	Global Trend	
1550000	505.171804	1	-1.165199116163	0.872217900549	-0.020506617889	0.167264947968	-0.022231206979	0.000105355442	0.971261219424	N\A	0.040400413690	0.005281859823	0.034409755174	0.005535210234	43	4	-0.012529812520	Global Trend	
1600000	491.436508	1	-1.284317339020	0.970529862230	-0.030261920075	0.074037498466	-0.006281939042	0.000135258804	0.956247569988	N\A	0.091047814141	0.011902691532	0.044815690496	0.007807481536	29	3	-0.001607054083	Global Trend	
1650000	507.041406	1	-1.176865861059	0.905014185266	-0.031048184186	0.134565167160	-0.009271791489	0.000101078161	0.999491102818	N\A	0.026838603477	0.003789198187	0.028953567476	0.004804604163	35	3	0.174334870156	Global Trend	
1700000	515.910685	1	-1.871072338934	1.351714265636	-0.083988562939	-0.028764754641	0.014562300032	0.000083832425	0.969372056142	N\A	0.080052873870	0.011267798118	0.037048744805	0.006948799490	35	5	-0.000848447415	Global Trend	
1750000	492.679919	1	-1.623423678790	1.166346172534	-0.056312528864	0.014275175205	0.006814735977	0.000118805435	0.960057098914	N\A	0.074068995953	0.010437223055	0.038399824801	0.006673875249	35	4	-0.003245068034	Global Trend	
1800000	505.053060	1	-1.768060443228	1.334009659443	-0.072464813970	-0.005728150976	0.001855419770	0.000123549228	0.954753897438	N\A	0.088627613706	0.012244284798	0.041691656036	0.007303407839	32	6	0.001912086382	Global Trend	
1850000	499.811382	1	-1.360255975368	1.073787723512	-0.045488419304	0.076710587401	-0.003485733679	0.000115010163	0.963018183271	N\A	0.072951045302	0.010000914451	0.038061548390	0.006317808664	27	5	0.004149379007	Global Trend	
1900000	508.094223	1	-1.879292064642	1.347416087267	-0.075789975801	-0.055028493553	0.012617597513	0.000102099348	0.975085261435	N\A	0.079022602314	0.012096058786	0.030393189156	0.006311691916	35	2	-0.001806913255	Global Trend	
1950000	509.307867	1	-1.923232537143	1.401196602215	-0.092217071664	-0.062709856896	0.020439206509	0.000110086933	0.968928806027	N\A	0.077852680691	0.010666278412	0.034475215721	0.005538689462	34	7	-0.002090844200	Global Trend	
2000000	503.663459	1	-1.872169068232	1.363089765998	-0.086260087150	-0.038414544678	0.017001105875	0.000104685545	0.979517545910	N\A	0.076251840378	0.013096218907	0.023617539011	0.006317108853	37	6	-0.001456926310	Global Trend	
2050000	497.421702	1	-1.611374374546	1.197115785937	-0.071635102009	0.082736814789	0.000221815941	0.000110388686	0.958273940484	N\A	0.091874936698	0.013305985201	0.040126326702	0.007275672595	40	3	-0.000314322809	Global Trend	
2100000	510.373952	1	-1.766369515058	1.299233816508	-0.076586570566	-0.032011816078	0.012598651996	0.000104121040	0.965067229909	N\A	0.075743799629	0.011050829927	0.034703121276	0.006348264072	34	3	-0.001691354069	Global Trend	
2150000	517.278357	1	-1.728071790171	1.293113793460	-0.068661965519	-0.065360892901	0.012867360935	0.000140199372	0.963008856235	N\A	0.086603650196	0.011977247936	0.038267527790	0.006749672953	33	4	-0.000909087274	Global Trend	
2200000	506.007411	1	-1.611096211220	1.165068441938	-0.051090210122	-0.006256612166	0.005738650108	0.000109208423	0.965885231796	N\A	0.063385962343	0.007697199675	0.035086750640	0.005507317019	30	6	-0.004674998055	Global Trend	
2250000	522.167902	1	-1.540780326123	1.115517995017	-0.056934915449	0.069299892191	0.000135563978	0.000113278724	0.967469338248	N\A	0.076289390728	0.010759254981	0.032097167416	0.006084307303	33	5	-0.003684893841	Global Trend	
2300000	511.852808	1	-1.154580570474	0.892687133344	-0.027061910580	0.144641194349	-0.012190293757	0.000092985667	0.997852522170	N\A	0.019716733187	0.003101660256	0.020821331150	0.004009490329	40	6	-0.070827010868	Global Trend	
2350000	508.966565	1	-1.146885769491	0.925368277406	-0.032673250806	0.111928034893	-0.005465215447	0.000110042059	0.999273308301	N\A	0.028401502127	0.003866165025	0.030551966504	0.004802441078	35	7	-0.181873707147	Global Trend	
2400000	506.089211	1	-1.137295901216	0.901725020477	-0.024179940732	0.140903174223	-0.018084925780	0.000099046275	0.999978561627	N\A	0.027653372449	0.003406235483	0.029826463501	0.004759805660	28	5	0.703192166797	Global Trend	
2450000	507.134916	1	-1.138999135763	0.940129860302	-0.029796960992	0.103822732536	-0.008662123309	0.000093056852	0.998701216222	N\A	0.025688705735	0.003366944322	0.027801245072	0.004124752840	33	2	0.078978394886	Global Trend	
2500000	500.637368	1	-1.694541347370	1.218903637042	-0.066295760624	0.050782612391	0.001023414639	0.000106822344	0.961802228502	N\A	0.085997522569	0.013082588647	0.037311304808	0.007608330203	31	2	-0.000783439356	Global Trend	
2550000	505.905886	1	-1.457153137809	1.128441227926	-0.055578737490	0.052333315714	0.003980189943	0.000097823458	0.963202863530	N\A	0.094947389874	0.013505974244	0.042148789442	0.007580158488	34	4	0.000501023850	Global Trend	
2600000	506.193021	1	-1.342179225013	0.960193535418	-0.028609838469	0.090673272319	-0.007435161256	0.000097624471	0.992819080608	N\A	0.025371876824	0.003808410827	0.025814867454	0.004639502239	40	6	-0.029316591147	Global Trend	
2650000	514.926110	1	-1.202255354156	0.892457218597	-0.026334495940	0.146310509422	-0.012075557999	0.000099468104	0.999946013398	N\A	0.020469434932	0.002763447993	0.022382842354	0.003322715002	30	9	-0.541428450468	Global Trend	
2700000	520.545545	1	-1.329503788287	0.978688610201	-0.034577112925	0.076121896808	-0.005430351858	0.000125273704	0.987486999967	N\A	0.029553720670	0.003658583007	0.028571547004	0.004412714468	38	6	-0.028987724844	Global Trend	
2750000	508.211354	1	-1.516676238491	1.170209851625	-0.062683315077	0.067424082357	0.000264568030	0.000066297006	0.961885110769	N\A	0.080487607409	0.011009618663	0.039220587581	0.006733648751	40	5	0.001698470947	Global Trend	
2800000	494.083865	1	-1.127499280430	0.926535741164	-0.032162073453	0.115546026437	-0.009701792902	0.000120889991	0.999980233304	N\A	0.027093995202	0.003902520283	0.029423965586	0.004648045190	32	2	1.067727038147	Global Trend	
2850000	508.121557	1	-1.514876092823	1.161955489633	-0.058584730408	0.030049402918	0.005424908019	0.000092473218	0.966051834564	N\A	0.085029407862	0.012458172125	0.035707966215	0.007019564138	28	3	0.000956836946	Global Trend	
2900000	494.499615	1	-1.459823576075	1.144412303923	-0.062281902643	0.068763815057	0.000941935566	0.000100468211	0.960725010224	N\A	0.087001190796	0.012358121672	0.041233557663	0.007223214162	37	2	0.001816904715	Global Trend	
2950000	506.729640	1	-1.829360711725	1.301785309193	-0.067145930257	-0.050365326697	0.009489888378	0.000136913184	0.980129481501	N\A	0.060473446764	0.008276246073	0.031432705335	0.005704213828	37	5	-0.002494505033	Global Trend	
3000000	503.510341	1	-1.797517422117	1.335357542434	-0.084311245193	-0.033589849821	0.019218615513	0.000094800033	0.960227603898	N\A	0.088559551523	0.011982226974	0.041874831988	0.007441490611	31	6	-0.000587064076	Global Trend	
3050000	507.530584	1	-1.362441941980	1.064999430161	-0.046490300026	0.062066437649	0.000164588521	0.000104126740	0.969247055089	N\A	0.063294695123	0.009097913894	0.028033922480	0.005404979971	39	3	0.003072851146	Global Trend	
3100000	500.403571	1	-1.802477158967	1.384707582939	-0.095071249343	-0.006288103350	0.015283563258	0.000082556836	0.962620912459	N\A	0.088929061250	0.012358789815	0.039488482128	0.007046378504	39	3	0.000755347085	Global Trend	
3150000	500.928557	1	-1.281049951586	0.955888561992	-0.022358165428	0.072049473999	-0.010015090113	0.000086674831	0.962902597701	N\A	0.088105835304	0.012402765813	0.039326461067	0.006778756601	39	4	0.001406598029	Global Trend	
3200000	513.367543	1	-1.596744932995	1.141449723439	-0.049170956475	0.026693685165	-0.004704238139	0.000093219415	0.971607204941	N\A	0.055219350789	0.008364011070	0.026233824092	0.005364666049	41	3	-0.004018003041	Global Trend	
3250000	497.192448	1	-1.454905857975	1.100521749481	-0.049629548177	0.063668485170	-0.004192986782	0.000101671583	0.959028108385	N\A	0.104683433539	0.014253724601	0.043573665498	0.007875273897	37	3	0.000134969460	Global Trend	
3300000	510.809369	1	-1.974216207536	1.467016160102	-0.099265440935	-0.093415010074	0.023814518910	0.000123844007	0.961813962960	N\A	0.097975337341	0.013850919819	0.042569399879	0.007701748827	32	3	-0.001063334089	Global Trend	
3350000	507.392469	1	-1.759197215766	1.279258082389	-0.069396528107	-0.037306655574	0.006801780784	0.000129955446	0.962886688433	N\A	0.077059368221	0.011229461223	0.035132524738	0.006275846368	32	5	-0.003158899869	Global Trend	
3400000	508.848351	1	-1.860291969813	1.326882260850	-0.081313343302	-0.018284619529	0.015325108028	0.000105532804	0.963747717979	N\A	0.083012559695	0.011216824153	0.038045576743	0.006482916016	31	4	-0.001954457753	Global Trend	
3450000	501.357570	1	-1.761948884696	1.301235108945	-0.064062309786	-0.054985155393	0.008536336021	0.000117692034	0.963931229026	N\A	0.083165116444	0.012487141539	0.036261820860	0.006837570806	27	3	0.000363895416	Global Trend	
3500000	513.635078	1	-1.677327960194	1.236662930873	-0.073400709593	0.035557371992	0.006068209098	0.000104730181	0.961131934795	N\A	0.094019506013	0.013167246643	0.041576730814	0.007419791888	35	3	-0.001168179945	Global Trend	
3550000	507.874846	1	-2.005983353492	1.423864220810	-0.094449025756	-0.035097102310	0.016491898819	0.000124292298	0.971973984970	N\A	0.073062149141	0.011058744491	0.027642580147	0.006059131628	36	5	-0.001825195937	Global Trend	
3600000	511.520047	1	-1.600351235051	1.206810302188	-0.067486230103	0.043934883412	0.001258242008	0.000117311068	0.958579475151	N\A	0.103988600757	0.014812820218	0.042531908741	0.007678348746	26	3	-0.000074359608	Global Trend	
3650000	514.299403	1	-1.537839864185	1.214855641973	-0.067817315533	0.026756293408	0.004600103305	0.000089479318	0.965539951049	N\A	0.082609867831	0.011781037544	0.039387929524	0.007096702062	39	5	0.001693707838	Global Trend	
3700000	506.841725	1	-1.917037506685	1.376015167868	-0.090876728094	-0.012660866097	0.012302863852	0.000125140325	0.961892397235	N\A	0.086990274927	0.012386802705	0.039254868458	0.006950461841	28	4	-0.001964716980	Global Trend	
3750000	513.905615	1	-1.688565415034	1.294740103010	-0.070942857374	-0.054043446997	0.013851291192	0.000099753560	0.965144326243	N\A	0.088474704988	0.012090013184	0.039071127281	0.006736484345	39	8	0.000992966979	Global Trend	
3800000	513.023799	1	-1.547685446811	1.240444453195	-0.059636532072	-0.041399278905	0.009198907604	0.000123905821	0.963119244804	N\A	0.072530398244	0.009851656312	0.037050703009	0.006394162403	33	4	0.004566294437	Global Trend	
3850000	506.470272	1	-1.643725446341	1.222918788942	-0.061785065288	0.014229001653	0.006917163630	0.000134062720	0.962099943758	N\A	0.085764059401	0.012149905221	0.038725184445	0.006852293580	33	4	0.001314504675	Global Trend	
3900000	510.139724	1	-1.691384058266	1.252030592826	-0.059285846506	-0.006799027630	-0.002631822546	0.000126901564	0.967927403672	N\A	0.079610395046	0.010266312121	0.036901799810	0.006256541785	50	4	0.000121875655	Global Trend	
3950000	502.992422	1	-1.330969628841	1.036411218056	-0.043929938985	0.085670157911	-0.004185392315	0.000093249013	0.965553148027	N\A	0.077297643223	0.010750392100	0.037069965862	0.006274315085	40	4	0.001750192868	Global Trend	
4000000	497.558799	1	-1.275684126308	1.011567602957	-0.037911326222	0.069092891721	-0.001778810159	0.000105418241	0.963274282213	N\A	0.051337249799	0.006892056531	0.034280351197	0.005424701686	32	2	0.007929845470	Global Trend	
4050000	512.054966	1	-1.558924730736	1.192587537987	-0.068232244835	0.034991641522	0.008067451172	0.000090091070	0.961842271229	N\A	0.085833592378	0.012254595648	0.038205882807	0.006896156301	30	5	0.000097889351	Global Trend	
4100000	506.514900	1	-1.484918732707	1.108744740073	-0.043426908222	0.065639405530	-0.013159204365	0.000126429143	0.957630652441	N\A	0.085281085466	0.011024915290	0.040357244929	0.006576432355	30	3	0.001030945758	Global Trend	
4150000	500.175966	1	-1.958707320312	1.413890930168	-0.090453413469	-0.077312008439	0.021589771825	0.000120027396	0.959874394375	N\A	0.093482254668	0.012502386284	0.043910107763	0.007259471154	33	2	-0.001952332217	Global Trend	
4200000	507.169997	1	-1.643517267460	1.254963695520	-0.070459185994	-0.002363364187	0.005289397167	0.000113996088	0.961790787993	N\A	0.094810981957	0.013233632750	0.041996323035	0.007480205635	32	2	-0.000014147963	Global Trend	
4250000	511.038912	1	-1.888168865943	1.352826852716	-0.077686665230	-0.038587959408	0.010695678719	0.000120927460	0.962135934501	N\A	0.099801480688	0.014141244589	0.042383005530	0.007931167870	42	5	-0.000795145398	Global Trend	
4300000	505.943730	1	-1.705694387151	1.336640863579	-0.073436756297	-0.063215101889	0.015273671900	0.000128030337	0.961446283145	N\A	0.084202576152	0.011446311082	0.040365741725	0.006652846712	24	3	0.002855197681	Global Trend	
4350000	505.663505	1	-1.769933120465	1.327149314564	-0.077686822540	-0.049036366513	0.016266048223	0.000094696342	0.968881516518	N\A	0.077618489195	0.011957911797	0.032490612928	0.006335617293	33	2	-0.000347342997	Global Trend	
4400000	502.754567	1	-1.726926872614	1.297000683184	-0.072487540429	-0.031081380849	0.014109647228	0.000128269804	0.959592830912	N\A	0.093932216274	0.012854230035	0.042302586235	0.007391190315	40	4	0.000426339318	Global Trend	
4450000	505.489667	1	-2.089949895493	1.594074839707	-0.115930659194	-0.144921840105	0.036150463801	0.000077361011	0.963209888121	N\A	0.088066263922	0.012786487382	0.038484212128	0.007234413453	35	4	0.000108519172	Global Trend	
4500000	514.178088	1	-1.243180713884	0.946479075600	-0.030475190887	0.112078133394	-0.007852598283	0.000097834146	0.963577988585	N\A	0.063895092529	0.009362172293	0.032670149935	0.005955613060	28	4	0.003763587745	Global Trend	
4550000	507.095624	1	-1.757504607353	1.334488598762	-0.081438325845	-0.026090367050	0.014154674673	0.000217244241	0.961803582992	N\A	0.078255799769	0.010917439643	0.037065739380	0.006663366078	37	3	-0.000304254948	Global Trend	
4600000	507.079898	1	-1.778532764846	1.344497556932	-0.074364836355	-0.052184552143	0.010990532999	0.000088953629	0.977549783408	N\A	0.086877586386	0.012262355041	0.036885286391	0.006576626820	40	3	0.000795522501	Global Trend	
4650000	509.670867	1	-1.422799240961	1.097541802616	-0.056961576071	0.083912769119	0.001390476913	0.000132759639	0.964800612931	N\A	0.082475142411	0.010827485334	0.038966392836	0.006652641513	37	4	0.001267767273	Global Trend	
4700000	509.329757	1	-1.714813754960	1.278918232691	-0.065727590579	-0.031320169472	0.006522234695	0.000084138038	0.969382049823	N\A	0.091390645654	0.013099908252	0.038503448279	0.007084251356	36	3	-0.000144964503	Global Trend	
4750000	498.986927	1	-1.677272504635	1.199679199165	-0.052381020287	0.001630948132	0.001236178032	0.000117990718	0.958861113034	N\A	0.100056905139	0.013300636303	0.044691772810	0.007388632939	26	7	-0.001379993883	Global Trend	
4800000	504.746522	1	-1.988629019135	1.501696069536	-0.098409774217	-0.087862525659	0.018276131841	0.000038858259	0.965146535824	N\A	0.072996698507	0.010781886837	0.033516770183	0.006505334611	37	5	0.000243453665	Global Trend	
4850000	503.853038	1	-1.478365698014	1.125113517556	-0.059714388607	0.088215149705	-0.001558547126	0.000288977081	0.962884207995	N\A	0.088324368950	0.012225163242	0.039505261453	0.006646219752	32	5	0.000854299142	Global Trend	
4900000	516.584674	1	-1.276787923932	1.001678591937	-0.040727481053	0.093546625231	-0.003854578217	0.000164153859	0.966305463100	N\A	0.066394185224	0.008162408476	0.033402098933	0.005415727064	34	5	0.003914685087	Global Trend	
4950000	520.428905	1	-1.495275714258	0.995986672620	-0.036080727748	0.099526024926	-0.007717149741	0.000132773950	0.975346156257	N\A	0.038115294652	0.004517895521	0.028125289236	0.004480760378	37	5	-0.014990872659	Global Trend	
5000000	503.854969	1	-1.653271774743	1.283943244236	-0.070967161795	-0.039198792806	0.011024782769	0.000105483104	0.955185055228	N\A	0.100161069902	0.014411042456	0.042824870816	0.007660843323	19	5	0.001202876903	Global Trend	
5050000	514.551764	1	-1.724892347256	1.307591985613	-0.076375395867	-0.029082754701	0.012096078374	0.000103679088	0.968749425529	N\A	0.088053887163	0.011940919618	0.038227607616	0.006548101904	36	5	0.000092408803	Global Trend	
5100000	503.145860	1	-1.216695197596	0.970250123636	-0.031854767759	0.068459980872	-0.006647916997	0.000096930326	0.999965780379	N\A	0.028357186597	0.004040012759	0.030856162798	0.005299747187	35	5	0.505227534488	Global Trend	
5150000	493.580016	1	-1.167445898527	0.925902331328	-0.029117370736	0.146399110473	-0.012041001602	0.000125464443	0.966977049295	N\A	0.041330464764	0.005714075998	0.033845774967	0.005920320010	33	3	0.018727937644	Global Trend	
5200000	513.282855	1	-1.197661296743	0.908263080197	-0.021756411900	0.128819732124	-0.017756879844	0.000103069286	0.993061656831	N\A	0.029879218100	0.004085394016	0.030973794355	0.005070758585	33	6	-0.045901473137	Global Trend	
5250000	491.053168	1	-2.104917170951	1.543820468676	-0.103504165344	-0.084847539281	0.021361198475	0.000102271064	0.962017136179	N\A	0.091261488445	0.012426427245	0.040687468640	0.007046420210	42	3	0.000359745796	Global Trend	
5300000	505.663806	1	-1.678597480731	1.258338139263	-0.075035956269	0.040944936607	0.003438800580	0.000062587116	0.965083894206	N\A	0.086332079289	0.012817721454	0.036703576165	0.007099667024	36	2	0.000039232652	Global Trend	
5350000	500.430110	1	-1.657137222091	1.175042699513	-0.050288871786	-0.001659375975	0.001925072173	0.000126321276	0.962982411466	N\A	0.066057040318	0.008803443713	0.033711747873	0.005624987516	27	4	-0.003069119411	Global Trend	
5400000	492.289287	1	-1.475201793493	1.091133012020	-0.046049801266	0.042212491570	-0.000408685208	0.000102442621	0.959834506351	N\A	0.071886602813	0.009581692501	0.034973602529	0.005921780213	29	3	-0.001812877180	Global Trend	
5450000	509.346454	1	-1.543275126484	1.186229534166	-0.061926456915	0.027319105671	0.004874977159	0.000091032682	0.958056589487	N\A	0.088733952485	0.012532324741	0.040562192976	0.007355516534	28	6	0.000600113261	Global Trend	
5500000	502.797604	1	-1.769954254667	1.361942240134	-0.082564381003	-0.077726431097	0.023337993819	0.000123510037	0.957344366204	N\A	0.091068091609	0.012739423620	0.041411309621	0.007044266292	30	6	0.000941890719	Global Trend	
5550000	502.141538	1	-1.698084559290	1.218779894082	-0.058888346361	-0.008184162846	0.005889663452	0.000104560212	0.962640379773	N\A	0.091666149452	0.012218986770	0.042228497325	0.006827626848	34	5	-0.002039196941	Global Trend	
5600000	494.940738	1	-1.702075824674	1.306507537367	-0.077339296237	-0.033859693424	0.012216133359	0.000113940972	0.960385581305	N\A	0.099622123397	0.014171311712	0.042887181733	0.007734036255	24	2	0.000139013936	Global Trend	
5650000	493.302780	1	-1.661639767548	1.215097977296	-0.066976025445	0.028039351411	0.007610572699	0.000136799668	0.963549126135	N\A	0.076107950791	0.009791491893	0.037115831545	0.006021357940	37	4	-0.001062983837	Global Trend	
5700000	500.145441	1	-1.531043609989	1.179605987664	-0.061997874593	0.013941375399	0.006385507934	0.000088599873	0.966627971808	N\A	0.089494944900	0.012997059614	0.037377252360	0.006883287059	42	4	-0.000294133486	Global Trend	
5750000	505.844274	1	-1.538558668814	1.187191431154	-0.066672678334	0.035305253088	0.006833799062	0.000141590229	0.960087954897	N\A	0.081822128337	0.010056228440	0.040049093125	0.006230497383	29	4	-0.000065918514	Global Trend	
5800000	499.645943	1	-1.521794393426	1.165718539109	-0.066466135698	0.052438593692	0.005311761351	0.000094593171	0.962158658748	N\A	0.098823570644	0.013063696608	0.043213448983	0.007098982291	44	4	-0.000127942861	Global Trend	
5850000	499.958969	1	-1.413752180637	1.086053183205	-0.036685179775	0.002235142564	0.001890582674	0.000346826192	0.962326145192	N\A	0.079781965719	0.011511134532	0.034734159835	0.006659939160	34	2	0.007231704204	Global Trend	
5900000	491.325200	1	-1.680551086234	1.237558639967	-0.065378342214	-0.002761304882	0.005888490076	0.000112352238	0.960004972228	N\A	0.092951138228	0.013498637379	0.039692397687	0.007210870387	33	3	-0.001119458047	Global Trend	
5950000	499.334637	1	-1.262839983930	0.966053862227	-0.028179743375	0.068201289995	-0.005909554707	0.000117431928	0.999679381582	N\A	0.028460801744	0.003835002111	0.030733915949	0.004885965122	39	4	0.250638389913	Global Trend	
6000000	490.052423	1	-2.001800846671	1.373860772518	-0.077994212257	-0.055745867027	0.009997250993	0.000131463393	0.955969203699	N\A	0.085692358231	0.011478060605	0.041395173784	0.006770389562	43	3	-0.003590948360	Global Trend	
6050000	509.386274	1	-1.779923248457	1.397207031664	-0.102922863776	-0.000963962100	0.019676341504	0.000124777572	0.969107157920	N\A	0.071574506097	0.010946943537	0.033752780041	0.006370545034	37	6	0.000775499238	Global Trend	
6100000	499.633789	1	-1.099377851906	0.861609463559	-0.024950189188	0.167189722871	-0.014239091512	0.000096673263	0.975203078773	N\A	0.038749670023	0.005006126612	0.034340752584	0.005640797719	32	3	-0.014012134010	Global Trend	
6150000	501.770743	1	-1.560916571728	1.200140440678	-0.068302303761	0.017307969294	0.012113648252	0.000085401145	0.960986039195	N\A	0.088201867558	0.012170258496	0.041264172455	0.007429437101	38	3	0.000422012846	Global Trend	
6200000	515.073651	1	-1.756046383205	1.353430813291	-0.082901274965	-0.081131158269	0.020643409458	0.000097662955	0.962119732474	N\A	0.092841469433	0.012787384721	0.040840861800	0.006988174625	29	6	-0.000582082571	Global Trend	
6250000	514.143768	1	-1.922651702940	1.449532186350	-0.100586549704	-0.044446106897	0.016543114390	0.000098243250	0.967688463737	N\A	0.086726926001	0.013025837650	0.032744731536	0.006511358093	37	5	-0.000117265739	Global Trend	
6300000	510.142065	1	-1.620751248698	1.151664399741	-0.059106912503	0.053139826404	-0.001592285328	0.000132483318	0.964108556716	N\A	0.073291871154	0.010210484734	0.035160605918	0.006033931516	41	7	-0.004234195837	Global Trend	
