Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-glob-001.txt
Log File Name:                   SCH_d1_m7-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2880775074
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1550000	469.546585	1	-1.390751586583	1.026510038326	0.022724027806	-0.017646407436	0.000229317315	0.970829753091	N\A	0.036038007981	0.034712512955	0.003905891860	25	5	0.037435360863	Global Trend	
1600000	464.834518	1	-1.458095646644	0.964638410504	0.048239066463	-0.012010947537	0.000118296627	0.999763216827	N\A	0.032349582259	0.035245113938	0.003375469998	38	4	-0.248502210223	Global Trend	
1650000	479.779947	1	-1.417853332096	0.940239134409	0.059289546266	-0.010020872437	0.000075743615	0.993016444982	N\A	0.030385851498	0.032214533593	0.003185649439	40	5	0.021099974645	Global Trend	
1700000	481.292281	1	-1.396969517154	0.962474104584	0.047501186365	-0.011074393756	0.000114135782	0.975433476491	N\A	0.034764553764	0.034322082707	0.003870364402	34	5	-0.011751305689	Global Trend	
1750000	473.739824	1	-1.431325745002	1.031403307430	-0.016538081050	-0.010965212244	0.000169422295	0.995377328083	N\A	0.031241543678	0.033491514028	0.003289830797	33	3	0.070467314219	Global Trend	
1800000	473.817492	1	-1.287444702529	0.968472645912	0.049322789925	-0.014077893493	0.000099935413	0.999614045254	N\A	0.026600779504	0.029004429592	0.003038282231	43	5	0.168821773840	Global Trend	
1850000	476.367484	1	-1.305223857728	0.940466389452	0.078876726251	-0.017229815561	0.000117081631	0.999813479321	N\A	0.029674479493	0.032381956520	0.003237179962	40	3	0.236153760999	Global Trend	
1900000	486.098262	1	-1.336531915358	0.941585299907	0.076073803095	-0.018610530316	0.000091048911	0.999828098872	N\A	0.029401879034	0.032333783252	0.003447481196	40	5	-0.221393448309	Global Trend	
1950000	499.925452	1	-1.376456604741	0.972497134511	0.027088663118	-0.011075775153	0.000088535049	0.980227833500	N\A	0.032408907985	0.031840087395	0.003325144660	34	7	-0.012563618538	Global Trend	
2000000	460.779910	1	-1.363404747292	0.957792494488	0.035515361057	-0.008209972709	0.000107516433	0.980170813955	N\A	0.032289543595	0.032726957157	0.003314731687	31	3	-0.014657154360	Global Trend	
2050000	468.072184	1	-1.467478698451	0.995140509957	0.014368246517	-0.010050332644	0.000090912663	0.999653559801	N\A	0.032571538346	0.035344393251	0.003276685941	39	2	-0.136700456776	Global Trend	
2100000	473.674426	1	-1.331631629225	0.929395418915	0.086913686951	-0.015601782656	0.000106151377	0.999925494324	N\A	0.030567875590	0.033331642514	0.003256232858	38	4	0.282709841351	Global Trend	
2150000	463.270202	1	-1.387674602257	0.935078185349	0.080487426816	-0.015503770921	0.000205239312	0.999963181425	N\A	0.030990340457	0.033783553378	0.003307537502	40	4	0.745541253776	Global Trend	
2200000	479.829925	1	-1.343500909333	0.936449376192	0.066311696854	-0.012828418365	0.000120443374	0.992030021950	N\A	0.030818941532	0.032999939781	0.003350969880	37	4	-0.027139925315	Global Trend	
2250000	473.014666	1	-1.476191228748	0.969288577999	0.042218800808	-0.009979962500	0.000194240611	0.999047973052	N\A	0.032150348884	0.035103448047	0.003502045147	39	6	-0.184924013645	Global Trend	
2300000	469.767560	1	-1.323461458333	0.909295164090	0.107041230225	-0.016987869162	0.000102288198	0.999363710018	N\A	0.032165123395	0.035108054733	0.003554035992	37	2	-0.144459300479	Global Trend	
2350000	475.238153	1	-1.248384805980	0.961555011769	0.055665902592	-0.015643494599	0.000137183741	0.999935823483	N\A	0.029741127220	0.032459228851	0.003248436062	32	4	0.636570528112	Global Trend	
2400000	461.114050	1	-1.456420553405	0.993218205301	0.016965935738	-0.010350148328	0.000139159507	0.995289813549	N\A	0.034192759840	0.036702012739	0.003461123933	36	1	0.063495047117	Global Trend	
2450000	480.648067	1	-1.432314791729	0.959359621507	0.052148123255	-0.012920336924	0.000096083133	0.998015182916	N\A	0.031987726476	0.034564876753	0.003392033735	25	3	0.060548867122	Global Trend	
2500000	469.013463	1	-1.355833079096	0.966158198762	0.049694740600	-0.017831937350	0.000137190092	0.999085670220	N\A	0.030503491437	0.033117281727	0.003255411272	31	3	-0.167946100398	Global Trend	
2550000	475.021117	1	-1.475949560566	0.975691035796	0.057816431859	-0.014282587568	0.000104677426	0.971324094616	N\A	0.034799835432	0.032620492491	0.003672335630	38	3	-0.004388963527	Global Trend	
2600000	461.543794	1	-1.309869372703	1.007815732360	0.016882063568	-0.014715754193	0.000117970150	0.997092238643	N\A	0.029079988698	0.031708039550	0.003617788407	30	2	0.078809302257	Global Trend	
2650000	453.684078	1	-1.416561287640	0.952541786574	0.061274611978	-0.013763269833	0.000131326914	0.999980690156	N\A	0.030996794087	0.033772076605	0.003335574266	33	1	-0.778011306535	Global Trend	
2700000	477.777314	1	-1.536897404294	1.099781288553	-0.057759609223	-0.013903512350	0.000124734558	0.980212649203	N\A	0.025428235515	0.026467893093	0.003167087088	42	4	0.010843868961	Global Trend	
2750000	473.815243	1	-1.368066919381	0.947968702512	0.079761636522	-0.017379761124	0.000153001559	0.980598643164	N\A	0.033795974282	0.033745866479	0.003500666122	40	2	0.022255399157	Global Trend	
2800000	482.513974	1	-1.428448301729	0.995749022271	0.017568831490	-0.013383842074	0.000130274526	0.999997243158	N\A	0.031900589390	0.034763497330	0.003441493535	33	3	-1.972142605634	Global Trend	
2850000	495.271476	1	-1.434287430816	1.008996418260	0.001881225815	-0.010650514506	0.000086301158	0.999992699721	N\A	0.024150991236	0.026518049372	0.002905040467	26	6	1.104421357541	Global Trend	
2900000	473.837617	1	-1.336333227684	0.959231596192	0.053907327135	-0.013375399816	0.000087660613	0.999984782953	N\A	0.031504359691	0.034239067528	0.003342882062	25	3	-0.760679242817	Global Trend	
2950000	485.714709	1	-1.408781144516	1.009608590430	-0.008451254151	-0.007815700335	0.000117941071	0.995961380840	N\A	0.031328655004	0.033845306634	0.003346985777	30	3	-0.057983432672	Global Trend	
3000000	481.336467	1	-1.335892267755	0.943379731253	0.069815553569	-0.014655974428	0.000098324527	0.999830215858	N\A	0.029794344137	0.032697807812	0.003451567504	38	2	-0.202820686155	Global Trend	
3050000	475.106783	1	-1.515249529253	1.047398429136	-0.007288492426	-0.011603322135	0.000101855648	0.972959465668	N\A	0.035728491577	0.035310580081	0.003722787767	38	4	0.010914820018	Global Trend	
3100000	489.179154	1	-1.388542272592	0.944398818317	0.067655483330	-0.012598075414	0.000088702138	0.995833764788	N\A	0.030756463060	0.033487658906	0.003458827670	31	3	-0.036753965433	Global Trend	
3150000	484.223083	1	-1.391666588388	0.964735997155	0.050253692314	-0.014673532624	0.000096873449	0.999931704133	N\A	0.029657825992	0.032311463328	0.003127213664	30	5	0.340567664169	Global Trend	
3200000	489.889832	1	-1.282378720628	0.922833597688	0.111398981498	-0.026181675696	0.000072377863	0.993965923954	N\A	0.031333249852	0.033447143735	0.003517090985	36	4	0.026546624458	Global Trend	
3250000	503.216498	1	-1.552232302914	1.061952300178	-0.043721535618	-0.005956632810	0.000113495890	0.975152325291	N\A	0.031982274113	0.029522458090	0.003354733001	41	7	-0.006038294706	Global Trend	
3300000	488.663354	1	-1.402293180695	0.988365455482	0.026541305025	-0.014474482328	0.000063732157	0.999987248873	N\A	0.026910374128	0.029355611304	0.002968154410	43	6	0.435122508310	Global Trend	
3350000	459.911743	1	-1.335607331366	0.916240366024	0.093352226214	-0.014211991327	0.000082084602	0.992984840008	N\A	0.034307656904	0.036514359342	0.003327202015	36	3	-0.024586420695	Global Trend	
3400000	472.153555	1	-1.424999352248	0.969298490497	0.045935445032	-0.015373877450	0.000133710986	0.999897473447	N\A	0.031505522534	0.034454294297	0.003557918783	29	8	0.479785638188	Global Trend	
3450000	476.773525	1	-1.390720341651	0.909106950791	0.110462981976	-0.019411809478	0.000118203792	0.999992966920	N\A	0.030467823596	0.033277433822	0.003399146161	32	2	-1.625762602131	Global Trend	
3500000	467.429191	1	-1.370524797505	0.986182721995	0.024639574576	-0.009611645328	0.000112424895	0.999955215161	N\A	0.031815533516	0.034572817542	0.003325267470	33	2	0.403901287137	Global Trend	
3550000	475.417273	1	-1.303986220936	0.991186111039	0.019895639603	-0.010492495594	0.000094980468	0.999988227476	N\A	0.031137591927	0.033887914563	0.003273106009	28	3	1.017661851785	Global Trend	
3600000	466.012277	1	-1.323243484658	0.928937780457	0.090568547888	-0.017785749458	0.000175398128	0.999022468604	N\A	0.034452498122	0.037550259745	0.003772091507	33	2	0.210094930442	Global Trend	
3650000	470.602467	1	-1.359929847908	0.961919564918	0.049317268081	-0.012049963237	0.000123510622	0.999905486863	N\A	0.031120301845	0.033859211455	0.003249134265	35	2	-0.436624328023	Global Trend	
3700000	461.747873	1	-1.547082703171	1.066052603895	-0.065821392516	0.001378093881	0.000123707125	0.998865429336	N\A	0.034441885731	0.037288019874	0.003538995439	30	2	0.136557781641	Global Trend	
3750000	479.362474	1	-1.430351883734	0.972955599875	0.032463380269	-0.011064337687	0.000089828305	0.989869050663	N\A	0.031784637092	0.032867146491	0.003369390530	40	4	0.013336225403	Global Trend	
3800000	478.159464	1	-1.329719714492	0.894494314037	0.123187901184	-0.017891579077	0.000120086053	0.976641505623	N\A	0.034219908461	0.034591294680	0.003698811061	34	3	-0.016937358875	Global Trend	
3850000	480.200544	1	-1.435554560468	1.000156665194	-0.001587494912	-0.008442885842	0.000122900122	0.974923626072	N\A	0.034279768056	0.033495496022	0.003675827153	34	4	-0.012559370427	Global Trend	
3900000	497.676278	1	-1.333338552915	0.951502254687	0.074010932056	-0.020565849139	0.000078774771	0.998404659154	N\A	0.030479064701	0.033007593597	0.003202765058	35	8	0.057551901466	Global Trend	
3950000	490.586781	1	-1.403122330846	1.003418074573	0.017075271557	-0.012746893487	0.000110251838	0.996500645738	N\A	0.032045857508	0.034400353903	0.003537761904	39	6	0.060309815447	Global Trend	
4000000	493.326640	1	-1.392868592231	0.984447148458	0.027353018969	-0.012356912680	0.000128459621	0.996120592530	N\A	0.028029878982	0.030564406794	0.003200644816	37	7	-0.068291737250	Global Trend	
4050000	483.672828	1	-1.368320077954	0.980834860772	0.012244846325	-0.006741331921	0.000100782557	0.983546227780	N\A	0.033590015151	0.034735087445	0.003447459779	17	10	-0.020693239169	Global Trend	
4100000	486.338663	1	-1.550078094837	0.993291919893	0.051089366693	-0.019513096651	0.000118927593	0.972409121849	N\A	0.034159266879	0.033696792228	0.003845205123	39	10	-0.011941347637	Global Trend	
4150000	493.392507	1	-1.304623642859	0.920854679932	0.105654667729	-0.020937899577	0.000104791886	0.997784201803	N\A	0.029053112637	0.031337628487	0.003117105320	32	4	0.065345506882	Global Trend	
4200000	482.002939	1	-1.360343710689	0.944736231714	0.069668062245	-0.013456671379	0.000108512707	0.999812538566	N\A	0.030023855616	0.032703221756	0.003216814925	38	3	0.257373504618	Global Trend	
4250000	487.529830	1	-1.351959049957	0.922709927334	0.093240978774	-0.015775192773	0.000088542854	0.999955411933	N\A	0.031997249215	0.034763104480	0.003281929021	30	4	0.465304668885	Global Trend	
4300000	484.356229	1	-1.378179524250	0.969502275623	0.044191201924	-0.015869341274	0.000153421702	0.998031157514	N\A	0.030473530596	0.033389510053	0.003497216718	40	7	-0.091777619265	Global Trend	
4350000	482.708804	1	-1.338683908804	0.932679770960	0.087184938381	-0.019050036298	0.000058257587	0.999822641154	N\A	0.030581945858	0.033417512624	0.003355538524	48	4	0.125182953521	Global Trend	
4400000	490.154827	1	-1.420666558598	0.997799608526	0.013053170342	-0.009403478202	0.000085145720	0.998435244560	N\A	0.030416970129	0.032794903371	0.003151257267	42	7	0.058035370021	Global Trend	
4450000	482.098039	1	-1.557020278695	0.968219099016	0.042101635609	-0.009677125009	0.000083025176	0.999689477575	N\A	0.030751131942	0.033441772842	0.003318939451	38	8	0.125432823613	Global Trend	
4500000	459.165712	1	-1.436178125073	0.982608257315	0.024498531980	-0.007208775640	0.000111899739	0.997940739051	N\A	0.029421107023	0.031960903880	0.003191167918	36	5	-0.058051649643	Global Trend	
4550000	475.022481	1	-1.402856085586	0.976279469906	0.036895577590	-0.012531120638	0.000090109355	0.999865011431	N\A	0.030057232527	0.032999606339	0.003562463681	41	3	0.194994820137	Global Trend	
4600000	489.951139	1	-1.346500731386	0.988225826614	0.023882895717	-0.011011619443	0.000098273651	0.999924483399	N\A	0.030011989254	0.032832062781	0.003386157975	37	5	0.389555454563	Global Trend	
4650000	489.638623	1	-1.367587981992	0.980131959380	0.034088069947	-0.012812671581	0.000088463067	0.999731485748	N\A	0.030878418300	0.033549567564	0.003248139004	29	5	0.177076150223	Global Trend	
4700000	474.689161	1	-1.340901703713	0.961615736972	0.052515211741	-0.014614347545	0.000104751691	0.999980081362	N\A	0.031059816990	0.033832837124	0.003261002676	42	3	-0.703130612282	Global Trend	
4750000	471.061411	1	-1.431745051113	0.965137129865	0.078970152960	-0.018875231666	0.000108247396	0.969529674159	N\A	0.033477710097	0.031173020895	0.003588079723	38	4	0.006524337372	Global Trend	
4800000	480.691903	1	-1.437753542027	0.984083246346	0.027472313063	-0.011868302986	0.000134594469	0.991797990003	N\A	0.031360770325	0.033590912656	0.003275740413	30	4	-0.033243548198	Global Trend	
4850000	471.261475	1	-1.410442008206	0.922585095915	0.070782360595	-0.012751357304	0.000168095953	0.978904527279	N\A	0.034527943330	0.034813134336	0.003478958102	37	4	0.024636573819	Global Trend	
4900000	469.832705	1	-1.406606568419	0.955147722819	0.059333704040	-0.014315856855	0.000148309711	0.999976769797	N\A	0.030974028098	0.033874051311	0.003513852271	38	5	0.959388005669	Global Trend	
4950000	473.557976	1	-1.370696423829	0.968592337191	0.040296453206	-0.013063205017	0.000100531892	0.995584941192	N\A	0.029543860454	0.031806113905	0.003149908977	43	5	-0.041057341747	Global Trend	
5000000	479.515575	1	-1.476562587730	0.988882166707	0.073046049951	-0.020673322857	0.000096386185	0.969716163415	N\A	0.036403508230	0.033674572031	0.003659421876	34	3	0.005899111608	Global Trend	
5050000	482.271352	1	-1.356747398922	0.915774986575	0.104454788523	-0.016938015087	0.000109620000	0.986160651351	N\A	0.026202204257	0.026164315079	0.003088698805	40	7	0.018193700600	Global Trend	
5100000	467.231155	1	-1.257725191393	0.897109425234	0.114278411285	-0.019398951059	0.000118641529	0.993629835488	N\A	0.031346152199	0.033525122327	0.003286086732	32	3	-0.041793589604	Global Trend	
5150000	482.413579	1	-1.456211508756	1.019217060448	-0.009866332797	-0.009481643397	0.000021578254	0.998642898330	N\A	0.031418525541	0.034316766729	0.003559866474	24	3	-0.016750576799	Global Trend	
5200000	477.017323	1	-1.430157579945	0.984591476915	0.025037866002	-0.009629512209	0.000012167546	0.999999668740	N\A	0.032187889510	0.035069452397	0.003426675337	38	4	-0.562792782963	Global Trend	
5250000	475.008934	1	-1.325706359829	0.942788492615	0.075100324575	-0.018603678910	0.000021813681	0.999575699319	N\A	0.031664754685	0.034479436702	0.003444153693	33	3	-0.037040428617	Global Trend	
5300000	491.047903	1	-1.504897429473	1.008910078890	-0.002381680689	-0.007335167342	0.000064461330	0.999771399211	N\A	0.026688715236	0.029197362952	0.003017211275	38	8	0.134867805176	Global Trend	
5350000	485.373969	1	-1.503216996939	0.960542902503	0.044365217335	-0.010280322546	0.000111207507	0.999025255669	N\A	0.030275745527	0.032870003428	0.003215727061	39	7	0.117925748280	Global Trend	
5400000	464.318058	1	-1.471163758937	0.968100993096	0.031986066045	-0.009986512963	0.000137228944	0.993978548143	N\A	0.033292595776	0.035561433530	0.003537505473	30	3	0.047343880823	Global Trend	
5450000	466.664440	1	-1.435179260988	0.992554573110	0.005133600089	-0.005387650225	0.000120420807	0.982074286039	N\A	0.031673326765	0.032913126595	0.003617802907	52	3	-0.015809810620	Global Trend	
5500000	474.812578	1	-1.291633862162	0.972171926413	0.034981990149	-0.013239090751	0.000122493789	0.998627290138	N\A	0.030788953324	0.033501851690	0.003379683348	25	4	-0.123654033707	Global Trend	
5550000	471.515060	1	-1.194814201997	0.922119608351	0.095072881302	-0.018971947512	0.000162728596	0.999927608981	N\A	0.031640787930	0.034736324387	0.003700350533	42	2	-0.561247142961	Global Trend	
5600000	465.992691	1	-1.458626145643	1.019554491091	-0.013220887541	-0.008198892456	0.000123700610	0.998046572261	N\A	0.031616339044	0.034580232121	0.003574896120	28	4	-0.089416642585	Global Trend	
5650000	487.998296	1	-1.475336893815	0.973457258859	0.045296897812	-0.016099252324	0.000118453286	0.998756172028	N\A	0.029065060014	0.031748707295	0.003440461411	32	7	-0.133949540840	Global Trend	
5700000	467.730345	1	-1.452121959161	0.995120235554	0.014373913453	-0.009428582449	0.000047963903	0.999980835610	N\A	0.030966711395	0.033908797706	0.003488528983	37	2	0.346416703241	Global Trend	
5750000	484.222440	1	-1.222712335088	0.910261681560	0.107737299219	-0.018616537878	0.000131172374	0.999979945803	N\A	0.030678577276	0.033461526356	0.003320409101	32	7	-1.185165433342	Global Trend	
5800000	475.381959	1	-1.490653154818	1.056910855196	-0.042092535418	-0.007258011426	0.000137275264	0.995573009864	N\A	0.032648087795	0.035082804758	0.003536400021	46	2	0.052221584983	Global Trend	
5850000	475.539672	1	-1.353620468532	0.952150784481	0.060134052978	-0.014784237055	0.000115955408	0.998977326668	N\A	0.029938746846	0.032602061581	0.003360017971	35	6	-0.110773717179	Global Trend	
5900000	467.590110	1	-1.387937158632	0.975410072466	0.037656478638	-0.013770405967	0.000075126534	0.999826892355	N\A	0.030743687579	0.033710984155	0.003547366119	33	5	-0.147987840874	Global Trend	
5950000	487.235239	1	-1.263234724328	0.872934860353	0.152521645344	-0.027575854097	0.000111736918	0.978964922895	N\A	0.031263189991	0.031076530832	0.003458367420	38	4	-0.011639241425	Global Trend	
6000000	485.749968	1	-1.342018297278	0.958513887542	0.057398122007	-0.016242385713	0.000108081965	0.999990930985	N\A	0.031284639130	0.034007698467	0.003220688033	29	4	-1.131761750377	Global Trend	
6050000	478.771416	1	-1.382863422481	0.933838818825	0.081192734651	-0.014854019503	0.000066821584	0.999931744540	N\A	0.027912999493	0.030299707565	0.002892451918	36	5	0.237369994921	Global Trend	
6100000	470.007138	1	-1.625085787691	1.070140742129	-0.015751636989	-0.010284585291	0.000177822622	0.966676229917	N\A	0.037879700705	0.033927650962	0.004452045588	33	6	-0.003330353493	Global Trend	
6150000	476.854690	1	-1.379584016945	0.983223105931	0.026239524780	-0.011010850058	0.000145056759	0.999587425681	N\A	0.032035374634	0.035034713032	0.003495079020	40	4	-0.244033853369	Global Trend	
6200000	474.784498	1	-1.214964829988	0.892415889565	0.129054284058	-0.020837133172	0.000113706261	0.999986128847	N\A	0.031796680667	0.034656254439	0.003408159577	44	2	0.964671501254	Global Trend	
6250000	483.711233	1	-1.328552293382	0.931815582727	0.085610207678	-0.015322022122	0.000090156571	0.993988661544	N\A	0.032096833170	0.034124009478	0.003165062662	29	6	0.044889632653	Global Trend	
6300000	470.820860	1	-1.421590276952	1.013926901495	-0.004313485630	-0.009436754836	0.000118566772	0.999989198914	N\A	0.032451832644	0.035310999516	0.003439567858	37	3	0.989189480560	Global Trend	
6350000	465.765398	1	-1.326779227866	0.966193455464	0.070244356833	-0.023145562629	0.000128197787	0.990559848355	N\A	0.035310903704	0.037171770541	0.003690784944	46	3	0.036665878649	Global Trend	
6400000	475.154233	1	-1.427828980490	0.985537053880	0.036202700319	-0.011455189151	0.000101932970	0.989706343772	N\A	0.031423565987	0.032771459373	0.003223390777	52	5	0.020925452112	Global Trend	
6450000	481.418657	1	-1.350015021954	0.947619364258	0.061559427055	-0.009642045451	0.000108969121	0.999969457213	N\A	0.031933052790	0.034890575397	0.003457811851	41	4	-0.655629387247	Global Trend	
6500000	495.101697	1	-1.353811793914	0.987115674332	0.046356742464	-0.016658741599	0.000092103569	0.994006398189	N\A	0.028975676757	0.030653203728	0.003091825080	35	5	0.041204520871	Global Trend	
6550000	486.572727	1	-1.312919821648	0.914669880741	0.107362066421	-0.019974653112	0.000098520425	0.993170428213	N\A	0.032214430101	0.034158223717	0.003456857530	40	4	0.037295473639	Global Trend	
6600000	475.261764	1	-1.354692935080	0.966209796977	0.040115257105	-0.014904062911	0.000085428149	0.988266209258	N\A	0.031793979807	0.033974338221	0.003666328918	42	4	-0.018467688814	Global Trend	
6650000	486.673145	1	-1.373038207837	0.949401680258	0.079057491634	-0.019277653054	0.000117712800	0.986590699863	N\A	0.032911097002	0.033755155474	0.003471360273	44	3	0.025986517516	Global Trend	
6700000	477.264479	1	-1.347279224162	0.891099653366	0.125347442769	-0.016613912761	0.000103467126	0.963395496877	N\A	0.037499154228	0.033873192451	0.004164203970	26	5	0.002975934873	Global Trend	
6750000	487.708597	1	-1.416424179901	1.004732621067	0.015447500614	-0.011370286006	0.000135425288	0.993302003136	N\A	0.030873420941	0.032910778533	0.003274411381	35	6	0.051401795598	Global Trend	
6800000	483.469890	1	-1.424221104227	1.016041074528	0.019563105180	-0.010894027316	0.000097107571	0.988863803586	N\A	0.031839045924	0.033172562226	0.003295601642	38	6	0.022278850695	Global Trend	
6850000	475.369973	1	-1.420715716277	0.992545244260	0.025551159883	-0.010604330986	0.000124185382	0.988551228115	N\A	0.031030271525	0.032181759939	0.003346763399	32	2	0.029853328139	Global Trend	
6900000	473.829639	1	-1.271730608843	0.888722948045	0.120555054768	-0.016541532677	0.000118222242	0.990215367677	N\A	0.028753026047	0.030556514343	0.003221933478	45	5	-0.031511756516	Global Trend	
6950000	474.308996	1	-1.421789114145	1.007615293893	0.001716826483	-0.009811914910	0.000113077520	0.999933833449	N\A	0.033940931452	0.037070459530	0.003625557951	33	4	-0.384652721974	Global Trend	
7000000	485.149225	1	-1.413775527428	0.961855703182	0.054653280468	-0.016839079536	0.000087985485	0.999823996377	N\A	0.029529495464	0.032221644230	0.003197706093	30	7	0.223612704629	Global Trend	
7050000	474.670655	1	-1.481520475560	1.031462517152	-0.026117950028	-0.005183533114	0.000099146246	0.999983374431	N\A	0.032384661236	0.035306366087	0.003395995076	49	5	0.605877974659	Global Trend	
7100000	472.111132	1	-1.429660717584	0.942989270974	0.076984391991	-0.015175492550	0.000119998720	0.993381148343	N\A	0.032638351224	0.034970379565	0.003626900100	31	4	0.036242188644	Global Trend	
7150000	481.093449	1	-1.355337061156	0.920513239881	0.094319353377	-0.016688156322	0.000162834991	0.998341501414	N\A	0.031648967672	0.034318926375	0.003445853263	40	4	-0.112352770245	Global Trend	
