Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-glob-005.txt
Log File Name:                   MED_d1_m7-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2711328556
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	616.775505	1	-0.062775905093	0.533676922407	0.304458672472	-0.016380679232	0.000083306233	0.983462663043	N\A	0.023764004049	0.021436646680	0.002584460620	33	6	0.000085813555	Global Trend	
1550000	632.039865	1	-0.238884214840	0.645829101214	0.224428844559	-0.010827508535	0.000068623797	0.986529151239	N\A	0.024844740207	0.022063592802	0.002453288273	38	9	0.000064583788	Global Trend	
1600000	643.478995	1	-0.130385929504	0.641595225708	0.221636110379	-0.011720376481	0.000091765903	0.986588726546	N\A	0.023695963625	0.020514813949	0.002670485088	34	12	-0.005372871831	Global Trend	
1650000	634.094160	1	-0.157411078868	0.608275913258	0.255954008001	-0.013881912910	0.000067949484	0.985076632194	N\A	0.024211195184	0.021375547276	0.002428131325	50	10	-0.000776299786	Global Trend	
1700000	623.488866	1	-0.292069780056	0.636003910397	0.261874924163	-0.020620413349	0.000083144465	0.983059043865	N\A	0.025261063564	0.023219083609	0.002901754917	38	9	0.001810687465	Global Trend	
1750000	629.677958	1	-0.163717074174	0.604972335722	0.249959296981	-0.011994050559	0.000062104445	0.986608545097	N\A	0.025653208735	0.022829529105	0.001934184070	54	9	-0.000365973626	Global Trend	
1800000	622.412584	1	0.002072818357	0.545521056644	0.279372289207	-0.009327954952	0.000069994107	0.982070731423	N\A	0.024946569024	0.022773294943	0.002887806308	41	8	-0.002359418999	Global Trend	
1850000	652.576020	1	-0.258922604624	0.678720317948	0.196118440044	-0.009530385916	0.000099977697	0.989111675819	N\A	0.022817990691	0.019706336595	0.001916293774	41	11	-0.003302048265	Global Trend	
1900000	623.740858	1	-0.120836083470	0.560044122125	0.284653668153	-0.010640813668	0.000088350947	0.985893224127	N\A	0.025453046642	0.021557140030	0.002586474520	49	9	0.000000329628	Global Trend	
1950000	630.815754	1	-0.143407169058	0.580808630039	0.281083406548	-0.015915180526	0.000083169074	0.982166263371	N\A	0.025363375018	0.022731145198	0.002733349190	40	6	-0.000095173028	Global Trend	
2000000	621.984375	1	-0.050962124564	0.561093424306	0.283918234863	-0.013254097607	0.000111970509	0.981459862832	N\A	0.025550667413	0.022700698421	0.003087778805	42	7	-0.001599119197	Global Trend	
2050000	620.932221	1	-0.206270308281	0.617317016688	0.248964239842	-0.012070076273	0.000082263825	0.986888856242	N\A	0.026815228644	0.022501124461	0.002705652025	52	6	0.000204706447	Global Trend	
2100000	627.910939	1	-0.135858903474	0.571898679501	0.296308210480	-0.017527922367	0.000076627417	0.985581447923	N\A	0.025379147912	0.022357877800	0.002779447921	49	6	-0.000408688055	Global Trend	
2150000	613.958753	1	-0.067620565939	0.561241098189	0.261751943826	-0.009361889281	0.000082093230	0.985932311402	N\A	0.026087655410	0.022398012631	0.002778123379	48	8	-0.000802838594	Global Trend	
2200000	626.136508	1	-0.026334997580	0.572684168929	0.283103599005	-0.014215184775	0.000126584185	0.986663073183	N\A	0.024732245914	0.021957068057	0.002740920902	35	7	-0.004401760374	Global Trend	
2250000	615.959545	1	-0.183036230917	0.611514686040	0.274090194217	-0.018319575093	0.000188180636	0.985676150130	N\A	0.023928855176	0.021401099950	0.002502488151	45	6	-0.003500815777	Global Trend	
2300000	626.244965	1	-0.080163698852	0.579127177606	0.284583314557	-0.012390791144	0.000043810739	0.996115032568	N\A	0.021520630541	0.017479641200	0.002175574689	47	5	-0.002726355216	Global Trend	
2350000	603.700223	1	-0.003175827280	0.501857051735	0.323880067881	-0.016259773014	0.000068957929	0.976904720900	N\A	0.026668679231	0.023211658697	0.002990193804	30	5	0.000163512816	Global Trend	
2400000	612.638960	1	-0.153506343388	0.594756496476	0.266201412146	-0.015633742977	0.000023782771	0.981890105577	N\A	0.027382731049	0.023626860809	0.002705906385	45	7	-0.000392439059	Global Trend	
2450000	616.638186	1	-0.112844373757	0.548254935700	0.305345690356	-0.016236690393	0.000016724080	0.981583935860	N\A	0.024320716611	0.022014265578	0.002827789594	43	4	0.000292890039	Global Trend	
2500000	626.620816	1	-0.092220374044	0.569907857687	0.251964476969	-0.007837885065	0.000025441822	0.981238032862	N\A	0.025985563439	0.022808953492	0.002821093096	43	5	-0.000213125620	Global Trend	
2550000	615.231103	1	-0.155585524287	0.610716343195	0.245968490368	-0.011359123745	0.000023171823	0.982649215640	N\A	0.026518407058	0.023104866409	0.002616430011	44	5	-0.000491922466	Global Trend	
2600000	629.977943	1	-0.254199194691	0.641465089506	0.253151570291	-0.016621742350	0.000026491890	0.986346056256	N\A	0.024087662831	0.020951863080	0.002539816057	51	9	0.000003107470	Global Trend	
2650000	602.206434	1	-0.103772872057	0.585393482710	0.271464917530	-0.015560365107	0.000095157188	0.980708405094	N\A	0.027992883111	0.024166321523	0.002872600433	36	5	-0.002004707653	Global Trend	
2700000	630.972561	1	-0.048266223664	0.493256818372	0.345258124290	-0.017179002810	0.000086246748	0.983773721661	N\A	0.022524852716	0.019923577234	0.002482946699	44	6	0.001216678565	Global Trend	
2750000	626.453149	1	-0.106062898495	0.540365479750	0.306416356871	-0.015692857813	0.000242276835	0.984395445510	N\A	0.023520741015	0.021730715539	0.002768447070	41	6	0.001895520114	Global Trend	
2800000	601.675651	1	-0.190422102184	0.628777656319	0.208663198154	-0.008111018473	0.000060447166	0.980013771378	N\A	0.023037236001	0.020844910053	0.002739807148	40	7	-0.000534614962	Global Trend	
2850000	617.584120	1	-0.191846767455	0.594236783936	0.273216415645	-0.015133177580	0.000093006386	0.982685284624	N\A	0.023059779055	0.019758253744	0.002504486064	44	11	-0.000255969431	Global Trend	
2900000	619.722598	1	-0.070819608521	0.518259457230	0.307608584436	-0.013493753530	0.000033985858	0.982290825128	N\A	0.023162598888	0.020348720714	0.002537320004	50	5	0.000707513756	Global Trend	
2950000	605.543202	1	-0.092719417104	0.527844954570	0.306028536067	-0.012204019126	0.000086544564	0.980824649298	N\A	0.022799974508	0.020470782527	0.002524734849	43	7	0.001025808468	Global Trend	
3000000	616.922832	1	-0.110274304421	0.564478706756	0.275290383112	-0.012608109433	0.000094058816	0.981827943387	N\A	0.026914143572	0.023387427432	0.002593131238	38	9	0.000343788622	Global Trend	
3050000	622.090968	1	-0.067978573119	0.551368357480	0.277949271473	-0.011214987129	0.000038340748	0.983261390928	N\A	0.025382237676	0.022041147262	0.002591177419	51	6	0.000143017329	Global Trend	
3100000	598.165997	1	-0.118475495080	0.563361167409	0.265744304129	-0.011199248344	0.000104933373	0.981531575874	N\A	0.026157992043	0.023137995190	0.002604190932	33	5	0.000647300708	Global Trend	
3150000	608.722668	1	-0.245719934712	0.659310867641	0.212404477027	-0.008072385535	0.000033752452	0.984482021571	N\A	0.025763783805	0.022609114665	0.002763281725	42	6	-0.001108608321	Global Trend	
3200000	612.201796	1	-0.219258190170	0.620433008586	0.258534590577	-0.015523650126	0.000125101950	0.981063326364	N\A	0.028500774624	0.024399390432	0.002882110176	47	5	-0.000066324608	Global Trend	
3250000	615.197814	1	-0.035407951751	0.541292064143	0.309969308954	-0.015381927543	0.000248004072	0.994370149787	N\A	0.019685660386	0.017289495372	0.002231907569	51	7	-0.003683661576	Global Trend	
3300000	613.861652	1	-0.162792588532	0.589897555202	0.280934968579	-0.015740206519	0.000109113442	0.987740147443	N\A	0.027446849341	0.023929189209	0.001805767406	41	5	-0.000397557612	Global Trend	
3350000	620.368824	1	-0.338039479662	0.664048177077	0.226409232934	-0.017476895876	0.000088760726	0.983157073770	N\A	0.024125627980	0.021626245034	0.002875641996	48	8	0.001959146624	Global Trend	
3400000	618.407193	1	-0.091141815729	0.533275227146	0.305961598730	-0.013189533338	0.000083494849	0.979701698639	N\A	0.025311023563	0.022120599829	0.002722174915	42	5	0.000562202583	Global Trend	
3450000	632.627959	1	0.037255196003	0.480291561117	0.341442070342	-0.015724230846	0.000071826707	0.982716913480	N\A	0.023645094874	0.021296806175	0.002565230133	42	10	-0.000335904306	Global Trend	
3500000	615.456262	1	-0.136260192466	0.611111969726	0.232964302211	-0.008195450575	0.000045534406	0.982304848009	N\A	0.027023563841	0.023981118230	0.002991189087	32	5	-0.001562313343	Global Trend	
3550000	615.287211	1	-0.271689552350	0.635259694864	0.228368374329	-0.012177662360	0.000076465369	0.981712289818	N\A	0.025207511074	0.022191323311	0.002651644671	38	7	0.000821786299	Global Trend	
3600000	612.444373	1	-0.207330002756	0.595282637476	0.267370856213	-0.015711095817	0.000096107439	0.981203101276	N\A	0.026783326326	0.024045067598	0.002652340345	39	5	0.000928084107	Global Trend	
3650000	606.126201	1	-0.302165576800	0.644018185536	0.235029499316	-0.011030464223	0.000071080776	0.981987285781	N\A	0.026589284288	0.023244477063	0.002686432346	39	5	-0.000171726043	Global Trend	
3700000	597.709818	1	-0.200597102196	0.616826600102	0.234666588651	-0.006136856612	0.000061231856	0.983978466294	N\A	0.023301095839	0.021406605747	0.003148476261	37	6	-0.000651647092	Global Trend	
3750000	628.922682	1	-0.151137919058	0.557427625913	0.285031074014	-0.013477501569	0.000051385927	0.984407005488	N\A	0.024235587836	0.021515214309	0.002784132918	45	5	0.000933798645	Global Trend	
3800000	621.678071	1	-0.042215889059	0.546900316506	0.292668499728	-0.013952091860	0.000097188631	0.983223661039	N\A	0.025284529077	0.022224272526	0.002381924862	42	8	-0.000802108974	Global Trend	
3850000	631.297335	1	-0.103121442609	0.554411121284	0.307471958275	-0.016962831534	0.000097527094	0.986498548192	N\A	0.026786712819	0.022997861255	0.002641268342	48	6	-0.000271629592	Global Trend	
3900000	611.926912	1	0.041128238253	0.501751978115	0.319075498900	-0.013659053894	0.000099588756	0.980885471635	N\A	0.026360477804	0.022599408963	0.002846847714	41	6	-0.000905135179	Global Trend	
3950000	607.035396	1	-0.038359141919	0.510744503493	0.328206907649	-0.015063498762	0.000072388625	0.980068021299	N\A	0.024927642814	0.021600855258	0.002555083970	34	8	0.000665701460	Global Trend	
4000000	612.671532	1	-0.103363214677	0.562715242892	0.269977671802	-0.010410757119	0.000106335917	0.982049240716	N\A	0.025562999444	0.022820293480	0.002808571640	42	6	0.000032569572	Global Trend	
4050000	618.212760	1	0.001469843594	0.504701380681	0.328405167368	-0.015728652001	0.000072504068	0.980723998729	N\A	0.025845511959	0.023922743874	0.002788880004	34	7	-0.001139566345	Global Trend	
4100000	605.315179	1	-0.124591969411	0.553019821812	0.292329164008	-0.014019662524	0.000086591295	0.980796427601	N\A	0.027361510473	0.023304743317	0.002713545433	45	4	0.000477554928	Global Trend	
4150000	605.458726	1	-0.093688749313	0.474921456090	0.378500712292	-0.020453923321	0.000062694362	0.978676133141	N\A	0.025088823000	0.022949439242	0.002593830075	42	5	0.003107400594	Global Trend	
4200000	608.699931	1	-0.043511670159	0.493748586787	0.333136643197	-0.015767268138	0.000110777575	0.981139757519	N\A	0.025350845884	0.022122750474	0.002273389662	30	6	0.002596640880	Global Trend	
4250000	595.905183	1	-0.064799005305	0.538823164868	0.321336068368	-0.019580624464	0.000175790509	0.980849771082	N\A	0.026830897101	0.023451107338	0.002903595826	42	8	-0.001390364185	Global Trend	
4300000	613.936603	1	-0.095506057892	0.558822546082	0.294634114775	-0.015854900828	0.000077645987	0.980546200597	N\A	0.026692536875	0.023577779699	0.002711052008	32	6	-0.001271554241	Global Trend	
4350000	623.865574	1	-0.109618584855	0.559301263208	0.289798124624	-0.012978274544	0.000092792913	0.980996752662	N\A	0.024728430277	0.022573748148	0.002553582356	36	5	-0.000697307647	Global Trend	
4400000	607.474236	1	0.028951882536	0.492011562604	0.344852285884	-0.017872715683	0.000049235209	0.982494921933	N\A	0.028491178451	0.025130269137	0.003155928496	44	6	-0.000126123001	Global Trend	
4450000	614.260249	1	-0.128463587701	0.566059056698	0.296084770281	-0.015611757636	0.000020698716	0.982413492294	N\A	0.026585423275	0.023812473446	0.003068629512	29	6	-0.000102703520	Global Trend	
4500000	619.027311	1	-0.038896129430	0.544277999284	0.288545405021	-0.013261291827	0.000016093984	0.980852353527	N\A	0.024677338851	0.021546816800	0.002851029209	34	6	-0.000333484483	Global Trend	
4550000	611.147190	1	-0.153110041990	0.569238768587	0.282975156000	-0.014789118917	0.000019198068	0.978983546449	N\A	0.025146944059	0.022023412392	0.002765074204	37	5	0.000420145579	Global Trend	
4600000	607.385883	1	-0.038672753024	0.530629288683	0.305500552534	-0.015187975884	0.000017063823	0.980621247172	N\A	0.023935557938	0.021206871361	0.002782871178	36	6	-0.000042444582	Global Trend	
4650000	624.096942	1	-0.116239595518	0.561241817764	0.282604824741	-0.013281103256	0.000013205204	0.981012950494	N\A	0.024713356997	0.021252146320	0.002636111878	42	7	0.000105941404	Global Trend	
4700000	618.335762	1	-0.058442598429	0.533826237572	0.304783705011	-0.013511523412	0.000050582111	0.983200444135	N\A	0.024784943414	0.021508312094	0.002669882648	51	6	0.000041764049	Global Trend	
4750000	615.090043	1	-0.158680075421	0.575820303673	0.266960902093	-0.012174973981	0.000044923664	0.981678111853	N\A	0.026446500209	0.023534157538	0.002201045268	41	6	0.001442598588	Global Trend	
4800000	638.716298	1	-0.062459706461	0.522845977473	0.316045532741	-0.015135723936	0.000057104501	0.984905871913	N\A	0.023416053210	0.020860240523	0.002529660023	37	6	0.000163780123	Global Trend	
4850000	617.954356	1	-0.025712595101	0.510607541566	0.327010855306	-0.016438476582	0.000057468662	0.982852642294	N\A	0.024393229099	0.021613121362	0.002818768744	49	9	-0.000413727919	Global Trend	
4900000	637.621017	1	-0.065903689957	0.592722420355	0.262419651996	-0.013199040438	0.000073771452	0.980870704431	N\A	0.025393008479	0.022644197079	0.002792439806	34	10	-0.004135665649	Global Trend	
4950000	637.921978	1	-0.036912756946	0.481347895782	0.367925553575	-0.021816054141	0.000061982869	0.984511212730	N\A	0.024832457480	0.020571588450	0.002553685964	40	10	0.000971600923	Global Trend	
5000000	615.848920	1	-0.033816267935	0.549800399503	0.299539527585	-0.016044489252	0.000118305038	0.984122519679	N\A	0.023870280648	0.021612738007	0.002846415360	40	8	-0.002460173409	Global Trend	
5050000	613.978129	1	-0.092585146867	0.550717985876	0.290665042629	-0.014607480300	0.000012520780	0.980897958132	N\A	0.026069749309	0.023013707905	0.002781660906	38	7	0.000156338861	Global Trend	
5100000	620.791461	1	-0.008728767354	0.496135852717	0.343915142361	-0.017503630675	0.000009115382	0.983602396271	N\A	0.022990109132	0.020382408425	0.002766385662	43	6	-0.000014275707	Global Trend	
5150000	592.831780	1	-0.314507443078	0.642504946331	0.246284827609	-0.019144823599	0.000195685916	0.981825394656	N\A	0.025469214578	0.022839214420	0.003241850414	45	5	0.003634350512	Global Trend	
5200000	607.280154	1	-0.110591058034	0.553616337804	0.292037204654	-0.012447524637	0.000066075508	0.982784990644	N\A	0.025410591202	0.022128616708	0.002659176446	54	5	-0.000339317798	Global Trend	
5250000	609.799819	1	-0.051502046121	0.565296115064	0.256053099253	-0.007455629438	0.000107512945	0.984092555415	N\A	0.024336643013	0.022218892341	0.002870094626	41	6	-0.002041199616	Global Trend	
5300000	626.930512	1	-0.214766286989	0.647128092026	0.241527092184	-0.015797920887	0.000096077515	0.989737711463	N\A	0.025235929070	0.020716913635	0.002399673355	39	5	-0.004162437376	Global Trend	
5350000	614.015419	1	-0.188917658886	0.597626371337	0.274615668711	-0.016640136975	0.000101855199	0.982569817252	N\A	0.023670292545	0.021103745278	0.002883448838	48	8	-0.000896205451	Global Trend	
5400000	614.638409	1	-0.078416616118	0.597130637232	0.277117936315	-0.018467531395	0.000103338188	0.983743714960	N\A	0.023383452439	0.021486466313	0.002813141080	37	7	-0.004380822382	Global Trend	
5450000	637.811161	1	-0.116127760923	0.566817582346	0.265242157147	-0.008904092895	0.000064043706	0.985073011447	N\A	0.024412057084	0.021288957169	0.002635764579	45	7	-0.000254281505	Global Trend	
5500000	627.268031	1	-0.144471795052	0.575471397163	0.301215924041	-0.017344340113	0.000061571447	0.986647546272	N\A	0.022519123591	0.020935279908	0.002702077894	45	8	-0.001875888838	Global Trend	
5550000	626.367312	1	-0.190344909416	0.620054959807	0.239504028885	-0.008503883594	0.000072590882	0.982922447678	N\A	0.024122204774	0.022003537513	0.002972814122	47	8	-0.001987554205	Global Trend	
5600000	606.987138	1	-0.118318561225	0.581010473825	0.275954414548	-0.012991414863	0.000062195751	0.986809687684	N\A	0.026162184041	0.022442553026	0.002711530350	41	4	-0.001794676802	Global Trend	
5650000	614.929983	1	-0.091990837456	0.510314238187	0.337751972726	-0.016027657463	0.000072708096	0.987386891451	N\A	0.025743449451	0.021680114369	0.002282782319	37	4	0.001250991127	Global Trend	
5700000	599.386082	1	-0.094580022854	0.526606831273	0.330983364830	-0.020161297846	0.000111287112	0.981818552130	N\A	0.024993706356	0.022456050808	0.002874625207	41	5	0.000927805818	Global Trend	
5750000	602.682842	1	-0.089570948497	0.589376269092	0.238399163025	-0.006344219312	0.000125457177	0.980233780524	N\A	0.026931291642	0.024027425134	0.002969819560	48	5	-0.001913186233	Global Trend	
5800000	609.550834	1	-0.077470221054	0.540349192002	0.324495555700	-0.020828147710	0.000172141885	0.985547055330	N\A	0.024735811583	0.021043204022	0.002806311800	40	4	-0.000648855242	Global Trend	
5850000	620.604492	1	-0.101283621677	0.594562547732	0.253300114577	-0.009252054291	0.000120145773	0.984792961383	N\A	0.026461690496	0.022678441322	0.002714449833	49	7	-0.002153503601	Global Trend	
5900000	598.458867	1	-0.131328969959	0.601033726591	0.239199625570	-0.006863275921	0.000075186589	0.979164264025	N\A	0.023922487222	0.021746011377	0.002683733544	45	8	-0.001229323167	Global Trend	
5950000	598.145226	1	0.016258324466	0.493540404942	0.359548106084	-0.021237138490	0.000246392117	0.981888539310	N\A	0.023528729129	0.021650884126	0.002785118276	41	4	-0.001689622465	Global Trend	
6000000	614.745645	1	-0.184175086770	0.590434815901	0.259195311532	-0.011427621380	0.000084639148	0.983146161372	N\A	0.026087405596	0.022958023075	0.002218721807	43	6	0.000473656869	Global Trend	
6050000	634.619428	1	-0.207372081377	0.595771611609	0.248260284754	-0.009929314393	0.000083084967	0.986877994245	N\A	0.023087863384	0.019890666213	0.001842329976	51	8	0.000957862641	Global Trend	
6100000	611.621289	1	-0.121819881184	0.530182024194	0.295703104326	-0.012322767903	0.000101121533	0.981075029251	N\A	0.024417339202	0.022172809428	0.002788174764	36	5	0.002469337818	Global Trend	
6150000	622.738264	1	-0.039564383699	0.511953172694	0.306195690116	-0.011708788609	0.000027347556	0.983277001401	N\A	0.024239256819	0.021750414222	0.002734674679	32	9	0.000272988966	Global Trend	
6200000	619.334167	1	-0.014708371668	0.528522421539	0.302368463561	-0.011169922418	0.000057263396	0.981645081564	N\A	0.022497372627	0.020789313539	0.002457874043	34	11	-0.001599617368	Global Trend	
6250000	628.797172	1	-0.205515557497	0.603844079502	0.265576287602	-0.012812098501	0.000099160184	0.985895658925	N\A	0.025512311738	0.022888349115	0.002699820394	46	7	-0.000423445067	Global Trend	
6300000	608.351058	1	-0.188067450150	0.613503231804	0.246668575607	-0.013334039287	0.000055792989	0.985612725218	N\A	0.021782701260	0.017318554316	0.002758829736	42	5	-0.000186040918	Global Trend	
6350000	614.057206	1	-0.173657036576	0.591551252782	0.276330607487	-0.016973607618	0.000086201910	0.982020169518	N\A	0.024795403668	0.021994451506	0.002370609715	55	4	-0.000071301579	Global Trend	
6400000	621.746577	1	-0.126983110319	0.648810725790	0.203407593997	-0.007015501101	0.000108436636	0.983939360963	N\A	0.025969694513	0.022457219703	0.002780643288	38	6	-0.005327679644	Global Trend	
6450000	608.378150	1	0.067495252494	0.587667099067	0.267814402999	-0.013995169450	0.000076027059	0.984609211832	N\A	0.021906781902	0.021555708916	0.002998392637	43	8	-0.003695398048	Global Trend	
6500000	617.474277	1	-0.115514447164	0.594908878616	0.287318737422	-0.019787274236	0.000142939740	0.982984406548	N\A	0.025263978727	0.021946200189	0.002831274360	36	7	-0.002240124578	Global Trend	
6550000	623.367748	1	-0.218062404888	0.607266368403	0.261566977232	-0.014936424673	0.000124949768	0.982910080875	N\A	0.024570865669	0.022289544726	0.002759528588	42	7	0.002437136738	Global Trend	
6600000	624.420964	1	-0.077945720144	0.584285433738	0.264050496956	-0.014354165413	0.000109661007	0.980900161253	N\A	0.025729529490	0.022833811170	0.002898310526	46	8	-0.002080633454	Global Trend	
6650000	618.868371	1	0.024994921080	0.498966703983	0.323030186257	-0.014624704826	0.000102054685	0.979619387101	N\A	0.027481457201	0.023402249589	0.002849487921	40	7	-0.000207966171	Global Trend	
6700000	639.554311	1	0.001792038911	0.548131142342	0.298626482983	-0.016704995149	0.000072443955	0.984010290568	N\A	0.025065497257	0.022375048427	0.002682181522	31	9	-0.003430665332	Global Trend	
6750000	639.146444	1	-0.301167402479	0.735234031892	0.168050152718	-0.013213059474	0.000069313171	0.985202845612	N\A	0.022569872860	0.020719284041	0.002776486817	47	12	-0.005778856553	Global Trend	
6800000	603.129702	1	-0.190178512791	0.651374749335	0.226038836969	-0.015106176887	0.000173975553	0.981420492573	N\A	0.026233882928	0.023811249027	0.002852387940	45	6	-0.003635978233	Global Trend	
6850000	619.832765	1	-0.171853256674	0.669388211201	0.192989966123	-0.009112883087	0.000114670897	0.985731577780	N\A	0.024606841180	0.021677757061	0.001867747284	31	11	-0.005070377351	Global Trend	
6900000	635.428431	1	-0.101274633133	0.567015469498	0.301550700172	-0.015271023025	0.000113914779	0.986920456400	N\A	0.024669273913	0.021201681872	0.002616859364	35	7	-0.001817596011	Global Trend	
6950000	655.545379	1	-0.080023395760	0.568473618882	0.286968860773	-0.012529708181	0.000095579303	0.989311032738	N\A	0.023630077064	0.020368857603	0.002344127948	40	10	-0.002792593987	Global Trend	
7000000	631.609649	1	-0.163192766216	0.647857522790	0.231314183812	-0.013473239927	0.000191661797	0.987003080428	N\A	0.024380568930	0.022089532952	0.002619248774	48	8	-0.010740605781	Global Trend	
7050000	617.382244	1	-0.054756198509	0.526091114342	0.311105350162	-0.014258409735	0.000087185022	0.979285874876	N\A	0.025125945214	0.021568854223	0.002853697733	38	7	0.000208991256	Global Trend	
7100000	604.419900	1	-0.085216248432	0.541822138941	0.291402824427	-0.012151021516	0.000014338895	0.983165053278	N\A	0.024604228155	0.021719375748	0.002415635065	45	5	0.000140085039	Global Trend	
7150000	617.637601	1	-0.199197205023	0.612887490373	0.242949323038	-0.013320121584	0.000082993674	0.981363352395	N\A	0.027531940932	0.023482997767	0.002642865672	29	5	0.000591024964	Global Trend	
