Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-VR-006.txt
Log File Name:                   MOB_d1_m8-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1580291610
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
3350000	232.808622	1	-1.778512203898	1.367850603148	-0.088324705608	0.106266538523	0.000607076456	0.896174236416	N\A	0.108812076706	0.016071262030	0.039558449045	50	27	
3400000	248.308459	1	-2.023071485882	1.539074711127	-0.130952709618	0.151706643975	0.000366492873	0.888778718214	N\A	0.098813699243	0.013736584493	0.040999474575	51	26	
3450000	247.615830	1	-1.521927510486	1.280091100615	-0.102884896352	0.216765656247	0.000531957115	0.954636699907	N\A	0.098878861986	0.015221840930	0.022480798990	54	28	
3500000	228.929598	1	-1.961017090622	1.482906330390	-0.110058180501	0.118004878886	0.000551240750	0.890349090718	N\A	0.106929412309	0.015643199091	0.041778195459	36	26	
3550000	232.504295	1	-1.651648956617	1.398871516857	-0.140945741609	0.264513060391	0.000400278792	0.877082140270	N\A	0.105196650098	0.014926442177	0.047733639034	43	20	
3600000	244.457701	1	-1.987325050550	1.542030012491	-0.121473158620	0.145024619813	0.000878824901	0.903610789612	N\A	0.097333861399	0.014475010059	0.039911076561	55	29	
3650000	250.698571	1	-1.748146266240	1.324709492641	-0.101339071438	0.189936518584	0.000852703486	0.927668727653	N\A	0.095472580548	0.013918975696	0.031610180909	42	32	
3700000	251.215739	1	-1.836936583020	1.526222134196	-0.132943544346	0.166214040599	0.001113378276	0.916567390846	N\A	0.097111020854	0.014924223985	0.038739344853	62	30	
3750000	229.523669	1	-1.588936229661	1.348417466004	-0.097624769449	0.154548017606	0.000480379266	0.873231727679	N\A	0.102972377198	0.015343035724	0.048542256439	54	29	
3800000	221.085905	1	-1.440949928949	1.228954276619	-0.095776293436	0.211901663826	0.000218822059	0.918809677822	N\A	0.105204182146	0.014776915532	0.035492944867	45	32	
3850000	215.671793	1	-2.000728311259	1.477137431834	-0.108903236223	0.127441262164	0.000053848176	0.885742304142	N\A	0.121529775896	0.017517763079	0.042384143140	54	23	
3900000	243.774246	1	-1.801574107830	1.391144762975	-0.093291234830	0.086094543171	0.000048327223	0.905812637693	N\A	0.105337783462	0.015193484227	0.035327330141	54	31	
3950000	213.221118	1	-1.710469405210	1.391060146380	-0.084341072178	0.079519809376	0.000032623829	0.884101449007	N\A	0.110042302451	0.016892573239	0.046847062030	38	33	
4000000	230.303590	1	-1.844697747938	1.532214530450	-0.135733330015	0.179251255552	0.000027073349	0.897503552543	N\A	0.107496287405	0.015653728297	0.038301617134	41	26	
4050000	231.150054	1	-1.560481180776	1.256802995442	-0.093560366703	0.182257213154	0.000054354592	0.877226126970	N\A	0.111763781044	0.015372774337	0.044965461233	41	26	
4100000	226.173773	1	-1.343863996343	1.117797631423	-0.061933039551	0.140567900452	0.000094420466	0.881449103575	N\A	0.109861127709	0.015929126246	0.047806419535	57	24	
4150000	228.173771	1	-2.735857650412	1.830398829694	-0.142662258200	0.041585095959	0.000069994152	0.879545378409	N\A	0.108356060063	0.015434927961	0.048484941928	49	31	
4200000	228.189750	1	-2.145213461701	1.606462038647	-0.121394600575	0.065365513341	0.000074356250	0.881101495888	N\A	0.114495549319	0.016895677237	0.046895076985	49	35	
4250000	226.450451	1	-1.384183908698	1.167348781349	-0.060718114591	0.114113498395	0.000080012762	0.897137627229	N\A	0.093562819990	0.014155989083	0.039029224431	33	29	
4300000	225.140682	1	-1.861517676240	1.479218233438	-0.127852832947	0.172432561017	0.000463074537	0.967162949673	N\A	0.103761477745	0.014917225968	0.024562170131	45	29	
4350000	243.516549	1	-1.678380312809	1.360391480520	-0.101634679466	0.142065038546	0.000805883660	0.895467146874	N\A	0.096121123683	0.014555491752	0.041252825104	48	32	
4400000	236.667622	1	-2.191001767891	1.644818835768	-0.130527705673	0.083663101823	0.000448722434	0.888109809781	N\A	0.101091518987	0.015463616444	0.044217530470	48	27	
4450000	217.777227	1	-2.184683832385	1.615560398179	-0.124909992772	0.086885906743	0.000678121942	0.866919659529	N\A	0.122463066767	0.016340876522	0.049559648957	39	34	
4500000	229.942560	1	-1.753793445623	1.426193447847	-0.109470679937	0.129141393427	0.000488350729	0.886080509747	N\A	0.105814544223	0.015822791692	0.047192376604	47	33	
4550000	246.766198	1	-1.601981997715	1.355269320059	-0.090783745868	0.109001735279	0.000389081926	0.887036400731	N\A	0.107760920519	0.015084682959	0.043286623017	43	24	
4600000	214.746402	1	-2.094216506521	1.553047666277	-0.096158250713	0.002372049121	0.000559739877	0.889370319291	N\A	0.102547409222	0.015509477383	0.049435999320	49	28	
4650000	232.792378	1	-1.511398174636	1.229543689953	-0.077458197122	0.137065033593	0.000597881393	0.912140329002	N\A	0.092567916537	0.013908812103	0.034488282541	46	39	
4700000	214.524462	1	-1.501757584173	1.250943357358	-0.073498966340	0.080129758769	0.000845722888	0.892943244340	N\A	0.099559940007	0.014778996100	0.046378363478	44	29	
4750000	240.423488	1	-1.603640319932	1.184857088111	-0.065566939354	0.168033527678	0.000442012022	0.893036172380	N\A	0.109509028278	0.016107786498	0.040266971701	56	26	
4800000	229.932176	1	-2.314279279021	1.714613401212	-0.161589759413	0.162142571438	0.000536455902	0.906490535034	N\A	0.106394292812	0.014330180031	0.033509360949	52	34	
4850000	228.180882	1	-1.488607358053	1.235022411040	-0.105948976230	0.252838686382	0.000359948115	0.867191450845	N\A	0.112940885272	0.015674246540	0.048909727224	52	37	
4900000	222.422509	1	-1.740092807565	1.245511125245	-0.061937986836	0.070660074002	0.001375332506	0.878525258104	N\A	0.111933115839	0.016553668031	0.046649035770	59	24	
4950000	256.053911	1	-1.822602486389	1.472025012799	-0.124265035323	0.178304933259	0.000346913202	0.901847677774	N\A	0.096962280685	0.014882186140	0.042471438918	52	29	
5000000	250.375055	1	-1.654727154022	1.255155141966	-0.075442803095	0.144053124418	0.000336263449	0.912192148725	N\A	0.100296151788	0.013937049167	0.036709921616	47	32	
5050000	227.065408	1	-2.217208558097	1.620834294577	-0.136063976073	0.108980920260	0.000813059328	0.873770889941	N\A	0.108904740646	0.015771641386	0.050517135693	52	35	
5100000	219.308928	1	-2.174101505337	1.701732084529	-0.150024017868	0.127127085568	0.000540293660	0.859221196927	N\A	0.120245464962	0.017060519503	0.053162780277	54	31	
5150000	245.826665	1	-1.763696137042	1.438426846762	-0.105903081499	0.105005508126	0.000705243672	0.891433520841	N\A	0.103990151493	0.015649018097	0.047230781589	48	33	
5200000	233.856786	1	-1.745947073545	1.349751960826	-0.092504594097	0.121400587405	0.000453094301	0.894057450643	N\A	0.103938432178	0.015749119298	0.047542627530	53	36	
5250000	226.273747	1	-1.803657527372	1.402422633418	-0.117508128681	0.183260229307	0.000697306685	0.911640847031	N\A	0.105887348616	0.015865972916	0.031193562348	31	30	
5300000	230.292826	1	-2.060783018154	1.547251716373	-0.130822337548	0.155398858148	0.000388814816	0.887103614671	N\A	0.113289197477	0.016512158305	0.043978250452	36	28	
5350000	245.729841	1	-1.890087092461	1.475402979187	-0.122282103074	0.147130304367	0.000300657568	0.891313421832	N\A	0.105172194531	0.015294217550	0.043639553969	41	26	
5400000	239.675560	1	-1.679786487188	1.395643293545	-0.100570272581	0.152669640793	0.000423869875	0.904177925106	N\A	0.103186853933	0.015818869190	0.044570834703	43	28	
5450000	247.315111	1	-1.847654997517	1.444870939630	-0.117499654570	0.180399211104	0.000345983956	0.945215986933	N\A	0.083753759151	0.013861508600	0.027301771337	49	29	
5500000	238.105544	1	-1.726212659921	1.352045671636	-0.110066999936	0.210067175332	0.000454172380	0.885312265763	N\A	0.107746494546	0.015646594454	0.045123681488	54	30	
5550000	247.620796	1	-1.894977923187	1.401739360290	-0.110853398052	0.199290419436	0.000374691319	0.907899777191	N\A	0.101659703725	0.014248158461	0.035276215861	56	24	
5600000	246.570660	1	-1.573013756090	1.273370307083	-0.087935503623	0.141846127670	0.000868026305	0.925579717581	N\A	0.086104627928	0.013122748462	0.023782408653	49	38	
5650000	230.409493	1	-1.247255788880	1.009209186774	-0.062478176995	0.254317702401	0.000476293548	0.925475472710	N\A	0.067245793782	0.013791457357	0.035800694868	49	26	
5700000	235.126552	1	-1.583315893050	1.289715870386	-0.088586449647	0.157948726133	0.000803434647	0.892259229829	N\A	0.110556258111	0.015519667797	0.039726787522	43	29	
5750000	225.803275	1	-1.519876186267	1.291394986702	-0.089943785366	0.140962659765	0.000540318028	0.893939262805	N\A	0.105018851443	0.014812130801	0.037312630849	44	22	
5800000	240.096707	1	-1.876073745765	1.390600767047	-0.098807242596	0.128788880736	0.000938488929	0.892553125120	N\A	0.105611233112	0.015645381791	0.041707736913	47	32	
5850000	233.315049	1	-1.726566417001	1.360436270508	-0.093898375053	0.142123659462	0.000653432775	0.904050228073	N\A	0.104973131788	0.014946063799	0.035648232811	51	33	
5900000	233.593535	1	-2.196771312050	1.656052463394	-0.136236633948	0.095263410240	0.000580517628	0.891464867797	N\A	0.099146585583	0.014623841956	0.040787979185	44	29	
5950000	246.313327	1	-1.767582694721	1.462728249665	-0.117094475620	0.150427587682	0.001482848185	0.950047346651	N\A	0.093926573713	0.013165332996	0.038471835614	55	27	
6000000	249.116917	1	-1.720591083243	1.466015438241	-0.119547999404	0.140864055751	0.000759851162	0.932684366221	N\A	0.097952064435	0.014551488443	0.026939851721	52	20	
6050000	228.305759	1	-1.839272416345	1.480923940334	-0.095782268213	0.052862002245	0.001019052299	0.885630883037	N\A	0.109600260931	0.014720283360	0.045870869798	50	30	
6100000	241.101783	1	-1.742044164661	1.421199069536	-0.112875265019	0.189058452801	0.000145424640	0.907553610608	N\A	0.097826501397	0.014199647375	0.038278737583	52	47	
6150000	223.931957	1	-2.173861254870	1.623997124176	-0.144376702929	0.191232627484	0.000928238813	0.905421055354	N\A	0.107449797027	0.015146864617	0.041931395254	52	36	
6200000	240.814080	1	-1.875643627226	1.514772821780	-0.114046806366	0.119560287293	0.001332509098	0.918063702219	N\A	0.100992981684	0.015499796887	0.030913056294	50	33	
6250000	225.589006	1	-2.434391192079	1.725593338449	-0.122122266888	-0.004116306068	0.000978085098	0.878268069175	N\A	0.110775304888	0.016635577482	0.044872876050	56	22	
6300000	248.662991	1	-2.218128411845	1.585976247591	-0.113847552592	0.053340704135	0.000620060482	0.893587180578	N\A	0.107758247011	0.015269698150	0.040910848511	48	30	
6350000	236.352104	1	-1.436103685800	1.226154316803	-0.098879821747	0.229446927319	0.000652014073	0.869166139070	N\A	0.112666928133	0.016515695248	0.050287861525	47	26	
6400000	213.270098	1	-1.576419411965	1.294013674213	-0.093022764414	0.175013478808	0.000420695000	0.898183022657	N\A	0.100122866826	0.015158826376	0.038261043292	52	29	
6450000	229.356764	1	-2.100098020032	1.527926032552	-0.113661688327	0.098824175229	0.000464259331	0.883206061838	N\A	0.097095734295	0.014398928621	0.044681116666	46	35	
6500000	238.419879	1	-1.649014625777	1.267162382749	-0.080301697092	0.122660656347	0.000557510066	0.925305424949	N\A	0.087074066625	0.013493797385	0.037757221853	46	26	
6550000	247.461124	1	-1.845671283071	1.487408702100	-0.122437002681	0.149012776701	0.000429680972	0.888328270633	N\A	0.099850475002	0.014874247349	0.044344273055	43	28	
6600000	248.755112	1	-2.013360392834	1.498104131458	-0.112419849480	0.106866802188	0.000718662986	0.929183483350	N\A	0.092651990679	0.013300770581	0.030945518713	45	28	
6650000	222.022729	1	-1.886578631793	1.429231817275	-0.111456276113	0.178257668464	0.000497267275	0.874420104871	N\A	0.113674487879	0.016961612638	0.050953080304	65	25	
6700000	233.949201	1	-1.981033938682	1.512563611226	-0.107765264530	0.069023967207	0.000401967977	0.915111940027	N\A	0.090023377909	0.014055222811	0.042338510922	39	32	
6750000	211.365867	1	-1.941186367795	1.460271187175	-0.110221604345	0.118429519696	0.000640082269	0.850291587408	N\A	0.117607999727	0.017130273247	0.052129095795	47	30	
6800000	236.775127	1	-1.966026991486	1.491415336004	-0.106467378648	0.076722506967	0.000634162307	0.903585269454	N\A	0.100579908362	0.014215045609	0.035240034503	51	32	
6850000	244.648662	1	-2.019933796336	1.474238971940	-0.119276498278	0.148487699741	0.000696382038	0.892494566845	N\A	0.108727638644	0.016166975957	0.039690853191	46	25	
6900000	246.498598	1	-1.714135001412	1.350726112861	-0.096313341513	0.129247294789	0.000446404261	0.906037213670	N\A	0.104076136899	0.014694195350	0.035108131746	47	24	
6950000	245.988181	1	-2.045385009831	1.521155327493	-0.114810292643	0.122915687587	0.000430176649	0.902306578305	N\A	0.106351826218	0.015325646780	0.036440589187	55	25	
7000000	236.857323	1	-1.689182821455	1.388154905476	-0.103351640498	0.146086048195	0.000465971418	0.876985568100	N\A	0.113870117125	0.016831591925	0.047623838777	46	29	
7050000	208.482660	1	-1.928343553441	1.524891151642	-0.123995081275	0.109369692464	0.000522381312	0.868590145605	N\A	0.110535620960	0.016325562573	0.050501637647	37	30	
7100000	228.006825	1	-1.840713447300	1.343136934470	-0.094634766917	0.143481788620	0.001058042544	0.898157274873	N\A	0.092028163315	0.014567923181	0.040418805764	48	31	
7150000	245.820542	1	-2.028808927164	1.481392180505	-0.089859308968	0.046034306753	0.001156470312	0.906760785438	N\A	0.103777143864	0.015055980660	0.038207988324	42	29	
7200000	238.424255	1	-1.570710177001	1.289852019204	-0.098148338384	0.166902273534	0.000515731717	0.933733163843	N\A	0.092929702676	0.013625555104	0.026728631353	37	33	
7250000	221.273256	1	-2.155347939820	1.640466296516	-0.145206773831	0.148314309819	0.000398849963	0.870048414072	N\A	0.107002819628	0.016096945051	0.043872541589	54	28	
7300000	246.310957	1	-1.746328913140	1.371747339007	-0.096425723841	0.140075265170	0.000634802573	0.926188737231	N\A	0.079590697147	0.013231046411	0.032660474961	54	41	
7350000	233.334318	1	-1.781380984567	1.322505908062	-0.084894440363	0.142913455987	0.000390891848	0.881271183777	N\A	0.107202214759	0.016468610825	0.047735385479	47	39	
7400000	247.784817	1	-1.600826681545	1.285863562546	-0.091055421679	0.176586795830	0.000351447975	0.930426309320	N\A	0.096741810714	0.014067461625	0.023363239766	40	26	
7450000	245.292390	1	-1.758484214110	1.379391264457	-0.116308935653	0.209882948811	0.000377585249	0.898835387948	N\A	0.111297458944	0.015588797553	0.043743210385	50	26	
7500000	245.905635	1	-2.169590733762	1.605531470983	-0.126545296534	0.123026718944	0.000414987117	0.925362769398	N\A	0.084810315846	0.012413477435	0.031162643897	48	30	
7550000	228.889788	1	-1.837974209583	1.414554461842	-0.110847239422	0.165909439729	0.000409293349	0.873591916072	N\A	0.101307193647	0.016032364315	0.044839486157	51	33	
7600000	227.942693	1	-1.863275641644	1.447174850056	-0.106061003608	0.105260356165	0.000552951317	0.883750470955	N\A	0.104138705009	0.015870493531	0.046922758485	38	29	
7650000	232.361143	1	-1.948073154830	1.511504787724	-0.115979696641	0.127439616128	0.000275153344	0.903491482401	N\A	0.102187098873	0.014955109347	0.036294856636	36	28	
7700000	227.969274	1	-1.654416896118	1.376156392309	-0.107686134919	0.160778646137	0.000421077427	0.884018551704	N\A	0.104474390950	0.014648650523	0.040643246998	49	21	
7750000	242.177730	1	-1.592707703133	1.271359918329	-0.089423973467	0.166443524834	0.000454435711	0.911338762836	N\A	0.103285453390	0.014114258435	0.041594880652	58	30	
7800000	237.680299	1	-1.558643851219	1.227647614702	-0.100158930577	0.243963702138	0.000365562949	0.899136207636	N\A	0.109182669452	0.015674768996	0.037811636542	59	28	
7850000	223.715648	1	-1.578954018676	1.308121911991	-0.119652497803	0.257777785517	0.000795684697	0.917924567121	N\A	0.094815054757	0.013829862901	0.032596936524	39	33	
7900000	237.162664	1	-2.102745104289	1.524641123594	-0.102603779493	0.078495306435	0.000720975170	0.889242563963	N\A	0.092681535574	0.015245300937	0.022680444935	42	34	
7950000	248.786519	1	-1.904749604212	1.427275133018	-0.087764109035	0.063185020294	0.001039837157	0.926907442854	N\A	0.081765773287	0.012471576572	0.035549979437	45	34	
8000000	237.673235	1	-1.894303876868	1.349189821266	-0.104641483668	0.179797105775	0.000783063180	0.938475849431	N\A	0.094214120746	0.012600566283	0.032026891826	44	29	
8050000	231.398091	1	-1.288862714940	1.189199176266	-0.088039815762	0.198189742910	0.000375531681	0.879077509080	N\A	0.110920622946	0.016008625819	0.044049077367	58	22	
8100000	240.810050	1	-1.878683602890	1.400336703936	-0.097792406957	0.102642746348	0.000481391986	0.892671641193	N\A	0.092976180029	0.014179045155	0.045752564117	54	25	
8150000	248.094612	1	-1.825798972166	1.510194334521	-0.121583438382	0.141568133258	0.000267053624	0.912321939197	N\A	0.099749479189	0.014998932061	0.030222650112	55	30	
8200000	237.711038	1	-1.738802724258	1.312987479513	-0.076383453341	0.118326851131	0.000360924029	0.902157318732	N\A	0.094699879359	0.015232122922	0.038104594813	53	29	
