Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m5-glob-002.txt
Log File Name:                   MED_d1_m5-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3234173423
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m5-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	598.194864	1	-0.715917773012	1.019344258501	-0.020770305706	0.000137649460	0.999571370436	N\A	0.001888925218	0.001174821473	46	5	-0.266232607391	Global Trend	
1050000	592.769715	1	-0.741290308555	1.017256003525	-0.017533645358	0.000041687126	0.999995187369	N\A	0.001426296641	0.001402462682	48	5	-0.667177837780	Global Trend	
1100000	591.706927	1	-0.817389293326	1.017498314689	-0.017611992878	0.000089683587	0.999681799447	N\A	0.001677847079	0.001277021236	39	6	0.171434413767	Global Trend	
1150000	603.740100	1	-0.789771403411	1.017820374504	-0.020390826941	0.000098249151	0.996767227296	N\A	0.004435925374	0.001429657744	51	6	-0.072135132536	Global Trend	
1200000	589.012208	1	-0.751190484558	0.999558141199	-0.016146418570	0.000107530273	0.979693185800	N\A	0.027202499084	0.004378519806	46	5	-0.004616533213	Global Trend	
1250000	591.126104	1	-0.589767286808	0.952936405900	-0.011865385830	0.000089444699	0.981248928761	N\A	0.028477386256	0.004228460005	32	8	-0.002100680012	Global Trend	
1300000	588.482171	1	-0.790103708806	1.012264715251	-0.015091432224	0.000066548972	0.983390912361	N\A	0.018769886384	0.003222043312	43	6	-0.007182498257	Global Trend	
1350000	583.700175	1	-0.797254420685	1.034912103202	-0.021435031766	0.000100378207	0.987665190945	N\A	0.009905718329	0.002062148816	32	6	0.013368272257	Global Trend	
1400000	605.001364	1	-0.643707851925	0.976837042620	-0.013192861782	0.000118688206	0.984838827944	N\A	0.018354214328	0.003313111699	36	6	-0.015807680920	Global Trend	
1450000	599.697022	1	-0.507011007388	0.885697906179	0.002005171006	0.000127360525	0.980859334038	N\A	0.029586477523	0.004843997119	36	7	-0.008066903564	Global Trend	
1500000	607.758726	1	-0.692280801192	0.953373181089	-0.007616438941	0.000094790657	0.985380095487	N\A	0.028611694905	0.004742124825	48	9	-0.002449049659	Global Trend	
1550000	597.754737	1	-0.735853899030	1.020769764262	-0.021271675308	0.000074287477	0.999953374745	N\A	0.001338858791	0.001247489698	44	8	-0.423203557088	Global Trend	
1600000	593.135823	1	-0.813704473157	1.019441264066	-0.020164890001	0.000107574877	0.999968935267	N\A	0.001463249624	0.001396252290	42	6	-0.702134237571	Global Trend	
1650000	604.136770	1	-0.630766908714	0.987615593556	-0.014684515172	0.000089930960	0.993435403857	N\A	0.006820611040	0.001760721888	42	4	-0.034902711660	Global Trend	
1700000	605.189311	1	-0.512216675769	0.887531925416	-0.000603453446	0.000037417475	0.982959740604	N\A	0.023836458732	0.003953245596	39	6	-0.003214212226	Global Trend	
1750000	605.372464	1	-0.683940973678	0.982886093072	-0.013923198105	0.000076833523	0.986429638145	N\A	0.012162628208	0.002310415853	35	6	-0.019667968339	Global Trend	
1800000	586.325030	1	-0.662809349689	0.947091865544	-0.010311424570	0.000127066303	0.978630480487	N\A	0.027859859721	0.004524152783	33	6	-0.003777281067	Global Trend	
1850000	591.533651	1	-0.802313720938	1.021296046991	-0.020478902563	0.000105603654	0.993216935902	N\A	0.006514054821	0.001617135849	34	7	-0.048424221159	Global Trend	
1900000	586.291127	1	-0.801568331270	1.051890680352	-0.024473254363	0.000074181083	0.982448774012	N\A	0.018305532722	0.003010926494	47	4	0.005685050921	Global Trend	
1950000	588.862839	1	-0.769240818760	1.011301740113	-0.018936114527	0.000128047852	0.984737720118	N\A	0.022067211060	0.003890501613	45	3	-0.010208274226	Global Trend	
2000000	565.691645	1	-0.779658822577	1.008146313912	-0.017537141130	0.000102324082	0.980356567953	N\A	0.032623098245	0.005408613402	44	7	-0.004012545526	Global Trend	
2050000	596.309299	1	-0.794765915205	1.019883672689	-0.019928218218	0.000086972152	0.999652665451	N\A	0.001873067836	0.001303994005	42	5	-0.184796090763	Global Trend	
2100000	579.412401	1	-0.787537810584	1.030423845241	-0.023109127766	0.000124201717	0.987674164128	N\A	0.009481224806	0.001834570582	41	5	0.027198004190	Global Trend	
2150000	588.185619	1	-0.827650260414	1.013455706010	-0.016869671346	0.000121139351	0.982962296019	N\A	0.015436272116	0.002561122904	33	6	0.018676935254	Global Trend	
2200000	594.736061	1	-0.702836414524	0.983938701707	-0.016768177116	0.000025471402	0.985711201709	N\A	0.024976821765	0.003974628380	50	7	-0.001518583360	Global Trend	
2250000	593.151920	1	-0.713943929816	1.017411578405	-0.017190026022	0.000021255880	0.999995969405	N\A	0.001193434956	0.001197619753	33	5	0.452848655065	Global Trend	
2300000	604.867572	1	-0.736374071318	1.020491107800	-0.020236924883	0.000094809786	0.999968571063	N\A	0.001302723583	0.001268544837	31	11	0.639278849080	Global Trend	
2350000	596.765220	1	-0.748390460011	1.016435078109	-0.020609958103	0.000029391289	0.999297562757	N\A	0.002180863804	0.001287629659	50	4	-0.037795751512	Global Trend	
2400000	580.426093	1	-0.692862629134	1.019977662176	-0.019886480229	0.000059893054	0.999999526607	N\A	0.001367503135	0.001367086009	40	5	3.113896358509	Global Trend	
2450000	600.317513	1	-0.688605796469	1.014551526075	-0.019700529186	0.000056886803	0.999427916700	N\A	0.002026385883	0.001227441846	51	8	-0.073242995835	Global Trend	
2500000	586.601807	1	-0.514471385264	0.901900781555	-0.001439904302	0.000083479848	0.980044341822	N\A	0.033989867911	0.005393823439	38	4	-0.004030521994	Global Trend	
2550000	608.038880	1	-0.802914614572	1.028589468078	-0.019731238309	0.000089265625	0.994638268544	N\A	0.005385070870	0.001381046460	41	10	0.037339985031	Global Trend	
2600000	596.893071	1	-0.774560674048	1.020139525087	-0.020267445690	0.000114370920	0.999989052658	N\A	0.001403235679	0.001375108385	40	5	-0.947117482894	Global Trend	
2650000	584.495013	1	-0.682674176062	0.952272500422	-0.007628090305	0.000108644748	0.979555766949	N\A	0.029581562582	0.004884313020	41	7	-0.004325340475	Global Trend	
2700000	600.395270	1	-0.581547502415	0.921286671266	-0.004440434191	0.000171819986	0.985376068017	N\A	0.027237868559	0.004503169478	54	6	-0.008291908507	Global Trend	
2750000	592.114159	1	-0.703112037755	0.947752112044	-0.008994677764	0.000052219520	0.979337325667	N\A	0.035242789395	0.005676504633	43	7	-0.001516639307	Global Trend	
2800000	591.223026	1	-0.762340211463	1.020415027479	-0.018593950495	0.000080872697	0.999868612918	N\A	0.001437134366	0.001320714792	35	4	0.238370459574	Global Trend	
2850000	588.340417	1	-0.708547016770	1.022509289873	-0.021887390021	0.000105169147	0.999968913246	N\A	0.001414695375	0.001398543412	50	5	0.673528681349	Global Trend	
2900000	594.276879	1	-0.785442276303	1.019903335448	-0.019920315529	0.000030413066	0.999997322234	N\A	0.001357143937	0.001357666720	41	7	0.554399441601	Global Trend	
2950000	603.860483	1	-0.716350278436	0.974306401382	-0.011424338230	0.000104943941	0.984193618047	N\A	0.029201388359	0.004794579089	44	6	-0.004204993522	Global Trend	
3000000	596.522677	1	-0.770170383715	1.031023493657	-0.023229558260	0.000032973135	0.991673234843	N\A	0.007905540017	0.001727914799	44	6	0.008083089362	Global Trend	
3050000	603.478326	1	-0.740906815476	1.005181861454	-0.017566505137	0.000093491936	0.989625091661	N\A	0.011644227161	0.002250257432	36	6	-0.021549433131	Global Trend	
3100000	584.118273	1	-0.735763032204	1.004271521873	-0.018113184405	0.000114019673	0.987721229522	N\A	0.011103621667	0.002269633136	41	6	-0.028008236575	Global Trend	
3150000	583.187292	1	-0.790682197831	1.028762339707	-0.021704370147	0.000023879961	0.996451322026	N\A	0.004201876024	0.001429109369	55	3	0.011669085139	Global Trend	
3200000	600.738317	1	-0.526288312928	0.897395050621	0.000734969976	0.000104715969	0.982155309963	N\A	0.028635095345	0.004887199825	48	6	-0.005608951573	Global Trend	
3250000	592.301324	1	-0.722561853459	1.017092626237	-0.017659413178	0.000095126750	0.999990820770	N\A	0.001135241179	0.001114738021	56	7	-1.050024294498	Global Trend	
3300000	610.590933	1	-0.630732018627	0.956299244050	-0.010815712493	0.000087129469	0.985837434623	N\A	0.026549453895	0.004351925385	39	8	-0.006741682847	Global Trend	
3350000	599.928998	1	-0.546382752180	0.890988656441	-0.000851741889	0.000081014632	0.979115241459	N\A	0.032241826153	0.004997599638	39	6	-0.001537655284	Global Trend	
3400000	603.279591	1	-0.602949990881	0.924786473054	-0.004473355446	0.000098407665	0.984863337534	N\A	0.031614842392	0.005145877412	42	5	-0.002898294653	Global Trend	
3450000	598.449240	1	-0.720341300411	1.016891139306	-0.017869259755	0.000150679637	0.999927643292	N\A	0.001503642638	0.001356630858	44	8	-0.800575674532	Global Trend	
3500000	597.188820	1	-0.771139409817	1.020224233371	-0.020947884960	0.000092026639	0.999488870583	N\A	0.002073706700	0.001349445406	47	5	-0.128744551001	Global Trend	
3550000	596.564069	1	-0.656232113460	0.946210584588	-0.007748277165	0.000106868758	0.981500103945	N\A	0.032424877422	0.005362096190	37	6	-0.003191711203	Global Trend	
3600000	594.503503	1	-0.496399226116	0.994445420152	-0.013725379564	0.000161875619	0.994366750580	N\A	0.006156702602	0.001701595586	27	8	-0.069715597103	Global Trend	
3650000	606.056836	1	-0.735415076744	1.010755052309	-0.018290601793	0.000088280226	0.997656889760	N\A	0.003793879142	0.001395981181	29	6	-0.058383933042	Global Trend	
3700000	597.678577	1	-0.748096151136	1.022748183345	-0.022345491732	0.000058932030	0.999971502160	N\A	0.001257715142	0.001224887722	35	7	0.408574346120	Global Trend	
3750000	596.869123	1	-0.751497307944	1.018981654365	-0.019894572520	0.000115522244	0.999795348001	N\A	0.001543526752	0.001223049732	37	6	-0.282822974101	Global Trend	
3800000	596.079992	1	-0.668120115220	0.978162128721	-0.013167193527	0.000064213399	0.984086310489	N\A	0.016395219776	0.002908889971	35	8	-0.009356250896	Global Trend	
3850000	589.555389	1	-0.684820835078	0.979893162530	-0.009885701971	0.000128766673	0.985474566840	N\A	0.015558269131	0.002917749196	40	6	-0.018299206606	Global Trend	
