Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m7-glob-001.txt
Log File Name:                   NEO_d1_m7-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3597758370
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m7-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	656.907022	1	-0.916362430361	1.125350263553	-0.021183790807	-0.002716935078	0.000115786527	0.993004977818	N\A	0.013870612903	0.013384093952	0.001510226254	50	2	0.007048190037	Global Trend	
1550000	650.250875	1	-0.999482830687	1.150220612654	-0.013147570860	-0.006944341413	0.000111413458	0.992232136106	N\A	0.016096905604	0.015255982050	0.001837852719	37	3	0.003792804273	Global Trend	
1600000	659.990867	1	-1.213280305348	1.129264641438	0.003326774943	-0.007563107740	0.000039680827	0.992827933301	N\A	0.015668888650	0.015212356102	0.001900314336	43	4	-0.002310924571	Global Trend	
1650000	660.480869	1	-1.117588976568	1.146872717326	-0.020465041353	-0.004654026786	0.000020957404	0.991632011639	N\A	0.015903989222	0.015262721213	0.001926068128	35	3	0.000845988733	Global Trend	
1700000	646.731062	1	-0.895240453292	1.086162594514	0.004982314305	-0.001801335189	0.000067102166	0.992541223848	N\A	0.014250955446	0.014575662328	0.001775609224	36	4	0.008942623395	Global Trend	
1750000	664.865527	1	-1.037393099348	1.111429689705	0.019055321567	-0.007271265924	0.000078661375	0.993440578033	N\A	0.013508203639	0.013491183878	0.001703282564	35	4	0.003618549406	Global Trend	
1800000	664.553633	1	-1.094788586708	1.092559883417	0.018629298358	-0.005436532608	0.000045949863	0.991178362587	N\A	0.017940975791	0.016493509662	0.002061412574	40	4	-0.001497704023	Global Trend	
1850000	660.011274	1	-1.121331368432	1.133066837816	-0.011736063916	-0.004553313246	0.000086596121	0.992408280897	N\A	0.015649249353	0.015009493470	0.001895195825	33	4	-0.001434153883	Global Trend	
1900000	655.679266	1	-1.016406907375	1.129588129056	-0.027433677142	-0.001989616729	0.000092776174	0.993953345179	N\A	0.014797680738	0.014113915028	0.001518758150	44	3	-0.000073308728	Global Trend	
1950000	662.391334	1	-0.985500519421	1.129769299780	-0.002221800972	-0.005132114091	0.000069049273	0.991497161856	N\A	0.016414928621	0.015227414384	0.001856282161	32	5	0.005061775518	Global Trend	
2000000	677.593784	1	-0.897445573141	1.089747080406	-0.001776017253	-0.001455762592	0.000044444339	0.993353299024	N\A	0.013727208721	0.012933227230	0.001647938362	46	6	0.002502187186	Global Trend	
2050000	654.911131	1	-0.952038779993	1.111465866283	-0.000281295787	-0.004786278444	0.000099833600	0.991966115773	N\A	0.014842293557	0.014264396392	0.001823444908	43	5	0.002106344726	Global Trend	
2100000	649.647715	1	-0.985352241150	1.090769116634	0.028404781618	-0.006581808654	0.000068970251	0.992511154865	N\A	0.013877008355	0.013436427388	0.001771667297	46	3	-0.002303230174	Global Trend	
2150000	649.292214	1	-1.005563002271	1.149978923876	-0.028508691330	-0.002289103139	0.000070350433	0.991168943757	N\A	0.017958039575	0.014947166421	0.001920216294	40	1	0.003081613115	Global Trend	
2200000	654.802853	1	-1.000105537493	1.129212077505	-0.010134006755	-0.004094983053	0.000180845182	0.992936257742	N\A	0.015952780863	0.014655108332	0.001835831146	37	1	0.005443997983	Global Trend	
2250000	662.742065	1	-1.117028867651	1.143449144263	-0.015228449077	-0.005596916871	0.000055544175	0.992818955731	N\A	0.015285085961	0.014584656303	0.001863204434	51	4	0.000410198824	Global Trend	
2300000	647.526039	1	-1.169016737762	1.169339703574	-0.052928293146	-0.002543929049	0.000066217172	0.991574518354	N\A	0.018361431523	0.016542218893	0.002041700686	35	2	-0.000477100040	Global Trend	
2350000	645.276060	1	-0.996637287426	1.109421233779	0.000887775761	-0.003924374653	0.000056966717	0.992600131599	N\A	0.014008006936	0.013551279004	0.001768447339	44	2	0.002601155287	Global Trend	
2400000	654.420290	1	-0.781408765801	1.048847488058	0.036108625174	-0.003652809329	0.000088163702	0.992483834350	N\A	0.014425403917	0.014151100038	0.001709761492	32	4	0.012887423427	Global Trend	
2450000	661.769694	1	-1.037330032906	1.110844681820	0.013073943142	-0.005197915949	0.000105330519	0.992964703208	N\A	0.015488429050	0.014335073218	0.001788347808	39	6	0.002153862986	Global Trend	
2500000	664.160639	1	-0.962913235240	1.086209955197	0.033788556118	-0.007804456957	0.000064261588	0.995368200986	N\A	0.010012752984	0.011066730081	0.001385519686	43	5	0.002745095722	Global Trend	
2550000	655.611534	1	-1.111563502185	1.127236626528	0.008546069442	-0.007040198575	0.000046143320	0.992443365116	N\A	0.017031229097	0.015870266181	0.001876241645	40	4	-0.000955602573	Global Trend	
2600000	639.814465	1	-0.919494175480	1.110213262502	-0.001607194543	-0.004676695512	0.000057529306	0.993105734427	N\A	0.012634246348	0.012315488432	0.001490030130	46	3	0.002666607955	Global Trend	
2650000	664.457154	1	-0.959716132570	1.163861360124	-0.045212259988	-0.000050362289	0.000065582279	0.992623622772	N\A	0.018229441000	0.016959218138	0.002060268520	45	1	0.006278055984	Global Trend	
2700000	641.931778	1	-0.940143091678	1.127366359251	-0.028837694893	-0.001603485128	0.000055442462	0.991145293072	N\A	0.016684431422	0.015793296763	0.001993482659	29	1	0.003766963053	Global Trend	
2750000	654.409904	1	-1.033065924589	1.141362297941	-0.013727051041	-0.005409391316	0.000057813011	0.991573906442	N\A	0.016583742967	0.014723342308	0.001863523895	41	2	0.001929399920	Global Trend	
2800000	656.615137	1	-1.031835922475	1.135629626430	-0.004301076443	-0.005675222156	0.000069658968	0.992757401350	N\A	0.014503679938	0.014000237820	0.001850992717	42	1	0.001152921935	Global Trend	
2850000	655.051174	1	-0.987491281059	1.164919617592	-0.017460979220	-0.005641401290	0.000112531206	0.991276730573	N\A	0.018099229775	0.016227899538	0.002122836733	42	1	0.006691201057	Global Trend	
2900000	683.450366	1	-0.819291265361	1.119321324837	0.002592019475	-0.005325873531	0.000016169400	0.994920595840	N\A	0.012613028824	0.013141705901	0.001433525793	48	5	0.003555687682	Global Trend	
2950000	665.965785	1	-0.795253513526	1.088851899186	0.030104848206	-0.005965054472	0.000032080329	0.992558214446	N\A	0.016220936221	0.015631737393	0.001738995317	37	3	0.004778926010	Global Trend	
3000000	652.174312	1	-0.931720975370	1.123247507448	0.017156600307	-0.008583629223	0.000022141185	0.992508554023	N\A	0.016608825979	0.016334146152	0.001849584084	39	2	0.001994317906	Global Trend	
3050000	660.280840	1	-1.006468272313	1.142528991385	-0.023850218853	-0.001612086285	0.000024901569	0.991681116725	N\A	0.017496874031	0.016152500909	0.001923045721	45	3	0.002950305811	Global Trend	
3100000	653.917098	1	-0.930067134670	1.119677285125	-0.007557405380	-0.003677367820	0.000162434646	0.991727035397	N\A	0.017041559290	0.015366499444	0.002022234879	41	3	0.004431980600	Global Trend	
3150000	648.894033	1	-1.058013164661	1.174859839057	-0.043519007954	-0.004455499043	0.000176273289	0.991771897511	N\A	0.017533929504	0.015943592611	0.001559220599	40	3	0.003432985620	Global Trend	
3200000	652.294251	1	-0.875049325085	1.118524961597	-0.013884569999	-0.002261585012	0.000041363141	0.992801429398	N\A	0.017203767783	0.016567362634	0.001870225946	43	2	0.003069980927	Global Trend	
3250000	651.917727	1	-1.012950775993	1.154309369425	-0.034891948701	-0.000756774522	0.000026550168	0.991170506504	N\A	0.018899998831	0.017382728482	0.002124215358	33	3	0.001018823077	Global Trend	
3300000	652.666387	1	-1.007853740645	1.143757396448	-0.009506825499	-0.005652418162	0.000015061070	0.991673940729	N\A	0.017220568974	0.016749500246	0.002022367480	44	2	0.000897081717	Global Trend	
3350000	656.128028	1	-1.005631367956	1.146204977191	-0.024414163104	-0.003160699429	0.000019058329	0.992369906909	N\A	0.016539567850	0.015739590947	0.001786054880	52	2	0.000977353530	Global Trend	
3400000	652.701150	1	-0.968317609315	1.123454429884	-0.005494277429	-0.005381016061	0.000348577214	0.992543579994	N\A	0.014389536616	0.014162276031	0.001808397568	46	1	0.019464357318	Global Trend	
3450000	658.304249	1	-0.892356730057	1.129024727424	-0.006000818835	-0.004524464670	0.000444246917	0.992125488422	N\A	0.017326412104	0.016904181511	0.001836713826	32	2	0.045492751940	Global Trend	
3500000	648.173065	1	-0.930181153175	1.107982644685	0.004930789282	-0.002598354848	0.000057957975	0.992010630177	N\A	0.017004554029	0.016194498899	0.001865224583	42	3	0.002226783357	Global Trend	
3550000	650.317975	1	-0.912358948850	1.125450506835	-0.016005287906	-0.003025036076	0.000030688680	0.992569267042	N\A	0.014880940770	0.014816947353	0.001767211356	42	1	0.001266102137	Global Trend	
3600000	651.680447	1	-0.921868311491	1.119877896929	-0.011626462429	-0.003867271030	0.000068061469	0.991764053282	N\A	0.014759499850	0.014602568816	0.001784907636	45	1	0.004261585944	Global Trend	
3650000	627.343960	1	-0.984680800493	1.130426193413	-0.018236631160	-0.002535189152	0.000078750362	0.991861870111	N\A	0.015640989410	0.015145136793	0.001761234668	42	1	0.001901139940	Global Trend	
3700000	654.325233	1	-0.916149264480	1.104285979805	0.017057443934	-0.005220079752	0.000070246933	0.992413765787	N\A	0.017105352334	0.015994748054	0.001786336694	46	2	0.004310630382	Global Trend	
3750000	655.814040	1	-0.927068237365	1.126685596567	-0.023510838966	-0.001716000840	0.000094180220	0.994778448824	N\A	0.015051882307	0.011705016858	0.001367348860	36	4	0.003874558467	Global Trend	
3800000	652.546629	1	-0.823316720134	1.090051380741	0.021103583002	-0.005476414516	0.000065584544	0.993098190533	N\A	0.013234781119	0.012863167923	0.001519369313	36	1	0.007543471029	Global Trend	
3850000	649.660810	1	-0.996501044584	1.102399138841	0.016448443036	-0.006169507052	0.000049559131	0.992200549372	N\A	0.015067754851	0.014785707284	0.001839916816	41	3	0.001881441774	Global Trend	
3900000	651.111305	1	-0.924888889116	1.097066753587	0.027484009438	-0.006650234759	0.000104099695	0.993526930527	N\A	0.013370872035	0.013047682343	0.001695767367	46	3	0.002872959392	Global Trend	
3950000	654.680766	1	-0.906023901822	1.098851591617	0.015783312013	-0.005984866308	0.000061487230	0.992070628703	N\A	0.014719698927	0.014037719235	0.001795589427	37	5	0.004404753048	Global Trend	
4000000	641.740911	1	-1.014953122993	1.130290021174	-0.025051866321	-0.002695417834	0.000054805150	0.993361427040	N\A	0.014386857340	0.014209446240	0.001579958424	47	4	-0.000112522774	Global Trend	
4050000	659.592127	1	-0.958168606614	1.103494164614	-0.002308927781	-0.002387965419	0.000049182562	0.992350831834	N\A	0.015779634096	0.015032515514	0.001824968663	48	3	0.005880706586	Global Trend	
4100000	659.715450	1	-1.139025241054	1.156397376203	-0.035705844147	-0.003052304207	0.000011702194	0.991636881351	N\A	0.017435214546	0.016747244759	0.002018016340	38	5	-0.000045858696	Global Trend	
4150000	657.688279	1	-1.017049351172	1.089240619699	0.015498013706	-0.005514633760	0.000029543479	0.994436481188	N\A	0.010868663542	0.012391041122	0.001626341037	42	3	0.000145856072	Global Trend	
4200000	647.490836	1	-1.099222650459	1.101117916655	0.020122893411	-0.006837256405	0.000067863240	0.993201658552	N\A	0.012507303617	0.013141450211	0.001652865378	41	2	-0.001392106247	Global Trend	
4250000	642.872967	1	-0.851902714438	1.089642722263	0.020461317066	-0.005776405991	0.000086383630	0.991608746077	N\A	0.015245364200	0.014874327322	0.001860497126	51	1	0.006627245790	Global Trend	
4300000	649.895783	1	-0.921209847447	1.109225512875	0.002960272537	-0.002208566748	0.000069622193	0.991004635992	N\A	0.018888348383	0.017335836551	0.001967020438	39	4	0.004747135298	Global Trend	
4350000	653.606768	1	-0.891382874699	1.135861678687	-0.025759676070	-0.001499322614	0.000082052717	0.991859137205	N\A	0.015244398115	0.014012005499	0.001679147588	44	1	0.006572474165	Global Trend	
4400000	649.623374	1	-1.122073757258	1.140110668088	-0.022051968439	-0.003740560258	0.000059906106	0.992421149487	N\A	0.015790720098	0.015073056014	0.002080683023	35	3	-0.000322521189	Global Trend	
4450000	644.215382	1	-0.902234973802	1.078734588259	0.009295741772	-0.003202118555	0.000077816784	0.994487322738	N\A	0.012994725731	0.014220496060	0.001653169152	37	3	0.003685198503	Global Trend	
4500000	652.512380	1	-0.936193683853	1.074147820327	0.027587006578	-0.004934406223	0.000088273068	0.991951586460	N\A	0.015734154324	0.014854113655	0.001614725243	40	2	0.002744628632	Global Trend	
4550000	641.175545	1	-0.989805144731	1.108679171347	-0.034545869487	0.001718844578	0.000071978446	0.992146753442	N\A	0.018639039178	0.017013708869	0.001983553180	38	4	0.002225713728	Global Trend	
4600000	654.127701	1	-1.087474435813	1.110111314406	0.000622319820	-0.004502315366	0.000076754990	0.992709389470	N\A	0.015080201299	0.014371375432	0.001744295600	38	3	-0.001899533070	Global Trend	
4650000	665.618308	1	-1.150857761502	1.122594174608	-0.008572363877	-0.003973247452	0.000052175389	0.997253470348	N\A	0.013297613456	0.010987302205	0.001784166847	41	5	-0.001580039464	Global Trend	
4700000	625.822728	1	-0.988372397601	1.096842785547	0.003263793268	-0.003838948413	0.000047607706	0.991106412675	N\A	0.016389340922	0.016040840265	0.001823742393	39	2	0.000649329276	Global Trend	
4750000	664.811222	1	-0.870142406452	1.091834521494	0.017031515908	-0.006172813420	0.000075467186	0.994284841524	N\A	0.011470762540	0.011571820349	0.001435189085	40	4	0.004440472778	Global Trend	
4800000	655.261135	1	-0.702871886510	1.121604741238	-0.012710885305	-0.004090618949	0.000130323369	0.992608294908	N\A	0.016714676889	0.016204199872	0.001814417788	40	3	0.021249844140	Global Trend	
4850000	648.220778	1	-0.830666044274	1.115778922713	-0.007678752236	-0.003371387484	0.000070338371	0.993561601190	N\A	0.015778956028	0.015021386869	0.001659993064	49	2	0.008484303448	Global Trend	
4900000	649.586092	1	-0.925421840827	1.136440026668	-0.012015150345	-0.004617278554	0.000043536928	0.992542468611	N\A	0.016778383061	0.015389364667	0.001745646456	45	2	0.002131126076	Global Trend	
4950000	657.765483	1	-0.940511566859	1.128802906705	-0.012962869288	-0.002779771359	0.000065221267	0.991617340301	N\A	0.016844673546	0.015301679435	0.001767075172	41	2	0.001877258152	Global Trend	
5000000	650.012551	1	-1.022105750926	1.156213532158	-0.021947373130	-0.001608537587	0.000039290418	0.991159268895	N\A	0.019139561178	0.017653797045	0.002035193861	44	2	0.002286369719	Global Trend	
5050000	647.819643	1	-0.724018510060	1.124682935442	0.005272354651	-0.007586918341	0.000086841688	0.993262449186	N\A	0.010940165464	0.012657069595	0.001693734954	45	2	0.005267877189	Global Trend	
5100000	655.035144	1	-1.065411403145	1.155304806098	-0.054177994800	0.001395420170	0.000580743763	0.991250969231	N\A	0.019146640291	0.018045481077	0.002022833696	47	3	0.005532925114	Global Trend	
5150000	657.866860	1	-1.183530898809	1.176193657668	-0.032962646035	-0.004865444566	0.000043091776	0.991857013271	N\A	0.018045751476	0.016288735912	0.001699448127	53	3	0.001247196146	Global Trend	
5200000	659.488095	1	-1.042483827444	1.148957208044	-0.020201894853	-0.004882061510	0.000110769824	0.992674595007	N\A	0.015453658048	0.014921117889	0.001639503154	46	3	0.007583503498	Global Trend	
5250000	656.698841	1	-0.676586168831	1.178836758621	-0.029464677200	-0.005352737566	0.000202297727	0.991138684957	N\A	0.019619090929	0.017920737529	0.002011901059	37	2	0.019366086248	Global Trend	
5300000	646.313587	1	-0.463374157181	1.129584270377	0.004493869870	-0.007582776508	0.000378396647	0.994843930732	N\A	0.012570969118	0.012965204408	0.001363025314	47	2	0.032234700498	Global Trend	
5350000	661.783658	1	-0.652253459724	1.147540522321	-0.032735918721	0.000320698104	0.000162269389	0.993070158029	N\A	0.016583448634	0.016142425971	0.001904616980	44	3	0.020219692715	Global Trend	
5400000	663.386277	1	-0.544486107657	1.112752312763	-0.002803914047	-0.003880890230	0.000159014545	0.994415104927	N\A	0.014256055291	0.014094517643	0.001711256574	37	1	0.023635592895	Global Trend	
5450000	639.542050	1	-0.616290828198	1.139771297518	0.010046670992	-0.007881991647	0.000162141338	0.991711621890	N\A	0.016980864617	0.016515638169	0.001880677702	44	2	0.019787397984	Global Trend	
5500000	657.020845	1	-0.583138386620	1.121967280051	0.003886660782	-0.005795651086	0.000160790821	0.994547524055	N\A	0.013328523613	0.013562210375	0.001406045263	33	1	0.021096512143	Global Trend	
5550000	645.856422	1	-0.532386863941	1.116538302137	-0.000694539834	-0.005012617872	0.000373939915	0.994141711688	N\A	0.011518312509	0.012633407276	0.001570570200	40	1	0.026474977750	Global Trend	
5600000	643.848120	1	-0.579612490563	1.118274679731	0.003861787410	-0.005233677675	0.000267938855	0.993525806309	N\A	0.013482849289	0.013738719405	0.001600145888	45	1	0.021653578127	Global Trend	
5650000	657.650382	1	-0.804741343130	1.104300597637	0.010115644914	-0.005156410166	0.000092230409	0.994784395591	N\A	0.010619857885	0.011830752098	0.001447241140	39	3	0.010911364343	Global Trend	
5700000	637.546814	1	-0.653237878356	1.114896969158	0.003551820863	-0.005561418942	0.000258804371	0.993569837325	N\A	0.013435447533	0.013947242931	0.001550509407	38	1	0.015380010789	Global Trend	
5750000	667.704341	1	-0.612417378414	1.137635076967	-0.000059424977	-0.006357812874	0.000136618163	0.993163923817	N\A	0.015200028880	0.014465155764	0.001532127273	31	3	0.013890428485	Global Trend	
5800000	648.118206	1	-0.618200894551	1.130729716064	0.008226723321	-0.006119071066	0.000148923235	0.992360908099	N\A	0.013041135843	0.014416009056	0.001862501520	36	2	0.020357851081	Global Trend	
5850000	642.066369	1	-0.479316546014	1.132611249279	-0.008757559558	-0.005288832370	0.000386895476	0.993165980959	N\A	0.014978910669	0.014952093948	0.001802666492	42	3	0.035198817967	Global Trend	
5900000	632.731106	1	-0.750404183324	1.149754448202	-0.012042767367	-0.005119496350	0.000239890559	0.991625251813	N\A	0.018976386813	0.017397916793	0.002121048505	33	0	0.014309774234	Global Trend	
5950000	643.343959	1	-0.989949177318	1.165511016373	-0.045727176147	0.001009664951	0.000081785487	0.991782358243	N\A	0.016413666803	0.015668490797	0.001855318424	41	3	0.004921174537	Global Trend	
6000000	649.217760	1	-0.945574655360	1.154922364983	-0.026206673919	-0.002611155675	0.000105651893	0.991145246955	N\A	0.019243436289	0.017865697474	0.002155945034	50	1	0.009466486715	Global Trend	
6050000	655.487624	1	-0.904710121317	1.131826676671	0.009795641424	-0.007452868443	0.000051203300	0.992787011856	N\A	0.015193196228	0.015010010720	0.001677890008	39	2	0.004198003192	Global Trend	
6100000	659.474895	1	-1.023926829616	1.144259172332	-0.027437608587	-0.003247610231	0.000039368891	0.992837761186	N\A	0.017299675014	0.015931919880	0.001854809609	44	3	0.000861191719	Global Trend	
6150000	661.933417	1	-1.040746791517	1.135709332229	-0.028639495519	-0.002094820383	0.000067430620	0.991612679640	N\A	0.017653890509	0.016162113628	0.001967320889	46	4	0.001638915175	Global Trend	
6200000	656.570077	1	-0.919308026344	1.076993333182	0.030276152594	-0.005105979872	0.000063181809	0.993039750240	N\A	0.014654057956	0.014309180581	0.001746374408	41	3	0.004135121667	Global Trend	
6250000	647.332535	1	-1.008081708620	1.109110275087	-0.003957350019	-0.003666045951	0.000060852244	0.991594085574	N\A	0.018390694521	0.016174652471	0.001861557654	36	4	0.000659167658	Global Trend	
6300000	650.566569	1	-1.003578996580	1.148384129306	-0.025555597515	-0.001992308698	0.000084722506	0.991157015240	N\A	0.015901128402	0.014697856539	0.001864730302	39	4	0.002997459351	Global Trend	
6350000	661.144803	1	-0.962108797880	1.153952156115	-0.039124410682	-0.001394799678	0.000246242754	0.993577375797	N\A	0.015787879852	0.011018872440	0.001527571265	43	4	0.006494126919	Global Trend	
6400000	670.282716	1	-1.103146037934	1.121207120245	-0.009608941971	-0.003325472906	0.000036269314	0.993339791948	N\A	0.014090076464	0.013601478868	0.001715163051	43	5	-0.001071420818	Global Trend	
6450000	666.281879	1	-1.043327292224	1.119618509147	0.003254207346	-0.005671258284	0.000068587829	0.993925138096	N\A	0.013096388321	0.012370349430	0.001515212038	37	5	0.000111627408	Global Trend	
6500000	639.563318	1	-0.929102151096	1.120138571786	-0.000533286818	-0.007299973847	0.000030168279	0.992750667169	N\A	0.013214936326	0.013579475790	0.001659710265	37	3	0.000456130717	Global Trend	
6550000	652.587501	1	-0.953409863954	1.143292565373	-0.000721591447	-0.005351324031	0.000029418514	0.993272391412	N\A	0.014575085506	0.014423177296	0.001788274792	40	2	0.002187246396	Global Trend	
6600000	658.079425	1	-0.975292662092	1.162318187270	-0.032452903041	-0.003657400040	0.000032533643	0.992785736052	N\A	0.016130815938	0.014798717507	0.001645193234	40	2	0.001688476718	Global Trend	
6650000	657.926150	1	-1.074711460109	1.183667593834	-0.071515171715	-0.000173774359	0.000062264900	0.992553276770	N\A	0.017267450676	0.016263505448	0.001805559597	41	3	0.003343833009	Global Trend	
6700000	650.409255	1	-0.993515345268	1.123543995403	0.006748260308	-0.006947727491	0.000100541659	0.992274630353	N\A	0.015278464929	0.014988662559	0.001789043683	40	3	0.004677695965	Global Trend	
6750000	648.026944	1	-1.094355872212	1.134589670191	0.015801139285	-0.009135821668	0.000065789372	0.992199259674	N\A	0.016429568136	0.015685283443	0.001835462601	41	4	0.000981631693	Global Trend	
6800000	650.654912	1	-0.936036864390	1.094190366180	0.003968978085	-0.004915966684	0.000041915956	0.993558769648	N\A	0.012071967072	0.012691811243	0.001583550407	37	5	0.002393296707	Global Trend	
6850000	654.791055	1	-1.081467018984	1.126596003510	0.015540203453	-0.008800472358	0.000058674567	0.992108072141	N\A	0.015953488606	0.015203307495	0.001974762712	40	4	0.001606773336	Global Trend	
6900000	659.801868	1	-0.981924444495	1.125120656933	-0.021858002768	-0.003088913879	0.000079284451	0.992080422629	N\A	0.015256196024	0.014009194229	0.001696248649	32	7	0.003467009999	Global Trend	
6950000	648.722804	1	-1.033942659668	1.131428994060	-0.045489541193	0.002340483156	0.000046110194	0.992967727620	N\A	0.014327109384	0.011285358891	0.001663094779	37	6	0.001609891164	Global Trend	
7000000	669.768955	1	-1.062338366100	1.110507953542	0.006883947757	-0.005590273233	0.000052961615	0.992036452050	N\A	0.017492356197	0.015797865954	0.001845135472	43	6	-0.000037510800	Global Trend	
7050000	657.856898	1	-0.919585135449	1.112223764072	-0.016589590272	-0.001852988858	0.000091767601	0.994190436784	N\A	0.012048759287	0.010959640586	0.001626489409	37	5	0.009407904837	Global Trend	
7100000	652.509794	1	-1.055735228268	1.107551820109	0.014640597404	-0.006401472379	0.000051960693	0.992674672086	N\A	0.016638452809	0.016111186678	0.001749256417	42	3	0.000432974559	Global Trend	
7150000	655.797600	1	-1.004197429772	1.116228153737	-0.009299107205	-0.003371122245	0.000072456648	0.994204649294	N\A	0.013984799368	0.013692019995	0.001469680044	49	5	0.001390021400	Global Trend	
