Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-glob-002.txt
Log File Name:                   NEO_d1_m8-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            724365700
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	670.296437	1	-1.093264373791	1.236410823527	-0.013219463149	-0.034005920313	0.000050069188	0.993905134094	N\A	0.023634776451	0.002209091888	0.009049618420	46	1	0.002375712622	Global Trend	
1550000	652.861278	1	-1.147021197270	1.248956261842	-0.014643053809	-0.037366003971	0.000069423956	0.993436033640	N\A	0.025772887914	0.002429937878	0.009110598625	28	3	0.002890353839	Global Trend	
1600000	654.008588	1	-1.018179953100	1.211084204774	-0.014341566134	-0.018340993273	0.000098881071	0.992609529493	N\A	0.024419336140	0.002607732152	0.009030565303	47	6	0.004377327747	Global Trend	
1650000	664.653329	1	-1.210010909422	1.274285476252	-0.013480206563	-0.055638503681	0.000140880255	0.992014570673	N\A	0.026602859089	0.002699827597	0.010903214390	36	4	0.003909958613	Global Trend	
1700000	665.196697	1	-1.217645729045	1.287475205672	-0.017268429706	-0.045738734720	0.000107446864	0.993436725080	N\A	0.026493771111	0.002532510598	0.009719467169	40	3	0.003166241331	Global Trend	
1750000	666.172194	1	-0.870096516955	1.215235981778	-0.010981252592	-0.031546597647	0.000158937727	0.992417677127	N\A	0.024348425864	0.002420542634	0.010275705893	37	2	0.013549140531	Global Trend	
1800000	653.121968	1	-1.213689109516	1.303352964232	-0.019451636503	-0.056628411965	0.000032657788	0.992950471815	N\A	0.028183068882	0.002762293514	0.011102175392	46	1	0.000763546967	Global Trend	
1850000	667.556310	1	-1.072701461918	1.246897845184	-0.013929244722	-0.038977686272	0.000026353054	0.993739741370	N\A	0.023234604345	0.002123565316	0.008425320717	51	3	0.001671230359	Global Trend	
1900000	654.349353	1	-1.110364304939	1.221218756317	-0.009850828074	-0.048802060663	0.000049140457	0.994887378733	N\A	0.023277336890	0.002131687673	0.008142841637	36	3	0.001023801337	Global Trend	
1950000	664.557335	1	-1.078840788429	1.227391801705	-0.012972944273	-0.032082393129	0.000025905808	0.994183095668	N\A	0.025097739516	0.002513379629	0.009506335729	48	1	0.001150049185	Global Trend	
2000000	660.085105	1	-1.201835533882	1.290343601487	-0.014540804401	-0.063658434281	0.000031416567	0.992162002748	N\A	0.028181230118	0.002764193331	0.011356009575	44	1	0.000944860203	Global Trend	
2050000	661.505567	1	-1.167268545090	1.281266877356	-0.014830403194	-0.055747612740	0.000022720059	0.993572159933	N\A	0.024532023400	0.002319831218	0.009954875780	35	1	0.001181706622	Global Trend	
2100000	664.917186	1	-1.076937983682	1.225768437401	-0.010267462785	-0.039897781560	0.000013030743	0.992788368195	N\A	0.024138428600	0.002731391341	0.011256324536	43	1	0.000921692231	Global Trend	
2150000	666.233635	1	-1.130091892507	1.245033782275	-0.014708204261	-0.031518612455	0.000027456596	0.992751886855	N\A	0.026322774223	0.002462236685	0.009955248749	39	1	0.000864465936	Global Trend	
2200000	656.194344	1	-1.134579162974	1.253818300268	-0.013910850316	-0.046477885407	0.000028996327	0.994665416379	N\A	0.023314943191	0.002157789772	0.008605301657	39	1	0.001353078269	Global Trend	
2250000	654.819183	1	-1.309964813041	1.325423980284	-0.020105916490	-0.062598623361	0.000026865579	0.994704363791	N\A	0.023908492695	0.002325554023	0.007633365399	50	1	0.000319779070	Global Trend	
2300000	660.160553	1	-1.038529278017	1.199132059453	-0.010824935295	-0.025241347309	0.000042220831	0.993064958891	N\A	0.023030059286	0.002306651445	0.008845096543	45	2	0.002304249377	Global Trend	
2350000	644.749812	1	-1.220731179529	1.238173432493	-0.013972022990	-0.032362473710	0.000026014462	0.992783458192	N\A	0.026662564079	0.002464132346	0.009654524670	33	1	0.000265190331	Global Trend	
2400000	658.974115	1	-1.296183695525	1.227893832200	-0.011847317010	-0.038475142572	0.000061072251	0.994364503589	N\A	0.023807992673	0.002137946216	0.008200800518	34	5	-0.000942667946	Global Trend	
2450000	675.945068	1	-1.214680161997	1.229214781971	-0.009919572582	-0.052725713449	0.000083895764	0.995201027168	N\A	0.024131700256	0.002135269680	0.008467036621	33	5	0.003407505394	Global Trend	
2500000	666.053495	1	-1.064886268581	1.228602125560	-0.014094731913	-0.028600268761	0.000082688951	0.994100552647	N\A	0.023157727245	0.002160127626	0.009070032572	40	3	0.005689568506	Global Trend	
2550000	667.006693	1	-1.082377654666	1.218972998440	-0.010837983555	-0.036201982581	0.000116643209	0.994010879775	N\A	0.024176938762	0.002321597876	0.009031436147	31	4	0.004998064440	Global Trend	
2600000	671.571853	1	-1.100520475269	1.177149775897	-0.007421096071	-0.034244102595	0.000062808593	0.993915312975	N\A	0.025960131516	0.002445865150	0.009524261098	33	4	0.001175991239	Global Trend	
2650000	649.973647	1	-1.162919569118	1.212630746136	-0.012511734096	-0.022472032963	0.000064933144	0.994994008442	N\A	0.023289043420	0.002104436093	0.007289864748	38	4	0.001831954897	Global Trend	
2700000	667.006000	1	-1.135949085752	1.210336165360	-0.013207906533	-0.018197255027	0.000053801902	0.994900980090	N\A	0.022351170989	0.002056470524	0.007909356335	40	3	0.002768264161	Global Trend	
2750000	655.291954	1	-1.266147646545	1.231662765710	-0.011342603105	-0.036262146471	0.000070345840	0.992168881947	N\A	0.027307633548	0.002644683923	0.010306741429	31	3	0.000001336644	Global Trend	
2800000	672.270564	1	-1.164817763758	1.252780391370	-0.012073366159	-0.057802218918	0.000060735559	0.993890298883	N\A	0.020967808612	0.002118136086	0.008911144838	48	5	0.004345882811	Global Trend	
2850000	647.175915	1	-1.175531041939	1.247531586743	-0.012027973562	-0.047267398892	0.000081516357	0.993206781547	N\A	0.026055454992	0.002533736463	0.010620276462	34	2	0.002872871015	Global Trend	
2900000	665.733627	1	-1.178953030045	1.273878112983	-0.016595940714	-0.043155957640	0.000080060266	0.993696534354	N\A	0.023351288319	0.002230378623	0.008981354047	42	3	0.004775675785	Global Trend	
2950000	658.687807	1	-1.135494190406	1.243806793146	-0.013408199176	-0.040099610848	0.000077331730	0.993134534715	N\A	0.025257796996	0.002375491248	0.009173461465	39	1	0.002723202208	Global Trend	
3000000	652.154392	1	-1.157781729396	1.239004550304	-0.014467364348	-0.034955057735	0.000039562649	0.993667326534	N\A	0.026920211359	0.002536096202	0.010139807689	52	2	0.000605553019	Global Trend	
3050000	666.887026	1	-1.029941393377	1.234055192845	-0.013401933959	-0.037876748576	0.000061115902	0.994278881292	N\A	0.022307727982	0.002397789535	0.008679164773	42	1	0.004395827764	Global Trend	
3100000	662.456043	1	-1.032908856681	1.217339599340	-0.010276321468	-0.042177068034	0.000024338744	0.994010470168	N\A	0.020509146078	0.002016298175	0.008375157525	65	3	0.001785322961	Global Trend	
3150000	669.856383	1	-0.977577281973	1.194874597138	-0.012253114153	-0.012452753217	0.000017964226	0.994608770386	N\A	0.022237810684	0.002050747882	0.008677975409	32	2	0.001525064265	Global Trend	
3200000	654.618416	1	-1.180154635608	1.296536440592	-0.017162283012	-0.048625409754	0.000026864825	0.994273793597	N\A	0.021866317554	0.002113504498	0.009221737030	38	1	0.001996746843	Global Trend	
3250000	668.401946	1	-1.005419779337	1.175270675951	-0.007730086418	-0.014025328612	0.000058847353	0.992755276547	N\A	0.023848387856	0.002477468862	0.010603268657	36	2	0.004172958646	Global Trend	
3300000	650.547561	1	-1.239248917933	1.251799629481	-0.014856485761	-0.043521396817	0.000028625804	0.992883568459	N\A	0.025880403145	0.002513246385	0.009433859859	29	2	0.000956883051	Global Trend	
3350000	649.423734	1	-1.237041617488	1.263159143841	-0.012218197274	-0.066352507497	0.000068800548	0.994309069678	N\A	0.024251402532	0.002302448362	0.009045231000	34	3	0.002035270585	Global Trend	
3400000	649.127675	1	-1.238958539040	1.255014904781	-0.012069826100	-0.059264090239	0.000089135418	0.991747315805	N\A	0.027635326167	0.002989794572	0.011697640438	31	4	0.001796134648	Global Trend	
3450000	653.453056	1	-1.232052332094	1.239659587543	-0.013305228756	-0.045554749425	0.000082453946	0.994509152887	N\A	0.024816716917	0.002301750814	0.008322615069	28	3	0.000087399674	Global Trend	
3500000	659.220502	1	-1.052885920288	1.192233338423	-0.009361707377	-0.035903801798	0.000020469686	0.994834473984	N\A	0.021583881543	0.001964596545	0.007970899996	38	3	0.000803669855	Global Trend	
3550000	651.435176	1	-1.047155278339	1.213935598169	-0.012780844134	-0.021738539294	0.000029861880	0.993351910116	N\A	0.023665171498	0.002294473847	0.009231571947	38	3	0.001470533107	Global Trend	
3600000	653.379432	1	-1.184372356707	1.263213360865	-0.014487141616	-0.045095027125	0.000022078015	0.992984875658	N\A	0.025230565349	0.002578546705	0.009808909264	44	1	0.000679464171	Global Trend	
3650000	663.569680	1	-1.138602206552	1.212119079227	-0.009891268318	-0.036242611032	0.000032870498	0.994258629313	N\A	0.023225071171	0.002164654368	0.008176181758	37	2	0.001207087932	Global Trend	
3700000	655.629714	1	-1.167043894141	1.254926999666	-0.014853349598	-0.045854006703	0.000026400745	0.993532030407	N\A	0.026637670707	0.002424598941	0.009078663028	45	1	0.000401038719	Global Trend	
3750000	669.695999	1	-1.160013658246	1.246795574204	-0.017345418614	-0.021401042610	0.000019062637	0.992744378660	N\A	0.027420232502	0.002639903605	0.010389294769	35	6	0.000278994783	Global Trend	
3800000	669.125065	1	-1.120430844033	1.247608113291	-0.014866104371	-0.036880787489	0.000038328070	0.995218064068	N\A	0.023472386774	0.002164474452	0.007696621452	42	4	0.000662681224	Global Trend	
3850000	671.766655	1	-1.201452885678	1.264914092414	-0.014352328946	-0.044228326985	0.000040102266	0.993780393794	N\A	0.024818120202	0.002371342288	0.008419109617	37	7	0.000201424161	Global Trend	
3900000	657.791306	1	-1.160525110038	1.272276874120	-0.012914543089	-0.058411342953	0.000016878190	0.993601895837	N\A	0.025110018983	0.002476983092	0.010332524526	30	1	0.000822713095	Global Trend	
3950000	650.532766	1	-1.130335531344	1.233577432527	-0.010525300588	-0.040500262103	0.000023037181	0.991520876802	N\A	0.029324072760	0.002894119162	0.012021553026	43	3	0.000923108170	Global Trend	
4000000	648.932529	1	-1.247345368980	1.279993118349	-0.018057648161	-0.032026210931	0.000019336766	0.994195001012	N\A	0.025769900096	0.002377322605	0.009031509984	37	1	0.000258014110	Global Trend	
4050000	650.373735	1	-1.289598629909	1.331688139011	-0.021885763755	-0.060068791803	0.000037776357	0.994542716587	N\A	0.025643189023	0.002427335027	0.009442999495	44	2	0.000529096877	Global Trend	
4100000	668.373177	1	-1.144399199959	1.284500533472	-0.018229772868	-0.039756800472	0.000094401707	0.995083581638	N\A	0.022463611037	0.002066742409	0.007989552302	40	2	0.003805106634	Global Trend	
4150000	657.111426	1	-1.136566420313	1.227165278277	-0.011024215372	-0.035831790144	0.000032669916	0.993377611722	N\A	0.024721440199	0.002323710087	0.009177379180	45	1	0.000831618701	Global Trend	
4200000	664.651712	1	-1.167301214609	1.244115787263	-0.011360075640	-0.047769257432	0.000052245192	0.992495608468	N\A	0.028202793353	0.002718745450	0.010725849414	39	1	0.001829554878	Global Trend	
4250000	651.286300	1	-1.105110498829	1.193695018070	-0.010833032622	-0.031476359271	0.000043865613	0.992954069486	N\A	0.027388524465	0.002626660796	0.009937710521	39	3	0.000414080878	Global Trend	
4300000	652.949395	1	-1.151423055998	1.231513510804	-0.012908332959	-0.024435540501	0.000014986766	0.991843795508	N\A	0.028329955076	0.002721750027	0.011107915631	33	3	0.000321753617	Global Trend	
4350000	663.851726	1	-1.091681150518	1.231188110687	-0.013845280404	-0.026796681307	0.000026316471	0.994617585224	N\A	0.022171946065	0.002019102569	0.007427664920	27	3	0.001214078916	Global Trend	
4400000	649.635791	1	-0.975990228107	1.148113976335	-0.008190322118	-0.009295825533	0.000100024140	0.993937324291	N\A	0.022877585148	0.002260742111	0.009695362086	53	2	0.003119892394	Global Trend	
4450000	655.907028	1	-1.104755631341	1.250670661196	-0.011135985524	-0.052173316483	0.000046490509	0.993152366961	N\A	0.023908788343	0.002263583182	0.008986760032	38	2	0.002602730784	Global Trend	
4500000	654.371025	1	-1.247280703791	1.308398495713	-0.017707198597	-0.067736274783	0.000071638304	0.993062634918	N\A	0.026271947616	0.002553288606	0.010308407574	39	3	0.003929396261	Global Trend	
4550000	659.802194	1	-1.346542317275	1.222025637211	-0.013644632127	-0.023361994115	0.000092938017	0.992240737977	N\A	0.025141896671	0.002482772006	0.009090872597	36	6	-0.002458744117	Global Trend	
4600000	668.326404	1	-1.077031862701	1.181343970001	-0.007101454544	-0.028254650493	0.000053942788	0.993246318135	N\A	0.019701329299	0.002135183517	0.006432307757	40	3	0.003948671728	Global Trend	
4650000	655.532253	1	-1.236956092178	1.260608053330	-0.012539303371	-0.066911116325	0.000070233834	0.992412513871	N\A	0.028153765002	0.003021900370	0.010827027285	46	3	0.000271492919	Global Trend	
4700000	664.195964	1	-1.152694630149	1.231870894745	-0.011597739177	-0.032330998418	0.000067042959	0.993208575269	N\A	0.026902898838	0.002502752811	0.009892333503	42	5	0.002091128982	Global Trend	
4750000	659.451677	1	-1.268205474732	1.238030795940	-0.011166456671	-0.048474523788	0.000048989373	0.992739533628	N\A	0.027455601620	0.002616795691	0.010152804158	45	4	-0.000519053771	Global Trend	
4800000	662.486611	1	-1.246538685330	1.252010308634	-0.013953890784	-0.045384607015	0.000088789489	0.992881521058	N\A	0.026071762336	0.002497255575	0.009480931530	40	3	0.001139889935	Global Trend	
4850000	665.694943	1	-1.221822904421	1.253030371794	-0.014684964971	-0.051412562079	0.000066157854	0.993668332244	N\A	0.024905675400	0.002367747677	0.009132504920	42	3	0.001036464642	Global Trend	
4900000	665.462748	1	-1.257943560273	1.241418191084	-0.015721063822	-0.025927623756	0.000108247215	0.992761134356	N\A	0.026740178455	0.002515887712	0.010156395857	41	5	0.000940221982	Global Trend	
4950000	655.233260	1	-1.183418726503	1.215953251916	-0.010605598945	-0.040111443070	0.000063583101	0.992760482222	N\A	0.026954638452	0.002591351953	0.010000774806	28	3	0.001888710374	Global Trend	
5000000	661.080032	1	-1.118471786433	1.210411590703	-0.008176821413	-0.051566618505	0.000076351437	0.992067484229	N\A	0.026191203700	0.002529843743	0.010329652008	41	3	0.002748971131	Global Trend	
5050000	657.100665	1	-1.361546817875	1.253450315445	-0.014403400511	-0.040459226980	0.000087574962	0.993725234316	N\A	0.025937198009	0.002366396774	0.009492732602	40	3	-0.000853273334	Global Trend	
5100000	662.245697	1	-1.257975788828	1.205688069009	-0.011060519220	-0.020867412041	0.000060792691	0.994321997138	N\A	0.026728055570	0.002469618764	0.009322372795	30	4	-0.001458451962	Global Trend	
5150000	655.835155	1	-1.237285920119	1.233721755575	-0.012085255129	-0.040065071069	0.000058338845	0.991424109925	N\A	0.027179553044	0.002608777935	0.010774761784	40	3	-0.000048532429	Global Trend	
5200000	667.361601	1	-1.164538617369	1.232934694536	-0.011180200925	-0.050123685594	0.000048156463	0.994084409653	N\A	0.024452796532	0.002247561757	0.009180506329	32	3	0.001730080907	Global Trend	
5250000	661.085348	1	-1.080749823337	1.243398322087	-0.012631703670	-0.039709713210	0.000048225657	0.992937005585	N\A	0.024514531800	0.002503583071	0.009314413048	35	2	0.002675819694	Global Trend	
5300000	664.311594	1	-1.144153880764	1.305994473780	-0.018273984696	-0.053481492251	0.000041773985	0.993024067441	N\A	0.023496294979	0.002448620360	0.009548124092	35	1	0.002607101140	Global Trend	
5350000	650.611188	1	-0.950320124661	1.241274506056	-0.012615211179	-0.039110253599	0.000165382509	0.993914235034	N\A	0.024168857434	0.002527501653	0.010064335279	45	1	0.007041444445	Global Trend	
5400000	651.463315	1	-1.057024344140	1.213213547379	-0.010023976679	-0.039905262324	0.000069088319	0.992829258017	N\A	0.026377588336	0.002509435761	0.010204529781	38	2	0.002428767811	Global Trend	
5450000	664.994107	1	-1.090163021290	1.236248939105	-0.013825992583	-0.036360065921	0.000073792034	0.995233856427	N\A	0.021146118335	0.001987085063	0.007073036503	51	1	0.002840147376	Global Trend	
5500000	660.867302	1	-1.310856883583	1.236393164009	-0.013196402619	-0.034021447160	0.000085792093	0.992747515043	N\A	0.025042807953	0.002521586259	0.009839588805	45	3	0.002625474979	Global Trend	
5550000	651.092004	1	-1.071463156733	1.197038392352	-0.007105211994	-0.033898082750	0.000061059852	0.992268522659	N\A	0.023616593904	0.002547985455	0.008864687181	30	2	0.002419197767	Global Trend	
5600000	656.429415	1	-1.015601596853	1.171390079740	-0.006691449532	-0.026404803746	0.000069751343	0.993068591046	N\A	0.026389312567	0.002557440514	0.009392943734	40	3	0.003119491034	Global Trend	
5650000	665.041496	1	-0.984337115847	1.194658391700	-0.009395836007	-0.023496230161	0.000019315794	0.994081237719	N\A	0.022606210003	0.002159421606	0.009306337500	37	1	0.001675975461	Global Trend	
5700000	655.335764	1	-1.075603641723	1.195617466955	-0.009461910947	-0.033095193533	0.000061418602	0.994039376090	N\A	0.022928666806	0.002354918597	0.009473239078	30	3	0.001501602165	Global Trend	
5750000	663.715479	1	-1.087784483068	1.245246969998	-0.015362463549	-0.035189201416	0.000048999104	0.995035226693	N\A	0.022427643731	0.002111411602	0.008320613927	43	2	0.002384205391	Global Trend	
5800000	646.055998	1	-1.020058481591	1.210348911008	-0.011425393985	-0.034182002824	0.000113692640	0.993323393496	N\A	0.025721569103	0.002408648352	0.010292552882	42	1	0.005474357042	Global Trend	
5850000	663.551958	1	-1.142726162232	1.242784081434	-0.015420131189	-0.022813502735	0.000132133169	0.993890396937	N\A	0.023608483514	0.002164549324	0.008594230069	45	3	0.005682127523	Global Trend	
5900000	660.299513	1	-1.193946888213	1.307950686160	-0.020139107120	-0.042957272255	0.000094158451	0.993534448525	N\A	0.027195764632	0.002607910878	0.010644773720	34	1	0.003682015367	Global Trend	
5950000	675.473791	1	-0.770915312903	1.232407171169	-0.013914187778	-0.027435885183	0.000147799587	0.994285804725	N\A	0.023074815016	0.002164889853	0.008932892797	50	4	0.009374034465	Global Trend	
6000000	661.992030	1	-1.152529881315	1.291585565764	-0.019115043038	-0.041233884102	0.000127829501	0.994983093319	N\A	0.024440290233	0.002233077146	0.007776005396	35	1	0.003818783072	Global Trend	
6050000	652.897864	1	-0.992184998789	1.217742986841	-0.012013148638	-0.034153716568	0.000102948078	0.994756156897	N\A	0.023089361195	0.002141479406	0.008622154298	40	1	0.005851706832	Global Trend	
6100000	654.686243	1	-1.088991745072	1.207970489312	-0.007496272980	-0.043788673538	0.000056168496	0.992226214119	N\A	0.028931066902	0.002888696259	0.011180896673	32	6	0.001204407568	Global Trend	
6150000	665.191864	1	-1.115714942297	1.203619430177	-0.010609370450	-0.034542755098	0.000087194725	0.992945420623	N\A	0.025001103477	0.002444409685	0.008671583423	35	3	-0.000141527341	Global Trend	
6200000	665.858323	1	-1.198375919211	1.255893953553	-0.016478365447	-0.039564926272	0.000078054022	0.992835982518	N\A	0.025544048813	0.002347545689	0.009154946457	37	3	0.000298483922	Global Trend	
6250000	649.088532	1	-1.203045749081	1.251269542786	-0.012893098954	-0.037139928323	0.000058309405	0.992210848666	N\A	0.027867751697	0.002798981300	0.010679953119	38	4	0.000509277812	Global Trend	
6300000	665.399578	1	-1.192269307519	1.255903490806	-0.017162408074	-0.030492868134	0.000076400653	0.993545202215	N\A	0.025648366992	0.002522277978	0.009826185783	39	3	0.002998262625	Global Trend	
6350000	667.142094	1	-1.042045002286	1.180853508751	-0.008020907628	-0.032346499387	0.000636433041	0.993056444358	N\A	0.024961655055	0.002340465517	0.010106242096	40	3	0.035053416242	Global Trend	
6400000	660.042533	1	-1.237610003855	1.266895088393	-0.016573985548	-0.040141747572	0.000327453172	0.991877985201	N\A	0.025485555883	0.002501148962	0.010785283728	52	3	0.009585293124	Global Trend	
6450000	659.161306	1	-1.079301212270	1.213239886304	-0.012568299186	-0.028451346384	0.000294336581	0.994420574378	N\A	0.022199631547	0.002012657582	0.007847386927	42	1	0.011075303081	Global Trend	
6500000	656.730290	1	-1.163084504085	1.236774458102	-0.014061955240	-0.037033087915	0.000187559057	0.994101662095	N\A	0.025317533599	0.002333468428	0.008548732642	38	4	-0.000650827257	Global Trend	
6550000	660.620597	1	-1.284881752216	1.272509050335	-0.017629225994	-0.038918649089	0.000089498679	0.993977332409	N\A	0.025683071061	0.002414355207	0.009422386823	37	3	-0.000502824073	Global Trend	
6600000	669.852462	1	-1.129968553846	1.222908528847	-0.012540851674	-0.031848261114	0.000072384013	0.994450521597	N\A	0.023285205865	0.002214916941	0.008642765776	40	3	0.001770399595	Global Trend	
6650000	664.160265	1	-0.990304217373	1.147859138282	-0.007097905571	-0.019684728943	0.000039188651	0.994646942727	N\A	0.022296956742	0.002081570851	0.008565997713	33	4	0.002860006277	Global Trend	
6700000	662.854598	1	-1.146968852487	1.241648423494	-0.014494487370	-0.045491607805	0.000085263492	0.994142059938	N\A	0.022684965832	0.002173104303	0.008233998994	45	3	0.003262474938	Global Trend	
6750000	678.606878	1	-1.157707513221	1.194468372400	-0.007907606265	-0.032073843015	0.000051686415	0.993295922780	N\A	0.027235809260	0.002616726003	0.010633279353	40	5	0.000070457342	Global Trend	
6800000	644.390631	1	-1.164021553288	1.218762531310	-0.012229028895	-0.033220161501	0.000122601772	0.994019645203	N\A	0.024383752645	0.002202187920	0.008408558883	39	4	0.001530083846	Global Trend	
6850000	656.288564	1	-1.001182948615	1.137888934563	-0.005606438345	-0.016942172956	0.000078869662	0.994224368563	N\A	0.021472462559	0.001993453218	0.008631320402	46	3	0.003807687342	Global Trend	
6900000	667.338137	1	-1.217655402384	1.246228045728	-0.015004816138	-0.035035557812	0.000060336129	0.993794969685	N\A	0.024664888620	0.002279696521	0.008548553959	36	3	0.001677314485	Global Trend	
6950000	649.500482	1	-1.207486246129	1.231839205530	-0.011392108046	-0.039630483420	0.000069975555	0.992829085753	N\A	0.025047192614	0.002380405781	0.008758914059	34	5	0.001765894944	Global Trend	
7000000	662.215225	1	-1.188150771772	1.215052996842	-0.010313316820	-0.037380737687	0.000051114237	0.994768630557	N\A	0.023188736644	0.002093135478	0.008002584230	43	6	0.000972957471	Global Trend	
7050000	668.280394	1	-1.212541399845	1.222556824737	-0.011251072122	-0.041034577179	0.000026078330	0.993779159459	N\A	0.025339611093	0.002465440328	0.009486213685	42	3	0.000665492603	Global Trend	
7100000	650.589387	1	-1.210658380986	1.240898138738	-0.015338893805	-0.026929704921	0.000038348832	0.993290072298	N\A	0.028946905724	0.002909895179	0.010962607875	35	3	0.000761050015	Global Trend	
7150000	651.332399	1	-1.266655821340	1.270533944663	-0.013995360113	-0.050661470425	0.000014973818	0.991327272553	N\A	0.029650011350	0.003107595882	0.011894101841	35	4	0.000277978536	Global Trend	
