Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m7-fab-001.txt
Log File Name:                   CEREB_d1_m7-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2812623163
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m7-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2600000	576.200585	1	-0.846976134468	0.987666786456	0.017740005996	0.000226185116	0.000065427056	0.986019876699	N\A	0.024007722352	0.021803951120	0.002862849231	34	1	
2650000	574.157921	1	-0.962446437015	1.023143023469	0.023296384057	-0.001998236550	0.000084039060	0.984159121570	N\A	0.024946821141	0.022529562804	0.002942336758	33	0	
2700000	573.867443	1	-0.778147981469	0.942809062963	0.057278692917	-0.000906303747	0.000091863592	0.987846072837	N\A	0.021173786710	0.020183642633	0.002786299108	46	1	
2750000	576.793257	1	-0.843053422671	0.985269567275	0.019355672719	0.000950939263	0.000099548583	0.987046434478	N\A	0.021838104594	0.020253803987	0.002915112748	42	0	
2800000	557.804686	1	-0.804753912950	0.957477427105	0.041501065983	0.000789187137	0.000076653765	0.982141906833	N\A	0.024020540513	0.023307071289	0.003134890996	44	0	
2850000	561.369864	1	-0.843139556136	0.973276007201	0.036975397877	-0.000363196490	0.000072100014	0.981945802703	N\A	0.027559278476	0.024462712358	0.003161912378	35	0	
2900000	572.963823	1	-0.840439376371	0.968996290242	0.049815325107	-0.002607038462	0.000084603025	0.982483101618	N\A	0.025581290911	0.023203639147	0.003161116235	30	1	
2950000	573.790471	1	-0.871812443804	0.969783019160	0.074375349593	-0.007208622376	0.000072466313	0.985452916655	N\A	0.022230807145	0.020729823265	0.002778539389	32	3	
3000000	569.137435	1	-0.872028677505	0.971750133686	0.054715667058	-0.003592004855	0.000083079338	0.984851801371	N\A	0.021403661117	0.022062389685	0.003045761250	35	1	
3050000	569.924402	1	-0.859125885134	0.971484849096	0.071235607439	-0.009282077716	0.000062120590	0.982888692483	N\A	0.025791869772	0.023614625088	0.003019974742	32	0	
3100000	556.191338	1	-0.785797904681	0.963648838439	0.015889395170	0.004099927264	0.000068699370	0.981461470550	N\A	0.024153554471	0.023175442799	0.003150401544	34	1	
3150000	577.717643	1	-0.669981911792	0.884577593044	0.089658196410	0.001378330443	0.000039685445	0.982095184400	N\A	0.027331965908	0.024498504536	0.003064195154	33	1	
3200000	543.996289	1	-0.892121769014	0.975886394249	0.079683475847	-0.008181893015	0.000048983832	0.984824182398	N\A	0.023523622984	0.021751487070	0.003009977900	35	0	
3250000	566.434851	1	-0.868960185832	0.986189531377	0.030560260907	-0.000225605255	0.000086954415	0.989898127285	N\A	0.018150136111	0.019705633154	0.002747784827	31	0	
3300000	577.165572	1	-0.940281514378	0.999404148281	0.065160859051	-0.009207179195	0.000080312717	0.985013553633	N\A	0.022968851083	0.020879830892	0.002844546229	33	1	
3350000	567.603627	1	-1.001213672795	1.047875858401	-0.016833592138	0.000932984690	0.000091270483	0.983491796590	N\A	0.025481704695	0.022821162237	0.003118278158	33	3	
3400000	571.119545	1	-0.883051703566	0.994990475012	0.033465402816	-0.003506021448	0.000065615861	0.989876356247	N\A	0.017827384282	0.020811747344	0.002908421446	44	0	
3450000	567.977129	1	-0.880282768410	0.969295673572	0.078114626983	-0.006535474848	0.000083490170	0.989973016855	N\A	0.021421943294	0.018525514552	0.002577209829	35	0	
3500000	572.617019	1	-0.929554036713	1.023709516348	0.017453681320	-0.004422086026	0.000083636605	0.983329671992	N\A	0.024631309630	0.022499277755	0.003076276712	36	3	
3550000	567.146630	1	-0.908031380587	1.002886282175	0.026700249767	-0.001855529354	0.000073583666	0.985677826570	N\A	0.022581218057	0.022566489837	0.002991006147	33	0	
3600000	585.253149	1	-0.864987700534	0.968648725446	0.073177289302	-0.006393118336	0.000088045951	0.984229097538	N\A	0.021215289053	0.020828300183	0.002873039035	34	2	
3650000	569.482612	1	-0.928919680253	1.009102554504	0.026538222028	-0.002611010796	0.000099373521	0.989422673853	N\A	0.016924789033	0.019913468323	0.002729561223	43	2	
3700000	563.352597	1	-0.869932606653	1.002248127134	-0.010848335530	0.006666035438	0.000027365347	0.982352484033	N\A	0.027475490760	0.024502248407	0.003350125077	40	0	
3750000	567.096058	1	-0.802698102141	0.944915810679	0.072174416308	-0.003406591231	0.000078289179	0.986355635007	N\A	0.023336599795	0.021591560439	0.002852141603	33	0	
3800000	572.287424	1	-0.881868281561	0.987483337603	0.042309672156	-0.003076412441	0.000090223426	0.980310069197	N\A	0.024696963949	0.023056929000	0.003358286127	30	0	
3850000	571.906545	1	-0.773077230336	0.936205167471	0.063295721568	-0.001239591667	0.000108426444	0.983812273821	N\A	0.024865193068	0.022214735211	0.002902909634	30	1	
3900000	572.346468	1	-0.758719805848	0.937900935008	0.055712108269	0.000255642871	0.000078484233	0.989529463642	N\A	0.019575761257	0.019479130557	0.002795503323	40	0	
3950000	564.612588	1	-0.903533702548	0.996940277342	0.009495599202	0.002653766451	0.000077842252	0.985127163617	N\A	0.024648038767	0.022344583091	0.003022219991	30	1	
4000000	561.438757	1	-0.872751665310	0.980149486742	0.038141542886	0.000024542555	0.000097645148	0.981641838417	N\A	0.025131839332	0.023624844683	0.003127875200	38	0	
4050000	562.118099	1	-0.832259361699	0.927020102656	0.072426617736	-0.003215548998	0.000065048878	0.982748849961	N\A	0.024883663120	0.023284686524	0.003175842921	30	1	
4100000	571.979374	1	-0.787764194474	0.963032785264	0.021504995179	0.003528251451	0.000080075677	0.981398399983	N\A	0.024567484300	0.022230947044	0.002981577555	35	1	
4150000	559.097322	1	-0.735928761911	0.908459428486	0.104489998664	-0.005836437230	0.000088847027	0.983686652280	N\A	0.023254806014	0.022508241815	0.003045446961	37	0	
4200000	573.493680	1	-0.841443971493	0.967465208676	0.045657620847	-0.000742867844	0.000076396721	0.981926187595	N\A	0.024182094868	0.023099014482	0.003150925380	35	0	
4250000	572.019082	1	-0.816884002851	0.969025437831	0.038151415008	-0.001649804911	0.000076685476	0.982513393324	N\A	0.025276620847	0.023493702612	0.003011265743	33	0	
4300000	571.028724	1	-0.750054501288	0.949753794566	0.028933096409	0.003748067166	0.000063717944	0.985197412257	N\A	0.022491233987	0.021198214413	0.002900945755	30	1	
4350000	569.523279	1	-0.833599523703	0.954602013589	0.080315574375	-0.006861332153	0.000092203243	0.981566472148	N\A	0.024268345153	0.022511309158	0.003077201964	29	0	
4400000	567.381902	1	-0.857012901029	0.984659768557	0.024168989654	0.001034545485	0.000092550595	0.981379217738	N\A	0.025854621651	0.023547317436	0.003089025271	28	1	
4450000	575.148654	1	-0.877534669482	0.992677181765	0.018792435614	0.000459677777	0.000079623678	0.984306398645	N\A	0.023693339550	0.021711944484	0.002847759195	43	0	
4500000	567.038585	1	-0.795201230422	0.947077309368	0.057476829640	-0.001070918197	0.000073475993	0.983955249690	N\A	0.026366858417	0.023770597128	0.003032207626	45	2	
4550000	573.524008	1	-0.897678008905	1.005459953931	0.019132147388	-0.001956082416	0.000068016933	0.984754433519	N\A	0.024158794618	0.021367526946	0.003046891185	34	2	
4600000	556.908427	1	-0.859762194907	0.985319930995	0.035271567694	-0.003526713031	0.000069971309	0.982156007816	N\A	0.025204035237	0.022443497796	0.003111176259	32	1	
4650000	571.364760	1	-0.932061308099	1.000510032641	0.049212059461	-0.004620248960	0.000075380890	0.983579530776	N\A	0.026440724206	0.024277891977	0.003106988277	35	0	
4700000	566.150522	1	-0.971561539799	1.043722168855	0.000662909554	-0.001895156810	0.000091656269	0.984233230043	N\A	0.024160328020	0.022364631894	0.002946406343	41	2	
4750000	576.485069	1	-0.893680818266	1.003466806732	0.020405414366	-0.001775865607	0.000071541623	0.986026597574	N\A	0.024410589489	0.020662657090	0.002821294918	41	0	
4800000	576.855104	1	-0.814570756330	0.956624365337	0.059685208423	-0.003965111646	0.000084277008	0.985389270071	N\A	0.021958694981	0.021216870398	0.002914251843	39	0	
4850000	569.148255	1	-0.893314906411	0.998019431128	0.017489675280	0.000383963062	0.000069549590	0.984055071542	N\A	0.024900355572	0.022390727006	0.003055100976	30	0	
4900000	572.948047	1	-0.855059801492	0.974718978686	0.044031438341	-0.000312885854	0.000071760096	0.985068335835	N\A	0.023184275865	0.021602848665	0.002884430775	33	0	
4950000	568.597775	1	-0.869598004546	1.001250178306	0.011124753000	0.002024692273	0.000085718027	0.980630579223	N\A	0.028462337837	0.025588985444	0.003477136314	29	1	
5000000	574.954188	1	-0.910779212263	1.001859025338	0.031495196773	-0.001561538605	0.000078074645	0.985250696477	N\A	0.022863400730	0.021659358299	0.002973457670	48	2	
5050000	568.610760	1	-0.924839767964	1.009105930605	0.019746625865	-0.000412180470	0.000101464199	0.987219000522	N\A	0.022704517879	0.020991554279	0.002784677068	42	1	
5100000	563.511550	1	-0.808046379514	0.964209362984	0.046152098051	-0.002820521627	0.000235243250	0.983273662237	N\A	0.026106530274	0.023020115873	0.003107633254	29	1	
5150000	564.050096	1	-0.940961937677	1.026983705037	-0.010011309774	0.003219522935	0.000086993724	0.981305318242	N\A	0.026789111914	0.025320988383	0.003390682070	31	0	
5200000	564.305314	1	-0.898462842030	1.003395025404	0.019017656787	-0.000258986444	0.000088591203	0.985184928676	N\A	0.026007385012	0.022555393748	0.002955454875	34	0	
5250000	571.695758	1	-0.860633651921	0.993848329836	0.021136993005	-0.001665773929	0.000093806236	0.984058837051	N\A	0.023407807473	0.021593414083	0.002886181413	34	1	
5300000	576.070982	1	-0.876103830816	1.006064162703	-0.000361625489	0.001734040714	0.000075667798	0.983018579600	N\A	0.026491913321	0.024663346357	0.003343789590	42	0	
5350000	568.062892	1	-0.975284314798	1.023336018295	0.032588352535	-0.003610537160	0.000080036700	0.983034842074	N\A	0.024609482195	0.022494997293	0.002987933457	29	1	
5400000	563.122826	1	-0.842797165265	0.962343953012	0.058037964221	-0.001166630253	0.000080271841	0.988592052393	N\A	0.019956376383	0.020055545243	0.002878234756	34	2	
5450000	570.716099	1	-0.764138022279	0.951692124577	0.030930559892	0.002022658688	0.000086347050	0.985145443541	N\A	0.023265432228	0.021613672738	0.002926575031	38	0	
5500000	570.471267	1	-0.848203773049	0.972725614872	0.057326400535	-0.006226094774	0.000084510711	0.983787784992	N\A	0.024366646327	0.022432582840	0.002937196083	30	0	
5550000	565.326886	1	-0.817593419913	0.932485739461	0.114532209724	-0.009330982218	0.000067142683	0.987474656329	N\A	0.023014470067	0.021171603045	0.002702445426	38	1	
5600000	558.912250	1	-0.893498582901	1.005665736698	0.001561071663	0.003103852510	0.000053275248	0.982284299078	N\A	0.026075512322	0.024506637741	0.003278221853	35	1	
5650000	570.770624	1	-0.955077508999	1.009847180622	0.065154249403	-0.011340885317	0.000101000184	0.986402158215	N\A	0.022893831041	0.021047650731	0.002865235577	35	0	
5700000	581.020721	1	-0.884430929655	0.991025916703	0.031576591389	-0.001168760072	0.000062849571	0.987947101972	N\A	0.018377067165	0.019744856875	0.002766525312	41	3	
5750000	570.388706	1	-0.850387068124	0.976483948549	0.029888234400	0.000747367551	0.000073316909	0.986376536443	N\A	0.024414520017	0.022286455317	0.002939805751	43	0	
5800000	570.468191	1	-0.887099101281	1.006869807591	-0.001123761538	0.003686598968	0.000021555370	0.982139894723	N\A	0.026467273237	0.024657264201	0.003219313859	31	1	
5850000	567.272153	1	-0.920284083520	1.023919690925	-0.011039691044	0.002125542198	0.000009702580	0.982900192747	N\A	0.024860071418	0.023482516249	0.003404318550	32	1	
5900000	566.388060	1	-0.923543602877	1.004985425564	0.021435543666	0.002252064610	0.000013647454	0.984078490973	N\A	0.024319573192	0.022882311583	0.003040000020	40	2	
5950000	569.409284	1	-0.876604674481	0.988320477843	0.031786958255	-0.001035125499	0.000049289051	0.986688621305	N\A	0.021283476656	0.021145682763	0.002925710504	38	1	
6000000	570.914807	1	-0.825942831734	0.982541302976	0.016051833916	0.000685141962	0.000071689245	0.985195409221	N\A	0.023773545797	0.022591093573	0.003206446309	29	1	
6050000	563.584405	1	-0.817224526733	0.949221498082	0.076420680389	-0.005683213815	0.000072926153	0.987546103711	N\A	0.022631638900	0.020840513083	0.002781493688	32	0	
6100000	569.768044	1	-0.818643559023	0.951890894191	0.078966584359	-0.007243040245	0.000090720866	0.981960834992	N\A	0.027257091646	0.024502546472	0.003316190164	32	0	
6150000	582.848538	1	-0.834413373578	0.970370088872	0.047689571334	-0.002104951913	0.000088387670	0.987239973169	N\A	0.020416452277	0.020774787734	0.002885618860	39	1	
6200000	573.095849	1	-0.896130778084	0.978822634606	0.077722989690	-0.009223164438	0.000089492521	0.986123514203	N\A	0.022028518731	0.021221601993	0.002917331370	36	1	
6250000	569.165400	1	-0.724854859703	0.917384357258	0.073234964142	-0.000405095558	0.000055048357	0.981806175717	N\A	0.026656210134	0.024000220251	0.003168079525	24	1	
6300000	566.529374	1	-0.829884070680	0.976533781117	0.019093181103	0.002880235062	0.000090315452	0.983414300734	N\A	0.024905906192	0.022680642851	0.003170947344	38	3	
6350000	580.663418	1	-0.801761145632	0.949585615403	0.040813544722	0.001172775146	0.000131671417	0.986475392890	N\A	0.023032068834	0.021469578688	0.002885040462	36	4	
6400000	560.041668	1	-0.781917534701	0.937768617772	0.061261095787	-0.000077892949	0.000048775378	0.983516076968	N\A	0.026069717465	0.023910046259	0.003124322202	46	0	
6450000	570.508974	1	-0.828414132926	0.959662251312	0.060097744643	-0.003274940087	0.000082589252	0.990435513671	N\A	0.022806582769	0.021582891477	0.002672109194	35	0	
6500000	577.164622	1	-0.754763086167	0.938326249401	0.044262700540	0.002616736747	0.000081993107	0.984287528662	N\A	0.024348260730	0.021798178549	0.003104877588	31	1	
6550000	560.076848	1	-0.841856667529	0.953834885979	0.064019692453	-0.001033890685	0.000035708527	0.981159017738	N\A	0.027376670945	0.024817645156	0.003310357732	36	2	
6600000	579.707559	1	-0.823039811364	0.971693205605	0.033543825301	-0.001220730262	0.000079037417	0.985642889843	N\A	0.019589344133	0.020659477946	0.002910595795	39	0	
6650000	572.909773	1	-0.920988515951	0.996333051043	0.038512790369	-0.001448540850	0.000078425481	0.987544897553	N\A	0.018588858075	0.021084768221	0.002960130070	35	0	
6700000	558.409361	1	-0.803540837924	0.956821514036	0.036406665621	0.003137326158	0.000080518804	0.984826680059	N\A	0.022784847354	0.021668038665	0.002917010111	30	0	
6750000	565.081645	1	-0.931334246971	1.032971751245	-0.020209910551	0.003695968229	0.000085288466	0.982465583330	N\A	0.025629139288	0.023053731627	0.003023916843	30	0	
6800000	564.048687	1	-0.777809637471	0.939456577155	0.055408121952	-0.000056430230	0.000069416104	0.982537605506	N\A	0.023598198762	0.022665749446	0.003136739595	36	1	
6850000	574.990067	1	-0.859855652186	0.990655767432	0.008108444137	0.002822148380	0.000044617546	0.986613060996	N\A	0.020921524574	0.022849117824	0.003177069662	47	2	
6900000	572.784304	1	-0.741078643519	0.927532530645	0.049751333643	0.003813052878	0.000067366816	0.985111381443	N\A	0.022801945779	0.020744876291	0.002766199012	33	0	
6950000	567.447238	1	-0.904369547140	0.997551771433	0.052797088544	-0.007779239524	0.000171155880	0.985617836621	N\A	0.023709974905	0.020894417635	0.002815174399	38	0	
7000000	570.845190	1	-0.867252733121	0.998904786833	0.013197980095	0.000362049631	0.000077912106	0.983718977273	N\A	0.024626982799	0.023000664705	0.003053395024	27	0	
7050000	569.528504	1	-0.800641334272	0.956277919618	0.038397169768	0.001118505757	0.000075579725	0.982569690973	N\A	0.025469526629	0.023372711375	0.003182678644	32	0	
7100000	570.719755	1	-0.748727900237	0.933165808002	0.043886249950	0.002582404700	0.000031803681	0.985044231241	N\A	0.021831392839	0.019978344649	0.002893214044	34	1	
7150000	562.309544	1	-0.871053053696	0.944357438902	0.077769680813	-0.005917227888	0.000006779784	0.980022329199	N\A	0.025401200310	0.022928043653	0.003169587255	35	1	
7200000	567.151014	1	-0.777382147948	0.941660097851	0.040592844444	0.002767127680	0.000024780290	0.983959662635	N\A	0.023135075082	0.021854694563	0.003050547610	36	0	
7250000	573.762648	1	-0.817792026570	0.959853326624	0.041012076854	0.002516560833	0.000109196783	0.985886548377	N\A	0.025130742403	0.022639402981	0.003021494735	34	0	
7300000	573.623065	1	-0.857639916182	0.985709704151	0.054456526007	-0.007173722571	0.000069410380	0.983163243362	N\A	0.026347805065	0.024517262039	0.002992751258	37	3	
7350000	575.512258	1	-0.809100992998	0.947304790525	0.067971076740	-0.002269506233	0.000078314198	0.985178658406	N\A	0.024074168661	0.022105623094	0.002982818094	39	1	
7400000	568.372946	1	-0.900209621261	1.017624715061	0.007278546580	-0.002084034582	0.000063321792	0.983671792126	N\A	0.024559205968	0.022763760114	0.003073952968	40	2	
7450000	578.083779	1	-1.012764438961	1.048183125817	-0.008886674044	-0.000684033414	0.000069803522	0.983038257473	N\A	0.024130779234	0.021869587375	0.003054050646	47	3	
7500000	583.312203	1	-0.837418384976	0.965386966855	0.037469321642	0.002388662951	0.000043211989	0.984274601967	N\A	0.023300357901	0.022325631445	0.003045939813	36	0	
7550000	571.968344	1	-0.766053192470	0.937222114560	0.051208322225	0.001459595373	0.000067276026	0.985199409218	N\A	0.024226912505	0.022279798291	0.002955948950	37	1	
7600000	570.244839	1	-0.901522266667	0.984255725768	0.035796185188	-0.002021753094	0.000012155088	0.984690381663	N\A	0.025892803969	0.023501369875	0.003004948230	38	0	
7650000	571.812107	1	-0.796475938277	0.932550428021	0.079003131842	-0.001731110342	0.000033612761	0.987826429491	N\A	0.021757450823	0.020497642206	0.002883916901	42	0	
7700000	570.476904	1	-0.998612700488	1.034176869836	0.033419293914	-0.006325476623	0.000011857208	0.984984657849	N\A	0.024316663030	0.022413087148	0.002926178126	42	1	
7750000	566.651158	1	-0.920808786098	1.014595559452	0.011864559230	-0.000271382306	0.000011656818	0.982229269344	N\A	0.027054140265	0.024312307240	0.003145136416	42	0	
7800000	566.484434	1	-0.812719005376	0.950851690191	0.058836371076	-0.001470332222	0.000081214259	0.983464320941	N\A	0.025560216988	0.023350486762	0.003013673637	32	1	
7850000	561.194655	1	-0.758498115205	0.918876191441	0.075157225935	0.001673023696	0.000073716785	0.983340175548	N\A	0.025178903308	0.022773225438	0.002939815515	38	1	
7900000	570.671999	1	-0.881895743398	0.985114920582	0.042730026785	-0.000655397852	0.000050627459	0.984190132179	N\A	0.023979853723	0.022951319316	0.003159021352	41	2	
7950000	563.980834	1	-0.776301146563	0.947153181233	0.046712376537	0.000398352863	0.000077335055	0.986222831114	N\A	0.021247858601	0.020693284867	0.002834026424	31	1	
8000000	573.743473	1	-0.810601673534	0.940078808509	0.064363678785	-0.000929205007	0.000059873714	0.984435810157	N\A	0.024425919541	0.022260617682	0.002981570766	37	5	
8050000	567.541560	1	-0.789063659433	0.935469894089	0.072529440531	-0.001220909931	0.000083569698	0.982989298008	N\A	0.023843541151	0.021528850446	0.002921443114	31	0	
8100000	570.755821	1	-0.907325162189	1.011088267185	0.009429202408	0.000534030623	0.000095000184	0.982588402117	N\A	0.025577173942	0.023114392488	0.003191498326	42	2	
8150000	571.050791	1	-0.820965701566	0.967323647731	0.042579921439	-0.002206735233	0.000081672040	0.986719609614	N\A	0.022919370280	0.020844316758	0.002731452209	41	1	
8200000	576.639117	1	-0.885872800701	0.988109197878	0.041759592868	-0.002367093660	0.000094794984	0.988394185978	N\A	0.021163823826	0.019484312980	0.002763352425	31	0	
