Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-fab-001.txt
Log File Name:                   AMY_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            554898647
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
13300000	503.389389	1	-2.447226418862	1.442463211169	-0.102508917447	-0.015012878517	0.015601507781	0.000111638735	0.970484326928	N\A	0.068653949726	0.010711513179	0.030091418856	0.006099428485	34	6	
13350000	509.489633	1	-1.745299335802	1.309442193279	-0.073759399603	-0.044229324853	0.014367025076	0.000123230141	0.964335179294	N\A	0.085950241977	0.012739406313	0.037570612793	0.007180628221	31	2	
13400000	509.264033	1	-1.446968702444	1.079469749086	-0.048052525522	0.089582127074	-0.008860990984	0.000119612833	0.961115201886	N\A	0.093798875474	0.012925360915	0.041923442847	0.007588554702	39	5	
13450000	507.139564	1	-1.340484138707	1.023475968465	-0.041958611240	0.085153306599	-0.004903022669	0.000111592174	0.965048545366	N\A	0.093750451749	0.012844705473	0.041847428705	0.007292390215	37	5	
13500000	509.712575	1	-1.691199170876	1.274479051710	-0.074233583002	0.006208081225	0.006744843700	0.000091969482	0.959568395783	N\A	0.095271186266	0.013881520267	0.041036649861	0.007594046047	27	2	
13550000	507.782391	1	-1.368706824357	1.058979021161	-0.050169693404	0.076234086073	0.000950145048	0.000110751231	0.968983118743	N\A	0.081874153774	0.011724633039	0.037000146723	0.007439082450	32	7	
13600000	496.690084	1	-1.953559106546	1.472168982774	-0.096975326198	-0.103494108733	0.026114238351	0.000105839963	0.960014442052	N\A	0.092051593289	0.012376561381	0.041014645227	0.006834483786	30	4	
13650000	510.118019	1	-1.828355154684	1.350527797706	-0.077228820777	-0.050215377363	0.014080957200	0.000095998496	0.979210654182	N\A	0.048789399104	0.008785435468	0.020636726155	0.005094977760	31	2	
13700000	512.332206	1	-1.650343163726	1.239150433896	-0.068699648939	0.006006473804	0.008854933047	0.000083385963	0.964446813911	N\A	0.086718555425	0.012869501995	0.035485999455	0.007103270035	37	4	
13750000	505.948033	1	-1.497056323044	1.153608365159	-0.063515256163	0.049141323227	0.006920069111	0.000092407423	0.967339461916	N\A	0.089194915667	0.013272028060	0.036010250623	0.006802197796	43	5	
13800000	511.306895	1	-1.683155351538	1.252747604368	-0.060577353972	-0.033661001450	0.004693129136	0.000097898284	0.966187249866	N\A	0.086990008846	0.012591476049	0.036233957155	0.006860566882	33	4	
13850000	518.520762	1	-1.540232618976	1.143785649428	-0.056757422646	0.024412132391	0.006069443217	0.000121330645	0.971809791445	N\A	0.087681912073	0.012961236584	0.031625385612	0.006718713942	34	7	
13900000	511.868988	1	-1.730890611152	1.318446382949	-0.075553649951	-0.056162077595	0.014449203153	0.000106686820	0.964927492942	N\A	0.082326641745	0.012278025180	0.035669534953	0.006644570282	28	3	
13950000	502.036321	1	-1.543128094329	1.143167747435	-0.047230688026	0.011436209531	-0.000983062697	0.000098087386	0.961210242371	N\A	0.097201727285	0.013058053094	0.040694218545	0.007175690249	35	3	
14000000	511.890152	1	-1.458507618338	1.131245038793	-0.057267884955	0.014140642577	0.011352310373	0.000108945932	0.959701589824	N\A	0.094671570271	0.013055742111	0.041769684596	0.007101195919	30	4	
14050000	517.291323	1	-1.466491206936	1.094503124025	-0.045634060801	0.064213514986	-0.007632155792	0.000116939633	0.967549796743	N\A	0.072130339165	0.010034218945	0.032749235418	0.005732720403	36	5	
14100000	508.117557	1	-1.624298590641	1.255736833890	-0.081434771364	0.059784174068	0.006515831508	0.000106318654	0.959924377047	N\A	0.087138346089	0.012201020508	0.039739269108	0.006821516231	34	7	
14150000	506.295171	1	-1.810469793547	1.373139620891	-0.088441598169	-0.037886692035	0.016370184007	0.000077527100	0.966086997541	N\A	0.097975913731	0.013735582064	0.042079630861	0.007519484412	37	3	
14200000	505.210896	1	-1.831968185962	1.363800763846	-0.086161464795	-0.018843690809	0.013810701021	0.000090809037	0.960363250462	N\A	0.093685228588	0.013520009175	0.041561072876	0.007758922540	23	4	
14250000	500.717937	1	-1.971339196220	1.494900561846	-0.105528446748	-0.074950295751	0.025835982322	0.000348614422	0.962085344179	N\A	0.086749925301	0.011552367744	0.039914875679	0.006798797543	33	2	
14300000	497.216696	1	-1.625010040552	1.219480726487	-0.063432364337	0.009408663139	0.004895814110	0.000110176273	0.961360962393	N\A	0.090799075612	0.012432333397	0.039421143846	0.006252084487	27	3	
14350000	495.413724	1	-1.960641152566	1.482455057999	-0.101846310571	-0.077528332465	0.022823421182	0.000092106397	0.964706926740	N\A	0.078585441735	0.010956005970	0.035881394720	0.006235494016	27	4	
14400000	511.174080	1	-1.591346513551	1.169157872303	-0.057431066918	0.039392839638	-0.001233293906	0.000089344812	0.966141548487	N\A	0.087222564802	0.012758569024	0.038467030081	0.007559006096	38	4	
14450000	508.120684	1	-1.516392001393	1.167958999497	-0.059306675702	0.024098194032	0.002372902379	0.000098096076	0.958699325457	N\A	0.090532236004	0.012296023100	0.041607675543	0.007160608206	37	3	
14500000	526.568243	1	-1.499979502053	1.102559497546	-0.044629687810	0.064725809433	-0.010131555040	0.000083536248	0.969611916947	N\A	0.069338345248	0.008478883863	0.035272453530	0.005647207271	40	7	
14550000	502.761106	1	-1.220283515729	0.915551399470	-0.027158000721	0.151039585812	-0.017402267502	0.000072509221	0.964292390976	N\A	0.073016826260	0.008730232956	0.036155900939	0.005945908938	44	4	
14600000	503.529088	1	-1.534865684950	1.161196494983	-0.062356014093	0.056331371302	0.001473718167	0.000119377398	0.960677899336	N\A	0.098229036130	0.013893886213	0.041890744831	0.007609995929	27	2	
14650000	506.439263	1	-1.699733815486	1.254836875898	-0.062623909082	-0.035114539023	0.010020198694	0.000131175114	0.973701464509	N\A	0.079304869303	0.010678550149	0.034577091654	0.004873962669	28	7	
14700000	513.520617	1	-1.271911516581	1.006671817205	-0.037431271230	0.045161091286	0.001176122670	0.000108708224	0.965889412757	N\A	0.094992770069	0.012886457929	0.041433191774	0.007086652393	33	4	
14750000	501.574418	1	-1.621787443282	1.243033468820	-0.068187300652	-0.000684047091	0.008877045669	0.000093914679	0.959055818875	N\A	0.093304956433	0.012726899826	0.042039972718	0.007081632800	31	5	
14800000	494.695414	1	-1.286641853861	0.998428553162	-0.037908967947	0.075332092449	-0.004768509626	0.000096162511	0.961750465975	N\A	0.095638371459	0.013729446610	0.039318984118	0.007127761678	51	3	
14850000	507.316962	1	-1.778688933194	1.322606372851	-0.085035642530	0.030979891385	0.008101551535	0.000091366051	0.960344082277	N\A	0.095691715992	0.013209320318	0.042414532967	0.007032180893	40	5	
14900000	506.775850	1	-1.869383782178	1.392373034724	-0.089263664181	-0.038952990208	0.017048224713	0.000130883284	0.960633285583	N\A	0.095921221946	0.013027748514	0.043461502695	0.007392235636	46	3	
14950000	512.287639	1	-1.635934725041	1.240673665320	-0.066690133424	-0.013745751726	0.010036902027	0.000186083036	0.962880074864	N\A	0.090328103882	0.012864921138	0.040274318500	0.007451101791	38	7	
15000000	502.261434	1	-1.643785481162	1.258758256950	-0.077595515650	0.010739614462	0.013161882579	0.000108867703	0.964465531530	N\A	0.086062421720	0.012310990893	0.038195087613	0.006668039128	43	3	
15050000	500.275808	1	-1.767156783101	1.337088000111	-0.084329424082	-0.015796594747	0.013289194287	0.000090326862	0.962640562883	N\A	0.092560047658	0.012910158510	0.039917537465	0.006956223895	35	3	
15100000	518.190022	1	-1.612906324876	1.191240847168	-0.059103199005	0.025144761081	0.002781226122	0.000106228708	0.971033983076	N\A	0.085156723622	0.012455828942	0.031081255839	0.006342658765	38	3	
15150000	511.475223	1	-1.885608743873	1.400734557475	-0.090719027494	-0.031385263545	0.015669613115	0.000122684683	0.967290321560	N\A	0.076853706789	0.010848051808	0.035069896128	0.006520701946	38	3	
15200000	492.268516	1	-1.493148298138	1.157230266985	-0.062098310853	0.008513296757	0.014246919104	0.000124560933	0.958191613466	N\A	0.085913261965	0.010420656419	0.042432680728	0.006443220991	22	4	
15250000	502.388799	1	-1.660497589594	1.223420427174	-0.065841950475	0.039214108221	0.004084656148	0.000110433505	0.962101423870	N\A	0.093916641777	0.014205640370	0.037384057390	0.007369183576	36	5	
15300000	516.334963	1	-1.747943513915	1.314134228453	-0.077268064355	-0.023063882199	0.011206699213	0.000114574132	0.960086151094	N\A	0.093171838982	0.012596054700	0.041820055255	0.006988018133	29	4	
15350000	491.830945	1	-1.655442417956	1.273918477763	-0.074941162423	-0.023045055456	0.015344690030	0.000111143484	0.957781514355	N\A	0.093876380917	0.012044647223	0.044033207417	0.007102867204	38	6	
15400000	525.944117	1	-1.588473834802	1.187665055159	-0.059389840112	0.038619310785	-0.002132165988	0.000102197977	0.967041171955	N\A	0.077864511140	0.009489005410	0.038099546531	0.006062585877	32	4	
15450000	514.629376	1	-1.845435369476	1.378510958847	-0.083751932922	-0.049477550859	0.014026761005	0.000115181461	0.964455827472	N\A	0.088652350357	0.012336749758	0.039228370260	0.007132059817	42	6	
15500000	509.200989	1	-1.555002057552	1.199179083543	-0.065281950246	0.008884370417	0.007909526752	0.000104252300	0.957130647606	N\A	0.097640015031	0.012287955497	0.045291372732	0.007256404797	32	4	
15550000	500.482743	1	-1.498068933461	1.159977970739	-0.070688134245	0.083519064698	0.002628750567	0.000162539486	0.957884773899	N\A	0.099403165766	0.013949087977	0.045738531237	0.008404057762	28	4	
15600000	498.774804	1	-1.780616902371	1.362644895473	-0.087715767678	-0.056373002803	0.023989963758	0.000107888926	0.978675583310	N\A	0.054586890311	0.008609141085	0.024307537661	0.005304450018	37	3	
15650000	503.045012	1	-1.503173835125	1.124304147640	-0.046918665015	0.036070535692	-0.004593599583	0.000097800122	0.958093504394	N\A	0.094337863431	0.011778976626	0.044871342325	0.006923772279	32	4	
15700000	505.965046	1	-1.194735097433	1.225990716752	-0.057695818374	-0.020653942890	0.005651742888	0.000100505220	0.966695985115	N\A	0.075804947591	0.009297951347	0.038188973733	0.006116894373	34	6	
15750000	504.338298	1	-1.623503666819	1.254528636762	-0.080276478938	0.012955160115	0.016255765099	0.000104880384	0.961712755010	N\A	0.095984711733	0.013607957850	0.040945566733	0.007303615634	35	3	
15800000	512.429750	1	-1.537421401779	1.139769326926	-0.050596699717	0.054325972786	-0.006901720743	0.000105127706	0.962809422084	N\A	0.085956830351	0.011864766616	0.038790583841	0.006644620535	29	6	
15850000	518.104427	1	-1.713940531790	1.320207726378	-0.074619424607	-0.072767938782	0.020827479121	0.000106514859	0.963648810486	N\A	0.091656439970	0.012662086896	0.040331813909	0.007072026536	34	6	
15900000	511.826213	1	-1.886962605926	1.404774982613	-0.092211010130	-0.024031308909	0.013729921438	0.000107204197	0.970656291778	N\A	0.071476532034	0.011326375304	0.027813082372	0.005971700757	45	4	
15950000	493.465093	1	-1.557563939687	1.153732307488	-0.053280395052	0.027534479439	0.003350652419	0.000106394461	0.959566585356	N\A	0.104300604446	0.013994907342	0.045624659158	0.007574861451	30	6	
16000000	513.251911	1	-1.740451031829	1.306736500184	-0.079270334472	-0.011606621567	0.012431207996	0.000117688928	0.965663131929	N\A	0.077979785602	0.011236398604	0.034509220633	0.006199666299	37	3	
16050000	506.373313	1	-1.557596144187	1.157430432790	-0.051641277518	0.040191853774	-0.002050213464	0.000142293370	0.964571879748	N\A	0.084817415651	0.011559202438	0.038174999648	0.006769346671	48	5	
16100000	508.480289	1	-1.820054476399	1.359509922975	-0.083854191548	-0.041329301400	0.017184604404	0.000111311472	0.960735529150	N\A	0.088980003016	0.011750104483	0.041205672280	0.006808470192	27	3	
16150000	507.022643	1	-1.636838541700	1.267083880149	-0.078001893403	-0.006184169573	0.013081820842	0.000111963523	0.957367775227	N\A	0.088059402679	0.012665441837	0.039487013391	0.007253535071	34	5	
16200000	507.923655	1	-1.887115136712	1.419470157352	-0.092735648796	-0.066219382754	0.021577401116	0.000129308375	0.973565773548	N\A	0.076426583466	0.010350088808	0.035018983960	0.006479700532	30	6	
16250000	506.009728	1	-1.532271685562	1.165269632117	-0.067213844066	0.119632212039	-0.008934960358	0.000098214236	0.961397055915	N\A	0.099538574371	0.013958212264	0.043914352123	0.008076545084	32	6	
16300000	530.037091	1	-1.479984433581	1.071284086348	-0.038358259792	0.076248671542	-0.012153429885	0.000104432183	0.970900567394	N\A	0.073757347300	0.009319468594	0.034767390004	0.005474449590	28	6	
16350000	508.020053	1	-1.913255101833	1.436982293722	-0.093597920210	-0.058090723384	0.017371683786	0.000094087158	0.971580816947	N\A	0.065978267956	0.010951834400	0.033539791882	0.006941974474	34	3	
16400000	490.742308	1	-1.743001165701	1.333410213582	-0.081585290931	-0.039201300712	0.016533317035	0.000127584215	0.958443947390	N\A	0.091102583470	0.012781531693	0.040071389239	0.007197749395	38	4	
16450000	494.753277	1	-1.966904360494	1.503311089627	-0.116000742472	-0.051969510656	0.028007580267	0.000109329289	0.962004218570	N\A	0.084243158378	0.012512230104	0.037162186332	0.006934957788	41	2	
16500000	515.278113	1	-1.545064783120	1.167356744009	-0.060746583464	0.024004079259	0.009076464021	0.000118948130	0.961841056193	N\A	0.095525513705	0.013212878102	0.041933624274	0.007383925615	33	4	
16550000	502.085482	1	-1.814932083085	1.352736797947	-0.085857165683	-0.009932186420	0.013059729839	0.000131782892	0.962125805381	N\A	0.093733455438	0.013617902738	0.040391987532	0.007421738703	26	4	
16600000	496.976194	1	-1.912493537068	1.414118684030	-0.088145608401	-0.036684821003	0.013553227508	0.000104501324	0.958806502348	N\A	0.094310711804	0.012839820540	0.042105065997	0.007240756881	37	4	
16650000	507.351917	1	-1.692187078715	1.260919986224	-0.069737022166	-0.000593671564	0.009124296372	0.000109064793	0.962518091543	N\A	0.083792140215	0.011087328144	0.038874100244	0.006398663120	38	6	
16700000	511.614205	1	-1.663485820264	1.251706351892	-0.061594824751	-0.006184448318	0.001480625376	0.000076296518	0.966328322883	N\A	0.082663368818	0.011305471003	0.038456903249	0.006814253712	38	8	
16750000	517.536373	1	-1.750711210666	1.347979003254	-0.087173035772	-0.030732126313	0.014419840962	0.000095203166	0.963641218297	N\A	0.088073750815	0.011476158797	0.041628136510	0.007356754687	36	3	
16800000	497.186939	1	-1.846042642993	1.389796847570	-0.085593282270	-0.065199929826	0.019208039386	0.000124614413	0.960780091289	N\A	0.087080828711	0.012363104526	0.039751462254	0.007037950620	34	3	
16850000	502.071302	1	-1.675358081062	1.196716538243	-0.060660489941	0.012346563245	0.007210553995	0.000105789381	0.960977727773	N\A	0.089178373558	0.011996796539	0.038839027721	0.006489479001	35	7	
16900000	511.924455	1	-1.935962251033	1.455758422216	-0.096577031418	-0.068989189842	0.022557789727	0.000091729551	0.987765456970	N\A	0.073076211447	0.009912321172	0.031933551410	0.005696721997	41	3	
16950000	503.972342	1	-1.557980981335	1.204535041416	-0.073054164822	0.043260967813	0.006734348244	0.000101590932	0.961429541908	N\A	0.078701941628	0.008836278819	0.039739973745	0.005857365943	32	4	
17000000	508.071025	1	-1.490118982887	1.093846394214	-0.043932338909	0.062455545999	-0.006084181999	0.000094811747	0.961718074929	N\A	0.089046745426	0.012753591239	0.040181313239	0.007236567472	22	5	
17050000	500.650212	1	-1.798573488530	1.311319249159	-0.077570372564	0.009063377395	0.010336205006	0.000111161898	0.962046687845	N\A	0.092750255002	0.012890270808	0.039873798002	0.007082766426	44	3	
17100000	515.098213	1	-1.817301556368	1.370085664995	-0.088970384919	-0.015731607823	0.013069241188	0.000109524788	0.961968558099	N\A	0.088357288372	0.011648592838	0.041322495453	0.006831577054	33	5	
17150000	516.281560	1	-2.090315156687	1.573449797299	-0.114395848881	-0.114679203244	0.030140035509	0.000085335883	0.973617616815	N\A	0.077187304005	0.012473408753	0.030742995832	0.006652281809	44	6	
17200000	520.944646	1	-1.304990826662	0.965707862803	-0.021889653298	0.099287329346	-0.016920220081	0.000124187444	0.966793236949	N\A	0.097180971812	0.013140038015	0.041194483570	0.007269462930	45	6	
17250000	511.096881	1	-1.440463016087	1.109262762710	-0.055998647135	0.065124361396	-0.001426565892	0.000104664603	0.962383822843	N\A	0.087722428815	0.012465247550	0.038853917145	0.007132485329	28	4	
17300000	508.419249	1	-1.567020232823	1.231494282929	-0.075375979746	0.025813424141	0.006499202601	0.000146315631	0.956606361531	N\A	0.100695197797	0.013967675773	0.043627740181	0.007272206995	27	6	
17350000	518.493918	1	-2.058053481106	1.520662002854	-0.108167828224	-0.052062518370	0.019833776901	0.000131241705	0.965185482522	N\A	0.077413077544	0.011182317269	0.033843164266	0.006557004054	30	7	
17400000	498.782515	1	-1.287215233907	0.991125167083	-0.037107755570	0.085818193231	-0.006084621568	0.000080459996	0.964572747305	N\A	0.094810899164	0.013434554353	0.035471320602	0.006776304428	34	6	
17450000	506.167874	1	-1.712095726010	1.296378516885	-0.076411156229	-0.026829319436	0.014323385440	0.000124105973	0.957727639290	N\A	0.099883841958	0.014600758325	0.041494938536	0.007706392537	23	4	
17500000	503.684635	1	-1.546019535197	1.168685535282	-0.059107418733	0.017219581667	0.007016802751	0.000094649599	0.962387668331	N\A	0.083160461278	0.011246426305	0.038782738235	0.006431894760	33	5	
17550000	500.754492	1	-1.535312869925	1.171888463644	-0.058426575790	0.004161517430	0.010000193359	0.000142988271	0.960042546114	N\A	0.086601513999	0.012847623715	0.038333799584	0.007230289412	29	4	
17600000	521.567957	1	-1.595245176403	1.154243183204	-0.045905483805	0.032637559908	-0.005454430163	0.000106649570	0.969649792779	N\A	0.070757286734	0.008198595500	0.036197582059	0.005812847453	35	6	
17650000	504.183854	1	-1.830335589939	1.311198093363	-0.070364955731	0.009992096932	-0.000307394166	0.000105829036	0.963678549112	N\A	0.087538593253	0.011912773464	0.041057975585	0.007177518909	39	5	
17700000	505.419736	1	-1.696946242558	1.288952600471	-0.077772653824	-0.004447000200	0.011596142662	0.000087446595	0.964721901214	N\A	0.087991748619	0.012370829816	0.038111918356	0.006819134271	43	4	
17750000	499.399204	1	-1.790552759848	1.361470414037	-0.087071189784	-0.041291469059	0.018953928716	0.000114421801	0.957810493823	N\A	0.099548703385	0.013850580264	0.043700002366	0.007765181337	36	3	
17800000	495.740611	1	-1.567113530711	1.202541861598	-0.075782998007	0.052704316725	0.009914524998	0.000080204600	0.963683733059	N\A	0.090869039071	0.012365596319	0.039752088410	0.006735128666	38	7	
17850000	506.609836	1	-1.834857610394	1.409195747676	-0.098768043554	-0.037633475346	0.020904095566	0.000113344907	0.958722825538	N\A	0.101989732322	0.013538795111	0.043947609591	0.007537156245	32	3	
17900000	502.550321	1	-1.666087635304	1.257388767723	-0.073726238174	0.025488534508	0.002967757732	0.000106814510	0.958287708674	N\A	0.090938142330	0.012352091160	0.040853278834	0.007085670884	43	2	
17950000	510.346527	1	-1.506053936867	1.193793203541	-0.079954841871	0.039145388997	0.019360697015	0.000103844676	0.967548044043	N\A	0.097769113109	0.014973558220	0.034415169782	0.007087544803	37	3	
18000000	495.672900	1	-1.609514768036	1.228098154622	-0.064460939724	-0.025384702151	0.010988289043	0.000103199768	0.961912010031	N\A	0.092820108151	0.013013704306	0.041836267159	0.007865455927	39	4	
18050000	491.312287	1	-1.568299202072	1.192007335342	-0.069152972028	0.040175155661	0.008518317222	0.000073038993	0.958198302895	N\A	0.091330589328	0.013120197627	0.042262675817	0.008116516777	34	2	
18100000	503.234204	1	-1.319775012209	1.011836803766	-0.039233180331	0.110135356676	-0.008644468793	0.000129189444	0.959475734035	N\A	0.097143238380	0.012380616425	0.044379999678	0.007215514708	33	8	
18150000	507.564432	1	-1.853440800173	1.392399288573	-0.086072531117	-0.064787539174	0.020364008691	0.000054580151	0.971780026660	N\A	0.077924185450	0.010885805969	0.035258093806	0.006391775127	39	4	
18200000	505.260383	1	-1.739361570474	1.314668230512	-0.075589859362	-0.023030610647	0.011457840127	0.000093230102	0.962670074136	N\A	0.095480340725	0.013788732833	0.041927624439	0.007810292745	34	3	
18250000	507.970714	1	-1.578435091084	1.157799059048	-0.048105040138	0.030478562940	-0.006075180209	0.000061455578	0.963305442191	N\A	0.080683621310	0.009892826175	0.038804080523	0.006126872622	34	6	
18300000	522.844012	1	-1.615833159106	1.214050001164	-0.062553542698	0.014774076455	0.002281652658	0.000104196318	0.964613466557	N\A	0.085603104728	0.011365970642	0.039730277763	0.006466396058	30	5	
18350000	507.545277	1	-1.679925341566	1.215915634282	-0.053578174725	-0.012083917736	0.002885600729	0.000088500034	0.964082138171	N\A	0.078966460737	0.009416965479	0.039947947485	0.005912333936	32	4	
18400000	515.571089	1	-1.744517677665	1.282010299173	-0.073413539038	0.024600497771	0.004282106424	0.000105348331	0.966123406406	N\A	0.081097259778	0.011478307934	0.036137953465	0.006431990471	40	4	
18450000	525.120435	1	-1.471035980459	1.098902324606	-0.044696042273	0.037030613753	-0.001763734295	0.000094545714	0.972845137916	N\A	0.080887474721	0.011130205910	0.032359428513	0.005693659476	40	6	
18500000	504.456213	1	-1.529433295235	1.128320435273	-0.050717928713	0.053103788362	-0.002777141209	0.000104211206	0.960383565453	N\A	0.092530996809	0.012312980370	0.042893204183	0.007073888266	33	5	
18550000	502.694375	1	-1.595117911934	1.181261943736	-0.059212996862	0.047346084283	-0.001636517931	0.000106604513	0.960209150045	N\A	0.096469487943	0.013772142090	0.041743801963	0.007396169499	35	2	
18600000	511.425057	1	-1.592024448796	1.193814737858	-0.065335063120	0.048182583304	0.002262538245	0.000124008488	0.965338520101	N\A	0.086369640853	0.012121005481	0.036088222674	0.006657316645	38	2	
18650000	498.513103	1	-1.585577223597	1.188357423359	-0.060405860139	0.023768901921	0.003761960013	0.000128993849	0.958409697936	N\A	0.093395874054	0.012404197940	0.042670753233	0.007151235089	28	6	
18700000	501.641000	1	-1.757170596208	1.318024669968	-0.084209220499	0.012744243034	0.010376269665	0.000129301001	0.964624500451	N\A	0.100160493686	0.014903002082	0.041365362270	0.007938286298	34	3	
18750000	510.456051	1	-1.404984615948	1.076643154284	-0.053145738945	0.058250108896	0.003759447903	0.000201509371	0.959356267390	N\A	0.100599003643	0.013455902585	0.046275050044	0.008040286288	39	5	
18800000	510.965507	1	-1.533426677633	1.179156668345	-0.061402525818	0.014562620732	0.005720676652	0.000105264331	0.962672406638	N\A	0.093969351058	0.013261295661	0.040725840723	0.007270679678	38	2	
18850000	504.780798	1	-1.864007125900	1.379833310692	-0.081425223857	-0.041732423238	0.008969716174	0.000103044845	0.975493305683	N\A	0.058655948722	0.009670457237	0.024582963898	0.005202263276	43	5	
18900000	502.479404	1	-1.705461484956	1.223323953537	-0.059916457809	0.035575542094	-0.002607725287	0.000109181091	0.968265941426	N\A	0.061483005002	0.008520746697	0.032464620809	0.005810308515	36	6	
18950000	492.428576	1	-1.730748043458	1.272680390815	-0.066802958637	-0.023422064976	0.007907313311	0.000086976781	0.964485504271	N\A	0.085075291539	0.012389793504	0.039222532175	0.007636506931	40	5	
19000000	516.708050	1	-1.814541617349	1.354363430302	-0.081101647289	-0.055539837013	0.018832848666	0.000121748979	0.972883299234	N\A	0.067800915976	0.010189779015	0.028031345371	0.005642545688	36	4	
19050000	515.269939	1	-1.533662971582	1.190131877393	-0.059274774515	-0.011051111636	0.008872649272	0.000105829818	0.965090435712	N\A	0.089077255316	0.012389092080	0.039090904895	0.006899591548	31	6	
19100000	493.510173	1	-1.874680021504	1.435914997251	-0.090711201715	-0.111546088653	0.024861266435	0.000113769400	0.962010329243	N\A	0.087168971670	0.012266620166	0.039754966862	0.007245268516	27	4	
19150000	515.875671	1	-1.915942163149	1.443480193522	-0.103576292384	-0.046931615840	0.025947013631	0.000132598406	0.966298055099	N\A	0.090452644207	0.013012143443	0.039524442030	0.007281066731	42	5	
19200000	505.568234	1	-2.020795742740	1.493409874970	-0.092795130811	-0.116167835493	0.022147769838	0.000117331252	0.963774929591	N\A	0.088321047269	0.012366044271	0.035464993539	0.006462408585	27	3	
19250000	511.861947	1	-1.880390874712	1.386563756603	-0.084017712124	-0.043247193727	0.013892386370	0.000111256345	0.960583217174	N\A	0.092394196111	0.012460809962	0.042403216499	0.007348532316	28	5	
19300000	488.504829	1	-1.672099431262	1.238450424196	-0.071155727871	0.055340205367	-0.001185723846	0.000107365000	0.955897006830	N\A	0.107335590807	0.014334477795	0.046758066241	0.008184770485	38	3	
19350000	511.307062	1	-1.716847849738	1.309370362806	-0.084840611304	-0.001326759271	0.015257430211	0.000118497700	0.970748402777	N\A	0.073374944355	0.010340621320	0.030957020965	0.005878662316	32	4	
19400000	507.272232	1	-1.797436115742	1.367037116273	-0.095313329404	-0.001892229612	0.017379190488	0.000126665316	0.966324352666	N\A	0.081205172456	0.013308902646	0.032667296367	0.006929535798	43	3	
19450000	508.307224	1	-1.415545990671	1.088901981076	-0.050006290967	0.038370237266	0.004194085244	0.000083544831	0.966141402924	N\A	0.078025027531	0.011652817659	0.034379148057	0.006351501472	43	6	
19500000	503.602349	1	-1.626852754157	1.226779632762	-0.069673970901	0.015568320105	0.009802448245	0.000098300011	0.960219730986	N\A	0.106389482590	0.014777825311	0.045954080562	0.007740988653	33	5	
19550000	498.823864	1	-1.792810537995	1.356399390980	-0.094930468103	-0.000622781622	0.020768738409	0.000121722565	0.958362280759	N\A	0.100304996689	0.013949172543	0.043429159195	0.007391033714	41	4	
19600000	499.866558	1	-1.717964112443	1.294295422051	-0.078274273620	0.001211238695	0.010841044461	0.000089348233	0.961822228806	N\A	0.092616172709	0.012995481539	0.040440279843	0.007238485055	34	4	
19650000	503.802245	1	-1.775356511846	1.326573182917	-0.077624270219	-0.019980690845	0.008017463292	0.000103944501	0.960058176158	N\A	0.090248501272	0.012577966186	0.039836798279	0.006931080896	40	3	
19700000	505.913599	1	-1.802995384191	1.382758037154	-0.087129094309	-0.073013606718	0.019767355068	0.000106372191	0.959890986209	N\A	0.094884380306	0.012779976039	0.043609857075	0.007339812234	28	4	
19750000	517.190857	1	-1.640698240303	1.232562637315	-0.067043487912	0.005220972039	0.008871738244	0.000112684675	0.969470152193	N\A	0.086180008843	0.011975120750	0.035870787796	0.006417254859	34	2	
19800000	512.440502	1	-1.709844217641	1.278856012424	-0.072657479999	0.002144670946	0.008192918986	0.000131736856	0.970107924808	N\A	0.080567955984	0.011899282044	0.034828148720	0.006573827399	35	3	
