Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-VR-006.txt
Log File Name:                   DIE_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            772627204
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1750000	716.874332	1	-0.947592550449	0.907706468726	0.092577236929	-0.010953340981	0.000026105037	0.991959038340	N\A	0.017309817834	0.016048629589	0.002278830174	44	24	
1800000	731.261611	1	-1.003336068851	0.936558838613	0.073220405184	-0.008351976741	0.000023939598	0.992751857608	N\A	0.016785347526	0.015688569847	0.002114920885	44	28	
1850000	744.505643	1	-0.938143727053	0.906758282765	0.083820088128	-0.005853547488	0.000024882041	0.993023962994	N\A	0.016599649786	0.014862217488	0.002021615050	37	21	
1900000	728.713594	1	-0.997847695251	0.937399868124	0.056396477533	-0.003971616689	0.000025450578	0.992333009110	N\A	0.017861004068	0.016546889852	0.002248378256	35	22	
1950000	715.440701	1	-1.000665269125	0.944044858619	0.047529297314	-0.004182137363	0.000025333169	0.992295489440	N\A	0.016022650272	0.015018843177	0.002157189977	45	17	
2000000	736.893625	1	-0.966154865533	0.918179422091	0.077016404596	-0.005948818810	0.000024131556	0.992934039872	N\A	0.016577103512	0.014604559616	0.001898777031	54	28	
2050000	735.783873	1	-0.950477166350	0.911469328124	0.084316650806	-0.008300723670	0.000024440935	0.991948083739	N\A	0.017639083895	0.015597399631	0.002197033131	55	24	
2100000	724.232612	1	-1.016814601429	0.949937881311	0.048151624326	-0.004079780289	0.000021565475	0.991917813811	N\A	0.018735146546	0.016604634281	0.002162840767	41	28	
2150000	732.049764	1	-0.958469308866	0.906852940575	0.095375171187	-0.007458420290	0.000021527900	0.992912191024	N\A	0.017166324199	0.015839445851	0.002156005832	49	26	
2200000	717.777042	1	-0.997388622159	0.948771122581	0.046258568082	-0.005985744052	0.000024175385	0.991685771896	N\A	0.018108660178	0.016412937912	0.002262122565	53	26	
2250000	718.810234	1	-1.058840929610	0.965680154426	0.055083455676	-0.008649447316	0.000025038531	0.992814260936	N\A	0.016542778021	0.015781922763	0.002188718987	49	24	
2300000	735.754143	1	-0.928838322198	0.902043816174	0.096228050531	-0.009799599007	0.000022778136	0.992659286593	N\A	0.016911872251	0.015488444915	0.001959948528	40	38	
2350000	740.009971	1	-0.921692327259	0.896649028318	0.089047499107	-0.005953799029	0.000022098243	0.994190874282	N\A	0.014354069341	0.014146831765	0.002022504063	66	28	
2400000	716.890232	1	-1.043997838963	0.962186079508	0.056707754948	-0.009378744384	0.000024389355	0.990973533221	N\A	0.018396288010	0.016910234128	0.002258755490	51	19	
2450000	725.027642	1	-1.030690258022	0.945292983262	0.076754975101	-0.009590903301	0.000027669196	0.991248912581	N\A	0.017551273670	0.015936020892	0.002066871176	51	21	
2500000	724.712462	1	-0.996728663390	0.936682789883	0.063438066536	-0.005753086496	0.000023224821	0.992750055402	N\A	0.016052253704	0.014856860101	0.002117660490	43	28	
2550000	732.520851	1	-0.940955887451	0.915426487433	0.073889363310	-0.007241179253	0.000022267426	0.992269974490	N\A	0.016623458895	0.015326389159	0.002029348477	46	22	
2600000	729.410300	1	-1.009487804814	0.948335317628	0.052376315385	-0.005470710655	0.000028534259	0.992724324646	N\A	0.015832748339	0.014855209182	0.002140013923	42	25	
2650000	720.511179	1	-0.951846711532	0.915620633200	0.076898910564	-0.006901685429	0.000035167791	0.992262739198	N\A	0.015500821192	0.015162027494	0.002143840949	45	25	
2700000	719.516231	1	-0.901923418922	0.885667414934	0.096137432044	-0.005493248302	0.000026323737	0.992249070015	N\A	0.016830374032	0.015626610867	0.002223260403	43	19	
2750000	729.486294	1	-0.923983791599	0.898008314131	0.098765220270	-0.009952705531	0.000026907817	0.991923844001	N\A	0.017203361420	0.015650057056	0.002073499597	59	20	
2800000	730.651835	1	-0.956033883034	0.905649510105	0.107744101314	-0.011510561820	0.000027936446	0.991814595992	N\A	0.017189800609	0.015678312490	0.002196142202	43	18	
2850000	727.274343	1	-0.930324560819	0.902027859022	0.079014415639	-0.004368221129	0.000022407120	0.991702667853	N\A	0.017539622579	0.016097064669	0.002224653256	50	25	
2900000	734.525625	1	-0.938683324466	0.918880565256	0.062411681123	-0.004044629059	0.000023677781	0.993135040972	N\A	0.017355659541	0.014717807902	0.001895504691	51	26	
2950000	712.788812	1	-1.003542197344	0.938485277535	0.059254969515	-0.004168383947	0.000022026781	0.992288435297	N\A	0.017161006432	0.015120564064	0.002102328198	54	28	
3000000	719.472094	1	-0.934634918705	0.904358040828	0.083572895180	-0.005834575057	0.000023220839	0.992411342776	N\A	0.016690559907	0.015445470737	0.002164908507	60	22	
3050000	712.493917	1	-1.010592493548	0.939417563736	0.079803418021	-0.010535044721	0.000032554118	0.992784948235	N\A	0.016405388048	0.015717743422	0.002344283525	40	29	
3100000	735.929794	1	-1.005063643068	0.953918803327	0.043148126620	-0.005466053485	0.000025435244	0.992907804908	N\A	0.016618993066	0.015058782579	0.002072216520	51	31	
3150000	739.357901	1	-0.943081997818	0.917130180007	0.070757219320	-0.006117658336	0.000020679042	0.992645366022	N\A	0.015679639672	0.013821451080	0.001961058639	40	25	
3200000	713.392462	1	-0.959299038574	0.915445647046	0.083885315246	-0.007060881937	0.000048879419	0.991080173650	N\A	0.018119427399	0.016400588932	0.002435413927	47	10	
3250000	723.256787	1	-0.998991474095	0.919039103362	0.107703487836	-0.012480022662	0.000036134752	0.991376876080	N\A	0.016843292684	0.015544435730	0.002179287969	47	24	
3300000	713.123348	1	-0.913730059891	0.884159477013	0.126312096814	-0.014515446496	0.000047159009	0.991705354818	N\A	0.018138004922	0.016062549659	0.002047218465	40	24	
3350000	722.863832	1	-0.991131529303	0.929284421554	0.073234198856	-0.006516067389	0.000025163241	0.993744162851	N\A	0.015350093955	0.015386687355	0.002355788190	45	23	
3400000	714.131382	1	-0.992461379638	0.926788722938	0.085541038976	-0.008869327299	0.000023665291	0.992664435005	N\A	0.016786787806	0.015552928794	0.002263431127	45	23	
3450000	721.181264	1	-0.974479006250	0.913049569200	0.100512480674	-0.010524000079	0.000021940688	0.992897743143	N\A	0.016337708304	0.015024529819	0.002194752852	47	20	
3500000	725.953156	1	-0.939610777299	0.911253992516	0.082284879594	-0.008400918457	0.000040873666	0.991052177331	N\A	0.017150317503	0.015734105325	0.002131085280	43	18	
3550000	720.898863	1	-0.998728295295	0.931920349700	0.067483770504	-0.006036806090	0.000021632020	0.993023294924	N\A	0.014479613608	0.014026315006	0.002101301571	48	27	
3600000	724.841872	1	-1.008558669639	0.941852839952	0.060434323639	-0.006005215648	0.000025693931	0.992252226082	N\A	0.018022518431	0.016104531154	0.002199664140	60	19	
3650000	718.992606	1	-0.954461933344	0.921596224581	0.066013905484	-0.005510606402	0.000023138048	0.992275614597	N\A	0.017001286082	0.015263853873	0.002210345679	49	24	
3700000	728.536579	1	-1.042159547361	0.957896329824	0.062118576676	-0.009264125569	0.000023645885	0.992490774763	N\A	0.016569973154	0.014728819384	0.002091644682	57	26	
3750000	721.959734	1	-0.994449914917	0.925666114895	0.088350749932	-0.009615745968	0.000027414388	0.991770592267	N\A	0.016676333920	0.015861103722	0.002305717239	37	16	
3800000	713.872944	1	-0.868886614145	0.873680749883	0.111390264837	-0.010213244223	0.000038808714	0.990860742438	N\A	0.018495753111	0.016502284962	0.002267826447	56	19	
3850000	720.717139	1	-0.922398833835	0.901444261719	0.078571891595	-0.004632043652	0.000024579230	0.991414612577	N\A	0.017878724167	0.016707590947	0.002266949075	44	22	
3900000	735.919008	1	-0.955143853880	0.916751543555	0.089550283085	-0.010560904394	0.000026605134	0.993046815126	N\A	0.014894133767	0.014004735833	0.002009655260	42	23	
3950000	732.673274	1	-0.937721208135	0.925560899385	0.057765916772	-0.004554844065	0.000024857315	0.992109205439	N\A	0.016588334075	0.015106621112	0.002097491851	43	21	
4000000	722.124908	1	-0.996914332089	0.941074657305	0.054720157722	-0.004684614558	0.000025833462	0.992123786149	N\A	0.017294815483	0.015406287547	0.002150222667	40	25	
4050000	717.075133	1	-0.985942613282	0.934345921455	0.061799908366	-0.005075684496	0.000023160220	0.992012949489	N\A	0.016980930618	0.015871388102	0.002235779723	39	24	
4100000	733.792708	1	-0.981442265397	0.940344904513	0.041420096451	-0.001956685867	0.000031003708	0.992246542774	N\A	0.017751807105	0.015719336149	0.002208675511	46	23	
4150000	735.921518	1	-0.980097941456	0.938528081462	0.043158160962	-0.002017126782	0.000022194154	0.992151231923	N\A	0.015971932045	0.014927014738	0.002225531303	40	21	
4200000	734.083826	1	-1.022913999673	0.949432196265	0.058352453859	-0.005690282976	0.000023027804	0.992759180274	N\A	0.017019001052	0.015114518428	0.001994750917	47	25	
4250000	704.862336	1	-0.942700977898	0.915422119782	0.063397867212	-0.002759530832	0.000025102181	0.991746583453	N\A	0.017560842223	0.015911031613	0.002164019714	49	24	
4300000	742.799756	1	-0.954109511596	0.911921077759	0.095628624399	-0.010817865627	0.000024999654	0.992342653764	N\A	0.016665965903	0.014859202015	0.001994745439	58	15	
4350000	729.494135	1	-1.032975608497	0.960370365795	0.043163996307	-0.005231198932	0.000024218631	0.992359600137	N\A	0.016524110870	0.015112926749	0.002107581619	60	25	
4400000	724.062659	1	-0.974386538878	0.912083860986	0.113615613617	-0.015528257395	0.000036468955	0.992863895016	N\A	0.016294820021	0.014925103716	0.001908026435	48	21	
4450000	710.812065	1	-0.930368009387	0.894878261581	0.098937119912	-0.006782851265	0.000028182385	0.991668979391	N\A	0.019048398633	0.016488935001	0.002241648441	50	19	
4500000	727.552164	1	-1.008421203485	0.938501745070	0.079352043968	-0.010060260251	0.000021205434	0.995743180898	N\A	0.013533544146	0.015495477864	0.002099207491	50	32	
4550000	723.722324	1	-1.091425518302	0.981466674688	0.048645995935	-0.009604002784	0.000025778013	0.991464312532	N\A	0.018086522463	0.016147711361	0.002256479764	42	23	
4600000	721.253546	1	-0.964492810886	0.923469035404	0.071434286389	-0.006863173506	0.000025173479	0.991859450995	N\A	0.018398680279	0.017044691681	0.002298289199	52	27	
4650000	723.862624	1	-1.001672023066	0.929264557888	0.081662577907	-0.008458131835	0.000042637411	0.992881083845	N\A	0.016920630025	0.015396377299	0.002202763729	43	29	
4700000	721.148013	1	-0.970351946579	0.916047596464	0.086648818468	-0.007407338917	0.000024696868	0.992189446212	N\A	0.017120093788	0.015465661902	0.002155394595	55	19	
4750000	705.256333	1	-0.950784789989	0.919086108870	0.081595812717	-0.008794621952	0.000027274638	0.991921654612	N\A	0.017219807704	0.015924077176	0.002297815320	36	16	
4800000	707.996304	1	-0.968543032318	0.912103100663	0.090534743876	-0.006375454605	0.000023593271	0.991741433614	N\A	0.018041796454	0.016951760767	0.002354188809	46	27	
4850000	727.208100	1	-0.923578378242	0.895016855506	0.096887631989	-0.006683095175	0.000032338872	0.991473542888	N\A	0.018124991658	0.016502350378	0.002131134511	44	25	
4900000	730.570144	1	-1.045298605338	0.954970483691	0.065651711482	-0.009193180665	0.000025078473	0.992469017899	N\A	0.016416648658	0.014646865787	0.002176722972	43	21	
4950000	726.845802	1	-1.054471642740	0.976838740694	0.028903412855	-0.004845349519	0.000022286937	0.992952154265	N\A	0.016477306972	0.014903256541	0.002025623786	50	25	
5000000	727.817174	1	-1.041984812768	0.965710175711	0.043844564765	-0.007705903669	0.000019943793	0.995543161106	N\A	0.016549924505	0.015834547507	0.002189440301	54	28	
5050000	712.287717	1	-0.989433463007	0.947358668964	0.019795289806	0.004097557304	0.000028937027	0.991769549938	N\A	0.017472229241	0.015595547656	0.002250304895	32	15	
5100000	726.212049	1	-0.958913898020	0.911301174506	0.103595716207	-0.013176746788	0.000028112541	0.992938415758	N\A	0.017478921186	0.015968203105	0.002030104564	55	28	
5150000	708.729391	1	-0.928155427944	0.900001844246	0.087222078364	-0.005740328098	0.000030522740	0.991545662131	N\A	0.017403500433	0.015781839976	0.002215623284	43	19	
5200000	721.588410	1	-1.006410545473	0.949208591828	0.043837114831	-0.003434306627	0.000021231948	0.992545222318	N\A	0.016876534602	0.015778849554	0.002176826982	57	19	
5250000	724.522453	1	-0.945353827606	0.917495869328	0.074588115237	-0.006575174630	0.000025554331	0.991702556149	N\A	0.017181108178	0.015550536040	0.001998087001	47	25	
5300000	720.024370	1	-0.949436084079	0.922215839554	0.073085853308	-0.006762737402	0.000033911609	0.992139211563	N\A	0.017317397123	0.015756662058	0.002199070342	47	28	
5350000	706.879166	1	-0.950308217243	0.903765624852	0.096483714860	-0.007675571464	0.000030388951	0.992217051065	N\A	0.018734935194	0.016716417414	0.002286087441	35	22	
5400000	723.605070	1	-0.965311226143	0.924638323602	0.065649346911	-0.005460668043	0.000028160923	0.992100170089	N\A	0.017133942438	0.015753978550	0.002307920502	39	22	
5450000	713.464561	1	-1.008973470884	0.946732006198	0.054177437544	-0.004605798079	0.000021981612	0.992597462211	N\A	0.017820799623	0.015533973079	0.002121004842	46	29	
5500000	724.710621	1	-0.931047825390	0.911490398379	0.066109633086	-0.005184112286	0.000027500759	0.991947023936	N\A	0.015678371209	0.015269405413	0.002215530277	53	22	
5550000	719.539117	1	-0.975154371363	0.928986732331	0.057264692685	-0.003097467645	0.000023543125	0.991774550745	N\A	0.017592270767	0.016259596642	0.002256909201	60	26	
5600000	734.060678	1	-0.973871912310	0.939904576418	0.048517815330	-0.004674899359	0.000022272283	0.992084921354	N\A	0.016918749858	0.015464281357	0.002112182839	42	22	
5650000	715.938556	1	-1.006337916760	0.942525867302	0.062106466756	-0.005944906410	0.000028713420	0.991804862951	N\A	0.014888663992	0.014855309009	0.002271852810	37	15	
5700000	729.692861	1	-1.000087532340	0.936173868941	0.071710708080	-0.009021539753	0.000021205555	0.991908482651	N\A	0.016636599546	0.014703969108	0.002099084308	45	24	
5750000	737.778587	1	-0.902839182722	0.897883333369	0.082274845370	-0.005135314228	0.000027815891	0.992909460893	N\A	0.016714404272	0.015929090008	0.002235261237	43	24	
5800000	723.571078	1	-1.042139904561	0.950818855549	0.074456980366	-0.010489024853	0.000024177923	0.992840895106	N\A	0.016983782796	0.015700337799	0.001983460795	57	23	
5850000	731.496222	1	-0.998092221717	0.940085803206	0.069022161758	-0.009556103240	0.000026004089	0.992322921708	N\A	0.016647325371	0.015216975345	0.002064648626	57	27	
5900000	714.534066	1	-0.958675547341	0.916864827165	0.074774724774	-0.005844373526	0.000025196134	0.991799568725	N\A	0.017286501509	0.015759191990	0.002246549194	38	23	
5950000	728.372008	1	-1.042720208230	0.952628020020	0.071246834765	-0.009899086268	0.000025654107	0.992329158914	N\A	0.017726199813	0.016238130523	0.002178947229	40	18	
6000000	737.735591	1	-1.012376478979	0.950033099750	0.051865546695	-0.005648331108	0.000020254386	0.992735001376	N\A	0.016782411841	0.015421332935	0.002037715765	51	19	
6050000	720.701675	1	-1.006796659960	0.958237648019	0.027830067870	-0.002233324764	0.000029270993	0.992264702445	N\A	0.016622979901	0.014968579681	0.002248358403	53	28	
6100000	729.185452	1	-0.952029467193	0.913608625091	0.077369551238	-0.004028023035	0.000023121604	0.992975715791	N\A	0.016876546486	0.015956380764	0.002310841779	50	30	
6150000	718.803922	1	-0.990559856422	0.939433045570	0.060654034983	-0.006322310435	0.000024150424	0.992714950819	N\A	0.016840838075	0.015407378244	0.002145536269	45	23	
6200000	734.119505	1	-1.031077420008	0.961946301852	0.048034363066	-0.006286373245	0.000023881837	0.994482419015	N\A	0.015133259647	0.013839065752	0.001830050803	56	29	
6250000	730.444060	1	-0.985040780645	0.935145061086	0.056809763386	-0.004539152827	0.000027729881	0.992099514266	N\A	0.016717370168	0.015472880089	0.002149298060	48	32	
6300000	725.629558	1	-0.966458605877	0.918373198825	0.073788380234	-0.005101783655	0.000021916660	0.992207257570	N\A	0.016699773526	0.015064572546	0.002094099931	54	20	
6350000	729.327755	1	-0.914198982576	0.889328304832	0.112739429605	-0.010983276774	0.000023810853	0.992534652482	N\A	0.016518572745	0.015260769283	0.002098919451	40	22	
6400000	733.701302	1	-0.967428742971	0.921401409320	0.077347708807	-0.008195412792	0.000023319889	0.992167514678	N\A	0.017121403212	0.015993161586	0.002117150196	50	25	
6450000	725.086711	1	-0.945104795625	0.898643677824	0.097227895017	-0.008132322118	0.000022268973	0.992156261434	N\A	0.016566231681	0.014906608191	0.001942863141	33	28	
6500000	718.364015	1	-1.032236022611	0.940189582182	0.083969200657	-0.010657386302	0.000035005687	0.991818722910	N\A	0.017215285880	0.015670251262	0.002040444284	46	32	
6550000	734.115601	1	-0.987339690417	0.922390587045	0.084176497063	-0.008397581910	0.000023911668	0.992893697317	N\A	0.017063330869	0.015774942558	0.002134135673	45	26	
6600000	721.782485	1	-0.997605335360	0.935872433987	0.074016725528	-0.007967999714	0.000021791564	0.992161280816	N\A	0.017695882893	0.015503825231	0.002232320188	46	19	
6650000	734.892825	1	-1.000714207252	0.941840190110	0.066434865545	-0.007680751687	0.000021732248	0.993359663173	N\A	0.015479177900	0.014328546023	0.002090743039	40	26	
6700000	715.303294	1	-1.017420811404	0.945183688811	0.073865990530	-0.009693250388	0.000024547768	0.991835532697	N\A	0.018509532891	0.016780675739	0.002363279925	46	20	
6750000	727.052422	1	-0.980631006346	0.916548593711	0.090034689915	-0.009123291832	0.000023174859	0.992516829516	N\A	0.016300668303	0.015368636525	0.002200629165	48	18	
6800000	712.089018	1	-0.994460852159	0.926114122711	0.077089716214	-0.005409856635	0.000042311130	0.991968746535	N\A	0.016782671801	0.014851089075	0.002024713099	34	25	
6850000	711.334223	1	-0.905684156811	0.884279932866	0.110073361453	-0.009515149011	0.000025186283	0.991133817123	N\A	0.017195472650	0.015646635854	0.002080931090	55	17	
6900000	734.989487	1	-0.977557907427	0.926112895175	0.076528057876	-0.008208865243	0.000022974951	0.992182742843	N\A	0.016718769585	0.015352912476	0.002078378457	49	26	
6950000	721.068459	1	-0.986868245265	0.933599863473	0.071885242846	-0.007574843984	0.000026420850	0.991570689623	N\A	0.017505219687	0.015682443160	0.002110328630	42	25	
7000000	731.988518	1	-1.054864742785	0.969084233385	0.046502129610	-0.007998502880	0.000021522341	0.992204947251	N\A	0.016382284580	0.015621000290	0.002142483179	45	20	
7050000	730.272748	1	-0.995984607050	0.931855047186	0.079122113533	-0.008970532905	0.000027695231	0.992571655446	N\A	0.016982958585	0.015342122677	0.002054652085	46	17	
7100000	719.839129	1	-0.987281543410	0.948005683061	0.031709479523	-0.000092426355	0.000021529440	0.993083102588	N\A	0.016072322856	0.014827067055	0.002299473306	48	25	
7150000	712.003398	1	-0.974316323818	0.921501620763	0.081761356037	-0.008315023261	0.000025030971	0.992526812913	N\A	0.017812354732	0.016539392019	0.002246894709	45	24	
7200000	730.364723	1	-0.980419747870	0.931003805527	0.072670513222	-0.006480903511	0.000022315534	0.992564282007	N\A	0.018017400056	0.016208427510	0.002197021713	53	20	
7250000	719.021303	1	-0.992558363801	0.932224234437	0.073629102264	-0.008264309297	0.000021718900	0.992923222814	N\A	0.016485996011	0.015372666161	0.002119409020	48	26	
7300000	733.034357	1	-1.003897182660	0.937352305183	0.068704759300	-0.006381860549	0.000020414393	0.993225860011	N\A	0.017645464657	0.015781847538	0.002103277650	53	28	
7350000	720.845982	1	-1.021557199024	0.950727376122	0.048455546552	-0.004679047493	0.000025190347	0.992323597054	N\A	0.016894151420	0.015414199677	0.002111535552	53	23	
7400000	718.957128	1	-0.944209892033	0.907557734727	0.076862423318	-0.003473877152	0.000022234589	0.992386762758	N\A	0.017438510482	0.016131196301	0.002240614396	38	22	
7450000	718.596318	1	-1.010013629286	0.925541978499	0.104627216117	-0.012923183253	0.000035190459	0.992270858208	N\A	0.018878678478	0.016465953468	0.002099755099	44	27	
7500000	715.717219	1	-0.964136556084	0.919480805398	0.079449602300	-0.006999046184	0.000028732638	0.991886767894	N\A	0.015742679602	0.014558214873	0.002092575012	41	20	
7550000	723.575600	1	-0.970697409159	0.924922666034	0.079962995830	-0.008615675372	0.000029762179	0.992701906061	N\A	0.016060342419	0.015300501649	0.002232015323	52	27	
7600000	723.198207	1	-1.064203514951	0.972103032352	0.050388293983	-0.008868883265	0.000027065660	0.992410781384	N\A	0.013775061220	0.013645852293	0.002155136606	42	27	
7650000	715.914973	1	-0.972926428205	0.919341112913	0.091614420691	-0.010707128320	0.000046559922	0.992934288125	N\A	0.015944171928	0.015001576196	0.002043460576	47	23	
7700000	726.023876	1	-0.998054717977	0.923807261736	0.081780323757	-0.007598476968	0.000020514052	0.992934125117	N\A	0.015252473028	0.014676089556	0.002013042171	43	33	
7750000	739.518392	1	-0.989316114234	0.934027603761	0.056618608578	-0.003548364619	0.000022585347	0.992690687278	N\A	0.015503917781	0.015186877714	0.002160819529	54	28	
7800000	725.518093	1	-0.986141622325	0.933779925948	0.060973393851	-0.003970538067	0.000021120477	0.992719446781	N\A	0.018132322680	0.016398953802	0.002198143980	36	21	
7850000	729.700868	1	-1.009904195065	0.948246336234	0.047847739213	-0.004872595284	0.000024354650	0.993278460439	N\A	0.015893357773	0.014782055197	0.002106755366	51	27	
7900000	728.768891	1	-0.938999506666	0.898055264990	0.114842707537	-0.012528857194	0.000034672535	0.992771464878	N\A	0.016122292980	0.015245482723	0.002016016678	38	30	
7950000	721.811078	1	-0.926585074689	0.892847581629	0.117860002389	-0.012590450662	0.000025565813	0.992198889569	N\A	0.017582425019	0.016031932727	0.001932035795	47	26	
8000000	714.274087	1	-0.942620707749	0.916118628416	0.068705739046	-0.004670556184	0.000025038984	0.991414866063	N\A	0.016917756022	0.016394982479	0.002241450569	53	21	
8050000	712.325009	1	-1.003957238386	0.945454305721	0.066436664779	-0.008589734624	0.000029916588	0.990505261428	N\A	0.017975515547	0.016362026826	0.002366491319	33	34	
8100000	714.028851	1	-0.985655173088	0.932601282797	0.075361682199	-0.010787644596	0.000019748097	0.991247313098	N\A	0.018595763974	0.016771560917	0.002322888734	60	21	
8150000	727.401537	1	-1.019865035964	0.948922195452	0.063230883276	-0.008586481451	0.000026588670	0.991696341116	N\A	0.016553972206	0.015712553139	0.002212414933	44	16	
8200000	731.045030	1	-0.950335471276	0.914567655561	0.074674105457	-0.005785283806	0.000024976329	0.991256556068	N\A	0.015765112697	0.015166534373	0.002136783124	50	23	
