Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-004.txt
Log File Name:                   NEO_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1431696458
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1850000	654.559682	1	-1.433061151269	1.418872361495	-0.028827026555	-0.119197728919	0.008479752817	0.000035868261	0.992901098819	N\A	0.057173244816	0.005810897953	0.029665392338	0.003963114739	34	4	
1900000	657.411077	1	-1.449949337977	1.435521786359	-0.034765118630	-0.136633769594	0.015257132655	0.000023015209	0.992393418646	N\A	0.058083184747	0.006413565854	0.029419527273	0.004210630468	32	3	
1950000	661.858521	1	-1.631438632657	1.555398480617	-0.048343742715	-0.176751007881	0.021242985745	0.000022990751	0.993377246147	N\A	0.057200728472	0.006117214910	0.028491685368	0.004067898277	47	3	
2000000	665.837767	1	-1.882572756772	1.754037091523	-0.069168669455	-0.286806043936	0.039310534184	0.000022280991	0.993035040825	N\A	0.061801698260	0.007952607664	0.028311140162	0.004694187222	43	4	
2050000	647.032261	1	-1.530564137880	1.501905807849	-0.038508091150	-0.180013675045	0.017546460152	0.000028206363	0.994363568370	N\A	0.052638770882	0.005187811045	0.027256749619	0.003549170736	46	3	
2100000	653.950965	1	-1.663351731462	1.529161987081	-0.042197533309	-0.181168670360	0.018127746772	0.000040076932	0.993494321820	N\A	0.053831631163	0.005591763455	0.028265632642	0.003829900001	38	3	
2150000	660.496629	1	-1.698549753221	1.601528579260	-0.051311427395	-0.203158172248	0.023564510509	0.000023023285	0.993058356881	N\A	0.058786655677	0.006627967608	0.028302073781	0.004147018210	37	1	
2200000	668.289462	1	-1.569365870920	1.488835330124	-0.036134236029	-0.169715891006	0.016134503251	0.000030977651	0.994117920269	N\A	0.053267988538	0.005295979795	0.027605879161	0.003612497921	30	4	
2250000	645.731985	1	-1.736441672974	1.656897419625	-0.055736462404	-0.272745117822	0.032710666038	0.000012926326	0.993108213090	N\A	0.063479159151	0.007434925744	0.030841799766	0.004690125148	43	1	
2300000	659.309168	1	-1.633347056559	1.564394815859	-0.045460831587	-0.199783429610	0.020633064261	0.000011846102	0.992410339966	N\A	0.060392179256	0.006834950701	0.028999456719	0.004327356416	42	3	
2350000	657.652055	1	-1.650607290245	1.629656556445	-0.059647029871	-0.227707882515	0.032285622239	0.000012183351	0.992204953712	N\A	0.063726435596	0.007352603600	0.031126575864	0.004685219227	42	3	
2400000	647.655569	1	-1.468605545234	1.483324759477	-0.037603566690	-0.184181812862	0.017614399936	0.000033368999	0.994805422926	N\A	0.057356316812	0.006267208011	0.028308578825	0.004236783772	46	1	
2450000	665.922391	1	-1.561621902815	1.533528649769	-0.045674816004	-0.196492905412	0.023816730401	0.000057951733	0.993266085805	N\A	0.060447458060	0.006908892768	0.027774931581	0.004131708019	41	3	
2500000	656.658937	1	-1.476789398406	1.447123711971	-0.032500817517	-0.166386329501	0.017444210236	0.000038572767	0.992951285457	N\A	0.056835755284	0.005883815831	0.028976159915	0.003998453202	46	1	
2550000	651.849028	1	-1.457208856926	1.450346641555	-0.034116863543	-0.185794151394	0.020390431406	0.000050374327	0.991823587962	N\A	0.056782824509	0.005763123927	0.029627438904	0.003956762509	25	4	
2600000	656.598945	1	-1.416741503522	1.395232809766	-0.027859189451	-0.122149184450	0.009964020430	0.000073143721	0.994425249632	N\A	0.051834219088	0.004984172081	0.026569020955	0.003399881737	43	3	
2650000	661.669857	1	-1.443024082202	1.404833147155	-0.029978364852	-0.164080276857	0.016922488792	0.000059477400	0.995039005369	N\A	0.054429362500	0.005530620332	0.028148535015	0.003762147075	41	3	
2700000	651.893437	1	-1.668882804296	1.549797213924	-0.049726853728	-0.194081057034	0.024978058544	0.000015249370	0.993596102748	N\A	0.060090070058	0.006958699689	0.028393221238	0.004348430147	53	2	
2750000	673.605868	1	-1.491054376974	1.417487948702	-0.032721210534	-0.155761039846	0.017795063532	0.000030818747	0.993928699736	N\A	0.053318229135	0.005448451933	0.026362437102	0.003463704236	47	4	
2800000	653.298489	1	-1.332279595421	1.306666492201	-0.018397097712	-0.105313998613	0.008082784011	0.000066511993	0.994492533758	N\A	0.049381781442	0.004936637040	0.026144170046	0.003482317842	45	3	
2850000	652.407402	1	-1.614863678998	1.562839173775	-0.050710334598	-0.209839396259	0.027835542260	0.000031848714	0.993332718119	N\A	0.062236152103	0.006944577118	0.030479238774	0.004509159139	53	1	
2900000	663.331360	1	-1.474171946975	1.388370626613	-0.027464196268	-0.118414457068	0.010076811948	0.000039289680	0.994800561730	N\A	0.051387695715	0.005173131871	0.025588207060	0.003354574687	45	3	
2950000	650.745962	1	-1.643741526265	1.480546048260	-0.035525752760	-0.138493737003	0.011222626501	0.000041802698	0.994499225014	N\A	0.052910324379	0.005169410097	0.027376908181	0.003474962958	44	2	
3000000	659.030410	1	-1.661879173533	1.522742611019	-0.039291370045	-0.173938866989	0.015731376488	0.000021851875	0.993094843332	N\A	0.054553471801	0.005520541695	0.027546025954	0.003637808464	43	3	
3050000	680.131581	1	-1.568934103459	1.467570584274	-0.037210025801	-0.147828701707	0.015556904111	0.000058263821	0.994191562182	N\A	0.051712837197	0.005565073877	0.026401684271	0.003767001936	41	5	
3100000	663.706924	1	-1.491136297488	1.423058810189	-0.031917947987	-0.148882337862	0.015417530757	0.000014532708	0.992501176460	N\A	0.055067165472	0.005722357758	0.028164726498	0.003853539703	31	4	
3150000	661.220978	1	-1.592624742804	1.469936433120	-0.039682381809	-0.150195183245	0.019954030541	0.000026813269	0.991297037712	N\A	0.060279532719	0.006572959414	0.030305608769	0.004328244274	40	3	
3200000	662.957677	1	-1.503851158899	1.445541150068	-0.035057860720	-0.144129326811	0.014918083932	0.000029082682	0.993646706454	N\A	0.053747849968	0.005580541303	0.026985626118	0.003683972503	38	3	
3250000	653.873884	1	-1.353855398469	1.369620467779	-0.025928929844	-0.132174412923	0.012481161546	0.000056403126	0.993148975991	N\A	0.051248117725	0.005332529902	0.025972021956	0.003620732077	35	1	
3300000	660.694912	1	-1.564100030615	1.450176648666	-0.033829232250	-0.129372833026	0.010928735772	0.000017965612	0.991904482868	N\A	0.057524091898	0.006556091501	0.028087946177	0.004137385584	40	4	
3350000	660.676252	1	-1.497804916215	1.418056851645	-0.030247230434	-0.126941132765	0.011389803676	0.000024434412	0.993130810540	N\A	0.051247012833	0.005042163158	0.027731096041	0.003596649973	34	2	
3400000	657.400582	1	-1.506328866839	1.437314685611	-0.032852743564	-0.145713220931	0.013132227043	0.000032007321	0.993018921294	N\A	0.051824506903	0.005447208278	0.026384487847	0.003644584512	35	3	
3450000	677.823329	1	-1.492510187285	1.447090073702	-0.034494505235	-0.158436556831	0.016759873436	0.000036841703	0.995225386801	N\A	0.047930089041	0.004677205485	0.024369452167	0.003112225751	35	3	
3500000	655.948861	1	-1.370998389633	1.303332491156	-0.018529781756	-0.067465557455	0.003675906864	0.000021489411	0.991669220248	N\A	0.057050849151	0.006349388586	0.028591495165	0.004164905380	42	3	
3550000	661.031312	1	-1.645598917829	1.497788537358	-0.041220769121	-0.152278690538	0.016861469639	0.000059932976	0.992299029653	N\A	0.056420100995	0.005908220873	0.028804837505	0.003847313784	40	4	
3600000	664.755073	1	-1.537005526079	1.414130433183	-0.029965958076	-0.131369732256	0.012117613027	0.000015625178	0.992394702010	N\A	0.056746937302	0.005915041196	0.028735194767	0.003904117510	39	3	
3650000	663.171599	1	-1.654653426682	1.491454573337	-0.040195048407	-0.168334290113	0.019164466220	0.000026411801	0.992799536312	N\A	0.058502782472	0.006332796321	0.028986738341	0.004039038623	39	4	
3700000	660.294906	1	-1.646453555358	1.490116870231	-0.039511766963	-0.167432548052	0.018092979320	0.000048496465	0.994047211829	N\A	0.053510749311	0.005317923575	0.027191279155	0.003550491058	45	3	
3750000	664.347610	1	-1.591339609460	1.457023600316	-0.037472163476	-0.144408150319	0.015917844759	0.000052771088	0.994465724801	N\A	0.047525487578	0.004808227465	0.024198838365	0.003234200447	42	5	
3800000	663.694811	1	-1.380325014369	1.351332033020	-0.024135615172	-0.125906391407	0.011566263719	0.000073600645	0.992775421689	N\A	0.052893270117	0.005426726640	0.027113141955	0.003680311146	43	2	
3850000	669.197134	1	-1.427811329397	1.373953465270	-0.027394201636	-0.114692606926	0.010301679643	0.000012230195	0.993472708404	N\A	0.053077428852	0.005425773910	0.026964064420	0.003576420528	43	4	
3900000	674.215457	1	-1.662283956983	1.501641556298	-0.044948636708	-0.138168292863	0.017451369630	0.000068186689	0.993054874039	N\A	0.054904158537	0.005876289888	0.027811992845	0.003855212187	43	3	
3950000	668.608237	1	-1.737787827503	1.558761149580	-0.045698740919	-0.210275866461	0.023557429709	0.000015061657	0.993362492133	N\A	0.056453060948	0.005870342444	0.028877138777	0.003937681388	43	6	
4000000	666.443698	1	-1.637757776457	1.530323873211	-0.041961254797	-0.178109793645	0.017428594486	0.000015707741	0.992599436558	N\A	0.054996624825	0.005732071528	0.028312529908	0.003894924954	41	4	
4050000	664.885568	1	-1.631944617985	1.515339607806	-0.041853084337	-0.188289227305	0.021379724365	0.000015664747	0.992320658378	N\A	0.060230585947	0.006990590285	0.028768905135	0.004340829276	43	4	
4100000	645.418035	1	-1.709083519524	1.552858800522	-0.044089896873	-0.211897179903	0.021843302252	0.000013785395	0.992888344618	N\A	0.057392900277	0.005635075504	0.029515115169	0.003766447187	45	2	
4150000	651.766442	1	-1.339081958679	1.337603669543	-0.024272765561	-0.109991560487	0.011321150862	0.000025041304	0.993590181857	N\A	0.049696151901	0.004828336783	0.026163755468	0.003350708365	37	1	
4200000	642.448089	1	-1.225865279572	1.278149077272	-0.015676689621	-0.087169507633	0.004654262549	0.000052668162	0.992703709974	N\A	0.051198078658	0.005091909691	0.026543741763	0.003460245750	33	1	
4250000	656.489437	1	-1.374914772970	1.325778424268	-0.021941954773	-0.084751477512	0.006227858032	0.000035053127	0.994226406596	N\A	0.050696983109	0.004897383556	0.026797863105	0.003367302869	59	4	
4300000	656.163022	1	-1.595943704692	1.464118803738	-0.036423906657	-0.140292141583	0.014458534557	0.000103213873	0.992969178517	N\A	0.052161342328	0.005314068396	0.027009119317	0.003647527834	40	5	
4350000	661.708700	1	-1.329423614341	1.317224167572	-0.022147475696	-0.099834290631	0.009312220827	0.000069087287	0.993532995101	N\A	0.056096853076	0.005809942522	0.027886904848	0.003789335620	36	4	
4400000	668.447490	1	-1.598826543271	1.504625182718	-0.039660513387	-0.193858214468	0.022402313561	0.000034124999	0.993380156247	N\A	0.052573408509	0.005546773850	0.026841122623	0.003723005249	55	3	
4450000	655.790547	1	-1.466317149277	1.429033281917	-0.032233897273	-0.145867051224	0.014964470370	0.000085829243	0.993640082945	N\A	0.053039618364	0.005404246686	0.027485632143	0.003689958461	45	4	
4500000	657.223273	1	-1.602468283779	1.503721936276	-0.038516339825	-0.179996583127	0.017497786142	0.000084413627	0.994067923811	N\A	0.051529749349	0.004923059616	0.027528316434	0.003411196833	39	2	
4550000	660.400542	1	-1.337465260641	1.335533334225	-0.023244956483	-0.101985339031	0.008427910156	0.000118017482	0.992901803275	N\A	0.051492085424	0.005154017060	0.026778550437	0.003530145195	43	3	
4600000	657.138875	1	-1.299500275179	1.316044501815	-0.021356180113	-0.102905148534	0.008858471445	0.000078749187	0.994606564641	N\A	0.047434513480	0.004632678469	0.023291380106	0.002956485111	44	3	
4650000	657.644827	1	-1.485199456983	1.417313682428	-0.031893942363	-0.141295616142	0.014279636131	0.000033010094	0.994774138776	N\A	0.049101579939	0.004807052266	0.026363488183	0.003405001779	41	4	
4700000	667.489166	1	-1.413243042958	1.376529644596	-0.026033317365	-0.132429874741	0.011689899796	0.000094640445	0.994140240911	N\A	0.056506038249	0.006347475989	0.026196521533	0.003796485699	46	3	
4750000	649.291816	1	-1.641686105863	1.545085496278	-0.045597430860	-0.206378361179	0.024923383314	0.000023947048	0.994335611532	N\A	0.055778571881	0.005548551898	0.029010394382	0.003756266868	46	2	
4800000	676.801668	1	-1.771253325258	1.621052925720	-0.055124912692	-0.206684038161	0.025032489853	0.000011145177	0.995940398240	N\A	0.051266537430	0.005970731863	0.023328571260	0.003642699080	47	4	
4850000	657.093492	1	-1.785523790111	1.642202358887	-0.060369044229	-0.247590005454	0.034277190813	0.000033241393	0.993839551083	N\A	0.059363521729	0.006926174658	0.027741323194	0.004341751029	32	4	
4900000	659.624388	1	-1.508006012167	1.449821814541	-0.038255970159	-0.142928840504	0.017469958981	0.000036534086	0.992702582441	N\A	0.054875827029	0.005968898131	0.027848803546	0.004010624403	47	4	
4950000	648.200823	1	-1.539442720663	1.479365661620	-0.036670642414	-0.164185062471	0.017018947924	0.000134687509	0.995752084173	N\A	0.054757278054	0.005610371799	0.026543947697	0.003751294863	39	1	
5000000	672.212561	1	-1.493263303656	1.462806751885	-0.035843185126	-0.151427596660	0.016124398973	0.000039409010	0.992486559349	N\A	0.056849642553	0.006328713281	0.028186392779	0.004186904187	48	4	
5050000	663.395706	1	-1.518567838622	1.505799297975	-0.046081354395	-0.161397675737	0.021560432824	0.000045137091	0.992678360994	N\A	0.066507018815	0.007912245186	0.030873066315	0.004800407033	46	5	
5100000	662.130385	1	-1.395121138881	1.416407177367	-0.031199415052	-0.122813845286	0.010996718136	0.000053338163	0.992991778499	N\A	0.057615599704	0.006426333144	0.027989474298	0.003995980861	41	4	
5150000	672.257519	1	-1.507930543246	1.458561778710	-0.037436005249	-0.143041390810	0.016347384502	0.000063101206	0.997694227129	N\A	0.047992472683	0.005110670496	0.021321494470	0.003279887526	43	2	
5200000	661.396664	1	-1.514172854377	1.482213800457	-0.040016660998	-0.182248015001	0.021905123091	0.000040485319	0.994322985332	N\A	0.052843091733	0.005189264395	0.027768836799	0.003547682402	36	2	
5250000	665.407822	1	-1.637772014202	1.508189989863	-0.040460914567	-0.170725420524	0.018260600507	0.000026389161	0.994375850460	N\A	0.050563359626	0.005013572737	0.026125001746	0.003441702171	35	2	
5300000	664.562599	1	-1.491052017235	1.373731907156	-0.024737066180	-0.102447648931	0.007508878166	0.000018615770	0.993724289269	N\A	0.050842903259	0.005238493353	0.026257238142	0.003490630427	56	4	
5350000	670.546180	1	-1.595727972595	1.450535114029	-0.034597573994	-0.146474069229	0.015357831410	0.000009789682	0.992858269176	N\A	0.054802242947	0.006003806821	0.027427729960	0.003977275886	34	3	
5400000	669.253297	1	-1.498732366812	1.402590903850	-0.031370540936	-0.128893423073	0.013344340333	0.000146811137	0.993517702494	N\A	0.052445184551	0.005205621441	0.026772298247	0.003542862197	34	3	
5450000	657.358515	1	-1.420792837136	1.381018329690	-0.028740119892	-0.129734370470	0.014238831265	0.000092363298	0.992105895728	N\A	0.053069227446	0.005521380384	0.027239913003	0.003710199558	35	4	
5500000	676.800888	1	-1.545814520993	1.435318932158	-0.033073357090	-0.129702050287	0.013000744308	0.000047368279	0.993651776182	N\A	0.050913081913	0.005254210936	0.026602761678	0.003587245946	40	7	
5550000	658.684052	1	-1.505644073414	1.421982449140	-0.034841699037	-0.132395268239	0.015834468209	0.000059019814	0.992847709716	N\A	0.050575970588	0.005121933033	0.026379413930	0.003534617853	42	4	
5600000	657.406380	1	-1.454081644861	1.419672670779	-0.033880629511	-0.118231699726	0.012380718124	0.000379403831	0.992438444470	N\A	0.054801729024	0.005690262922	0.028089558537	0.003851754324	43	2	
5650000	649.944984	1	-1.635526774403	1.531473766693	-0.041337215929	-0.177094878589	0.017041391954	0.000113844918	0.992104155383	N\A	0.063740068619	0.007370303209	0.030434594775	0.004621223327	45	1	
5700000	664.232333	1	-1.516573343220	1.458562907083	-0.036620466185	-0.151354333267	0.018082234598	0.000024434419	0.993253292243	N\A	0.052740677556	0.005551427436	0.027219691998	0.003808444541	44	4	
5750000	669.338228	1	-1.305099747095	1.327968405781	-0.022794126128	-0.104472138746	0.010950751157	0.000056145725	0.993459936372	N\A	0.054896535809	0.005817126559	0.028040251476	0.003873205281	41	4	
5800000	657.713517	1	-1.429540446098	1.411003315139	-0.031091371769	-0.140394559440	0.014301397811	0.000047072017	0.993462643805	N\A	0.054291331570	0.005436836810	0.027822894251	0.003595551102	37	5	
5850000	660.907559	1	-1.423813215565	1.411113338055	-0.027390400433	-0.146654182606	0.012281492827	0.000030851014	0.992864192876	N\A	0.058605879934	0.006339331842	0.029247506220	0.004156001272	48	4	
5900000	661.764318	1	-1.544604767983	1.468246760764	-0.036656414093	-0.168567485836	0.017330404660	0.000060880627	0.994118533098	N\A	0.052942686401	0.005118716697	0.028063877920	0.003550015455	32	7	
5950000	660.393258	1	-1.434893052375	1.393815967563	-0.030506156978	-0.114129301528	0.011695559921	0.000073576632	0.993259876013	N\A	0.050625121937	0.005026009216	0.026299780237	0.003386829600	40	4	
6000000	673.737841	1	-1.492675059635	1.516171620631	-0.044972208631	-0.173262651463	0.021111567699	0.000021886881	0.993183368909	N\A	0.058391028873	0.006779933957	0.027041105064	0.004113453707	58	4	
6050000	644.556714	1	-1.402849233474	1.388554588569	-0.030161073795	-0.122740107250	0.013564303305	0.000046273305	0.992701842268	N\A	0.050428388694	0.005074620737	0.026706777512	0.003551626840	49	3	
6100000	657.371571	1	-1.478068364927	1.452376629266	-0.035269814531	-0.160895212574	0.015609414514	0.000148179056	0.994177981487	N\A	0.055530296248	0.005750069082	0.027928705041	0.003881707494	39	2	
6150000	663.725170	1	-1.473663122448	1.428937573961	-0.035795296904	-0.138207946243	0.016919601395	0.000179887239	0.993204219944	N\A	0.054390436238	0.005382602268	0.028181554979	0.003669716531	41	3	
6200000	667.508239	1	-1.491340699939	1.396289361166	-0.028977618909	-0.113750086204	0.009030581977	0.000040750311	0.994371364152	N\A	0.053100452793	0.005409380704	0.027034539822	0.003639302748	41	3	
6250000	675.514277	1	-1.630871306170	1.482857550777	-0.037057567389	-0.156323085290	0.015383600520	0.000054710184	0.994401315486	N\A	0.051666818978	0.005447384838	0.024220231771	0.003316686573	42	3	
6300000	669.515126	1	-1.496563886189	1.381533925069	-0.025279098646	-0.122563967082	0.009660910555	0.000085735257	0.993500926333	N\A	0.054558999735	0.006053378789	0.027370535177	0.004073807672	36	5	
6350000	657.191249	1	-1.731737475872	1.558224375853	-0.045889214638	-0.192732480692	0.020145393173	0.000067313127	0.992597964448	N\A	0.056684003071	0.006111463934	0.028648894760	0.004169300553	35	3	
6400000	670.441284	1	-1.479140384460	1.389128459587	-0.028658267791	-0.121084795851	0.011972972810	0.000053808732	0.993340458843	N\A	0.060972068452	0.007221901512	0.028583597696	0.004419720970	39	3	
6450000	667.482608	1	-1.592786178214	1.480366552106	-0.038107847225	-0.145514678130	0.015595599492	0.000060785750	0.993799471238	N\A	0.058705451793	0.006684603294	0.027615519848	0.004017127573	44	3	
6500000	664.408472	1	-1.526762727576	1.449383718411	-0.036175636641	-0.141659490239	0.015943542809	0.000046828108	0.993150521891	N\A	0.062511772491	0.007361303305	0.030562466970	0.004732867440	38	5	
6550000	680.903829	1	-1.507840504668	1.501757584167	-0.039909253611	-0.190366413179	0.021525183224	0.000046326238	0.993702858693	N\A	0.048317910534	0.004987874938	0.025021973255	0.003419426478	45	7	
6600000	653.199692	1	-1.371802161800	1.363690424368	-0.023815919448	-0.108758095085	0.007257438583	0.000066055754	0.993551712895	N\A	0.051068195685	0.005042811126	0.027125004880	0.003550661210	39	4	
6650000	669.464013	1	-1.346710198876	1.385477168508	-0.028378376725	-0.118318310741	0.012840506520	0.000025457502	0.992320982260	N\A	0.054188767023	0.005750834841	0.027826389439	0.003871692230	46	4	
6700000	665.656461	1	-1.515785411381	1.540264807722	-0.048534672161	-0.193839679792	0.025642059157	0.000026300420	0.994374528242	N\A	0.058323354513	0.007030819061	0.027640222103	0.004328679776	45	4	
6750000	665.149647	1	-1.328406817537	1.369363828802	-0.028120674676	-0.105133343534	0.012108382799	0.000035356273	0.992366393492	N\A	0.061011864884	0.007040268509	0.029540047970	0.004390987613	40	4	
6800000	667.578035	1	-1.607617544277	1.541445138289	-0.044998220725	-0.165647371920	0.018044840276	0.000051573386	0.993963736052	N\A	0.054405965064	0.005820659901	0.028234610117	0.003893453497	41	4	
6850000	665.733878	1	-1.505967375509	1.501484474643	-0.042000951043	-0.166703970172	0.018474184364	0.000078281246	0.994673710717	N\A	0.052059249324	0.005407525976	0.026489531777	0.003640137876	43	4	
6900000	652.392882	1	-1.594238138547	1.543462894952	-0.042646308736	-0.194746090128	0.020167631892	0.000080831996	0.993966270164	N\A	0.052965340512	0.005394962121	0.027047609596	0.003652689077	39	4	
6950000	674.550668	1	-1.408102731707	1.434633086894	-0.032372712599	-0.136810579441	0.012225215460	0.000057725595	0.995062037343	N\A	0.048472453262	0.004801637186	0.025142073662	0.003266881686	41	3	
7000000	654.349989	1	-1.389611592616	1.385828486922	-0.027190497451	-0.134481976977	0.012874000168	0.000046883494	0.994213575371	N\A	0.051397346652	0.005183537637	0.026105394761	0.003495155903	40	1	
7050000	666.841448	1	-1.475293877442	1.418126569253	-0.030984237856	-0.133609921118	0.013176101554	0.000011816492	0.993705975890	N\A	0.052244690414	0.005386847352	0.026233759882	0.003586161254	35	1	
