Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-VR-001.txt
Log File Name:                   MED_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1285069937
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1650000	604.474969	1	-0.668965795188	0.951595082966	-0.046210254315	0.121956170932	0.009947116767	0.000064446363	0.981492847889	N\A	0.064874778012	0.007815240252	0.032262944697	0.004963566713	50	31	
1700000	601.898813	1	-0.547341412014	0.876740758098	-0.042621565979	0.163542323640	0.007462212680	0.000062758182	0.982461396509	N\A	0.062430320645	0.008580567862	0.029422814074	0.005717272291	51	30	
1750000	608.592251	1	-0.464977522745	0.815719128977	-0.036061396117	0.216951588851	-0.003516573895	0.000028982604	0.982294358311	N\A	0.055186735204	0.007277165927	0.026011008398	0.004532377509	59	26	
1800000	600.406644	1	-0.454016902346	0.805422622752	-0.034591707862	0.205879346306	0.002465935439	0.000061579500	0.980577109317	N\A	0.071890673598	0.010012606859	0.030711063755	0.005596524200	56	24	
1850000	609.984753	1	-0.385564455037	0.744490066602	-0.027648532236	0.248947326873	-0.004289193101	0.000050741297	0.980373649142	N\A	0.063266992831	0.007595696015	0.031398964711	0.004984618197	33	20	
1900000	586.689106	1	-0.326892536647	0.723347686759	-0.025775466147	0.248895769535	-0.006634445169	0.000056393793	0.978193602866	N\A	0.062549035547	0.007114081595	0.032111191688	0.004881881788	56	22	
1950000	613.067338	1	-0.582129455764	0.884302974832	-0.043909681975	0.185172246590	0.003581140705	0.000150931294	0.982263679172	N\A	0.056235975623	0.006757554982	0.028354530053	0.004557032156	41	29	
2000000	604.260600	1	-0.423859475455	0.778424784066	-0.034854236452	0.230960367530	-0.000473390638	0.000060259788	0.988973279564	N\A	0.058300630463	0.006842607718	0.028713607805	0.003483616641	61	26	
2050000	604.910071	1	-0.355116326700	0.782644384156	-0.031307718455	0.188396618924	0.002522514156	0.000041335256	0.978673441862	N\A	0.065817231925	0.007814279325	0.032796058047	0.005189855472	49	28	
2100000	603.265288	1	-0.343062377808	0.697531423736	-0.026420321671	0.302975744708	-0.010713668198	0.000049779505	0.982494563491	N\A	0.063893571339	0.007490448100	0.031500415454	0.004842969203	47	25	
2150000	604.737276	1	-0.625482780756	0.937569328390	-0.049315212533	0.164108973557	0.004842157644	0.000052843647	0.981374803973	N\A	0.062154945659	0.007477335744	0.029803272930	0.004451004638	56	18	
2200000	591.287215	1	-0.537826849395	0.912941196540	-0.048546094372	0.126863615405	0.017395810980	0.000054211680	0.981463248144	N\A	0.059179765811	0.007071074129	0.030122021590	0.004745946729	54	25	
2250000	607.125261	1	-0.471874994842	0.835723864180	-0.041666339951	0.200966224032	0.005063036880	0.000101817933	0.984331549784	N\A	0.057191709207	0.006904920529	0.027618758132	0.004319055733	58	31	
2300000	596.163914	1	-0.743511473542	1.026571576413	-0.062908267341	0.115333370324	0.016502017789	0.000082676958	0.984469435239	N\A	0.068238582093	0.009360866009	0.029792497526	0.005212780419	59	25	
2350000	615.265627	1	-0.580900288605	0.922077994185	-0.049193606325	0.130487011479	0.016292142356	0.000073254926	0.980763469212	N\A	0.070660961748	0.009544149350	0.031665394437	0.005512785058	49	33	
2400000	602.478052	1	-0.688167296137	0.974218734069	-0.051777167844	0.117683940301	0.014963689559	0.000074897254	0.987088450320	N\A	0.064177210744	0.008020083289	0.029842073407	0.004821100462	51	21	
2450000	620.769392	1	-0.190456287739	0.662031733115	-0.024296722663	0.264319718998	-0.002227837008	0.000046953211	0.983873568950	N\A	0.059502551834	0.007142524457	0.029980424259	0.004816710805	45	30	
2500000	583.928380	1	-0.308167917927	0.711802249534	-0.020413605095	0.228985303041	-0.004294118535	0.000094319963	0.978939944277	N\A	0.065183999660	0.008342327401	0.031291851779	0.005185501313	49	30	
2550000	596.552522	1	-0.477799548481	0.840479728061	-0.039680750101	0.206287780841	-0.001884518698	0.000066502730	0.981310701074	N\A	0.065196983675	0.008244988689	0.031266193783	0.005227153331	37	34	
2600000	599.406205	1	-0.622319164191	0.919740993867	-0.046445194498	0.154817109278	0.009145700869	0.000060354598	0.984911061820	N\A	0.056534316706	0.006129112111	0.028652628636	0.004091387486	48	29	
2650000	592.147983	1	-0.403085348485	0.760178236123	-0.026567325564	0.225126957952	-0.003619020320	0.000070498086	0.981243092321	N\A	0.063273770637	0.007755301460	0.030692150270	0.004845232917	46	28	
2700000	609.463935	1	-0.518941836453	0.862131121176	-0.041672734323	0.172847859951	0.008111744837	0.000032630406	0.981942567982	N\A	0.050160974016	0.006432106280	0.026147060743	0.004857906326	49	30	
2750000	613.456584	1	-0.565146738619	0.897730903090	-0.045278743277	0.151983150973	0.011005057676	0.000061884451	0.981400278771	N\A	0.063180366495	0.007561022397	0.030995433013	0.004717437764	40	16	
2800000	587.198893	1	-0.522019208632	0.861105013348	-0.042896238284	0.193026605145	0.002637181603	0.000070176260	0.979181429519	N\A	0.081921094356	0.010969484529	0.036444771076	0.006313925132	44	33	
2850000	594.271972	1	-0.409290078339	0.788748245409	-0.029995416101	0.206846980099	-0.000497966267	0.000065268286	0.978476145131	N\A	0.061511626083	0.007164278981	0.031740690123	0.004797150128	37	30	
2900000	598.061314	1	-0.718163446553	0.998702972089	-0.059643240250	0.143875115054	0.010685781926	0.000063775597	0.980322631196	N\A	0.064443337983	0.008075641951	0.032054750761	0.005425379526	43	23	
2950000	602.867832	1	-0.591546000129	0.891321225328	-0.041988730123	0.171300352312	0.001656828035	0.000056834234	0.978119098771	N\A	0.060983610312	0.007321218721	0.030783586742	0.004613556697	44	23	
3000000	606.997243	1	-0.464984622079	0.822815691444	-0.039206258696	0.208390606755	0.001969838454	0.000078843092	0.983310605891	N\A	0.059365143566	0.007786851001	0.026198515156	0.004552123847	49	24	
3050000	606.333491	1	-0.443945695668	0.784779148240	-0.022139409812	0.175772170525	-0.000476580889	0.000083518635	0.983118204085	N\A	0.070361917580	0.010043949648	0.030853661744	0.005703779207	51	33	
3100000	626.604106	1	-0.414353578763	0.781592571465	-0.033872163614	0.227826920216	0.000074945181	0.000051827530	0.986051283040	N\A	0.060792602390	0.008730827219	0.027179070237	0.004816224002	49	29	
3150000	593.951984	1	-0.533414963924	0.865137689097	-0.041863238513	0.175429103491	0.007179076284	0.000065946957	0.980839597858	N\A	0.063203843234	0.007529227566	0.031771354858	0.005138052664	42	26	
3200000	606.073123	1	-0.659071318105	0.944280691479	-0.047396157685	0.148126920172	0.006042075183	0.000073617127	0.981978123375	N\A	0.064693585049	0.007974940637	0.031624610001	0.004943632528	52	26	
3250000	614.128703	1	-0.528230173370	0.883179849365	-0.041781110278	0.141602699910	0.010748030601	0.000046380821	0.983224553911	N\A	0.061729421804	0.007709049346	0.028409696754	0.004140150786	60	30	
3300000	625.799581	1	-0.335300935707	0.719275921742	-0.021875535835	0.246277113667	-0.012304873715	0.000043843529	0.982589843900	N\A	0.055189916492	0.006642787404	0.026159939206	0.004372623014	63	31	
3350000	597.933343	1	-0.440788487770	0.782000196925	-0.027284140748	0.215437587323	-0.004507161528	0.000051800321	0.981462747773	N\A	0.070997331256	0.008265795385	0.034414737378	0.005132981304	58	32	
3400000	602.895944	1	-0.454848759851	0.805587332225	-0.035589145621	0.212598293920	0.000862520151	0.000051792651	0.981317219440	N\A	0.059288356624	0.007132646473	0.029146768591	0.004649967318	45	20	
3450000	602.363014	1	-0.468956257511	0.825546651002	-0.041040084137	0.216175262731	0.002407398826	0.000063808730	0.982058060640	N\A	0.063598589597	0.007630736171	0.030784185976	0.004664841555	52	25	
3500000	592.092077	1	-0.348765531256	0.735886948583	-0.030386183513	0.246005135285	-0.000816093088	0.000042305561	0.979522231548	N\A	0.065283541884	0.007722654969	0.033649339747	0.005478731586	45	26	
3550000	583.333959	1	-0.482836903977	0.840508655777	-0.037362252027	0.173883351553	0.005399283235	0.000077823722	0.979232766900	N\A	0.064363453209	0.008068045195	0.031105469992	0.005051630448	48	25	
3600000	607.703246	1	-0.469427455213	0.837876812116	-0.038244067149	0.172209765100	0.006430981152	0.000066715063	0.980260773880	N\A	0.063753741236	0.007935358508	0.030896428992	0.005136529772	33	30	
3650000	610.011596	1	-0.498714274284	0.844888127233	-0.044072555536	0.199529628852	0.007617314620	0.000057446328	0.985012195095	N\A	0.053325753266	0.005560294334	0.028032079831	0.003989206395	60	27	
3700000	596.452604	1	-0.534438179498	0.865366969208	-0.042763906305	0.159880519466	0.011791163865	0.000057375289	0.980401365458	N\A	0.068276919412	0.009410843860	0.032095510369	0.006092838492	49	33	
3750000	584.381036	1	-0.716715286808	1.029591452891	-0.052727396121	0.058369734169	0.016413006650	0.000052713196	0.979885814925	N\A	0.061854528405	0.007922600286	0.030106909681	0.004714281422	57	31	
3800000	596.906523	1	-0.273075682172	0.687172919010	-0.022610910306	0.268573718924	-0.007653091734	0.000052456359	0.982937844727	N\A	0.062131476612	0.008986950303	0.029565430739	0.005783265435	39	29	
3850000	593.805457	1	-0.285059000797	0.711784558908	-0.024726383352	0.236404692874	-0.003581851097	0.000045224067	0.981883567734	N\A	0.061541326924	0.007138358383	0.031252600761	0.004725071620	59	32	
3900000	583.371936	1	-0.617706424733	0.931537843692	-0.041622745878	0.122926688043	0.006351974022	0.000074403615	0.975904185497	N\A	0.068297664919	0.008879305106	0.033021053047	0.005599498055	47	28	
3950000	594.859512	1	-0.622759746487	0.928540324451	-0.043453572562	0.137500109797	0.007082507641	0.000083502420	0.979834106685	N\A	0.066860514698	0.008133970382	0.032917440641	0.005171601084	46	26	
4000000	589.167128	1	-0.466165758719	0.826544217124	-0.036474152707	0.188527015257	0.005939811875	0.000104678299	0.979161872119	N\A	0.066687418226	0.008790686904	0.031614213581	0.005388545922	39	33	
4050000	605.468156	1	-0.324952490146	0.732989501288	-0.030088883815	0.229846837030	0.003018208686	0.000053314694	0.980682764543	N\A	0.066879705119	0.007859540741	0.033459648469	0.005131715366	46	29	
4100000	614.846416	1	-0.506172678258	0.867936880734	-0.045086938476	0.167606023013	0.009630134776	0.000055857150	0.980571218958	N\A	0.059413080695	0.007218901224	0.030438207088	0.005000409252	43	26	
4150000	608.781547	1	-0.657275712718	0.972064344992	-0.055836668538	0.116329549913	0.019723111071	0.000061200268	0.982706414687	N\A	0.062932257028	0.007593966714	0.030875079138	0.004956845332	40	24	
4200000	589.319240	1	-0.416884294765	0.782555119388	-0.033336296763	0.211182489309	0.003800285187	0.000058482591	0.975136965972	N\A	0.070045975777	0.008322747609	0.034286231782	0.005437519286	51	23	
4250000	594.842791	1	-0.382373339716	0.781889327971	-0.037438345589	0.225562614161	0.002519962702	0.000075027466	0.978521405596	N\A	0.066924918587	0.008175871867	0.033237361199	0.005213540579	58	27	
4300000	600.996838	1	-0.506893953574	0.857522774429	-0.036318547969	0.163232854016	0.003680807272	0.000065781961	0.980420310751	N\A	0.073719504384	0.010244121782	0.032837360457	0.005845017834	52	25	
4350000	597.490311	1	-0.465429479804	0.819794325152	-0.043281571686	0.223334909926	0.005437255415	0.000053474513	0.983868400495	N\A	0.060570170396	0.007691029133	0.029604740941	0.005046855635	51	35	
4400000	594.498493	1	-0.582804756174	0.881837022407	-0.042762444912	0.183673711394	0.002925493716	0.000045040081	0.979919062795	N\A	0.066649290246	0.007530734563	0.033278947734	0.005038385771	51	27	
4450000	596.326966	1	-0.373068784525	0.769141190291	-0.030871838759	0.209615834743	0.001348418813	0.000050416088	0.978260726517	N\A	0.081346294738	0.012296625462	0.033924513447	0.006483384810	48	31	
4500000	605.778697	1	-0.477650241283	0.818222000906	-0.040595003215	0.214934118542	0.002474411609	0.000088605728	0.984135478754	N\A	0.058579338711	0.006542589523	0.030049948734	0.004384727359	42	30	
4550000	617.727167	1	-0.647151081122	0.935820397934	-0.046365182526	0.162702339849	0.002146910584	0.000058621995	0.983195537674	N\A	0.058146236385	0.007127349247	0.028556466108	0.004446040202	53	30	
4600000	601.789839	1	-0.333783315537	0.737417303794	-0.024388102152	0.209908721642	-0.001949317091	0.000055651869	0.978017704808	N\A	0.063900958409	0.007607310112	0.031550189774	0.004906058883	55	22	
4650000	611.075882	1	-0.466277238579	0.822450762863	-0.033399472041	0.187445911682	0.002921744262	0.000073936236	0.978842617745	N\A	0.071323424243	0.009482923911	0.033457947791	0.005857456159	53	22	
4700000	599.816098	1	-0.403372194386	0.781798461420	-0.035346654434	0.226001001410	0.001679489113	0.000081617957	0.981748907261	N\A	0.065491701601	0.008127308482	0.031785888988	0.005158421417	41	27	
4750000	604.859872	1	-0.512624233632	0.859992660899	-0.039279337460	0.168807632259	0.006737963995	0.000062672157	0.984174324577	N\A	0.055498556599	0.007285538687	0.027443635162	0.004898358145	43	35	
4800000	594.389026	1	-0.599305396820	0.935346139108	-0.053709884757	0.120106567056	0.020891764107	0.000051938888	0.979644760053	N\A	0.070283264491	0.010416101974	0.029575364546	0.005648547013	49	24	
4850000	604.833218	1	-0.526091010866	0.851583434389	-0.045416592905	0.206321894466	0.006084333243	0.000109023124	0.983637376538	N\A	0.063173158438	0.007374978008	0.030522075473	0.004676071147	58	20	
4900000	600.769181	1	-0.482504571636	0.834254176094	-0.039909084756	0.208002713255	0.003374405071	0.000053299330	0.981445859091	N\A	0.066594900238	0.007608940402	0.033019174959	0.004700768891	41	24	
4950000	593.423626	1	-0.533493761271	0.891131352469	-0.047484347056	0.166615788006	0.009716098289	0.000060362094	0.982755054624	N\A	0.086173300877	0.012004948753	0.036510859224	0.006352643477	55	26	
5000000	588.805083	1	-0.547291974945	0.884474847324	-0.038451260281	0.149709195483	0.005937469804	0.000124296753	0.980074223549	N\A	0.065551277141	0.009010256232	0.030997991070	0.005823802297	50	30	
5050000	599.720870	1	-0.417483331863	0.793007906714	-0.043368283490	0.263258734282	0.000158165761	0.000042090588	0.983043070432	N\A	0.062694856280	0.007475151182	0.030854119850	0.004841328064	47	35	
5100000	605.908530	1	-0.395689416918	0.772773289970	-0.037345728819	0.227695187447	0.004136804731	0.000128423073	0.983542482424	N\A	0.059677062924	0.006698638134	0.030481719046	0.004621933433	57	32	
5150000	590.962502	1	-0.481893404599	0.834882913047	-0.040389335267	0.203352414368	0.003421526866	0.000048127863	0.982682975521	N\A	0.058149411050	0.007223337776	0.028901224384	0.004824130046	42	31	
5200000	601.463639	1	-0.599657702250	0.919848068459	-0.050448655851	0.173064575835	0.006047312221	0.000056005812	0.986721448441	N\A	0.041872677744	0.005747642680	0.025100026171	0.004344984676	53	33	
5250000	588.655095	1	-0.597104992714	0.910925562741	-0.045931507294	0.161673912258	0.005584862571	0.000100125685	0.981168216522	N\A	0.069444597441	0.009012761111	0.033404504217	0.005865169396	50	23	
5300000	600.478773	1	-0.550213225746	0.904697055379	-0.047524854592	0.163760260387	0.008953999969	0.000114885143	0.983054783881	N\A	0.066755141318	0.008886026700	0.032233746960	0.005681924398	47	28	
5350000	600.580143	1	-0.417323597832	0.787438906110	-0.034309200754	0.225240318063	-0.002962916204	0.000049401445	0.980167601605	N\A	0.058685025962	0.007257497463	0.029215603434	0.004863051925	48	23	
5400000	597.036926	1	-0.507180820798	0.853863876503	-0.042373003745	0.189072944943	0.005386722295	0.000058935185	0.978997695551	N\A	0.061906601728	0.007783555166	0.029984377180	0.004788863223	41	22	
5450000	603.533338	1	-0.248275011265	0.695586669882	-0.020731527228	0.232809895448	-0.002219524482	0.000120722871	0.985282448383	N\A	0.061528885053	0.008734770291	0.024766466461	0.005095070334	46	29	
5500000	597.363769	1	-0.534108516916	0.850343463760	-0.040630018397	0.178656298829	0.010740171958	0.000047226390	0.980179037317	N\A	0.068844514409	0.009247089627	0.032466139423	0.005809926164	48	29	
5550000	624.346759	1	-0.594981675997	0.908448350166	-0.047082452604	0.179101672975	0.003522784981	0.000053911051	0.984854493649	N\A	0.053784179432	0.004870113019	0.028644795933	0.003468713656	46	34	
5600000	608.431384	1	-0.412969810058	0.782393102584	-0.031175698647	0.213722522023	-0.001466401718	0.000057144949	0.981817410134	N\A	0.060582154032	0.007402246256	0.030285272392	0.004882630901	46	29	
5650000	596.089300	1	-0.479234472789	0.847174012298	-0.041306077418	0.178317613266	0.006577345381	0.000054217614	0.982187854103	N\A	0.055039950070	0.007157807770	0.025932529450	0.004727177497	49	30	
5700000	598.418695	1	-0.455030898216	0.824233796719	-0.036740048605	0.179890626852	0.006320483435	0.000052835556	0.979428150620	N\A	0.065143490763	0.007622811348	0.032502524096	0.005006105667	55	22	
5750000	604.902568	1	-0.314511981569	0.716795330132	-0.023853056480	0.249467784928	-0.006278372157	0.000077254766	0.983166381792	N\A	0.058393287053	0.007273935371	0.029152773804	0.004718474924	40	31	
5800000	613.494482	1	-0.492525781495	0.845214302788	-0.036578917331	0.166651070458	0.006803425538	0.000071087303	0.982429133905	N\A	0.060746391315	0.007651561984	0.029497039344	0.004890764078	41	30	
5850000	615.278903	1	-0.472352141905	0.838061835915	-0.037595853960	0.202351389682	0.000152311772	0.000055358542	0.980384954331	N\A	0.062363438255	0.007498046019	0.031865034363	0.005057934761	43	28	
5900000	605.192449	1	-0.607286682502	0.939615274150	-0.051280764957	0.124688857470	0.016457733046	0.000069261565	0.983066213222	N\A	0.055307867518	0.007064402525	0.028657723995	0.004681632424	51	32	
5950000	606.132142	1	-0.387127447576	0.776991838781	-0.037863782085	0.231414132490	0.003617184820	0.000051845448	0.980756871622	N\A	0.069368028612	0.008223692452	0.033865689247	0.005286029959	43	27	
6000000	607.014182	1	-0.364952204001	0.756956531378	-0.036002445299	0.254570824783	-0.002162783057	0.000072799692	0.983319464261	N\A	0.061590541190	0.007771092412	0.029610489416	0.004947319601	39	36	
6050000	618.656872	1	-0.507376706098	0.872415518357	-0.045521928556	0.173859212540	0.009054646164	0.000072456996	0.981103557865	N\A	0.063759915917	0.007912403378	0.030952252570	0.004842151081	50	28	
6100000	600.287345	1	-0.625027442151	0.919242017399	-0.047661477980	0.174742105163	0.004047295051	0.000063908191	0.980962973417	N\A	0.057785016146	0.006866664327	0.029691747876	0.004466326206	43	33	
6150000	610.935853	1	-0.591175766321	0.903363938501	-0.046811233629	0.173766770651	0.006127549531	0.000019914822	0.982517729956	N\A	0.060335785111	0.007395389457	0.027408261627	0.004526163547	56	26	
6200000	591.655570	1	-0.292163257381	0.717863582994	-0.027240150896	0.216522076233	0.004959684440	0.000027322014	0.979343957191	N\A	0.069642219593	0.008966081884	0.032482886761	0.005362986049	41	27	
6250000	609.361521	1	-0.406708868759	0.802150982460	-0.041095567208	0.224002242511	0.003715030693	0.000033843254	0.981259900897	N\A	0.057797994860	0.007107594336	0.029677000278	0.005111731085	50	35	
6300000	606.931917	1	-0.475957179417	0.846587389239	-0.038629245096	0.158469827441	0.009064068670	0.000016244370	0.982767096682	N\A	0.067857916526	0.009405880294	0.030330776931	0.005689939865	58	29	
6350000	600.642670	1	-0.438629021161	0.815694401029	-0.029728567391	0.163164637269	0.005317648151	0.000010468173	0.985542012189	N\A	0.058958729946	0.007383099561	0.029981002675	0.004917021833	55	34	
6400000	603.536778	1	-0.570396956850	0.857762390131	-0.036491705896	0.204773191843	-0.003790026755	0.000036559264	0.978462449952	N\A	0.073631934298	0.010473261667	0.030987163752	0.005899886892	46	35	
6450000	597.660915	1	-0.274973101558	0.685584337795	-0.025300766022	0.264880575355	-0.004013678976	0.000042109386	0.980257909792	N\A	0.064548470837	0.007265029993	0.032691081993	0.004895881785	44	30	
6500000	579.085934	1	-0.472611630308	0.824338510395	-0.021905659034	0.139260279050	0.000442403712	0.000057627657	0.978061475009	N\A	0.072406695140	0.010378299797	0.031711506646	0.006237100040	52	26	
6550000	599.062524	1	-0.580627966909	0.929326588303	-0.055835866752	0.160795084877	0.013918142231	0.000065083976	0.980291629865	N\A	0.061930761563	0.007700549024	0.030089108154	0.005085515446	57	28	
6600000	623.161942	1	-0.412683704780	0.760534888561	-0.027965162099	0.240614585991	-0.005928019477	0.000053506820	0.984515275183	N\A	0.064399770164	0.007536876750	0.031190112201	0.004750333202	43	32	
6650000	593.386105	1	-0.526212264117	0.838818751449	-0.041271557435	0.222849623555	0.000751002545	0.000054292334	0.977689885552	N\A	0.064876460424	0.007658735444	0.032541750523	0.004967416179	43	22	
6700000	593.579985	1	-0.501602226674	0.874826360830	-0.045750462556	0.151632512624	0.014163140474	0.000061853200	0.979624866357	N\A	0.064997041790	0.007895474999	0.032682930976	0.005170056510	54	21	
6750000	613.457454	1	-0.444078436757	0.808622366494	-0.031899376073	0.175736737136	0.003856785129	0.000044444329	0.981298515743	N\A	0.068582024889	0.009066250574	0.031465621436	0.005137386379	46	27	
6800000	612.647664	1	-0.487649373234	0.828974777943	-0.036263568483	0.205805581050	0.000224198014	0.000036700624	0.981481329098	N\A	0.057520152553	0.007087216715	0.028967354084	0.004792843785	40	25	
6850000	595.682444	1	-0.444104589454	0.821785362296	-0.039683585073	0.204299559930	0.001991738048	0.000062724081	0.981603631503	N\A	0.060759815998	0.007540267795	0.028703796475	0.004712919060	36	30	
6900000	588.715388	1	-0.438308859778	0.801454947445	-0.025297042480	0.186214122587	-0.003994182926	0.000132024801	0.978289235510	N\A	0.066040004368	0.008049306028	0.032221639419	0.005115889068	37	21	
6950000	605.047168	1	-0.582404617596	0.904779308460	-0.046214202291	0.160575565648	0.009342364404	0.000095482175	0.985807737362	N\A	0.066305199762	0.008036698765	0.030653149799	0.004571813658	44	32	
7000000	619.736780	1	-0.319258498806	0.731573623141	-0.026377635568	0.225251202632	-0.000761391171	0.000076237051	0.983451191939	N\A	0.062900846723	0.007930851797	0.030002742163	0.004986209360	43	31	
7050000	604.669140	1	-0.466319985959	0.813563811842	-0.036828891365	0.198633527670	0.006382700470	0.000054479774	0.985948684015	N\A	0.077518596543	0.011137455040	0.032272683758	0.006441213054	44	28	
7100000	589.530136	1	-0.335577703480	0.729865937436	-0.031487061711	0.262943181331	-0.002449968312	0.000056001344	0.978996378243	N\A	0.061305189001	0.007384639462	0.030674924460	0.004907302336	38	24	
