Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m2-fab-006.txt
Log File Name:                   MES_d1_m2-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1612227025
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m2-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     11
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
    Beta-5                       None
    Beta-6                       None
    Beta-7                       None
    Beta-8                       None
    Beta-9                       None
    Beta-10                      None
    Beta-11                      None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Beta-5 - normal 0.00 5.00 
        Beta-6 - normal 0.00 5.00 
        Beta-7 - normal 0.00 5.00 
        Beta-8 - normal 0.00 5.00 
        Beta-9 - normal 0.00 5.00 
        Beta-10 - normal 0.00 5.00 
        Beta-11 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      12
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Beta 5	Beta 6	Beta 7	Beta 8	Beta 9	Beta 10	Beta 11	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	s.e. Beta-5	s.e. Beta-6	s.e. Beta-7	s.e. Beta-8	s.e. Beta-9	s.e. Beta-10	s.e. Beta-11	No RJ Local Node	No RJ LS Betas	
1500000	455.090061	1	0.741108264700	0.484988247500	-0.028520295455	-0.011410184587	0.646591630287	-0.044453220271	0.309947202014	0.128261515080	0.144412427814	-0.055360847798	0.121035688169	-0.007639299799	0.000194151032	0.957681624243	N\A	0.046518100484	0.170509565508	0.164194437221	0.165014184620	0.179518722957	0.242552733526	0.048896186665	0.047660470061	0.048189057094	0.059103998940	0.054719238451	42	3	
1550000	442.151228	1	0.776483208991	0.608372196384	0.113750063897	0.180737366069	0.641989297796	0.227152541100	0.310790267980	0.051025660992	0.022455027890	-0.175802336912	-0.144168349499	-0.121281799911	0.000186929695	0.947328959297	N\A	0.041860013773	0.166329738714	0.157850021589	0.171697639899	0.197955127221	0.234086427573	0.045581811202	0.043198818813	0.047659813022	0.059634413533	0.047965078883	38	8	
1600000	459.949123	1	0.726527810565	0.635253409103	0.201054954346	0.228384306520	0.987788738389	0.092978645248	0.035125140672	-0.034056905630	0.004944707795	-0.211902606495	-0.042754830376	-0.096196738650	0.000096933749	0.946340468833	N\A	0.050413000023	0.152998236234	0.141856386478	0.153106526769	0.177949134718	0.192298576273	0.053383229514	0.051589825873	0.054838759273	0.060336956018	0.056830176642	35	7	
1650000	462.619002	1	0.563427071122	0.540061532113	0.058708895191	0.085119215089	0.827007082581	-0.041730705376	-0.375193494944	0.096644908576	0.103777906133	-0.132909910869	0.094402599099	-0.048915611536	0.000112870034	0.949018876559	N\A	0.032527414751	0.138523263903	0.125401269275	0.142458836271	0.136130686717	0.177690762768	0.036053908751	0.034948376993	0.040690857852	0.042371693175	0.037882137396	38	10	
1700000	453.735564	1	0.835276632129	0.508149164916	-0.147888052977	-0.055839042577	0.450537786892	-0.561930893600	-0.375860988095	0.131808154126	0.127339125107	-0.079003977395	0.059784051317	-0.007710341896	0.000090827213	0.948720786327	N\A	0.036902360464	0.133355904884	0.119177760707	0.121665714895	0.135531903925	0.170277290016	0.042664046752	0.038705976308	0.039385134813	0.046763865331	0.041991429355	38	13	
1750000	466.159190	1	0.796064378861	0.544923268769	-0.002998462210	-0.027553088393	0.625115055360	-0.114699834694	0.111620149269	0.081231284556	0.087227971826	-0.126898802363	0.052114686070	-0.003288713046	0.000097844623	0.949553412103	N\A	0.027778697332	0.123264972858	0.110129543629	0.121098445565	0.129854831663	0.169092470321	0.031622699051	0.030433933094	0.033360327392	0.041746877515	0.035449817096	34	11	
1800000	457.709055	1	0.610048431019	0.586333318623	0.146264581664	0.144460275513	0.821972663017	0.150808332286	0.369126008660	0.013366213851	0.059331635784	-0.145458081333	-0.055043346558	-0.075177527564	0.000081689773	0.945083170222	N\A	0.045067328808	0.144361645879	0.129497930602	0.144551559551	0.139934762055	0.267903543649	0.050033511627	0.046464672752	0.048435454495	0.050370833151	0.051846448931	39	7	
1850000	460.483044	1	0.486837561114	0.532734138295	0.435814229259	0.377962656371	1.052596975548	0.170058036032	0.477925733613	0.070566676753	0.110427320499	-0.114003686785	0.059758293472	-0.056796046757	0.000311922277	0.946567556259	N\A	0.065437328185	0.219434051041	0.212956588636	0.221411778891	0.245573036204	0.307373972536	0.068748265860	0.066313729411	0.067846427359	0.075658082188	0.069170414109	43	9	
1900000	456.877736	1	0.659781953816	0.555356977558	0.040782649083	0.133359374400	0.436894527447	0.235769812937	0.360851776587	0.083461651029	0.069042596872	-0.060213033341	-0.054649066962	-0.051114022543	0.000267074973	0.951549088783	N\A	0.031872637120	0.167078738357	0.159405864967	0.191301897144	0.186202237422	0.259851170655	0.035625049643	0.033662466239	0.041479776921	0.046591358739	0.039523930125	40	11	
1950000	455.704432	1	0.594667526707	0.632867114487	-0.326406042425	-0.403431214682	0.950077022402	0.048466090930	0.510192059021	-0.024340294698	0.015195543049	-0.200662521487	-0.200511751047	-0.148593391714	0.000346871589	0.949407486119	N\A	0.057022280659	0.205747339373	0.198761274498	0.219674957072	0.223367764235	0.303640617878	0.058851562766	0.058208967459	0.060679707894	0.066123552936	0.060732271324	28	7	
2000000	458.724483	1	0.509535955846	0.580568389697	0.485518213505	0.450429714871	0.972361785058	0.380346003677	0.212128182180	0.052904864513	0.039146296383	-0.153975076936	-0.040268875945	-0.039495596871	0.000330189302	0.951672272344	N\A	0.026783485115	0.159231047652	0.153979974289	0.188062433657	0.179087651499	0.278526633030	0.030174701475	0.029202299948	0.034492266938	0.042191512061	0.037614846048	43	8	
2050000	452.749924	1	-0.144041711113	0.727684130675	0.377700046355	0.243235817330	0.795304230835	0.173610141851	1.331374620390	-0.111939698046	-0.100497316403	-0.274794577168	-0.174869859920	-0.282677878666	0.000272906242	0.939931410161	N\A	0.057916403101	0.200672956342	0.185993141753	0.204363114273	0.205981393645	0.275720457572	0.061767526012	0.059178148860	0.061142513584	0.066007330069	0.061191181684	37	7	
2100000	446.043972	1	-0.448377173008	0.671161873480	1.139264245774	1.193314965284	1.751555893446	1.369844188242	1.397580997253	-0.040810619433	-0.041778902651	-0.213899709062	-0.226627641904	-0.134809931822	0.000309693700	0.946000749995	N\A	0.055952138487	0.195220506612	0.188707515352	0.221286895162	0.218199861097	0.289059962588	0.058511206553	0.057068993163	0.062735952275	0.066823144243	0.060505954755	39	5	
2150000	425.499665	1	-0.441681441649	0.550151658614	1.156489087031	1.077174970890	1.634926816558	0.883723746320	1.491425062114	0.056169039665	0.051553054449	-0.076176615610	0.074024026919	0.030284889967	0.000254318646	0.943860918419	N\A	0.048825794608	0.178827196919	0.171658632538	0.202525530404	0.195888214423	0.259342759607	0.050936806312	0.050447864457	0.056750273570	0.059783811380	0.054129998687	37	3	
2200000	464.950957	1	-0.397722399502	0.524654331853	0.965896159898	1.002050009317	1.718657752061	0.957883821023	1.446875844420	0.108040026601	0.124134707962	-0.114759018584	-0.020211269470	0.028608682363	0.000122560323	0.957989402449	N\A	0.034611185790	0.141394853008	0.133512210244	0.159627064457	0.168774761800	0.187858039811	0.038425255352	0.035930712369	0.039695625126	0.052422592609	0.041158223497	43	11	
2250000	464.614561	1	-0.057037810236	0.577545367618	0.845876048339	0.915642075274	1.343167884594	0.625194271477	0.798032392323	0.021150029442	0.048265782006	-0.113273146227	-0.000399562769	-0.082117654720	0.000085892870	0.948744202794	N\A	0.020842501143	0.123903313058	0.110795314978	0.166551257249	0.129113578555	0.229739271815	0.027702701256	0.023871783508	0.031749353446	0.036030421128	0.028483917263	42	11	
2300000	451.267801	1	0.642836093549	0.639252184659	0.129291731978	0.218608230504	0.623786194793	0.101713332701	0.361392543507	-0.052782854753	0.005817662566	-0.207178456169	-0.076623241894	-0.139863524811	0.000244259108	0.947315907702	N\A	0.047850403212	0.174229658604	0.164326769664	0.176251074743	0.187250853028	0.256065789990	0.051166913040	0.049238948657	0.051804202752	0.057148754830	0.052164645995	39	6	
2350000	451.732704	1	0.650482692441	0.584289671435	0.199625315707	0.136402025505	0.739149591305	0.204602379730	0.368995074144	0.022098062458	0.060210596306	-0.145145623594	-0.034650638923	-0.121267592392	0.000309301224	0.950952213897	N\A	0.055218421648	0.196844793342	0.188278968430	0.197949465580	0.218359568246	0.288672092515	0.057630979966	0.056333110526	0.057077446194	0.066306070003	0.059215041996	43	6	
2400000	459.680153	1	0.780427278157	0.650027428877	-0.003565217276	0.073001326399	0.803749806657	-0.102811419874	-0.469018370239	0.016441941208	-0.018749782054	-0.207999746677	-0.056966029277	-0.143840015153	0.000253864027	0.964228415687	N\A	0.045736342515	0.169735468748	0.164270924048	0.195666619699	0.192706775415	0.259809039857	0.048370777307	0.046501858143	0.052259105352	0.057525205366	0.050443650356	34	10	
2450000	463.547541	1	0.694076151440	0.609687857548	0.354029612226	0.211520066832	0.612837088219	0.048449886778	0.203574545116	-0.012910917704	0.045586482470	-0.165223694558	-0.072000634825	-0.090802619415	0.000148493096	0.958989089635	N\A	0.037354055785	0.159735295315	0.143285939321	0.151726662986	0.149147122183	0.207048639189	0.042009036184	0.038499043105	0.041936592740	0.045130830099	0.042836892648	37	8	
2500000	458.007929	1	0.568463803296	0.595199843140	0.323824074962	0.235875568664	1.372633064858	0.217087517097	0.317833597641	-0.011357467116	0.054382568706	-0.154318497231	0.011093511204	-0.070028607130	0.000274260030	0.948277588904	N\A	0.050703913196	0.186109283688	0.177398345011	0.196976185223	0.196661636301	0.274349724580	0.053761756367	0.051839104661	0.054475377580	0.060052032967	0.057540569347	30	7	
2550000	465.837880	1	0.842489908854	0.560392075791	-0.005963377617	0.012539524733	0.432159089278	-0.075319580753	0.148006909268	0.089603492768	0.068260721966	-0.091981086795	-0.026258865313	-0.081523963766	0.000070192054	0.956550354472	N\A	0.025650993764	0.115777270748	0.102874420675	0.118585094102	0.111354905441	0.146154384725	0.029595993783	0.027922606080	0.035047717566	0.033957089930	0.033241622965	36	9	
2600000	456.580937	1	0.323702841906	0.556316073181	-0.640413805398	-0.578348941384	-0.057896614724	-0.668404970839	0.564550675277	0.116367305918	0.077832029268	-0.108026112574	-0.069887737463	-0.048021588604	0.000086457373	0.952832646580	N\A	0.019848085424	0.119041241585	0.103559827242	0.138455538544	0.130276052004	0.154439986866	0.029535759402	0.022641466325	0.032178988959	0.034153804118	0.028454727640	40	8	
2650000	464.202761	1	-0.401309893006	0.579583117526	-0.486452185838	-0.615996405824	0.437444852349	-0.767916684291	1.370216286894	0.012016318938	0.052077289312	-0.129230526799	-0.022900572791	-0.082783841688	0.000077679059	0.953211934469	N\A	0.019101054329	0.111861221956	0.097016332421	0.111622787191	0.142388576869	0.145726676864	0.028278534240	0.022250019650	0.028089666683	0.042680814761	0.026867413216	35	13	
2700000	451.572078	1	-0.164292305567	0.546555952394	-0.671762446368	-0.627750569614	-0.346537381690	-0.807409293351	0.194054162512	0.053368659286	0.072971181825	-0.074024763303	0.004191745722	-0.045690466990	0.000099808731	0.945791714945	N\A	0.038450406836	0.136341624168	0.125574197000	0.146196747407	0.152127506780	0.174421580141	0.040918879782	0.040877717620	0.045878948433	0.051325691898	0.043109148235	37	9	
2750000	459.467914	1	0.117507675481	0.536118923634	-0.694954958498	-0.620344290357	-0.414378169447	-0.632686648330	0.385020128695	0.090537177257	0.089900879004	-0.009424111528	-0.013077474266	-0.081903217859	0.000083706621	0.963290345635	N\A	0.008589759932	0.088849494407	0.073685055695	0.104448600132	0.109521022469	0.138749996529	0.019069383831	0.016106247146	0.027001895118	0.029446172228	0.025274074127	37	11	
2800000	469.679055	1	0.658116557072	0.604721219484	-0.646171466108	-0.591400179068	0.103580776203	-0.621836961259	0.404425113984	0.038563933856	0.012583005034	-0.142144458492	-0.082225841163	-0.104113919714	0.000048657028	0.949609178237	N\A	0.029723214935	0.117411431480	0.103338479686	0.135245276172	0.130238417107	0.126035101436	0.033669434390	0.032358231121	0.036459542761	0.042487684298	0.034437120517	39	8	
2850000	458.529623	1	0.537999667872	0.506264661113	-0.771652608182	-0.702205105118	-0.010940936395	-0.657567108628	0.667005743996	0.115482405511	0.122692642634	-0.063384195675	-0.009988081980	0.020627230903	0.000156597053	0.946848949164	N\A	0.043548381898	0.157133051705	0.146881033083	0.182225045775	0.160286325084	0.212644979470	0.047020637943	0.044982789012	0.050753603109	0.051428968822	0.048783667312	38	7	
2900000	460.700549	1	0.756509043187	0.441500334288	-0.952331603772	-0.909948813802	-0.498108304260	-0.767751409956	0.270148383004	0.184882749582	0.197131204172	0.051585905357	0.064578497416	0.079511863270	0.000180253102	0.959146298591	N\A	0.076341492939	0.197956447764	0.192799603842	0.211849336488	0.227410521817	0.256020890689	0.077368062600	0.077029799022	0.079920808376	0.085848964747	0.079501916691	46	10	
2950000	463.037121	1	0.594740417700	0.574259118503	-0.424666358707	-0.352545068108	0.236794027391	-0.405539045009	0.490565962101	0.109944006461	0.049077158433	-0.125307639138	-0.058845832893	-0.085564526616	0.000214292080	0.950375450388	N\A	0.057631913564	0.178468030808	0.172928893543	0.197662028376	0.210260349458	0.251229819725	0.060475607651	0.058615725128	0.061988582400	0.068556681587	0.060025728638	44	10	
3000000	448.532208	1	0.265854642264	0.555280611236	0.068850432061	0.118234379588	0.589545375559	-0.112220698704	0.598897884489	0.079960973207	0.072958600618	-0.129076020808	0.070642942393	-0.008863090538	0.000217142601	0.952625808347	N\A	0.050520279760	0.178413582708	0.172823718805	0.201957507582	0.193653657079	0.256785405220	0.052550357942	0.051661855485	0.056105818330	0.059735511056	0.057290240398	40	5	
3050000	457.592978	1	0.717617879627	0.514679636398	0.093126289810	0.193742403868	0.648945891972	0.153770173985	0.339764836003	0.152643529653	0.093507792997	-0.097363760229	0.009460493451	-0.038464458924	0.000184850995	0.947236986585	N\A	0.051780972661	0.183559969212	0.178090772742	0.208142467225	0.201602661514	0.255493413437	0.054415887424	0.052994795506	0.057734659947	0.059696207801	0.055247822115	36	5	
3100000	462.255287	1	0.172477885530	0.609123972160	0.228310440561	0.236220857158	0.892103773501	0.205449019114	0.748704301346	0.029225452119	0.049749390219	-0.169188899702	-0.092888098947	-0.080319806620	0.000238299424	0.943650639712	N\A	0.043857220053	0.170862592861	0.162576726053	0.190823220476	0.183856436685	0.258318199289	0.047710309635	0.045348943918	0.050496147733	0.052908281107	0.050855177358	36	11	
3150000	440.763750	1	0.430689191722	0.574541552730	0.176461516474	0.194814755083	0.787419637000	0.302173408107	0.803554217496	0.031208612126	0.061733763401	-0.128506801594	-0.083633633960	-0.112666100581	0.000562851923	0.946691612715	N\A	0.048627613614	0.194014791511	0.187009483215	0.196166668814	0.233654332906	0.351488275925	0.051141987112	0.049864946829	0.053533118847	0.065112448917	0.056713947239	41	10	
3200000	464.722994	1	0.802666028291	0.588464438850	0.068415634792	0.053099670964	0.655584507341	-0.846923311389	0.037797893757	0.025878999708	0.037649451501	-0.162938519765	-0.020868373403	-0.047178444842	0.000360008915	0.948024697438	N\A	0.033721749549	0.151631849513	0.139682861206	0.161526746769	0.151913028799	0.253694215214	0.038887722601	0.035620593162	0.040698046029	0.042886862675	0.039283090370	33	11	
3250000	471.757599	1	1.243415178183	0.554581384969	-0.403377683154	-0.391090381462	0.265105459518	-1.537697618904	-0.144672572440	0.041037873123	0.089990529363	-0.117370715092	0.099270260908	-0.036790925681	0.000119032892	0.952732630663	N\A	0.033403633600	0.137965212419	0.125404188436	0.136338185767	0.139234476218	0.181315976067	0.037917825096	0.035478553422	0.037810656956	0.047759252846	0.037299667633	37	12	
3300000	459.700447	1	0.391202894576	0.629346287792	-0.210750111834	-0.040459423402	0.172904078284	-1.553575139180	0.835745557372	0.008611309071	-0.001641050221	-0.206325487203	-0.102901509622	-0.146239126647	0.000112470451	0.955696244472	N\A	0.032469786841	0.140741484535	0.124612520286	0.134448374779	0.170885146520	0.178516883266	0.036933633783	0.034024350398	0.037337902381	0.054068491703	0.037858513030	34	12	
3350000	463.046910	1	0.865653151793	0.541076174882	0.501450071614	0.507369976768	0.398994033080	-1.344014616597	0.019386226223	0.081066694376	0.091337853734	-0.076969141394	0.051444885076	-0.035452951833	0.000099528946	0.946865451225	N\A	0.030544633630	0.131063229625	0.117976312048	0.127120235332	0.157843484887	0.229144698125	0.034958975141	0.032936682557	0.035700827822	0.047069041548	0.037953877781	24	9	
3400000	475.525054	1	0.736449023881	0.581218472278	0.761188274063	0.804215407797	0.769013346343	-1.116126867409	0.187440409537	0.048349147533	0.066256299531	-0.167812790755	-0.016542119218	-0.067377139118	0.000095407702	0.955837587238	N\A	0.023544467132	0.126484735623	0.112357381919	0.123366317872	0.116892326891	0.158680962209	0.028277387978	0.026766374990	0.030266648358	0.031890327988	0.029785661313	34	15	
3450000	472.582182	1	0.171463829181	0.575529949016	0.646960104492	0.615021872367	0.365883489779	-0.676737145341	0.783321440588	0.052978649783	0.085917614770	-0.053202849226	-0.002952861377	-0.040851351292	0.000097730432	0.950402004652	N\A	0.036970142936	0.134893946848	0.122670686542	0.140735173834	0.156270516749	0.169678064077	0.040438964819	0.038821194719	0.043619038970	0.051682930450	0.040876051289	24	12	
3500000	457.622504	1	0.566839165755	0.595876355063	0.851624437517	0.918061946931	0.699383903511	-0.763624388544	0.318437254162	0.019924071448	0.049807637868	-0.133594308441	-0.070641821783	-0.067957475927	0.000072253686	0.950974614931	N\A	0.029081045010	0.119781644866	0.109181412626	0.127295048733	0.141410987323	0.248396981971	0.032954982199	0.031256036517	0.037466399813	0.042616834765	0.039417201325	35	6	
3550000	464.810732	1	-0.033688261116	0.515020130640	1.096514875553	1.036503215768	0.542362211952	-0.622017710134	1.020961219061	0.122497916516	0.126437147534	-0.042066571306	0.115599922389	-0.014967721008	0.000091392249	0.957965332970	N\A	0.029269472922	0.128389663041	0.112901057536	0.124459870133	0.122048023267	0.166023299414	0.036632315899	0.030909718112	0.035022892233	0.039954864141	0.036755130005	36	13	
3600000	455.058267	1	0.027858601315	0.604014538065	1.561847803009	1.599184468333	1.451810631802	-0.002396544560	1.205673997055	0.036059845579	0.024772435114	-0.166104522023	-0.052310784294	-0.195103813322	0.000370015885	0.949255927165	N\A	0.050682375478	0.183304172200	0.176044293291	0.201664850329	0.201408415596	0.252925157866	0.054004967216	0.051769838321	0.055632394733	0.059570616038	0.057084699760	43	7	
3650000	466.654929	1	0.725197402845	0.527216341354	1.230626456282	1.208372939191	0.770192040571	-0.808422592141	0.073814658283	0.096218459665	0.096973279205	-0.095780510150	-0.020205951965	0.023638011555	0.000250446279	0.947389500066	N\A	0.031404822997	0.134494414891	0.122888535551	0.150345954482	0.143177704456	0.231819326138	0.037071568229	0.033680742779	0.038335115750	0.040687119868	0.036977108015	41	13	
3700000	455.492056	1	0.295218880809	0.662787299955	1.907680000455	2.012309115863	0.984637598817	0.229348041190	0.788884471084	-0.037479701821	-0.014744782449	-0.181839400075	-0.141427670761	-0.157556175264	0.000213275737	0.947027648176	N\A	0.055100773840	0.178056347158	0.168964803606	0.189597419461	0.182965258438	0.247450493712	0.058070892949	0.056368744134	0.059357936722	0.060462919249	0.059298681175	36	7	
3750000	454.082610	1	0.478573662133	0.585040357515	1.654186556171	1.481429903398	1.399639613877	-0.610693116833	0.768273419128	0.037415554057	0.042283833282	-0.189186203543	0.056212084256	-0.087131691764	0.000314259472	0.949246793746	N\A	0.049160650434	0.190873313969	0.182238057698	0.201932877595	0.207317368396	0.286530948965	0.051995748563	0.050378492902	0.052878565757	0.058497170454	0.054764076395	35	8	
3800000	445.059573	1	0.751989275083	0.599511883922	0.967739609627	0.971104729220	0.696730143503	-0.713772202374	0.178784182478	-0.009542882128	0.026339930469	-0.124847888949	-0.037596473587	-0.065525651995	0.000298138114	0.948440950678	N\A	0.054245819852	0.194424001075	0.186871975937	0.218990622991	0.224799935425	0.282848716328	0.056588092788	0.055292989586	0.061620448037	0.066899572452	0.058177192999	34	8	
3850000	468.697662	1	0.737250372730	0.561135186903	0.788173185391	0.728617890436	0.611236712831	-0.288025736917	0.214207471710	0.075565954718	0.087244313211	-0.109679221186	-0.083209986199	-0.059265041393	0.000079303702	0.956190235816	N\A	0.027337926731	0.119603749924	0.105276273586	0.119414626071	0.147173072382	0.148909138377	0.034000544765	0.029159498414	0.034265261559	0.040802914121	0.032023773957	38	15	
