Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m6-glob-003.txt
Log File Name:                   AMY_d1_m6-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3019707608
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m6-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	483.929889	1	-1.071633400549	0.849621495981	0.004491637065	0.000118439564	0.956870389580	N\A	0.033246143373	0.022088140584	36	4	-0.001071480474	Global Trend	
1050000	499.711160	1	-0.969489579601	0.795411211211	0.039525887367	0.000135129088	0.968449239993	N\A	0.031853357018	0.021896214599	41	8	-0.000381200370	Global Trend	
1100000	488.388352	1	-0.903377463130	0.808901959144	0.033560190599	0.000100792986	0.952464137916	N\A	0.035725130978	0.023864345645	30	5	-0.000082058950	Global Trend	
1150000	503.295119	1	-0.922067319531	0.751949822903	0.067293750979	0.000102191872	0.966976994545	N\A	0.030541317070	0.019125793876	37	5	0.000448465921	Global Trend	
1200000	491.230798	1	-0.755579631803	0.692820990979	0.086909215304	0.000117854167	0.956949489931	N\A	0.031022811131	0.021586083772	35	7	-0.000127813362	Global Trend	
1250000	503.453131	1	-0.943940598726	0.741821983290	0.072520675693	0.000118896002	0.966887406830	N\A	0.023426463054	0.017069426783	23	7	0.000932671478	Global Trend	
1300000	476.575236	1	-0.896577640959	0.736514372629	0.077766206208	0.000131509330	0.969370150441	N\A	0.030294591346	0.020783598949	35	4	0.000733856479	Global Trend	
1350000	487.530561	1	-0.819441763393	0.724281339220	0.083734926197	0.000153537275	0.961504695463	N\A	0.032771875103	0.022447480349	36	5	-0.002620342248	Global Trend	
1400000	493.961710	1	-0.861866548825	0.767643349781	0.047330144968	0.000123980633	0.965121653698	N\A	0.027855882170	0.019226412898	31	5	-0.000473401185	Global Trend	
1450000	485.017014	1	-0.934702145078	0.775769857455	0.049172153735	0.000120453749	0.957165360044	N\A	0.029385501695	0.019814402337	30	4	-0.000459388858	Global Trend	
1500000	498.627490	1	-0.887177951073	0.731249760428	0.078640725809	0.000108722291	0.969226415179	N\A	0.021738850655	0.016800949976	26	10	0.000430457564	Global Trend	
1550000	486.184382	1	-0.901130162547	0.747162217162	0.071611659940	0.000127474661	0.960236181994	N\A	0.033486084232	0.021309203989	35	3	-0.000470397994	Global Trend	
1600000	487.199921	1	-0.893591365312	0.722171961046	0.077292982321	0.000102229073	0.966854784815	N\A	0.028842410339	0.020040510943	38	6	0.001672874283	Global Trend	
1650000	474.804225	1	-0.952454858995	0.814320025653	0.013529702683	0.000121686465	0.967624737238	N\A	0.030906848914	0.019754474471	37	5	-0.001817336909	Global Trend	
1700000	486.898575	1	-1.097043409129	0.819525691455	0.029518666806	0.000124088842	0.957078688513	N\A	0.032325629971	0.021778935016	27	7	0.002065432792	Global Trend	
1750000	484.978360	1	-0.905652011920	0.777058967660	0.068151672678	0.000095546595	0.968746835353	N\A	0.023417575695	0.016276889571	37	6	-0.001599901596	Global Trend	
1800000	499.110606	1	-0.769115345154	0.710144208339	0.104965797103	0.000090374579	0.965295816747	N\A	0.031006016662	0.021740050187	36	7	-0.001952351213	Global Trend	
1850000	493.423853	1	-0.813748956754	0.716549660030	0.091090256316	0.000116407587	0.965876357700	N\A	0.025069901381	0.017447176097	39	7	-0.000542701600	Global Trend	
1900000	492.917378	1	-0.926493138662	0.756714787730	0.049290639641	0.000114009066	0.957923257470	N\A	0.031418515809	0.021515844003	31	7	0.001224435290	Global Trend	
1950000	491.610169	1	-0.877115338335	0.714207716858	0.085108182867	0.000115198277	0.958581427694	N\A	0.030966338850	0.020546027260	36	4	0.001578402818	Global Trend	
2000000	489.915507	1	-0.978977437324	0.793910615732	0.024344085311	0.000120570554	0.959710742745	N\A	0.029958564468	0.020323345346	31	5	0.000916878176	Global Trend	
2050000	486.903554	1	-0.833266198527	0.741495126682	0.078493630698	0.000115287524	0.957197492738	N\A	0.030332819343	0.020823110378	33	7	-0.003401614004	Global Trend	
2100000	483.755527	1	-1.013943241809	0.811396494115	0.036854325037	0.000102203242	0.960177466440	N\A	0.032920193875	0.022712960807	41	7	-0.000900957141	Global Trend	
2150000	474.508163	1	-0.884681349203	0.753479539796	0.070871467939	0.000133607824	0.957865970110	N\A	0.031532982280	0.021725289871	32	7	-0.001757639067	Global Trend	
2200000	485.369869	1	-0.912809912454	0.742878762845	0.072270540926	0.000121925871	0.964683177157	N\A	0.030777220492	0.021471234996	41	5	0.000758983869	Global Trend	
2250000	486.359865	1	-1.061525193659	0.821364546665	0.029393000048	0.000130248653	0.967774100363	N\A	0.031296846599	0.020335591270	38	5	0.000093629047	Global Trend	
2300000	467.052738	1	-1.036969040609	0.855194458055	0.011899638486	0.000126795495	0.954023677567	N\A	0.035693140758	0.024196712460	36	3	-0.003483413692	Global Trend	
2350000	484.973156	1	-0.862048475200	0.775064927571	0.051581182257	0.000175060171	0.972283563009	N\A	0.030134681725	0.020875123962	50	3	-0.001860683302	Global Trend	
2400000	486.704660	1	-0.945257850280	0.808857617685	0.051912497106	0.000411900424	0.963250941226	N\A	0.031127188507	0.020850485837	33	6	-0.005487978140	Global Trend	
2450000	488.393712	1	-1.103165068170	0.840325474156	0.005681547380	0.000100997851	0.957286346408	N\A	0.032374508515	0.021476652696	41	6	0.001021838413	Global Trend	
2500000	477.284439	1	-1.111551999645	0.834874771463	0.028170065270	0.000213821629	0.954762535032	N\A	0.035292627764	0.023105603342	31	3	0.001953341506	Global Trend	
2550000	484.155645	1	-0.850055765866	0.729325799773	0.083824619742	0.000200107210	0.953822999382	N\A	0.033250351134	0.022694953955	34	5	-0.000199255678	Global Trend	
2600000	496.949936	1	-0.894765162631	0.757604389041	0.058400912530	0.000121261517	0.964579320782	N\A	0.027427657491	0.018546981438	36	5	-0.000933899263	Global Trend	
2650000	505.766359	1	-0.913689247531	0.703519653768	0.096998550074	0.000115855200	0.965005453059	N\A	0.028345680547	0.019468966572	36	9	0.001879896418	Global Trend	
2700000	494.295718	1	-0.742138822115	0.667978065928	0.128246297410	0.000103945176	0.955449975294	N\A	0.034035605257	0.022677967494	37	10	-0.000207053143	Global Trend	
2750000	490.625209	1	-1.048329819373	0.808300033091	0.036693137561	0.000129696259	0.963181893717	N\A	0.031455491392	0.020630511806	43	6	0.000919183326	Global Trend	
2800000	485.011369	1	-1.105874907977	0.832324659692	0.023424419489	0.000129070827	0.961592254786	N\A	0.031441890170	0.020501757104	37	4	0.002528303998	Global Trend	
2850000	476.505785	1	-0.908291290074	0.769335120414	0.072192676293	0.000117474725	0.955592841295	N\A	0.036748773988	0.024078961969	31	3	-0.001233091630	Global Trend	
2900000	489.360520	1	-0.864732036292	0.761121076096	0.057056102031	0.000112778228	0.957546305231	N\A	0.034111495597	0.022933296999	37	2	-0.001828465804	Global Trend	
2950000	487.488218	1	-0.909520760467	0.770139086199	0.051914631328	0.000136952608	0.957211656399	N\A	0.034059183525	0.022739529120	39	4	-0.001035870433	Global Trend	
3000000	475.949906	1	-0.971037114278	0.812498998495	0.025050030578	0.000118381306	0.953960725340	N\A	0.036326902904	0.024204459168	32	4	-0.001446764237	Global Trend	
3050000	490.406326	1	-0.952237668372	0.764427716054	0.065676854818	0.000318360639	0.964713841109	N\A	0.027437451398	0.018404636954	32	6	0.000615294233	Global Trend	
3100000	485.305836	1	-1.133844805488	0.860603328557	0.004180501648	0.000105652286	0.955280867914	N\A	0.034775012852	0.022763306533	40	5	-0.000754639551	Global Trend	
3150000	498.182658	1	-1.055915055685	0.813225523902	0.032239893568	0.000116701809	0.964538219285	N\A	0.027756779839	0.018743923881	37	6	0.000670002351	Global Trend	
3200000	480.720945	1	-0.956184248762	0.758280573236	0.076976723054	0.000132564560	0.969042170316	N\A	0.022779145187	0.015242690188	40	4	0.000396197931	Global Trend	
3250000	491.509790	1	-1.040043883334	0.829033422725	0.027984977476	0.000103692326	0.968456535212	N\A	0.023826077962	0.016356367435	37	6	-0.000667755403	Global Trend	
3300000	485.747782	1	-0.848609844947	0.751832930442	0.065992893255	0.000069890725	0.965351833852	N\A	0.031110937493	0.020861877618	53	8	-0.000407624566	Global Trend	
3350000	467.934974	1	-1.029993569775	0.818261947451	0.028656372853	0.000121945085	0.964519504632	N\A	0.031667061867	0.020353637520	38	5	0.000174875855	Global Trend	
3400000	498.771131	1	-0.928131757093	0.732329018032	0.090903907127	0.000114684078	0.962555319884	N\A	0.027747536473	0.018881466457	37	5	0.000797205824	Global Trend	
3450000	478.959599	1	-0.806735399933	0.700729971661	0.097230530048	0.000141246901	0.958946613116	N\A	0.029635993053	0.020585656859	43	5	-0.000247217769	Global Trend	
3500000	497.808189	1	-0.896409303555	0.754517057079	0.067212352426	0.000124403336	0.962045749323	N\A	0.028092315708	0.019433220391	47	4	-0.000885959661	Global Trend	
3550000	489.188966	1	-0.957666189497	0.802729141746	0.025337114083	0.000121121371	0.964826102637	N\A	0.029693795537	0.019496688202	39	4	-0.000292120475	Global Trend	
3600000	488.997160	1	-0.915771999674	0.744368700552	0.076646794609	0.000116643061	0.961002580065	N\A	0.030554727799	0.020595979025	49	6	-0.000084033392	Global Trend	
3650000	470.488152	1	-1.092954120940	0.848686114198	0.024698686103	0.000118043561	0.955997298050	N\A	0.035554066368	0.023640692921	38	5	-0.000845861475	Global Trend	
