Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-fab-005.txt
Log File Name:                   CEREB_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            756694485
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
6550000	573.065541	1	-1.088376148491	1.122315211012	-0.012905508402	-0.006230148605	0.000070677593	0.983787367937	N\A	0.044344179750	0.005075624002	0.017390464112	31	0	
6600000	572.392435	1	-0.989086794205	1.050696112626	-0.007993028187	0.016572526276	0.000069772917	0.987034051359	N\A	0.039750097110	0.004392555349	0.016561879622	40	2	
6650000	584.386494	1	-1.181429919089	1.153166949846	-0.014390505252	-0.012344297786	0.000075908419	0.984765459109	N\A	0.040235881367	0.004663657530	0.016319655487	29	3	
6700000	570.505881	1	-0.887754006944	1.007007510685	-0.009488391720	0.055333942431	0.000066635765	0.984158946510	N\A	0.041402802979	0.004842976144	0.017268665031	36	0	
6750000	565.612879	1	-0.984565149949	1.051199730912	-0.003051713105	0.000453245698	0.000100336326	0.985967599456	N\A	0.034778519318	0.004226300177	0.014647154016	32	0	
6800000	581.162032	1	-0.948789032093	1.042046970356	-0.004856310927	0.011743652341	0.000077185386	0.988481995556	N\A	0.040737915028	0.004217947820	0.016017721792	38	1	
6850000	577.936390	1	-0.964187631333	1.055538981866	-0.010239641652	0.029287947408	0.000072546375	0.984546284033	N\A	0.040828312517	0.004687466605	0.016342907275	33	1	
6900000	571.634376	1	-0.962760618063	1.044776162494	-0.010117591460	0.035933927284	0.000079277556	0.987963242259	N\A	0.032147481490	0.003887254697	0.014065067226	40	0	
6950000	569.691779	1	-1.037356670302	1.081029295932	-0.017807849157	0.055295750864	0.000111133802	0.986653743388	N\A	0.026786710739	0.003904810453	0.014305948543	24	1	
7000000	565.022640	1	-0.944045656046	1.026437150715	-0.008743028367	0.048816435543	0.000094609559	0.986888094846	N\A	0.039904656579	0.005038916682	0.015387957035	32	0	
7050000	575.150207	1	-1.084808569157	1.120447166908	-0.018880485290	0.024862087415	0.000102276506	0.988328227376	N\A	0.035851254399	0.004395561040	0.016886513464	43	0	
7100000	567.902200	1	-1.010905198616	1.073682437647	-0.011277855994	0.023727945378	0.000086859573	0.989314531682	N\A	0.035505307660	0.004084513370	0.016714501121	32	0	
7150000	571.912544	1	-1.010771447012	1.068065375608	-0.008847834161	0.017923553438	0.000070382509	0.983931744799	N\A	0.042245916575	0.004933564581	0.016860681674	41	1	
7200000	566.536403	1	-0.773783468292	0.956726137623	-0.004248324102	0.053910593096	0.000083241776	0.983705249555	N\A	0.044806024081	0.005053769088	0.017847004002	26	1	
7250000	581.838464	1	-1.095216234104	1.101760347531	-0.011485699860	0.012371285449	0.000046365829	0.986585654725	N\A	0.035484205145	0.004219239379	0.015474399523	40	3	
7300000	577.825761	1	-0.889086446840	1.006145812809	-0.003739993066	0.030026446682	0.000020826502	0.988316262804	N\A	0.041305478411	0.004539345631	0.015364570679	37	1	
7350000	570.353347	1	-0.917048591794	1.008233955754	-0.003613982432	0.036457143916	0.000071225924	0.986255610724	N\A	0.036941436050	0.004416649900	0.016577402776	42	0	
7400000	585.083761	1	-0.992238861426	1.057338182466	-0.010916748647	0.035568202763	0.000078124233	0.985005668921	N\A	0.041090700041	0.004719976606	0.016960794568	34	1	
7450000	562.421947	1	-0.858988896940	0.978498713878	-0.004347845213	0.058788177591	0.000081447974	0.982980942472	N\A	0.042583012229	0.004442266585	0.017392198525	34	0	
7500000	579.088663	1	-1.098116433196	1.129225228893	-0.013055667107	-0.009252798400	0.000066276981	0.982826945425	N\A	0.038666716885	0.004003988760	0.014550322205	39	3	
7550000	581.390075	1	-0.948747889153	1.038830652793	-0.005360419850	0.017765568387	0.000072604575	0.987468036161	N\A	0.033945475547	0.004018804794	0.014235768826	35	1	
7600000	555.192066	1	-0.746725696567	0.921629916783	0.000409290597	0.070823902947	0.000079663421	0.985534436692	N\A	0.041572021052	0.004433789629	0.016669603309	34	0	
7650000	572.910821	1	-0.953786343887	1.046015974410	-0.007671246633	0.022187876819	0.000077059112	0.986120959218	N\A	0.039238013035	0.004582424512	0.016022079994	39	2	
7700000	574.045980	1	-0.970504239675	1.054152048680	-0.011901077603	0.036945831787	0.000071791706	0.987776055910	N\A	0.039987205555	0.004332510237	0.015550769913	40	1	
7750000	572.945131	1	-0.903185371778	1.012489119962	-0.002717735418	0.024162180615	0.000078650185	0.984697805808	N\A	0.036539332384	0.004382550278	0.017662465419	37	0	
7800000	570.325958	1	-0.878164852519	1.002755007298	-0.002067818819	0.022905469349	0.000081732765	0.986727751115	N\A	0.040399704052	0.004492996133	0.016185178141	30	0	
7850000	567.438560	1	-0.951420802779	1.044334570116	-0.010309758901	0.033787215829	0.000068513538	0.981868808976	N\A	0.040758244453	0.004494365407	0.017276346582	38	2	
7900000	572.555655	1	-1.109474248131	1.122138584125	-0.014118516691	0.007560554689	0.000087907395	0.983482083359	N\A	0.040235566766	0.004490224441	0.017180925384	34	3	
7950000	556.177142	1	-0.874827078215	0.992137881821	-0.001808406730	0.031105545430	0.000069578130	0.983358459830	N\A	0.041447062178	0.004470884269	0.017047569275	39	0	
8000000	579.126213	1	-0.930451938817	1.023902410679	-0.004449252768	0.024215014689	0.000070092814	0.987419615645	N\A	0.032252856267	0.004873636651	0.015731526085	41	0	
8050000	565.637674	1	-1.141945363633	1.154037991263	-0.016850676939	-0.004702292850	0.000068250653	0.981496928397	N\A	0.045683932474	0.005636319644	0.019138902083	30	2	
8100000	563.406768	1	-1.057517406469	1.115060298971	-0.017425348822	0.015323750497	0.000092319570	0.985887911885	N\A	0.041502985716	0.004992752150	0.016012768380	29	0	
8150000	571.447626	1	-1.012949765393	1.084083153487	-0.010008178584	0.000362311269	0.000077130115	0.983210050135	N\A	0.044038463704	0.005154612607	0.018105200435	46	0	
8200000	577.119732	1	-0.970965214163	1.055704855164	-0.008534064094	0.018031289279	0.000062913236	0.987606319387	N\A	0.041945512050	0.004883715411	0.016490994380	46	1	
