Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m6-glob-001.txt
Log File Name:                   MES_d1_m6-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1533391081
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m6-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	533.175189	1	-0.587669494404	0.773871673733	0.063041381353	0.000082639511	0.967816007154	N\A	0.025609972674	0.018608997677	42	2	-0.000179266882	Global Trend	
1050000	559.335734	1	-0.538537436693	0.795974951312	0.047814975899	0.000084879602	0.975255010882	N\A	0.027507831124	0.019453821118	42	1	-0.003485903331	Global Trend	
1100000	546.736711	1	-0.652155776320	0.776935763716	0.066724080505	0.000100278720	0.970610704003	N\A	0.029005915510	0.020064315393	49	0	0.001573069557	Global Trend	
1150000	540.650488	1	-0.637587854189	0.819557255415	0.034308056954	0.000057471748	0.976034339070	N\A	0.027194351555	0.019238312933	41	6	-0.002152921080	Global Trend	
1200000	554.620327	1	-0.733323012316	0.842348553399	0.011589590841	0.000149201194	0.977495207831	N\A	0.025370962611	0.018022102804	42	4	0.002775604405	Global Trend	
1250000	556.788766	1	-0.765554676722	0.757195843586	0.095685834752	0.000120182662	0.971822200870	N\A	0.027934931946	0.019364712774	22	5	0.005752516872	Global Trend	
1300000	568.542576	1	-0.663283114499	0.831066714506	0.030550282688	0.000153566576	0.974585234859	N\A	0.028035584973	0.019074139858	35	5	-0.001872678067	Global Trend	
1350000	565.373202	1	-0.663814594415	0.804541809592	0.050661361862	0.000133403821	0.979723958423	N\A	0.022420851847	0.016372730994	40	3	-0.001704700341	Global Trend	
1400000	571.141404	1	-0.723472185997	0.824809260718	0.038026751703	0.000158909852	0.978990541325	N\A	0.023949582653	0.016604370459	46	4	-0.000822678053	Global Trend	
1450000	573.545430	1	-0.762182678626	0.833489433281	0.038694497250	0.000098115052	0.982142819428	N\A	0.024770395316	0.017680902132	38	5	-0.000434127481	Global Trend	
1500000	560.125185	1	-0.740238542857	0.825600235245	0.050201221652	0.000122016322	0.977858780937	N\A	0.027226885847	0.018887740717	40	3	-0.001339483147	Global Trend	
1550000	556.501720	1	-0.773521430873	0.844041332464	0.032042345387	0.000113158897	0.974487468038	N\A	0.028197147028	0.019700218052	29	3	0.000591700415	Global Trend	
1600000	565.884779	1	-0.640955804859	0.800514161526	0.055739870524	0.000139538542	0.977669067362	N\A	0.026684830421	0.018502993544	36	4	-0.002103853242	Global Trend	
1650000	563.121915	1	-0.818541460157	0.832048627851	0.045537191251	0.000099251182	0.982592484758	N\A	0.022999880524	0.016303188520	43	5	0.001939014058	Global Trend	
1700000	571.696535	1	-0.812741863008	0.841818312537	0.040123968783	0.000155100076	0.978651960873	N\A	0.024517223937	0.017635733615	41	11	0.001029004981	Global Trend	
1750000	562.913795	1	-0.837777223160	0.853271306868	0.026041924734	0.000140559166	0.973357121669	N\A	0.028469192601	0.019616781354	44	4	0.001855614841	Global Trend	
1800000	561.775128	1	-0.623053549223	0.744695198555	0.099614241817	0.000080047667	0.977555037857	N\A	0.028357921948	0.019535959384	41	6	0.000031776190	Global Trend	
1850000	559.038161	1	-0.494827265258	0.736326158273	0.101782515086	0.000027206715	0.974449952602	N\A	0.028063595751	0.019275722350	34	3	-0.000675520081	Global Trend	
1900000	576.560537	1	-0.729012540437	0.795885122797	0.042418742419	0.000123076240	0.974422164030	N\A	0.026300884875	0.018007854298	26	7	0.003760499492	Global Trend	
1950000	567.708282	1	-0.833292648841	0.886561747856	0.007427628749	0.000152304865	0.978140596390	N\A	0.024169141705	0.017050903879	43	3	-0.002008227681	Global Trend	
2000000	559.316538	1	-0.729098336370	0.786755412993	0.074529617240	0.000126419322	0.975716436195	N\A	0.027295951328	0.018827979313	38	8	0.000621075368	Global Trend	
2050000	564.965776	1	-0.704394925152	0.791044920171	0.071050930533	0.000117223429	0.976174322242	N\A	0.029395497594	0.020460853097	42	4	0.000555945793	Global Trend	
2100000	568.303513	1	-0.672854657528	0.783293293712	0.070345285252	0.000084279306	0.978765863899	N\A	0.025083219888	0.017714276257	39	5	0.000498268698	Global Trend	
2150000	567.241433	1	-0.706596318485	0.783980718809	0.064296428457	0.000098803606	0.977164603244	N\A	0.023609144053	0.016998800919	46	3	0.002366724700	Global Trend	
2200000	568.081915	1	-0.607997430337	0.806604825349	0.047678811068	0.000115484498	0.975569743649	N\A	0.026615030706	0.018462344868	39	4	-0.003895237033	Global Trend	
2250000	582.439693	1	-0.765121190694	0.831892684749	0.039980720350	0.000167881068	0.981609706907	N\A	0.020625423023	0.014999971609	32	6	0.001619778803	Global Trend	
2300000	563.569325	1	-0.485280314824	0.712871129471	0.105069440510	0.000064882030	0.973705705083	N\A	0.026627060798	0.018387209530	34	4	-0.000755871829	Global Trend	
2350000	563.672261	1	-0.778760402074	0.838410538238	0.033128294999	0.000081658400	0.975819760677	N\A	0.026702588810	0.018457170089	24	6	0.000573339994	Global Trend	
2400000	563.292363	1	-0.723349425582	0.820846305919	0.042740954549	0.000165828005	0.974273960261	N\A	0.027021234944	0.018882266545	39	4	-0.000790092057	Global Trend	
2450000	556.704969	1	-0.723837643217	0.810475668776	0.046331308674	0.000070337233	0.971901361483	N\A	0.027731964967	0.019568797382	34	6	0.000895820653	Global Trend	
2500000	548.194051	1	-0.616526139162	0.808844586119	0.033287009654	0.000158317051	0.969274330286	N\A	0.028965302896	0.020054484719	38	4	-0.001715935300	Global Trend	
2550000	548.159098	1	-0.565896624459	0.771290153730	0.072078849401	0.000057791022	0.971941777083	N\A	0.030544971869	0.021224807611	48	3	-0.000820194594	Global Trend	
2600000	564.303144	1	-0.620253630218	0.813375576842	0.044076787370	0.000060191199	0.987907784041	N\A	0.012727362896	0.011519356403	43	1	-0.001493791824	Global Trend	
2650000	551.333082	1	-0.711794324320	0.782822829026	0.060065125393	0.000155530718	0.968909291970	N\A	0.029282700982	0.020246566334	24	2	0.002400859536	Global Trend	
2700000	555.537566	1	-0.610320692452	0.779477393429	0.076745410453	0.000164474137	0.977606662817	N\A	0.026026137114	0.018799867653	44	4	-0.003806872487	Global Trend	
2750000	571.239584	1	-0.650279084539	0.841032389812	0.032947125524	0.000136534007	0.981122865588	N\A	0.019281663745	0.014661112321	36	5	-0.006156653573	Global Trend	
2800000	552.710935	1	-0.749557295574	0.810390400609	0.051281000569	0.000066000870	0.982891275824	N\A	0.022977284412	0.016671938195	46	3	-0.000233348233	Global Trend	
2850000	557.213557	1	-0.668736039710	0.694481226772	0.123391306636	0.000137260333	0.970661658180	N\A	0.026954231520	0.019222638604	33	4	0.004696554957	Global Trend	
2900000	546.669559	1	-0.725727415235	0.794559116125	0.066241048910	0.000238018571	0.974091489513	N\A	0.029245396725	0.020335566023	42	3	0.000574527624	Global Trend	
2950000	568.582148	1	-0.701615901716	0.813683880874	0.049176893632	0.000138942360	0.978269154390	N\A	0.024048501699	0.017123554721	38	4	-0.000254954563	Global Trend	
3000000	551.830787	1	-0.634420289396	0.781291472821	0.067929741547	0.000090592313	0.967669338839	N\A	0.030941656686	0.021566341680	35	1	0.000243067151	Global Trend	
3050000	552.067414	1	-0.756943779664	0.830574467099	0.048815019511	0.000107991179	0.973133798683	N\A	0.025469694523	0.018177905785	41	4	0.001791553946	Global Trend	
3100000	564.471747	1	-0.590553887121	0.775989952578	0.050994966704	0.000084033460	0.969952418153	N\A	0.025437393220	0.017914234705	37	7	0.001361677022	Global Trend	
3150000	563.651611	1	-0.663210100632	0.794631284947	0.041961467685	0.000078732673	0.971735049989	N\A	0.026650045312	0.018491872530	34	5	0.001529166355	Global Trend	
3200000	535.663205	1	-0.776971941863	0.808089135615	0.052610955482	0.000091426000	0.976895290075	N\A	0.025443248094	0.017383879921	30	2	0.002706055324	Global Trend	
3250000	571.065176	1	-0.763989581148	0.840319314963	0.029928669160	0.000031479454	0.982196883802	N\A	0.024204517287	0.017140308689	45	6	0.000220048433	Global Trend	
3300000	558.808576	1	-0.663711813314	0.815929264912	0.039426381533	0.000057976800	0.975125573233	N\A	0.026708234642	0.018696029836	37	6	-0.000878820649	Global Trend	
