Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-VR-004.txt
Log File Name:                   SEP_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4060266799
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
13700000	550.445112	1	-1.868409197420	1.119509291963	-0.038493678017	0.016275157824	0.000321165118	0.000070839323	0.972526696739	N\A	0.085274931973	0.012723423931	0.036197381970	0.007051709879	49	21	
13750000	548.437434	1	-1.736037619719	0.990525112893	-0.020744893959	0.060270094709	-0.007363919298	0.000052305909	0.978119083878	N\A	0.077629129351	0.011602642307	0.032765730925	0.006476993450	40	24	
13800000	554.975048	1	-1.739107035174	1.038427210932	-0.031048183098	0.039088957311	-0.000266346347	0.000071389719	0.973256798854	N\A	0.074946681788	0.010153518640	0.034581858731	0.006100097774	50	25	
13850000	542.926475	1	-1.855640101022	1.129873398883	-0.043843002898	-0.009820427197	0.011591434346	0.000068337306	0.976017350032	N\A	0.072777834717	0.011399257835	0.030993690685	0.006405781109	46	23	
13900000	530.599885	1	-1.464010554765	0.810953706310	0.001933866295	0.128077080142	-0.019436737030	0.000065544367	0.975259403873	N\A	0.079435082660	0.011299634265	0.035977726382	0.006434614179	38	26	
13950000	551.079075	1	-1.776216780080	0.999014012862	-0.020811822768	0.054778794280	-0.004041275015	0.000094510445	0.986413041718	N\A	0.067438793550	0.008990037349	0.031742227615	0.005861941727	43	29	
14000000	528.288281	1	-2.074580046187	1.249471582240	-0.057156904836	-0.021994366762	0.008135480463	0.000089403922	0.973273703884	N\A	0.099442592431	0.014688723479	0.039578142145	0.007818559930	56	23	
14050000	540.063839	1	-1.844015745127	1.096056555913	-0.041553052985	0.058581641600	-0.000678869928	0.000083376443	0.976755697174	N\A	0.073380686793	0.011152512296	0.033587679170	0.006673879590	37	31	
14100000	538.145629	1	-1.817314722332	1.072312114950	-0.036672601430	0.063610273521	-0.005407405673	0.000064393250	0.974518846411	N\A	0.090674115490	0.011836381046	0.040558484599	0.006503775005	44	23	
14150000	537.742801	1	-1.986416215834	1.166108228832	-0.040679154349	-0.011359062128	0.005361910438	0.000061219534	0.973500509224	N\A	0.079193278064	0.011835526116	0.035597626533	0.006916581777	44	21	
14200000	542.555402	1	-1.918213245876	1.108074115839	-0.025996158367	0.009253932953	-0.006928501840	0.000058185070	0.975138472274	N\A	0.077382468235	0.011036912460	0.035123396507	0.006507061526	46	21	
14250000	546.425113	1	-1.977723053832	1.166050351943	-0.037262132622	-0.012776247205	0.001064273381	0.000059634783	0.976560410164	N\A	0.074554418512	0.010280937547	0.035057068687	0.006257103556	38	21	
14300000	534.764926	1	-1.757181068643	1.055554622816	-0.032291420063	0.032851344848	-0.001267963412	0.000040182961	0.974899878812	N\A	0.084771830730	0.011746919594	0.036562059547	0.006616583951	39	19	
14350000	551.562838	1	-1.619797645308	0.920199673363	-0.003733356723	0.044616331686	-0.008623365955	0.000073463830	0.973767001637	N\A	0.066312726541	0.008383274699	0.033698968434	0.005591537057	58	15	
14400000	541.619262	1	-1.861137469450	1.130437831330	-0.042812882293	-0.007199644930	0.007727439795	0.000063836897	0.974332083077	N\A	0.086350656680	0.013466185211	0.034957505420	0.007173968440	40	29	
14450000	549.668892	1	-1.776100131803	1.028156881780	-0.020132796238	0.033470810323	-0.008311842944	0.000098395890	0.980274263998	N\A	0.069441372691	0.008942226065	0.032916823287	0.005583064369	46	24	
14500000	536.999524	1	-1.991068458315	1.185000450356	-0.057843332816	0.056614226745	0.002980372384	0.000101644024	0.974182622400	N\A	0.102054389798	0.014756560695	0.040235008204	0.007720084947	39	26	
14550000	540.248232	1	-1.649397027913	0.975566365758	-0.018175998116	0.041095388379	-0.004222375751	0.000086403758	0.971084090746	N\A	0.074474867927	0.009097447022	0.037362891397	0.005878074854	46	27	
14600000	527.812931	1	-1.775775799659	1.100615083671	-0.054109883592	0.040028586965	0.011582039378	0.000085326001	0.972469256440	N\A	0.080080577823	0.011411190910	0.037359411900	0.006893910858	52	29	
14650000	528.072163	1	-1.725132935127	1.003836076973	-0.023898211807	0.041660937123	-0.002636760068	0.000088169413	0.973176722194	N\A	0.065947740377	0.008595933256	0.032695853020	0.005666862423	42	17	
14700000	549.020760	1	-2.139488043138	1.314743948696	-0.071248153414	-0.051129332139	0.020033844156	0.000086920407	0.973590907621	N\A	0.090867425403	0.013423648498	0.037972426282	0.007751544929	35	28	
14750000	550.379619	1	-2.034553396641	1.275279200302	-0.066639398423	-0.028317811059	0.016127829272	0.000051492665	0.977579900989	N\A	0.078819273483	0.011972390844	0.033596710779	0.006500898155	43	31	
14800000	534.286378	1	-1.881902496560	1.125852439934	-0.036822584114	-0.016927293227	0.004557800446	0.000056286567	0.978980019530	N\A	0.056248026655	0.008968847685	0.028492734896	0.005733989665	51	32	
14850000	546.406866	1	-1.780171271899	1.018193145531	-0.015915843559	0.040494666409	-0.009238613085	0.000065739467	0.972039614261	N\A	0.087930981543	0.012081610256	0.039231993871	0.007091722701	50	20	
14900000	536.739064	1	-1.813296872084	1.017658761003	-0.026011424219	0.080978906942	-0.007451681281	0.000092190193	0.972056514251	N\A	0.075447009441	0.009715002596	0.036074937990	0.006008843711	47	24	
14950000	553.691781	1	-2.061644162619	1.245931347603	-0.053264623141	-0.059057459841	0.014096851564	0.000073824687	0.979604984955	N\A	0.085075455170	0.012327510418	0.036461498789	0.006879508324	45	24	
15000000	545.514299	1	-1.728003040897	0.992678440152	-0.017376523566	0.057456259835	-0.008158188255	0.000060704362	0.988751576483	N\A	0.068117138449	0.008913790507	0.033372180005	0.005699857737	46	31	
15050000	530.739321	1	-1.710069013062	0.961919680819	-0.014649394300	0.071625325862	-0.010050082139	0.000086841339	0.973247433169	N\A	0.080044993702	0.011072566410	0.035977100362	0.006174969847	38	26	
15100000	550.370979	1	-1.681163783082	0.989519868833	-0.019072906498	0.024259422223	0.001936071797	0.000071554398	0.974022469503	N\A	0.080344920967	0.009735182864	0.037849811329	0.005937049775	50	20	
15150000	543.206809	1	-1.877931919302	1.110745400040	-0.030815718404	-0.006523120738	-0.002178311825	0.000078012406	0.978090306203	N\A	0.067597591224	0.010753310293	0.029419957493	0.005832357780	44	17	
15200000	547.647368	1	-2.028860065237	1.231478889820	-0.062929638021	0.004910309072	0.010822939997	0.000071509321	0.974154956989	N\A	0.079408105638	0.011875979862	0.034103215429	0.006518103910	53	24	
15250000	546.650823	1	-2.015909898994	1.238752419809	-0.056422076336	-0.036357263337	0.012277571530	0.000072073533	0.973469999300	N\A	0.086563527129	0.012919059799	0.036796640411	0.006979150721	55	16	
15300000	546.081383	1	-1.855862739540	1.105243209442	-0.034802119206	0.002899667539	0.004081662767	0.000052433521	0.981662058657	N\A	0.074301899290	0.010861244250	0.036088774178	0.006562711685	47	30	
15350000	544.320338	1	-1.784687392244	1.058230936810	-0.027613011284	0.012267600590	0.000416042216	0.000055196658	0.974917600733	N\A	0.075150500071	0.010733025383	0.034513422967	0.006474066539	37	28	
15400000	546.813634	1	-1.713466985711	1.001262455942	-0.018782678346	0.044122430723	-0.007171368935	0.000062046745	0.977073957257	N\A	0.067210728514	0.008659075521	0.031402478040	0.005079131052	41	20	
15450000	554.631085	1	-1.870009420999	1.137617267121	-0.048306436988	0.019241001935	0.008115549226	0.000048603499	0.980144347605	N\A	0.086672452263	0.012985008920	0.032165895154	0.006495380646	39	30	
15500000	532.356302	1	-1.871952645668	1.081504591526	-0.032086523961	0.020139394366	-0.000029470043	0.000080491496	0.970284769247	N\A	0.080404788020	0.010445096921	0.038170332887	0.006515095760	42	29	
15550000	541.571113	1	-1.829798531609	1.069976648068	-0.026925072349	0.018830747977	-0.002609585824	0.000058731103	0.974952200533	N\A	0.072306758313	0.010170910688	0.032928156155	0.005889935149	34	22	
15600000	541.038067	1	-1.840096051083	1.084585127350	-0.033725418011	0.025201754363	-0.000846359151	0.000065095007	0.976347631373	N\A	0.071308035161	0.011303260997	0.030992053144	0.006560960863	51	24	
15650000	557.072626	1	-1.861237317056	1.094780164760	-0.030645555531	0.027642752819	-0.004594509980	0.000059230069	0.975963885788	N\A	0.073013068595	0.009774705584	0.033611355219	0.005709619668	52	21	
15700000	542.926732	1	-1.948175459479	1.152133795891	-0.036993415647	-0.037917032884	0.009663919680	0.000050495304	0.976723611433	N\A	0.081449777026	0.011350243780	0.036105880557	0.006491470600	55	23	
15750000	544.298344	1	-1.942274407922	1.128354235935	-0.025017766756	-0.015933328093	-0.004413093474	0.000065314633	0.976238115218	N\A	0.077698609415	0.011099096222	0.033621183800	0.005786685472	40	20	
15800000	549.370916	1	-1.947775231620	1.158314173628	-0.044877204812	0.020707999822	0.001278083003	0.000058838003	0.974528808658	N\A	0.079023912435	0.010811011165	0.035934635159	0.006294292503	45	28	
15850000	539.136163	1	-1.766441355944	0.995921636882	-0.010170889920	0.025988971158	-0.008824648857	0.000074590462	0.974964923587	N\A	0.086943399410	0.012991043501	0.036800901588	0.007291701183	49	25	
15900000	553.076385	1	-2.086608607856	1.312255978644	-0.067581290475	-0.071282983614	0.017466994932	0.000073551767	0.974542031935	N\A	0.088107981725	0.013244916149	0.035801561990	0.007287963857	52	24	
15950000	529.772443	1	-1.698508677658	0.975769971629	-0.024829986584	0.083261252044	-0.004981939338	0.000060599088	0.978024546120	N\A	0.072429851087	0.009830473105	0.034048551143	0.005708164695	60	19	
16000000	541.627269	1	-1.973977237979	1.184446373082	-0.045450462436	-0.022600887573	0.007144353256	0.000052219127	0.974361459006	N\A	0.072075151366	0.009919080584	0.033572062149	0.006113197289	42	20	
16050000	540.955675	1	-1.790933327924	1.029402513252	-0.020269507154	0.043115546563	-0.009568362701	0.000080935590	0.970638074096	N\A	0.078126122574	0.010864988411	0.035706734549	0.006325666701	40	21	
16100000	538.856439	1	-1.868264870863	1.103060135047	-0.039738558911	0.023684525292	0.004755579988	0.000073913869	0.973415403813	N\A	0.080510952163	0.012244017594	0.033232355270	0.006375890751	39	24	
16150000	547.694901	1	-1.778654643296	1.038374624871	-0.024133029716	0.027871416105	-0.003531477126	0.000038735481	0.977617102445	N\A	0.069210946519	0.009565963053	0.032215287946	0.005728685353	50	23	
16200000	552.835103	1	-1.581993054885	0.872681178561	-0.008459612322	0.130182023318	-0.016027555726	0.000063227433	0.979006336080	N\A	0.070779855258	0.010422002178	0.031896085272	0.006124419112	41	27	
16250000	551.388438	1	-1.763270881054	1.045567310867	-0.037156653415	0.049330733410	0.002457010246	0.000079008076	0.975820465373	N\A	0.079801413565	0.011313218925	0.035618673365	0.006469125035	41	23	
16300000	539.443490	1	-1.734995672314	0.995474107683	-0.019005566310	0.044352910665	-0.005435821509	0.000084226896	0.975668837377	N\A	0.086743858122	0.013231409558	0.034969447846	0.006992882279	39	21	
16350000	517.087266	1	-1.851301437761	1.075694335882	-0.025402697029	0.013187429615	-0.003463786313	0.000081098168	0.969934327456	N\A	0.074707133979	0.009091410474	0.037673468175	0.005964495409	63	23	
16400000	543.664503	1	-1.879966125874	1.138240163136	-0.037092508520	-0.021690001307	0.007143258643	0.000050677917	0.978376448703	N\A	0.066736681233	0.009150096633	0.032676835758	0.005820853940	48	24	
16450000	537.250195	1	-1.889512969355	1.161461378655	-0.050205970493	-0.012497193953	0.013131958277	0.000081522197	0.978300860016	N\A	0.064822900961	0.010243237330	0.029878831648	0.006078604128	62	18	
16500000	545.303322	1	-1.689367709936	0.958513535057	-0.017600751790	0.088071247835	-0.007181292829	0.000054769559	0.975700036942	N\A	0.076058031734	0.010034991048	0.035125120171	0.006100628519	40	23	
16550000	552.786979	1	-1.954128236886	1.177041159428	-0.041010245766	-0.041876627996	0.008771250976	0.000054601311	0.976095523323	N\A	0.078233189269	0.011458622735	0.034668203435	0.006492334516	43	18	
16600000	541.667277	1	-2.041485143925	1.260309925800	-0.070282032027	-0.011802143766	0.018522407661	0.000060273585	0.970813200125	N\A	0.082780648633	0.012366850581	0.035823128203	0.006868596809	55	22	
16650000	535.605289	1	-1.758160154155	1.049206686603	-0.029040045382	0.006523572127	0.005091103274	0.000094924448	0.975166292689	N\A	0.088181648539	0.013099398062	0.036214534445	0.006951439119	51	32	
16700000	554.927195	1	-1.817620622469	1.087926223141	-0.028289600041	-0.014019778667	0.001851124672	0.000059547741	0.977613809046	N\A	0.070909539216	0.009959233464	0.032951263895	0.005923381810	51	21	
16750000	553.447342	1	-2.002849405691	1.235843281524	-0.063247314199	-0.027170281196	0.017514820719	0.000070409860	0.979919023847	N\A	0.079271602960	0.011983720239	0.033759344926	0.006847562183	34	19	
16800000	532.926880	1	-1.946117825841	1.157774528803	-0.051123448613	0.044092731668	0.000687335560	0.000091594435	0.975517215583	N\A	0.091889616404	0.012926292383	0.038659652828	0.007240172022	52	25	
16850000	541.856634	1	-1.793056734859	1.017756775520	-0.019616164025	0.056394464041	-0.010889420569	0.000063897044	0.976782642443	N\A	0.079621539824	0.011491340046	0.034927425646	0.006462612206	38	23	
16900000	534.558015	1	-1.928779004489	1.158809190326	-0.050152068343	0.021944419799	0.005608527614	0.000065669760	0.975171511200	N\A	0.076621906004	0.010422568492	0.036027644184	0.006137897406	46	21	
16950000	542.468188	1	-1.796799526823	1.071914298497	-0.031199554475	0.020316729596	0.001767142112	0.000044738922	0.977921534638	N\A	0.071248972679	0.010497653727	0.031613740843	0.005946364365	39	26	
17000000	539.629689	1	-1.972838184992	1.133191364122	-0.033965093700	0.036936619588	-0.005527383499	0.000055571899	0.977855975682	N\A	0.076929281626	0.011314156289	0.032597326720	0.006232342687	49	24	
17050000	543.537183	1	-1.813504170529	1.071087585668	-0.031016016036	0.023286987863	-0.000023011110	0.000054515296	0.975668485762	N\A	0.067694423731	0.009321663981	0.032441530310	0.005686614709	48	23	
17100000	550.254243	1	-1.786715459501	1.022944990749	-0.021273756773	0.043477239876	-0.005547967288	0.000076158703	0.978558977670	N\A	0.070451035494	0.009403868614	0.033839376684	0.005626328442	53	24	
17150000	544.046160	1	-1.820690825704	1.066560457355	-0.028996280893	0.028403463698	-0.001047106081	0.000098484009	0.987945377654	N\A	0.060998864691	0.009244168334	0.027618911003	0.005587543215	53	26	
17200000	535.326442	1	-2.002648685612	1.217023005688	-0.056449662615	-0.003990618259	0.008578838602	0.000078862735	0.977591473293	N\A	0.065682280559	0.009975025809	0.031064177422	0.005942621660	51	25	
17250000	534.938408	1	-1.953103798239	1.166006005825	-0.040597138515	-0.019697696320	0.002543459986	0.000078896035	0.973405560055	N\A	0.079710886161	0.011442997175	0.035504187543	0.006801685459	40	18	
17300000	545.865076	1	-1.934943231136	1.125677162866	-0.035749930794	0.011566726471	0.000483056001	0.000072364899	0.983101288957	N\A	0.074920563472	0.011529452353	0.032456128933	0.006619426388	52	19	
17350000	541.945333	1	-1.755826251855	1.021402126613	-0.026450179003	0.025209456971	0.001927202886	0.000073860715	0.974975115634	N\A	0.065555079353	0.008784967659	0.031707434808	0.005513589403	48	22	
17400000	550.004873	1	-1.527498935701	0.856984239651	0.002668190042	0.095586204738	-0.017889974146	0.000080233192	0.975662314114	N\A	0.097260022691	0.014185658230	0.038838507217	0.007590831205	32	30	
17450000	540.050680	1	-1.726772205030	1.002301522367	-0.020468880053	0.030607164186	-0.001140329579	0.000065748314	0.974842890364	N\A	0.076923938570	0.010263992426	0.036460207108	0.006413621598	57	15	
17500000	537.613185	1	-1.912142984664	1.150802605348	-0.050437997555	0.026673876662	0.004790403776	0.000060888665	0.976613569639	N\A	0.077823880685	0.011622828643	0.032672115405	0.006447362622	46	23	
17550000	541.339585	1	-2.233901613544	1.389896068407	-0.088569787238	-0.041575682875	0.024573900380	0.000088828378	0.973522303360	N\A	0.088500717689	0.012559707590	0.037930445850	0.006988683822	36	28	
17600000	545.934710	1	-1.779968411121	1.047800843347	-0.028246990900	0.032351529114	-0.001645336261	0.000054236207	0.977094236577	N\A	0.073061815952	0.011367930328	0.030534759355	0.006254239797	48	22	
17650000	553.965682	1	-1.706930078708	0.978770104437	-0.012634877578	0.021783011898	-0.002907763434	0.000062835464	0.977070123908	N\A	0.067583739003	0.009787109958	0.031916943841	0.005987752760	46	22	
17700000	548.277469	1	-1.814045971628	1.041650770135	-0.021754751428	0.048892512748	-0.010658248473	0.000047522468	0.981124233823	N\A	0.077651117412	0.011380687946	0.031755037555	0.005960828087	48	30	
17750000	543.608851	1	-1.871464465669	1.087193413532	-0.030749552511	0.029588572231	-0.003319807715	0.000050881664	0.977095656005	N\A	0.074892298422	0.010802113208	0.032682651782	0.006084079739	47	23	
17800000	538.591020	1	-1.743158993633	1.029187522289	-0.020754567553	0.002577484313	0.001994837659	0.000066948141	0.975491393909	N\A	0.078808608488	0.011330154427	0.036220300188	0.006714827034	47	23	
17850000	554.534490	1	-1.944874874656	1.179149308365	-0.046826288005	-0.005850485992	0.006188547815	0.000054521046	0.985143216224	N\A	0.053078016556	0.009474737561	0.026489415052	0.005732754855	56	29	
17900000	540.131493	1	-1.771301882941	1.022645559649	-0.027307633867	0.071348638582	-0.007913036779	0.000073251738	0.977191092385	N\A	0.066931543116	0.010369364922	0.030662479351	0.005977031911	49	23	
17950000	538.103839	1	-1.552360905732	0.891794847547	-0.004754031465	0.060055651800	-0.008254326771	0.000074672807	0.972394258234	N\A	0.068289894813	0.008395303308	0.034934546807	0.005652226517	45	21	
18000000	552.347086	1	-1.838950765799	1.072201537738	-0.025359864598	-0.005735520897	0.003913472571	0.000086886221	0.976451078307	N\A	0.062419444952	0.008311194718	0.031461420307	0.005413168349	60	26	
18050000	534.165810	1	-1.817562566550	1.152077482957	-0.047668779709	-0.022380686094	0.008957958730	0.000045882405	0.972775253582	N\A	0.084059370343	0.012139290155	0.037367467401	0.006761135857	49	28	
18100000	549.755560	1	-1.992598875357	1.203754075975	-0.046310615123	-0.033761564899	0.007264613639	0.000055959508	0.976264307337	N\A	0.078119491180	0.011234104071	0.035302061903	0.006558360570	54	29	
18150000	547.936170	1	-1.761136654500	1.004141452848	-0.021617675404	0.088102593022	-0.013069830236	0.000053143010	0.978623171543	N\A	0.070549753366	0.009903865096	0.032444883702	0.006031740924	41	25	
18200000	532.338007	1	-2.100237150504	1.261598262531	-0.063551976358	-0.007690879237	0.007985093126	0.000097442839	0.970098400477	N\A	0.093904143273	0.013212043077	0.040664351668	0.007577596750	47	27	
18250000	552.922580	1	-1.925730942670	1.140638389522	-0.035470050941	-0.012854172397	0.005415601504	0.000049812767	0.979484298937	N\A	0.074254803482	0.011026086380	0.032895365514	0.006297122598	49	34	
18300000	543.069371	1	-1.802263438714	1.054518710493	-0.032718884125	0.066026917660	-0.004962588772	0.000049262873	0.976526136757	N\A	0.074772377375	0.011435954733	0.031518081447	0.006409921778	49	17	
18350000	533.292073	1	-1.801048446389	1.034785395197	-0.022245905705	0.033799989062	-0.005564683136	0.000064258046	0.974981710628	N\A	0.075856761312	0.011492331104	0.034082065584	0.006674327314	50	22	
18400000	535.130545	1	-1.946681101477	1.161148050465	-0.046327176630	0.005056602607	0.004724561299	0.000065703410	0.974175108609	N\A	0.083593383277	0.012599840402	0.034508483610	0.006651096420	47	27	
18450000	541.393905	1	-1.884146601868	1.129890324803	-0.040903351993	0.002703560047	0.005760221101	0.000100932188	0.975751612861	N\A	0.084302928957	0.012275664965	0.035788168426	0.006851195853	41	27	
18500000	543.870177	1	-1.982987478716	1.199184450541	-0.045073836761	-0.036206927693	0.009160155325	0.000059752683	0.974575709420	N\A	0.080494118989	0.011206691983	0.035032174819	0.006091796874	48	28	
18550000	535.922221	1	-1.801362045720	1.057604503400	-0.028018985338	0.035576799744	-0.001485400998	0.000056147444	0.978708741044	N\A	0.073270361584	0.010446667901	0.032070365733	0.005915519843	57	20	
18600000	547.142979	1	-1.640766679933	0.946466548818	-0.016234855886	0.103366655379	-0.015962148211	0.000042884709	0.976061742951	N\A	0.074407301199	0.011260108931	0.032203073407	0.006451228465	40	22	
18650000	537.418299	1	-2.036263845258	1.244349157718	-0.056031500611	-0.051361320063	0.013697581055	0.000059256406	0.973841802505	N\A	0.083187073106	0.012108079144	0.036561228479	0.007000211276	39	14	
18700000	535.238458	1	-1.857724103995	1.092223453292	-0.034030550749	0.020469249058	-0.000777632335	0.000080406681	0.975644278318	N\A	0.072565248342	0.010524239266	0.031056392299	0.005930491472	53	27	
18750000	546.519002	1	-1.819219970065	1.039324067580	-0.028764549276	0.068604382966	-0.006979206217	0.000058949900	0.975645587069	N\A	0.074853926108	0.010804880439	0.033667001613	0.006314714668	36	19	
18800000	546.745458	1	-1.647104103882	0.924744483000	-0.008925408237	0.095905952299	-0.018797788857	0.000061096827	0.974291582462	N\A	0.077057430485	0.010616910270	0.034093382646	0.005992327870	47	25	
18850000	550.156355	1	-1.990811971637	1.210230676439	-0.052137342416	-0.024178881816	0.012281449971	0.000060754507	0.975756043139	N\A	0.072817316327	0.010100724853	0.033529387384	0.005974018544	37	18	
18900000	544.421331	1	-1.968615571034	1.217461884469	-0.059874739694	-0.002781056279	0.011431154870	0.000054622416	0.977763877814	N\A	0.082170198187	0.012365240255	0.034336735782	0.006638135686	49	29	
18950000	535.466705	1	-1.760430539805	1.013367747754	-0.038126375891	0.108783046681	-0.001656073699	0.000072131865	0.973711530548	N\A	0.084313031183	0.012376656641	0.036357471357	0.006888317587	48	29	
19000000	534.187257	1	-1.945634873214	1.135789009882	-0.033217229993	0.017438212781	-0.005341630003	0.000051426664	0.980357336476	N\A	0.072677993641	0.010410499770	0.032966891063	0.006267158161	44	24	
19050000	537.616517	1	-1.876596651823	1.126113862241	-0.041095507782	0.003273616819	0.005108389050	0.000055730991	0.975305777082	N\A	0.079936989667	0.010856513881	0.037061131063	0.006545032793	48	18	
19100000	547.931192	1	-1.656897214413	0.964033004853	-0.020385705981	0.084980660561	-0.010176429524	0.000058912392	0.976520583203	N\A	0.071226907778	0.009929105760	0.033022521827	0.005848846543	49	25	
19150000	547.423341	1	-1.962345073186	1.156061489956	-0.046899837029	0.025647707476	0.003354724031	0.000070864162	0.976306279348	N\A	0.079691017239	0.011904423336	0.034076882408	0.006730789607	56	24	
19200000	540.318717	1	-1.646107944452	0.935604376849	-0.011898954509	0.084907552411	-0.013673175758	0.000054064879	0.973619429365	N\A	0.073200718607	0.010401805657	0.033511212327	0.006072306823	50	20	
19250000	552.625039	1	-1.955884994936	1.201380482863	-0.056770024800	0.014245710152	0.008033548386	0.000064673713	0.975576542846	N\A	0.083004170449	0.012473413675	0.034338824901	0.006676423669	46	22	
19300000	539.356076	1	-1.887370034212	1.145760633810	-0.057241963733	0.034615761018	0.012278713756	0.000068924792	0.976803002791	N\A	0.082091793884	0.011979200436	0.034902496113	0.006922394978	46	22	
19350000	555.449308	1	-1.766313172972	1.044814026899	-0.035645902859	0.072041742487	-0.004020163509	0.000043468418	0.977043697319	N\A	0.076727223400	0.011199790980	0.033546397583	0.006468414782	42	35	
19400000	545.894150	1	-1.899923692808	1.148734773872	-0.042178508415	0.002562768940	0.003493397929	0.000052281669	0.976853713571	N\A	0.074390961367	0.012603258286	0.030823848679	0.006855616343	53	27	
19450000	546.650423	1	-2.013549270418	1.210786298359	-0.053290363001	-0.017959664917	0.011276126600	0.000066740853	0.975335295050	N\A	0.092752674035	0.013601843649	0.038479609400	0.007600587379	50	23	
19500000	546.617335	1	-1.868377731722	1.163375083381	-0.050723157909	-0.024680545539	0.015965821822	0.000060168280	0.973508737995	N\A	0.083526265011	0.013024009731	0.033978800386	0.006886178645	38	25	
19550000	535.399451	1	-1.755503853776	0.992649792187	-0.025873780718	0.096488367321	-0.007413367798	0.000064912684	0.972417078878	N\A	0.080020116751	0.012298072890	0.034319480527	0.006872222465	38	26	
19600000	536.061397	1	-1.971095390993	1.208009089677	-0.054453845950	-0.038719119782	0.015901861038	0.000068542313	0.976161531887	N\A	0.080446632295	0.011634447388	0.034554557590	0.006413168301	62	24	
19650000	529.021497	1	-1.853769011956	1.148815506563	-0.064608453251	0.059903728154	0.010460201087	0.000066632630	0.971752370638	N\A	0.096081404276	0.014178698599	0.038623843349	0.007353918558	33	30	
19700000	543.375136	1	-1.811558974540	1.062660632506	-0.029854757525	0.032286979104	-0.003761661793	0.000061897360	0.975184084265	N\A	0.081358959294	0.011972998037	0.034372210222	0.006404696531	39	19	
19750000	533.502155	1	-1.885559321766	1.120772766515	-0.036784703922	0.011749366668	0.001538458778	0.000050389565	0.974628753981	N\A	0.077175123125	0.010800468778	0.035846858249	0.006498955118	42	26	
19800000	549.140900	1	-1.846479056071	1.091171065282	-0.040399372143	0.079906021867	-0.007094057427	0.000056199814	0.973898640099	N\A	0.076387659428	0.010958175896	0.033619334003	0.006060860088	42	21	
19850000	540.073332	1	-1.822982695304	1.066892880102	-0.031712812700	0.033571589957	-0.002041166824	0.000065517208	0.973672091080	N\A	0.076382432958	0.010258322730	0.036237954815	0.006217182818	40	27	
19900000	544.584682	1	-1.914404536404	1.148449768406	-0.043174048935	0.008826146474	0.004628140208	0.000048945624	0.979155147240	N\A	0.070647170348	0.010569597310	0.030940079172	0.005913806120	40	29	
19950000	541.721411	1	-1.876842888664	1.131700180129	-0.035189251161	-0.018440312691	0.004590901047	0.000052702701	0.977098938384	N\A	0.081775399399	0.012134503895	0.034602275812	0.006466415444	58	24	
20000000	543.151788	1	-1.712302795455	1.035393795318	-0.041851972981	0.075286190479	0.001154830558	0.000034787101	0.977058360201	N\A	0.077173409849	0.011250824092	0.033667737068	0.006141132414	42	30	
20050000	557.600279	1	-1.850038504490	1.116650778208	-0.040790700748	0.018629250845	0.003151837834	0.000044644994	0.978775978241	N\A	0.079436284455	0.010850096924	0.035533759467	0.006272017808	52	19	
20100000	545.253300	1	-1.657701136326	0.950303365564	-0.023989555568	0.108775365250	-0.007261134809	0.000063607995	0.975176913194	N\A	0.080931658866	0.011574846875	0.036231372287	0.006614262806	37	24	
20150000	541.615293	1	-1.868917579849	1.100564139119	-0.040201595786	0.044929547408	0.001255392394	0.000064865199	0.976131672511	N\A	0.087311291158	0.013520599498	0.034603306014	0.007082883151	38	35	
20200000	545.429524	1	-1.880870649274	1.118817155605	-0.037790085751	-0.000642894468	0.003354782196	0.000073018142	0.974829866062	N\A	0.075299458097	0.010745054737	0.033441875912	0.006120380569	43	25	
