Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-fab-006.txt
Log File Name:                   HIP_d1_m9-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2955902455
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2100000	469.054375	1	-1.233519152048	1.214741916414	-0.048927463141	-0.035588676622	0.003494252248	0.000129703956	0.960219759877	N\A	0.127293001875	0.019113610428	0.048902922953	0.009913906477	38	5	
2150000	477.671799	1	-1.312467162684	1.292537568626	-0.060385233934	-0.066483544195	0.011886050051	0.000113223793	0.964895668058	N\A	0.097986779898	0.015379433157	0.039814965154	0.008627107698	38	4	
2200000	463.849054	1	-1.340176603908	1.307921979801	-0.057882554780	-0.118882674985	0.019160643851	0.000163342846	0.957886536171	N\A	0.108807804897	0.016583546125	0.045221628682	0.009407228650	42	5	
2250000	455.270861	1	-1.067083895299	1.035976521702	-0.016441756647	0.002533364574	-0.005112605528	0.000021238373	0.956642910624	N\A	0.101547766854	0.015604546094	0.043041025410	0.008643041180	42	3	
2300000	459.466706	1	-1.001544750673	1.082492268361	-0.046076056253	0.052990193704	-0.000602383300	0.000036820491	0.958416938760	N\A	0.116540237401	0.016275121744	0.052206130383	0.009684206671	46	3	
2350000	470.632770	1	-1.370836438040	1.335198487000	-0.057586325684	-0.166122143646	0.024206913574	0.000193636224	0.961177021628	N\A	0.113819662818	0.017498433507	0.045925513107	0.009961777356	39	3	
2400000	461.571537	1	-1.097559647632	1.117110522482	-0.035031794404	-0.023137932661	0.002653547242	0.000081046028	0.959721146034	N\A	0.093314106400	0.013163890798	0.043223637492	0.008087023847	39	5	
2450000	436.650995	1	-1.440810637255	1.367626911406	-0.066154331337	-0.109330435827	0.016593836822	0.000193296154	0.947158338876	N\A	0.106618051083	0.013308906698	0.052542471019	0.008713680289	26	6	
2500000	473.449268	1	-1.320492766558	1.309074244135	-0.069209612535	-0.049918984546	0.013615649782	0.000221333632	0.957410330869	N\A	0.108058535360	0.016444353714	0.043765494755	0.009064188367	48	9	
2550000	466.399053	1	-1.548194948942	1.477000251227	-0.085068849840	-0.158912223509	0.027274889352	0.000132113404	0.956434543264	N\A	0.112184852588	0.016806883232	0.044648613229	0.008548281836	49	4	
2600000	480.831383	1	-1.534149480156	1.458568389283	-0.084069926757	-0.144301332222	0.029413077820	0.000129732700	0.963254969887	N\A	0.107959328701	0.016983459619	0.042502483874	0.008941061974	43	10	
2650000	465.095772	1	-1.191580157920	1.167014763008	-0.032551932019	-0.065589057901	0.005439011205	0.000122529616	0.963620684813	N\A	0.096841469123	0.014893986346	0.038177429598	0.007828155313	40	7	
2700000	463.345138	1	-1.153983927306	1.177605855949	-0.049883982357	-0.012072558811	0.003187803879	0.000114512492	0.963575236571	N\A	0.097686962448	0.014267180782	0.042566267591	0.008325790298	42	9	
2750000	477.062298	1	-0.954185780528	1.025927831151	-0.016810889426	-0.005978986571	-0.007220075530	0.000091991736	0.963852908177	N\A	0.099081135268	0.013834123065	0.043630804333	0.007777231568	38	10	
2800000	470.670576	1	-1.154709627810	1.231581857063	-0.056591458698	-0.083618590794	0.018870601209	0.000201984179	0.961403351669	N\A	0.104164565211	0.015314255483	0.043663088877	0.008744273724	44	8	
2850000	469.556955	1	-1.285866842679	1.243728833950	-0.046404065981	-0.088940273704	0.010587646211	0.000107664525	0.962193292428	N\A	0.099497576593	0.014052683296	0.044149295112	0.008299657268	39	5	
2900000	473.553722	1	-1.217883039398	1.153063011241	-0.031302040780	-0.010455948217	-0.008753723071	0.000151402936	0.955538909437	N\A	0.110924001604	0.015649830351	0.049639356586	0.009070765901	38	5	
2950000	468.845131	1	-1.130392681372	1.124057128466	-0.019181255937	-0.094740984155	0.004436398998	0.000048927310	0.961741641034	N\A	0.101976084428	0.015578555433	0.042119454302	0.008149692012	39	7	
3000000	473.017799	1	-1.262549203079	1.283240723064	-0.056857723459	-0.112276926297	0.019335044756	0.000015458757	0.960107557090	N\A	0.104553525302	0.014905807731	0.045399439200	0.008465797130	40	8	
3050000	457.415512	1	-1.549824274214	1.497634531277	-0.082501189623	-0.201170102644	0.035049514046	0.000014055756	0.952203368481	N\A	0.130590709771	0.018033093548	0.052418021741	0.009107740638	39	8	
3100000	467.138265	1	-1.377287415331	1.334317765214	-0.059187819252	-0.126277138549	0.017204440414	0.000047524498	0.961479626829	N\A	0.121032128946	0.017335866160	0.050003440329	0.009581091612	40	5	
3150000	473.929474	1	-1.080432920916	1.155468494728	-0.048340420416	-0.021160721950	0.006233683344	0.000025161331	0.961211923550	N\A	0.101872086765	0.015178450604	0.042956323133	0.008738292936	47	7	
3200000	479.850219	1	-1.103266624171	1.136981493810	-0.042319384289	-0.039012263600	0.013358874626	0.000094491607	0.958963563949	N\A	0.118556511791	0.016888470890	0.050652866132	0.009346496636	36	6	
3250000	457.630427	1	-1.101139356133	1.104796311268	-0.035222772161	0.021981107830	-0.002938778071	0.000156021664	0.955301464264	N\A	0.114795553310	0.015996186692	0.048871092041	0.008640926352	46	4	
3300000	469.157323	1	-1.405145719058	1.351526148639	-0.076247456448	-0.062504286221	0.017392382951	0.000110004574	0.955191844839	N\A	0.103273111575	0.014779302578	0.045139413153	0.008475773401	46	7	
3350000	462.492235	1	-1.412840696183	1.301661663681	-0.054632931659	-0.100932406761	0.012829847212	0.000098385063	0.956917388510	N\A	0.100847390115	0.014412523745	0.045145967916	0.008501687806	39	5	
3400000	487.229021	1	-1.268885452753	1.257065563454	-0.052944501812	-0.075973354164	0.010613658810	0.000078090050	0.965950625298	N\A	0.112369123049	0.015975224144	0.046083480698	0.008908383891	33	9	
3450000	462.526933	1	-1.764620145635	1.605318666700	-0.094228717802	-0.195952875462	0.026000071669	0.000095838464	0.955485837897	N\A	0.103066633899	0.014330928405	0.045555450406	0.008036586018	37	8	
3500000	473.229264	1	-1.397707371733	1.349210732537	-0.068258777857	-0.143109370980	0.029653900928	0.000057868132	0.960717624106	N\A	0.113117549901	0.015729933796	0.049216723602	0.008882082751	40	7	
3550000	469.570552	1	-1.178635803734	1.163325560424	-0.038880838319	-0.022278073828	-0.002804714070	0.000216172218	0.958425859081	N\A	0.100509282136	0.014805527730	0.043359332510	0.008630132424	36	6	
3600000	470.996702	1	-0.887063027050	0.990602541669	-0.024182250499	0.027450461711	-0.000395315681	0.000092380144	0.957570444847	N\A	0.116476753220	0.015901214914	0.051570724604	0.009075279208	40	6	
3650000	449.268320	1	-1.088556445555	1.150341615140	-0.039349894177	-0.034879995951	0.004169207381	0.000091550274	0.955030190954	N\A	0.118602818207	0.016095199868	0.051812901616	0.009116400999	42	4	
3700000	451.020864	1	-1.254214260922	1.231701606516	-0.045869640361	-0.079252538996	0.008807643257	0.000261109504	0.954367552480	N\A	0.104834165538	0.015717567285	0.044384444604	0.008997073793	41	2	
3750000	467.444135	1	-1.357215944986	1.273434090960	-0.049110155723	-0.069263105937	0.005669260094	0.000083026042	0.961312368751	N\A	0.101499524809	0.015991022554	0.042091479067	0.008928132736	38	6	
3800000	487.052369	1	-1.355542436787	1.344207551385	-0.064776513429	-0.124836077768	0.022950230481	0.000043013798	0.966807852498	N\A	0.109942737586	0.016083633118	0.044583475172	0.008719153596	43	7	
3850000	446.876350	1	-1.476093764922	1.440437161053	-0.087716681190	-0.120586001754	0.024209375143	0.000197514446	0.950563059267	N\A	0.119691824869	0.017593697989	0.051049436881	0.010036376633	39	5	
3900000	465.527824	1	-1.369090537982	1.305100964011	-0.056960008782	-0.089119495761	0.012396584460	0.000138881685	0.965977291493	N\A	0.093479932239	0.014787485100	0.037123463837	0.007987464535	43	7	
3950000	465.648304	1	-1.355195845553	1.348143697466	-0.072352689261	-0.108254930820	0.024390679265	0.000035448574	0.963112053215	N\A	0.109057772891	0.015845463647	0.043246381995	0.008621084346	47	8	
4000000	467.301964	1	-1.211032232187	1.109605827586	-0.029513001672	-0.024527906241	0.002509959615	0.000114284439	0.956807527105	N\A	0.107549780229	0.015534766877	0.045630267026	0.008401519694	49	7	
4050000	471.580734	1	-1.046255317338	1.070618064746	-0.023136612568	-0.005015676366	-0.007999761857	0.000182079108	0.960525022876	N\A	0.107234525588	0.015488332552	0.043550573803	0.008468785505	35	7	
4100000	474.701430	1	-1.386501567273	1.374011232316	-0.078364567918	-0.109643826843	0.027142938900	0.000158715005	0.959079900468	N\A	0.101022274201	0.015060734120	0.042249230158	0.008725498406	40	8	
4150000	471.566088	1	-1.175495370377	1.166852243269	-0.037851001938	-0.043101661490	0.004135056005	0.000109560337	0.968404601616	N\A	0.095448727916	0.014254206065	0.040861180521	0.008293212814	41	7	
4200000	471.126657	1	-1.789976852962	1.687509391754	-0.134151916157	-0.157851312088	0.044990198810	0.000094729053	0.952029048392	N\A	0.103161399833	0.013607596399	0.045632482425	0.007724714969	41	10	
4250000	471.738603	1	-1.133722527751	1.207157328284	-0.055432230788	-0.073124970992	0.018199721379	0.000132751100	0.955705456118	N\A	0.115924774713	0.017757304516	0.047270793138	0.009544521618	40	4	
4300000	460.440642	1	-1.191392383611	1.168981661108	-0.038859242390	-0.047126969205	0.004019125339	0.000129873435	0.954384590761	N\A	0.106492584270	0.015069029254	0.045762404478	0.008449959148	47	7	
4350000	460.355208	1	-1.409408988615	1.379670911279	-0.072514158826	-0.142726084794	0.025721338646	0.000090791660	0.954237999056	N\A	0.111758676916	0.017222936332	0.046904360360	0.009634238069	40	4	
4400000	466.990690	1	-1.237632604873	1.240654554017	-0.047215255034	-0.120500521757	0.018296402611	0.000158136545	0.954351736559	N\A	0.107324650714	0.016759080749	0.043697294637	0.009245867470	43	4	
4450000	465.356500	1	-1.150571918739	1.164358918039	-0.040917305588	-0.031632554273	0.003269501798	0.000150084549	0.955761217263	N\A	0.096859607500	0.013687758279	0.042925669236	0.007885995455	40	10	
4500000	466.775000	1	-1.542337727486	1.444136674380	-0.073263212620	-0.143590231486	0.022539539394	0.000021404441	0.960080713348	N\A	0.125964933593	0.018115483957	0.048745311685	0.009092366856	40	7	
4550000	462.958483	1	-1.218237917911	1.225109524814	-0.049922338175	-0.072448263243	0.010222244562	0.000172897882	0.957518599066	N\A	0.084516841040	0.012883853866	0.040437916080	0.007788397612	38	5	
4600000	468.281165	1	-1.289443010942	1.258360231973	-0.048334595888	-0.092511066614	0.009303323641	0.000111218031	0.960037777687	N\A	0.096048105661	0.013695341391	0.042651557943	0.007996413923	32	7	
4650000	488.699635	1	-1.398941548867	1.404849811097	-0.078966751059	-0.160708436830	0.034569114437	0.000109028612	0.982742274518	N\A	0.097365341115	0.016515916805	0.038944285460	0.009300407188	49	9	
4700000	481.215927	1	-1.270891760526	1.256649011170	-0.050217906959	-0.077983260375	0.006730738319	0.000068382060	0.962948912525	N\A	0.094829803609	0.015432743084	0.038960444039	0.008666125884	49	8	
4750000	457.297402	1	-1.522481515340	1.515225904337	-0.101209281820	-0.175208848305	0.037554240936	0.000038155952	0.957995718352	N\A	0.128588861610	0.018631265686	0.052667844206	0.010622297351	51	6	
4800000	460.648537	1	-1.096099277961	1.136111149217	-0.053119255439	0.007364828594	0.011934897146	0.000120537660	0.955373021090	N\A	0.108498082965	0.016299839897	0.046185662802	0.009299242190	37	8	
4850000	468.825293	1	-1.307811083968	1.292382860647	-0.065873317913	-0.032627109910	0.008932576230	0.000116302591	0.961237205862	N\A	0.114106067694	0.016778913059	0.043266089161	0.008665502993	45	5	
4900000	469.044188	1	-1.218498755803	1.192705412150	-0.049016702412	-0.005359773355	0.004145197511	0.000124228014	0.962721958694	N\A	0.100152503031	0.014500776649	0.042517216630	0.008204307520	39	6	
4950000	461.495366	1	-1.056861251301	1.127882894228	-0.041934203671	-0.010900139916	0.000213036460	0.000094198352	0.956994409637	N\A	0.087908832998	0.013047493544	0.040743318893	0.007830549779	36	7	
5000000	467.325611	1	-1.302047425320	1.231761604659	-0.040302842086	-0.101424280955	0.013658238672	0.000119674957	0.961755304800	N\A	0.091066555355	0.012715340077	0.041967054686	0.007668530063	42	8	
5050000	462.673428	1	-1.376055539529	1.330943440795	-0.059990933332	-0.136137411513	0.023509879377	0.000099133372	0.966831757882	N\A	0.096902159924	0.015945311103	0.036296436002	0.008292539934	42	4	
5100000	471.966903	1	-1.390615109218	1.348974884243	-0.065241977698	-0.114572616420	0.018795668481	0.000075800633	0.963987514921	N\A	0.091464600357	0.013588788616	0.038946047133	0.007833059668	41	5	
5150000	480.884922	1	-1.354336243415	1.315595271895	-0.055750945408	-0.126954648986	0.017135710781	0.000087867248	0.961978092196	N\A	0.092083781027	0.013963343506	0.040343389349	0.007808850333	40	5	
5200000	453.444600	1	-1.047407408062	1.072384592896	-0.029744118176	-0.020888159257	0.004870657371	0.000209297234	0.960109601053	N\A	0.101146935605	0.014637532338	0.045068438393	0.008742003219	45	6	
5250000	480.896350	1	-1.104416594256	1.178425133149	-0.057729148680	-0.023213872973	0.015667583148	0.000112115179	0.960197138439	N\A	0.101375435762	0.014582289557	0.043760267582	0.007933837589	39	9	
5300000	456.587783	1	-1.257707327537	1.228268493231	-0.040089745165	-0.109469200372	0.014277288395	0.000174504057	0.964161347691	N\A	0.095473841248	0.014193155376	0.033029839609	0.006963702865	42	2	
5350000	465.669699	1	-1.330173155440	1.293756866153	-0.066279272467	-0.035982086830	0.011428349171	0.000134207673	0.964442054052	N\A	0.094404383491	0.014518095184	0.042955892862	0.008749537400	39	5	
5400000	442.527957	1	-1.305695926648	1.262858733815	-0.050178942370	-0.103084044072	0.016380844343	0.000129785459	0.952861387005	N\A	0.123353785984	0.017995428199	0.051134541346	0.010167043817	33	6	
5450000	456.869212	1	-1.482362492704	1.396967568234	-0.072648652636	-0.091445033690	0.012475095253	0.000110561099	0.956804552147	N\A	0.095299066631	0.013820866145	0.041704098159	0.007859475206	37	4	
5500000	474.157171	1	-1.231501306225	1.222471493788	-0.043794201651	-0.061826025529	0.004619798236	0.000045272764	0.963953242076	N\A	0.084847300338	0.012969134996	0.038093185958	0.007643784500	48	7	
5550000	457.340390	1	-1.373450297095	1.324903192807	-0.066900044545	-0.085091531991	0.020145706460	0.000093323916	0.954770659429	N\A	0.099787096069	0.015276911989	0.041963448231	0.009290050242	36	7	
5600000	459.730267	1	-1.376978752838	1.358554916323	-0.076180368440	-0.106764444543	0.028098954335	0.000068726127	0.959728117426	N\A	0.138535708908	0.020061973493	0.055247777732	0.010719404781	33	5	
5650000	463.862651	1	-1.132297852749	1.148768655438	-0.036499201685	-0.034955987251	0.002361804876	0.000095545075	0.957546390350	N\A	0.096540493090	0.013084485366	0.044781446507	0.007710882156	34	5	
5700000	445.017543	1	-1.365658423203	1.322546179566	-0.072088184088	-0.041457656505	0.013269912452	0.000058791406	0.961096656430	N\A	0.099587548788	0.013710680652	0.044936163488	0.008324527675	44	10	
5750000	482.002562	1	-1.226099474267	1.242105911387	-0.064282135749	-0.025303322526	0.013933206570	0.000091517013	0.966388257154	N\A	0.090086861336	0.013596431010	0.039772427344	0.008231547541	43	5	
5800000	464.970378	1	-1.426257331954	1.362996750931	-0.068432677743	-0.079458319744	0.011175786775	0.000166260093	0.960937413566	N\A	0.096826100630	0.014760821304	0.039606328716	0.008077130777	41	6	
5850000	480.016236	1	-1.314162809018	1.275609578529	-0.052197711541	-0.070619423984	0.006795029158	0.000091862453	0.971116301134	N\A	0.094085245740	0.014349253933	0.033464085441	0.007488016754	42	10	
5900000	476.369159	1	-1.423790181884	1.353493269076	-0.061061615044	-0.133773592059	0.019022161149	0.000078829381	0.959390631454	N\A	0.098900651152	0.014913208635	0.042634993771	0.008817752046	43	9	
5950000	474.645608	1	-1.290030720172	1.228227834666	-0.037730292989	-0.121364695830	0.016054631824	0.000100704417	0.964840154531	N\A	0.080362901379	0.009602550552	0.039537566115	0.006446845816	51	14	
6000000	477.858050	1	-1.171586152071	1.192998276901	-0.046945086770	-0.036156556383	0.007944416994	0.000090165235	0.968645638893	N\A	0.075827649024	0.012793885145	0.031256380747	0.007384093777	44	5	
6050000	472.729553	1	-1.250399422051	1.208871500105	-0.058532108082	-0.005969276666	0.010476472993	0.000123051607	0.959712344349	N\A	0.099426600788	0.014807305367	0.043088166868	0.008764302174	44	5	
6100000	446.794664	1	-1.285101959642	1.290952109886	-0.063947682885	-0.103049454879	0.024718258638	0.000137266963	0.951107334567	N\A	0.130240962189	0.020541795333	0.049022273162	0.010257236823	38	5	
6150000	468.166271	1	-1.388797042924	1.348696417307	-0.060925880346	-0.139197838728	0.021492547964	0.000166516932	0.960243475497	N\A	0.105214967299	0.015279662650	0.045233278167	0.008590986580	34	6	
6200000	455.585201	1	-1.087143924859	1.123553048253	-0.038461802228	0.006216140082	0.001134198628	0.000172049497	0.958150798333	N\A	0.107846298774	0.015649930796	0.047965956746	0.009249071227	43	5	
6250000	482.291516	1	-1.385428769066	1.379771030063	-0.079267820073	-0.101906806178	0.023434582389	0.000080120247	0.969323821824	N\A	0.102410648825	0.015243825695	0.041149471351	0.008555210022	47	10	
6300000	480.364482	1	-1.398765766879	1.395842497671	-0.074526925710	-0.108270551458	0.017911927196	0.000088525586	0.960418118015	N\A	0.107869142368	0.015556273077	0.046026170082	0.008695765979	39	11	
6350000	475.603859	1	-1.429200248713	1.380657911839	-0.070797773877	-0.103035898096	0.016134590858	0.000116753766	0.959215782252	N\A	0.100630160454	0.015301795510	0.043464233698	0.008658144475	46	7	
6400000	466.609084	1	-1.235134532085	1.217611664432	-0.052080744651	-0.035221296575	0.008165302410	0.000078076621	0.958566636650	N\A	0.107333399665	0.015364754458	0.047601080725	0.008760818210	37	7	
6450000	465.286673	1	-0.850365573668	0.938676394957	-0.015593751137	0.045747285862	-0.001827733889	0.000095720171	0.973333349928	N\A	0.067604657456	0.012751197981	0.033545955394	0.008088716379	36	4	
6500000	474.897922	1	-1.176084057020	1.238160387086	-0.064759414273	-0.016655859731	0.009384194645	0.000128160321	0.959249114386	N\A	0.105196878860	0.015833473240	0.044077772856	0.008910110743	40	8	
6550000	479.719157	1	-1.338157461408	1.321594276871	-0.064625741659	-0.114643234522	0.022901840389	0.000089200350	0.964050838925	N\A	0.110494797968	0.016967271459	0.044299843450	0.009052690526	39	9	
6600000	472.297103	1	-1.434262294138	1.317557614612	-0.053416365500	-0.092438429115	0.010368557983	0.000155672969	0.954681660151	N\A	0.104068743860	0.015008454573	0.045273209360	0.008496599914	32	5	
6650000	487.913041	1	-1.315235975331	1.316643998848	-0.067927666958	-0.084198703305	0.017406046820	0.000208558570	0.970593109593	N\A	0.113787076666	0.016911277513	0.044360937168	0.009141230823	40	11	
6700000	473.447957	1	-1.233134432424	1.246427025535	-0.050999981859	-0.070666616682	0.009453892990	0.000013966872	0.953946665980	N\A	0.116127871547	0.016404401839	0.049917720940	0.009333213465	31	7	
6750000	452.921671	1	-1.462101194786	1.377824150125	-0.065800140118	-0.131996631978	0.020397483871	0.000069220682	0.953847815817	N\A	0.103658272159	0.015732687839	0.044048249326	0.008976771370	33	3	
6800000	466.564455	1	-1.171005947667	1.124208553552	-0.023990121601	-0.052725890408	0.002476309530	0.000117775735	0.964674182846	N\A	0.109052258510	0.016016216273	0.045878906989	0.008603548814	43	7	
6850000	437.493134	1	-1.350428777623	1.320246716918	-0.057098978357	-0.145989311017	0.023269360595	0.000179177316	0.944151240406	N\A	0.140343258626	0.020269091350	0.056247058619	0.010317831543	40	3	
6900000	472.383738	1	-1.343490407287	1.289814101503	-0.059625645135	-0.105118812989	0.019926590557	0.000113120591	0.962734096073	N\A	0.104672064513	0.015413011167	0.043639105497	0.008745151237	38	9	
6950000	464.594112	1	-1.059436454322	1.108117272679	-0.042934668206	0.006103650516	0.007145493510	0.000067246153	0.965779095411	N\A	0.099259249001	0.014624994274	0.042657269509	0.008320314497	53	8	
7000000	481.940888	1	-1.261550395107	1.243309430419	-0.053960844259	-0.047627270987	0.006815225705	0.000106406535	0.958029007814	N\A	0.093073389935	0.012532556646	0.043206795105	0.007409013940	39	6	
7050000	454.296530	1	-1.378128937543	1.358062467724	-0.069472551042	-0.122320973861	0.021888230088	0.000208276688	0.959977172642	N\A	0.113399547167	0.018177888668	0.042471268543	0.009211313223	39	4	
