Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-VR-003.txt
Log File Name:                   SCH_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            221587686
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1600000	460.038503	1	-2.028061312814	1.447993289664	-0.073006791312	-0.123462588175	0.024052508645	0.000151558503	0.961529316062	N\A	0.110842003627	0.014034886365	0.051461293602	0.008018676684	45	25	
1650000	478.139468	1	-2.085973318803	1.485915999803	-0.080360827801	-0.112054990453	0.021746169543	0.000104345908	0.962686183453	N\A	0.105643689689	0.015124947178	0.045475133195	0.007875038427	51	25	
1700000	463.909431	1	-2.322103498856	1.652984844195	-0.102565272086	-0.147344475589	0.025918530327	0.000111117207	0.961875508905	N\A	0.120408881351	0.017660064538	0.049477943648	0.008710118102	35	25	
1750000	459.920836	1	-2.324288213360	1.616858314355	-0.086176024828	-0.181043395761	0.028093644377	0.000132700320	0.962700821618	N\A	0.125646742172	0.017583412759	0.052560713960	0.009258441046	41	28	
1800000	461.797278	1	-2.101860983774	1.519023642946	-0.091166911691	-0.096026341177	0.025812875394	0.000158000854	0.966264440777	N\A	0.122232274270	0.018400781776	0.047120147219	0.008266297105	50	26	
1850000	468.096876	1	-2.312343319739	1.644125035150	-0.096748809915	-0.200227999763	0.035037919032	0.000084116487	0.965294981391	N\A	0.107659041526	0.014888618133	0.046885112489	0.007624173112	37	23	
1900000	460.356950	1	-1.975833875725	1.397440116495	-0.077003842752	-0.039686010586	0.019805509759	0.000113955130	0.975018605331	N\A	0.112936035557	0.015619848006	0.047631945187	0.006723648649	51	26	
1950000	461.879281	1	-1.894799605166	1.349330487390	-0.056461971783	-0.092408188938	0.017620598397	0.000100712223	0.967877831160	N\A	0.118850698269	0.017714114857	0.047165031462	0.008620883695	54	31	
2000000	461.769189	1	-1.963214551118	1.380664453450	-0.058533037763	-0.113499488663	0.018108222982	0.000124751521	0.962640698398	N\A	0.125282201110	0.017649968689	0.050800837965	0.008803273255	52	19	
2050000	461.497661	1	-1.862401537162	1.357964743440	-0.069639287166	-0.069398900734	0.019815495741	0.000089884845	0.962946002721	N\A	0.120631209986	0.017031852072	0.048694027835	0.008198913252	62	22	
2100000	462.853153	1	-2.108446964129	1.498867941959	-0.083978987153	-0.112332013385	0.025884007193	0.000130429172	0.964943255919	N\A	0.106104968788	0.015366738270	0.044945904534	0.007944410448	42	24	
2150000	456.869097	1	-1.920772588000	1.369204606359	-0.073547547045	-0.037407491958	0.016918778649	0.000125793515	0.959274554250	N\A	0.099690596921	0.014576245700	0.044343854410	0.007809211353	47	27	
2200000	454.315552	1	-2.134771756816	1.460281790812	-0.058204269652	-0.141684097849	0.012577592327	0.000101284034	0.963861706853	N\A	0.114364030589	0.016228158138	0.049100933885	0.008656519251	51	20	
2250000	469.303804	1	-1.950486746560	1.388807053568	-0.074767469830	-0.024995715164	0.009837980645	0.000170094303	0.963640491104	N\A	0.110893012648	0.017251727860	0.044311854857	0.008725665416	47	33	
2300000	456.654629	1	-1.936515688046	1.323074015803	-0.045551071703	-0.073995394306	0.008524558253	0.000117624029	0.960726198959	N\A	0.126961676988	0.018439154307	0.051913294059	0.009518276746	36	26	
2350000	469.461204	1	-2.253744876032	1.623049714265	-0.098100220562	-0.157946643741	0.030189173486	0.000035317709	0.961421118414	N\A	0.115135013854	0.017084196696	0.047843151462	0.008701843379	41	31	
2400000	470.332057	1	-2.060445673736	1.441288228024	-0.069128422300	-0.086975873707	0.014734040108	0.000119822685	0.964309220849	N\A	0.091974443767	0.013401944238	0.041920682064	0.007329673832	47	32	
2450000	461.611665	1	-2.153302885974	1.502947799763	-0.079714407267	-0.111229344190	0.024686445775	0.000353887324	0.961509929559	N\A	0.110002764067	0.014793423280	0.049270915194	0.008545469746	45	22	
2500000	474.251550	1	-2.119243836208	1.468840057384	-0.061213352683	-0.145385727530	0.018008995186	0.000094963373	0.965223182249	N\A	0.115659276453	0.016328296636	0.047795709411	0.008265021261	42	23	
2550000	451.616514	1	-1.831649901334	1.242377521488	-0.027567278922	-0.078859794690	0.003034602839	0.000120359592	0.961614273113	N\A	0.110513452837	0.016263465949	0.047696430840	0.008585157983	46	21	
2600000	459.168697	1	-2.013221559451	1.407874536012	-0.070839168024	-0.050995217878	0.011974506592	0.000170232707	0.963151037642	N\A	0.111373031165	0.014318588930	0.049620765113	0.008026901750	37	21	
2650000	440.782638	1	-2.322520453120	1.714096953924	-0.138271147055	-0.080422221648	0.033756418215	0.000110265806	0.953307726532	N\A	0.133964873027	0.019450023437	0.056103060825	0.010116462914	39	30	
2700000	463.868195	1	-2.042681891682	1.474946337799	-0.089736682153	-0.064223151832	0.020051772978	0.000067975171	0.963330547389	N\A	0.121753694420	0.017954485362	0.050275630762	0.009748221406	40	28	
2750000	455.436763	1	-1.617497333339	1.191160799790	-0.049892993378	-0.015050007187	0.014118137273	0.000117084076	0.959602124491	N\A	0.125509179858	0.017788813060	0.050724038292	0.008733411589	45	24	
2800000	459.574530	1	-1.712063110481	1.163297879128	-0.021180283421	-0.037444318613	-0.000260762148	0.000142053599	0.960914009632	N\A	0.119762224563	0.017248236936	0.048921436597	0.008598391188	50	25	
2850000	461.910856	1	-2.404941769714	1.687324374789	-0.099018123120	-0.205598832755	0.034421790434	0.000170813646	0.959433251566	N\A	0.129366760460	0.018561996960	0.053662978415	0.009630075951	42	29	
2900000	465.612634	1	-2.308966484154	1.624721335369	-0.084345219863	-0.202012189023	0.028645708088	0.000121958528	0.964810759457	N\A	0.119931165422	0.017408196129	0.050013303014	0.009091551331	42	19	
2950000	464.107448	1	-2.289625717365	1.610979446868	-0.082082780998	-0.190598517939	0.024498689724	0.000068221934	0.961838784537	N\A	0.119587884733	0.017057885504	0.049656263966	0.008711908630	54	16	
3000000	457.205331	1	-2.350041052137	1.686072988085	-0.113728804730	-0.172492183043	0.041361771080	0.000112755650	0.960450390053	N\A	0.118670805193	0.017736332626	0.049887650179	0.008872793025	49	23	
3050000	473.030813	1	-1.922595612146	1.385663675085	-0.065804252237	-0.124176597654	0.024355612547	0.000158085447	0.968538975440	N\A	0.113589333975	0.017681246334	0.044060124526	0.008667010050	39	28	
3100000	468.947947	1	-2.679595523620	1.894113613781	-0.127308373108	-0.263326340447	0.042807003814	0.000155965641	0.965379032298	N\A	0.134512446237	0.019542630949	0.052275416147	0.009519210937	49	27	
3150000	458.629775	1	-2.089178785324	1.466165780804	-0.074328776239	-0.098024826957	0.018200541352	0.000127864577	0.965720857737	N\A	0.103621934147	0.014773944438	0.043511179766	0.007471784104	51	26	
3200000	457.987791	1	-2.053825993726	1.422607795501	-0.060765799613	-0.087764783072	0.008887379810	0.000101062781	0.960804286154	N\A	0.106509248285	0.016026238888	0.045498676065	0.008305545892	48	23	
3250000	469.106660	1	-1.983304100180	1.429457401236	-0.078367419984	-0.092035971201	0.026691288998	0.000091131462	0.965008602403	N\A	0.106222741703	0.015834861465	0.044919224414	0.008014929567	37	30	
3300000	451.539260	1	-2.102649006582	1.494193909822	-0.075605026803	-0.131961930058	0.022599376380	0.000130919558	0.955401768283	N\A	0.125190599101	0.017885048618	0.050869065313	0.009067684639	38	22	
3350000	471.527480	1	-1.563785340830	1.070256784369	-0.026042418709	0.075900477651	-0.010645218162	0.000110236287	0.963397550523	N\A	0.108670801744	0.017098399638	0.042021315757	0.008397195741	42	27	
3400000	461.895154	1	-1.709026366097	1.124105234691	-0.022635585468	0.039928045829	-0.010483387408	0.000169268340	0.964155919664	N\A	0.118618227309	0.016503403040	0.046712880033	0.008293208313	44	15	
3450000	466.586738	1	-2.410670489602	1.717148871705	-0.118118303163	-0.142025244406	0.031016303915	0.000117681128	0.973196432760	N\A	0.121594202232	0.016697519039	0.050316106160	0.008416758539	32	21	
3500000	458.805867	1	-2.553226555634	1.765958709559	-0.107733209479	-0.217987420893	0.038266318749	0.000115537531	0.961261203305	N\A	0.128083790481	0.017958855784	0.053239966414	0.009138360598	55	24	
3550000	454.109366	1	-2.099501578064	1.464017545047	-0.071150596717	-0.113274137249	0.019215862485	0.000109801520	0.961526742742	N\A	0.122879595967	0.016676401606	0.051994155771	0.008533982230	46	28	
3600000	471.332199	1	-2.225295060777	1.522855600765	-0.066472820179	-0.163825801254	0.016414526022	0.000090203823	0.969937694366	N\A	0.111192039930	0.015881053988	0.046355413459	0.007966277914	46	21	
3650000	458.534623	1	-2.265951008602	1.605265872643	-0.084872616920	-0.193682097008	0.029858330090	0.000102304982	0.965651880817	N\A	0.114193898027	0.016487728001	0.047044435040	0.008130522246	69	23	
3700000	471.431457	1	-2.241132779474	1.574175468408	-0.089809221880	-0.114708708148	0.018779353096	0.000108277497	0.963653487816	N\A	0.115185618122	0.016597758306	0.048264249692	0.008213494001	44	20	
3750000	465.788440	1	-2.246272803807	1.596471597559	-0.091308900641	-0.160436112967	0.027838831721	0.000221143026	0.963992322055	N\A	0.116127468556	0.015850745692	0.050666533539	0.008207487185	49	23	
3800000	459.890983	1	-1.853286319952	1.277178117385	-0.037583163542	-0.099485588668	0.010651716329	0.000110039019	0.962519483918	N\A	0.114639461209	0.016539398857	0.048240443975	0.008300386655	59	19	
3850000	459.353255	1	-2.252345249779	1.591514393756	-0.084263507143	-0.166943799441	0.022384604763	0.000115740418	0.962908957669	N\A	0.115202142490	0.016181850066	0.048163220777	0.008389071971	45	16	
3900000	458.746534	1	-2.134746611555	1.518928018419	-0.086499647147	-0.091829850728	0.021121853319	0.000099914249	0.963423777981	N\A	0.130578531344	0.019212406076	0.052214321256	0.009540261229	44	23	
3950000	466.544952	1	-2.087815453234	1.471726566713	-0.070896723832	-0.119233032475	0.018351502787	0.000096065896	0.962886760413	N\A	0.112796830514	0.015305042015	0.049637440029	0.008530985962	48	20	
4000000	466.190302	1	-2.115163781563	1.477698637642	-0.074747881651	-0.112045653181	0.019261602277	0.000104963319	0.963291715476	N\A	0.121725468043	0.017378563975	0.051930957545	0.009648587818	52	21	
4050000	457.926711	1	-2.164726301549	1.467037052816	-0.055707449447	-0.146258440638	0.013387169903	0.000126215760	0.961674370267	N\A	0.111964244752	0.016789097595	0.045862950522	0.008073956697	48	26	
4100000	463.118806	1	-2.291398789291	1.683748383249	-0.107241836874	-0.228492400725	0.044144500428	0.000101634113	0.963917362256	N\A	0.118417131007	0.018844978052	0.046399798169	0.009518956689	40	28	
4150000	470.322640	1	-2.053113014235	1.444037577002	-0.072659066119	-0.092621899933	0.019251831184	0.000116428343	0.968495561864	N\A	0.113900718135	0.016859969327	0.046148308760	0.008437128605	46	24	
4200000	470.554163	1	-2.184074917025	1.551601244013	-0.087567967298	-0.123824594479	0.021745606575	0.000113446410	0.962867159105	N\A	0.104706016784	0.015106873485	0.045400915997	0.007801908854	48	16	
4250000	466.342877	1	-1.892819152720	1.300685763826	-0.049089818603	-0.006230920286	-0.004296138572	0.000107661078	0.964998001282	N\A	0.113398828454	0.016542469991	0.047034973136	0.008423928498	53	30	
4300000	459.593712	1	-1.894557264598	1.341836750298	-0.059278762203	-0.047320895742	0.006926480427	0.000102369083	0.960037393916	N\A	0.121468882718	0.017368918621	0.050311228489	0.008745651538	48	28	
4350000	450.408405	1	-2.223834195625	1.578352593462	-0.093754978642	-0.135045336605	0.026841221980	0.000263233718	0.967879594203	N\A	0.110982913492	0.016565267581	0.045284100149	0.008558024336	50	26	
4400000	459.879006	1	-2.027639522110	1.448216844547	-0.078270447174	-0.096543103592	0.022785540724	0.000230142542	0.964317138303	N\A	0.121445357869	0.016262337621	0.051455129636	0.008389665142	56	31	
4450000	463.041628	1	-2.143897344783	1.548978863192	-0.084925562700	-0.162177672001	0.030913361417	0.000114739927	0.964265531414	N\A	0.127972863158	0.018615109674	0.050049607828	0.008886409964	39	23	
4500000	456.519474	1	-1.995534800736	1.390544360388	-0.060581412109	-0.086146486062	0.013525249778	0.000101384173	0.962872019503	N\A	0.124153885965	0.019076508406	0.048272004756	0.008981571698	44	18	
4550000	471.690259	1	-1.942854657002	1.389226622436	-0.065762287012	-0.099467376076	0.020070976343	0.000083632162	0.962555858670	N\A	0.097711579722	0.012556559588	0.045069269745	0.007260345375	60	27	
4600000	464.749307	1	-2.196024833096	1.586842581626	-0.094254371146	-0.176968998657	0.037465612070	0.000192792450	0.961919149241	N\A	0.123644812922	0.018084957651	0.051320039038	0.009234948474	43	28	
4650000	459.011121	1	-2.295667443111	1.577642213225	-0.073740116481	-0.197120942848	0.022742192530	0.000069864718	0.962834948951	N\A	0.114463432465	0.016075479686	0.048509074638	0.008344240037	48	23	
4700000	462.033626	1	-2.128668230048	1.517628300813	-0.079795077492	-0.137455934503	0.023663310834	0.000023509333	0.961702868809	N\A	0.117827400572	0.017652034466	0.045148914492	0.008600168466	40	23	
4750000	465.318931	1	-1.958947423894	1.402451898193	-0.077053802416	-0.054136249565	0.020386863217	0.000018829381	0.960785731764	N\A	0.134402128956	0.020224106191	0.052261855013	0.010072217229	35	29	
4800000	468.229951	1	-2.132598544565	1.473688231679	-0.077197352216	-0.083338163665	0.017405545694	0.000107181142	0.965991601931	N\A	0.108587850550	0.015568047356	0.040910806055	0.007447160931	43	21	
4850000	477.550995	1	-2.118947697885	1.498405159130	-0.069409780597	-0.182917650627	0.025393699564	0.000140325285	0.966189871597	N\A	0.107418207929	0.015374536576	0.045968976345	0.008035912128	48	22	
4900000	448.670105	1	-2.026559619975	1.401723563208	-0.075667566827	-0.012572581615	0.009997658724	0.000066705216	0.966239121516	N\A	0.102625474226	0.014576779664	0.043202743236	0.007293459740	51	24	
4950000	456.956285	1	-2.118582348648	1.482353571923	-0.071738052108	-0.118044401291	0.014352244694	0.000076704783	0.965367887559	N\A	0.116542173247	0.016557715740	0.048751626736	0.008700864913	49	21	
5000000	461.623463	1	-2.280966476686	1.639075137593	-0.098505812328	-0.198059334282	0.037969053825	0.000187900038	0.961172951044	N\A	0.114180797802	0.016045051649	0.048958975812	0.008471309795	28	21	
5050000	458.933255	1	-1.826087877883	1.263731492291	-0.049239856984	0.007081990708	-0.000827346375	0.000099338389	0.961028947151	N\A	0.132497655515	0.018519445562	0.052988642199	0.009032750134	50	24	
5100000	471.871653	1	-2.049891211098	1.448609165100	-0.072674373094	-0.096004188078	0.018350792370	0.000119002285	0.965326060011	N\A	0.107788826279	0.014505670536	0.047333129049	0.007672137516	46	21	
5150000	467.847394	1	-2.024176857767	1.453584077085	-0.074265058261	-0.110523126308	0.019474322961	0.000096418561	0.966149700812	N\A	0.100776157114	0.015256809210	0.043703750076	0.008089372693	62	22	
5200000	463.070451	1	-1.952516287326	1.404048575844	-0.070948800672	-0.100570792689	0.024320629232	0.000103640953	0.964652742661	N\A	0.113362709874	0.016991123773	0.046012506819	0.008453897851	38	19	
5250000	462.246036	1	-1.737839985314	1.222486886697	-0.033697694823	-0.040777860232	-0.000967874280	0.000148482702	0.960264457800	N\A	0.113671165474	0.015977941826	0.049842752084	0.008506931867	30	24	
5300000	456.575107	1	-2.005722186883	1.379339995922	-0.056376221134	-0.087901523338	0.011625237633	0.000153480944	0.961362455527	N\A	0.122269265272	0.017414432692	0.050559355036	0.008905970493	44	27	
5350000	454.427546	1	-1.930444414312	1.345525457789	-0.054741888715	-0.097334528293	0.019890535178	0.000116718184	0.957075697341	N\A	0.107677408992	0.015007096953	0.049481450962	0.008730812010	49	22	
5400000	457.599337	1	-1.973375020405	1.409287498874	-0.072591043579	-0.086273049720	0.021842544638	0.000112934999	0.957704804714	N\A	0.118741035132	0.015612270435	0.052330161438	0.008203830140	31	18	
5450000	458.447732	1	-2.401182020080	1.680438815703	-0.084993410886	-0.260177172543	0.032668307188	0.000101151307	0.964452093506	N\A	0.121975893736	0.016932589849	0.052093441559	0.008846120287	45	29	
5500000	464.282137	1	-2.502285934630	1.780272489407	-0.110004662961	-0.251035765288	0.037419920349	0.000112197974	0.961440351356	N\A	0.121626192690	0.017166505385	0.052087787809	0.009187264700	43	30	
5550000	446.350931	1	-1.499623731840	1.036078483461	-0.004266583670	-0.001904032635	-0.009143492113	0.000138111984	0.959167802930	N\A	0.139356732829	0.020670337498	0.052668748700	0.009895165616	50	27	
5600000	457.339544	1	-2.267457692118	1.600702232170	-0.089532409048	-0.165598985579	0.027381072348	0.000139634208	0.966058644597	N\A	0.114793107280	0.016221787774	0.049312298016	0.008496510210	48	20	
5650000	457.456063	1	-2.545176803065	1.794007730586	-0.111729404941	-0.244596408458	0.040058266447	0.000113175891	0.965157803649	N\A	0.124296459230	0.018103276218	0.047487252793	0.008106696373	47	16	
5700000	448.026468	1	-2.429458578325	1.712960796340	-0.107550483565	-0.191178102204	0.037597400576	0.000160725075	0.962549658845	N\A	0.112229118251	0.016589110014	0.046112791000	0.008640058654	46	27	
5750000	471.226388	1	-2.065635860751	1.491021553500	-0.074103862931	-0.157389603377	0.024953715181	0.000101839987	0.968417010521	N\A	0.123628556029	0.017465371711	0.048872717983	0.008431761853	37	29	
5800000	448.928921	1	-2.350508254947	1.648860081439	-0.082258147501	-0.235779025773	0.028964446673	0.000131949668	0.959787694578	N\A	0.120400872426	0.016484176859	0.052003795967	0.008670386423	47	25	
5850000	462.160328	1	-1.829334662260	1.299073343875	-0.053576397902	-0.036546672454	0.006108738533	0.000106439515	0.961369088627	N\A	0.105537449010	0.014691200568	0.046213925498	0.007894266877	36	21	
5900000	458.938826	1	-2.105544793449	1.445784138878	-0.052810877136	-0.159472583335	0.014852488851	0.000306148030	0.960205531964	N\A	0.099070090269	0.013315424250	0.047323559842	0.007823042166	42	32	
5950000	454.710935	1	-2.237625363910	1.594570922999	-0.090714049273	-0.160049203845	0.026111810095	0.000085551670	0.960938745394	N\A	0.118071720658	0.016306342034	0.050251408368	0.008151369968	38	30	
6000000	455.950257	1	-2.405817884210	1.694347720333	-0.087249336523	-0.279241894719	0.036251458831	0.000115942308	0.961035774327	N\A	0.117456040521	0.016158833341	0.052365993455	0.008831679086	47	23	
6050000	458.998256	1	-2.234873723044	1.572074960327	-0.087324786384	-0.136256171121	0.026468305254	0.000112836412	0.959723661727	N\A	0.112426903366	0.015498736237	0.049203159205	0.008569244392	41	23	
6100000	461.189611	1	-2.053813199946	1.388214048594	-0.054010778561	-0.080029848995	0.007542322885	0.000121041324	0.957196475238	N\A	0.117094081522	0.016245157178	0.050923971479	0.008642646851	46	25	
6150000	479.058492	1	-1.848248070527	1.293800498381	-0.045657274295	-0.053826030760	0.006057288963	0.000094058745	0.966090015668	N\A	0.109598735213	0.015169061152	0.047201007017	0.007856015936	43	17	
6200000	469.944281	1	-2.383727763100	1.706763605128	-0.102794205646	-0.220535045824	0.036836414516	0.000069801279	0.970481639100	N\A	0.106389652225	0.014936735879	0.044467707884	0.007381132304	44	31	
6250000	462.911578	1	-2.254623635825	1.615211960730	-0.090605401442	-0.187884858048	0.029288815280	0.000077494017	0.967574142311	N\A	0.114229154555	0.016624053100	0.045794060105	0.008130353891	50	28	
6300000	459.854061	1	-2.300836580608	1.615536184183	-0.089967605489	-0.166193403614	0.024638755689	0.000110483683	0.962349315806	N\A	0.118694143593	0.016640947552	0.049767663286	0.008429518517	48	25	
6350000	459.535704	1	-2.222354431688	1.592767064488	-0.088516945877	-0.205814946897	0.038069413403	0.000181859393	0.962718026224	N\A	0.132565625943	0.019770055674	0.051356192129	0.009803297956	46	17	
6400000	452.442952	1	-1.988735626671	1.390458511841	-0.066614570747	-0.055259284914	0.011884612056	0.000187323575	0.959538408293	N\A	0.126166729563	0.020246772106	0.048769661585	0.010078956870	53	19	
6450000	463.697297	1	-2.794049912714	2.028387486849	-0.158373353440	-0.306976000947	0.059937857087	0.000109572495	0.965952067221	N\A	0.121089561175	0.017617807547	0.049968858962	0.008862323228	44	32	
6500000	468.720430	1	-1.806547187614	1.219376138740	-0.038688478880	-0.008824855063	0.000486437411	0.000150300335	0.962168344401	N\A	0.105529288843	0.016219489358	0.043772317954	0.008641959285	49	15	
6550000	446.141216	1	-2.736248362190	1.912566059454	-0.131005215758	-0.257340867277	0.046577948220	0.000170314752	0.963431753789	N\A	0.120084315491	0.016329268699	0.051947501555	0.008464938179	50	20	
6600000	448.274135	1	-2.380774756517	1.666652529392	-0.093450749010	-0.177348366841	0.021991668761	0.000107031047	0.958856468788	N\A	0.115483002216	0.015887444491	0.050241413639	0.008327677234	51	21	
6650000	452.067275	1	-2.307996302330	1.642110650480	-0.092454103810	-0.190310905485	0.028202601087	0.000118996990	0.960742980937	N\A	0.123946569285	0.017416683861	0.051648822306	0.009131835528	44	20	
6700000	460.384505	1	-1.926846206825	1.360877947880	-0.056667258095	-0.091391115723	0.013955750325	0.000097551734	0.962276815188	N\A	0.121790915679	0.016977149400	0.052422661628	0.008817743058	59	29	
6750000	455.806998	1	-2.130506329628	1.449153472842	-0.062643326814	-0.078049435231	0.006714168828	0.000124109968	0.960321045392	N\A	0.119405416391	0.016588423993	0.049834038631	0.008461931839	42	15	
6800000	450.598746	1	-2.061449497400	1.433329270170	-0.072650336161	-0.066763335680	0.013547768956	0.000118627644	0.961053857227	N\A	0.117911168242	0.018824361080	0.045371592757	0.009122039694	47	23	
6850000	464.650919	1	-2.382070026782	1.675211017368	-0.094612124738	-0.212368182490	0.034992098503	0.000134551803	0.961531260067	N\A	0.124711391499	0.017605191351	0.052036263068	0.009041199662	40	21	
6900000	458.405835	1	-1.865354400406	1.263589007150	-0.033488852650	-0.070494221015	0.004366740697	0.000129198077	0.962766435864	N\A	0.114228777432	0.017118945922	0.047888838331	0.008656669793	57	13	
6950000	454.055986	1	-1.814402528009	1.283098592358	-0.054577804917	-0.017235598915	0.007873057091	0.000100778663	0.960602205786	N\A	0.113319502763	0.016343106794	0.048065152815	0.008620545129	41	24	
7000000	464.289729	1	-1.938626575403	1.352850948126	-0.055668159536	-0.055949886070	0.006597173976	0.000108372411	0.958434106563	N\A	0.108001143452	0.015248823089	0.046922164294	0.007964102406	44	22	
7050000	462.827804	1	-2.045534973189	1.426628078439	-0.066543122059	-0.093590408761	0.015787370446	0.000123502413	0.960516257147	N\A	0.107090738100	0.015927357348	0.047463218410	0.008808508915	38	16	
