Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m9-VR-002.txt
Log File Name:                   HIP_d1_m9-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4088692555
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m9-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	436.966513	1	-1.493368707914	1.360644666032	-0.069624314353	-0.047811304251	0.010791952289	0.000107295364	0.952276292838	N\A	0.110399134931	0.015928024595	0.047204409135	0.009078040172	32	21	
1550000	438.168241	1	-1.363018208299	1.310201552540	-0.060979753070	-0.106227200449	0.018100669191	0.000108545316	0.949563438972	N\A	0.102916410937	0.014962947033	0.045936492061	0.008743559579	47	31	
1600000	423.831792	1	-1.347918328630	1.258273578890	-0.063910645018	-0.015997350754	0.013477935428	0.000156380137	0.953462334212	N\A	0.100245347131	0.014530044508	0.045560095164	0.008925782866	52	30	
1650000	450.726379	1	-1.395994114463	1.358755297481	-0.060423682599	-0.155702557332	0.020199742772	0.000114677202	0.955851787215	N\A	0.103366240947	0.014631605705	0.047103244053	0.008849046463	41	31	
1700000	420.254868	1	-1.341558055019	1.308395356491	-0.060679597243	-0.084800252629	0.014364927155	0.000215599036	0.957923212977	N\A	0.093776492339	0.013930714391	0.031864039698	0.006757575719	40	31	
1750000	432.059169	1	-1.370096914982	1.404031072156	-0.083975102761	-0.141414851102	0.029990153897	0.000193512922	0.945468403996	N\A	0.123076010574	0.017621982830	0.052100133196	0.009583368632	56	23	
1800000	436.164243	1	-1.398262845736	1.313503631056	-0.054276606299	-0.105457126616	0.014185942158	0.000127405991	0.956336479557	N\A	0.112538692988	0.016774073496	0.045681018800	0.008756328845	40	27	
1850000	434.351708	1	-1.215097534973	1.200027111913	-0.047116891209	-0.051437050038	0.010812582653	0.000097330967	0.953220314730	N\A	0.110713713802	0.015830196423	0.049433421703	0.009339883127	50	26	
1900000	441.924648	1	-1.470072468450	1.387414867193	-0.076576060719	-0.107695862692	0.025817036531	0.000116535410	0.945174098100	N\A	0.098907425814	0.015179228707	0.043826404737	0.009110035250	40	29	
1950000	443.288255	1	-1.415654719960	1.381910849804	-0.072195184709	-0.137323887716	0.028266129232	0.000074220389	0.956076398662	N\A	0.104884559475	0.016597288551	0.043905234740	0.009123207432	56	33	
2000000	444.781698	1	-1.146501471465	1.148020351528	-0.023857399440	-0.092645667570	0.005035314486	0.000084750874	0.954605599900	N\A	0.101577595259	0.014945846046	0.045534891353	0.008602886139	46	18	
2050000	432.149425	1	-1.615975631815	1.462500507534	-0.061960529740	-0.202905187476	0.020063546613	0.000152333038	0.951963514503	N\A	0.103523607166	0.015057054453	0.045785806404	0.008722788507	48	33	
2100000	432.443503	1	-1.291093647614	1.266987936260	-0.059189102207	-0.042003824401	0.010554755098	0.000147750288	0.948211030573	N\A	0.114629348389	0.014915183592	0.054152172038	0.009282507284	47	30	
2150000	449.755856	1	-1.085713125241	1.091404398789	-0.022444095520	-0.053827737603	0.002755203521	0.000135048546	0.959716289996	N\A	0.108798054546	0.015700868979	0.044817039149	0.008671881677	54	29	
2200000	433.287426	1	-1.286424078041	1.274538403031	-0.071930890859	-0.018578160289	0.014432872990	0.000141386593	0.957486572400	N\A	0.098713758463	0.014742515726	0.046178054898	0.009157989750	46	28	
2250000	453.510886	1	-1.198435775039	1.217114537014	-0.052141605147	-0.075024577148	0.016785421581	0.000082439582	0.964668244377	N\A	0.080959248077	0.013018824584	0.038964328407	0.008017094352	49	32	
2300000	440.237117	1	-1.595439801790	1.562364148302	-0.101039518331	-0.195653408328	0.037062469340	0.000102776832	0.951347079792	N\A	0.116946639135	0.017827780204	0.048507247615	0.009492562155	44	24	
2350000	440.589088	1	-1.411709430949	1.375847630062	-0.074063591606	-0.120370862840	0.026619207003	0.000136231633	0.957754050309	N\A	0.108186539087	0.014952897026	0.047786612077	0.008658196479	49	31	
2400000	429.972811	1	-1.376208129053	1.255272552420	-0.038243060896	-0.072222581359	-0.001320973930	0.000133579089	0.958739697093	N\A	0.110570817670	0.015334620156	0.049606414292	0.008988526550	41	25	
2450000	430.265364	1	-1.259024029140	1.316347457768	-0.069936795525	-0.135087699804	0.032332034000	0.000047166463	0.950307563897	N\A	0.120026232699	0.017533683005	0.052995531742	0.010097795501	50	34	
2500000	441.040835	1	-1.097419247812	1.123638073999	-0.034378689248	-0.033112720902	0.003542758537	0.000098720341	0.965608024925	N\A	0.105291397525	0.016007843689	0.043523567461	0.008972596695	41	27	
2550000	424.213080	1	-1.499381897609	1.367131850519	-0.062278657668	-0.091560929668	0.010414493787	0.000218221280	0.948569042888	N\A	0.129547343900	0.018617523928	0.054630297772	0.010617430480	44	33	
2600000	439.844757	1	-1.227251720469	1.189184109768	-0.039925190231	-0.048587934026	0.006396948658	0.000018417022	0.955549640891	N\A	0.126203530322	0.018586856780	0.051119581366	0.009808943601	45	28	
2650000	443.609149	1	-1.062650412257	1.095818797127	-0.021557569863	-0.040775446352	-0.001325188796	0.000013320876	0.955703758082	N\A	0.111866690560	0.017090218081	0.046052012251	0.009379025944	34	28	
2700000	423.763211	1	-1.529327213875	1.429208759641	-0.072141321160	-0.107053981670	0.013634939651	0.000005658500	0.954005421863	N\A	0.124578131561	0.017370764837	0.051324084980	0.009471080219	36	26	
2750000	448.532328	1	-1.472445122851	1.457174156483	-0.085353187052	-0.158723156906	0.032093895871	0.000011471359	0.957758946486	N\A	0.115829244203	0.017002251576	0.049663168552	0.009813233683	45	30	
2800000	444.842042	1	-1.295295861341	1.265875823298	-0.058272279045	-0.048491652095	0.011046135930	0.000010045357	0.966010600207	N\A	0.103851195834	0.015839635379	0.043473774017	0.008998074166	40	32	
2850000	437.044646	1	-1.117979036434	1.144101353350	-0.039706054068	-0.015460841383	0.005331321814	0.000004613258	0.963960991670	N\A	0.079410567594	0.012624481538	0.039823430539	0.008055901138	52	23	
2900000	445.527302	1	-1.188393322121	1.195278411501	-0.045910088070	-0.023540886856	0.004029343568	0.000004161242	0.962429164569	N\A	0.094553557001	0.013395575129	0.042739375971	0.007753108159	35	28	
2950000	439.852050	1	-0.982357558418	1.043050669892	-0.019565440605	0.009255238033	-0.009955283046	0.000014111933	0.957270592861	N\A	0.102297849997	0.015114495495	0.044104172005	0.008687718284	38	26	
3000000	443.942539	1	-1.526541016630	1.459628378072	-0.084922864466	-0.124177664901	0.027803835018	0.000014174222	0.952816722752	N\A	0.110229904667	0.016115809991	0.048192454254	0.008888509987	54	25	
3050000	439.494883	1	-1.244001689292	1.254627085514	-0.053697485509	-0.057920356422	0.007236467010	0.000008188411	0.952130013613	N\A	0.107125339436	0.015886651939	0.046252589361	0.009189738307	43	29	
3100000	434.972014	1	-1.583794925694	1.478061604438	-0.071229286589	-0.187606197794	0.024277625774	0.000013157400	0.951473186811	N\A	0.108668447281	0.015202959026	0.047785235577	0.008610042066	51	25	
3150000	444.613606	1	-1.550157974661	1.454181140193	-0.075780488567	-0.173926623870	0.027156620507	0.000081868958	0.949908515681	N\A	0.124928735284	0.017639951977	0.052738756517	0.009871493893	33	32	
3200000	422.859723	1	-1.455964631657	1.396448464716	-0.075823982532	-0.126289425423	0.027785944832	0.000091354999	0.963299188944	N\A	0.097618118627	0.015454019898	0.042472100859	0.008953245461	60	28	
3250000	428.691396	1	-1.224965214533	1.183553417650	-0.044586362157	-0.005020017522	-0.001550229817	0.000103014355	0.962638583088	N\A	0.103413948445	0.014441056982	0.045093966898	0.008503703649	39	31	
3300000	445.154722	1	-1.375009382508	1.289459471564	-0.050944423596	-0.087304635349	0.009294591565	0.000092647891	0.963849923983	N\A	0.101154594008	0.015204327849	0.043846684529	0.008837970502	54	23	
3350000	436.590086	1	-1.390225238857	1.280684838047	-0.053361538819	-0.077751250526	0.013829789978	0.000164449672	0.955770222157	N\A	0.103481735915	0.014119983368	0.046443460198	0.008015475080	44	19	
3400000	450.029180	1	-1.715283915620	1.618782131427	-0.108840480743	-0.204725911538	0.041481839102	0.000150278108	0.957288441596	N\A	0.115286174203	0.016726283427	0.047974396447	0.009079703665	50	33	
3450000	447.184195	1	-1.517083092532	1.437951149120	-0.076575815278	-0.142399510470	0.024768088322	0.000104613877	0.965431489111	N\A	0.102422810129	0.014795173924	0.042470812153	0.008101910880	35	34	
3500000	437.710447	1	-1.109244191329	1.126283671408	-0.036225475145	-0.014231743097	0.000355226096	0.000127832749	0.958527247084	N\A	0.096930698483	0.013381696793	0.043269890632	0.007645244638	52	25	
3550000	440.187749	1	-0.910008834414	0.991949811197	-0.025284021129	0.067275100245	-0.009035277938	0.000125133774	0.959791023739	N\A	0.110440958697	0.015955220619	0.048019523579	0.009117392858	45	28	
3600000	434.583371	1	-0.981324314076	1.046323522096	-0.031051179443	0.034454559166	-0.004802037030	0.000132866095	0.953459650632	N\A	0.129920506961	0.017553794485	0.054615211863	0.009320618071	51	28	
3650000	438.733537	1	-1.353536928377	1.307802077877	-0.072277403577	-0.064906015521	0.027857766208	0.000134821937	0.947210180265	N\A	0.115875023096	0.017061199015	0.051363869015	0.009926035465	37	22	
3700000	441.224800	1	-1.530194487668	1.435533931798	-0.086256426733	-0.128030494744	0.030077580251	0.000088744107	0.952845596170	N\A	0.114864170850	0.016405636626	0.048250630983	0.009096461716	44	25	
3750000	443.298918	1	-1.794022785563	1.617139662501	-0.097488710887	-0.215068428546	0.035684570061	0.000142763730	0.958364748753	N\A	0.102969165479	0.016032662599	0.043683060259	0.009114585629	50	24	
3800000	442.550921	1	-1.691179643502	1.553564997333	-0.085931786773	-0.229004553353	0.036734060389	0.000107569328	0.959940792598	N\A	0.123206287978	0.017331669798	0.048150785104	0.009277953745	54	27	
3850000	437.401235	1	-1.449071565314	1.384584791416	-0.075025346479	-0.078663521454	0.016451948682	0.000123020565	0.960860211319	N\A	0.103550198513	0.014748622768	0.044857830996	0.008422958095	57	27	
3900000	442.313345	1	-1.287708578447	1.273574045496	-0.052966067753	-0.086745914625	0.011386770982	0.000024051399	0.951311440384	N\A	0.120682817790	0.016830353612	0.052830258134	0.009691494472	56	28	
3950000	411.958391	1	-1.176425940597	1.184174088226	-0.051082178856	-0.002003008720	0.003917052230	0.000021589656	0.952225264876	N\A	0.124349198680	0.018011079527	0.053143490935	0.009687089006	36	35	
4000000	441.643394	1	-1.162819392318	1.147418180123	-0.035708896859	-0.044216357332	0.007648797547	0.000129082444	0.954797190284	N\A	0.110090706818	0.016204642650	0.047643521935	0.009312411677	35	30	
4050000	429.971257	1	-1.146590081796	1.154016719799	-0.037020943431	-0.032707555168	-0.000726437975	0.000133224825	0.949539050828	N\A	0.106051965278	0.016083923064	0.046483489905	0.008977752848	48	27	
4100000	457.327296	1	-1.437239305986	1.374039410414	-0.069759557545	-0.117430288640	0.019206234090	0.000112071651	0.953039612255	N\A	0.100489406229	0.014624131662	0.045219387557	0.008506775505	53	28	
4150000	439.149850	1	-1.519757014166	1.423299622209	-0.084953191167	-0.086050235983	0.022338754164	0.000097877752	0.958156235548	N\A	0.107133202773	0.015788810499	0.045654413627	0.008636388419	52	37	
4200000	438.608316	1	-1.146847484572	1.147022621796	-0.038616125015	-0.046864535333	0.011505622751	0.000107072978	0.954884358129	N\A	0.105604332846	0.015634351774	0.045080349330	0.008540885468	41	21	
4250000	445.358628	1	-1.242854134526	1.246141747900	-0.052798986947	-0.083166434803	0.015768185919	0.000119164540	0.963451987603	N\A	0.095365374215	0.013697940670	0.039686920867	0.007324232784	45	39	
4300000	433.656390	1	-1.388192473264	1.342482604838	-0.064386345560	-0.097053366508	0.013083895203	0.000138667523	0.963032093880	N\A	0.105614854735	0.015397221593	0.044040006433	0.008366231413	38	31	
4350000	445.521222	1	-1.460664552525	1.362948322154	-0.065108617861	-0.115256387081	0.019038087776	0.000159144770	0.954598416013	N\A	0.097048421578	0.013694914659	0.044043556378	0.008094632095	52	22	
4400000	437.590594	1	-1.300592132327	1.260343733066	-0.044808109982	-0.107182613062	0.010509554268	0.000294348043	0.951843650531	N\A	0.113412716903	0.018069845035	0.046761460240	0.010348429875	50	29	
4450000	426.170957	1	-1.509305764619	1.400866603291	-0.071030873641	-0.123311242387	0.019078645951	0.000286844240	0.950290648897	N\A	0.119184990303	0.016567097926	0.050766923398	0.009273495974	48	34	
4500000	422.338372	1	-1.421389123704	1.354854980780	-0.059306478266	-0.121275840508	0.014964472126	0.000094201941	0.953391545617	N\A	0.102625193894	0.015144056308	0.045849434870	0.008566024212	61	21	
4550000	439.601376	1	-1.273608936427	1.232040473960	-0.050863144984	-0.039288436411	0.003375927422	0.000142357573	0.957996198031	N\A	0.117660847663	0.017102107544	0.049218120130	0.009480156524	43	26	
4600000	445.692738	1	-1.270093257294	1.266249007944	-0.050795672288	-0.128073395048	0.020249199714	0.000088649074	0.957637597590	N\A	0.108290505173	0.015675761288	0.045859767353	0.008266394313	45	30	
4650000	441.699832	1	-1.186304206067	1.148400300028	-0.037433087361	0.008903561084	-0.004564610890	0.000160202623	0.952792748408	N\A	0.103637965016	0.015000758396	0.047650230022	0.009186248911	41	28	
4700000	441.082005	1	-1.199373162747	1.146447844621	-0.033890069576	-0.017270398762	-0.001253412092	0.000125768641	0.958897333474	N\A	0.106806371829	0.015439594732	0.043504092772	0.008066659246	33	26	
4750000	447.264960	1	-1.237410905029	1.235998469236	-0.061825253046	-0.017642922734	0.010991308254	0.000184619921	0.959539777753	N\A	0.096713186505	0.014545296601	0.041332456989	0.008307425323	46	30	
4800000	406.550098	1	-1.492543843005	1.429153073255	-0.081546544912	-0.121716658066	0.022210115191	0.000121670511	0.943714546400	N\A	0.111058868881	0.015843604748	0.050421324753	0.009210512898	36	33	
4850000	432.636070	1	-1.372666706541	1.313834518939	-0.057706044185	-0.085817252521	0.011378008705	0.000155488757	0.952350355437	N\A	0.104949541832	0.014269446007	0.047721901280	0.008317680139	51	28	
4900000	431.353950	1	-1.251244194394	1.210194515946	-0.042020977795	-0.078998647725	0.012273163326	0.000121606867	0.951444805937	N\A	0.109748846206	0.016301289694	0.046327853373	0.008847116107	50	22	
4950000	437.409578	1	-1.414634651934	1.378528693303	-0.067770216902	-0.157251511178	0.025647593271	0.000174483391	0.954395616146	N\A	0.123233169748	0.016616859272	0.052816339872	0.009388573459	44	26	
5000000	425.689902	1	-1.376656123371	1.327222649104	-0.064405516418	-0.100306703281	0.019188193100	0.000110733028	0.956300282644	N\A	0.110984502070	0.017319059028	0.045866892783	0.009629030079	40	25	
5050000	434.239330	1	-1.291198724513	1.287512229092	-0.063858654550	-0.089091137913	0.019239437454	0.000122909275	0.952305196841	N\A	0.110016948776	0.015712595069	0.049284224491	0.008812731328	46	29	
5100000	433.606975	1	-1.370019754422	1.332017388213	-0.062029453144	-0.099248338482	0.016396736887	0.000184376776	0.952495771993	N\A	0.105203158831	0.015427160586	0.046391092996	0.008629075483	40	27	
5150000	431.263256	1	-1.408715814521	1.337676770502	-0.057880455292	-0.121116655857	0.018316086502	0.000094019823	0.952063730792	N\A	0.106594651081	0.015586323205	0.047510976826	0.009172423701	48	29	
5200000	432.245302	1	-1.223073014773	1.271149021998	-0.064274661914	-0.090841517485	0.019994470797	0.000088965186	0.955339647682	N\A	0.114739812906	0.016540930326	0.050779010728	0.009544593952	48	29	
5250000	440.191234	1	-1.440132478338	1.372693932468	-0.074100570675	-0.087382503567	0.019994794324	0.000113386464	0.957956101253	N\A	0.121620615026	0.017005592865	0.050988986798	0.009450738927	48	30	
5300000	434.336129	1	-1.387466335128	1.342689361368	-0.067241471564	-0.090534818563	0.015999479241	0.000192655234	0.951749299238	N\A	0.114681698446	0.016343774174	0.050056597790	0.009398026323	49	31	
5350000	444.513288	1	-1.198148961270	1.167003747044	-0.031477980458	-0.055869592017	0.003336804686	0.000113154317	0.957922523548	N\A	0.115079588573	0.016841770143	0.047686115491	0.009324011360	49	28	
5400000	419.244390	1	-1.391991556174	1.345687237339	-0.075198447129	-0.066127201263	0.019542209153	0.000129536573	0.945956805438	N\A	0.127507770541	0.018097369814	0.055177747823	0.010490412196	43	20	
5450000	431.762658	1	-1.327987468383	1.230365825487	-0.041807221279	-0.052319241739	0.003139938957	0.000095581252	0.950352873801	N\A	0.129912395141	0.018234953359	0.053227539138	0.009499967045	42	31	
5500000	436.121374	1	-1.230258638480	1.238721163865	-0.053822466113	-0.079557237753	0.017148266013	0.000107357199	0.952137838501	N\A	0.103716792421	0.014961018194	0.045384917802	0.008225334557	46	23	
5550000	429.979864	1	-1.154570128301	1.144689428401	-0.037474634224	-0.019986314025	0.002205777568	0.000085378685	0.951572817801	N\A	0.107425602750	0.016259037854	0.046275950904	0.009142230415	33	24	
5600000	427.776294	1	-1.239395545037	1.209303853319	-0.047048551459	-0.037184521679	0.004518406048	0.000116741246	0.959452353946	N\A	0.115569217336	0.016608542040	0.048745358220	0.009164723027	43	25	
5650000	441.528663	1	-1.290639465228	1.216240915983	-0.049080127603	-0.027467948264	0.006115794780	0.000145695122	0.953737757828	N\A	0.111525031344	0.015783608750	0.048635695812	0.008851478452	44	23	
5700000	443.071145	1	-1.200122193709	1.230993102234	-0.055342728509	-0.063349106633	0.013778988868	0.000075346126	0.960425651742	N\A	0.103715000926	0.015883630071	0.043686765196	0.008884382232	37	23	
5750000	434.686303	1	-1.444901774066	1.369481663917	-0.072988403189	-0.073898839394	0.018389811407	0.000149739635	0.954265088243	N\A	0.106513481772	0.014687930699	0.047013881551	0.008370841675	44	29	
5800000	441.782926	1	-1.163220827964	1.139582371143	-0.028618212532	-0.035804548487	-0.005759334838	0.000129462232	0.950796110438	N\A	0.109251564657	0.015329163714	0.048326514123	0.008360717588	41	21	
5850000	431.189773	1	-1.359750591662	1.247871584349	-0.046926551452	-0.051446520641	0.005781950494	0.000132606641	0.954265651081	N\A	0.116817948870	0.016089839945	0.050191787280	0.008803076248	31	24	
5900000	434.556826	1	-1.373296776232	1.326670006644	-0.069741290818	-0.056852001421	0.013991320603	0.000179863087	0.949520669033	N\A	0.114059949946	0.017288192685	0.047541078046	0.009370020105	52	30	
5950000	439.950855	1	-1.338408792581	1.293335238229	-0.061134875173	-0.065650879085	0.012845883530	0.000160856722	0.949501234205	N\A	0.098829987792	0.014893520690	0.041361214786	0.008164340995	49	27	
6000000	441.486724	1	-1.453577678403	1.349896898260	-0.061803994716	-0.121846056425	0.019801670569	0.000150545134	0.950102183703	N\A	0.098879858157	0.014004388502	0.044426218482	0.008351347371	47	29	
6050000	454.466363	1	-1.585604804767	1.483958714358	-0.089199168879	-0.113738055228	0.021162262356	0.000151393075	0.963893392756	N\A	0.099840297703	0.015662648889	0.042132987273	0.009042092398	58	32	
6100000	442.777076	1	-1.053877812814	1.145407151117	-0.037181238148	-0.082685141468	0.013100387519	0.000143385543	0.957546691221	N\A	0.114096738819	0.016816939785	0.046737284380	0.009137612394	40	24	
6150000	438.712414	1	-1.252081961400	1.222811837377	-0.047335927256	-0.057714717630	0.009577639545	0.000166594992	0.957371139832	N\A	0.111839772341	0.016582451214	0.046181084519	0.009348436117	50	29	
6200000	439.448034	1	-1.522587940555	1.431926933802	-0.079830114299	-0.108647885664	0.021951190766	0.000094974954	0.954967512347	N\A	0.126085779540	0.020128279694	0.050042570973	0.011098894372	50	29	
6250000	439.943469	1	-1.034315609690	1.069915953281	-0.028049908502	-0.018116808695	0.002838615752	0.000130270518	0.954931606346	N\A	0.107966772786	0.016183638912	0.044683124446	0.008615164536	41	35	
6300000	444.748476	1	-1.384422479389	1.328936072077	-0.059258756153	-0.127130651862	0.017764447837	0.000122880584	0.958316985956	N\A	0.096583747917	0.014895298246	0.040974791115	0.008288654528	36	25	
6350000	439.682764	1	-1.619258574297	1.522954250099	-0.088447805861	-0.182678105229	0.028010406792	0.000183725030	0.947915890925	N\A	0.133562044789	0.019234278025	0.053737732685	0.009710215561	47	31	
6400000	430.567683	1	-1.350583621193	1.317597227524	-0.070664688809	-0.030893786987	0.009931941924	0.000083575395	0.954634530495	N\A	0.119673636662	0.016900483839	0.052247392295	0.009614995136	48	30	
6450000	439.369035	1	-1.403654828402	1.327938137854	-0.063175743531	-0.081322948549	0.013319092436	0.000119796621	0.950638475354	N\A	0.124261579049	0.017406050648	0.053981280119	0.009918224438	67	30	
6500000	422.709830	1	-1.311747516237	1.254637980326	-0.049096744796	-0.071625696540	0.006832777334	0.000173839202	0.955553285739	N\A	0.099140919114	0.014156826163	0.044861518386	0.008282852019	47	34	
6550000	434.759295	1	-1.309548352033	1.327199276075	-0.072676624192	-0.085403698420	0.021333292887	0.000207968317	0.952782442221	N\A	0.103245081379	0.013619576062	0.048124878606	0.007962893834	57	31	
6600000	438.251471	1	-1.499966446422	1.426890320533	-0.074244789060	-0.180917828033	0.030196249103	0.000121998028	0.946663126410	N\A	0.105435987372	0.014897137640	0.048089467709	0.008837890103	48	32	
6650000	443.077145	1	-1.460432625802	1.385157890889	-0.058819404305	-0.163405196468	0.015232179956	0.000117519407	0.957947386822	N\A	0.090760437604	0.013674860250	0.038151226183	0.007552887295	49	28	
6700000	436.483799	1	-1.103727203192	1.099692416630	-0.026741549793	-0.037724916156	0.004480298533	0.000110446802	0.951198234228	N\A	0.110847154772	0.015835357459	0.048965002132	0.008881649379	38	35	
6750000	444.698544	1	-1.163896332066	1.160956945573	-0.036317075620	-0.042213487424	0.000879782511	0.000082826747	0.967102095918	N\A	0.092326602103	0.012731018469	0.040054377483	0.007144377264	45	33	
6800000	421.199692	1	-1.306412122963	1.268975182937	-0.047409707414	-0.107646130322	0.014152938562	0.000087370132	0.963023638559	N\A	0.138873993751	0.019333995441	0.050282669487	0.009085799451	44	33	
6850000	448.098006	1	-1.354197677383	1.330893941858	-0.074001758774	-0.079695165860	0.027022026466	0.000026741278	0.961177603486	N\A	0.099147043619	0.014785650337	0.043345852357	0.008674385609	46	27	
6900000	434.485819	1	-1.161761671471	1.189295586548	-0.045663956141	-0.038480944327	0.008435319763	0.000006110280	0.961266180621	N\A	0.095668881248	0.014173482980	0.044318085106	0.008435970235	47	33	
6950000	434.717298	1	-1.446352385776	1.386181142320	-0.068384603558	-0.115093310783	0.018961562774	0.000012035055	0.949860491452	N\A	0.116531536398	0.017210370114	0.049591479919	0.010030721382	44	27	
7000000	446.416192	1	-1.266420168437	1.277482297762	-0.065959101120	-0.027949912753	0.010916460862	0.000010840605	0.962400478744	N\A	0.104663206137	0.015574859843	0.044346155596	0.008829486806	46	25	
7050000	460.853761	1	-1.384924869737	1.351542962566	-0.068214811030	-0.072674369002	0.010766267800	0.000005074104	0.963802707336	N\A	0.110732562893	0.016974173498	0.043826311098	0.009155863562	44	39	
