Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m7-VR-001.txt
Log File Name:                   PAL_d1_m7-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            96242216
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m7-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2550000	395.125605	1	-1.016035707550	0.962484511893	0.089875642141	-0.027214179428	0.000171944793	0.943358469877	N\A	0.039349647704	0.034906932629	0.004331970982	57	29	
2600000	385.350928	1	-1.135383760913	0.930517802334	0.115989161406	-0.025341176536	0.000600460506	0.950854264296	N\A	0.044795119315	0.037533051851	0.004128929034	52	29	
2650000	390.866144	1	-1.247950208231	1.045541353795	0.002194229003	-0.021529315252	0.000435792417	0.939541788886	N\A	0.043473856338	0.037058875040	0.005116606373	41	32	
2700000	387.472293	1	-0.903579552265	0.853048020403	0.129947446097	-0.022782424489	0.000368271423	0.939454712060	N\A	0.048265426384	0.042321353933	0.005102447863	59	27	
2750000	394.603235	1	-0.845614483709	0.870584205223	0.163268959232	-0.031622338674	0.000154713932	0.941427598337	N\A	0.048202390531	0.040855632677	0.004504633814	47	21	
2800000	381.233224	1	-1.105375558826	0.932505612819	0.088046115057	-0.020198950157	0.000385314980	0.940498299725	N\A	0.045865920395	0.040486264346	0.004791178051	51	26	
2850000	382.506769	1	-1.069506470377	0.932204297776	0.042583809839	-0.015369006908	0.000583811339	0.943149279780	N\A	0.044112495499	0.038737766121	0.005015798594	41	19	
2900000	392.812875	1	-1.309797637954	1.022495402787	0.045370920168	-0.028225762790	0.000542719658	0.948195908881	N\A	0.039463390292	0.032988721243	0.004867023035	42	34	
2950000	417.046102	1	-1.053942813630	0.990244800081	0.077840651699	-0.028515879020	0.000425905729	0.944584819790	N\A	0.046481961745	0.039389095698	0.004890362021	46	31	
3000000	389.653919	1	-0.942876167155	0.906999075381	0.142685043249	-0.027835399095	0.000320359833	0.935477708997	N\A	0.049083579969	0.042211031261	0.005085904051	47	29	
3050000	389.135754	1	-0.932900006203	0.852192411546	0.134955032994	-0.023504910287	0.000512575855	0.936409028541	N\A	0.048735779919	0.043467143667	0.005228955818	49	20	
3100000	384.988505	1	-0.931322040039	0.864319394339	0.190402798500	-0.031954304372	0.000763775963	0.936262140765	N\A	0.046206501174	0.042638183269	0.005442236197	42	22	
3150000	393.881245	1	-1.156171748237	0.978844657844	0.017047380031	-0.011895731477	0.000295126781	0.947319835651	N\A	0.047172467826	0.041615551267	0.004815946138	45	26	
3200000	396.725443	1	-0.960254458682	0.990006796520	0.039645532027	-0.019133111277	0.000253884255	0.948474570771	N\A	0.039465018781	0.033203739812	0.004342452549	54	30	
3250000	396.299522	1	-1.143530077521	0.969043645791	0.061035357286	-0.021198921708	0.000803383590	0.947983745778	N\A	0.043144933190	0.040576551871	0.005500331329	39	31	
3300000	390.904236	1	-1.271869266643	1.021894143028	0.002531345015	-0.015084267073	0.000603098474	0.941496642596	N\A	0.047032390048	0.041810062978	0.005500655662	43	32	
3350000	399.452500	1	-0.908246059540	0.871019054700	0.152602539902	-0.024872155313	0.000029526382	0.940598083905	N\A	0.045189614141	0.039875453799	0.005056183329	47	30	
3400000	384.388705	1	-1.020660660584	0.977571893425	0.052583400365	-0.023743344752	0.000029368447	0.938648037385	N\A	0.047312954021	0.041735949402	0.004970326524	39	21	
3450000	401.181625	1	-1.192237147487	0.983867485730	0.071991065183	-0.026577155166	0.000093376193	0.939290427759	N\A	0.045482579264	0.039793889309	0.004977256843	42	39	
3500000	409.193507	1	-0.890237422999	0.906649306662	0.095605762477	-0.019784314378	0.000281794561	0.947661685930	N\A	0.043124870997	0.037350785166	0.004336826609	39	24	
3550000	376.127834	1	-1.182346639237	0.946789416444	0.100135081698	-0.024216729429	0.000326999874	0.936016816877	N\A	0.046415744512	0.041780856493	0.005099102991	45	21	
3600000	388.485650	1	-1.127493728215	0.908753721101	0.100975614402	-0.018513106211	0.000310710852	0.941786018045	N\A	0.047508951122	0.042515654810	0.005283323129	51	32	
3650000	400.019004	1	-1.208481885769	0.949765154874	0.120426555890	-0.033822351710	0.000307148528	0.943954256758	N\A	0.044349736407	0.038788779905	0.004801956371	49	25	
3700000	398.884106	1	-1.076354390521	1.029621700145	0.038064454174	-0.028139382712	0.000372556512	0.941277090386	N\A	0.042874566517	0.037753601597	0.004968707785	42	26	
3750000	396.383019	1	-0.833353024951	0.884707424198	0.168348460906	-0.038594334239	0.000193357390	0.942670586967	N\A	0.046548173963	0.038757829862	0.004746680480	54	29	
3800000	404.001009	1	-0.869668904581	0.788571861768	0.171089101949	-0.019396836894	0.000338218345	0.950144048004	N\A	0.042345503258	0.036066347455	0.004711305110	44	28	
3850000	396.941248	1	-1.058375758433	1.017324292145	0.015098562405	-0.019286123290	0.000152428814	0.947983327023	N\A	0.045111608517	0.036319877633	0.003722566136	51	25	
3900000	395.109995	1	-0.827598708124	0.856694814859	0.127614063201	-0.021942516218	0.000342085654	0.940565624249	N\A	0.046721675957	0.039291773456	0.004810972521	51	22	
3950000	391.388316	1	-1.281047611270	0.976577451405	0.069410236106	-0.025063630875	0.000290946557	0.975540372414	N\A	0.024940925430	0.031141035164	0.004649393592	41	25	
4000000	387.777015	1	-1.090314941262	0.951652805650	0.099998614199	-0.028079550189	0.000293369621	0.940884230839	N\A	0.047834908110	0.040544206688	0.004716792584	47	36	
4050000	411.722138	1	-0.838984847861	0.857378503293	0.119291075144	-0.021035235937	0.000214271098	0.949724666303	N\A	0.044000733262	0.036531447900	0.004206336835	47	26	
4100000	395.779105	1	-1.021757017940	0.861843780117	0.127305653894	-0.019756880243	0.000382704781	0.943603882974	N\A	0.042781211432	0.039697933084	0.005210692264	49	23	
4150000	399.424188	1	-1.053142232420	0.888949915025	0.105252076664	-0.024364201510	0.000421090340	0.943573360762	N\A	0.044980415075	0.039424116965	0.004738266172	47	32	
4200000	403.249538	1	-1.107576736025	0.920137967519	0.098118574674	-0.021101747168	0.000431823152	0.945021094476	N\A	0.044414936173	0.038176603150	0.004840448092	54	23	
4250000	393.636035	1	-0.888439189131	0.907495074702	0.067072827632	-0.012977850236	0.000288338959	0.941967258047	N\A	0.045233603086	0.038100806056	0.004856328842	55	29	
4300000	407.225540	1	-1.027854943978	0.888109057691	0.100513913180	-0.020640466314	0.000399871260	0.946608609503	N\A	0.042119362311	0.036011888026	0.004529796462	38	23	
4350000	401.268850	1	-1.187561744902	0.960769961163	0.047127106602	-0.019160084984	0.000245792447	0.950341410948	N\A	0.036769266967	0.034797390943	0.004535729935	56	34	
4400000	403.576934	1	-1.123274759840	1.032485512583	-0.023206396697	-0.008731240701	0.000286353211	0.942802091770	N\A	0.042226828769	0.036350591539	0.004617177893	40	20	
4450000	393.581737	1	-1.108153419448	0.976329368056	0.051538055713	-0.022149312198	0.000275572629	0.939510042045	N\A	0.044809783978	0.040504724001	0.005096073759	45	28	
4500000	402.944515	1	-1.074627155198	0.981264287294	0.037809775419	-0.014711921882	0.000271472918	0.940934601256	N\A	0.043856026444	0.038715365621	0.004687554837	49	27	
4550000	398.943474	1	-1.076053252842	1.048104607088	0.017353266332	-0.024845293601	0.000152274412	0.943477801311	N\A	0.043976353262	0.037147395685	0.004794371221	43	32	
4600000	381.711794	1	-0.952939150635	0.989469505291	-0.003231918157	-0.016250220009	0.000201178439	0.939322344547	N\A	0.044752327266	0.039477615302	0.004642664870	52	30	
4650000	408.734973	1	-1.060793442297	0.998969514637	0.066648337204	-0.028265442449	0.000338208273	0.945537801977	N\A	0.045076740749	0.038396954263	0.004902448518	46	28	
4700000	385.207384	1	-0.984916346689	0.879454263824	0.130115762501	-0.024930534849	0.000320261969	0.937178636374	N\A	0.050811927093	0.043229125098	0.005302629040	50	33	
4750000	398.905734	1	-1.184632544290	0.943246076631	0.066286449900	-0.016979024751	0.000320287543	0.948491690057	N\A	0.042695991744	0.037148417625	0.004719934555	49	26	
4800000	401.529761	1	-1.009985353939	0.830520161093	0.182538227061	-0.027685561941	0.000539521740	0.942082427975	N\A	0.046344224288	0.040696003740	0.004870605818	46	29	
4850000	381.603540	1	-1.165162629805	1.033678340575	-0.005068957698	-0.020085164750	0.000214374669	0.938006303997	N\A	0.048112767949	0.041329821774	0.005211253636	50	37	
4900000	413.607428	1	-1.168764494980	0.881959576461	0.105051052858	-0.021475614551	0.000765663098	0.951493494697	N\A	0.043715564846	0.037808726023	0.004379403297	55	30	
4950000	389.725909	1	-1.137763906787	0.935233700158	0.091395302839	-0.027000230887	0.000406298380	0.940789578186	N\A	0.043182810554	0.037987636881	0.005210559505	46	24	
5000000	405.370708	1	-1.172045932752	0.930327933440	0.113936633147	-0.035070976627	0.000510206661	0.954190425610	N\A	0.039035836657	0.034825611275	0.005073304230	56	27	
5050000	385.154224	1	-0.939606028257	0.814363954621	0.161639458493	-0.015538518882	0.000412240907	0.939868366927	N\A	0.047252434902	0.041529757004	0.004585343964	53	25	
5100000	391.923116	1	-1.203288177215	0.941083687115	0.102642210042	-0.022830959899	0.000244237176	0.938586045137	N\A	0.044339948731	0.038648277020	0.004763842021	45	28	
5150000	373.616167	1	-1.288988184016	1.024569141001	0.011993996053	-0.018560784036	0.000451052843	0.935274948745	N\A	0.048183190834	0.042935451050	0.005011087233	36	27	
5200000	389.345795	1	-1.130932950443	0.947174281892	0.069516332311	-0.019890496012	0.000510122805	0.938970733914	N\A	0.048844431014	0.041821837733	0.004697532479	38	28	
5250000	392.594525	1	-1.175257620042	0.945334352905	0.089123333667	-0.023322110420	0.000185978652	0.947466110697	N\A	0.042792930850	0.036452239370	0.004382477613	57	35	
5300000	398.531411	1	-1.165058318839	0.937790612155	0.109976695912	-0.028731559205	0.000290775413	0.942788747849	N\A	0.045928763758	0.040509170088	0.005049352519	49	26	
5350000	391.432056	1	-0.933908718693	0.898106110605	0.152360231519	-0.036199375565	0.000399352856	0.946336429679	N\A	0.045778062486	0.037971546943	0.005214959570	39	27	
5400000	399.203274	1	-1.185501300011	0.986015390591	0.056241823127	-0.022917226558	0.000266204971	0.944072859271	N\A	0.044792911986	0.039589931756	0.004804792154	46	26	
5450000	388.658415	1	-1.120944233342	0.928755243922	0.070705719631	-0.022136561331	0.000255895289	0.933886777309	N\A	0.046685400539	0.040992468995	0.004683938623	54	31	
5500000	403.425841	1	-0.749534860433	0.864394891012	0.115122280637	-0.020840386560	0.000141444736	0.944799171865	N\A	0.039595573802	0.034855527163	0.004399707607	45	26	
5550000	390.282353	1	-1.007764030560	0.887201127849	0.137918903433	-0.026790476806	0.000317638762	0.943075738372	N\A	0.042882341085	0.037904690892	0.004874387443	45	25	
5600000	384.399790	1	-1.234781741058	0.963413959763	0.051938907438	-0.021572734109	0.000366060022	0.939558754415	N\A	0.047081939787	0.040856918810	0.005149851368	51	23	
5650000	415.067281	1	-1.085777477861	0.867135008353	0.149842967163	-0.023210998940	0.000226031555	0.951897971871	N\A	0.041130077464	0.035770368302	0.004502726458	45	30	
5700000	408.645875	1	-1.009054959866	0.927210649447	0.073445176833	-0.020726238669	0.000246923656	0.946665962125	N\A	0.041577843036	0.037305576798	0.004686219762	54	25	
5750000	393.701489	1	-0.866048697859	0.894627764921	0.110195231295	-0.021813359524	0.000145830112	0.941756713025	N\A	0.044101544160	0.039031363198	0.004437231596	40	23	
5800000	384.664419	1	-0.995444026417	0.940143947245	0.073700587326	-0.021260877193	0.000103578726	0.940632417308	N\A	0.044831913677	0.039569432220	0.004940274672	45	28	
5850000	383.092369	1	-1.132907081080	0.911384804505	0.112728126155	-0.029482926037	0.000058553115	0.931310056942	N\A	0.049102672239	0.044027119798	0.005381689068	57	24	
5900000	394.499923	1	-1.170079486723	1.036469852873	0.021032324822	-0.022917763032	0.000091411642	0.940084640992	N\A	0.048765901939	0.041061617996	0.005210193142	52	27	
5950000	386.351655	1	-1.071791625664	0.981385591355	0.038784501897	-0.020877046414	0.000043920997	0.943830025508	N\A	0.045717340383	0.037735961087	0.004503648097	47	28	
6000000	379.914607	1	-1.041367157219	0.905555260673	0.138009732059	-0.026364388589	0.000288561971	0.942267997543	N\A	0.045866297359	0.038816861560	0.005074221815	56	22	
6050000	394.677100	1	-0.884029603856	0.919058302384	0.080550324879	-0.017826449676	0.000492466003	0.948722900773	N\A	0.044666439842	0.037837119825	0.004819559120	47	30	
6100000	399.504261	1	-1.074687403192	0.980765482930	0.102328266309	-0.031611299223	0.000350969406	0.943414047062	N\A	0.042487779624	0.035454910841	0.004178464508	40	24	
6150000	397.785982	1	-1.059227881721	0.930617731675	0.087483959923	-0.027351435272	0.000310534027	0.940764848133	N\A	0.046598981741	0.040973204264	0.004878325824	47	16	
6200000	397.759921	1	-1.132755037703	0.925890102538	0.105329060879	-0.027311525669	0.000186661697	0.947144043086	N\A	0.039737413800	0.035393468702	0.004219489114	56	34	
6250000	389.926491	1	-0.914349379856	0.898810008046	0.078688194780	-0.019816021601	0.000266698131	0.935812913327	N\A	0.041321640098	0.037410019895	0.004695489230	42	22	
6300000	395.531527	1	-1.006675869820	0.851070809657	0.200039300624	-0.035427563360	0.000410710157	0.941171832570	N\A	0.045578523162	0.040138790106	0.005038381794	49	33	
6350000	393.054010	1	-1.056123187596	1.007882624021	0.021387226769	-0.021709611030	0.000286502514	0.946566492705	N\A	0.043589591619	0.036787057440	0.004574834269	41	31	
6400000	406.209080	1	-0.955365582911	0.985618575468	0.049828788347	-0.023439947398	0.000111764017	0.941880638821	N\A	0.045000042224	0.039715140758	0.004908429464	52	28	
6450000	399.738566	1	-1.104413009673	1.003821264196	0.088033764479	-0.030538433774	0.000182802572	0.940391678119	N\A	0.044905204093	0.038822238014	0.004661205431	40	24	
6500000	399.606524	1	-1.192423235104	1.096947544120	-0.040695375137	-0.018190503801	0.000168606512	0.944175133556	N\A	0.042658271418	0.033619078741	0.004138464603	43	30	
6550000	416.725715	1	-0.800749753471	0.883168502902	0.141789038655	-0.028125182614	0.000049831000	0.947830562498	N\A	0.041963968106	0.035269427481	0.004311631649	47	27	
6600000	385.762319	1	-0.935094569850	0.896832616006	0.062762257371	-0.015624710519	0.000013672059	0.932264193679	N\A	0.051254261469	0.044518964770	0.005267092100	50	33	
6650000	399.717340	1	-0.889508467712	0.936754366004	0.076028306973	-0.018302293214	0.000023247401	0.943491022023	N\A	0.047484672176	0.041251673081	0.005060868077	41	25	
6700000	412.918845	1	-0.643974040360	0.797632643682	0.178212868288	-0.023566819115	0.000018510550	0.940493263089	N\A	0.046228707632	0.039233810459	0.004596597734	54	29	
6750000	396.400277	1	-0.912985943727	0.943170465459	0.056131806652	-0.015622518099	0.000020675304	0.946956456259	N\A	0.044585487635	0.035664906008	0.004451223079	39	36	
6800000	400.004952	1	-0.880546793779	0.899395423064	0.148217467107	-0.030674028033	0.000018409723	0.931868150378	N\A	0.047677702439	0.042035335312	0.004605467035	45	22	
6850000	401.328640	1	-0.817375906658	0.907202459159	0.078474206874	-0.017574621607	0.000026358151	0.945980466910	N\A	0.040838247512	0.035807314961	0.004882253199	56	32	
6900000	393.454076	1	-1.019836894133	1.051571217376	-0.007815149512	-0.018010782618	0.000048657755	0.941020399497	N\A	0.046126861622	0.040983177978	0.004988753966	48	30	
6950000	407.696472	1	-0.786678167462	0.873053921808	0.139299393554	-0.025707334452	0.000077940058	0.946298375665	N\A	0.045536258667	0.041549756149	0.004929957807	41	29	
7000000	418.306906	1	-0.874933914347	0.956823133779	0.032968195034	-0.014025086741	0.000104552413	0.957572042461	N\A	0.036516445994	0.031378135499	0.003932096426	58	30	
7050000	411.861097	1	-0.956330698549	0.944145429550	0.121533753513	-0.031132388455	0.000140835955	0.950495536910	N\A	0.040545110209	0.035029062269	0.004255896205	55	33	
7100000	384.233261	1	-1.239875301296	1.018766173780	-0.022843388221	-0.008693677646	0.000445291231	0.937143414670	N\A	0.047152798717	0.041382157049	0.005240805879	37	24	
7150000	380.467608	1	-1.235918262379	0.987191298851	0.076178084642	-0.022575748116	0.000209934869	0.962603915374	N\A	0.042007195306	0.037496187702	0.004593259922	49	33	
7200000	383.438508	1	-0.857737304828	0.789364414395	0.178011623996	-0.024069070885	0.000387174305	0.934977565568	N\A	0.046879561829	0.039154894709	0.005127749379	44	25	
7250000	407.577475	1	-1.008950647482	0.929776462056	0.092652551985	-0.018962878785	0.000274405320	0.944951776397	N\A	0.045948497200	0.039115893949	0.004432767988	47	30	
7300000	384.181128	1	-1.029861035067	0.931922932261	0.112107819329	-0.027775819638	0.000562749566	0.934239830448	N\A	0.046914128264	0.042061844150	0.004953048114	37	23	
7350000	381.656796	1	-1.011087667581	0.968260425009	0.077705960420	-0.021210147723	0.000456029038	0.942147340531	N\A	0.048657358214	0.041432781949	0.004846552952	62	26	
7400000	388.223811	1	-1.060903263962	0.850642451623	0.180200119055	-0.029827680570	0.000261462534	0.936621590955	N\A	0.044039209486	0.039456105757	0.005024980761	48	18	
7450000	403.329551	1	-1.091150510540	0.975812384374	0.072376287743	-0.025552750189	0.000345399040	0.943973260904	N\A	0.043726196882	0.037194420816	0.004810641093	31	30	
7500000	375.332813	1	-0.928087662546	0.855831836369	0.126557912812	-0.019676579744	0.000370320043	0.947273550349	N\A	0.044268108918	0.033655730652	0.004589022992	49	25	
7550000	392.946704	1	-0.976367559180	0.895139918733	0.132660614424	-0.029913519422	0.000310571162	0.947787770042	N\A	0.040182852327	0.035189729439	0.004438255784	63	22	
7600000	399.105494	1	-1.047168217228	0.948538203723	0.065580520089	-0.019783345596	0.000299247932	0.943967323992	N\A	0.044535925880	0.038806851880	0.004475090912	48	26	
7650000	398.276084	1	-1.170354409577	0.987711210903	0.072543944020	-0.029585114921	0.000081740192	0.938755435735	N\A	0.044757194862	0.040052771443	0.004722602821	40	26	
7700000	397.208050	1	-0.954470527803	0.984688753497	0.074087384607	-0.029370807180	0.000184982309	0.942823314828	N\A	0.044439402892	0.038054659161	0.004684417752	53	28	
7750000	403.364118	1	-0.941498160020	0.928595222805	0.101162439705	-0.023656854437	0.000251872616	0.936794230464	N\A	0.048429460674	0.041710023467	0.004519446884	44	28	
7800000	395.409429	1	-0.993763688633	0.974054346718	0.068234188699	-0.025069853285	0.000312628190	0.936831282202	N\A	0.045163274438	0.040333167489	0.004942751315	53	20	
7850000	403.016129	1	-0.968512775538	0.981162416712	0.037427352123	-0.014122829688	0.000141793220	0.944611718997	N\A	0.044817290361	0.039291715042	0.005105039401	48	28	
7900000	404.906086	1	-1.090623888866	1.039414967492	0.031925289335	-0.026261250616	0.000085979143	0.987714328258	N\A	0.032897288146	0.016749029560	0.003956148721	45	25	
7950000	403.480910	1	-0.902868417014	0.926330070531	0.121806100657	-0.026056478757	0.000067049381	0.945240993348	N\A	0.043461462083	0.037909369450	0.004570920332	49	29	
8000000	393.125643	1	-1.296208535824	0.943948450087	0.060407167445	-0.016808060281	0.000043775965	0.939395833732	N\A	0.044577162375	0.038341304630	0.004647666093	36	34	
8050000	404.046685	1	-1.251273151010	0.997495436523	0.020960908317	-0.016511261636	0.000041433899	0.945701569474	N\A	0.041319716763	0.036135013207	0.004692234956	44	24	
8100000	397.711650	1	-1.132708956846	0.961076423670	0.040733001196	-0.017480014948	0.000024631989	0.944813289539	N\A	0.041025729522	0.036725081865	0.004514856839	52	37	
8150000	384.462191	1	-0.918843733175	0.901416584415	0.149480685137	-0.030875256181	0.000036957857	0.945096327858	N\A	0.048040831966	0.042978056139	0.005162129063	51	35	
8200000	405.317739	1	-0.888563948703	0.937075631856	0.055041306336	-0.017163833427	0.000027499630	0.946466323827	N\A	0.046446219194	0.039661931359	0.004997475007	51	34	
