Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m6-glob-001.txt
Log File Name:                   PAL_d1_m6-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2771093041
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m6-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	440.647893	1	-1.012847079736	1.094824768535	-0.089411663129	0.000102307041	0.998981892642	N\A	0.017845561615	0.017583537166	35	13	0.073954108150	Global Trend	
1050000	430.625588	1	-0.930189238010	1.082993161884	-0.086487464662	0.000151992601	0.997749560251	N\A	0.019945737398	0.019364185672	33	10	-0.093272968559	Global Trend	
1100000	431.084155	1	-0.953210689997	1.102806461972	-0.119644275779	0.000361101810	0.981910905891	N\A	0.027041265703	0.022783837081	41	8	-0.061014171563	Global Trend	
1150000	447.680848	1	-1.035224152312	1.089570635119	-0.090341124794	0.000166393184	0.999578654787	N\A	0.018046321081	0.017981423985	39	19	0.242199839317	Global Trend	
1200000	429.597956	1	-0.976833765541	1.051228271185	-0.083980698612	0.000280817496	0.955225987975	N\A	0.037322006187	0.025867909507	38	13	0.009906858916	Global Trend	
1250000	449.628612	1	-0.777980149052	1.029320730839	-0.060232078130	0.000209129232	0.979312180367	N\A	0.026984912505	0.022251670940	37	14	-0.032177500600	Global Trend	
1300000	454.583239	1	-1.078238509695	1.102991286200	-0.105026944590	0.000150315215	0.999598528741	N\A	0.019421323090	0.019298795053	41	18	-0.203225462180	Global Trend	
1350000	457.706799	1	-0.814339691929	1.058818495051	-0.078510188066	0.000664866895	0.985424119771	N\A	0.024325188253	0.020764983780	34	13	-0.135216771648	Global Trend	
1400000	440.451807	1	-1.017001098455	1.042432472770	-0.050021401098	0.000170503544	0.995333010003	N\A	0.020484403977	0.019233989334	35	14	-0.079433986163	Global Trend	
1450000	423.521329	1	-1.062419126894	1.074692749716	-0.074078592979	0.000159407277	0.999678281164	N\A	0.020121677242	0.020055673380	32	17	0.186260248616	Global Trend	
1500000	440.260804	1	-0.898100760250	1.031220777549	-0.065285044608	0.000123869573	0.953890467634	N\A	0.036874316149	0.026135743795	30	13	-0.005377342687	Global Trend	
1550000	441.815540	1	-0.893300474531	1.058390327672	-0.057687247671	0.000083551028	0.999981545556	N\A	0.019105307157	0.019090408796	34	11	0.589355761446	Global Trend	
1600000	436.225330	1	-0.977513983549	1.107903682357	-0.102758877455	0.000130442768	0.999189558551	N\A	0.015017653044	0.014766281339	40	11	0.101020226260	Global Trend	
1650000	435.534973	1	-1.149767787467	1.081251663901	-0.093701425492	0.000148223039	0.978487328353	N\A	0.025368328907	0.019828507441	42	14	0.015687796530	Global Trend	
1700000	432.056594	1	-0.942883436420	1.070544283463	-0.069771101774	0.000150038858	0.999986562196	N\A	0.018323217146	0.018318246808	37	8	1.042809559018	Global Trend	
1750000	431.788106	1	-1.094894741772	1.112498674366	-0.111604698845	0.000132114916	0.988375413316	N\A	0.022429519307	0.019660223435	44	9	-0.019692185392	Global Trend	
1800000	428.852815	1	-0.987469857937	1.101438440152	-0.099996481391	0.000082098408	0.999955550818	N\A	0.020816615309	0.020823754413	48	12	0.285237065842	Global Trend	
1850000	463.174137	1	-0.848298066563	1.019944526526	-0.044801679457	0.000126755281	0.976454319386	N\A	0.028475527693	0.022465296031	31	15	-0.014292525574	Global Trend	
1900000	435.432051	1	-1.007450489096	1.105820648931	-0.104104690368	0.000109985087	0.999775032114	N\A	0.018375048613	0.018360216163	41	14	0.150515820471	Global Trend	
1950000	425.858361	1	-0.946690447132	1.095804444333	-0.096387037874	0.000165274961	0.999978627473	N\A	0.019154086940	0.019157515378	40	13	-1.020726551075	Global Trend	
2000000	459.423002	1	-0.880883765214	1.058581335020	-0.059012470863	0.000195426016	0.999993282752	N\A	0.012612235202	0.012605476424	41	12	-1.973277032218	Global Trend	
2050000	446.772299	1	-0.798039826634	1.014945614729	-0.068446688738	0.000156112879	0.969386418145	N\A	0.030015044106	0.022912875990	38	14	-0.015976710329	Global Trend	
2100000	451.075355	1	-0.765519140946	0.966697552818	-0.010144105731	0.000131292942	0.983390779715	N\A	0.024560259002	0.020502281154	43	13	-0.020848667038	Global Trend	
2150000	431.501493	1	-0.843534622553	1.096429722306	-0.103279080614	0.000331158772	0.999120611724	N\A	0.021982336476	0.021746004959	38	9	-0.341087743290	Global Trend	
2200000	428.864700	1	-1.024115078601	1.103839385628	-0.106751118026	0.000150518176	0.998056390898	N\A	0.020720275106	0.020218387920	32	15	-0.085266057635	Global Trend	
2250000	444.702841	1	-0.937378042071	1.067866232137	-0.059904247705	0.000097424863	0.998993390542	N\A	0.020319369906	0.020101761352	33	14	0.085741004624	Global Trend	
2300000	461.149674	1	-0.746744183801	0.961307757164	-0.006485879245	0.000069832470	0.973608673795	N\A	0.027334687300	0.018457081692	44	10	-0.003841057749	Global Trend	
2350000	457.255046	1	-0.857122873754	1.117459627857	-0.128067572619	0.000174461206	0.998743517430	N\A	0.019750546587	0.019271274597	42	12	-0.155355815722	Global Trend	
2400000	445.930889	1	-0.962988876928	1.113233155970	-0.122151712754	0.000320628971	0.983857280289	N\A	0.024640614230	0.020801475885	37	14	-0.070035208659	Global Trend	
2450000	456.086469	1	-0.866990221113	0.994259067043	-0.039323379313	0.000269760556	0.962761757640	N\A	0.030317387041	0.020666572457	37	16	-0.008947947596	Global Trend	
2500000	451.622916	1	-0.439611330252	0.982506868864	-0.034494309750	0.000292156034	0.977399418592	N\A	0.026899845127	0.022003390638	46	11	-0.042009975244	Global Trend	
2550000	430.298703	1	-0.857762414223	1.027690811319	-0.036655180186	0.000144139824	0.998078530546	N\A	0.020443165795	0.019969675968	44	9	-0.065526637238	Global Trend	
2600000	430.493111	1	-0.785774230924	0.950092295875	0.011290067205	0.000065956908	0.963454102131	N\A	0.033891137906	0.026111830159	33	11	-0.004876805146	Global Trend	
2650000	432.345233	1	-0.947677944177	1.117527410601	-0.111557374523	0.000135064306	0.999293739803	N\A	0.020151870500	0.020012137200	38	11	0.147003078250	Global Trend	
2700000	422.776031	1	-1.114651706143	1.076865053735	-0.076672729845	0.000022920826	0.999761183281	N\A	0.019230945233	0.019182265431	49	12	-0.032907155706	Global Trend	
2750000	449.226053	1	-0.932249911566	1.021823265934	-0.061084202227	0.000360484804	0.964798554766	N\A	0.031904189091	0.021787129744	36	15	-0.008717649230	Global Trend	
2800000	460.492228	1	-0.840345638124	0.993186815925	-0.044500856210	0.000052985114	0.971200692113	N\A	0.031453433810	0.023059012826	39	14	-0.004253247945	Global Trend	
2850000	449.110546	1	-0.982654221106	1.080272293047	-0.103604195154	0.000122538641	0.968249090505	N\A	0.028818855086	0.021271993752	50	13	-0.007127356463	Global Trend	
2900000	457.068720	1	-1.025599220578	1.102220608702	-0.102454743666	0.000081200467	0.999981755761	N\A	0.019675874034	0.019671975229	37	15	-0.506530742979	Global Trend	
2950000	438.846925	1	-0.974050086239	1.074026687203	-0.074635551793	0.000126282302	0.999907961180	N\A	0.015537406415	0.015532055189	38	12	-0.269594808024	Global Trend	
3000000	446.972157	1	-0.982040832253	1.055238248515	-0.047064704272	0.000133366079	0.989685094637	N\A	0.019710561124	0.016844623347	46	14	0.035399393080	Global Trend	
3050000	442.098200	1	-1.061177339603	1.119545620795	-0.118917328737	0.000128930849	0.999583159908	N\A	0.018164609425	0.018063201529	45	15	0.141111917792	Global Trend	
3100000	431.740417	1	-1.023056930117	1.091315004523	-0.089719870919	0.000096271328	0.996729200172	N\A	0.020187471087	0.019378265588	31	12	0.042129561449	Global Trend	
3150000	441.185360	1	-1.107462154900	1.128796635174	-0.121449340107	0.000103886644	0.984867178225	N\A	0.025094343012	0.020909223853	40	12	0.019741891364	Global Trend	
3200000	438.872733	1	-0.982546952764	1.089586198320	-0.088777495610	0.000166642337	0.999701572723	N\A	0.019112360854	0.019036529750	35	14	0.278502453209	Global Trend	
3250000	426.511736	1	-0.916292954332	1.131574550678	-0.133815016420	0.000129760193	0.999888477188	N\A	0.020282448579	0.020263621338	51	11	-0.273417548519	Global Trend	
3300000	449.850263	1	-0.798141708640	0.973576498336	-0.029952839164	0.000148971436	0.952261730188	N\A	0.037316586239	0.025074193970	45	14	-0.001709443504	Global Trend	
3350000	448.594862	1	-0.825901699479	1.036932874679	-0.047073477085	0.000151406088	0.985322917561	N\A	0.023868200285	0.020243713629	47	14	-0.027384500768	Global Trend	
3400000	431.965047	1	-1.115601382219	1.133256776759	-0.130987606918	0.000123099421	0.995825169270	N\A	0.020686391185	0.019532142838	37	14	0.050037629883	Global Trend	
