Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-glob-003.txt
Log File Name:                   STR_d1_m9-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2457032847
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	535.924656	1	-1.468332164078	1.091822695862	0.010260286657	-0.099647181228	-0.001360698884	0.000146891349	0.999200398018	N\A	0.026144833007	0.003520193340	0.028512164723	0.004872970172	38	13	0.196935502849	Global Trend	
1550000	518.436163	1	-1.426723480730	1.075317327169	0.001417752382	-0.096173476378	0.012084746162	0.000090963613	0.996020604618	N\A	0.025568561324	0.003487218263	0.026794933278	0.004896687738	36	14	0.030719390898	Global Trend	
1600000	532.490026	1	-1.319297688597	1.027147052741	0.022148603072	-0.091031665489	-0.007634788381	0.000188892008	0.981141235647	N\A	0.067957240832	0.010288518886	0.032655654894	0.006429529878	39	14	-0.007404130109	Global Trend	
1650000	535.052136	1	-1.666864502182	1.170583253051	-0.002503522658	-0.080076580711	-0.003453306226	0.000098308739	0.976104795643	N\A	0.095524737271	0.013272626758	0.041917503054	0.007499438472	30	13	0.001436537581	Global Trend	
1700000	534.203425	1	-1.334528930168	1.152417984360	-0.001124140632	-0.107090068829	0.001926887193	0.000108154378	0.987528374270	N\A	0.030995522728	0.004158229412	0.027688805397	0.004640193039	35	15	0.014339589742	Global Trend	
1750000	551.913041	1	-1.519374452908	1.081101476658	0.011958913854	-0.094588025370	0.001736575572	0.000087093823	0.999987961470	N\A	0.024362957453	0.003037110871	0.026478082090	0.004469013967	42	17	-1.068740785806	Global Trend	
1800000	546.301557	1	-1.033356118177	0.996100045398	0.019661536075	-0.061094472257	-0.004515543805	0.000278870772	0.987089795488	N\A	0.043816099067	0.006582472554	0.026413627762	0.005250555861	36	15	-0.020023835484	Global Trend	
1850000	545.488926	1	-1.442953579638	1.064461606359	0.006525808364	-0.070317929195	-0.000718340692	0.000161727774	0.999737646797	N\A	0.022605733406	0.002917322935	0.024306380723	0.004030680777	28	18	-0.439597524844	Global Trend	
1900000	552.174201	1	-1.469531509253	1.047302664522	0.004142062158	-0.052412934384	0.001228222560	0.000135904037	0.999983760337	N\A	0.023283844845	0.003108222384	0.025080079290	0.004281686540	40	10	-1.451849905657	Global Trend	
1950000	544.486191	1	-1.546925884368	1.100054317978	0.006251457454	-0.096364173434	-0.000387611368	0.000135368553	0.986012884277	N\A	0.030701189317	0.004622838455	0.027125780143	0.004649042401	35	11	-0.027413313782	Global Trend	
2000000	546.552576	1	-1.402702642395	1.050320553143	0.005784592973	-0.052910156266	-0.003307918450	0.000186037052	0.997524307756	N\A	0.021687275794	0.002899400948	0.022859524085	0.003910433351	36	9	-0.120518490876	Global Trend	
2050000	543.097835	1	-1.741907947602	1.227657802648	-0.010891333932	-0.127053838011	0.005806575143	0.000143651528	0.985836650622	N\A	0.068047645287	0.008911868470	0.033608103926	0.006009253115	39	10	-0.003735987430	Global Trend	
2100000	538.324729	1	-1.319019346574	1.058842986746	0.014866589122	-0.079383415975	-0.006010075105	0.000179588985	0.995250674028	N\A	0.023925597890	0.003126901050	0.025018622535	0.004258838784	40	9	-0.076607880697	Global Trend	
2150000	533.447785	1	-1.437701868740	1.034960266160	0.005088996352	-0.042123483702	0.001750257063	0.000147227523	0.999962148729	N\A	0.026163523262	0.003585602284	0.028281276367	0.004606547904	32	10	0.723865202175	Global Trend	
2200000	557.185579	1	-1.373865537847	1.083089232895	0.005251476553	-0.078424571871	-0.001619236689	0.000091238137	0.996041010052	N\A	0.024737361809	0.003158032179	0.025815674285	0.004129973104	36	10	0.057955360690	Global Trend	
2250000	535.615794	1	-1.325355133852	1.028465630393	0.008264376104	-0.055622535363	-0.000298657324	0.000117127440	0.984335623111	N\A	0.035985507787	0.004924951131	0.027673969736	0.004517445206	45	10	-0.010333620906	Global Trend	
2300000	549.188163	1	-1.267401892835	0.967676530281	0.012889139830	0.001279151143	-0.007545261807	0.000093913803	0.988988441187	N\A	0.036000207737	0.004797675243	0.025767700722	0.004358647781	33	11	-0.008464550569	Global Trend	
2350000	527.716258	1	-1.492829483266	1.116210028287	0.010795963267	-0.121765994443	-0.001071488371	0.000248653827	0.990231106965	N\A	0.028666669914	0.003950383376	0.029123255291	0.004779284051	45	9	0.066941083514	Global Trend	
2400000	545.218131	1	-1.444841418967	1.085298443365	0.005072197264	-0.094051263836	0.005088641783	0.000033828700	0.999249270985	N\A	0.022114105226	0.002934424878	0.023785453234	0.003664133117	45	11	0.044269259314	Global Trend	
2450000	530.066828	1	-1.356353624071	1.034662907000	0.009918266077	-0.036896837012	-0.007553147337	0.000094636464	0.999996804375	N\A	0.023031862028	0.003048233401	0.025071437915	0.004355404111	36	10	1.534106744308	Global Trend	
2500000	563.218087	1	-1.475492092926	1.077320301371	0.010932618854	-0.078863409587	-0.006495484406	0.000147791986	0.990625897452	N\A	0.023962468213	0.003515674083	0.020827677603	0.003857275456	36	10	0.030869870400	Global Trend	
2550000	535.553204	1	-1.473072959143	1.083528397459	-0.000366512710	-0.064991721561	0.004706134289	0.000183192010	0.978350886502	N\A	0.082169931971	0.012976164695	0.036214855195	0.007776826071	43	9	-0.003146292816	Global Trend	
2600000	546.211037	1	-1.352655788465	1.054264492770	0.010508163192	-0.060443958243	-0.004769487546	0.000170569527	0.999978799407	N\A	0.019526703270	0.002573408978	0.021417355536	0.003648367052	48	8	-1.561343474896	Global Trend	
2650000	536.938991	1	-1.313664079263	0.990706074648	0.013665427287	-0.033283953224	-0.005436898672	0.000131487091	0.977852043570	N\A	0.075948681122	0.011274577944	0.036225824064	0.006933897422	41	8	-0.002905471525	Global Trend	
2700000	548.440348	1	-1.267972501885	0.990907867131	0.014536024881	-0.037057385288	-0.006140312210	0.000128131191	0.980045090974	N\A	0.059016485771	0.008631154852	0.031673241544	0.006224719991	38	11	-0.007588812864	Global Trend	
2750000	547.555171	1	-1.499904631522	1.079169618151	0.007793527429	-0.073885997290	-0.002179330734	0.000238063541	0.989952992040	N\A	0.037792369514	0.005973213182	0.021772525217	0.004470367245	39	11	-0.018088914721	Global Trend	
2800000	538.848345	1	-1.407703813551	1.066038520278	0.006505775489	-0.058690582371	-0.003487492376	0.000200468650	0.989734286662	N\A	0.027387094149	0.003716359191	0.025683422086	0.004496281441	33	11	0.043715818856	Global Trend	
2850000	542.163551	1	-1.414012470164	1.036535993113	0.012422114944	-0.040834125872	-0.009926551134	0.000225564278	0.994358652075	N\A	0.014170476887	0.003009817449	0.011685293491	0.003204936515	41	10	-0.058753768123	Global Trend	
2900000	544.631867	1	-1.336350691967	1.024985043315	0.013860147293	-0.065959334947	-0.001567280101	0.000129036045	0.995633836253	N\A	0.029297922685	0.005290195678	0.010876968722	0.003973554822	32	8	-0.013982635604	Global Trend	
2950000	556.104224	1	-1.437985987667	1.067667148675	0.004947965618	-0.075217508040	0.002041301288	0.000068571755	0.998200476108	N\A	0.021822192032	0.002812643687	0.023421787242	0.004027307617	45	8	-0.049778228665	Global Trend	
3000000	537.184166	1	-1.464234163412	1.168921440637	-0.006962634484	-0.100840899146	0.006941465979	0.000156880806	0.979004242617	N\A	0.042997756632	0.005904089970	0.029299131465	0.005033056901	47	9	0.016177404196	Global Trend	
3050000	527.500042	1	-1.429219485751	1.009053563637	0.015233532236	-0.011150040681	-0.013681601837	0.000092261271	0.999825718309	N\A	0.022802725671	0.003242824831	0.024702371075	0.004308385953	40	9	0.198954627181	Global Trend	
3100000	519.277576	1	-1.493220874083	1.097884377256	0.007280017713	-0.107628894455	0.002107354839	0.000097099392	0.999838914395	N\A	0.025415482640	0.003608856510	0.027555411644	0.004664470070	39	9	-0.246003557585	Global Trend	
3150000	538.061019	1	-1.320796005603	0.996861988763	0.017363983430	-0.046124783792	-0.005687222457	0.000104629908	0.983064371506	N\A	0.051919578464	0.007187975701	0.029973876559	0.005428011210	41	9	-0.007575774786	Global Trend	
3200000	537.307208	1	-1.988752381317	1.406260618461	-0.043529571380	-0.171036634327	0.019768466639	0.000113787631	0.981673789852	N\A	0.076659082510	0.011063401334	0.035278896723	0.006805893176	38	10	-0.002575496314	Global Trend	
3250000	539.232419	1	-1.486012857118	1.058961703436	0.011306986696	-0.052666357913	-0.008083434182	0.000088443359	0.977689293616	N\A	0.054384895254	0.007850205702	0.033462803880	0.005774596958	29	10	-0.005851852298	Global Trend	
3300000	537.639304	1	-1.299011540222	0.990555798194	0.018196802567	-0.018174936210	-0.014475018831	0.000211268559	0.983719812804	N\A	0.046682877282	0.006118082799	0.030773271179	0.005240005748	35	11	-0.014682378512	Global Trend	
3350000	529.226077	1	-1.697114565706	1.284451695610	-0.036734498613	-0.093332191112	0.014578378855	0.000126359890	0.980622440401	N\A	0.079135281136	0.010124712801	0.036556092414	0.006142736663	33	9	0.000689552165	Global Trend	
3400000	535.234516	1	-1.401665158343	1.044820422073	0.007071465923	-0.048922419765	-0.002982557768	0.000162349663	0.999730828411	N\A	0.024229482612	0.003694493646	0.026398103023	0.004593879792	32	10	-0.310260398325	Global Trend	
3450000	537.708407	1	-1.449207169758	1.059057767077	0.010239744245	-0.069423801975	-0.003128847086	0.000412689755	0.991669914909	N\A	0.028714406474	0.004031710253	0.028611287560	0.005007874480	37	9	0.126872286844	Global Trend	
3500000	544.008528	1	-1.425703073103	1.070646572187	0.008196363171	-0.080130755126	0.000045854384	0.000101146767	0.999695122670	N\A	0.024006091144	0.003118412623	0.025716432008	0.004161906479	35	10	-0.176331480311	Global Trend	
3550000	529.516873	1	-1.410360161843	1.076498815979	-0.003025415874	-0.084573899711	0.011188594858	0.000123241001	0.999964518501	N\A	0.023475458216	0.002796444430	0.025626699479	0.004075021689	36	9	0.622003421832	Global Trend	
3600000	535.802039	1	-1.278807696455	1.053005214312	0.005132441614	-0.056632579162	-0.000510451357	0.000098567397	0.999963057734	N\A	0.024604559521	0.003397561891	0.026662716496	0.004551800242	31	9	0.803872421879	Global Trend	
3650000	547.033022	1	-1.422357284626	1.054366693617	0.007721591462	-0.058079957249	-0.004343668945	0.000198858375	0.998841198590	N\A	0.024380801216	0.003269712415	0.026222221547	0.004468840529	40	10	-0.233370495402	Global Trend	
3700000	545.955421	1	-1.368291332460	1.053209079499	0.014562164723	-0.046036409927	-0.014543107173	0.000127925079	0.997520007957	N\A	0.021906233301	0.002632944130	0.023337724498	0.003561329240	37	11	0.084780440605	Global Trend	
3750000	539.260545	1	-1.501793571705	1.101239970095	0.001615328739	-0.065605062970	-0.002711237231	0.000100460459	0.981259982442	N\A	0.089769408791	0.014280251550	0.036432390995	0.007412481811	36	11	-0.001394003842	Global Trend	
3800000	549.495375	1	-1.378821496880	1.023999997877	0.007108903955	-0.029987484228	-0.001492629725	0.000092932414	0.999808335301	N\A	0.020707534294	0.002756296435	0.022717209130	0.003823472724	33	9	-0.258087970191	Global Trend	
3850000	549.105567	1	-1.432307866876	1.086416252018	0.006489219496	-0.096735016184	0.003104005041	0.000088254964	0.999932112577	N\A	0.023641647540	0.002704617776	0.025497741874	0.003225061896	33	9	-0.433699033036	Global Trend	
3900000	540.505759	1	-1.304716706387	1.029202967244	0.008351222636	-0.036559130125	-0.005376060631	0.000075514830	0.999386675057	N\A	0.026351123780	0.003627244186	0.028353310000	0.004769010011	47	10	-0.100752565899	Global Trend	
3950000	538.849851	1	-1.542503171445	1.135676469410	0.005265847517	-0.153333173127	0.012708864645	0.000092729914	0.992833427289	N\A	0.025243773943	0.003967289797	0.025729482272	0.005080507267	33	10	-0.032407379480	Global Trend	
4000000	533.364993	1	-1.566585018571	1.055863987145	0.012692660446	-0.080023382853	-0.001437569602	0.000024541664	0.994142013097	N\A	0.022179458334	0.003122836977	0.021934744288	0.004013125390	30	9	0.008957109853	Global Trend	
4050000	547.944848	1	-1.476811595849	1.044670100810	0.018519074139	-0.052756166337	-0.010279827111	0.000143897154	0.999847003070	N\A	0.027308478693	0.003620932824	0.029337034329	0.005162797185	31	11	0.614323658794	Global Trend	
4100000	546.378825	1	-1.547113104238	1.077999829929	0.007291130271	-0.061194335969	-0.004968891048	0.000031176518	0.982685692375	N\A	0.039885053002	0.005264569173	0.028279392918	0.004885729026	43	9	-0.003338837083	Global Trend	
4150000	547.669527	1	-1.336081109246	1.061295490657	0.010407354101	-0.077625643845	-0.003012786468	0.000023460211	0.996150408713	N\A	0.024444560906	0.003471893323	0.025853299520	0.004561508011	32	10	-0.014887126226	Global Trend	
4200000	531.512061	1	-1.369362602437	1.053013790493	0.010521905609	-0.074165969562	-0.003609385317	0.000150403341	0.988699290632	N\A	0.029542948007	0.003751240820	0.028410388299	0.004591310588	32	9	-0.028713097773	Global Trend	
4250000	538.922750	1	-1.547359106116	1.104426776538	0.010826769594	-0.111570180794	-0.004066756206	0.000140471941	0.999928133463	N\A	0.022573407219	0.003020228989	0.024420425121	0.004170144309	29	10	0.615261546863	Global Trend	
4300000	542.909127	1	-1.468623537263	1.063082988437	0.010848356155	-0.071299893319	-0.004334291055	0.000241880007	0.986774339701	N\A	0.027594584379	0.003867048230	0.026244232093	0.004989856522	33	11	0.057431335694	Global Trend	
4350000	536.240772	1	-1.366043824616	1.099112576402	0.004858380320	-0.100000060722	-0.000328378631	0.000144253513	0.998688057107	N\A	0.024578168295	0.003240659348	0.026523835818	0.004397092346	32	12	0.193126386920	Global Trend	
4400000	550.819344	1	-1.474643810381	1.080575292633	0.007355452898	-0.089050110806	0.000297270984	0.000096768661	0.998762727538	N\A	0.023331424918	0.002947466019	0.024616412666	0.003673231028	42	11	0.108163633136	Global Trend	
4450000	534.775730	1	-1.333479324090	1.037843214888	0.016050165194	-0.040111717743	-0.012984492228	0.000168289289	0.999957679772	N\A	0.024860936471	0.003572983975	0.026853382630	0.004627402830	29	9	0.942004024435	Global Trend	
4500000	545.301605	1	-1.211246195152	1.038575867491	0.002407603675	-0.042513215481	0.000963697667	0.000268944246	0.999983267823	N\A	0.019939407990	0.002767142154	0.021814271434	0.003861431554	44	11	-1.497541780215	Global Trend	
4550000	547.530108	1	-1.607066157186	1.058545936981	0.010405503920	-0.069968778879	-0.003233736710	0.000056896784	0.998795217918	N\A	0.021318840913	0.002602794157	0.022606692853	0.003764327102	31	9	0.064408150426	Global Trend	
4600000	546.639020	1	-1.387084374715	1.062745117758	0.006559450360	-0.059221767551	-0.002259340434	0.000156059628	0.993306832986	N\A	0.025309918451	0.003149423868	0.025377959751	0.004088236844	37	10	0.075048528039	Global Trend	
4650000	548.983377	1	-1.488343521473	1.065147116844	0.013658572099	-0.071698428344	-0.006948894401	0.000140626649	0.999545614232	N\A	0.017746935825	0.002621085633	0.019270838566	0.003671021271	34	10	-0.312695837014	Global Trend	
4700000	547.707118	1	-1.458970870537	1.107598231396	0.004466395275	-0.070730058539	-0.007776621090	0.000111227771	0.982308113891	N\A	0.041470379852	0.005130417220	0.029012047850	0.004579477825	35	9	0.011240004256	Global Trend	
4750000	548.643865	1	-1.684890301218	1.133257296671	-0.000500640982	-0.099031037996	0.000565909768	0.000145212975	0.987270917103	N\A	0.031532039493	0.004426397329	0.026324718624	0.004465907458	33	11	-0.028603621476	Global Trend	
4800000	557.120556	1	-1.324562673648	1.037207115461	0.004402054383	-0.052837417047	0.001858596912	0.000132035691	0.991534176184	N\A	0.026804045719	0.003404811862	0.025094683409	0.004290455057	32	12	-0.038440025653	Global Trend	
4850000	534.617042	1	-1.394528016058	1.098721403681	0.004368325986	-0.109427372860	0.005660290187	0.000101387186	0.999970013319	N\A	0.026424102607	0.003456913610	0.028964047346	0.004961883773	38	10	-0.655081451056	Global Trend	
4900000	538.448084	1	-1.382701004113	1.006418595775	0.014057020226	-0.011100400152	-0.011073810837	0.000123615129	0.994916502838	N\A	0.024298055302	0.003436455801	0.024984556414	0.004309112862	44	11	-0.039197778321	Global Trend	
4950000	555.854886	1	-1.373669757193	1.022167810544	0.008756023466	-0.014548578338	-0.006164448559	0.000135669263	0.996673477419	N\A	0.022447440671	0.003600070010	0.019016751603	0.003957161348	48	11	0.025929688227	Global Trend	
5000000	540.950206	1	-1.374907399460	1.028329168183	0.010392882185	-0.029758650432	-0.006931699443	0.000165507079	0.998590199648	N\A	0.026093204703	0.003149067142	0.027821128228	0.004386271697	42	8	0.123836696526	Global Trend	
5050000	532.343615	1	-1.524847968521	1.109461356348	0.010255020385	-0.119548111473	-0.000224481930	0.000075390584	0.999958856929	N\A	0.023573772093	0.003567204599	0.025686253206	0.004535140677	32	8	-0.521582916776	Global Trend	
5100000	538.596354	1	-1.341972924874	1.015802651824	0.016861581804	-0.079072111373	-0.001503041035	0.000162779899	0.978559263794	N\A	0.081297118943	0.011964435301	0.037378101000	0.007409185225	31	8	-0.005108965677	Global Trend	
5150000	541.421362	1	-1.479665359029	1.088198368215	0.005473781656	-0.098748855289	0.005071843388	0.000168680980	0.999988773770	N\A	0.025109005546	0.003563941241	0.027194575216	0.004755812306	41	10	1.787656756756	Global Trend	
5200000	547.558853	1	-1.578376165855	1.104001691852	-0.000047061352	-0.101417177864	0.006922678434	0.000104183491	0.996323136687	N\A	0.024275509833	0.003328723492	0.025694389820	0.004445239569	43	9	-0.057185448822	Global Trend	
5250000	546.101821	1	-1.413439951166	1.020129654320	0.009070177669	-0.022498956031	-0.006147951090	0.000093505267	0.997806895214	N\A	0.020896008907	0.002783827249	0.022552029587	0.003666881096	30	11	-0.067133877199	Global Trend	
5300000	542.751172	1	-1.515445203085	1.114861686020	0.009714353278	-0.124257054514	-0.000383063648	0.000147902625	0.980912026939	N\A	0.039067335922	0.005335375007	0.030013846332	0.005187399564	38	11	-0.018419843851	Global Trend	
5350000	551.504345	1	-1.347777990291	1.044208598576	0.011278141035	-0.045773945894	-0.005945898052	0.000089948461	0.999327035190	N\A	0.025475071085	0.003305194502	0.027408275070	0.004665435060	47	12	0.150505075210	Global Trend	
5400000	550.571203	1	-1.281799668620	1.030893513774	0.005633528539	-0.021013293944	-0.004612691894	0.000131916809	0.995332080482	N\A	0.023257224362	0.003095912984	0.023987297772	0.004027885327	35	11	0.070616844687	Global Trend	
5450000	537.615123	1	-1.411342193077	1.043762686774	0.007391860922	-0.045147590379	-0.005017490866	0.000123861801	0.990044105019	N\A	0.028122347869	0.003935828304	0.027045091504	0.004708388525	39	8	0.038302172823	Global Trend	
5500000	528.242813	1	-1.369879623915	1.137193738964	0.001447471282	-0.152901478297	0.013485586073	0.000244658834	0.999963989484	N\A	0.023891659486	0.003393128974	0.025776400288	0.004318558016	43	9	-1.306482958119	Global Trend	
5550000	540.386939	1	-1.368274140211	1.026959474108	0.008511110821	-0.033199347869	-0.008244518128	0.000083083791	0.981277859382	N\A	0.073837673545	0.010877936074	0.035360401496	0.006837682660	39	9	-0.002692697278	Global Trend	
5600000	534.558639	1	-1.449854734014	1.049350677111	0.000872152254	-0.053111876857	0.002236400736	0.000086267895	0.999960580879	N\A	0.023905532615	0.002941745710	0.026057138173	0.004106230168	38	10	0.411216786205	Global Trend	
5650000	535.664857	1	-1.876832777319	1.333321907595	-0.024340683832	-0.170160849038	0.012203307468	0.000101766620	0.986214676980	N\A	0.078572109237	0.011730384111	0.034439563044	0.007032544381	38	8	-0.001170899774	Global Trend	
5700000	536.892167	1	-1.724013656372	1.241678924310	-0.008028694621	-0.154115812444	0.006061022041	0.000117082943	0.979709771674	N\A	0.092248902278	0.012685693865	0.041030319629	0.007396411278	40	10	-0.000674888609	Global Trend	
5750000	548.599252	1	-1.427021922842	1.050750538848	0.010171252980	-0.065310385647	-0.002367952201	0.000085096464	0.988630407772	N\A	0.044070539949	0.006165564218	0.025892264363	0.004767238380	43	13	-0.007708469108	Global Trend	
5800000	551.045602	1	-1.448517140326	1.062590329017	0.006931325519	-0.064391661669	-0.004756172227	0.000062542974	0.999942071107	N\A	0.022075700801	0.002728164165	0.024193973944	0.004234963280	38	13	-0.298777312609	Global Trend	
5850000	551.855430	1	-1.331258534958	1.055055579346	0.007409688436	-0.057513888872	-0.001044667258	0.000173615164	0.999323265038	N\A	0.023770207943	0.002960447850	0.025768912533	0.004151026715	41	11	0.225723274884	Global Trend	
5900000	551.653940	1	-1.357070576610	1.039533018750	0.005102780564	-0.030928300160	-0.005244249534	0.000072658956	0.996329828225	N\A	0.023590200302	0.002703090027	0.024292457309	0.003908529683	38	11	0.041032240744	Global Trend	
5950000	543.495748	1	-1.262932843361	1.009376056775	0.014593030244	-0.008682378036	-0.014494374630	0.000154237680	0.999963731662	N\A	0.025416368844	0.003304381248	0.027403754243	0.004369375119	28	11	1.124722094186	Global Trend	
6000000	533.920115	1	-1.408464338496	1.069592853794	0.009501896571	-0.081394373033	0.001055871123	0.000176893592	0.999405172482	N\A	0.024249552767	0.003574123841	0.026290108300	0.004745408416	30	9	-0.292225750038	Global Trend	
6050000	540.006089	1	-1.437523989590	1.090563803657	0.003958748430	-0.100338041290	0.005971987159	0.000139404455	0.999981294096	N\A	0.026629543612	0.003780275829	0.028981844508	0.005232156867	24	10	1.259008887843	Global Trend	
6100000	532.331697	1	-1.383679838582	1.071033505092	0.007181042036	-0.080747700128	0.000210202141	0.000097072290	0.999255549488	N\A	0.027392529174	0.003741194340	0.029770023060	0.005144017637	38	8	-0.138568661952	Global Trend	
6150000	525.547890	1	-1.536417393494	1.107290059714	0.005715697209	-0.137130524939	0.010322065371	0.000152446881	0.978282835480	N\A	0.068263319827	0.009898955944	0.036603752158	0.007201430814	33	9	0.005890923916	Global Trend	
6200000	566.259806	1	-1.438965018805	1.071874174195	0.006016429884	-0.077337675176	-0.000265874676	0.000162345567	0.997758567105	N\A	0.020062036732	0.002867854293	0.021530825676	0.003696108889	50	13	-0.135100949568	Global Trend	
6250000	544.245996	1	-1.437331090168	1.088068089329	0.001536230614	-0.095172377516	0.005676257661	0.000211109175	0.999940665071	N\A	0.022803325233	0.003094472799	0.024692012539	0.004038182424	32	11	-0.597911721503	Global Trend	
6300000	537.536987	1	-1.576655229312	1.060452405295	0.009361858004	-0.063126756935	-0.005260043163	0.000135794993	0.999896742598	N\A	0.024935836703	0.003591485425	0.026961212882	0.004779812847	31	9	-0.561166714828	Global Trend	
