Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-fab-006.txt
Log File Name:                   SCH_d1_m7-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            83010425
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	469.584497	1	-1.606342777147	1.079941189016	-0.012782841604	-0.016651860636	0.000120398735	0.965834701378	N\A	0.034729666109	0.032919681151	0.003917099394	37	3	
1550000	473.234374	1	-1.379547655197	0.937565375041	0.073714816249	-0.014556182518	0.000211003792	0.960600291218	N\A	0.038314181616	0.033630012511	0.003802479376	39	3	
1600000	478.481604	1	-1.462853739539	1.018417855571	-0.016259438930	-0.007862943530	0.000067919438	0.969848196790	N\A	0.038210140125	0.033280465527	0.003791607174	46	7	
1650000	468.629626	1	-1.515671090658	1.021455197744	0.022517768389	-0.018908184909	0.000070072479	0.961351931827	N\A	0.041795961090	0.035234683736	0.004094228650	43	2	
1700000	481.207653	1	-1.431130812298	0.972700843451	0.051425797257	-0.015794181221	0.000054198082	0.967435429302	N\A	0.036846628717	0.032204038474	0.003829669739	29	5	
1750000	465.890430	1	-1.313986438377	0.981187336598	0.032526149238	-0.010864539123	0.000125796874	0.963423647111	N\A	0.034802558490	0.031626442865	0.003822277774	37	4	
1800000	482.536367	1	-1.252723178488	0.874296019655	0.123831792927	-0.016589955213	0.000085315207	0.963815122087	N\A	0.038422525061	0.034614614729	0.003944669568	32	4	
1850000	479.270799	1	-1.542690738398	1.018203733240	0.036401653416	-0.019304595016	0.000144723531	0.960287514336	N\A	0.037541157079	0.034040996896	0.004213596938	42	4	
1900000	464.932836	1	-1.547214290617	1.039893382603	0.002097388537	-0.011519221056	0.000129188266	0.961107686147	N\A	0.037925919568	0.034165193464	0.004559862076	40	4	
1950000	468.664314	1	-1.562707410355	1.047292116789	-0.023513672281	-0.007720275472	0.000072707974	0.970911840358	N\A	0.037599951329	0.033337214078	0.003578564273	33	5	
2000000	484.037948	1	-1.382387321908	0.939397078899	0.084542100827	-0.020606009217	0.000060074074	0.963704937025	N\A	0.038776588663	0.034207592019	0.004359445328	35	4	
2050000	495.196006	1	-1.439403575982	0.981139868414	0.030536502814	-0.012091072105	0.000123848267	0.965947330137	N\A	0.037650230534	0.032683127245	0.003807637820	39	4	
2100000	482.996138	1	-1.506065787945	1.019410321838	0.007604603423	-0.013112163752	0.000199400389	0.967012104653	N\A	0.037095056055	0.032886468191	0.004085556434	45	3	
2150000	465.632823	1	-1.489377988775	0.992930804558	0.045461371965	-0.016679067615	0.000136987938	0.956519155956	N\A	0.041458105333	0.036933505632	0.004445861716	38	2	
2200000	472.454301	1	-1.488619826465	1.010488194782	0.024738432611	-0.013006376488	0.000030801339	0.973457149749	N\A	0.033509922858	0.030805493021	0.003682479833	35	7	
2250000	482.316953	1	-1.616631278701	1.074608809508	-0.030628742835	-0.010185454344	0.000018788689	0.973041059995	N\A	0.034336906666	0.031014785054	0.003476136512	41	3	
2300000	464.546839	1	-1.361313097252	0.920610493901	0.106821940826	-0.021426667965	0.000162614403	0.960138553355	N\A	0.037851306075	0.034217501844	0.004129713701	28	4	
2350000	448.176868	1	-1.434111872246	0.957799943546	0.052027478409	-0.010195152940	0.000108790078	0.961173787720	N\A	0.039096338387	0.035421726178	0.003891208921	34	2	
2400000	467.263437	1	-1.336777529599	0.899967798877	0.119850051575	-0.018170894223	0.000151106872	0.981671539046	N\A	0.028361565826	0.014091788153	0.003335087243	34	2	
2450000	465.462649	1	-1.465723857274	0.961479702752	0.088992083703	-0.017734238862	0.000126213044	0.960809229379	N\A	0.038133461114	0.033337429941	0.004121606856	33	2	
2500000	472.001890	1	-1.584671255116	1.035133754333	0.013056600605	-0.012219048067	0.000120011558	0.964027244371	N\A	0.038526346129	0.034316996647	0.003925367646	40	3	
2550000	475.492875	1	-1.377706360385	0.935538767204	0.067018618119	-0.012985458629	0.000169912853	0.961264694867	N\A	0.037400763373	0.033517987472	0.004097729601	36	4	
2600000	460.246435	1	-1.527948721671	1.001983656924	0.030533603319	-0.012210183164	0.000125837766	0.962404990566	N\A	0.038828184323	0.034650373512	0.004022025965	38	4	
2650000	486.024532	1	-1.388429897376	0.963806480614	0.030656245270	-0.011140826485	0.000089017067	0.968988569347	N\A	0.036430725722	0.032170720150	0.003695664074	40	5	
2700000	472.223888	1	-1.455925970875	0.986178170110	0.060469176091	-0.019521096225	0.000098882308	0.962605855784	N\A	0.039794101009	0.035167991087	0.004207064815	49	4	
2750000	473.331234	1	-1.297594176496	0.897914572578	0.119152210506	-0.021853612423	0.000112895454	0.962270197768	N\A	0.033686418962	0.030248485838	0.003670042855	40	8	
2800000	479.301551	1	-1.445775789160	1.006310563343	0.021469731545	-0.013969726848	0.000139312710	0.963602468959	N\A	0.038725018881	0.034323568992	0.004077737643	27	7	
2850000	466.281422	1	-1.178957780818	0.880601755025	0.150560217097	-0.023679097856	0.000130777861	0.957379124032	N\A	0.042305350162	0.036650244542	0.004521067079	30	4	
2900000	490.118094	1	-1.449519227752	0.962411086068	0.079102189526	-0.017386251779	0.000091989028	0.962793537423	N\A	0.036523342670	0.031612754724	0.004242509340	32	5	
2950000	484.408133	1	-1.464905869619	1.017325617609	0.012388828826	-0.009513467085	0.000067124366	0.969847352255	N\A	0.034287981774	0.031229284138	0.003839590502	35	7	
3000000	473.388634	1	-1.239518990670	0.846175374556	0.159793206003	-0.021308958761	0.000128141810	0.967254848638	N\A	0.035293863381	0.032539959572	0.003852380803	33	4	
3050000	481.527916	1	-1.424974014766	0.972473727853	0.048632978617	-0.016564470881	0.000062092860	0.971114540065	N\A	0.035742653168	0.031832932141	0.003905600578	48	5	
3100000	497.106658	1	-1.352104217449	0.911210016092	0.118719481705	-0.023146461632	0.000092949415	0.969011827172	N\A	0.034419041360	0.031824404083	0.003903831932	52	8	
3150000	485.607029	1	-1.520370572111	1.029490280727	0.029926740336	-0.022272789757	0.000085763563	0.966249874051	N\A	0.034670405958	0.032295228326	0.004168566073	24	7	
3200000	478.217339	1	-1.502306414678	1.041892637289	-0.016774414363	-0.012966021051	0.000090101595	0.968479703312	N\A	0.035374394950	0.031989330748	0.004041305451	35	6	
3250000	464.774015	1	-1.595857564665	1.045789904731	0.015788130221	-0.019276262485	0.000115385307	0.963342970067	N\A	0.038348669893	0.034041718698	0.003817453101	39	5	
3300000	477.349348	1	-1.320607125922	0.917939243933	0.064737298322	-0.010294326070	0.000121817758	0.963983465668	N\A	0.037554126206	0.034083797963	0.003911968217	35	3	
3350000	483.132859	1	-1.584299413747	1.072463177212	-0.047728137473	-0.005071140819	0.000030575552	0.972429634826	N\A	0.032964790240	0.030115110310	0.003595805308	35	8	
3400000	453.344145	1	-1.547456879339	1.019027775621	0.042041223666	-0.019394980408	0.000131882214	0.958942707950	N\A	0.039130065633	0.035990461049	0.004703340475	40	7	
3450000	462.973566	1	-1.422624533870	0.948752812862	0.076246271511	-0.014537594340	0.000146072940	0.960147073367	N\A	0.035223490538	0.031806449018	0.003897289020	35	3	
3500000	451.406228	1	-1.531420694654	1.013732924908	0.040745273024	-0.017491821418	0.000157421440	0.959572390594	N\A	0.040298332407	0.035675043846	0.004232836206	39	2	
3550000	463.350287	1	-1.386652511958	0.926361192241	0.087342867573	-0.012521776221	0.000151059581	0.958473207979	N\A	0.039118556327	0.035167801350	0.004178818894	25	5	
3600000	486.713434	1	-1.524184588861	1.020517255666	0.009020896804	-0.010518124708	0.000154212983	0.965677586226	N\A	0.036159131387	0.031556401767	0.003565761548	28	4	
3650000	465.478309	1	-1.572457473239	1.062961199145	-0.018247097887	-0.010808891065	0.000118999437	0.961736698398	N\A	0.038504254172	0.034865176333	0.004030875774	28	4	
3700000	478.880506	1	-1.563087909368	1.028971753021	0.008802137894	-0.010406704791	0.000064934363	0.965111535623	N\A	0.037818919476	0.032506344630	0.003960308689	45	5	
3750000	473.610587	1	-1.589440241222	1.096340286681	-0.083629601841	-0.005475496241	0.000007361307	0.964476967563	N\A	0.039591508678	0.035295982363	0.004268712738	33	6	
3800000	476.570612	1	-1.472518475400	0.996303131635	0.026830891156	-0.015628138037	0.000027793406	0.967367526156	N\A	0.035203095425	0.030112694586	0.003925097620	41	2	
3850000	473.145896	1	-1.406246812080	0.960172862867	0.051284741784	-0.014123841697	0.000120013718	0.963911189800	N\A	0.038198379077	0.034218295232	0.004430372795	32	4	
3900000	479.357138	1	-1.430385046585	0.969034890727	0.059769690630	-0.018321155779	0.000076615162	0.963823223125	N\A	0.038697431923	0.033917195278	0.003656030333	31	4	
3950000	483.894236	1	-1.468254420467	1.001760469519	0.005128492030	-0.008572364746	0.000140097545	0.966241806771	N\A	0.035615362902	0.031681106214	0.003895740817	40	5	
4000000	476.462932	1	-1.408158195827	0.969768534577	0.030809687044	-0.011027906377	0.000106903148	0.964881461689	N\A	0.039918096622	0.035560180118	0.003779943934	39	5	
4050000	486.999315	1	-1.542160384826	1.025881664740	0.007551996900	-0.012886606098	0.000076841833	0.967988392404	N\A	0.036358703538	0.032971128574	0.003732705986	36	4	
4100000	480.765453	1	-1.597346613917	1.070884321270	-0.043364097988	-0.006765481510	0.000090923444	0.973866795651	N\A	0.033833107257	0.032055127902	0.003624402646	43	4	
4150000	492.090265	1	-1.392287879964	0.979644566394	0.003522731246	-0.008908413558	0.000092684127	0.969448923197	N\A	0.035400836579	0.032339374651	0.003869843029	35	6	
4200000	478.186315	1	-1.429098567007	0.974293495015	0.041268826040	-0.013893410483	0.000083559572	0.968477730222	N\A	0.034308698820	0.031473054289	0.003774384317	39	4	
4250000	475.667452	1	-1.390463859834	0.939435277018	0.082101175002	-0.014823642203	0.000098550302	0.961664565256	N\A	0.039734881530	0.034883281514	0.003846814304	21	5	
4300000	493.253702	1	-1.385421460439	0.957986024168	0.062486839017	-0.018724451062	0.000047680649	0.981285144323	N\A	0.029055550234	0.028862908469	0.003589027001	36	6	
4350000	478.292827	1	-1.407458131277	0.960631736191	0.046281461720	-0.013539366140	0.000124955935	0.963067332387	N\A	0.036541424062	0.032514540429	0.003876811349	29	4	
4400000	469.520720	1	-1.404484794488	0.958594478612	0.085992513543	-0.023660830413	0.000107439783	0.966168597203	N\A	0.034858298253	0.031413560895	0.004231442077	42	3	
4450000	476.218371	1	-1.358020298742	0.949184329640	0.038138355049	-0.005063796250	0.000189292336	0.973004173967	N\A	0.036434050701	0.033047079567	0.003717229664	35	4	
4500000	473.765636	1	-1.435548386373	0.961225362821	0.069339643413	-0.016260763977	0.000123864495	0.962050041747	N\A	0.038460868187	0.034615006995	0.004015595353	34	4	
4550000	484.750015	1	-1.480804664640	1.013782447985	0.013208818496	-0.011831284348	0.000067997399	0.967604301330	N\A	0.037720952599	0.034057100739	0.004152756546	42	3	
4600000	468.659248	1	-1.600889668153	1.037551599528	0.030948107313	-0.016951172166	0.000085296182	0.962274248097	N\A	0.037568628249	0.034039295859	0.004396742348	39	5	
4650000	480.292637	1	-1.520112454459	1.055122026022	-0.052671262508	-0.004145645680	0.000118207945	0.966037405388	N\A	0.036247495522	0.032561869160	0.003886853444	36	4	
4700000	490.098613	1	-1.382201519481	0.948604481023	0.073180710160	-0.020628276146	0.000056355765	0.975011318539	N\A	0.037103769892	0.032934264087	0.004250471012	42	7	
4750000	479.150923	1	-1.444117395385	0.978073661291	0.038396211143	-0.011709451893	0.000099977522	0.967127249991	N\A	0.038574661348	0.034445284412	0.003801474722	39	4	
4800000	486.903705	1	-1.437515367484	0.976258999147	0.034418791270	-0.010445414578	0.000104615896	0.967211333604	N\A	0.036645539068	0.032895999017	0.003888270655	29	4	
4850000	486.976975	1	-1.424559058458	0.969193109468	0.059140615917	-0.018445966958	0.000116521510	0.966392336127	N\A	0.038643021339	0.033939452290	0.003811711040	42	4	
4900000	474.133241	1	-1.573564726576	1.056481234525	-0.017858830868	-0.011927356976	0.000116327484	0.962095175706	N\A	0.040266499340	0.035776014770	0.004114056099	23	3	
4950000	476.113665	1	-1.404979107873	0.935946860123	0.088985686802	-0.015137149297	0.000158704544	0.964695734258	N\A	0.036983684626	0.031057550800	0.003985713723	28	4	
5000000	481.854688	1	-1.309895967026	0.894790127946	0.129789220956	-0.020277275501	0.000094504827	0.965173820008	N\A	0.037210208308	0.033437444892	0.003841558927	25	5	
5050000	472.498852	1	-1.514588103952	1.044289609731	-0.024458879494	-0.008766670804	0.000089834973	0.964504098741	N\A	0.038073929698	0.034373448473	0.003963348839	30	6	
5100000	473.512317	1	-1.441290098939	0.972549972060	0.066622298630	-0.018226827834	0.000045581860	0.968155395625	N\A	0.039511918828	0.034893227872	0.003743221778	37	4	
5150000	470.645927	1	-1.444733250586	1.001849378995	0.032965104523	-0.018581915687	0.000084544823	0.964860640846	N\A	0.037213903640	0.032923142423	0.004201629815	34	6	
5200000	472.932456	1	-1.500152646921	1.021615841447	0.016107084297	-0.017271176070	0.000061108168	0.968307591335	N\A	0.034652932411	0.031543794675	0.003960403529	38	6	
5250000	480.946552	1	-1.340332304062	0.926419947004	0.071622337151	-0.013037469011	0.000106248146	0.968287130391	N\A	0.034815808902	0.032353783415	0.003825715163	34	4	
5300000	474.960118	1	-1.407878476239	0.974363383222	0.050693642618	-0.016204967995	0.000071943079	0.966449946696	N\A	0.038717310415	0.034249410985	0.004069765302	35	5	
5350000	468.074719	1	-1.420097465826	0.945937514307	0.095562992648	-0.019682487527	0.000118866158	0.964293863041	N\A	0.034915337652	0.030347589335	0.003905622283	34	3	
5400000	475.784905	1	-1.345860597239	0.937229804791	0.060539414296	-0.012083551230	0.000134386270	0.962374785979	N\A	0.039449858330	0.034576078303	0.004289501436	37	8	
5450000	478.992299	1	-1.515577058166	0.994751976274	0.054596684301	-0.019305278826	0.000078306274	0.965892435534	N\A	0.037945769166	0.033222571916	0.003657262261	40	4	
5500000	480.908425	1	-1.377544535119	0.966826935172	0.027097951992	-0.005833461872	0.000097992259	0.965814087347	N\A	0.036573057299	0.032884833042	0.003765250843	39	3	
5550000	475.011179	1	-1.469572967970	1.002772591376	0.010840655249	-0.012876492677	0.000118318290	0.962653474655	N\A	0.036938652064	0.033361861930	0.003939265819	35	3	
5600000	483.383375	1	-1.427235833146	0.962687126040	0.067991790974	-0.019828661407	0.000103807199	0.964654723666	N\A	0.036345031342	0.033699155285	0.003844914556	36	8	
5650000	473.300775	1	-1.389079907739	0.954143601678	0.044837583596	-0.010537159582	0.000107022046	0.966790314247	N\A	0.037923033371	0.033512245573	0.003801655376	28	3	
5700000	464.655950	1	-1.444777515311	0.970661151507	0.078925344688	-0.021838107440	0.000088880242	0.961250757159	N\A	0.039932708299	0.034526303402	0.003718849369	31	4	
5750000	487.726288	1	-1.378531650423	0.929436126297	0.106819669271	-0.021372417952	0.000067422910	0.968465678239	N\A	0.036543952312	0.030665042739	0.003833499452	35	4	
5800000	483.755331	1	-1.548468411784	1.058150346163	-0.038213126064	-0.004704772584	0.000028907694	0.974898682998	N\A	0.035743631636	0.033070432483	0.003901096183	40	6	
5850000	477.249949	1	-1.372530394836	0.942643905541	0.084260762259	-0.018379557135	0.000048026153	0.964804744697	N\A	0.040082741286	0.036158709172	0.004200270797	42	4	
5900000	481.676570	1	-1.297425631647	0.871251689731	0.155727491782	-0.021447438989	0.000085865713	0.965234021850	N\A	0.039008518340	0.035023036446	0.003941249672	32	7	
5950000	478.414350	1	-1.407401997218	0.937146204749	0.097757979468	-0.018995366899	0.000120913845	0.960349122710	N\A	0.039450674259	0.035106876839	0.003998957138	34	4	
6000000	471.110214	1	-1.608710404345	1.062599190170	-0.016302750836	-0.010787798764	0.000113050755	0.963976950311	N\A	0.035140426890	0.031793055645	0.003886696684	32	3	
6050000	473.170192	1	-1.489468719616	0.983523076338	0.033139272413	-0.013972820940	0.000116322467	0.963972694206	N\A	0.035791515406	0.032037105969	0.003810358879	36	5	
6100000	477.109477	1	-1.513332922979	1.005549303654	0.044408219245	-0.019577310865	0.000126937805	0.973007516990	N\A	0.029983534849	0.029821538155	0.003953213989	35	6	
6150000	479.770960	1	-1.309375971453	0.898406407079	0.107384193443	-0.017908741048	0.000129547923	0.962988414099	N\A	0.038848536009	0.034585807065	0.004076164427	28	5	
6200000	500.089780	1	-1.435820660967	0.999304975371	0.009301617223	-0.010163328708	0.000077949521	0.969819194531	N\A	0.034976158658	0.031533881586	0.003467314365	37	6	
6250000	474.305831	1	-1.689767316352	1.132074856640	-0.064495999002	-0.013495100208	0.000150721899	0.965586851779	N\A	0.038431395468	0.034194195867	0.004354708808	38	3	
6300000	479.364678	1	-1.480874775329	0.999663530359	0.013825248929	-0.009713485377	0.000099361061	0.963795979278	N\A	0.036716520392	0.033964978222	0.003881901023	37	3	
6350000	485.944961	1	-1.480332481031	0.963120623911	0.099085635658	-0.021400981295	0.000196798266	0.964179846326	N\A	0.035552772044	0.031066966405	0.004085105802	29	2	
6400000	480.708275	1	-1.474152707868	1.010084360194	0.013629364144	-0.013672205717	0.000086388702	0.968129371265	N\A	0.033846887135	0.031189353285	0.003733543020	40	5	
6450000	477.683390	1	-1.417311551496	0.994584665714	0.002201331393	-0.010743405213	0.000065310271	0.963036473468	N\A	0.038048832986	0.033779715573	0.003841842718	32	5	
6500000	475.684052	1	-1.401210315278	0.931535613422	0.089148664795	-0.016542896344	0.000115164810	0.963866178468	N\A	0.037984481677	0.032438363626	0.003725166855	28	5	
6550000	473.738898	1	-1.434171368875	0.978977078947	0.041152373695	-0.013789082908	0.000079445209	0.963281515148	N\A	0.040332867859	0.033772365428	0.003994410254	36	2	
6600000	471.836460	1	-1.377850738558	0.900993914029	0.147155728893	-0.024555741252	0.000131957044	0.962371428757	N\A	0.033853140387	0.031069901152	0.004021922552	38	2	
6650000	472.011707	1	-1.452139964347	0.981727879650	0.046484547267	-0.018564716306	0.000076862643	0.963895522361	N\A	0.038863094401	0.033932821309	0.004089216234	39	2	
6700000	473.206450	1	-1.421059932153	0.988844702309	0.026751274958	-0.010459227289	0.000089825072	0.965890375020	N\A	0.036612069369	0.032974621805	0.003673260865	29	5	
6750000	458.368984	1	-1.446394073317	0.976062520096	0.034371546152	-0.009431364363	0.000105830684	0.965581816874	N\A	0.039721266069	0.034178896217	0.003737681335	38	1	
6800000	467.518616	1	-1.525854903379	1.028418382612	0.036905974537	-0.020813403655	0.000083853717	0.962188482726	N\A	0.039376153625	0.035099751546	0.004455745196	41	4	
6850000	482.660059	1	-1.323642554880	0.916583727955	0.069566538821	-0.011462946014	0.000097845645	0.965358493621	N\A	0.038030423246	0.033712471151	0.003777622647	28	4	
6900000	464.677118	1	-1.388368843769	0.933608656284	0.097156182268	-0.021126312902	0.000109515627	0.962246486136	N\A	0.041264926996	0.036192384850	0.004065098627	34	3	
6950000	475.816854	1	-1.443958750214	0.992766091000	0.062710909106	-0.023659108043	0.000120945156	0.966849338564	N\A	0.040779238475	0.035077079629	0.003856783942	34	6	
7000000	474.655427	1	-1.643766094105	1.093897647031	-0.039715602940	-0.015775042011	0.000135729643	0.968641022591	N\A	0.034464776347	0.031455873197	0.003687603880	42	6	
7050000	492.202249	1	-1.396802396692	0.966500296881	0.017981910751	-0.006673505551	0.000102652683	0.966409602117	N\A	0.035557056573	0.031702232074	0.003825631591	33	6	
7100000	485.818395	1	-1.297623761677	0.881496173461	0.120643436122	-0.015261965574	0.000129834241	0.964084936656	N\A	0.037863060175	0.033757609013	0.003762406403	26	6	
7150000	466.534319	1	-1.589400535977	1.081245574177	-0.069323092511	-0.004975094330	0.000202563924	0.961716671836	N\A	0.038795029980	0.034896513760	0.004105609495	40	4	
7200000	489.859462	1	-1.519663649583	0.994042306335	0.069233807403	-0.021677825699	0.000084613897	0.967401513901	N\A	0.034575662195	0.031738617832	0.003886290191	35	7	
7250000	480.609717	1	-1.444957658861	0.987524041197	0.056216247070	-0.022230261829	0.000055909403	0.961518482409	N\A	0.036360056506	0.032742540765	0.004116831188	40	5	
7300000	464.038910	1	-1.479435820661	0.982669592800	0.059230081600	-0.013363867548	0.000137971268	0.962927996057	N\A	0.039025605702	0.035575876690	0.004113056809	36	4	
7350000	468.561938	1	-1.419615794099	0.941738081535	0.086944412691	-0.017470706486	0.000107214806	0.962900602414	N\A	0.038620070943	0.034417814713	0.004129203472	30	2	
7400000	488.035477	1	-1.394327167245	0.931171248148	0.090026445319	-0.016534391737	0.000092249276	0.970076311022	N\A	0.033564349206	0.029572874943	0.003471247583	46	5	
7450000	475.800990	1	-1.356281994364	0.934633229017	0.090601112518	-0.020123746007	0.000049194506	0.966830202250	N\A	0.038954939850	0.034973973856	0.004706538073	39	2	
7500000	480.922810	1	-1.715317725444	1.126926559739	-0.081945131879	-0.004952597619	0.000103341008	0.972766043058	N\A	0.037202312388	0.031701067626	0.003188755219	37	5	
7550000	469.551513	1	-1.559108900791	1.045925488056	-0.022329926742	-0.008154097319	0.000138521500	0.962387985735	N\A	0.039919559521	0.035486083388	0.003948017986	34	5	
7600000	480.240662	1	-1.330710525906	0.918678593159	0.093472423997	-0.017281426160	0.000107552216	0.966049150331	N\A	0.038576763075	0.034609877451	0.004015421743	34	1	
7650000	465.118943	1	-1.424785315304	0.958733047851	0.072475146096	-0.016577046277	0.000138074902	0.957836150310	N\A	0.037675528599	0.034742880516	0.004096777622	26	5	
7700000	470.817209	1	-1.571077725741	1.051257997650	0.007148023280	-0.016735628280	0.000083990017	0.960346317732	N\A	0.037641058712	0.032945289547	0.003988919771	29	5	
7750000	461.694030	1	-1.590154776140	1.086218864149	-0.062281152613	-0.008617619650	0.000101362869	0.958794991694	N\A	0.040454860399	0.034234316417	0.004242704983	24	3	
7800000	481.941018	1	-1.355647394200	0.939565859997	0.063971699086	-0.016348096807	0.000074542404	0.964134801108	N\A	0.035656221044	0.032012338094	0.004001330842	34	10	
7850000	473.924452	1	-1.569546494806	1.058392533391	-0.022530572649	-0.010107876419	0.000172687579	0.969872169398	N\A	0.036501729084	0.032206736559	0.003785301407	35	4	
7900000	489.756981	1	-1.494937418015	1.025732341824	0.007134404558	-0.014382202691	0.000096265193	0.963058195808	N\A	0.035586146202	0.030863660286	0.003892763700	39	3	
7950000	471.950475	1	-1.415841220198	0.975405593985	0.025234550553	-0.011878316419	0.000117046227	0.960929964986	N\A	0.038781190605	0.034469549149	0.004509753479	34	4	
8000000	476.471141	1	-1.478838397663	0.991749031861	0.037215901800	-0.009380967218	0.000149977848	0.963943344784	N\A	0.034223357503	0.032437610863	0.004178766388	40	7	
8050000	480.287559	1	-1.345846571219	0.944603120430	0.040895857326	-0.010102310570	0.000046574423	0.967886368004	N\A	0.038309181844	0.033892904410	0.003959961228	42	3	
8100000	480.615581	1	-1.543647542695	1.047829451925	-0.014563468693	-0.010316469279	0.000043191150	0.962943650991	N\A	0.040915427191	0.036097480955	0.004063970839	31	5	
8150000	467.242346	1	-1.513313850845	1.002475363891	0.035187518340	-0.012547558590	0.000106491666	0.967054696191	N\A	0.034821799352	0.032900327528	0.003781667251	30	4	
8200000	475.412513	1	-1.406634761408	0.976269494997	0.023623261869	-0.008938519757	0.000087166862	0.961845721604	N\A	0.039887590183	0.034538559832	0.004069989763	39	3	
