Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-VR-006.txt
Log File Name:                   MES_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2633184895
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2000000	558.079659	1	-0.562500388653	0.720744820252	0.176998587678	-0.019856380322	0.000074070841	0.971815492873	N\A	0.025950541347	0.023395988159	0.002681363382	44	26	
2050000	567.324424	1	-0.410554617765	0.634873077228	0.251731976191	-0.025274440111	0.000067662473	0.978188706336	N\A	0.014274015790	0.015694843928	0.002065700350	45	23	
2100000	561.890413	1	-0.548939002784	0.692749431442	0.223010967696	-0.026507851582	0.000059833932	0.973225901514	N\A	0.024598040542	0.022353371352	0.002868255678	37	25	
2150000	563.337038	1	-0.399609541936	0.609001389180	0.295293567326	-0.027788191471	0.000093201938	0.975875051899	N\A	0.028191344980	0.024299090386	0.002940894645	50	27	
2200000	553.361015	1	-0.401944121406	0.619409707359	0.302084269318	-0.036797095799	0.000048310537	0.972421432702	N\A	0.024986207891	0.022747533097	0.002921686344	59	30	
2250000	553.201435	1	-0.607244228225	0.755583193040	0.140073974250	-0.017956414075	0.000071893531	0.983537418621	N\A	0.021063637855	0.019049346239	0.002404912254	42	26	
2300000	572.458439	1	-0.563979997557	0.697386279712	0.236072170813	-0.029218749386	0.000057613543	0.975360738335	N\A	0.024166678956	0.021956087484	0.002704689469	34	29	
2350000	552.202409	1	-0.476370568710	0.665341606707	0.205924506705	-0.019651675754	0.000068034814	0.970916422847	N\A	0.021820700704	0.020688856629	0.002786019371	45	24	
2400000	561.074390	1	-0.507471583074	0.693746100424	0.203560278997	-0.024804297007	0.000132089963	0.970254990350	N\A	0.028702097875	0.024927966361	0.002981163141	37	27	
2450000	563.871875	1	-0.572053343046	0.731340089731	0.179739648882	-0.020371132462	0.000120560862	0.972723377428	N\A	0.028250076356	0.025918119549	0.003340169433	48	20	
2500000	556.026125	1	-0.460757689632	0.681230564951	0.196265225588	-0.021416688427	0.000063365742	0.971832393296	N\A	0.024553518319	0.023270735847	0.002727159131	55	26	
2550000	563.975991	1	-0.587526528754	0.746671074238	0.162593199508	-0.020593105106	0.000027171415	0.971999471305	N\A	0.025963113124	0.023384085568	0.003080129529	55	26	
2600000	552.854641	1	-0.340730254387	0.652274571391	0.216815203718	-0.021945684513	0.000016133179	0.970350801051	N\A	0.025107046269	0.022647352968	0.002843671070	51	26	
2650000	545.452044	1	-0.586966304551	0.709721465933	0.200201865209	-0.024034906720	0.000104848156	0.970386165686	N\A	0.025522193101	0.023413766237	0.002936209330	39	25	
2700000	560.001645	1	-0.460394323968	0.655985305944	0.215852558207	-0.018629725597	0.000065918666	0.972237588164	N\A	0.024311438663	0.021364777055	0.002557525765	46	27	
2750000	534.479737	1	-0.442325955761	0.625977852982	0.289938662116	-0.034084147349	0.000149155588	0.971948018916	N\A	0.026509006956	0.023076194549	0.002840485209	51	33	
2800000	553.435655	1	-0.464558686996	0.658829652812	0.246899741000	-0.025473888180	0.000060610296	0.972174296873	N\A	0.024430174633	0.022883146990	0.002857666271	65	22	
2850000	556.019253	1	-0.551427297072	0.699479194098	0.193472689209	-0.021301882008	0.000181567877	0.971837629356	N\A	0.026563377653	0.023893554575	0.002294268037	46	26	
2900000	563.394671	1	-0.500521097148	0.698365593105	0.189951866448	-0.022397815415	0.000097999030	0.969618513090	N\A	0.026528134036	0.024487164452	0.003020485005	46	27	
2950000	571.037839	1	-0.558559063144	0.681293457780	0.240953134173	-0.027338394437	0.000095427357	0.975991875071	N\A	0.023993603478	0.022020490316	0.002646091603	64	33	
3000000	556.648926	1	-0.531624262919	0.679068534548	0.244790264207	-0.029089990605	0.000072774764	0.979059765958	N\A	0.023617274177	0.019060227623	0.002583280502	44	25	
3050000	566.541351	1	-0.523319649632	0.687105019838	0.213070962766	-0.021333648956	0.000102373989	0.978485608436	N\A	0.024502158625	0.023205012257	0.002712487819	51	20	
3100000	559.469065	1	-0.585251855253	0.723764225389	0.177155646729	-0.020783503054	0.000125201009	0.973001725501	N\A	0.026815739969	0.023637288781	0.002958091729	35	22	
3150000	553.349433	1	-0.448818239760	0.660260779119	0.228846223635	-0.023592284863	0.000076959652	0.970124343627	N\A	0.026574790236	0.023873229129	0.002941923602	44	23	
3200000	560.296994	1	-0.445768098095	0.646618128346	0.255638970352	-0.025192859575	0.000060301642	0.974620818615	N\A	0.025024326111	0.024370397012	0.002984310293	51	27	
3250000	566.669864	1	-0.492144295221	0.702842835809	0.190744918316	-0.021742660845	0.000053704007	0.975021094359	N\A	0.023829978982	0.021121390140	0.002447124606	40	32	
3300000	553.650217	1	-0.454174729246	0.653869303976	0.251272208420	-0.027856975062	0.000057595885	0.969047782912	N\A	0.024920774047	0.023301464029	0.003027385840	33	28	
3350000	546.199860	1	-0.616725119526	0.729167192943	0.195946622484	-0.023469790280	0.000085338403	0.973437218053	N\A	0.029735904384	0.026860432692	0.002409802488	45	26	
3400000	556.268927	1	-0.434715673913	0.654549530341	0.234756789724	-0.026150562729	0.000057253738	0.970952601353	N\A	0.024551736789	0.022433743709	0.002824458079	36	23	
3450000	556.769125	1	-0.362893113035	0.623707358506	0.245644668920	-0.023328675063	0.000057178807	0.976411975326	N\A	0.024290995841	0.022177806698	0.002589752170	50	27	
3500000	549.670282	1	-0.582781046172	0.706433253918	0.227604532583	-0.028379713364	0.000081036978	0.973747170949	N\A	0.026009770641	0.023294512827	0.003072169268	57	26	
3550000	567.225077	1	-0.478877020617	0.668309883248	0.206289909561	-0.018927544247	0.000059161049	0.973508760400	N\A	0.023998205876	0.022181684015	0.002864632398	55	23	
3600000	538.465385	1	-0.536950439960	0.709221061702	0.204488534048	-0.025138733835	0.000070932460	0.972270312239	N\A	0.025298132234	0.022148582748	0.002853681704	41	23	
3650000	567.233013	1	-0.472702586587	0.672656117739	0.225450521204	-0.024687812810	0.000082176331	0.973708918795	N\A	0.024075127514	0.021890152025	0.002703226075	54	31	
3700000	556.326969	1	-0.540744377214	0.743334808839	0.115116962865	-0.011350513874	0.000078766222	0.971140820570	N\A	0.025638787690	0.023349784544	0.002905558039	57	26	
3750000	555.512289	1	-0.535266516088	0.713586520835	0.186495859032	-0.022181335230	0.000076038189	0.971642562187	N\A	0.027195060512	0.024218393447	0.003169515735	47	28	
3800000	552.370587	1	-0.589070167374	0.729803077694	0.177204008781	-0.021250053624	0.000075439524	0.974090071226	N\A	0.024943167133	0.022338791424	0.002994148883	53	20	
3850000	578.750196	1	-0.517293341208	0.699176251829	0.184024239718	-0.018294822920	0.000063139719	0.978857565853	N\A	0.023646369738	0.020375914786	0.002415750694	54	27	
3900000	556.803038	1	-0.478523422326	0.689088141294	0.183971590129	-0.019533966438	0.000086438907	0.982301346630	N\A	0.024704029892	0.019010423100	0.002492877280	39	26	
3950000	549.471580	1	-0.519487181140	0.689994252372	0.233151507269	-0.030417751937	0.000108439464	0.971188768426	N\A	0.026971354695	0.024122209260	0.003209179642	41	19	
4000000	549.943047	1	-0.421219398376	0.634084364782	0.271085699926	-0.029994438898	0.000049374580	0.971683613293	N\A	0.025873044725	0.023727478448	0.002833312260	44	27	
4050000	557.032901	1	-0.517781483889	0.678700466090	0.231349462349	-0.025810152710	0.000067352688	0.975084268100	N\A	0.025086471884	0.022716981218	0.002860701469	48	26	
4100000	564.139071	1	-0.520706526856	0.712723257511	0.166923517621	-0.016781940387	0.000119735913	0.974205169945	N\A	0.025752617742	0.023813114021	0.003095281092	34	18	
4150000	555.311357	1	-0.571291296885	0.714865923357	0.217318811697	-0.029851271387	0.000053824047	0.976699705318	N\A	0.022129509810	0.020382114956	0.002655840443	54	31	
4200000	563.759207	1	-0.538303346702	0.718385813498	0.177365535315	-0.022455706124	0.000079368764	0.972496492580	N\A	0.026000335688	0.022653360542	0.002945738829	48	27	
4250000	537.306715	1	-0.377946958182	0.637015002151	0.227774914045	-0.023152558868	0.000059757383	0.971680965194	N\A	0.025352840188	0.022875206957	0.002955525682	58	34	
4300000	548.760106	1	-0.634001317195	0.753672148827	0.148879643870	-0.018818391676	0.000080063211	0.972084626621	N\A	0.025156961860	0.022811367072	0.003021658683	51	27	
4350000	547.035142	1	-0.634006030119	0.764795838930	0.141926751300	-0.019612872666	0.000081042731	0.969089454798	N\A	0.024607111601	0.023443866350	0.002944572313	35	29	
4400000	564.621781	1	-0.545203477382	0.728299875876	0.163083156828	-0.020599310945	0.000077781400	0.973383152970	N\A	0.028357950875	0.025087768884	0.003256034245	40	21	
4450000	548.006093	1	-0.506812321115	0.669612852590	0.239324866137	-0.024989695139	0.000076945632	0.983048719605	N\A	0.024752800103	0.018532686818	0.002283477904	45	26	
4500000	551.462344	1	-0.515127858311	0.688448062126	0.218314818613	-0.024956070037	0.000079639939	0.972831595041	N\A	0.025821049544	0.023993182745	0.002668964567	40	19	
4550000	565.330769	1	-0.442437155414	0.642171305200	0.252874570632	-0.028055946755	0.000057955786	0.971595440642	N\A	0.024089098641	0.021389603118	0.002806864836	43	29	
4600000	556.475916	1	-0.505429126087	0.678733494369	0.246045199936	-0.031250629366	0.000061929600	0.974781756552	N\A	0.027951137624	0.022756034075	0.002743204197	43	28	
4650000	554.218345	1	-0.436096918393	0.671757678590	0.205151128840	-0.020157607317	0.000062072085	0.972686498294	N\A	0.024370009367	0.022286021977	0.002954076990	49	29	
4700000	560.268253	1	-0.461066765577	0.693508685617	0.190390547437	-0.020931290453	0.000063311168	0.973321427770	N\A	0.022884729805	0.021805651060	0.002925224070	51	20	
4750000	558.687829	1	-0.517879834252	0.723343299062	0.161926360389	-0.021881397560	0.000082948673	0.967244661442	N\A	0.026145550074	0.023598695664	0.002864740451	53	28	
4800000	549.513564	1	-0.562781680571	0.693325737983	0.247697549237	-0.029178270915	0.000075102902	0.971759953445	N\A	0.025599071623	0.023125642243	0.002792078158	59	23	
4850000	565.160874	1	-0.623945319959	0.729131009344	0.187401483493	-0.023113796523	0.000087681680	0.978931605844	N\A	0.023117319805	0.020900406370	0.002373222478	54	25	
4900000	549.232032	1	-0.485624454051	0.662198613426	0.234960632397	-0.026639043657	0.000176477347	0.970240739918	N\A	0.025684463947	0.023356799236	0.003063630732	36	22	
4950000	565.245997	1	-0.514261684242	0.674520402250	0.236670478588	-0.026214490163	0.000095249888	0.972217971315	N\A	0.026371630340	0.023249152234	0.002873274787	39	28	
5000000	548.237209	1	-0.398785774605	0.644261757407	0.217139404595	-0.018925124989	0.000102860815	0.969013162584	N\A	0.029678733899	0.025177417786	0.003335830943	41	30	
5050000	580.918296	1	-0.694141320272	0.771836447350	0.157229974483	-0.022004803107	0.000054741434	0.980764082519	N\A	0.023513416695	0.020760475025	0.002374589716	40	27	
5100000	547.472790	1	-0.613358212077	0.747069330578	0.159143993675	-0.022214191299	0.000082699899	0.969033638008	N\A	0.027452603324	0.024893860657	0.003136728921	53	22	
5150000	562.514543	1	-0.411350095004	0.643165583449	0.245858429437	-0.024640684374	0.000066977108	0.981408695284	N\A	0.011388124069	0.012937083901	0.001766116545	44	33	
5200000	548.883035	1	-0.440116164320	0.636854311909	0.274483239451	-0.031853212895	0.000164170690	0.972108120210	N\A	0.018138812973	0.018562602435	0.002717155301	31	25	
5250000	546.008871	1	-0.455253532066	0.656404986146	0.194015218348	-0.017807466053	0.000028378411	0.968631556002	N\A	0.022056896600	0.020456363983	0.003121352500	51	21	
5300000	542.765816	1	-0.407750293510	0.658467753351	0.222906270176	-0.024466933156	0.000042729895	0.973159283007	N\A	0.025892173897	0.022634552362	0.002865120942	46	42	
5350000	558.876423	1	-0.498087746785	0.672665594793	0.228054178306	-0.023344935837	0.000066753452	0.972037705404	N\A	0.026047128520	0.022903913684	0.002647055088	57	24	
5400000	563.526413	1	-0.455581897589	0.643336306718	0.253277892462	-0.025092435452	0.000070341573	0.976762035904	N\A	0.018874442138	0.017973922503	0.002388486926	42	24	
5450000	563.070667	1	-0.573497774428	0.715566280986	0.196153095250	-0.021555092617	0.000125787657	0.974548454866	N\A	0.027155041382	0.024386659939	0.003036366143	47	27	
5500000	546.060596	1	-0.367571017965	0.594891403737	0.294060973331	-0.030315645002	0.000083044162	0.968475461072	N\A	0.027795445135	0.025442394828	0.003073001804	35	22	
5550000	559.157528	1	-0.552466488123	0.731877088834	0.165498170696	-0.021169121247	0.000099014060	0.975767671845	N\A	0.026798183624	0.023783380189	0.002969180673	52	28	
5600000	553.279210	1	-0.561772756762	0.698895841891	0.220023542301	-0.024283881414	0.000077108282	0.973245893518	N\A	0.024588358523	0.022316071772	0.002794078155	38	30	
5650000	553.212915	1	-0.499000145593	0.672611551317	0.243822274543	-0.028298948555	0.000081602994	0.968986659592	N\A	0.026154763296	0.024082136089	0.003163200830	32	16	
5700000	559.427428	1	-0.528234871591	0.685555883957	0.214393196504	-0.023968629826	0.000068962126	0.974057841799	N\A	0.024213850441	0.021411680355	0.002887720630	46	28	
5750000	550.333419	1	-0.581140804748	0.702208888430	0.236544117549	-0.030319332269	0.000074960101	0.970954814187	N\A	0.024450630036	0.022536888760	0.002942531121	48	27	
5800000	565.850859	1	-0.490943085402	0.688309281747	0.206152006004	-0.023380981524	0.000062744862	0.971968102513	N\A	0.023914916536	0.022232018543	0.002702074052	49	24	
5850000	554.771188	1	-0.567274277503	0.699955726216	0.216581212780	-0.024985836501	0.000117206633	0.974085054161	N\A	0.024249199413	0.021314879741	0.002681980589	43	30	
5900000	547.114992	1	-0.592641559547	0.743662208508	0.160368699475	-0.021585973176	0.000122970459	0.975414170720	N\A	0.024090480694	0.024038834671	0.002969849431	38	30	
5950000	556.309499	1	-0.521667812162	0.697505224238	0.182453940648	-0.020839548373	0.000207520145	0.969746909813	N\A	0.028583661281	0.024378387460	0.002871958858	47	23	
6000000	557.000073	1	-0.517136545873	0.683213680842	0.222193626904	-0.025317851681	0.000093967011	0.971847540786	N\A	0.026522881068	0.024107420275	0.002848544188	51	26	
6050000	558.194073	1	-0.550605624500	0.728256554742	0.138778821537	-0.012664924784	0.000108395214	0.972082733273	N\A	0.026095270596	0.023888569106	0.003339810604	45	18	
6100000	568.383786	1	-0.395592757993	0.632013911720	0.283440396653	-0.031114209337	0.000057354571	0.973014115890	N\A	0.023861265711	0.021772165617	0.002765447757	50	21	
6150000	554.777187	1	-0.570315775247	0.716844980905	0.201780534883	-0.023933880289	0.000083131031	0.972147073301	N\A	0.026255409416	0.022843999336	0.003010414013	41	21	
6200000	563.030271	1	-0.624299222036	0.711065087025	0.217823103158	-0.028185151539	0.000056621858	0.972301620012	N\A	0.022083161571	0.020862260589	0.002747545758	53	28	
6250000	534.571905	1	-0.575490248527	0.714521349891	0.197293676686	-0.022826927140	0.000086417408	0.968650919395	N\A	0.025999010343	0.023941127517	0.002956953071	48	26	
6300000	540.219241	1	-0.552290541139	0.726919061091	0.157143059321	-0.016825568125	0.000078355455	0.971954842915	N\A	0.025112421124	0.022219197626	0.002998238267	49	25	
6350000	563.850207	1	-0.456856211292	0.661453433745	0.215586115690	-0.019781183891	0.000070927387	0.975245166754	N\A	0.024229401839	0.022075207447	0.002686064688	49	30	
6400000	555.889934	1	-0.569885428791	0.715756197445	0.202336925526	-0.024582068239	0.000106250261	0.971925477637	N\A	0.022578527500	0.022145591165	0.002973146362	33	24	
6450000	554.797925	1	-0.571139500093	0.706062195957	0.202595495769	-0.023206063281	0.000071371903	0.975104491579	N\A	0.024405639387	0.021681508774	0.002571556086	43	28	
6500000	548.877195	1	-0.402415415165	0.625213691042	0.242992335053	-0.019617893735	0.000107741647	0.967099341855	N\A	0.020840343265	0.021361134606	0.002855878830	41	24	
6550000	550.559132	1	-0.445265502369	0.633471322659	0.239177179163	-0.020977943313	0.000060648425	0.972648245798	N\A	0.024810251508	0.022588965280	0.002849135878	51	35	
6600000	576.627325	1	-0.532766712752	0.698082160766	0.209891669698	-0.024243743583	0.000048259801	0.976135977077	N\A	0.023881954253	0.021560605355	0.002626381504	55	26	
6650000	560.417627	1	-0.495509257232	0.694410161587	0.185501334748	-0.017592166758	0.000044772092	0.974904280793	N\A	0.026906389379	0.024113775180	0.003072853050	49	40	
6700000	555.604334	1	-0.379309033859	0.629264829955	0.246706349349	-0.023261976677	0.000068956018	0.975229800490	N\A	0.009931123839	0.014554705418	0.002341314679	44	27	
6750000	552.382036	1	-0.453628548083	0.660115035015	0.219031709855	-0.023075129051	0.000091723132	0.971913114448	N\A	0.026896176531	0.023220451266	0.003031030269	39	25	
6800000	560.772669	1	-0.526030111066	0.718752948872	0.175746098663	-0.021723293950	0.000075380363	0.973969367890	N\A	0.025646874676	0.022571966910	0.002949552438	44	24	
6850000	553.265194	1	-0.583474494787	0.706619620881	0.203243455892	-0.023269103193	0.000091320566	0.971092270087	N\A	0.026086555673	0.024110855652	0.002855043889	49	32	
6900000	562.090144	1	-0.535980771130	0.718249834402	0.188785206227	-0.023599284972	0.000071531935	0.973055923639	N\A	0.025860744259	0.022891145739	0.002969747730	62	21	
6950000	563.452740	1	-0.443808177800	0.655284424722	0.225983021155	-0.023681423248	0.000083112221	0.971277276459	N\A	0.026876035503	0.023425530088	0.002680907459	55	30	
7000000	557.131859	1	-0.618054695058	0.751619484005	0.167550360944	-0.024291559212	0.000083823815	0.972333131916	N\A	0.026146027551	0.024251928308	0.003106903770	44	26	
7050000	561.016232	1	-0.518744427506	0.670045415098	0.228225163405	-0.023196315555	0.000122083493	0.972446604887	N\A	0.025749803544	0.023290198713	0.002461655627	46	29	
7100000	559.553579	1	-0.435576303954	0.659783783927	0.207994984851	-0.016864324447	0.000152164723	0.971537306696	N\A	0.027954142014	0.025138469685	0.003323116921	48	29	
7150000	557.701252	1	-0.460841352107	0.659603681138	0.245415989430	-0.025753709731	0.000144502230	0.971195685313	N\A	0.029690551979	0.025993884116	0.003365692436	42	21	
7200000	547.174904	1	-0.478084420753	0.666953656516	0.238776185024	-0.025578417919	0.000062969421	0.972504082622	N\A	0.026590864171	0.024043198281	0.002987642797	45	18	
7250000	557.345890	1	-0.535493060228	0.712505490780	0.182129031504	-0.018370569248	0.000169834024	0.973880481627	N\A	0.027707614146	0.025207910740	0.003260520125	40	28	
7300000	554.672615	1	-0.529066598558	0.679834571539	0.224358767317	-0.022334480149	0.000081143101	0.975288672570	N\A	0.026543181361	0.023440020641	0.002901412550	45	30	
7350000	556.007201	1	-0.444111297854	0.640440975404	0.265044223087	-0.029610656794	0.000110166401	0.971419645421	N\A	0.023601687750	0.022236155518	0.002873264785	41	28	
7400000	561.969413	1	-0.453712138183	0.665231502911	0.223958723297	-0.022529380316	0.000064556913	0.974746576929	N\A	0.024703146047	0.023096489523	0.002739105558	50	29	
7450000	559.355312	1	-0.669684005424	0.771920957661	0.164198847940	-0.025077374244	0.000104002432	0.972117366755	N\A	0.027717525477	0.024131481528	0.002980819944	56	20	
7500000	565.124835	1	-0.480812137453	0.675253145448	0.225667708641	-0.025566407913	0.000050113854	0.975705243964	N\A	0.024089744374	0.022160416644	0.002512995988	43	31	
7550000	561.512402	1	-0.605598555399	0.732409426093	0.165077205691	-0.017243668711	0.000101767760	0.971904722260	N\A	0.027459647061	0.024320011410	0.003178060574	48	18	
7600000	549.951249	1	-0.466851630116	0.655555888473	0.240777854997	-0.024415217256	0.000073411324	0.968704664818	N\A	0.027833457955	0.025171086511	0.003094337791	40	24	
7650000	551.032885	1	-0.556735566676	0.709260085400	0.174829862875	-0.017012884645	0.000072738134	0.971654867254	N\A	0.024040820162	0.022645213084	0.002892142440	39	24	
7700000	559.679171	1	-0.541797225157	0.678622297039	0.228425306125	-0.024321175347	0.000079714879	0.974309373929	N\A	0.025510620034	0.022832685819	0.002697844171	50	26	
7750000	557.369131	1	-0.518862456362	0.714130319521	0.175259735593	-0.021805263018	0.000110056011	0.971219762994	N\A	0.028193224432	0.024306582936	0.002859902124	34	22	
7800000	575.903009	1	-0.510255954268	0.694081558874	0.207334748041	-0.023272502950	0.000060933488	0.976516889020	N\A	0.024762931964	0.022020533447	0.002332846072	47	26	
7850000	570.219536	1	-0.497008542061	0.683442917894	0.221418463020	-0.026411879328	0.000052855731	0.975124997924	N\A	0.022949930789	0.021007602267	0.002522053919	48	28	
7900000	563.044186	1	-0.544932471087	0.725782652889	0.163064261444	-0.019076386286	0.000115570235	0.975232508134	N\A	0.027157989257	0.023629392482	0.003179361598	40	25	
7950000	556.007303	1	-0.523399598684	0.694723308039	0.205384822198	-0.022170957952	0.000103161045	0.975009852495	N\A	0.026759660927	0.023903499764	0.002677121765	52	16	
8000000	550.274587	1	-0.422962973263	0.633322306119	0.258540377465	-0.024894433865	0.000078422748	0.972159583830	N\A	0.028565313444	0.026214758040	0.002951367871	57	23	
8050000	561.536399	1	-0.500412495563	0.674417576198	0.217001491200	-0.024330468231	0.000067061681	0.970918835444	N\A	0.027306456686	0.024617950537	0.003053304127	56	25	
8100000	558.788618	1	-0.641990268765	0.769733718750	0.136983319392	-0.017267476076	0.000025750094	0.977366362731	N\A	0.025913154864	0.022876993139	0.002790826892	39	28	
8150000	559.954757	1	-0.679096889896	0.729753263879	0.187956772761	-0.021933691731	0.000057598284	0.976762580822	N\A	0.023133729400	0.022078648009	0.002769430783	56	25	
8200000	554.525591	1	-0.531602368928	0.697876789171	0.223628071884	-0.029836849600	0.000087402726	0.973417598360	N\A	0.026479241708	0.023187118134	0.003002955209	49	26	
