Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-fab-005.txt
Log File Name:                   SEP_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2340175287
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	564.270806	1	-1.957862453374	1.175205943356	-0.047234349742	0.023396222198	0.000055519858	0.981589931081	N\A	0.037328021747	0.005314993172	0.015844379464	34	2	
1550000	554.365865	1	-1.757749825026	1.038041498432	-0.017966545333	-0.013701468449	0.000064207128	0.975095768979	N\A	0.038729141760	0.004429330988	0.017101949478	42	4	
1600000	572.441582	1	-1.856730818903	1.093644730228	-0.036722645285	0.037191088066	0.000077024576	0.975829702771	N\A	0.043035902222	0.005983623764	0.017788348791	30	4	
1650000	555.608844	1	-1.896528479567	1.123693714188	-0.040742982640	0.029704295593	0.000059056620	0.975289677239	N\A	0.044579971147	0.005944930429	0.018613298490	27	2	
1700000	560.280597	1	-1.735159799616	1.026181029351	-0.021339468727	0.003347737510	0.000066385340	0.974198043602	N\A	0.041398816279	0.004680581905	0.016706750032	30	3	
1750000	561.622457	1	-1.843529814613	1.095304794889	-0.032703717805	0.020764031859	0.000060864895	0.976932152946	N\A	0.042551691046	0.005783066078	0.017968112556	34	2	
1800000	559.879960	1	-1.842979778204	1.103677317122	-0.041314082055	0.035147378687	0.000053438907	0.980762853047	N\A	0.041757036740	0.005862792682	0.016811841085	27	1	
1850000	569.295180	1	-2.003805547098	1.190830988935	-0.039167302558	-0.018611283207	0.000063514269	0.975555394368	N\A	0.045027527992	0.005773891127	0.017869210201	39	3	
1900000	563.327636	1	-1.788335593964	1.062559077118	-0.027620771958	0.015666359168	0.000078381786	0.976222826297	N\A	0.036703289474	0.004690945631	0.016689970933	42	4	
1950000	571.060337	1	-1.804587756355	1.067853451545	-0.024128419944	-0.000318999134	0.000045668621	0.978868782221	N\A	0.039113679760	0.005028610381	0.017287007008	32	4	
2000000	568.136936	1	-1.877483093609	1.122416788410	-0.034398872178	0.004793064583	0.000067514948	0.980357664382	N\A	0.032771967929	0.004938646745	0.015531848194	32	3	
2050000	566.735921	1	-1.811254183160	1.071953119393	-0.031722978054	0.033646496104	0.000066319235	0.976709476433	N\A	0.046035864802	0.006220713378	0.018675318914	32	4	
2100000	562.813303	1	-1.875834288273	1.110883092686	-0.035409709968	0.020544234612	0.000070763714	0.976216947945	N\A	0.039993577135	0.005274787859	0.017020182918	33	4	
2150000	554.832952	1	-1.912815845461	1.112891953919	-0.035164459740	0.011888249911	0.000106915708	0.975318837354	N\A	0.038296431857	0.005367121675	0.018000800572	38	4	
2200000	558.050036	1	-1.749549780815	1.009644318681	-0.022915981164	0.029106132710	0.000097460905	0.972985283805	N\A	0.041513171502	0.005061931171	0.017104208200	32	8	
2250000	565.988473	1	-1.820509271792	1.082138340549	-0.027745707827	0.003106196536	0.000063772860	0.977886835024	N\A	0.043353075071	0.005640454709	0.018078499701	29	2	
2300000	564.870170	1	-1.851550890373	1.091765685041	-0.030251762632	0.013495968693	0.000074435824	0.975013815026	N\A	0.042438525828	0.005741278065	0.018384104345	22	4	
2350000	563.520999	1	-1.884037505989	1.107776167839	-0.036074558909	0.015633370803	0.000078834688	0.978065242623	N\A	0.042157381904	0.005933744295	0.017959436082	46	3	
2400000	566.056637	1	-1.868994523880	1.106532628448	-0.037149523357	0.026843836511	0.000050474438	0.978362003010	N\A	0.042775017562	0.005732023279	0.017382253888	37	3	
2450000	561.733351	1	-1.859653035898	1.098823479795	-0.028207164111	-0.002500976413	0.000083242803	0.980489858632	N\A	0.030502985620	0.004587411063	0.015109004081	27	3	
2500000	558.822376	1	-1.955162280705	1.140850780361	-0.037007846449	0.011188263450	0.000062594998	0.976226711093	N\A	0.040228881486	0.005348203510	0.017662114211	44	3	
2550000	564.063820	1	-1.797907795612	1.072053226684	-0.031858784948	0.026158388209	0.000068571594	0.973744564521	N\A	0.043327398145	0.005466468375	0.018101933247	31	3	
2600000	565.898062	1	-1.867797582506	1.109558892014	-0.039650222268	0.044336908867	0.000068210467	0.992192761283	N\A	0.025500470941	0.003614600875	0.017145172589	33	2	
2650000	563.205170	1	-1.848485577874	1.090496877559	-0.028475700377	0.001930457234	0.000066916310	0.983930789532	N\A	0.038153605986	0.005436681423	0.016792987528	35	3	
2700000	552.074060	1	-1.835272007684	1.080415766435	-0.036282863257	0.040908797317	0.000067310949	0.976492365597	N\A	0.044395408862	0.006289882804	0.018959067233	33	2	
2750000	562.419014	1	-2.037036394407	1.044270880440	-0.027617900275	0.028267888561	0.000025416898	0.976225603971	N\A	0.038771583496	0.005759079857	0.018419337827	34	4	
2800000	561.162908	1	-1.786356642209	1.076039724125	-0.030054088763	0.017122829172	0.000068794090	0.974957784638	N\A	0.046484815814	0.006824352236	0.019136715967	26	3	
2850000	574.784941	1	-1.890681667284	1.135351453139	-0.041050811750	0.014087171104	0.000059859370	0.976906534380	N\A	0.042811077601	0.005654195366	0.018153946336	29	4	
2900000	556.454292	1	-1.933218659325	1.156057097662	-0.039301372867	-0.000113037569	0.000051429156	0.976637504419	N\A	0.040672776030	0.005217794051	0.017075474653	30	3	
2950000	560.483960	1	-1.778920383015	1.043262059701	-0.028697701990	0.042117751124	0.000068497146	0.974428807877	N\A	0.040447183254	0.005444315501	0.018296133740	38	3	
3000000	562.657682	1	-1.873150338798	1.101280297042	-0.028361130950	-0.005476975326	0.000058613848	0.975723501073	N\A	0.045559017227	0.006331105738	0.018695241176	30	4	
3050000	562.784635	1	-1.763209960832	1.047803232674	-0.035420451422	0.048475200274	0.000065506055	0.974469123190	N\A	0.042177858633	0.005627714183	0.018315218157	33	2	
3100000	571.213097	1	-1.815771772365	1.068103722636	-0.031184276819	0.032248614130	0.000059404766	0.977170780726	N\A	0.039684018829	0.005197147310	0.017236331223	27	3	
3150000	560.757557	1	-1.850530714333	1.073076675265	-0.024737054779	0.001602424740	0.000088829353	0.978789062601	N\A	0.039684443435	0.004640978765	0.017241437340	28	2	
3200000	567.003377	1	-1.725720896806	1.019292521549	-0.019591060033	0.006781589953	0.000072482157	0.977818511863	N\A	0.037973202824	0.005176587744	0.016868698821	33	2	
3250000	550.227732	1	-2.043988099587	1.189517290815	-0.044123621726	0.013051566272	0.000061258157	0.979118252238	N\A	0.039366425397	0.005616449888	0.016992692265	40	2	
3300000	564.811441	1	-1.941901909344	1.154837551785	-0.034198184442	-0.016384335392	0.000058521926	0.977210018408	N\A	0.043193989954	0.005783230193	0.017835090709	31	3	
3350000	563.189664	1	-1.758030195132	1.026884217321	-0.025227537784	0.034743419569	0.000045493375	0.977905004584	N\A	0.040338582120	0.004871474094	0.017017295876	36	3	
3400000	558.146489	1	-2.031824292796	1.202054533783	-0.056548378919	0.050703052843	0.000053123800	0.981017482241	N\A	0.038588319527	0.006250983870	0.016092583908	34	2	
3450000	552.682171	1	-1.840666386173	1.082080214104	-0.041881033694	0.063298428053	0.000068034248	0.975049828551	N\A	0.043121923756	0.005134388011	0.016967780642	40	1	
3500000	556.867996	1	-1.827445387952	1.086168197451	-0.030539118322	0.003736394685	0.000043883941	0.973457849116	N\A	0.043722638780	0.005582132889	0.017691833141	38	3	
3550000	553.932610	1	-1.904060523736	1.127810015866	-0.041670104663	0.020520954942	0.000088055639	0.973722812504	N\A	0.047901648248	0.006273935909	0.019005733646	44	1	
3600000	559.380094	1	-1.806091289433	1.044743338291	-0.017522776209	-0.012809097750	0.000099215938	0.977276547815	N\A	0.043122845629	0.005143961821	0.017529256460	35	3	
3650000	551.696174	1	-1.840783468547	1.104549401722	-0.040557776736	0.044602610191	0.000057704823	0.977118738504	N\A	0.041328812143	0.005515722990	0.016978714762	30	1	
3700000	561.991029	1	-1.845226541726	1.084760670267	-0.040177492416	0.053399668512	0.000073168973	0.975332662978	N\A	0.041870395672	0.004702030690	0.017192441378	37	3	
3750000	552.468551	1	-1.791225607922	1.066833414288	-0.030052011734	0.019119520195	0.000070372121	0.975878947727	N\A	0.045111949804	0.006350046391	0.018246968203	38	3	
3800000	554.041273	1	-1.754488783870	1.033517089287	-0.021659976520	0.001750181397	0.000071202406	0.975654178852	N\A	0.040873504729	0.004873016288	0.016964404327	28	2	
3850000	558.110974	1	-1.853282994984	1.066233699146	-0.028616224250	0.029467632324	0.000056745335	0.975154701429	N\A	0.042000832258	0.005016199751	0.017029804492	26	2	
3900000	548.724509	1	-1.906664565246	1.101589705685	-0.033464919594	0.020070818579	0.000078043622	0.974017614472	N\A	0.042864430120	0.005213919990	0.017413297067	35	2	
3950000	561.321329	1	-1.918305700477	1.144756544301	-0.042149586371	0.026506562001	0.000076749392	0.979554483399	N\A	0.037271338475	0.004599800664	0.017099398015	46	4	
4000000	560.065022	1	-1.882026161484	1.125865937513	-0.040217093548	0.026808641548	0.000062582660	0.978047228020	N\A	0.045565331021	0.006487078474	0.019455639413	34	2	
4050000	550.358696	1	-1.690118851975	0.975658999257	-0.019708283540	0.042545185068	0.000085030974	0.972657625535	N\A	0.041927226227	0.004816626303	0.018009628591	30	4	
4100000	560.634820	1	-1.660317976632	0.976977162830	-0.021749640553	0.035859959621	0.000061803743	0.975019081398	N\A	0.042926826231	0.006028300191	0.017661595286	37	2	
4150000	554.486402	1	-1.821838387361	1.093492173643	-0.031155844525	0.012754712507	0.000079310509	0.975906054776	N\A	0.042929100910	0.005595465805	0.016289793784	41	5	
4200000	561.693194	1	-1.903837829020	1.111612541711	-0.036431570226	0.022123301860	0.000093098221	0.978219527984	N\A	0.037332761968	0.005492414955	0.016897404481	41	4	
4250000	556.838174	1	-2.095321725017	1.197253793574	-0.042441153720	0.004881476903	0.000065103444	0.990009827952	N\A	0.037475865500	0.005687640708	0.015396148512	33	2	
4300000	558.838248	1	-1.837663151542	1.089994941806	-0.022271167205	-0.028663605663	0.000067414393	0.975400472386	N\A	0.041363058228	0.004883164751	0.018091276625	38	4	
4350000	551.784520	1	-1.784894569072	1.046048295347	-0.027972716974	0.032271541929	0.000044206574	0.975024266001	N\A	0.041516153115	0.004736359325	0.016405936435	35	3	
4400000	560.474227	1	-1.793819524607	1.053483430369	-0.025646300434	0.011589799747	0.000003171847	0.974447792584	N\A	0.042348729332	0.005827924621	0.019314146373	39	2	
4450000	561.484503	1	-1.787295345371	1.034383592591	-0.020068670063	0.014505608854	0.000004773000	0.980652200955	N\A	0.042314821772	0.005134425593	0.016290981700	38	3	
4500000	553.878850	1	-1.895767097918	1.109787185943	-0.041744064044	0.055113020745	0.000012805693	0.977362865987	N\A	0.045955587527	0.005982697828	0.018103946880	42	3	
4550000	554.813465	1	-1.774626697527	1.039306624709	-0.018213593655	-0.000395217077	0.000011548683	0.977263367875	N\A	0.041310119522	0.004957831002	0.016072739460	36	3	
4600000	555.169050	1	-1.773509929547	1.035729431021	-0.019158515772	0.002384871161	0.000014009476	0.975138035925	N\A	0.038450487668	0.004679407631	0.016858974601	38	2	
4650000	564.437252	1	-1.883465979628	1.121335364067	-0.039011656078	0.020466829097	0.000063611366	0.975897325942	N\A	0.042190917781	0.005742261130	0.018576537266	36	3	
4700000	565.515573	1	-1.770585607544	1.049765205349	-0.032291156970	0.041875900252	0.000088184123	0.976742486668	N\A	0.043136806551	0.005617787130	0.018332530549	42	3	
4750000	565.702146	1	-1.723001143635	1.017774174477	-0.021834982386	0.020674594879	0.000065484215	0.976345774651	N\A	0.040128916664	0.005131240755	0.017077376834	35	5	
4800000	567.037806	1	-1.897393841677	1.105937981601	-0.030856055316	0.010559941168	0.000066653615	0.976130461563	N\A	0.042162856830	0.005576011458	0.017758448524	34	4	
4850000	565.834872	1	-1.914155737310	1.115100663110	-0.034575184001	0.016644308542	0.000070136411	0.976687798188	N\A	0.039859708111	0.005451666432	0.017248862409	39	3	
4900000	553.800039	1	-1.875948249911	1.119198380822	-0.029538500602	-0.016244493889	0.000068690345	0.972697712443	N\A	0.047557778396	0.005777036121	0.019559537679	34	3	
4950000	547.587912	1	-1.750285543419	1.016748188789	-0.030493405171	0.065545393243	0.000067423712	0.974677561475	N\A	0.044123881804	0.005709374140	0.018215067593	36	2	
5000000	563.883791	1	-1.695330668055	1.041835249210	-0.023168169200	0.008593885221	0.000061236812	0.977768546464	N\A	0.042124133154	0.005487344008	0.016967222932	39	6	
5050000	568.127869	1	-1.747492569018	1.051152956237	-0.025674549743	0.019678655132	0.000062731470	0.978226870668	N\A	0.046546140339	0.006608300310	0.019152229964	23	5	
5100000	564.727960	1	-1.751452483798	1.034114491789	-0.019730047719	0.007769624704	0.000063289384	0.976897180969	N\A	0.042777857514	0.004788293982	0.016839558977	26	3	
5150000	564.052439	1	-1.937800646661	1.126661354499	-0.030642494011	-0.003326811563	0.000060702016	0.976171369941	N\A	0.043948020710	0.005747647588	0.017509358427	30	2	
5200000	559.999106	1	-1.883954683715	1.130422896454	-0.040385599374	0.021840286881	0.000060928136	0.983667108371	N\A	0.030721637744	0.004343772850	0.013927725121	50	3	
5250000	565.164041	1	-1.724110757297	1.022527993918	-0.023500709846	0.026957760198	0.000073731061	0.976414121319	N\A	0.041820471994	0.005194175322	0.016842310168	31	2	
5300000	562.129372	1	-1.901570602582	1.136438825112	-0.044860842136	0.033839096176	0.000068628533	0.975733182219	N\A	0.042718849975	0.005554595553	0.018073825944	29	3	
5350000	556.760085	1	-1.788765066059	1.041975730484	-0.016526469510	-0.020594421067	0.000078088407	0.975747632136	N\A	0.039704945200	0.004755937125	0.016136649615	22	2	
5400000	558.703821	1	-1.957839670285	1.152508456628	-0.036413355670	-0.007705985169	0.000066022880	0.975884709671	N\A	0.044435243901	0.005286006272	0.018751047376	42	2	
5450000	567.620444	1	-1.749451967079	1.030536568063	-0.028838090737	0.040812628899	0.000064719021	0.978290119171	N\A	0.036679084424	0.004303295647	0.015587733282	45	3	
5500000	573.544054	1	-1.842835075713	1.087051525774	-0.034064480799	0.032405480078	0.000072720540	0.983512276757	N\A	0.037323472989	0.004853107769	0.014153303412	44	3	
5550000	566.023078	1	-1.799502993615	1.095072686434	-0.024305208892	-0.035175950722	0.000062987589	0.973862830812	N\A	0.041998801294	0.004765522986	0.017575400863	37	5	
5600000	544.094282	1	-1.680476919545	0.968855517769	-0.022023784856	0.062099969394	0.000083073890	0.972287572334	N\A	0.043185120323	0.005830503383	0.019201685776	29	2	
5650000	547.697984	1	-1.764405997257	1.041042065858	-0.018067737539	-0.000274568241	0.000063379868	0.976134390266	N\A	0.042815045877	0.005087115809	0.017424326892	37	4	
5700000	543.450740	1	-1.877126639013	1.112125602215	-0.031427982375	-0.002175190910	0.000012272987	0.978584037126	N\A	0.039746967783	0.005229621298	0.016535631473	39	4	
5750000	561.921891	1	-1.868460243848	1.104204369890	-0.027985534135	-0.004157839244	0.000077840270	0.977266632817	N\A	0.041487891890	0.004992628476	0.017407746078	42	1	
5800000	558.475290	1	-1.851561775851	1.101579287278	-0.038247011825	0.039780173525	0.000066018149	0.975169570400	N\A	0.042663972704	0.005613734090	0.018189769918	39	2	
5850000	555.773499	1	-1.931634599385	1.136475729558	-0.042568167379	0.028667550958	0.000087143670	0.975393165939	N\A	0.044660293730	0.005893915936	0.019004676443	26	3	
5900000	567.585580	1	-1.881170303101	1.110513725689	-0.033792311480	0.019390150611	0.000058131159	0.980246274037	N\A	0.037561822501	0.004802729831	0.014568381833	29	2	
5950000	556.106147	1	-1.845753134874	1.101354211760	-0.038418503183	0.028512555598	0.000049825969	0.979789283403	N\A	0.039772609258	0.005250583561	0.013599785262	34	2	
6000000	555.396350	1	-1.866796938218	1.100452398688	-0.024851623646	-0.022237603480	0.000069893945	0.976951270152	N\A	0.036293980162	0.004377434596	0.015626296735	30	2	
6050000	570.233855	1	-1.871635117849	1.111394651138	-0.025487565015	-0.021111066504	0.000078205948	0.977489515244	N\A	0.041735132591	0.005315341133	0.017689026548	34	3	
6100000	574.433404	1	-1.916944510686	1.133039672138	-0.040241905698	0.025264804101	0.000060986147	0.977819345552	N\A	0.042100904487	0.005887347115	0.017420248162	37	3	
6150000	558.882235	1	-1.835761599907	1.095216438281	-0.035117178519	0.021141949702	0.000071578645	0.974555968781	N\A	0.040018223024	0.005147540565	0.015662132437	37	3	
6200000	575.211747	1	-1.957022866244	1.158461953529	-0.039066522293	0.003145946268	0.000093930675	0.977226108239	N\A	0.045815099943	0.006378886224	0.019071687152	36	4	
6250000	557.166442	1	-1.815812909588	1.094445548766	-0.030859817587	0.002034304552	0.000076915280	0.975541580516	N\A	0.043640759357	0.005755528850	0.018523596114	35	4	
6300000	562.507706	1	-1.807877426724	1.093561984118	-0.036502935480	0.023842153462	0.000082018939	0.975417059836	N\A	0.041574984218	0.005587228396	0.018190205947	38	3	
6350000	559.876997	1	-1.672507896397	0.977909305350	-0.028968591591	0.074321828711	0.000051935891	0.974218804899	N\A	0.042246739838	0.005922165565	0.018444484719	37	2	
6400000	568.082244	1	-1.809896344658	1.077455441027	-0.026952085719	0.005712987786	0.000076244751	0.980375638027	N\A	0.034824022441	0.004974721304	0.015884698569	36	4	
6450000	558.635268	1	-1.639455424583	0.973564502823	-0.016709486623	0.024656042625	0.000067038778	0.981846051085	N\A	0.037366237429	0.005355302124	0.014818585012	36	2	
6500000	558.392476	1	-1.805570401153	1.073029282083	-0.036424249223	0.051398690841	0.000063036045	0.974185101845	N\A	0.043839787560	0.006282632819	0.018272042503	35	3	
6550000	551.824381	1	-1.830117726526	1.069632561007	-0.035995682025	0.047562015261	0.000094501658	0.979356207077	N\A	0.041396970650	0.005752985848	0.017586539866	35	1	
6600000	551.500754	1	-1.747292408642	1.050271692192	-0.022256524875	-0.001435063877	0.000090840894	0.976113190533	N\A	0.040833514190	0.004776654449	0.017343477165	36	4	
6650000	530.261063	1	-1.639457821388	0.960942511038	-0.017928473863	0.043199348271	0.000092581854	0.970478553778	N\A	0.048845381803	0.006780085883	0.020757548936	36	2	
6700000	566.424907	1	-1.759450028167	1.053270068886	-0.031474036990	0.033804666173	0.000070303496	0.976395391588	N\A	0.042699765801	0.005418686567	0.017303947620	29	4	
6750000	568.289852	1	-1.848315806150	1.119235062238	-0.044189547042	0.043737627425	0.000057406591	0.975234554800	N\A	0.040109686039	0.004798678073	0.016720002457	33	5	
6800000	556.457471	1	-1.917890260537	1.137952189643	-0.034492342501	-0.017577731012	0.000070056209	0.977182104844	N\A	0.046886981665	0.006450206435	0.019076233555	45	2	
6850000	571.033565	1	-1.813420349056	1.076725426350	-0.032172537851	0.033600121878	0.000079700154	0.977738046171	N\A	0.042528132036	0.005951593080	0.018206214165	30	4	
6900000	562.141502	1	-1.903069924441	1.120676379122	-0.034451236974	0.009613732004	0.000052805684	0.976397296756	N\A	0.045214953081	0.006105692974	0.018063319798	37	2	
6950000	557.331651	1	-1.716574509283	0.999609283832	-0.017064779920	0.024693065303	0.000089866743	0.974190719339	N\A	0.041979361329	0.004924233475	0.017314938871	32	3	
7000000	554.615053	1	-1.801862068869	1.076850837950	-0.036345177275	0.035294796727	0.000066647695	0.976083505834	N\A	0.042374268545	0.005400010408	0.016387760475	40	2	
7050000	562.463042	1	-1.813124378495	1.088102800414	-0.037058597274	0.038699970081	0.000054190246	0.977708973591	N\A	0.041831388539	0.005580439073	0.017331449532	32	6	
7100000	544.403155	1	-1.819431553126	1.076093495212	-0.021667396085	-0.026519742295	0.000044838789	0.975752887590	N\A	0.039965601529	0.005500482086	0.019326323780	47	3	
7150000	551.296447	1	-1.959596244179	1.134799992922	-0.032228819377	-0.011753557262	0.000093771668	0.974721331853	N\A	0.041497399199	0.004916346144	0.017337911875	39	2	
7200000	569.066259	1	-1.754298463844	1.038845835931	-0.024142073351	0.015737925001	0.000065522063	0.978696602533	N\A	0.039182964906	0.005059490692	0.016533103328	29	3	
7250000	559.108936	1	-1.836596832021	1.077402128194	-0.030186947735	0.017072541166	0.000062140545	0.978571577944	N\A	0.040103168714	0.005354034553	0.018066587564	37	2	
7300000	558.152218	1	-1.920227579743	1.126598444481	-0.034875840720	0.010236512247	0.000054984643	0.978790229305	N\A	0.038538646063	0.004957065653	0.015952861089	36	3	
7350000	550.137441	1	-1.877574758462	1.108377663518	-0.028373093067	-0.008125058354	0.000066174329	0.976659922110	N\A	0.042216136761	0.005444038854	0.017343503901	37	1	
7400000	564.241713	1	-1.771217400791	1.036313182385	-0.024733148005	0.019587894780	0.000066375150	0.977544149952	N\A	0.042656971575	0.005545285064	0.018178610913	35	5	
7450000	559.842548	1	-1.775740299311	1.048690550569	-0.033744135320	0.044222888572	0.000059406648	0.973374287425	N\A	0.047025569303	0.006152262515	0.019064500129	34	1	
7500000	563.384379	1	-1.850175934944	1.100344152612	-0.050090105344	0.080020531569	0.000084661228	0.978597268577	N\A	0.040938498361	0.003493682168	0.014823540745	32	4	
7550000	554.962842	1	-1.865419177276	1.112035979611	-0.035694197629	0.018973582526	0.000063781452	0.978108330064	N\A	0.037979189282	0.004309800408	0.015451638640	36	4	
7600000	554.449328	1	-1.746798408241	1.044032483953	-0.029235563198	0.029798041880	0.000078934235	0.974548982775	N\A	0.043175083409	0.005760271515	0.018953529873	31	2	
7650000	558.708264	1	-1.791779294719	1.081774725337	-0.027642363362	-0.007166787595	0.000060413763	0.978979215495	N\A	0.040603199873	0.004959078373	0.017181680494	33	4	
7700000	562.471257	1	-1.753933670793	1.002540353954	-0.015890774765	0.010277677160	0.000076458897	0.974216987709	N\A	0.041686585883	0.004776865078	0.017440243654	35	5	
7750000	562.932536	1	-1.768505398890	1.041012260288	-0.034456388844	0.057359024995	0.000061849624	0.976058383220	N\A	0.041442315828	0.005343636734	0.017973571120	38	3	
7800000	562.861970	1	-1.873249173565	1.109579003609	-0.040600964759	0.036749812146	0.000066887654	0.975801815430	N\A	0.042724436091	0.005608135587	0.017422517446	34	4	
7850000	560.580838	1	-1.778872966699	1.030855291723	-0.018038645379	0.007750306774	0.000067078030	0.977188298880	N\A	0.038781328884	0.004398466390	0.016507819954	31	4	
7900000	563.356425	1	-1.747772486057	1.031231911339	-0.039231053108	0.082027112096	0.000073274317	0.971613661516	N\A	0.042559864811	0.004693395878	0.017549302919	33	3	
7950000	554.449609	1	-1.783030948380	1.040596940547	-0.024281745005	0.017466492039	0.000067618154	0.972985801544	N\A	0.045454190061	0.005892937525	0.018998496233	30	2	
8000000	560.081004	1	-1.676934042643	1.012907235334	-0.025854503063	0.032017567452	0.000066667013	0.977450316432	N\A	0.043782811103	0.006087830016	0.018919878247	43	5	
8050000	560.913396	1	-1.961267603307	1.163335619227	-0.045769409454	0.021361629971	0.000056093307	0.976411199142	N\A	0.041908796944	0.006095782699	0.019988479280	35	2	
8100000	561.700989	1	-1.947856964813	1.153754401610	-0.032458172634	-0.023661284854	0.000077682351	0.980467252699	N\A	0.041493144938	0.005445289065	0.017024560240	39	2	
8150000	545.645157	1	-1.763891308181	1.058962777429	-0.024360030227	-0.003131356718	0.000069433740	0.973156470532	N\A	0.043760718075	0.005200336076	0.018630703796	34	5	
8200000	570.252638	1	-1.770712980416	1.057467623649	-0.023725720907	0.006270664319	0.000067383645	0.979177140843	N\A	0.038769627507	0.004611535404	0.016460290090	32	5	
