Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-glob-002.txt
Log File Name:                   MOB_d1_m9-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2978338566
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	303.364512	1	-1.983677816607	1.841352603422	-0.179999175831	-0.011121978586	0.045534244593	0.000291909932	0.911453347096	N\A	0.153869212503	0.024885898569	0.063894961867	0.013673515951	32	16	0.000875613157	Global Trend	
1550000	324.602826	1	-2.105934113781	1.890908786374	-0.183171424896	-0.104597864919	0.059582482946	0.000206348573	0.925853619062	N\A	0.136386291998	0.022145423537	0.058650751504	0.013105058739	39	23	0.000346052708	Global Trend	
1600000	319.459789	1	-1.667639178049	1.503883464400	-0.109297165846	0.075443535935	0.011386389879	0.000346017625	0.952691090366	N\A	0.118205699196	0.019954759946	0.035545217635	0.009736014506	40	23	0.001286490783	Global Trend	
1650000	307.438748	1	-1.219840956309	1.268422125724	-0.091380841833	0.216094577308	-0.009584477802	0.000265983681	0.930095622932	N\A	0.093432568528	0.014847866074	0.055120484829	0.011171536132	35	15	0.003502455315	Global Trend	
1700000	314.741323	1	-1.344263906491	1.435783458019	-0.107401748837	0.083563109085	0.011683709138	0.000380895717	0.923734016370	N\A	0.144378297649	0.022825978705	0.059647268020	0.012882801812	32	22	0.001646972497	Global Trend	
1750000	299.893183	1	-1.723081372465	1.648909411373	-0.125918258049	0.010402393104	0.012878645634	0.000366990137	0.928947791857	N\A	0.127085318940	0.020934109283	0.057819468791	0.012854964058	57	20	0.001533938845	Global Trend	
1800000	329.081012	1	-1.602353298154	1.509685679335	-0.117272851385	0.023065010701	0.028808779385	0.000214337236	0.938760026607	N\A	0.147168572815	0.021759034612	0.061143306899	0.011773092615	38	23	0.000217265979	Global Trend	
1850000	351.596824	1	-1.214594346696	1.195086784913	-0.067664296608	0.136004768309	0.000995612487	0.000161154299	0.933269511296	N\A	0.104659205567	0.013473347185	0.052165919724	0.009290368291	33	31	0.000412738263	Global Trend	
1900000	350.199092	1	-0.880675723033	1.134736459048	-0.055597361664	0.118208843455	-0.000114674189	0.000401737543	0.928924812682	N\A	0.082722714753	0.012568705363	0.050264235188	0.009786164267	39	28	0.008406587721	Global Trend	
1950000	327.187833	1	-1.627560238322	1.574794588514	-0.119496838162	-0.066041365242	0.038230995329	0.000409384394	0.941152529709	N\A	0.085179824469	0.012484328185	0.042164961999	0.008804610348	38	24	0.001558131567	Global Trend	
2000000	304.310956	1	-1.791814389178	1.624112923843	-0.139649721234	0.067313725960	0.021701701704	0.000282257251	0.911865225837	N\A	0.149951631592	0.022222132498	0.066709174346	0.013134661164	42	21	0.000814671752	Global Trend	
2050000	334.539704	1	-1.161891987015	1.143537855801	-0.045565851415	0.124296968193	-0.010301596285	0.000311288673	0.940500396799	N\A	0.094955802879	0.015715706803	0.045346798011	0.010019815927	42	26	0.002987876493	Global Trend	
2100000	315.894773	1	-1.666373837126	1.440451980857	-0.089941780967	0.011097308714	0.015753919888	0.000397953754	0.922613582747	N\A	0.108727605234	0.015345323535	0.054759148900	0.010588213127	36	23	0.001777043082	Global Trend	
2150000	311.499979	1	-1.440114740734	1.544392879691	-0.098423851967	-0.127198747189	0.042589825896	0.000547570406	0.922967800484	N\A	0.085379972603	0.012378367351	0.052710595769	0.009769019534	33	18	0.008281833827	Global Trend	
2200000	310.244951	1	-1.281758061982	1.385481102872	-0.091605592940	0.024045922591	0.017241154216	0.000689553732	0.922223401339	N\A	0.118309007519	0.018819164390	0.056558507768	0.011676281501	50	18	0.005383217892	Global Trend	
2250000	300.673674	1	-1.444479406577	1.395814608211	-0.113409252726	0.118640559805	0.017965962905	0.000123716553	0.929829892225	N\A	0.115406120174	0.019331009656	0.056725833441	0.012009345666	45	14	0.000713495673	Global Trend	
2300000	307.894624	1	-1.524333808987	1.434661446129	-0.111766204967	0.067742411159	0.022404803757	0.000314940284	0.936617405446	N\A	0.114920119909	0.019409451678	0.055420396561	0.012418422463	49	16	0.002303439256	Global Trend	
2350000	323.731844	1	-1.530214036774	1.510048157803	-0.100718932615	-0.087124609782	0.035029348169	0.000290501752	0.949961436053	N\A	0.075497107503	0.013889924865	0.037179573151	0.010034941232	36	24	0.003915636540	Global Trend	
2400000	336.562588	1	-1.268616607704	1.304728523241	-0.085206558145	0.047564359050	0.016736781480	0.000216244535	0.928742725357	N\A	0.095537196097	0.014206149696	0.056960672471	0.011149765533	31	24	0.003767517082	Global Trend	
2450000	329.623049	1	-1.294416811895	1.208845886327	-0.045825040755	0.054483108226	-0.006567994314	0.000326919438	0.945554766644	N\A	0.096250611612	0.017351358315	0.041617010513	0.010657656670	52	24	0.001867135299	Global Trend	
2500000	322.615199	1	-1.465515228938	1.511986784985	-0.120883010670	0.038255471818	0.022589416232	0.000215442095	0.930480072990	N\A	0.133811502233	0.021180772687	0.056349702266	0.011951270722	38	22	0.000995215947	Global Trend	
2550000	310.876285	1	-1.592018898613	1.520623440839	-0.123756639865	-0.008909377836	0.042392612866	0.000148449824	0.936900482031	N\A	0.121406918120	0.020754436872	0.052989512675	0.012394029330	48	20	0.000782615231	Global Trend	
2600000	297.657830	1	-1.858763667797	2.003429113718	-0.191445586712	-0.096881064376	0.052950283011	0.000240877672	0.922108572034	N\A	0.106500869736	0.017460768130	0.056675171716	0.012093311039	39	18	0.002669578916	Global Trend	
2650000	325.202823	1	-1.700915592797	1.536269929057	-0.127653836132	0.079818678836	0.018615124735	0.000241535167	0.930337735293	N\A	0.137549647813	0.023089890661	0.055149194756	0.013150305063	29	20	0.000721620975	Global Trend	
2700000	317.039102	1	-1.547065482324	1.545379677673	-0.123791485895	-0.007296884006	0.034655896972	0.000228344581	0.933988295959	N\A	0.119782851565	0.019167295748	0.054403139400	0.011549956657	46	18	0.001354150653	Global Trend	
2750000	316.373320	1	-1.103601654643	1.114704957250	-0.048523008162	0.176283052967	-0.016452511835	0.000272447450	0.938367589712	N\A	0.093194583262	0.014296318671	0.045237151815	0.009358086257	37	22	0.003081129935	Global Trend	
2800000	324.149062	1	-1.523022639978	1.527791733316	-0.133252830513	0.001123979834	0.043816104411	0.000138399305	0.932004383357	N\A	0.107071964826	0.016517072835	0.055251080367	0.011009557812	37	29	0.001121534238	Global Trend	
2850000	312.623555	1	-1.916022411087	1.770140177547	-0.159782779131	-0.047320945170	0.046739738236	0.000244285333	0.928554622623	N\A	0.117638371944	0.018199151392	0.058719663908	0.011752079776	43	21	0.001338041329	Global Trend	
2900000	315.016435	1	-1.893416228766	1.768831892640	-0.165739556142	-0.064735979566	0.054232116180	0.000271801982	0.934567364826	N\A	0.119573831510	0.019707745917	0.053277454401	0.011653325668	43	21	0.000646681016	Global Trend	
2950000	299.166484	1	-2.533182180021	1.848546659364	-0.180688246154	-0.094247374379	0.054802173817	0.000329619240	0.919762131022	N\A	0.133927584673	0.021913006334	0.052334028311	0.012477481895	34	25	-0.000698384369	Global Trend	
3000000	313.197807	1	-1.964687822217	1.701617690881	-0.169837145591	0.022940866463	0.041981361416	0.000363407544	0.920321525790	N\A	0.140946787552	0.023254760526	0.059203185170	0.013913268799	35	23	0.000726116296	Global Trend	
3050000	311.969253	1	-1.855599959575	1.702024384759	-0.147360735692	-0.066946982022	0.047509099574	0.000173993082	0.949128501404	N\A	0.101230326380	0.017982375524	0.050624133595	0.011606222375	43	18	0.000585989844	Global Trend	
3100000	294.180197	1	-1.504269946090	1.452278009122	-0.104161039356	0.051940489941	0.009572915523	0.000239158934	0.923512039835	N\A	0.122417677163	0.022070664443	0.052362652359	0.012785686739	42	16	0.001167286169	Global Trend	
3150000	313.888392	1	-1.894304584030	1.895707080637	-0.184978322849	-0.123124436874	0.063639684610	0.000326020152	0.953646894729	N\A	0.094440861899	0.019469093288	0.037226307287	0.011888454564	38	18	0.001812684078	Global Trend	
3200000	328.607437	1	-1.649845977813	1.622894931849	-0.130961627829	-0.031137102910	0.035079483090	0.000635669196	0.931156282278	N\A	0.120055367431	0.020172545144	0.053480922331	0.012150993890	50	23	0.003352443055	Global Trend	
3250000	327.090543	1	-1.735516040259	1.731977139380	-0.164575433590	-0.040457872983	0.051147662595	0.000204791215	0.933100619055	N\A	0.117169056003	0.019687126034	0.052108430168	0.012138281660	41	18	0.000972242048	Global Trend	
3300000	327.439792	1	-1.728660912748	1.848199824552	-0.177585445644	-0.146967108249	0.069655456364	0.000269580102	0.931400520982	N\A	0.107073278482	0.017983689247	0.048141733811	0.011627094393	40	20	0.002456545589	Global Trend	
3350000	314.310623	1	-1.511166824232	1.664977497590	-0.176642075868	0.055533707108	0.049965702265	0.000268735314	0.923896118428	N\A	0.115451355857	0.018139944053	0.054453525412	0.011538378314	33	20	0.002483981590	Global Trend	
3400000	304.931906	1	-1.700927031721	1.590234775152	-0.125746149723	0.017087251724	0.025246215655	0.000250986453	0.920600755108	N\A	0.141900040126	0.022862549196	0.061526253537	0.013628213086	39	18	0.000902072344	Global Trend	
3450000	334.810233	1	-1.467207837218	1.376213953850	-0.081432255725	0.023452480974	0.017790604081	0.000331386365	0.956660542888	N\A	0.092043782883	0.016834954524	0.041000749885	0.010675468108	47	24	0.001731037061	Global Trend	
3500000	327.604906	1	-1.303784599004	1.241816338291	-0.072193938608	0.032256997653	0.024226529732	0.000549484485	0.932689301724	N\A	0.114187411352	0.015750063654	0.056291200402	0.010086794309	37	28	0.003366695340	Global Trend	
3550000	338.876722	1	-1.202178099329	1.147133520398	-0.060129337468	0.206545639815	-0.015359076849	0.000267901010	0.931482226942	N\A	0.097317635185	0.012186629005	0.045402287876	0.008072005621	36	22	0.001579725580	Global Trend	
3600000	322.433867	1	-1.172686990984	1.263037265908	-0.068263389313	0.018013482867	0.022488642304	0.000290563194	0.945543079827	N\A	0.088185282207	0.012712558653	0.044661089124	0.008111370804	44	21	0.004188403779	Global Trend	
3650000	325.751304	1	-0.774787028648	0.959503605760	-0.020938129644	0.192685121724	-0.022450267818	0.000470734424	0.955139876594	N\A	0.046901131270	0.008267005798	0.037046683101	0.008733425880	48	24	0.019848657184	Global Trend	
3700000	329.690913	1	-0.532839198573	0.721758125444	-0.009930091215	0.318252705956	-0.030854920952	0.000231511132	0.999931719879	N\A	0.038556888300	0.006049779466	0.042310044981	0.007919649708	40	23	-0.480980540955	Global Trend	
3750000	319.060420	1	-0.949679799724	0.956401743355	-0.027511147772	0.231890249900	-0.022339197555	0.000242460043	0.923871439595	N\A	0.114380974021	0.016594110071	0.052765815603	0.010235207559	32	27	0.001781768881	Global Trend	
3800000	316.188751	1	-1.816310950098	1.579450077000	-0.149704226013	0.134788070311	0.022036754431	0.000273118792	0.932884897034	N\A	0.142580057881	0.023051789182	0.048489784133	0.011946473505	33	20	0.000396180842	Global Trend	
3850000	323.945236	1	-1.607780016325	1.436824602278	-0.097403380185	0.069487487648	0.007512095037	0.000190685404	0.929956678114	N\A	0.135980253104	0.022332894880	0.056332736749	0.012992615583	38	21	0.001011996912	Global Trend	
3900000	302.791375	1	-1.813272874764	1.715985939104	-0.156240384970	-0.032610866381	0.045372291364	0.000273934973	0.944382502068	N\A	0.100229072003	0.018538788913	0.039641372745	0.010884335109	30	20	0.001772368129	Global Trend	
3950000	314.275838	1	-1.778094713273	1.621411492726	-0.164183282860	0.032594747171	0.053498396229	0.000437998955	0.925772968066	N\A	0.118422055161	0.019978017886	0.054603075301	0.012715403614	44	18	0.001861791453	Global Trend	
4000000	282.316868	1	-1.806157583230	1.645089756116	-0.167405292749	0.106751728663	0.036550652955	0.000295897433	0.914595805543	N\A	0.186009933149	0.027074921026	0.082065751648	0.015568261762	40	19	0.000283271771	Global Trend	
4050000	297.491196	1	-1.971662922704	1.625557790399	-0.125765299342	0.003230969661	0.022138775960	0.000304511077	0.921587812455	N\A	0.137745136747	0.021542633329	0.061189686232	0.012801746735	40	17	0.001566910899	Global Trend	
4100000	301.546716	1	-1.894541904495	1.319629071611	-0.082469176935	0.056945815753	0.013571232445	0.000386679921	0.922705611426	N\A	0.152015634179	0.024240266055	0.065748677340	0.013744208859	32	18	0.001657402881	Global Trend	
4150000	326.630412	1	-2.363525432787	1.766089777527	-0.181487950619	0.087407169704	0.037811052821	0.000245991256	0.926956815537	N\A	0.143661465900	0.023471061302	0.049382749837	0.011882172563	31	23	0.000118034589	Global Trend	
4200000	326.435891	1	-1.556716136920	0.974558039878	-0.016318431154	0.264002368882	-0.047245453931	0.000181955418	0.928826622641	N\A	0.118635271993	0.020516164676	0.048810647683	0.012282657071	41	24	0.001339220607	Global Trend	
4250000	311.126515	1	-1.791820517735	1.241217628741	-0.091391285467	0.172901537346	0.005258459134	0.000581949223	0.918606923437	N\A	0.154041852649	0.023495940870	0.063445187002	0.012987671634	44	27	0.002218196377	Global Trend	
4300000	313.135772	1	-0.661888368917	0.776199646760	-0.001964556330	0.228851098036	-0.020577447123	0.000218466837	0.969549103974	N\A	0.045489197539	0.007333235780	0.045414779201	0.008890966229	46	31	0.011079172434	Global Trend	
4350000	323.925541	1	-1.692080789183	1.627040532190	-0.124447018511	-0.086321884035	0.040577129924	0.000246726790	0.949300012556	N\A	0.090028977431	0.017635578181	0.039775452035	0.011680478717	42	23	0.001538629760	Global Trend	
4400000	313.050462	1	-1.696348580431	1.546542558188	-0.134925713835	0.065578453829	0.028330866358	0.000226769478	0.930734568142	N\A	0.143231827906	0.022216376135	0.063488225411	0.012338502833	29	19	0.000624121033	Global Trend	
4450000	308.260143	1	-1.722268143466	1.408012542881	-0.093592067027	-0.002996949235	0.027499903104	0.000508682944	0.923464075039	N\A	0.126549563991	0.020109321453	0.057576596846	0.012316930520	40	22	0.002599298519	Global Trend	
4500000	314.926715	1	-1.356990513931	1.257015009886	-0.064174129434	0.019095190362	0.012018701600	0.000579088207	0.918605626789	N\A	0.106202977013	0.015757326194	0.053934194353	0.010909200172	33	27	0.004908949233	Global Trend	
4550000	320.020551	1	-1.460218182859	1.300446864489	-0.073392065342	0.049214039498	0.011324864657	0.000156666847	0.935737215343	N\A	0.111154462792	0.017710115330	0.051416213030	0.010753311321	38	26	0.000832673242	Global Trend	
4600000	316.400382	1	-1.970808965405	1.537575994942	-0.116230485532	0.072980053307	0.009521342626	0.000304966898	0.934071784880	N\A	0.103388253729	0.014779723993	0.053508210119	0.010194805093	42	25	0.001587317123	Global Trend	
4650000	298.725724	1	-1.707320340555	1.376333978655	-0.097694774620	0.071802856640	0.014699016775	0.000307381073	0.913221768321	N\A	0.125078951820	0.019633839752	0.059153730417	0.012798088432	43	21	0.002093087187	Global Trend	
4700000	313.833740	1	-1.834102072605	1.912732701135	-0.196208239356	0.017659757497	0.043938118142	0.000939754765	0.913955838487	N\A	0.151451200620	0.023942791084	0.064633759635	0.013641857845	34	23	0.003201277592	Global Trend	
4750000	292.800035	1	-1.223991761021	1.335420433984	-0.094469685499	0.041819007524	0.020248672244	0.000672570920	0.915595048103	N\A	0.112171364314	0.018238512456	0.056702835828	0.011522951402	34	18	0.005469101153	Global Trend	
4800000	296.996114	1	-1.580167466747	1.574099132967	-0.127801223766	-0.041902858210	0.034613547719	0.000246590956	0.939349225776	N\A	0.102416778812	0.019134229033	0.044276425292	0.011221293094	39	15	0.001525953022	Global Trend	
4850000	317.608153	1	-2.099580114844	1.920670221766	-0.196615089882	-0.108307215540	0.071608770590	0.000169328439	0.960130728562	N\A	0.125071365767	0.021174029181	0.035873759140	0.009774375679	43	18	0.000390091707	Global Trend	
4900000	304.020530	1	-2.124785843323	2.089381229504	-0.235761432976	-0.189431746626	0.104209138807	0.000148614259	0.932032017489	N\A	0.119232255508	0.020676167533	0.048705999100	0.013128465595	51	18	0.000933636769	Global Trend	
4950000	321.729239	1	-1.843788658935	1.762380836628	-0.182799046194	-0.043223158236	0.068460150934	0.000266610408	0.917036984198	N\A	0.134282421141	0.021106125049	0.058893939726	0.012687962734	49	22	0.000755132058	Global Trend	
5000000	323.650911	1	-1.648802607392	1.585012786243	-0.121509667153	-0.058439419941	0.040130453086	0.000219549135	0.941353314647	N\A	0.104547542860	0.017598145620	0.049396058142	0.011040028595	51	21	0.001608288572	Global Trend	
5050000	311.599625	1	-1.670839932891	1.630958815709	-0.128527585128	-0.080378289009	0.044076204686	0.000355895124	0.934034118813	N\A	0.096647628892	0.015322723630	0.043344998514	0.009980878341	38	18	0.002767265222	Global Trend	
5100000	300.478956	1	-2.062023985849	1.940560939489	-0.214471778745	-0.013856808705	0.063951043351	0.000505722325	0.932451859733	N\A	0.117290366509	0.017920928492	0.054149683010	0.011220185324	43	22	0.001743467512	Global Trend	
5150000	299.818121	1	-1.865462874506	1.831970625827	-0.165978460507	-0.047333440931	0.038868271549	0.000293388733	0.906130160276	N\A	0.132058569243	0.019626778742	0.068267244427	0.013369241123	42	16	0.002420879116	Global Trend	
5200000	297.237085	1	-1.829829129659	1.861337916595	-0.195915034629	-0.098604722630	0.067387570845	0.000337319287	0.908117649082	N\A	0.142060428362	0.021789278947	0.067683990305	0.013511650336	44	18	0.001875418074	Global Trend	
5250000	286.520532	1	-1.817096957414	1.713121042202	-0.150943743775	0.034775766210	0.028428047130	0.000267971228	0.920885304469	N\A	0.135764631913	0.021222366822	0.059950193697	0.012590500632	34	15	0.001898674896	Global Trend	
5300000	302.947161	1	-1.719064700368	1.617664840481	-0.137146482309	-0.035666691234	0.045141500473	0.000281528207	0.926449058073	N\A	0.143123809995	0.022234081377	0.064217692589	0.012800549997	51	18	0.001339058241	Global Trend	
5350000	308.097667	1	-1.462951225943	1.557589320562	-0.134796129857	0.059166948817	0.036219944192	0.000432082202	0.925956952204	N\A	0.139554008945	0.021287768063	0.063066074127	0.012562069835	36	17	0.002242875709	Global Trend	
5400000	298.584376	1	-2.401079329686	1.898577849134	-0.207084540304	0.089686095624	0.039281982741	0.000336268083	0.927251265389	N\A	0.147709259255	0.022994946930	0.054510772863	0.012373262304	36	18	0.001316233674	Global Trend	
5450000	309.615706	1	-2.645229815120	1.788952592638	-0.165152885657	-0.052297875353	0.041116063261	0.000290897541	0.935802552479	N\A	0.106423090339	0.017760717618	0.050658077214	0.011395192004	52	18	0.001956573795	Global Trend	
5500000	307.262443	1	-1.760616582668	1.574893782388	-0.124175312529	-0.048749759984	0.038034708009	0.000416156487	0.958983173721	N\A	0.098487520017	0.017743415029	0.033358773209	0.009843677913	57	20	0.002060117100	Global Trend	
5550000	311.382921	1	-2.449221834285	1.760144822727	-0.155207399414	-0.039174073001	0.045720682015	0.001131723457	0.937787049474	N\A	0.114057350964	0.020007776140	0.044956341661	0.010995141418	42	25	0.002134378995	Global Trend	
5600000	319.210861	1	-1.720614931434	1.458163609980	-0.109852530247	-0.001628838403	0.034970552963	0.001413362124	0.929923348118	N\A	0.124549024304	0.019014409120	0.057020106898	0.011699427711	49	21	0.005414279880	Global Trend	
5650000	305.140712	1	-1.351500959233	1.081249334886	-0.049965108506	0.133786006352	-0.003093570146	0.000310836457	0.948117523078	N\A	0.075063149349	0.012048525571	0.046022331945	0.009239923441	43	19	0.003537296846	Global Trend	
5700000	290.017916	1	-1.706405597964	1.191103910192	-0.078586963058	0.219938971180	-0.009968288223	0.000604668524	0.904991960073	N\A	0.146778127334	0.023716220686	0.061940461220	0.013613441645	35	19	0.002810897002	Global Trend	
5750000	293.706548	1	-0.925630771016	0.757341942545	-0.015102595131	0.250658546399	-0.014677072522	0.000318316707	0.952149237668	N\A	0.057113745088	0.008193777217	0.055069961169	0.009855826806	40	15	-0.016308966673	Global Trend	
5800000	311.402347	1	-0.879405535025	0.770500324508	-0.000968618232	0.264199148834	-0.033888322034	0.000582602377	0.998328197976	N\A	0.032751545740	0.007135954788	0.036558819474	0.009208761248	41	24	0.208087911865	Global Trend	
5850000	315.984296	1	-0.746112971152	0.862104190971	-0.025258723211	0.249249014499	-0.012436599281	0.000254934452	0.956308676001	N\A	0.056456659188	0.008039629445	0.053947313140	0.009750978909	39	21	0.013920558798	Global Trend	
5900000	302.462095	1	-0.947808832629	1.110540349052	-0.052176493725	0.114889609399	0.001695081105	0.000239959759	0.936024018269	N\A	0.067151641000	0.008629618666	0.052864059431	0.009220106883	39	22	0.005990869088	Global Trend	
5950000	321.599428	1	-1.164469160111	1.143623218673	-0.065225237625	0.188309185446	-0.006296422334	0.000363542434	0.944122917313	N\A	0.080736365150	0.013919866444	0.038470964035	0.009245249804	52	14	0.004375566791	Global Trend	
6000000	332.027891	1	-1.278498500926	1.197548211978	-0.060178309202	0.099693393099	0.005974549312	0.000245314467	0.947930020311	N\A	0.081707799132	0.013265049626	0.037016863679	0.008606159394	38	20	0.003044347969	Global Trend	
6050000	307.239283	1	-1.590213616636	1.373203637021	-0.089054352434	0.139833910907	-0.004592469227	0.000238734315	0.911524620294	N\A	0.130318903150	0.017803744705	0.064327035733	0.011264307018	33	21	0.000782703411	Global Trend	
6100000	300.647260	1	-1.991599435903	1.833315958304	-0.187126998682	-0.045792206146	0.063615474867	0.000411130285	0.923547046440	N\A	0.152442240583	0.027499571229	0.056523430163	0.014327421545	37	22	0.000256403041	Global Trend	
6150000	297.511041	1	-1.719243638092	1.581196272184	-0.134479935520	-0.010448659613	0.039564621179	0.000376882444	0.945228659304	N\A	0.165826551465	0.027794460274	0.060382821909	0.014704520438	44	27	-0.000477647759	Global Trend	
6200000	327.488806	1	-1.659655299124	1.559745373774	-0.132450955736	0.007276393715	0.037451382230	0.000213236813	0.946968236398	N\A	0.110142551969	0.018232469678	0.044929571488	0.010149128286	38	22	0.001088116227	Global Trend	
6250000	301.409138	1	-1.557909458070	1.443577706370	-0.128058682944	0.126340112469	0.024287607626	0.000304298639	0.916021168783	N\A	0.111352300969	0.011611612130	0.061508907056	0.009034142643	41	18	0.001389596894	Global Trend	
6300000	306.626209	1	-1.640493628596	1.487078858003	-0.115642224001	0.060439990897	0.019403961617	0.000185124354	0.921304771432	N\A	0.139300741479	0.023200963535	0.057817189879	0.013404726453	43	18	0.000758878498	Global Trend	
6350000	319.016271	1	-1.855787515083	1.658065414849	-0.147894000539	0.038728526100	0.027513034955	0.000495389772	0.947326516326	N\A	0.093470849970	0.014395957207	0.045564683886	0.009275622323	43	24	0.002422166684	Global Trend	
