Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m7-fab-003.txt
Log File Name:                   NEO_d1_m7-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            547745634
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m7-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
5750000	651.734256	1	-1.056964559229	1.094289061781	0.029356818205	-0.007654441191	0.000027626912	0.992995349485	N\A	0.014986543080	0.013676538083	0.001745528081	49	4	
5800000	638.355526	1	-1.064467765727	1.112266890865	0.009363817686	-0.005053287669	0.000010084485	0.991798067026	N\A	0.010117308493	0.012595938573	0.002040087302	52	3	
5850000	649.335530	1	-1.101025584099	1.122237698431	0.004574837025	-0.006132022295	0.000012011630	0.992665164480	N\A	0.013875654891	0.013474806773	0.001750586836	38	4	
5900000	656.253736	1	-1.226049025878	1.152499437346	-0.019235972956	-0.004282531132	0.000058254115	0.990558095214	N\A	0.018402949442	0.017212938815	0.002194898189	42	6	
5950000	645.617387	1	-1.127061562629	1.112789092606	0.001455223369	-0.005635393256	0.000055594124	0.993627591545	N\A	0.012886268176	0.013015985754	0.001719093563	42	5	
6000000	642.572541	1	-1.052224833496	1.115862910972	0.001782281339	-0.005170938783	0.000043193891	0.991576031765	N\A	0.014505756725	0.015111185996	0.001795948893	33	4	
6050000	653.020696	1	-1.169570045094	1.157035283555	-0.027004457326	-0.003628764181	0.000020032187	0.992833940128	N\A	0.014655459694	0.014698605025	0.001675720992	40	3	
6100000	648.296492	1	-1.000740145516	1.087843366159	0.011937410007	-0.005291529987	0.000009412276	0.993555951781	N\A	0.012726436816	0.013008624314	0.001596737388	37	3	
6150000	646.979383	1	-1.183569734310	1.158699664700	-0.022245050016	-0.004498116887	0.000060396368	0.992066314433	N\A	0.016420101976	0.015023332785	0.001774775658	47	2	
6200000	656.579368	1	-1.176814511089	1.170729620291	-0.052772392735	0.000061914622	0.000032184837	0.992265810627	N\A	0.018648644704	0.016941665848	0.001774519903	39	6	
6250000	664.968535	1	-1.105706369845	1.128061727970	0.003112797775	-0.006850826401	0.000012020850	0.993136644538	N\A	0.013270317663	0.013702044940	0.001797378089	33	6	
6300000	655.843672	1	-1.090561798025	1.117596609421	-0.009055230076	-0.003680024268	0.000014111152	0.995004626611	N\A	0.015300978168	0.011576226758	0.001300332652	47	4	
6350000	645.806324	1	-1.096081566756	1.109879814669	0.001739147286	-0.003444607269	0.000015925838	0.991802521929	N\A	0.015564314559	0.014219104125	0.001786342654	44	4	
6400000	645.831167	1	-1.148890181440	1.111554854920	0.025235103118	-0.007954214756	0.000097962397	0.992752999075	N\A	0.014216296972	0.014078162740	0.001769817613	38	4	
6450000	649.531136	1	-1.037574043370	1.097186290016	0.010822164494	-0.005584596304	0.000005048229	0.994390424263	N\A	0.011835551799	0.013504753895	0.001787635587	43	3	
6500000	665.444216	1	-1.077638783800	1.117053632750	-0.005133719250	-0.003395501403	0.000003375350	0.993967897079	N\A	0.015149130183	0.012631707641	0.001741316982	49	5	
6550000	646.793549	1	-1.129111114717	1.093599055594	0.029355473785	-0.006137803411	0.000009279670	0.992085800836	N\A	0.014808146582	0.014455911124	0.001994990763	41	3	
6600000	657.776608	1	-1.283011039863	1.154315671567	-0.016760945530	-0.005719522394	0.000006808331	0.993440107077	N\A	0.015507479890	0.014502334667	0.001829385587	40	5	
6650000	657.732707	1	-1.135639256443	1.126528556972	0.000310593939	-0.006086026657	0.000013121690	0.994161381973	N\A	0.013441883545	0.013814112831	0.001679194710	30	8	
6700000	670.524131	1	-1.009887929449	1.141787628463	-0.016633844662	-0.005134682202	0.000064067769	0.992991649532	N\A	0.014370852848	0.013501473210	0.001548705938	40	6	
6750000	648.011661	1	-1.102001909863	1.119067895626	-0.010452929018	-0.002122766540	0.000038190532	0.989911908152	N\A	0.016818492558	0.016264547021	0.002051153472	35	5	
6800000	647.835682	1	-1.081496926517	1.112972309356	-0.018676984968	-0.000745462972	0.000081697670	0.992275707801	N\A	0.017528186092	0.013157908625	0.001712743875	55	4	
6850000	631.077991	1	-1.044432605598	1.111236945344	0.002078185523	-0.004814769356	0.000026159534	0.991697195040	N\A	0.016630284190	0.016061746009	0.001932693118	38	2	
6900000	650.458718	1	-1.063100737303	1.094122237881	0.041801305950	-0.009474117044	0.000011397471	0.993672330801	N\A	0.012615361535	0.013039011573	0.001734580015	49	3	
6950000	643.320838	1	-1.028656158217	1.099652855018	0.009905197129	-0.005447346003	0.000009106996	0.993710763794	N\A	0.010901784241	0.012949543211	0.001682293454	46	1	
7000000	649.607924	1	-1.004844139117	1.113632117832	-0.003412129714	-0.002993687600	0.000077473779	0.993775470073	N\A	0.012296222964	0.013255612096	0.001630299893	43	1	
7050000	652.157125	1	-0.989154708387	1.125258410567	-0.007555336436	-0.004877434858	0.000035561677	0.992893063941	N\A	0.013699007443	0.013982384236	0.001789584128	35	2	
7100000	646.648362	1	-1.075247132541	1.155670297461	-0.028943214887	-0.004221168155	0.000027000775	0.996021889094	N\A	0.015373534408	0.010971159010	0.001248993864	47	2	
7150000	656.086490	1	-1.175712511934	1.183362734097	-0.040022864632	-0.003486196929	0.000056028405	0.991848877059	N\A	0.017243329064	0.015324002436	0.001988723806	50	3	
7200000	635.793622	1	-1.086597488450	1.147200566655	-0.025810505996	-0.001097241222	0.000032989797	0.990925524437	N\A	0.018720635664	0.016855581940	0.002054518991	44	1	
7250000	649.769317	1	-1.072534370787	1.133555416898	-0.005548005865	-0.005811775045	0.000016783889	0.992100275936	N\A	0.016623788345	0.015168376362	0.002004188049	41	2	
7300000	660.789050	1	-1.053344812204	1.111243526011	0.015934669938	-0.006895647200	0.000011648720	0.992831157366	N\A	0.013253636184	0.013857851486	0.001843088500	48	4	
7350000	657.637513	1	-1.157328391332	1.156510583905	-0.008885234938	-0.006567591983	0.000016318277	0.992237837289	N\A	0.015825830511	0.015617167173	0.001882947659	51	3	
7400000	655.785332	1	-1.043162583738	1.114408771808	-0.006191858416	-0.003860657786	0.000074253243	0.992846379310	N\A	0.012427360765	0.013008371961	0.001823460634	39	3	
7450000	645.292913	1	-1.182191184526	1.156187582572	-0.026180068530	-0.001994370894	0.000024358042	0.990673171261	N\A	0.016975429727	0.015939091711	0.002162220360	36	3	
7500000	653.494614	1	-1.097626767900	1.120771449850	0.009057222217	-0.006296378892	0.000031919742	0.992608209267	N\A	0.014624926140	0.013204734198	0.001759089996	36	2	
7550000	639.550406	1	-1.193717219084	1.174138579317	-0.032106149167	-0.005988735788	0.000104870840	0.991061085163	N\A	0.019715194031	0.017373438314	0.002068149407	41	2	
7600000	639.821567	1	-0.991166960946	1.095959832469	-0.000964732205	-0.003101205710	0.000002636406	0.992894325432	N\A	0.013615345497	0.013697827855	0.001769271602	41	2	
7650000	651.441002	1	-1.020601451238	1.101870947379	0.012424428955	-0.005677219278	0.000043986739	0.992059754990	N\A	0.016885989586	0.015036860161	0.001611736359	39	4	
7700000	652.796149	1	-1.084345931508	1.126477133877	0.011762898444	-0.007559683008	0.000056371935	0.992620021501	N\A	0.013869810470	0.013562241565	0.001711915809	39	5	
7750000	660.791099	1	-1.036017093125	1.103073451086	-0.003035623968	-0.002617702470	0.000044918102	0.992543466887	N\A	0.014644965231	0.013018523008	0.001675472483	46	4	
7800000	647.662969	1	-1.034633293993	1.100135359864	0.008104509938	-0.006398902276	0.000055126062	0.992035537545	N\A	0.015294016151	0.014094751959	0.001741710218	41	4	
7850000	646.879667	1	-1.055829698338	1.117786436778	-0.009911260934	-0.003134053557	0.000062406495	0.992231114375	N\A	0.016235790257	0.015293905362	0.001674042309	44	2	
7900000	646.982937	1	-1.046542544417	1.096647695227	0.028685502394	-0.007798871765	0.000072656305	0.994399849256	N\A	0.010959310808	0.012333353031	0.001473014169	44	3	
7950000	645.200056	1	-1.092733184576	1.160019847204	-0.018244741114	-0.005659097472	0.000057740334	0.992092592200	N\A	0.017883246952	0.015837530529	0.001796140736	44	1	
8000000	657.433211	1	-0.988892437250	1.119783771853	-0.007578189886	-0.004631720495	0.000288009503	0.991002858391	N\A	0.017378276723	0.016069902324	0.001905059234	46	2	
8050000	639.314509	1	-1.073144885155	1.115972706108	0.006192740710	-0.007499279489	0.000049605182	0.992778503442	N\A	0.013697724150	0.014010407579	0.001796612639	40	2	
8100000	636.534003	1	-1.053455489828	1.096946958857	0.024253480096	-0.006774184949	0.000072798802	0.991659481533	N\A	0.015872223350	0.015201365388	0.001901913428	47	3	
8150000	646.981212	1	-1.229245492114	1.160403842209	-0.028580181288	-0.002486666756	0.000028889799	0.990814920150	N\A	0.018262052139	0.016411094321	0.002095316982	45	4	
