Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-fab-006.txt
Log File Name:                   DIE_d1_m7-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            952424920
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
3400000	729.463496	1	-1.036747154390	0.950837470396	0.069017206358	-0.008931660198	0.000024082491	0.992312659926	N\A	0.017403629553	0.015865692402	0.002292462865	35	0	
3450000	726.324802	1	-0.985018172097	0.932846570273	0.069145393478	-0.007228334586	0.000027916039	0.992059215373	N\A	0.017634020586	0.015985534894	0.002356926126	31	1	
3500000	740.344410	1	-1.052611230309	0.959858873140	0.067371701293	-0.010894424581	0.000042135950	0.992405997055	N\A	0.016984205220	0.015009327217	0.002228538891	39	1	
3550000	729.639716	1	-0.982830677702	0.932135259991	0.066666719904	-0.006349440927	0.000026345749	0.992397006637	N\A	0.016610307490	0.014893546749	0.002094587466	38	1	
3600000	733.350535	1	-0.974405983491	0.929052468881	0.073303980290	-0.008276491068	0.000023223741	0.992250595339	N\A	0.016609507290	0.015224378017	0.002140425320	32	1	
3650000	734.179963	1	-1.013737973636	0.945605646101	0.058476102077	-0.005072514866	0.000024572105	0.992817841722	N\A	0.016418328463	0.015345670619	0.002142808632	41	1	
3700000	734.125563	1	-0.963997125133	0.923351690168	0.072244445923	-0.006639387521	0.000022014817	0.991828705294	N\A	0.017040418585	0.016199275336	0.002186293742	34	0	
3750000	732.685413	1	-0.976306736742	0.922637119903	0.088461040199	-0.011109518816	0.000026343313	0.993255549979	N\A	0.015158902596	0.014067325851	0.002041420861	33	0	
3800000	723.074035	1	-0.995890473704	0.928670440980	0.086261180729	-0.009772003752	0.000026711110	0.991787648754	N\A	0.016104518679	0.015034802369	0.002041350521	33	1	
3850000	743.593604	1	-1.019982361040	0.957308493704	0.042141608925	-0.005077630372	0.000024253321	0.993076403850	N\A	0.017232767016	0.015606595296	0.002000976300	38	1	
3900000	734.810709	1	-0.991366387847	0.935635693705	0.052877896212	-0.001799459864	0.000024698373	0.992690325970	N\A	0.016736154181	0.014704360728	0.002103612543	40	1	
3950000	725.385532	1	-1.084408579463	0.979923673557	0.031229621078	-0.003041758628	0.000033661288	0.992035871376	N\A	0.018122459908	0.015932349094	0.002253130235	35	0	
4000000	724.722444	1	-1.067786446352	0.975986511383	0.042447381311	-0.007259925371	0.000027225398	0.992173145540	N\A	0.017256492455	0.015384063159	0.002224748732	39	0	
4050000	729.001661	1	-1.044306113751	0.954850867755	0.064937530701	-0.008592092129	0.000023175478	0.992634840829	N\A	0.017420671108	0.015671541181	0.002207051358	34	0	
4100000	732.223895	1	-0.938972632768	0.915252303984	0.065327917018	-0.004422390348	0.000028712080	0.991675719076	N\A	0.016409123049	0.015036863818	0.002153840483	36	1	
4150000	730.144312	1	-0.950060196013	0.910453257271	0.082491779548	-0.006807190815	0.000027617152	0.991832349418	N\A	0.016903915920	0.015676302403	0.002141482941	38	0	
4200000	730.958011	1	-0.992791247448	0.924378511789	0.096748899260	-0.012299785304	0.000025372128	0.992145922289	N\A	0.016672075854	0.015305951333	0.002040993941	35	0	
4250000	724.760584	1	-0.976935926457	0.928678528271	0.072707627882	-0.008464981635	0.000021863407	0.992499595914	N\A	0.016692464321	0.014475012095	0.002095435306	44	1	
4300000	734.997464	1	-0.987039480231	0.937456199730	0.064463648596	-0.006989431874	0.000002902343	0.993981395159	N\A	0.014597119747	0.014434813491	0.002020874094	36	0	
4350000	732.051896	1	-0.997308427036	0.937341158804	0.064336772354	-0.005604432325	0.000035915375	0.992004326204	N\A	0.018155448328	0.016625076021	0.002291083158	37	0	
4400000	726.145194	1	-0.987652483311	0.932427761223	0.069057383020	-0.006379603879	0.000019515891	0.991973387423	N\A	0.017314035978	0.015779297552	0.002216958445	48	1	
4450000	730.564190	1	-1.051694420409	0.970550843370	0.045318896448	-0.008552873817	0.000029880479	0.991224728484	N\A	0.017612042162	0.015724235792	0.002140574321	25	0	
4500000	731.457150	1	-0.992119040033	0.943972358752	0.048292261783	-0.004636432081	0.000022863659	0.992034019430	N\A	0.016171736899	0.015003372517	0.002151846245	37	0	
4550000	727.763154	1	-0.939800695943	0.908999996649	0.086971171801	-0.009499462578	0.000026371539	0.991814203259	N\A	0.016706423734	0.014910777216	0.002141653971	42	0	
4600000	724.940678	1	-0.993413378122	0.935193579202	0.065479359002	-0.006055945117	0.000027135073	0.991926207674	N\A	0.018927713835	0.016903359615	0.002122375380	35	0	
4650000	728.506977	1	-0.976098956082	0.927164777501	0.077821894141	-0.007823119207	0.000047678487	0.992545933799	N\A	0.016775904294	0.015470082187	0.002095096906	33	1	
4700000	731.143118	1	-1.037450251489	0.967372463206	0.029945503696	-0.003118616529	0.000025205376	0.991783839619	N\A	0.016886304958	0.015816887830	0.002221256545	27	1	
4750000	750.241024	1	-0.945822937008	0.911176559440	0.088047589421	-0.009539121671	0.000022337998	0.992900785426	N\A	0.016622990918	0.015289087380	0.002096463371	35	1	
4800000	730.389857	1	-0.971944288492	0.933181211379	0.057551065316	-0.005414703212	0.000025838026	0.992184802733	N\A	0.017255445289	0.015843133393	0.002291180609	26	0	
4850000	734.534836	1	-0.992988629726	0.942061313822	0.048711650550	-0.003742572061	0.000022787249	0.992209414450	N\A	0.016361591970	0.014588433498	0.002073161258	35	0	
4900000	720.381840	1	-1.004062229817	0.943089499348	0.052706177656	-0.004118729451	0.000027924052	0.991641337083	N\A	0.017787016625	0.016921051400	0.002340581772	34	1	
4950000	724.173263	1	-1.056602630248	0.973434463483	0.036727254590	-0.007211123427	0.000022470756	0.991309727126	N\A	0.019262061768	0.016970464849	0.002363700897	31	0	
5000000	729.408862	1	-0.951234252025	0.903898192793	0.102936103541	-0.009764300703	0.000026367364	0.992705953709	N\A	0.016699932572	0.015366285596	0.002154041434	41	0	
5050000	737.079350	1	-1.042912900321	0.966422147084	0.038276115413	-0.005125783686	0.000023073158	0.992374156607	N\A	0.017342104053	0.015342852920	0.002105708870	28	1	
5100000	734.163323	1	-1.049284877171	0.954040068484	0.069415641226	-0.008910390573	0.000033344882	0.993070380356	N\A	0.016207820431	0.015603784927	0.002129744700	34	0	
5150000	727.983531	1	-0.971433500511	0.925100925332	0.079481063100	-0.009573977169	0.000026646274	0.992415164455	N\A	0.017395260495	0.015732561261	0.002032781503	33	0	
5200000	735.086844	1	-0.936542142015	0.905558999966	0.090266584315	-0.009586892619	0.000027325035	0.995976663206	N\A	0.015980631425	0.015660312593	0.001973217681	46	0	
5250000	737.928538	1	-1.019609990309	0.947648866185	0.070311438609	-0.010007255419	0.000030687650	0.991759233087	N\A	0.017103256908	0.015230280795	0.002090296732	41	2	
5300000	731.687013	1	-0.958730257767	0.926031428323	0.058245848335	-0.002926186920	0.000025924066	0.991948914916	N\A	0.016800648022	0.015483375776	0.002122798176	38	0	
5350000	739.885818	1	-0.962276894414	0.918454714955	0.072863896055	-0.004225393221	0.000031290202	0.993232778824	N\A	0.016767243442	0.015193917075	0.002164541380	33	0	
5400000	728.675040	1	-1.015376692145	0.947883011737	0.052554921267	-0.004432798836	0.000022600258	0.992674427302	N\A	0.016116474450	0.015205978266	0.002080282059	37	0	
5450000	727.989206	1	-0.987436215309	0.930131436624	0.075082941653	-0.007243144775	0.000019134772	0.992308510947	N\A	0.016782649843	0.015324408048	0.002061606350	45	0	
5500000	728.764147	1	-0.987338888036	0.927503865875	0.087602078065	-0.010972810278	0.000020174377	0.992830153088	N\A	0.017257879012	0.015250018647	0.002078798141	43	0	
5550000	737.507499	1	-0.991312504503	0.932269929215	0.079982376427	-0.010325566978	0.000025466002	0.992769742802	N\A	0.016955681367	0.014980399904	0.002051006963	37	0	
5600000	730.273875	1	-0.925705676592	0.894684745768	0.093069597465	-0.005232644606	0.000027577162	0.992241179384	N\A	0.016912307593	0.015601022468	0.002259583294	37	0	
5650000	738.948351	1	-0.995306344964	0.947088972079	0.044617945795	-0.003013335188	0.000024229203	0.993240800641	N\A	0.016308539776	0.015311231127	0.002033431203	43	0	
5700000	728.998479	1	-0.952725483271	0.918502595829	0.064763622287	-0.002921653220	0.000027613174	0.991588509165	N\A	0.018332680349	0.016374579168	0.002184933890	41	0	
5750000	737.561676	1	-1.037381400538	0.956455171419	0.058345070034	-0.007813287451	0.000024633627	0.992679818318	N\A	0.016634251375	0.014990311815	0.002049994098	37	2	
5800000	729.945130	1	-0.985151925343	0.936508299021	0.060692808404	-0.006671266854	0.000012441449	0.991752876183	N\A	0.017398885291	0.015616902437	0.002142624036	36	1	
5850000	737.210587	1	-0.985144713356	0.939835522606	0.057384885638	-0.005967361724	0.000026490184	0.992326033857	N\A	0.016503719956	0.015173424725	0.002117778353	34	0	
5900000	734.618758	1	-1.015997999687	0.935779770095	0.081284402557	-0.008788046291	0.000023707104	0.992886105979	N\A	0.016990276342	0.015293482503	0.002060525574	38	1	
5950000	731.119202	1	-0.983719925951	0.918904583369	0.092975337478	-0.009171941961	0.000024361883	0.992374052537	N\A	0.016549503881	0.015046390386	0.001927531164	40	1	
6000000	724.013416	1	-0.969530504334	0.927294709878	0.056078756932	-0.001660058816	0.000030359662	0.993157196621	N\A	0.016797051774	0.015431020677	0.002131407103	34	0	
6050000	732.511889	1	-0.960071403250	0.924367217301	0.062447272736	-0.004676320280	0.000033052832	0.992642697861	N\A	0.016112278156	0.015016617357	0.002077009317	36	1	
6100000	723.215808	1	-0.979326264054	0.914097721526	0.107690060792	-0.013313833756	0.000034465261	0.991949985383	N\A	0.018847946093	0.016497111679	0.002196226076	29	0	
6150000	725.014858	1	-1.015005864010	0.945806551365	0.058319989295	-0.007645058016	0.000025414643	0.992137165387	N\A	0.017001860513	0.015511979047	0.002211661140	40	1	
6200000	731.716750	1	-1.002512335326	0.943648810944	0.060392165897	-0.007595927385	0.000022185797	0.992278686627	N\A	0.017165308884	0.015037555502	0.002045162885	38	0	
6250000	739.291152	1	-0.958096869643	0.921795244747	0.076571307581	-0.008644535543	0.000033985584	0.991933887804	N\A	0.017704470865	0.015701497321	0.002146215249	33	0	
6300000	734.127837	1	-0.996189093226	0.937527777871	0.070665670440	-0.008670334448	0.000027361296	0.991842719276	N\A	0.017059511519	0.015790405730	0.002128007564	33	1	
6350000	737.097314	1	-1.008233579939	0.953602228670	0.041961761163	-0.003827546085	0.000024954533	0.992594883151	N\A	0.016167175787	0.014958679087	0.001983768563	25	2	
6400000	734.737022	1	-0.993837092611	0.940935843336	0.048428597585	-0.002694761747	0.000035133982	0.992339694535	N\A	0.017751158054	0.016567702066	0.002277616984	42	2	
6450000	727.512558	1	-0.955421234154	0.912920221868	0.087683612185	-0.008679242875	0.000034036112	0.992022773110	N\A	0.016977107687	0.015498374958	0.002153864545	25	1	
6500000	730.697128	1	-1.018903627507	0.950774948646	0.050186477425	-0.004849004092	0.000021502059	0.992704077135	N\A	0.016814411232	0.015377277972	0.002281799648	42	1	
6550000	720.129385	1	-0.916639843208	0.894762955941	0.099871667987	-0.008189195892	0.000032631937	0.992092989775	N\A	0.016978882869	0.015928832936	0.002308933079	47	1	
6600000	733.619583	1	-0.988476512594	0.930721854950	0.058860727337	-0.002386569843	0.000024440977	0.992524407944	N\A	0.016418585863	0.015606625282	0.002238387524	29	1	
6650000	733.797944	1	-1.012114079694	0.938177119942	0.082122720905	-0.011116686540	0.000025889439	0.991868507914	N\A	0.017092020039	0.015549217446	0.002121693806	31	1	
6700000	741.121199	1	-1.011775543756	0.948401056240	0.063016439536	-0.009195409748	0.000027377364	0.992584727833	N\A	0.015375338798	0.014469477876	0.001996219545	45	3	
6750000	727.683366	1	-0.948591871886	0.912585055009	0.090928944958	-0.010383765044	0.000021164411	0.993192509339	N\A	0.016035380538	0.014598983695	0.001985448533	35	0	
6800000	722.312400	1	-0.993569802475	0.928054104621	0.088430024133	-0.011520621411	0.000031396643	0.990983247221	N\A	0.018761511868	0.016026445331	0.001912672739	33	0	
6850000	744.112837	1	-1.023289717237	0.953147021832	0.046367938771	-0.003645206544	0.000020759645	0.992975870065	N\A	0.017407488414	0.015457675401	0.002171771295	48	1	
6900000	738.856114	1	-1.020320504101	0.948447985482	0.058144516912	-0.006118028203	0.000024292923	0.998418045169	N\A	0.011489251055	0.014837877446	0.002153818045	35	0	
6950000	729.549492	1	-0.994529872366	0.937592809165	0.066197339854	-0.007457573806	0.000029048437	0.992379777689	N\A	0.016919795528	0.015304105123	0.002131109130	32	1	
7000000	733.732200	1	-0.917239549503	0.910930005438	0.061737489995	-0.003487054713	0.000025091483	0.993510300487	N\A	0.015133707419	0.012906603713	0.002064134984	40	0	
7050000	730.992225	1	-1.063516008173	0.973010994098	0.032391847473	-0.002389154223	0.000027287765	0.992123044223	N\A	0.017275543355	0.016132000636	0.002273038478	37	0	
7100000	740.667459	1	-0.997237485634	0.936709131704	0.068677276382	-0.006822109664	0.000022947516	0.992517794015	N\A	0.017468719939	0.015817528164	0.002074529983	36	0	
7150000	727.741082	1	-1.001318661448	0.939770647165	0.071192988370	-0.007514513092	0.000026717978	0.992493834791	N\A	0.015799973345	0.014213292127	0.001985660058	31	1	
7200000	732.379059	1	-0.909332066413	0.901764574895	0.083668524547	-0.007188612157	0.000022647024	0.992262408867	N\A	0.016442371286	0.015398898394	0.002168276583	35	1	
7250000	732.399883	1	-0.976010180213	0.924060703127	0.069132921857	-0.003407493035	0.000024168528	0.993020289772	N\A	0.016968256082	0.015145951846	0.001971941429	30	1	
7300000	729.265621	1	-0.940980600685	0.906778146873	0.090809220832	-0.007728552718	0.000020501380	0.992353520386	N\A	0.017083523669	0.015615988872	0.002151104833	32	0	
7350000	740.277949	1	-0.979169207898	0.936763416865	0.048443559673	-0.002530001949	0.000024951964	0.992195228654	N\A	0.018053680418	0.016132888237	0.002160321848	37	0	
7400000	728.265490	1	-0.985356656399	0.927273639990	0.076042911756	-0.007169666290	0.000024025030	0.992035233446	N\A	0.018170449766	0.016249116056	0.002083252180	29	0	
7450000	727.131590	1	-1.028637421464	0.952347867409	0.056310624999	-0.005720899732	0.000042974366	0.992116264747	N\A	0.017391638920	0.015965983884	0.002300986293	37	0	
7500000	727.816041	1	-0.952535199810	0.913385917378	0.085873353347	-0.008314726747	0.000028542867	0.991403188443	N\A	0.018267126354	0.016647341345	0.002245148011	33	0	
7550000	725.983286	1	-0.977575433822	0.931729210319	0.070440229437	-0.008145906519	0.000023092247	0.991574630003	N\A	0.017961095624	0.017084339635	0.002312712102	31	1	
7600000	732.579223	1	-0.960378841012	0.912577699516	0.087035694199	-0.007557105599	0.000021408859	0.992695158368	N\A	0.016811723187	0.015189988050	0.002048019486	28	0	
7650000	733.536162	1	-1.049493000607	0.967134097830	0.050340591671	-0.008726032205	0.000025936099	0.992120002499	N\A	0.017151372418	0.015612453391	0.002209883328	36	0	
7700000	721.661250	1	-0.938044419796	0.899431790685	0.107764634719	-0.011597148106	0.000027578561	0.990830513011	N\A	0.019247004388	0.017147721021	0.002249301033	34	0	
7750000	726.467749	1	-1.002679376365	0.948342356217	0.043194973535	-0.002399615318	0.000011309375	0.993123608448	N\A	0.017266681029	0.015580725078	0.002182167204	42	0	
7800000	729.251847	1	-0.960684417914	0.918907816499	0.082191019860	-0.008004827696	0.000023400492	0.992207950240	N\A	0.016594441293	0.015156100776	0.002115320614	32	0	
7850000	734.350613	1	-0.963550858342	0.918274589068	0.080139051678	-0.005363707641	0.000019039873	0.992672466601	N\A	0.016217474172	0.015178677364	0.002177970191	43	0	
7900000	723.687175	1	-0.913686993670	0.905581385272	0.068411349740	-0.002643798266	0.000013238253	0.991803577576	N\A	0.017413964543	0.015869442048	0.002097491410	36	1	
7950000	729.815958	1	-0.957102566892	0.918508509584	0.081559677852	-0.007544277138	0.000028717456	0.992024870329	N\A	0.018264916008	0.016783941519	0.002192357168	33	0	
8000000	726.243140	1	-1.034019136188	0.959862298334	0.049516599723	-0.007344884869	0.000022562361	0.991822133812	N\A	0.017224526284	0.015777463626	0.002129439787	26	1	
8050000	726.452124	1	-0.989609088240	0.931214135732	0.087611148901	-0.012787421214	0.000024788288	0.991847542371	N\A	0.017597813630	0.015561831207	0.002074785099	38	1	
8100000	731.619076	1	-1.016108494011	0.942902674599	0.062138122189	-0.004660445219	0.000020400812	0.992520595962	N\A	0.017563514699	0.015890177450	0.002121896410	33	0	
8150000	725.099084	1	-1.014540902860	0.951570587107	0.048397167723	-0.005104275306	0.000022571544	0.992656995772	N\A	0.017340767034	0.014990561883	0.002034203418	36	0	
8200000	729.619388	1	-1.004485122858	0.939980780225	0.072123205515	-0.008596764634	0.000023187286	0.991894455693	N\A	0.016215348581	0.015472433306	0.002211257529	35	1	
