Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-glob-001.txt
Log File Name:                   NEO_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            239334552
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2300000	666.030019	1	-1.364063167249	1.389483013323	-0.027708355858	-0.124660863040	0.011309233525	0.000060055435	0.994122102743	N\A	0.054239483475	0.005953591392	0.027110703907	0.003834125511	37	4	0.000359049849	Global Trend	
2350000	664.885559	1	-1.435771944508	1.536977496531	-0.044395484368	-0.206560203886	0.023490916534	0.000112072569	0.994547084018	N\A	0.050870305457	0.005119874278	0.026870144885	0.003546288650	37	3	0.003041748311	Global Trend	
2400000	675.871366	1	-1.376390440359	1.455483878220	-0.036882593453	-0.151423758365	0.016591461852	0.000042260602	0.993818666931	N\A	0.051177111010	0.005680139422	0.026126921691	0.003849894269	31	6	0.001300307811	Global Trend	
2450000	674.063872	1	-1.373067776038	1.455358345794	-0.034948458498	-0.155992702721	0.017540768038	0.000073354494	0.992712901998	N\A	0.050883757985	0.005428524904	0.026488096445	0.003739639533	40	3	0.002227656269	Global Trend	
2500000	663.952677	1	-1.012292184790	1.241513318520	-0.014077453115	-0.044579157810	0.001631767232	0.000110448502	0.992820433740	N\A	0.044946422929	0.004817716050	0.023800052075	0.003424853533	42	3	0.005731360318	Global Trend	
2550000	664.214455	1	-1.259195418973	1.400127640394	-0.030431233633	-0.141782628117	0.015457495730	0.000119389506	0.993709815291	N\A	0.048743973137	0.004810376826	0.026403729292	0.003430278675	41	4	0.002321073106	Global Trend	
2600000	669.787962	1	-1.250695375765	1.425458485203	-0.033398328736	-0.139866159187	0.014396634558	0.000094439166	0.993484597783	N\A	0.044092232854	0.004541206968	0.023501680840	0.003235125131	40	4	0.004965310642	Global Trend	
2650000	657.175644	1	-1.294091679429	1.347376363309	-0.022490454323	-0.093765063563	0.006656639325	0.000086195081	0.991934298822	N\A	0.057945566432	0.007068590616	0.027985374199	0.004327884712	43	4	0.001508883855	Global Trend	
2700000	664.172185	1	-1.274909418949	1.425914527096	-0.030669837102	-0.161465313131	0.016079957010	0.000063385646	0.993488086600	N\A	0.047013870853	0.004997562967	0.024901204299	0.003461076212	43	4	0.003174907866	Global Trend	
2750000	661.079967	1	-1.467222210440	1.498754787836	-0.040104743819	-0.174494259301	0.019526667238	0.000018775867	0.992720261532	N\A	0.058327714769	0.006780409080	0.028710178105	0.004365219861	36	2	0.000509666774	Global Trend	
2800000	668.704635	1	-1.517921924874	1.520603772840	-0.041373341831	-0.163521820494	0.016510831270	0.000021265084	0.993753976879	N\A	0.049325253323	0.005055655093	0.025592397878	0.003504705096	28	1	0.000644579974	Global Trend	
2850000	666.559810	1	-1.332309042939	1.394224886196	-0.030531737423	-0.117553782097	0.013863370316	0.000020031122	0.993276658220	N\A	0.050749115385	0.005442651800	0.026161005679	0.003778629392	45	3	0.000787365701	Global Trend	
2900000	674.570980	1	-1.588749928106	1.548605726531	-0.044836298151	-0.183350229126	0.020045087969	0.000014557849	0.994026473268	N\A	0.056051376910	0.006282771687	0.027885381516	0.004082129090	36	4	0.000345740376	Global Trend	
2950000	660.587072	1	-1.429177635791	1.497333232125	-0.042384559808	-0.170517566304	0.022212521588	0.000021685142	0.992857030783	N\A	0.047030775023	0.005152011354	0.024349239479	0.003462806980	44	1	0.001151836314	Global Trend	
3000000	682.020870	1	-1.525806239662	1.557481978339	-0.043502947642	-0.198351902832	0.020466643215	0.000019406784	0.994295967576	N\A	0.045841701987	0.004744004368	0.024164412716	0.003293531788	48	2	0.000751375238	Global Trend	
3050000	664.742998	1	-1.405747008221	1.468089288951	-0.037202427729	-0.165057354665	0.017883755321	0.000037288867	0.993647573682	N\A	0.052057807283	0.005619523028	0.026750661784	0.003731015546	41	1	0.001257675856	Global Trend	
3100000	665.671400	1	-1.554671748951	1.553967652873	-0.045658445780	-0.183963334362	0.020647765988	0.000023375412	0.991973142345	N\A	0.051303960454	0.005458783550	0.026563845082	0.003669064393	45	1	0.000779956267	Global Trend	
3150000	654.644003	1	-1.630556431761	1.600943483062	-0.049992008225	-0.210957859841	0.023088413680	0.000025990302	0.993453132527	N\A	0.056082774917	0.006419072730	0.028224979394	0.004329778896	39	1	0.000825405072	Global Trend	
3200000	667.623621	1	-1.562616648485	1.549911283056	-0.045309890788	-0.177762424446	0.020727329831	0.000021806500	0.992239050340	N\A	0.052159387755	0.005712284714	0.026644657981	0.003827446403	45	4	0.000636924832	Global Trend	
3250000	666.448131	1	-1.507721630723	1.476999799063	-0.037922769478	-0.160826400937	0.016139415894	0.000045613737	0.994080419193	N\A	0.053658945215	0.005175648408	0.027941330572	0.003483263685	40	4	-0.000256626354	Global Trend	
3300000	663.569732	1	-1.664773473658	1.596092849328	-0.052266857855	-0.180013504460	0.020391683695	0.000116327927	0.993824741733	N\A	0.057696047876	0.006388320967	0.028774769613	0.004198097832	34	3	0.001187645813	Global Trend	
3350000	673.820470	1	-1.445121219293	1.563640066882	-0.050462743380	-0.176983758561	0.022023629867	0.000239015435	0.993870969930	N\A	0.054715624955	0.006383755895	0.027481130234	0.004224767150	49	1	0.007112910035	Global Trend	
3400000	657.228846	1	-1.197951182700	1.369753373446	-0.026450464225	-0.121969528708	0.012037899130	0.000131623755	0.993690272735	N\A	0.045903041078	0.004516466018	0.025350998105	0.003333490687	43	3	0.005449953610	Global Trend	
3450000	671.699844	1	-1.431257622595	1.491500966946	-0.039989273644	-0.159298664282	0.017895335745	0.000036825763	0.994120024196	N\A	0.046608959018	0.004859819526	0.025188666933	0.003460594299	48	1	0.001606036095	Global Trend	
3500000	672.770803	1	-1.360955332451	1.427508077041	-0.032597283023	-0.141167986628	0.015306009334	0.000034626415	0.994750323950	N\A	0.040412288874	0.004220606478	0.021541707880	0.002993272523	39	2	0.001331942603	Global Trend	
3550000	658.777395	1	-1.429752384073	1.460437098382	-0.033565501040	-0.141009340387	0.012085926656	0.000034180374	0.994296694048	N\A	0.048107214043	0.004785723440	0.025477623579	0.003396755653	39	1	0.001175689835	Global Trend	
3600000	668.521798	1	-1.470823844292	1.524390042235	-0.042738162057	-0.206336189193	0.025154845997	0.000033020425	0.992219151840	N\A	0.054523383163	0.006578276617	0.027656448790	0.004372133240	39	1	0.001399501966	Global Trend	
3650000	660.161224	1	-1.605896227025	1.578522929594	-0.046800530444	-0.207663943436	0.021510782800	0.000049552538	0.992872200050	N\A	0.062180099554	0.006945709000	0.030898003851	0.004590535440	38	1	0.000254486661	Global Trend	
3700000	655.643229	1	-1.375681643241	1.415149690231	-0.027825563484	-0.135268767146	0.009730461594	0.000041891840	0.992151605809	N\A	0.054953734930	0.005821452508	0.028227157571	0.004019606430	29	2	0.001054099710	Global Trend	
3750000	675.618854	1	-1.558002257603	1.596267986407	-0.052728147145	-0.232751870980	0.028702313746	0.000016677261	0.994025940208	N\A	0.054830594299	0.006438973430	0.026510553452	0.004002515749	43	4	0.000450184679	Global Trend	
3800000	674.132907	1	-1.500510681093	1.537754626324	-0.042945395908	-0.192704047272	0.020919786588	0.000014693578	0.993608980990	N\A	0.047581454740	0.004997472333	0.025102269930	0.003390529600	34	2	0.000539642017	Global Trend	
3850000	673.157614	1	-1.372313711983	1.458744909280	-0.038050606806	-0.143334683532	0.016430474666	0.000012494964	0.993118818585	N\A	0.048125417802	0.004965989290	0.025605251366	0.003503183027	43	1	0.000541888315	Global Trend	
3900000	657.989739	1	-1.460919850714	1.551756138759	-0.042794100182	-0.195082349332	0.017885680970	0.000112640574	0.995145720853	N\A	0.049857274854	0.005101371158	0.026187144098	0.003606463034	42	1	0.004021503957	Global Trend	
3950000	672.899950	1	-1.242808345171	1.382673497421	-0.027445691878	-0.135592387691	0.012494215725	0.000017273761	0.994526901144	N\A	0.044934709063	0.004460031393	0.024822153229	0.003239162979	47	2	0.000675530114	Global Trend	
4000000	663.891395	1	-1.453263079203	1.430096192813	-0.031331384665	-0.127483389454	0.010900309981	0.000009984648	0.992930035122	N\A	0.052630252921	0.005307231127	0.027898228966	0.003698977700	43	2	0.000137219326	Global Trend	
4050000	667.767363	1	-1.184937341904	1.310775507539	-0.019734765266	-0.087835051710	0.006916958268	0.000015865954	0.993407367033	N\A	0.048518853704	0.004971893117	0.025700785115	0.003392479540	44	3	0.000576603315	Global Trend	
4100000	672.912591	1	-1.434127455760	1.439206936239	-0.032509336735	-0.119382731066	0.009974344663	0.000019531868	0.993646032103	N\A	0.049631469384	0.004958446911	0.026679239981	0.003487423766	40	2	0.000554585714	Global Trend	
4150000	660.929008	1	-1.499996379162	1.538207221462	-0.040589657400	-0.198108401544	0.019860331025	0.000031711042	0.995232011002	N\A	0.044188084471	0.004259445836	0.024536096609	0.003265252007	52	1	0.001373097285	Global Trend	
4200000	671.728606	1	-1.340899811290	1.411820428193	-0.030732084575	-0.139259564259	0.013810067284	0.000027687058	0.994622474324	N\A	0.050415338318	0.005058782060	0.025900881457	0.003417654497	33	2	0.000573443809	Global Trend	
4250000	656.279131	1	-1.665039890926	1.604802530099	-0.047966365625	-0.204071392740	0.020355712357	0.000049655749	0.992511941793	N\A	0.054786388378	0.005800323542	0.028463573423	0.003954057736	34	4	0.000995282003	Global Trend	
4300000	682.552003	1	-1.464851484871	1.520832651197	-0.041390693994	-0.182570490743	0.020521219724	0.000036268084	0.994014251698	N\A	0.050920694694	0.005739581616	0.026326891937	0.003864093850	42	4	0.001481131737	Global Trend	
4350000	666.460940	1	-1.379535188514	1.427530018017	-0.032734519136	-0.139165988894	0.014248143199	0.000060507757	0.993844822346	N\A	0.046778381023	0.004872902058	0.024072094899	0.003295491215	51	5	0.001414906138	Global Trend	
4400000	668.918106	1	-1.320079381539	1.375973879193	-0.026222370741	-0.104936912830	0.008058910176	0.000061521247	0.995334058399	N\A	0.046837055801	0.004514404360	0.025051879719	0.003152416160	36	4	0.000979816649	Global Trend	
4450000	674.978866	1	-1.153390587701	1.295318504561	-0.018650161930	-0.069218778354	0.004101786260	0.000046199260	0.994937078713	N\A	0.045044396055	0.004412939978	0.024811705296	0.003194063760	44	5	0.001773182133	Global Trend	
4500000	669.729476	1	-1.298261182590	1.345620688513	-0.026750733895	-0.084042724789	0.007929239512	0.000027105955	0.995215821050	N\A	0.044458085241	0.005036328263	0.021327003209	0.003208159142	48	6	0.000730188521	Global Trend	
4550000	654.859065	1	-1.512246880233	1.568581676245	-0.046996797403	-0.196474287576	0.021770334431	0.000095519665	0.993489704372	N\A	0.050713588052	0.005398362512	0.026739640248	0.003668112195	47	1	0.003515401593	Global Trend	
4600000	660.615407	1	-1.374935093042	1.393351829506	-0.031165065410	-0.118865668818	0.013924356704	0.000071098781	0.993768633305	N\A	0.050427660736	0.005056063604	0.026242353803	0.003463571807	41	2	0.001604369195	Global Trend	
4650000	670.682482	1	-1.296406975767	1.334365016180	-0.022372774634	-0.075834946541	0.005202540649	0.000148084957	0.994028851598	N\A	0.050033206951	0.004915634537	0.025731270640	0.003371169786	49	1	0.002890902328	Global Trend	
4700000	659.556610	1	-1.098626252890	1.192999847650	-0.009791578352	-0.018784047936	-0.002149934177	0.000061395066	0.992990445817	N\A	0.051397632284	0.005206282695	0.026652977383	0.003577556665	52	3	0.000977753237	Global Trend	
4750000	673.086082	1	-1.659944522828	1.549595434293	-0.044515237564	-0.192521064832	0.020494992314	0.000036570109	0.994508548725	N\A	0.049341716442	0.005013502749	0.025848028655	0.003472531673	37	3	0.000600598522	Global Trend	
4800000	667.867546	1	-1.391073846461	1.385093789890	-0.028681678506	-0.123415279923	0.013510545338	0.000036413859	0.993358719509	N\A	0.056802768626	0.006337979579	0.028363183743	0.004114543427	36	3	0.000840452021	Global Trend	
4850000	671.005635	1	-1.334017922105	1.336158042140	-0.021473912968	-0.128162798471	0.012290329757	0.000047743865	0.993054719736	N\A	0.057906973733	0.006224437084	0.028747030802	0.003997365772	40	3	0.000594789118	Global Trend	
4900000	671.052390	1	-1.392580519488	1.404342429601	-0.029875832047	-0.132971491153	0.013498214961	0.000068437833	0.993425120980	N\A	0.049893021207	0.005071452323	0.026464977786	0.003568100506	41	4	0.000375265356	Global Trend	
4950000	669.434218	1	-1.492789866390	1.418837072718	-0.029452357762	-0.130863300381	0.010775744679	0.000101447252	0.993898766295	N\A	0.053752514739	0.005312277482	0.027928617970	0.003622079366	36	3	0.000396195401	Global Trend	
5000000	671.487207	1	-1.436742446305	1.435932890650	-0.035268218828	-0.140198067102	0.017061357718	0.000134611761	0.992656481637	N\A	0.052958842712	0.005860803759	0.025617614578	0.003760083361	36	3	0.002000035566	Global Trend	
5050000	675.671333	1	-1.526489122885	1.443995771916	-0.032621980170	-0.147169578879	0.015830579877	0.000096480677	0.992728941663	N\A	0.055538408533	0.006130722418	0.027041113752	0.003995911219	45	4	-0.000774537813	Global Trend	
5100000	656.765997	1	-1.408097177470	1.377972818544	-0.026770199175	-0.117115907324	0.009768412078	0.000047087993	0.993576516417	N\A	0.057902982737	0.005962080506	0.029438508515	0.003957611683	48	2	0.000650397108	Global Trend	
5150000	666.479361	1	-1.374862379840	1.333174023433	-0.025134146168	-0.102073185774	0.010470007935	0.000022314606	0.994226737871	N\A	0.052961739569	0.005335244371	0.026598501744	0.003522289918	39	5	-0.000051941889	Global Trend	
5200000	659.519641	1	-1.175479217195	1.314099359248	-0.020721927206	-0.080562486452	0.004536520237	0.000052404777	0.992903142280	N\A	0.049503707713	0.005264340970	0.025554330684	0.003508643535	37	1	0.002076434405	Global Trend	
5250000	656.900543	1	-1.373987537461	1.398744178420	-0.031301503303	-0.101665620365	0.010119214264	0.000113793833	0.993156569183	N\A	0.050464028290	0.005014941769	0.026609459713	0.003524219390	35	2	0.002565100877	Global Trend	
5300000	669.302702	1	-1.440505560153	1.479498496933	-0.037231248961	-0.151118661169	0.015667978927	0.000020082803	0.993270557073	N\A	0.047543605834	0.004941732918	0.026566396565	0.003644799718	37	1	0.001063932308	Global Trend	
5350000	665.892274	1	-1.621191186494	1.551292644430	-0.043342712209	-0.177903152578	0.016143945781	0.000033958481	0.994084384939	N\A	0.050161202907	0.005082746848	0.025490550937	0.003415866622	38	2	0.000352321580	Global Trend	
5400000	668.395174	1	-1.411196482012	1.495749426590	-0.040882612892	-0.172641263072	0.019701861492	0.000045948086	0.993498983745	N\A	0.049588049686	0.005527242139	0.026128344990	0.003832932434	37	1	0.002125537502	Global Trend	
5450000	661.977929	1	-1.344434131003	1.440614835164	-0.034829285092	-0.158708198077	0.017239180969	0.000036240439	0.992985634836	N\A	0.047280557283	0.005033009838	0.025578904813	0.003644415221	42	1	0.001738603623	Global Trend	
5500000	667.366892	1	-1.417267912546	1.424834963718	-0.031844581009	-0.120853299512	0.010567130880	0.000043139884	0.994188478107	N\A	0.047661016136	0.004944414304	0.025059894418	0.003476107887	41	2	0.001555634238	Global Trend	
5550000	672.888474	1	-1.581340150009	1.553024406027	-0.047661607853	-0.171058886822	0.019653349624	0.000151694097	0.993904190700	N\A	0.054710578210	0.006326536928	0.027187075901	0.004125845688	39	2	0.003385327346	Global Trend	
5600000	661.715982	1	-1.283921993928	1.377331305935	-0.028701942028	-0.091768799647	0.007659923122	0.000045680465	0.993150613860	N\A	0.049770945553	0.005683463209	0.026660717066	0.003905700204	37	1	0.002287612822	Global Trend	
5650000	668.389929	1	-1.406214923785	1.469650731813	-0.038923576212	-0.155839331162	0.017932203410	0.000054629033	0.992340266605	N\A	0.052752575360	0.005595360134	0.026984100167	0.003823134582	45	1	0.001840699050	Global Trend	
5700000	656.218220	1	-1.364413238377	1.373605817188	-0.026313060742	-0.119450983278	0.011866283884	0.000076069959	0.993162023709	N\A	0.052495760450	0.005563472422	0.026783168777	0.003756037236	40	2	0.001152577240	Global Trend	
5750000	654.766249	1	-1.225973923335	1.314331529155	-0.021335039458	-0.097397436462	0.010289674234	0.000046758229	0.992235656136	N\A	0.052784428301	0.005199112660	0.028183748114	0.003618820340	37	1	0.001266095117	Global Trend	
5800000	664.963948	1	-1.327684241303	1.399425348787	-0.031191078263	-0.125408121653	0.014610093682	0.000100293897	0.992546447140	N\A	0.054119290555	0.005523273600	0.027765499383	0.003716210776	45	4	0.001355971941	Global Trend	
5850000	671.974929	1	-1.427553051646	1.485601812328	-0.036544958107	-0.155124173751	0.014037982598	0.000117246076	0.994636780313	N\A	0.048980006520	0.004745728120	0.025792622659	0.003334631041	38	1	0.003219378780	Global Trend	
5900000	650.599091	1	-1.257413148015	1.500462350492	-0.040075972335	-0.173393541268	0.019118840657	0.000145287239	0.992332350396	N\A	0.049843677551	0.005357124696	0.025699150183	0.003580150168	46	2	0.005499668226	Global Trend	
5950000	652.588096	1	-1.046761778695	1.308860942784	-0.017773900506	-0.094190459874	0.006583874459	0.000127225822	0.994159641137	N\A	0.049259984965	0.004810860501	0.025964538271	0.003275411769	42	2	0.003517582684	Global Trend	
6000000	663.910202	1	-0.978390081905	1.368640229614	-0.027094875208	-0.113859833693	0.012124720906	0.000163569382	0.992249975831	N\A	0.048414706800	0.005243360221	0.026387568821	0.003858610122	29	0	0.010297175095	Global Trend	
6050000	665.828784	1	-1.393887846085	1.489226350416	-0.040687541581	-0.169862152942	0.020872926190	0.000071586062	0.992304395169	N\A	0.050428784858	0.005487122514	0.026242996390	0.003820658793	39	2	0.002792246179	Global Trend	
6100000	679.533431	1	-1.134250939243	1.350863597589	-0.024569095547	-0.112942022888	0.011683570340	0.000065177270	0.995197434981	N\A	0.038079904211	0.003768485483	0.021555873906	0.002827279836	40	3	0.005024466225	Global Trend	
6150000	658.516300	1	-1.535712805247	1.575638555760	-0.049420783783	-0.202967930889	0.024070692677	0.000041849704	0.993527063049	N\A	0.048599553401	0.005086328346	0.025795904263	0.003594608347	46	1	0.001162754203	Global Trend	
6200000	667.775341	1	-1.367027856568	1.434807119612	-0.031688578417	-0.145066984449	0.012241880558	0.000020794687	0.993551895333	N\A	0.050198058506	0.005058895074	0.026595587937	0.003531874995	44	2	0.000777191126	Global Trend	
6250000	654.718790	1	-1.214008647883	1.268140091302	-0.018215325951	-0.064092335072	0.005677809228	0.000032181065	0.994280123093	N\A	0.052100396641	0.005217996949	0.026488297410	0.003488541992	50	1	0.000348371564	Global Trend	
6300000	673.470516	1	-1.464609303727	1.508440045537	-0.038944886130	-0.182088156195	0.018336602106	0.000035709368	0.993072696556	N\A	0.050405945697	0.005872550327	0.025463187247	0.003773719626	38	3	0.001290348793	Global Trend	
6350000	660.563589	1	-1.317216367954	1.396473132519	-0.029617911571	-0.126712180188	0.012766679982	0.000141943409	0.993497833305	N\A	0.052867686615	0.005455150080	0.027551934285	0.003763296876	41	2	0.003316356366	Global Trend	
