Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-VR-006.txt
Log File Name:                   STR_d1_m9-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1162107182
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1600000	529.044104	1	-1.653500933943	1.255166436283	-0.027140479063	-0.116284839023	0.012697710993	0.000088754118	0.985015706021	N\A	0.074526841242	0.010415290260	0.034179856941	0.006524965822	49	33	
1650000	527.210692	1	-1.824176675192	1.350281815595	-0.027632348115	-0.183486475186	0.013344210977	0.000147756405	0.973018568109	N\A	0.095739782098	0.012878237433	0.041227436952	0.006716185210	45	18	
1700000	530.162754	1	-1.405196260502	1.043902634193	0.016337493840	-0.117319660848	0.005200233282	0.000218200790	0.980844714065	N\A	0.086656003352	0.012986777637	0.036082259741	0.007430628390	49	24	
1750000	543.477383	1	-1.685348397570	1.257564897328	-0.022569354074	-0.151829857794	0.019719811002	0.000156258232	0.984636865999	N\A	0.078235673946	0.011521238221	0.033790585517	0.006781946613	51	22	
1800000	531.927039	1	-1.778938527037	1.307199269154	-0.030913430898	-0.155397108564	0.019825225365	0.000106290929	0.978964153873	N\A	0.087685058331	0.012463463027	0.038811527933	0.007168576347	53	27	
1850000	536.958653	1	-1.809560154634	1.314220480982	-0.018743655538	-0.188958438223	0.014533606536	0.000062099449	0.976430849869	N\A	0.092428324377	0.013734228988	0.039109079441	0.007838774415	41	28	
1900000	537.081023	1	-1.502426447535	1.102135580045	0.007151349375	-0.096774547546	-0.002616379791	0.000104360158	0.983135086350	N\A	0.087592551708	0.013553913124	0.034617472723	0.007305302354	48	28	
1950000	537.463208	1	-1.972536118717	1.470698038623	-0.054960162889	-0.181868933522	0.022009724707	0.000090613580	0.977077212069	N\A	0.074488411341	0.009034912728	0.036476930256	0.005618289411	57	24	
2000000	535.076440	1	-2.040120966142	1.500239645329	-0.050940374801	-0.222797063142	0.024301780697	0.000109904604	0.980215954857	N\A	0.086385760850	0.011678942685	0.037371984307	0.006658991935	48	30	
2050000	525.988012	1	-1.624209420620	1.191806381938	-0.000579203644	-0.139163537692	-0.000220969441	0.000191538978	0.976633262954	N\A	0.096839760772	0.014450797319	0.040478221184	0.008054051089	39	31	
2100000	534.362376	1	-1.594376590750	1.170472697454	-0.009694794365	-0.104891350551	0.007878367652	0.000146727606	0.982779963432	N\A	0.082856406216	0.011774309707	0.037006081778	0.007152411276	44	21	
2150000	532.562823	1	-1.566861164844	1.151803481708	-0.017091026208	-0.048032840334	0.006074438532	0.000090478024	0.976762965561	N\A	0.084570139655	0.011746383358	0.036943884257	0.006763292609	39	22	
2200000	526.123235	1	-2.133019422426	1.546307170880	-0.057806721717	-0.237291329150	0.028401350301	0.000189361568	0.976231809290	N\A	0.085230543829	0.011481016119	0.038505362137	0.006814929979	47	22	
2250000	529.386588	1	-1.525307541961	1.081179735720	0.004920777557	-0.041191099063	-0.007593896541	0.000133073168	0.982037427261	N\A	0.105397212056	0.014449932494	0.043109089578	0.008117928160	45	30	
2300000	514.126415	1	-1.254795429145	0.922989724955	0.024389969768	0.006810152451	-0.016752308844	0.000184416121	0.979151399842	N\A	0.090734223772	0.013097539134	0.038854112094	0.007601703211	42	32	
2350000	542.277133	1	-1.240802647133	0.903829568945	0.031361011780	-0.010907770167	-0.013365089915	0.000121682525	0.984732467917	N\A	0.082036475819	0.011251086297	0.035509701126	0.006614251770	49	26	
2400000	534.643082	1	-1.322624846956	0.991717624535	0.020034564574	-0.050103943403	-0.008928283780	0.000143730220	0.985923412092	N\A	0.078702507040	0.011918659069	0.033969736122	0.006995087335	59	29	
2450000	537.839354	1	-1.447866510789	1.069072642831	0.008882182512	-0.086597904152	0.000875556710	0.000120820587	0.982675225492	N\A	0.090821335096	0.012465388642	0.039256426523	0.007276973641	46	26	
2500000	543.024147	1	-1.427658275842	1.041587110007	0.008296908594	-0.051830283349	-0.001003702426	0.000097378525	0.982663843983	N\A	0.085226525057	0.012071470120	0.037794783533	0.007448180032	44	24	
2550000	532.050443	1	-1.569811540017	1.145130747985	-0.006094267841	-0.066382555552	-0.001609949251	0.000175800513	0.977638282096	N\A	0.096484672661	0.014363356131	0.040407455394	0.007951027919	33	27	
2600000	542.919893	1	-1.565818417333	1.160888560292	-0.008673860343	-0.104251062027	0.008010938551	0.000236290106	0.981280625441	N\A	0.080176240563	0.011402584169	0.035923979581	0.007049828785	42	30	
2650000	535.779891	1	-1.430836635295	1.052735329840	0.013027880609	-0.078517837398	-0.006610541387	0.000148912195	0.983023891315	N\A	0.082891053795	0.012961695559	0.035470963611	0.007652852979	45	29	
2700000	534.040867	1	-1.699712097060	1.217557190130	-0.014477022813	-0.088619029456	0.005594544925	0.000123201792	0.985136234254	N\A	0.101615059367	0.013721115507	0.043679274244	0.008242127167	34	19	
2750000	512.957014	1	-1.769295900547	1.332666022444	-0.043984103327	-0.107148478450	0.016561528129	0.000137005166	0.977753401508	N\A	0.072339072480	0.009467754874	0.035767524181	0.005864768897	50	25	
2800000	526.515498	1	-1.891007815022	1.432559376085	-0.047244133957	-0.214253808463	0.030391591759	0.000067387273	0.981098620051	N\A	0.099224308321	0.015044569347	0.039936961087	0.008518807842	37	31	
2850000	534.173015	1	-1.758035101797	1.312978575544	-0.029843780039	-0.152039767370	0.014053341621	0.000139848266	0.978714035198	N\A	0.084912086551	0.012147755253	0.037384205385	0.006934536076	62	22	
2900000	533.301871	1	-1.426184210098	1.051043979701	0.010594688741	-0.065135825699	-0.004843263130	0.000138884370	0.986809543090	N\A	0.082533352213	0.012872050489	0.033204769688	0.007121004011	43	20	
2950000	538.072116	1	-1.469183679285	1.101425943079	-0.005815891621	-0.060912589646	0.003115285431	0.000097995860	0.980248514568	N\A	0.085290625001	0.012345377782	0.036326489935	0.007114201965	37	22	
3000000	535.329665	1	-1.442618461540	1.052740378357	0.009074253992	-0.042402459512	-0.005975066009	0.000182508391	0.982066878761	N\A	0.094158454438	0.012966904785	0.039133097669	0.007047308542	50	19	
3050000	529.246934	1	-1.271837985601	0.941018990008	0.027845824827	-0.061843201279	-0.005039311220	0.000089127816	0.986908050671	N\A	0.083303192238	0.013114608779	0.034137593945	0.007745578139	41	32	
3100000	524.840190	1	-1.662773345049	1.241706382494	-0.018473957906	-0.132653054134	0.006840916334	0.000100061055	0.979447045243	N\A	0.099339359183	0.014722012504	0.041155035453	0.008293869466	59	25	
3150000	547.506089	1	-1.599187168748	1.157414197249	-0.004579679914	-0.090512892919	0.001164184176	0.000131701453	0.984521905585	N\A	0.081232045431	0.011781215458	0.034540390722	0.006790566828	51	23	
3200000	527.184353	1	-1.747232922223	1.305275989354	-0.034438165415	-0.126851648834	0.015187720157	0.000167844950	0.975161058663	N\A	0.083266971896	0.011424852485	0.039241381616	0.006925522333	50	27	
3250000	512.920570	1	-1.392559832576	1.010246869592	0.012725698690	-0.049339727403	-0.001900843390	0.000245685909	0.977072683486	N\A	0.089879487657	0.013194565472	0.039839026851	0.007876910687	46	20	
3300000	531.839680	1	-1.788843685293	1.309518283580	-0.031850150926	-0.132161446717	0.015771228509	0.000161492851	0.976849053909	N\A	0.081086084335	0.010813496047	0.036958978483	0.006520386754	43	27	
3350000	535.055892	1	-1.516804381868	1.099244728200	0.003649661707	-0.062310566587	-0.004087382680	0.000102559307	0.989990678689	N\A	0.070500618411	0.011717194930	0.026914517021	0.006387337545	47	18	
3400000	524.288381	1	-1.421691861443	1.073292516767	0.002649595712	-0.074137003060	0.005945623405	0.000061935013	0.981497120000	N\A	0.080248373541	0.011120100208	0.037200604352	0.007405871312	42	23	
3450000	531.827143	1	-1.513081054889	1.102722797904	0.012226495746	-0.117749069504	-0.003485321332	0.000185213806	0.984215463312	N\A	0.081655145093	0.012100396867	0.035308189142	0.007277413837	49	25	
3500000	542.996855	1	-1.308302956138	0.961809335242	0.019230909949	-0.007705035488	-0.010865406076	0.000096429378	0.990954923049	N\A	0.078560563852	0.010175621966	0.033901625802	0.006066171851	57	35	
3550000	537.474581	1	-1.472512322340	1.104898145701	-0.005554738969	-0.077727019375	0.007197783138	0.000106935748	0.982156362558	N\A	0.078310694297	0.010941476451	0.032970913607	0.006061768620	47	24	
3600000	526.895938	1	-1.567625372151	1.124612071427	0.004214242714	-0.086980163126	-0.003796462583	0.000074368803	0.983854050055	N\A	0.074638231388	0.010795124600	0.035092200321	0.006748537179	60	23	
3650000	525.318089	1	-1.822913052401	1.350394146823	-0.033668249275	-0.151271509545	0.014055741873	0.000093323846	0.975987988110	N\A	0.099539839430	0.013286728150	0.043559675434	0.007582258017	49	26	
3700000	538.706105	1	-1.544478438651	1.113459609652	0.009423791919	-0.129626838983	0.002905875874	0.000174250741	0.978931849319	N\A	0.095859184165	0.013805246089	0.040422752120	0.008002862286	43	24	
3750000	526.063860	1	-1.760042022134	1.316706439980	-0.019029169973	-0.237951810603	0.022767914412	0.000140279833	0.977211411849	N\A	0.107804110754	0.016134673058	0.043343861825	0.008885852483	45	23	
3800000	523.665387	1	-1.699712128397	1.280396153272	-0.027754671613	-0.146806159493	0.019342569517	0.000204827280	0.978100216147	N\A	0.105927254399	0.015932751156	0.042274516049	0.008761141658	47	26	
3850000	523.364338	1	-2.034954650139	1.482211351730	-0.054504789808	-0.173819545802	0.023245677239	0.000120634543	0.974059084294	N\A	0.089880843359	0.010814239472	0.042055925669	0.006386757448	41	18	
3900000	527.761609	1	-1.464468246293	1.113732737585	-0.007010163140	-0.092244231919	0.008825601929	0.000091062364	0.981024567481	N\A	0.088336100693	0.012643587997	0.038209912050	0.007276250220	44	25	
3950000	535.171657	1	-1.371858483171	1.021125368086	0.005800228486	-0.041323244496	0.000614556703	0.000099176419	0.987940373695	N\A	0.085477733482	0.010965562273	0.038668906062	0.006724854624	52	27	
4000000	517.639130	1	-1.322174576042	0.938329229626	0.033489596172	-0.056100568214	-0.009242477517	0.000194211869	0.989391803500	N\A	0.070776867942	0.011751392521	0.027227001861	0.006715997636	44	16	
4050000	534.234892	1	-1.319645421250	0.941678163553	0.032433019172	-0.030698624990	-0.015640237411	0.000105233044	0.979355553670	N\A	0.091778253903	0.014231826634	0.033102552071	0.007408071602	60	32	
4100000	546.728733	1	-1.599153086774	1.170386507071	-0.010760585352	-0.090392914091	0.005978843539	0.000103921567	0.990760367659	N\A	0.074513479906	0.011051409947	0.031145198556	0.006239082776	41	26	
4150000	532.117680	1	-1.694035753337	1.246863264252	-0.018895523453	-0.112835273684	0.005053260849	0.000122952789	0.978957537068	N\A	0.088888234782	0.012642972779	0.038841636872	0.007234824874	50	18	
4200000	542.217670	1	-1.544481048772	1.123855058520	-0.002654525275	-0.083658578094	0.004163477216	0.000077241261	0.982618855796	N\A	0.082027320334	0.012439963580	0.034812224028	0.007228153050	48	22	
4250000	531.646349	1	-1.466659729574	1.089048905277	-0.001336781026	-0.084996271993	0.009564699827	0.000126782808	0.979967835018	N\A	0.088363041683	0.012548801513	0.039951454391	0.007999979093	46	27	
4300000	512.414804	1	-2.061131925264	1.532361230139	-0.070233620674	-0.164953604930	0.028936082706	0.000190953710	0.975515111120	N\A	0.084202195481	0.011714998422	0.038243942364	0.007220122193	47	16	
4350000	528.052037	1	-1.781829341214	1.323085784927	-0.040390160067	-0.095602562439	0.012567899232	0.000109440447	0.982081671257	N\A	0.080083171950	0.011902244228	0.034532088072	0.006573026497	49	25	
4400000	538.072958	1	-1.534393595101	1.098622757196	0.005664351191	-0.080383243439	-0.001825242385	0.000109820965	0.980496090099	N\A	0.091034824546	0.013124490613	0.038559309098	0.007436978008	40	35	
4450000	534.744589	1	-1.766082952571	1.327180284182	-0.029708450670	-0.187353011995	0.022601559562	0.000090917432	0.983374276828	N\A	0.086750858208	0.013074772234	0.036619039318	0.007595808025	51	34	
4500000	545.843702	1	-1.387704278581	1.010732494537	0.018261762221	-0.055020744958	-0.008367620332	0.000121284064	0.980993460398	N\A	0.083977331182	0.012005526324	0.035790948431	0.006353760487	49	28	
4550000	522.852452	1	-1.596222598720	1.175569995692	-0.002036395199	-0.150300711740	0.009499872403	0.000108144461	0.980186199029	N\A	0.089157685215	0.013226570323	0.037671355238	0.007147333893	41	19	
4600000	547.359812	1	-1.581558465912	1.193293901577	-0.015007323257	-0.112207659388	0.009678257520	0.000094248110	0.987594553286	N\A	0.075605170751	0.011602228183	0.031345517854	0.006426366643	49	18	
4650000	538.582764	1	-1.523004958692	1.097575364242	0.002192986325	-0.067159981954	0.000833125944	0.000151557974	0.989964846099	N\A	0.080824685010	0.011113288745	0.035022317779	0.006702528078	32	28	
4700000	540.083350	1	-1.543924388974	1.084603584880	0.007028533929	-0.064483195788	-0.003667334333	0.000108758285	0.981802255987	N\A	0.086230520934	0.012975263214	0.035967506650	0.006865628425	52	27	
4750000	532.992300	1	-1.594375006871	1.068299036773	0.011364076214	-0.057470657495	-0.008618843997	0.000104005285	0.982297040433	N\A	0.091057561422	0.012654598684	0.039684192076	0.007044611614	43	20	
4800000	526.754198	1	-1.508818343022	1.101098288976	-0.001087409151	-0.045326873663	-0.002273930811	0.000087815912	0.983262934455	N\A	0.091056492227	0.012220875742	0.038607704875	0.006924006923	43	18	
4850000	540.771242	1	-1.263697075997	0.949726662344	0.019521696598	-0.012027028642	-0.011160874880	0.000157487327	0.988454063864	N\A	0.073194943681	0.011250852420	0.031580658499	0.006743445070	51	25	
4900000	533.886838	1	-1.539044737116	1.135277762458	-0.002730550402	-0.107089803166	0.006058374549	0.000095905978	0.976659154578	N\A	0.087786919529	0.012723240834	0.038033284980	0.007131560073	35	26	
4950000	531.116085	1	-1.460655896156	1.075172579352	0.005320160788	-0.069529960586	-0.001260823978	0.000156672735	0.983492079870	N\A	0.089559117315	0.012615615280	0.038429901782	0.007419185908	43	29	
5000000	529.225188	1	-1.502586543409	1.098072683819	-0.002460732986	-0.039831981055	-0.001910801059	0.000244067469	0.981552685455	N\A	0.093405364260	0.012541608669	0.041888422036	0.007775014629	58	28	
5050000	529.376955	1	-1.706545620000	1.275229151794	-0.022260184181	-0.160599552085	0.016257839169	0.000126656606	0.984633274098	N\A	0.090813273178	0.013318339273	0.039301077574	0.008033908167	35	27	
5100000	532.975259	1	-1.640297689968	1.198327793334	-0.005052405522	-0.130971931032	0.004496573403	0.000065920831	0.974846500178	N\A	0.095843011576	0.013325172587	0.041553763084	0.007223545362	48	22	
5150000	524.873262	1	-1.605373093869	1.195974161845	-0.015524465442	-0.093572858757	0.004652725734	0.000150284193	0.975837718264	N\A	0.084506669908	0.012553410133	0.037129943793	0.006777673825	62	22	
5200000	535.100427	1	-1.555763304802	1.162935378440	-0.005717853581	-0.117754058894	0.008067650991	0.000041380839	0.984130715397	N\A	0.080880313998	0.011258737092	0.035105285311	0.006444102912	62	30	
5250000	517.544186	1	-1.282824794857	0.937111507088	0.025034663894	-0.045744207326	-0.004001335870	0.000016569107	0.979235911948	N\A	0.091819915107	0.014122483809	0.036972485982	0.007764539608	56	29	
5300000	534.314904	1	-1.421509864919	1.081595235948	-0.001651868879	-0.072774498664	0.008930672818	0.000125545438	0.989098466120	N\A	0.087304305056	0.011834037740	0.038093624819	0.007383981022	42	29	
5350000	525.971922	1	-1.561518061897	1.177379606090	-0.016641688420	-0.076993828501	0.003655059889	0.000119718618	0.979788666121	N\A	0.084202396064	0.012037847380	0.037136628473	0.006801228311	55	15	
5400000	526.991079	1	-1.538765075473	1.107543589932	-0.002735643224	-0.044178536267	-0.004489589591	0.000107174241	0.977283795665	N\A	0.089741378789	0.011975669687	0.040264733001	0.006920466977	43	24	
5450000	532.231650	1	-1.410612821286	1.055982665204	0.006029859202	-0.081691190667	0.002630405722	0.000228464240	0.977741728115	N\A	0.097210173667	0.013865068807	0.042174100602	0.008231428282	55	21	
5500000	539.936140	1	-1.645683182308	1.221664776423	-0.019764832864	-0.112764833391	0.012911788505	0.000098940156	0.988402813048	N\A	0.073012423297	0.010013155639	0.032871186939	0.006348903405	43	24	
5550000	534.490841	1	-1.555880595216	1.148413087099	-0.005592560648	-0.087096962286	0.004022129103	0.000131788021	0.980330430742	N\A	0.089648833729	0.012913107719	0.038303340659	0.007319022707	52	25	
5600000	530.157156	1	-1.165296743632	0.908184030486	0.016698787457	-0.023889070032	0.000581772384	0.000091303519	0.980672788650	N\A	0.081403625825	0.012945176905	0.033123864553	0.007205500505	41	26	
5650000	539.080001	1	-1.404458629202	1.022815796101	0.018215584849	-0.076181295975	-0.004906051249	0.000106772940	0.980884238758	N\A	0.088624520445	0.012965040850	0.038332788888	0.007711170747	44	21	
5700000	512.366931	1	-1.542106430241	1.180789400603	-0.019557948962	-0.091106844144	0.013987474660	0.000164477195	0.976980785862	N\A	0.092157689081	0.013042696183	0.041210307698	0.007972878325	44	30	
5750000	541.485565	1	-1.561823181945	1.122625870712	0.002829220992	-0.084590465999	-0.000825388201	0.000139337286	0.980828159184	N\A	0.093148117734	0.013306635319	0.040607118862	0.007911058687	50	35	
5800000	529.823929	1	-1.555874681009	1.124276431174	-0.007654966243	-0.038529670862	-0.002020317004	0.000136314851	0.981419746462	N\A	0.087318590571	0.011879209642	0.039281968495	0.007272619756	48	21	
5850000	528.268371	1	-1.675055696245	1.265255731107	-0.031927994130	-0.098889366689	0.014814711493	0.000217208553	0.986058823638	N\A	0.081327455009	0.010651312049	0.037302730359	0.006600517598	46	29	
5900000	541.745624	1	-1.458885967826	1.067980101652	0.004244415669	-0.064904821250	0.001659908872	0.000229928470	0.982706968337	N\A	0.081788736509	0.011795054219	0.035409687886	0.006860005290	37	30	
5950000	503.932265	1	-1.723811178140	1.232739210620	-0.008613218323	-0.123377212787	0.004367019411	0.000054371334	0.972059404887	N\A	0.095245262371	0.015032827560	0.039494640748	0.008090506518	47	20	
6000000	528.489280	1	-1.500095884454	1.104392034112	-0.001795455040	-0.074558352960	0.004117755499	0.000189396476	0.980067054297	N\A	0.090038601367	0.013280228265	0.037394332474	0.007554297324	41	30	
6050000	527.544999	1	-1.606432029770	1.183863508685	-0.014225658223	-0.081558981304	0.005300240358	0.000116389339	0.984234790586	N\A	0.082665319042	0.011795869195	0.034897505423	0.006891510280	34	31	
6100000	538.952961	1	-1.653975630637	1.193171485173	-0.002381205586	-0.131841298985	0.003302553828	0.000099107889	0.988270055466	N\A	0.082052880958	0.012472717526	0.034004509031	0.007292014964	45	32	
6150000	535.237286	1	-1.508943251580	1.112576138774	0.003547240149	-0.095092527729	-0.000833790834	0.000087748884	0.981475926646	N\A	0.085112709937	0.012582422334	0.035591015159	0.006743318854	53	25	
6200000	528.541652	1	-1.462298357285	1.069360430134	0.005976540987	-0.061639998153	-0.003413860471	0.000107770421	0.974567955129	N\A	0.092596384260	0.012996798192	0.040661641619	0.007551641147	46	17	
6250000	532.982397	1	-1.398249592133	0.981795888210	0.019376940178	-0.035154085270	-0.009080878358	0.000169340936	0.975710099292	N\A	0.092014898494	0.014340901172	0.038361778218	0.008106729846	45	27	
6300000	525.751299	1	-2.001598628161	1.436606002411	-0.047026691563	-0.148403049690	0.018131523157	0.000098548654	0.978793526450	N\A	0.089787207551	0.011816191301	0.040588607581	0.006812820796	58	27	
6350000	543.179334	1	-1.516255909659	1.130596036778	-0.005074301657	-0.100688286581	0.009951863080	0.000215887501	0.988095663116	N\A	0.080375853619	0.011936373285	0.034520487345	0.007346423354	43	26	
6400000	543.691086	1	-1.546781719302	1.166936370900	-0.008924757931	-0.097554542874	0.004685287551	0.000172120038	0.988446924914	N\A	0.073104976848	0.011992976233	0.029104629752	0.007010643787	49	29	
6450000	532.622510	1	-1.584019345776	1.171487402191	-0.013526152895	-0.081487753447	0.005702161283	0.000191072401	0.982029707311	N\A	0.086980916635	0.013170867094	0.036950700752	0.007373621518	48	19	
6500000	524.867805	1	-1.427548342029	1.084432515001	0.006074279803	-0.115029965514	0.004568959164	0.000139706028	0.978942577534	N\A	0.101748613300	0.014316024770	0.043777389306	0.008102510536	35	29	
6550000	529.999962	1	-1.475273021032	1.097958855756	0.004064378257	-0.094842468099	0.000355896667	0.000152930816	0.979372278185	N\A	0.088652398206	0.013058966236	0.037709915279	0.007324943808	46	22	
6600000	526.071511	1	-1.624770625639	1.172084519999	-0.010969768489	-0.104874266398	0.010602832887	0.000078124148	0.981714208514	N\A	0.087123402297	0.012969581839	0.037297278031	0.007736050028	52	29	
6650000	546.560945	1	-1.700843278120	1.246812504300	-0.014146435028	-0.144079216530	0.010285732996	0.000131806191	0.980412665057	N\A	0.093604320460	0.013240811080	0.039429659570	0.007303668795	56	20	
6700000	531.688478	1	-1.499270629176	1.137691573582	-0.005815106008	-0.101003164974	0.005071045128	0.000219204908	0.983023127005	N\A	0.084223709376	0.012487230937	0.036662258573	0.007304877628	38	33	
6750000	524.815013	1	-1.367134193860	1.064632574319	-0.004176378177	-0.059086470690	0.006723882920	0.000155915404	0.976544046594	N\A	0.097729482133	0.014789155780	0.040629920705	0.008509492881	48	27	
6800000	531.704063	1	-1.348105922774	0.973574845435	0.016375923114	-0.005050179636	-0.011171720414	0.000095838005	0.980998318837	N\A	0.092571841325	0.013901644214	0.038572339838	0.008249669913	40	32	
6850000	542.283728	1	-1.483631906889	1.085559815099	0.003648607886	-0.084267930287	0.003389048653	0.000172067059	0.985068496147	N\A	0.084251324993	0.011701361418	0.037177198420	0.006914767235	49	25	
6900000	526.162506	1	-1.504447209457	1.117641200814	-0.005040071322	-0.081562088614	0.005769457764	0.000164540286	0.977895668103	N\A	0.098382767726	0.013790061434	0.041747132299	0.007601550295	49	22	
6950000	531.913770	1	-1.479236982347	1.096630234552	0.001898156955	-0.066603939728	-0.003229103458	0.000161019003	0.976224195159	N\A	0.092079350511	0.013335475609	0.039011543812	0.007443745421	47	24	
7000000	530.018137	1	-1.495014986850	1.141033598671	-0.006082191557	-0.139173839137	0.015989639453	0.000230451565	0.981961327118	N\A	0.082811975536	0.011988163799	0.036820527184	0.007611002670	51	20	
7050000	539.940706	1	-1.689308996252	1.231664421988	-0.019865817992	-0.112387306141	0.010206607638	0.000054779664	0.979000292188	N\A	0.086323344808	0.012391231116	0.038397521293	0.007454849868	45	20	
7100000	527.143926	1	-1.671152729888	1.247266600077	-0.030696853394	-0.094861110457	0.014207120704	0.000058462388	0.985565381510	N\A	0.072746514480	0.010329108656	0.032991339075	0.005966560658	46	27	
