Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m8-VR-003.txt
Log File Name:                   HIP_d1_m8-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2867133332
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m8-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	432.106192	1	-1.246643491619	1.196945558289	-0.029965390133	-0.084493871734	0.000129507016	0.956683833896	N\A	0.056644356744	0.007450863902	0.024772924916	42	34	
1050000	420.643854	1	-1.157117004616	1.179371641775	-0.047334649982	-0.014419918762	0.000106215375	0.942301026941	N\A	0.061365226484	0.008272706893	0.025842580079	50	32	
1100000	439.961652	1	-1.130267696994	1.159002433470	-0.045450354460	-0.005622814188	0.000087875925	0.956708353137	N\A	0.057671074077	0.007253975422	0.023943650259	49	36	
1150000	427.597146	1	-1.075547501103	1.082940266683	-0.025200125849	-0.027541772836	0.000135341628	0.953061674921	N\A	0.059725833169	0.007928442393	0.025677066705	30	42	
1200000	436.442898	1	-1.259044638049	1.213659504225	-0.064630143265	0.058485753666	0.000067814195	0.962177074360	N\A	0.053900864224	0.007216502628	0.024467919588	58	35	
1250000	426.652541	1	-1.002740617060	1.061694637140	-0.033061857248	0.020851192251	0.000100376330	0.957619587869	N\A	0.058555762490	0.007656664352	0.023091632568	47	32	
1300000	424.381074	1	-1.126100019096	1.103810594622	-0.026169547586	-0.024103251347	0.000111086560	0.961653655584	N\A	0.055766680377	0.007445847768	0.021561172640	49	29	
1350000	438.402927	1	-1.195968809108	1.155736703053	-0.032168907827	-0.040313654596	0.000100452167	0.954428928856	N\A	0.058956307260	0.008134895108	0.026068689781	41	25	
1400000	449.038610	1	-1.132505473823	1.123156335029	-0.029942564479	-0.028646837908	0.000085281885	0.964210242099	N\A	0.056692992328	0.007087637784	0.024624064462	52	26	
1450000	432.053005	1	-1.275292819475	1.234958164582	-0.046359483089	-0.041382843662	0.000133115969	0.953360524754	N\A	0.062564791803	0.008198682451	0.025586217209	42	25	
1500000	446.384380	1	-1.159136831525	1.139588250334	-0.042313804494	0.019770216817	0.000077049694	0.960644791470	N\A	0.054537214392	0.007518335138	0.023913133009	45	24	
