Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-glob-006.txt
Log File Name:                   CEREB_d1_m9-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2867151200
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	558.826060	1	-1.120924986653	1.159049559594	-0.020258605690	-0.025696307717	0.006126464816	0.000056555460	0.981268389867	N\A	0.072637608412	0.009297894593	0.034977773723	0.005943035486	42	1	-0.000275459928	Global Trend	
1550000	573.948624	1	-1.145987295395	1.193854493945	-0.031297875474	-0.016348053673	0.011950628168	0.000077187076	0.985708892815	N\A	0.071303818597	0.008428389297	0.034801307842	0.005438046804	30	1	0.001137132552	Global Trend	
1600000	580.385092	1	-0.950525621005	1.018278308056	-0.001957778935	0.000613758952	0.002081537224	0.000076808515	0.985418901434	N\A	0.036097042585	0.004738647590	0.028583580915	0.004737884734	31	0	-0.016406894236	Global Trend	
1650000	574.682330	1	-0.679911194722	0.953453813913	-0.005747310602	0.062156177460	0.002060711804	0.000108974834	0.992364394080	N\A	0.025498751151	0.003433210846	0.024798772473	0.004452120890	30	0	0.052899595217	Global Trend	
1700000	570.516373	1	-1.205819115439	1.156194140903	-0.020509382622	-0.028975454602	0.011571898327	0.000072471616	0.983080933188	N\A	0.060448520866	0.007658870922	0.031781457815	0.004990005794	37	2	-0.003053781090	Global Trend	
1750000	577.242094	1	-1.064767552173	1.078716499932	-0.010623627881	0.001455551144	0.003814571795	0.000105743175	0.983564664816	N\A	0.064749666582	0.008006916377	0.033966847411	0.005729913346	30	2	-0.004729814461	Global Trend	
1800000	560.830782	1	-1.061046881623	1.211444238911	-0.034731245424	-0.043888897755	0.015410501690	0.000125258842	0.980025237134	N\A	0.064115646605	0.008335941915	0.033458516433	0.005819544248	28	0	0.003824830911	Global Trend	
1850000	566.493891	1	-1.148650700864	1.224657611213	-0.032768007513	-0.067921442986	0.016831521850	0.000065775818	0.982083688909	N\A	0.069813919538	0.008333488583	0.036066434687	0.005597607773	43	2	0.000261061602	Global Trend	
1900000	565.337390	1	-1.185182136596	1.269186110641	-0.041833047844	-0.103158467150	0.028016341342	0.000074068535	0.981027043521	N\A	0.069423844216	0.008446523115	0.034972474752	0.005690484882	40	2	0.000186023620	Global Trend	
1950000	577.000936	1	-0.784557408574	1.064140587985	-0.015266297142	-0.014132122603	0.013130493582	0.000203554703	0.985474055089	N\A	0.040083295777	0.006200760585	0.026166233747	0.004999076007	43	1	0.020995656169	Global Trend	
2000000	567.068570	1	-0.966943182623	1.085065904897	-0.011995503366	0.003911675332	0.002460152064	0.000100059791	0.984112239011	N\A	0.065436142798	0.008149465472	0.033322803447	0.005456684007	27	0	0.003741258293	Global Trend	
2050000	568.173913	1	-0.803236946270	0.930716365281	0.000238642806	0.063244770807	0.000560497297	0.000079553447	0.994607304525	N\A	0.023760409090	0.003109183702	0.023972544342	0.004016260662	38	1	0.041001744014	Global Trend	
2100000	575.540639	1	-0.971073546840	1.109034280456	-0.019894217560	-0.011273671950	0.011524188714	0.000072020334	0.981833095308	N\A	0.060713538680	0.007348178790	0.033143271786	0.005334645082	48	0	0.004039372476	Global Trend	
2150000	583.684557	1	-0.969529199880	1.135180487434	-0.020330663316	-0.027123502228	0.010767611503	0.000093082590	0.985399246313	N\A	0.060601095736	0.007479744344	0.032354983945	0.005521631054	30	0	0.006037084687	Global Trend	
2200000	575.262656	1	-1.141874101711	1.171459807216	-0.023830177543	-0.041613842314	0.012476296678	0.000046141640	0.986543797550	N\A	0.069141743476	0.008916978483	0.033130054285	0.005745803087	41	0	-0.000189152834	Global Trend	
2250000	574.312145	1	-1.280899936118	1.287624472853	-0.037411997926	-0.112514149015	0.027096891705	0.000089405161	0.981554934248	N\A	0.071164379863	0.008730556543	0.034693348444	0.005729155165	34	0	-0.000379267707	Global Trend	
2300000	572.574758	1	-1.236896447228	1.244375432429	-0.029876283563	-0.089701911050	0.018296904993	0.000089885949	0.984938865585	N\A	0.072183252114	0.008857000943	0.035274953838	0.005798255754	33	1	-0.000926373408	Global Trend	
2350000	574.445838	1	-1.444844994790	1.320441978322	-0.031428546457	-0.106134075904	0.011122652640	0.000033200845	0.982764231154	N\A	0.073387208746	0.009385651660	0.034917103793	0.005887390268	34	2	-0.000392895247	Global Trend	
2400000	574.325495	1	-1.090318714691	1.142837947420	-0.021040620017	-0.024389285439	0.010203470017	0.000031759420	0.986235468207	N\A	0.053621059331	0.007539544679	0.029299190435	0.005404539469	45	0	0.000650398517	Global Trend	
2450000	576.741122	1	-1.189248650349	1.219772193521	-0.033740297801	-0.034100516028	0.013454802428	0.000015797512	0.986036807577	N\A	0.071793562005	0.010199178483	0.029822142268	0.005781317424	40	0	0.000251061420	Global Trend	
2500000	584.533122	1	-0.981536123597	1.139883687174	-0.026469044652	-0.034336934493	0.016430610650	0.000076312325	0.991867105062	N\A	0.041109275252	0.007142017689	0.023009842341	0.005288688089	32	2	0.002844841895	Global Trend	
2550000	579.178265	1	-1.079620757358	1.179001243806	-0.021309965495	-0.041878662647	0.009185371746	0.000060575383	0.985321998855	N\A	0.061955745304	0.008274246488	0.032753185371	0.005928969677	28	1	0.003420386032	Global Trend	
2600000	574.676563	1	-1.161260663757	1.236298041988	-0.030651564592	-0.067652319170	0.015572961816	0.000092474119	0.982043672235	N\A	0.075733716208	0.010657931659	0.035422350304	0.006658653026	30	0	0.002350206480	Global Trend	
2650000	584.815125	1	-0.913659793781	0.999107006520	-0.004533824496	0.047003491906	0.000692640613	0.000086842162	0.987125918757	N\A	0.066958065942	0.008712406234	0.032133459664	0.005705360855	33	0	-0.002443381391	Global Trend	
2700000	571.249237	1	-1.355415295176	1.332493027742	-0.041036116390	-0.097903766212	0.017686792637	0.000082064118	0.982601164273	N\A	0.065652008919	0.008162215384	0.032041949434	0.005223885328	43	1	0.000296454900	Global Trend	
2750000	588.626778	1	-1.166263150128	1.236483009558	-0.027592193075	-0.079973606614	0.013337890432	0.000254704659	0.983915227575	N\A	0.072447090151	0.009770060439	0.033386117344	0.005953122492	36	3	0.004940055484	Global Trend	
2800000	567.223894	1	-0.825346305366	1.006408053481	-0.005166098893	0.033845704482	-0.000628763931	0.000085468092	0.985251225076	N\A	0.038267898969	0.005002332111	0.027794441587	0.004883184915	45	0	0.010102871740	Global Trend	
2850000	577.647366	1	-0.927671409807	1.074550966518	-0.012190421497	0.000299408992	0.006959027393	0.000096968898	0.983564327699	N\A	0.060830777743	0.007577324815	0.033032792805	0.005473119873	39	2	0.006445248532	Global Trend	
2900000	570.137865	1	-0.732822147639	0.901009661421	0.005339228182	0.102396562709	-0.008447344938	0.000068798938	0.999970489927	N\A	0.021671011772	0.002885759168	0.023228493320	0.003905901959	36	0	0.534675794718	Global Trend	
2950000	578.807610	1	-1.164849554023	1.234092071933	-0.032277610596	-0.080246068182	0.019520596143	0.000072801238	0.989027534288	N\A	0.053419824572	0.007071806104	0.026672231839	0.004686522255	46	1	0.001088791463	Global Trend	
3000000	573.946517	1	-1.028170918961	1.122155406274	-0.019018495933	-0.015075569217	0.007753531098	0.000057145389	0.989279802526	N\A	0.043850314110	0.007570378412	0.025090165480	0.005390301353	47	2	0.000633736919	Global Trend	
3050000	566.980018	1	-1.193417826173	1.273354620017	-0.039304102555	-0.110868083860	0.026836318202	0.000067018127	0.980134843171	N\A	0.073983010783	0.008633136983	0.038140450006	0.005860230091	33	1	0.000540192323	Global Trend	
3100000	561.545296	1	-0.810160046674	1.043081082122	-0.012379490598	0.006861942790	0.006278497525	0.000064392147	0.985926639978	N\A	0.033967653759	0.004294164198	0.028302445720	0.004820493373	30	1	0.009453926167	Global Trend	
3150000	581.040303	1	-0.673495887585	0.916904044389	0.002001744738	0.071745091097	-0.001983322737	0.000095717190	0.993729872296	N\A	0.023939699478	0.003080831582	0.023458874186	0.003976180612	42	0	-0.036799989843	Global Trend	
3200000	561.110189	1	-1.134010936904	1.135530714919	-0.019715568575	-0.025786466863	0.009937525413	0.000067516688	0.982081590429	N\A	0.058222958903	0.007879488867	0.031100465795	0.005416979644	28	0	-0.003856180448	Global Trend	
3250000	573.787829	1	-0.956703544905	1.089248937659	-0.018663598686	0.036136891627	0.004505388576	0.000115772080	0.982244807947	N\A	0.056465405918	0.007581322262	0.030205596832	0.005344430262	32	2	0.004493491726	Global Trend	
3300000	576.047545	1	-1.049935260346	1.154012101770	-0.028339490409	-0.003606159169	0.011701274131	0.000086407309	0.984467363350	N\A	0.067709367220	0.008470833381	0.034127645691	0.005780146302	32	0	0.001990911273	Global Trend	
3350000	570.720121	1	-0.792068139598	0.995494707196	-0.011892259100	0.048963463252	0.004929554114	0.000067455030	0.987973592423	N\A	0.040882653765	0.005310703945	0.027047007051	0.004659871324	41	1	0.006582452195	Global Trend	
3400000	588.710832	1	-1.121525069191	1.154655204021	-0.021350202051	-0.023378739934	0.008853417055	0.000074673833	0.987394388585	N\A	0.075424746167	0.009255432803	0.035956688377	0.005938808137	38	1	-0.000018324456	Global Trend	
3450000	572.352265	1	-1.059928880488	1.205748821031	-0.037677449961	-0.023971416368	0.016825630071	0.000081751363	0.986539558778	N\A	0.065245891802	0.008132139143	0.033891872925	0.005642769041	38	0	0.002988396290	Global Trend	
3500000	557.805222	1	-0.669639637958	0.893304672084	0.003551266549	0.112384954067	-0.007772954256	0.000081269330	0.999807361071	N\A	0.023790111134	0.002947004744	0.025440405541	0.004023189899	29	0	0.260976958757	Global Trend	
3550000	567.810467	1	-0.903764123369	1.054776771243	-0.013511664406	0.016876241027	0.005222820580	0.000086158886	0.980970213390	N\A	0.064290634553	0.008203781242	0.034661591627	0.005692951176	30	0	0.004300051264	Global Trend	
3600000	578.262351	1	-1.046793506183	1.089356629890	-0.011834721142	-0.010395601496	0.006836204416	0.000069767477	0.985187455920	N\A	0.070007003896	0.008802718454	0.034250749595	0.005689694782	43	1	-0.002044348328	Global Trend	
3650000	582.330931	1	-1.132012935698	1.174302223628	-0.026569652834	-0.042665023174	0.015387473171	0.000079896754	0.985405663484	N\A	0.066034902631	0.008112782780	0.033114911627	0.005434819398	36	1	-0.001067241966	Global Trend	
3700000	567.737712	1	-0.797942319415	0.885014601295	0.012337118206	0.105111424252	-0.011337086877	0.000087392925	0.985384688762	N\A	0.048522410467	0.006645929045	0.028896688666	0.005126111074	45	1	-0.003084432448	Global Trend	
3750000	569.618312	1	-0.850042022750	0.967595333473	-0.006558131144	0.046735119385	0.007004158723	0.000097533522	0.986846006060	N\A	0.033808606456	0.004282182884	0.028152218078	0.004843596913	43	2	-0.018154329020	Global Trend	
3800000	581.789095	1	-0.992709501960	1.115787749719	-0.016917639288	-0.046139308474	0.011519781308	0.000092128458	0.982418943742	N\A	0.071941059176	0.008886379617	0.035082164592	0.005660659705	41	0	0.001399956522	Global Trend	
3850000	571.628785	1	-1.182976952391	1.198707200669	-0.029606141026	-0.035507175204	0.012482289889	0.000074564680	0.984822286632	N\A	0.068271461548	0.008254673679	0.034723008823	0.005595845612	32	0	-0.001051568815	Global Trend	
3900000	561.028801	1	-1.123016511780	1.115347730618	-0.017732212271	0.006529984931	0.004451305604	0.000065353863	0.983293660255	N\A	0.060747153428	0.007465892239	0.032017486114	0.005204175501	34	1	-0.002643494907	Global Trend	
3950000	575.775209	1	-1.018288043795	1.106180226318	-0.014544341938	-0.003994918372	0.001724932766	0.000075801393	0.985002442491	N\A	0.071074660649	0.008562231953	0.035377687702	0.005788178507	37	1	0.000936633307	Global Trend	
4000000	577.615555	1	-1.020217029149	1.180589834149	-0.030509507168	-0.052284954221	0.017465090804	0.000070384603	0.987578908883	N\A	0.066088078401	0.008730598361	0.032392372828	0.005754323683	33	1	0.002864274092	Global Trend	
4050000	579.982785	1	-0.963983210355	1.066705066695	-0.009909715146	-0.000923664294	0.003969854062	0.000082434461	0.985703452489	N\A	0.069063048399	0.008421253636	0.034237431655	0.005539870458	40	1	0.001268346478	Global Trend	
4100000	566.179561	1	-1.110269311102	1.188821257192	-0.020430124711	-0.075795184850	0.012436856037	0.000068370792	0.982247886543	N\A	0.073694345917	0.009753996596	0.036150090836	0.006264934244	44	0	0.001786173331	Global Trend	
4150000	576.991809	1	-0.970863410637	1.186270735704	-0.032919423270	-0.043627575708	0.018619393931	0.000098773098	0.988489459475	N\A	0.056414098321	0.007225515244	0.029562305518	0.005127382013	38	0	0.005574322137	Global Trend	
4200000	564.373278	1	-1.238481698034	1.300028534229	-0.039414453961	-0.093981471679	0.020760603100	0.000097181336	0.982090457065	N\A	0.080256127620	0.011022759567	0.037558072100	0.007005995254	29	0	0.002117085570	Global Trend	
4250000	583.803525	1	-0.997560745109	1.173515085081	-0.022716335348	-0.028859353234	0.007128542339	0.000101508017	0.984262088293	N\A	0.049917061553	0.006320401256	0.027635582701	0.004655580939	35	1	0.006957338800	Global Trend	
4300000	570.482352	1	-1.033472706611	1.119320197860	-0.013452417661	-0.025385737157	0.008278381198	0.000102689586	0.985815379285	N\A	0.055742329125	0.007520907342	0.029148576479	0.005244923127	44	0	0.003996078603	Global Trend	
4350000	577.796367	1	-0.814497209077	0.958582499834	0.002580735202	0.041884487069	-0.003382849237	0.000083066600	0.999382848266	N\A	0.023528345572	0.003035280338	0.025191386577	0.004253075944	40	1	0.131470531026	Global Trend	
4400000	575.621613	1	-1.049707804002	1.134612136016	-0.018798969807	-0.040133165525	0.012621371838	0.000077377751	0.983874061881	N\A	0.074841895061	0.009365875613	0.035610344834	0.005979653701	39	0	0.000972049947	Global Trend	
4450000	566.783839	1	-1.363309424311	1.384117899175	-0.050903642990	-0.122942907069	0.027303033885	0.000085068399	0.982842993885	N\A	0.070337303894	0.009532813577	0.033477994222	0.005967703072	25	0	0.001482022642	Global Trend	
4500000	580.600254	1	-1.080504974686	1.171762090717	-0.026421551298	-0.020992389440	0.012073834142	0.000088552165	0.988117398148	N\A	0.064565345778	0.007954110048	0.032428461770	0.005402191095	35	2	0.002728131671	Global Trend	
4550000	578.431068	1	-0.806203809612	0.946047460219	0.002558452055	0.073318298934	-0.003418424723	0.000121557571	0.989870679826	N\A	0.030984633207	0.004111149337	0.024577250888	0.004132308668	47	3	0.021840285452	Global Trend	
4600000	566.451165	1	-1.205607236471	1.225593797682	-0.032910007973	-0.071758083403	0.019934778433	0.000074908495	0.982385992229	N\A	0.057906124074	0.007470416145	0.030884213838	0.005187358249	26	0	-0.001262623340	Global Trend	
4650000	574.060904	1	-0.927392678713	1.105606988103	-0.026343799697	0.010214813316	0.013586016915	0.000105824806	0.988462062600	N\A	0.061273292166	0.007661489574	0.031693470604	0.005360198157	34	0	0.004361732002	Global Trend	
4700000	572.198196	1	-1.071349039518	1.167905853698	-0.025128853263	-0.038718922280	0.014142517024	0.000073079647	0.986025627450	N\A	0.065538214386	0.008924810636	0.031919449220	0.005877217730	37	1	0.001987920244	Global Trend	
4750000	581.872160	1	-1.147864741724	1.211463557797	-0.033045044765	-0.028267977281	0.015282950906	0.000094818143	0.987220226292	N\A	0.074217162875	0.009585374159	0.034994929555	0.006186263359	30	1	0.001508846399	Global Trend	
4800000	572.052902	1	-0.807931741213	0.981528653122	-0.004923671258	0.017744583795	0.006969863240	0.000078083406	0.986534765102	N\A	0.058182079704	0.007211634419	0.030863510877	0.005176120753	38	0	0.003911340386	Global Trend	
4850000	565.969319	1	-1.196230495497	1.226960089633	-0.028227726959	-0.060157320255	0.009662015880	0.000062301491	0.982518009158	N\A	0.079249582946	0.009984356064	0.037089515924	0.006081625676	36	0	-0.000031229442	Global Trend	
4900000	571.161972	1	-1.195869986002	1.237418832398	-0.031898658476	-0.086923361314	0.019696305741	0.000101072791	0.983072630093	N\A	0.070450574195	0.008827595792	0.034725382631	0.005695992109	33	2	-0.000377567967	Global Trend	
4950000	571.420846	1	-0.987332364659	1.093170996271	-0.020315054193	0.014161436785	0.006906346218	0.000072162977	0.985004165027	N\A	0.070535135425	0.008430816990	0.034937119393	0.005522708709	30	1	0.000431192030	Global Trend	
5000000	581.444141	1	-0.966107367474	1.115968804950	-0.015548432772	-0.016622287032	0.005948926004	0.000084406190	0.982898210990	N\A	0.051442359157	0.006882393399	0.030850040561	0.005435383519	34	2	0.007759536764	Global Trend	
5050000	572.741833	1	-1.100748318527	1.168673504917	-0.029156877583	-0.017018427326	0.011155079732	0.000094947179	0.983577169092	N\A	0.082847130166	0.011663830928	0.036535176882	0.006909580141	33	1	0.000008422229	Global Trend	
5100000	564.347239	1	-1.297720809825	1.309128028876	-0.047366573185	-0.088793624200	0.025326179991	0.000079294185	0.984604014049	N\A	0.076179022313	0.011319710533	0.033802584226	0.006813964837	30	1	-0.000640802831	Global Trend	
5150000	583.171052	1	-1.063826938635	1.183468663657	-0.028016354836	-0.068475218957	0.019876305502	0.000063730110	0.983097456696	N\A	0.071525261604	0.009202505258	0.034493040716	0.005857172936	36	0	0.001569779103	Global Trend	
5200000	567.763866	1	-0.788101222567	0.957667618037	0.000384056093	0.047747185987	-0.002596814795	0.000078561798	0.987769017439	N\A	0.031476828595	0.004011653118	0.027635655673	0.004522197771	35	1	0.021032307718	Global Trend	
5250000	564.374858	1	-0.801648657056	0.932600128593	0.004544854802	0.069086917487	-0.007392762577	0.000093225735	0.997580901403	N\A	0.025071390441	0.003366112759	0.026675237762	0.004700868479	33	3	0.076982861333	Global Trend	
5300000	570.102857	1	-1.202957790580	1.226688124635	-0.035491592914	-0.084333188769	0.026291117390	0.000085370982	0.984063191423	N\A	0.066078223452	0.008070178734	0.033535866034	0.005463829168	33	1	-0.002252614500	Global Trend	
5350000	568.970969	1	-1.051337481449	1.089879968481	-0.016791480190	-0.005783906680	0.010913873438	0.000076929657	0.987265456072	N\A	0.061181505821	0.007384228937	0.031551104117	0.005137701298	23	0	-0.003888165005	Global Trend	
5400000	577.716173	1	-1.161116307249	1.240561969498	-0.027646620517	-0.095478967204	0.018333355715	0.000088826130	0.983922362060	N\A	0.064505129223	0.008031657527	0.032642201591	0.005362278412	37	0	0.002737320538	Global Trend	
5450000	576.235648	1	-1.104399040321	1.100167797848	-0.003334801379	-0.029646619646	-0.001877665199	0.000089776880	0.986029977528	N\A	0.063311353404	0.009332533452	0.029636000248	0.005720694466	38	0	-0.003806375170	Global Trend	
5500000	574.963339	1	-0.937983753275	1.051188294149	-0.014771454829	0.029953205024	0.006165357772	0.000077592221	0.985656587064	N\A	0.060452016607	0.007192470234	0.031932692579	0.005165013113	44	0	0.001875738648	Global Trend	
5550000	578.619905	1	-0.970359060852	1.056928651490	-0.009198104758	-0.000374716887	0.007195138314	0.000045197343	0.985440506320	N\A	0.053919017657	0.007268358718	0.029410030474	0.005292410457	38	2	0.000754424213	Global Trend	
5600000	565.043024	1	-1.014540554024	1.106426135162	-0.016959471722	-0.015696411632	0.009589065388	0.000072436631	0.983269786780	N\A	0.071689331817	0.008527376975	0.035438900724	0.005587172851	36	2	0.000622143715	Global Trend	
5650000	578.682728	1	-0.962098463781	1.118415814793	-0.021556568937	-0.017534754901	0.012133531327	0.000091087937	0.989101859740	N\A	0.055442908598	0.006986672941	0.029261050147	0.004994215537	33	2	0.004656633827	Global Trend	
5700000	557.858460	1	-1.107713078669	1.169003191828	-0.028325441440	-0.014809290784	0.011041853785	0.000059694953	0.985139293805	N\A	0.069852060102	0.008808276393	0.033899837609	0.005684441531	36	1	0.000049179717	Global Trend	
5750000	571.004011	1	-1.101029124454	1.144461946061	-0.015175931958	-0.050992642478	0.009394105975	0.000088937795	0.983356824418	N\A	0.070932805506	0.008643487894	0.034897406261	0.005750731715	39	1	-0.000477384734	Global Trend	
5800000	564.134201	1	-0.961190190529	1.048373378209	-0.008625571041	0.017949547179	0.002626050725	0.000084650713	0.984432375375	N\A	0.062247083465	0.008023415067	0.032653737383	0.005440395753	34	1	0.000444270224	Global Trend	
5850000	577.291502	1	-1.126653297094	1.138288333608	-0.024259338730	-0.016167835887	0.011401168219	0.000116441345	0.984312768189	N\A	0.067951989125	0.008632700385	0.032754317868	0.005600069122	48	0	-0.003964799907	Global Trend	
5900000	578.797034	1	-1.098580114529	1.179681115637	-0.021616363129	-0.054938069565	0.010636787815	0.000103554644	0.985358009576	N\A	0.073011101412	0.009336781444	0.035081213957	0.005992847936	42	0	0.002121581431	Global Trend	
5950000	566.697332	1	-1.001766397939	1.062113299966	-0.015040624419	0.045044161336	0.002274686314	0.000093329337	0.987110711173	N\A	0.066049530568	0.008464702726	0.033047552506	0.005609691336	37	0	-0.000313917081	Global Trend	
6000000	576.253068	1	-1.077627219330	1.150390839468	-0.025630038848	-0.022752229865	0.013427813138	0.000085830365	0.986770228616	N\A	0.067988884155	0.008385667475	0.032262823804	0.005419291626	31	0	-0.000232422810	Global Trend	
6050000	579.633225	1	-0.639548390466	0.981962760685	-0.004623714345	0.053459069185	-0.001434513398	0.000102516163	0.989222528664	N\A	0.027997318701	0.003677435132	0.026381690107	0.004512660388	30	0	0.045895799345	Global Trend	
6100000	579.965175	1	-0.993263484482	1.106004393195	-0.019629492231	-0.006728877614	0.010245736695	0.000087107341	0.982497373350	N\A	0.072487774731	0.008799343130	0.036123734842	0.005885118677	26	1	0.001951732955	Global Trend	
6150000	573.380778	1	-0.800316431607	0.961993361870	-0.002821754858	0.034622579630	0.006171728626	0.000093904530	0.999914677416	N\A	0.023993469012	0.003085391978	0.025764700371	0.004339440606	38	0	-0.447075441012	Global Trend	
6200000	562.976914	1	-1.018268852989	1.133624311801	-0.021634534200	-0.002672724552	0.006862978183	0.000068805346	0.983222301898	N\A	0.056437792732	0.006880037966	0.030368499289	0.005045364153	38	0	0.002470253482	Global Trend	
6250000	579.239951	1	-1.076903690202	1.191170401259	-0.026552612508	-0.063638181495	0.018082159519	0.000089561819	0.985367615954	N\A	0.067380386957	0.008201547086	0.034870269013	0.005689012681	38	1	0.003636949515	Global Trend	
6300000	572.687370	1	-1.216525506374	1.239329830285	-0.029828112209	-0.053654967653	0.012707777768	0.000077793384	0.981728243466	N\A	0.076565016177	0.010443375297	0.035660328382	0.006528666752	34	1	0.000987413029	Global Trend	
