Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-fab-005.txt
Log File Name:                   AMY_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            978392279
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1650000	501.063811	1	-1.737360489547	1.245441011683	-0.057823473381	0.000751943315	0.000116789796	0.958058738708	N\A	0.053729862508	0.007167213232	0.022907474427	36	4	
1700000	527.200227	1	-1.538474663170	1.164074295434	-0.064381786151	0.065906209217	0.000087047601	0.968337346585	N\A	0.044380667890	0.005830011789	0.020709549487	32	7	
1750000	506.127706	1	-1.584954081497	1.185294233271	-0.061550850829	0.047268923852	0.000114268162	0.963816400141	N\A	0.050244651080	0.005504049949	0.019907400211	34	6	
1800000	511.052739	1	-1.614431809897	1.201914547514	-0.060513689473	0.020541380296	0.000116513239	0.967676306228	N\A	0.046996986966	0.005555473453	0.017819912388	37	4	
1850000	492.798284	1	-1.652053848665	1.218992227958	-0.066920543811	0.049211883872	0.000230636203	0.959678726981	N\A	0.050190231612	0.006228617207	0.021358589981	27	2	
1900000	497.616361	1	-1.645364536898	1.235141677596	-0.074414692473	0.064615731714	0.000123831754	0.958474838587	N\A	0.051944074530	0.006560268994	0.021961248526	32	3	
1950000	499.606864	1	-1.594311786460	1.199460712870	-0.061952973870	0.029046208916	0.000111490094	0.958947732497	N\A	0.054676487638	0.006878017865	0.022972461493	30	2	
2000000	508.290861	1	-1.672841002436	1.215401324953	-0.060564196625	0.028201722272	0.000124771763	0.964475735053	N\A	0.049598579701	0.005682930499	0.021410352989	34	5	
2050000	501.400706	1	-1.591560926690	1.182693458710	-0.062185053475	0.050596317264	0.000120175490	0.957603401952	N\A	0.049851725091	0.006532010519	0.022480147291	31	6	
2100000	500.700932	1	-1.726687384443	1.273840630981	-0.075544588315	0.044573440630	0.000094580542	0.963861585457	N\A	0.045430877208	0.006282515689	0.020231512647	39	6	
2150000	509.912897	1	-1.653586477390	1.225407566362	-0.072879051745	0.071291567046	0.000118401434	0.955817720644	N\A	0.051336445182	0.006774330656	0.023586278184	31	2	
2200000	506.647903	1	-1.530135898931	1.169179391819	-0.057457517021	0.021501431052	0.000097296087	0.961678645240	N\A	0.046753958889	0.005305733424	0.019577249264	34	5	
2250000	517.958091	1	-1.567988910886	1.171256724562	-0.055113049335	0.019539839657	0.000092396046	0.971570871638	N\A	0.045306079342	0.004852395997	0.017008174749	35	5	
2300000	498.344887	1	-1.557949623769	1.173650033233	-0.057528940702	0.023411782308	0.000101062742	0.963265504703	N\A	0.048184180313	0.005332322739	0.018991556778	35	3	
2350000	514.701752	1	-1.485254829491	1.255998036932	-0.061969352405	-0.010029479704	0.000114993696	0.960129268645	N\A	0.046584366292	0.005447098990	0.018734993329	25	5	
2400000	509.722159	1	-1.516674875658	1.150945142613	-0.058289536792	0.048350211505	0.000095319673	0.967807234797	N\A	0.047877080390	0.005883743809	0.019421275072	33	6	
2450000	516.326787	1	-1.550101266099	1.155448461622	-0.055453177854	0.039007762782	0.000112750873	0.969521819258	N\A	0.047420180441	0.006338341886	0.019259139235	31	3	
2500000	507.602890	1	-1.496506178217	1.139941129100	-0.049898486942	0.017227332531	0.000115886539	0.978054489781	N\A	0.038991325162	0.004895158217	0.017120773982	34	4	
2550000	506.226140	1	-1.654994233101	1.221761693879	-0.063125168703	0.030708041998	0.000095674031	0.974532747889	N\A	0.041940295710	0.005829011657	0.012442807227	36	5	
2600000	510.393582	1	-1.462316719454	1.115243621092	-0.054238167641	0.050995336298	0.000085662651	0.962130800293	N\A	0.047602241442	0.006284362949	0.020384175391	38	4	
2650000	498.856087	1	-1.539231021382	1.146050657855	-0.053420216423	0.040651008940	0.000103244389	0.958110280701	N\A	0.048498231340	0.006203997369	0.021370465289	19	3	
2700000	503.080031	1	-1.540018961647	1.145539466707	-0.056423123175	0.056481852646	0.000115258440	0.960824442829	N\A	0.047962888777	0.005474990959	0.021347841194	30	3	
2750000	523.520857	1	-1.310242086931	1.034591838787	-0.048747148319	0.080151184659	0.000075763926	0.965951907123	N\A	0.050984038328	0.006052255597	0.021547653344	46	6	
2800000	507.540245	1	-1.557263952146	1.174475650324	-0.054621660919	0.005519929032	0.000080091529	0.962210573334	N\A	0.047721357785	0.006791856802	0.020188332334	28	4	
2850000	503.899081	1	-1.661687862560	1.223405974383	-0.058889129954	0.006669961294	0.000117436008	0.968158442984	N\A	0.043894455633	0.005280970685	0.018096080728	36	5	
2900000	508.629867	1	-1.539247116102	1.156105970504	-0.053290639823	0.026710010902	0.000102117909	0.973530377490	N\A	0.047888843530	0.006344000264	0.018124902567	30	3	
2950000	519.616090	1	-1.521932783342	1.138477135811	-0.057037391243	0.062183338254	0.000090266692	0.962253217307	N\A	0.049154968391	0.006100936293	0.019544400994	34	4	
3000000	508.380369	1	-1.426459683839	1.100833901354	-0.046269915573	0.039454862734	0.000085004185	0.965890727483	N\A	0.046154130348	0.006257497063	0.019620565029	42	3	
3050000	508.218541	1	-1.540752794088	1.147723501707	-0.057758564845	0.059526658049	0.000115743372	0.968896039802	N\A	0.045328967378	0.005913757380	0.019700473818	32	4	
3100000	509.505062	1	-1.483196223393	1.128686056779	-0.058917140981	0.066031090992	0.000093490498	0.958135686441	N\A	0.048689086980	0.006820338845	0.023293612512	29	6	
3150000	500.148392	1	-1.529663365023	1.157973415209	-0.064239569073	0.071898694514	0.000098629483	0.963679383903	N\A	0.049739194331	0.006347999331	0.022128409741	27	4	
3200000	516.949098	1	-1.623717004085	1.205134137575	-0.067214251333	0.059328400302	0.000093135728	0.965839789998	N\A	0.051204525831	0.006951046775	0.021299818408	45	3	
3250000	500.104406	1	-1.462598290064	1.126662514868	-0.062038306615	0.077169155894	0.000100202152	0.958301758053	N\A	0.050954985409	0.006544597587	0.023286665046	34	5	
3300000	510.093405	1	-1.545354793979	1.142062746496	-0.049678669157	0.034939097658	0.000144990100	0.968924990996	N\A	0.044900146546	0.005258652902	0.017640093951	36	4	
3350000	502.079800	1	-1.668933543314	1.249396237149	-0.060856493542	-0.010833463442	0.000088687510	0.991880943067	N\A	0.040193819933	0.004955968248	0.020124766690	45	6	
3400000	507.625176	1	-1.480499104345	1.101142958227	-0.049012598466	0.056931591238	0.000104395255	0.962997393190	N\A	0.055579959958	0.006452762499	0.020284081186	41	4	
3450000	520.229442	1	-1.737976388518	1.292117511432	-0.069565073215	-0.001713618460	0.000094048956	0.963727683502	N\A	0.050332760947	0.006225888702	0.018319924270	33	7	
3500000	502.663713	1	-1.532654649838	1.148387886309	-0.052696524232	0.026845446007	0.000123785132	0.958753470081	N\A	0.050154580559	0.005703099899	0.020847491008	21	3	
3550000	508.565201	1	-1.411878505066	1.074417024079	-0.045291646738	0.046938055258	0.000109996581	0.966340138431	N\A	0.044796040876	0.006133867182	0.019689557800	31	4	
3600000	505.909892	1	-1.363947114753	1.059510594939	-0.049730939021	0.071798829386	0.000064097870	0.968615360607	N\A	0.040877749627	0.005761424116	0.018043251544	40	3	
3650000	507.198946	1	-1.813723621052	1.265846627632	-0.060055610438	-0.016100383525	0.000102818114	0.971277207809	N\A	0.038614690310	0.004662285853	0.016541891489	42	4	
3700000	507.030282	1	-1.484820214155	1.105072665338	-0.047552144230	0.045385871532	0.000109537322	0.966212297710	N\A	0.047355336215	0.005675361594	0.019166932432	44	3	
3750000	513.814443	1	-1.486181194099	1.130258447641	-0.048602069565	0.034538953235	0.000092637483	0.961727132115	N\A	0.047622427124	0.005135055277	0.019044869894	42	7	
3800000	491.541452	1	-1.508282637283	1.154013967315	-0.066063748009	0.078119788990	0.000135649147	0.960026602865	N\A	0.052395763065	0.006513792112	0.022747136547	30	5	
3850000	500.418531	1	-1.548609057300	1.148902507728	-0.054413216218	0.044343643720	0.000167106229	0.958688883485	N\A	0.051537282902	0.005613578001	0.020821440076	27	4	
3900000	504.342604	1	-1.334546973180	1.031950066538	-0.044404548492	0.065284325654	0.000112659577	0.970561353602	N\A	0.050767306214	0.005985146937	0.016677083892	33	5	
3950000	507.936731	1	-1.543425200358	1.152993920582	-0.058264060132	0.056139395305	0.000098349899	0.964404938980	N\A	0.047072823189	0.005990760945	0.019154805824	30	5	
4000000	516.886476	1	-1.548881118327	1.155743216054	-0.053060451007	0.025235737876	0.000083976966	0.964748898053	N\A	0.048716091419	0.006054059428	0.021124869141	43	4	
4050000	495.421517	1	-1.691119970178	1.238975207463	-0.062487107772	0.015396017379	0.000106729732	0.970556521537	N\A	0.041449365481	0.006085855148	0.017145535821	33	3	
4100000	517.352029	1	-1.693889125989	1.231630443808	-0.065030008816	0.039264024992	0.000103566336	0.964766057252	N\A	0.046264302709	0.006282393291	0.021007511252	39	6	
4150000	510.298521	1	-1.534139792824	1.145195586775	-0.059642858833	0.067658190831	0.000089046054	0.961027937438	N\A	0.051821094578	0.006735586388	0.022393397086	28	3	
4200000	504.569137	1	-1.610375236916	1.192161858941	-0.061067219277	0.041887365268	0.000110922737	0.960594397350	N\A	0.048469196797	0.005405327609	0.020204279541	33	5	
4250000	515.644095	1	-1.327693738078	0.989882721995	-0.033021272083	0.065679406597	0.000105718784	0.962897708163	N\A	0.047283431812	0.005362336720	0.019319326772	32	4	
4300000	520.758862	1	-1.638930411648	1.221772592321	-0.062979045471	0.022321982064	0.000104564703	0.969091613767	N\A	0.045814392016	0.006354787205	0.017451446238	34	5	
4350000	506.507883	1	-1.368689037467	1.049690659858	-0.042706009915	0.051444514280	0.000100320582	0.960106991807	N\A	0.052324728692	0.006357802787	0.021600281251	37	4	
4400000	513.732783	1	-1.410241621088	1.086893029348	-0.053839573335	0.069998610191	0.000096581822	0.977255193996	N\A	0.047803489758	0.005921659064	0.022698177511	40	6	
4450000	507.058978	1	-1.500758670005	1.106129905141	-0.047104667784	0.049636795163	0.000094301907	0.963492467646	N\A	0.047079595004	0.005266741228	0.019360694907	32	3	
4500000	524.133240	1	-1.262170687154	0.992510426175	-0.044120327650	0.094156294349	0.000104442719	0.966693438759	N\A	0.043031304079	0.006035870034	0.019364171591	28	6	
4550000	508.329338	1	-1.226465479886	0.970889793460	-0.039892903395	0.089193819196	0.000104335531	0.969412969913	N\A	0.038447443374	0.005861587164	0.017176754082	36	6	
4600000	507.298219	1	-1.403205722737	1.076549695631	-0.049065698252	0.060112977248	0.000102375782	0.965936066505	N\A	0.046098291994	0.005720552307	0.019828198654	41	4	
4650000	525.687466	1	-1.613724616627	1.197005949861	-0.063089365410	0.041487766016	0.000102080423	0.973278988652	N\A	0.039425907471	0.005472459645	0.018402901577	33	6	
4700000	519.934396	1	-1.288917054576	1.015457173174	-0.048653044419	0.088352824442	0.000356328965	0.970389762466	N\A	0.038359310126	0.005429990436	0.017091731788	40	5	
4750000	497.400689	1	-1.511264436033	1.151968328168	-0.061048892239	0.056836710708	0.000126054001	0.969474678087	N\A	0.045361109918	0.005847949327	0.019109166698	33	3	
4800000	501.160140	1	-1.421448722324	1.115986505287	-0.059284527825	0.063432894701	0.000104352160	0.955296066041	N\A	0.051970195693	0.006755585221	0.023265678297	31	3	
4850000	514.560727	1	-1.493499777544	1.128588040796	-0.052845263452	0.043641596958	0.000100012213	0.959708056933	N\A	0.050002675920	0.005541295378	0.020030014972	24	4	
4900000	505.332375	1	-1.437206869018	1.097814262695	-0.054451394207	0.070824249733	0.000092462820	0.956926851453	N\A	0.049483794381	0.005407299296	0.019988839479	31	5	
4950000	522.611745	1	-1.547265790189	1.159988749876	-0.050958571344	0.015861208332	0.000090285305	0.964232630826	N\A	0.046032183469	0.005646773779	0.019565543292	42	9	
5000000	507.500008	1	-1.660337778079	1.230357711497	-0.059031974145	0.006658639626	0.000095344965	0.965562061512	N\A	0.047856133767	0.006102108940	0.018674795764	31	7	
5050000	505.091318	1	-1.841485569625	1.313888345384	-0.067580148359	-0.004041022190	0.000096691145	0.966938426852	N\A	0.042657348302	0.005832453004	0.018769550543	36	4	
5100000	496.858793	1	-1.487720312709	1.128308692362	-0.061233880284	0.081640384758	0.000075423125	0.962340245844	N\A	0.051561180918	0.006676486477	0.021303877126	33	4	
5150000	511.885251	1	-1.671009057954	1.241567456093	-0.071498790735	0.043925884890	0.000118327454	0.962702452953	N\A	0.045744812187	0.006479189274	0.018165138216	38	6	
5200000	522.578572	1	-1.575891323451	1.181442242776	-0.061047657646	0.044203950791	0.000089113248	0.962261508919	N\A	0.049162240110	0.006749472455	0.021988701795	40	5	
5250000	510.405826	1	-1.546476605734	1.132635626320	-0.057876520464	0.084152690618	0.000103412573	0.965208563279	N\A	0.048153289569	0.006066147242	0.019997803380	42	4	
5300000	522.979084	1	-1.574423168698	1.156819648774	-0.055667862803	0.039130858996	0.000099869787	0.994210296437	N\A	0.046961089756	0.005014813366	0.014743886115	41	6	
5350000	505.101239	1	-1.710344265934	1.236747204217	-0.057822055678	0.007740056037	0.000107770651	0.962578738602	N\A	0.050226799347	0.006938751496	0.021897769054	39	5	
5400000	508.437118	1	-1.634046832502	1.214097413656	-0.056677720947	-0.007717260559	0.000125959899	0.964361187632	N\A	0.040895553496	0.005162091951	0.017885011246	32	4	
5450000	510.460738	1	-1.633382001521	1.224273298189	-0.054596540200	-0.022361747267	0.000100536735	0.961176193264	N\A	0.046198568547	0.005257135926	0.019412965627	33	5	
5500000	514.801600	1	-1.629309308187	1.203653773210	-0.060910085345	0.032443240570	0.000102446116	0.966892152458	N\A	0.045847449563	0.006091612285	0.019474192712	28	4	
5550000	499.492452	1	-1.498276501328	1.104785865858	-0.047623207377	0.053507906259	0.000112172823	0.964082331831	N\A	0.050112936012	0.005615441423	0.020895176807	32	4	
5600000	504.304173	1	-1.513297430318	1.128896048316	-0.051263341069	0.042289209169	0.000117599967	0.965826588921	N\A	0.048717688907	0.006243420578	0.020587615299	36	4	
5650000	511.808243	1	-1.777177847051	1.266895836192	-0.065470496663	0.017437774914	0.000148612635	0.966557869269	N\A	0.045900579555	0.006500473428	0.020392497534	35	5	
5700000	503.070173	1	-1.581058767010	1.191368806835	-0.063513792044	0.045937039936	0.000111124136	0.958305566640	N\A	0.047790833161	0.006087847803	0.020903423025	33	5	
5750000	513.405910	1	-1.611430605008	1.186593830675	-0.054307635013	0.012924156381	0.000111036814	0.964267087483	N\A	0.046103935040	0.005001514446	0.019194949636	39	3	
5800000	522.654769	1	-1.593552364649	1.175609212772	-0.058722960080	0.045256021146	0.000108160754	0.964314070883	N\A	0.053272600737	0.006918400057	0.023211254197	40	3	
5850000	506.331260	1	-1.658033826158	1.216048104502	-0.068806307254	0.063131628417	0.000109434573	0.961164288422	N\A	0.049158221821	0.006674660907	0.021019935248	32	7	
5900000	521.210884	1	-1.434752246418	1.099082390470	-0.052587216423	0.062320307869	0.000103664046	0.965056954001	N\A	0.047042579445	0.006126480121	0.019941546922	36	5	
5950000	503.290722	1	-1.547912247920	1.171053487189	-0.064588382432	0.060840951638	0.000189470701	0.957025092128	N\A	0.049567338750	0.007101250442	0.020227334285	33	5	
6000000	511.074039	1	-1.617328893836	1.192822274191	-0.060273790143	0.037255683777	0.000084459451	0.961910347796	N\A	0.048068167103	0.005871802485	0.021639740811	40	5	
6050000	526.932880	1	-1.616226700660	1.195017523989	-0.057108173358	0.019242815101	0.000103893890	0.978537127576	N\A	0.035095386718	0.004497035772	0.010276557703	36	5	
6100000	511.803351	1	-1.562567820062	1.159911184159	-0.049137881358	0.008161488941	0.000096887845	0.978276541848	N\A	0.047817676549	0.005828934102	0.016076181722	36	5	
6150000	497.114688	1	-1.452203603679	1.094683631619	-0.045274052742	0.030943495628	0.000117425657	0.958744980326	N\A	0.048375247739	0.005748912706	0.020402447465	30	3	
6200000	506.757467	1	-1.600935785824	1.187466971390	-0.058251379079	0.028720879530	0.000120824993	0.960323677652	N\A	0.047939166733	0.005649025625	0.019959005533	31	4	
6250000	512.661185	1	-1.637566594401	1.212170125624	-0.061210693720	0.025706462446	0.000092188887	0.979875487656	N\A	0.049497004647	0.005458621026	0.016609593069	32	3	
6300000	511.255225	1	-1.570779427772	1.198761420141	-0.054454741911	0.007598210768	0.000085174118	0.967357777264	N\A	0.046147500311	0.005173536174	0.018674972894	37	8	
6350000	511.762707	1	-1.578444917329	1.183705012348	-0.063616708301	0.050881573036	0.000110527093	0.972439523136	N\A	0.045275322056	0.005640586973	0.017945065681	32	6	
6400000	503.997529	1	-1.590606593363	1.199331604794	-0.069447861444	0.059337864043	0.000084465215	0.958182176630	N\A	0.050317558479	0.007006881743	0.022382453318	34	4	
6450000	507.181701	1	-1.707675160753	1.241849056407	-0.063590980415	0.024836113273	0.000132243610	0.961830954938	N\A	0.043910337412	0.006124890442	0.017038056393	37	6	
6500000	519.895037	1	-1.308289965240	1.022411488027	-0.045766160183	0.072580657316	0.000100193448	0.966234410912	N\A	0.047657164924	0.005522728989	0.020923860155	35	7	
6550000	505.643036	1	-1.537554242981	1.163966193015	-0.057390508032	0.032724684159	0.000117229104	0.964585512330	N\A	0.044774426301	0.006580675899	0.018625147801	43	2	
6600000	508.900748	1	-1.700543193745	1.256513948530	-0.069294809509	0.031753399598	0.000085598003	0.960201354551	N\A	0.051100492713	0.006521481786	0.020682690319	34	4	
6650000	503.935977	1	-1.447959191937	1.109590453959	-0.054923830063	0.060181798765	0.000112658533	0.963998646176	N\A	0.049632113456	0.005732443464	0.021499984754	37	5	
6700000	511.853051	1	-1.611115406646	1.199703709606	-0.060468608789	0.035577803463	0.000077962096	0.959654767286	N\A	0.050580062142	0.006728686048	0.021759251176	32	5	
6750000	517.920155	1	-1.637885412557	1.227112285228	-0.056657871283	-0.004575625513	0.000085242401	0.968698288502	N\A	0.043668940945	0.004830098605	0.016588944772	33	7	
6800000	507.891267	1	-1.572531089714	1.206112066381	-0.063391140447	0.043109434231	0.000091989515	0.962730062837	N\A	0.049382932030	0.005486394175	0.020075871732	49	6	
6850000	514.442774	1	-1.548631186688	1.159404054063	-0.053515447729	0.028732730823	0.000083061282	0.963347034973	N\A	0.052571848363	0.006584421092	0.021218072805	33	3	
6900000	505.360388	1	-1.517645644282	1.147075118005	-0.055999960601	0.040580699225	0.000109058771	0.961201541801	N\A	0.049537985863	0.006493617073	0.021084666913	23	5	
6950000	511.461525	1	-1.559726623306	1.166126945439	-0.051266524211	0.007861245613	0.000104500502	0.961067901278	N\A	0.047670836262	0.005364598990	0.019788657361	36	5	
7000000	506.814134	1	-1.732472521612	1.252443661111	-0.062042086405	0.014743440613	0.000093427040	0.964619083596	N\A	0.044852376114	0.006147219228	0.019814615815	38	3	
7050000	504.290588	1	-1.717341183248	1.271301728624	-0.070292011361	0.032114429556	0.000114375661	0.960616178063	N\A	0.045534001743	0.006092211315	0.021745043219	25	4	
7100000	516.752231	1	-1.736775835043	1.270364049115	-0.061259288563	-0.019367709592	0.000097402302	0.962027734886	N\A	0.049315220454	0.006084382307	0.020712377872	40	5	
7150000	498.816708	1	-1.701567245234	1.240363844236	-0.064442706376	0.030192621363	0.000111011222	0.962259835442	N\A	0.049006725545	0.006553512031	0.020619089706	53	4	
7200000	498.643715	1	-1.326538985472	1.039125824988	-0.049452905520	0.084088896004	0.000100875143	0.960877688552	N\A	0.051076454018	0.006475246621	0.021068246821	47	3	
7250000	496.951432	1	-1.585381702042	1.176764033381	-0.059050972609	0.043700441570	0.000114111264	0.959370023775	N\A	0.052045646524	0.006851215684	0.021873149914	31	3	
7300000	515.725322	1	-1.453930059828	1.110473584642	-0.060356182948	0.090485689473	0.000074665821	0.968216417281	N\A	0.048252222894	0.006228918237	0.019962345333	44	6	
7350000	513.033030	1	-1.459930600251	1.086922182013	-0.044100694996	0.041767848625	0.000093130331	0.963941647829	N\A	0.048743488315	0.006484883953	0.020858824570	38	4	
7400000	505.757571	1	-1.391931706587	1.066721875425	-0.052527023960	0.083874806800	0.000100993507	0.964422405387	N\A	0.047194482052	0.006091597416	0.021134712565	35	4	
7450000	507.719530	1	-1.691361164152	1.233849931294	-0.060560282166	0.016911586039	0.000096193716	0.961668158594	N\A	0.052435427287	0.006709108815	0.020243785497	46	4	
7500000	500.494108	1	-1.689918087647	1.240602078584	-0.058624306720	-0.003928866982	0.000108616705	0.964064675418	N\A	0.044677706662	0.006383601393	0.020669775095	24	4	
7550000	510.860559	1	-1.456616935810	1.110845175128	-0.050558545250	0.041351007598	0.000080507124	0.961854250112	N\A	0.049267590370	0.006673912975	0.022318194489	34	8	
7600000	519.493169	1	-1.562911343235	1.151767866261	-0.050527865906	0.022231311407	0.000100734412	0.965077391769	N\A	0.047400948383	0.006291035546	0.021015503421	36	9	
7650000	495.683546	1	-1.500047294718	1.134112955032	-0.059528509174	0.064866525735	0.000150544577	0.957799355866	N\A	0.052677099958	0.006863080781	0.021862159810	32	3	
7700000	521.877659	1	-1.540025812341	1.153644767541	-0.055178662477	0.038622920139	0.000093097890	0.974392531626	N\A	0.041023833363	0.005816805860	0.016830502777	34	6	
7750000	502.781816	1	-1.617774166417	1.183234179508	-0.053265180950	0.017467971183	0.000096632797	0.966812664050	N\A	0.041860204702	0.005846824998	0.017644173939	36	2	
7800000	495.810671	1	-1.507440861474	1.139495982092	-0.055824899637	0.045162472660	0.000113886896	0.958805635285	N\A	0.049880126903	0.006413433719	0.022254742462	30	3	
7850000	519.308485	1	-1.674702124276	1.249990382054	-0.067388800473	0.017973997376	0.000097617505	0.965689788341	N\A	0.044709682545	0.005714162706	0.020764955743	28	7	
7900000	509.443595	1	-1.595748999155	1.187023917041	-0.060935820506	0.040120619367	0.000104108544	0.969443840557	N\A	0.046611819587	0.005430280307	0.017776337900	28	3	
7950000	505.495312	1	-1.436228129432	1.094631600728	-0.050694166571	0.055669889856	0.000091885094	0.966952764961	N\A	0.045402831702	0.006381832092	0.021069165840	43	6	
8000000	516.809821	1	-1.700224385458	1.229823270253	-0.058267893483	-0.001985784356	0.000120840564	0.964862357268	N\A	0.047904539529	0.006377468928	0.019695486370	31	6	
8050000	505.483347	1	-1.469572579303	1.084476064254	-0.047036934841	0.057799200215	0.000127641471	0.961528495842	N\A	0.050230349064	0.006143100680	0.021533158971	31	5	
8100000	507.369584	1	-1.634622814370	1.219417048014	-0.066126092232	0.041336812368	0.000113764729	0.960641005312	N\A	0.045518658369	0.006139003399	0.020551082925	34	3	
8150000	507.930122	1	-1.497608172532	1.158746497168	-0.060015633862	0.057930036908	0.000088830187	0.960840772307	N\A	0.051156140379	0.006301326088	0.021554823941	43	4	
8200000	499.425341	1	-1.563584584356	1.158511219143	-0.056902470988	0.049366417060	0.000117322924	0.966432453967	N\A	0.047304125336	0.006097536057	0.019440231469	34	2	
