Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-fab-002.txt
Log File Name:                   SCH_d1_m8-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4214924707
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
2100000	485.913577	1	-1.686132618699	1.176717120674	-0.031260715742	-0.013128661820	0.000083049752	0.966873525409	N\A	0.050372108705	0.007308928497	0.022851459877	38	4	
2150000	478.488724	1	-1.886437398393	1.301038703357	-0.043012753410	-0.054368674899	0.000114838484	0.966626046124	N\A	0.055457158264	0.007905710882	0.025280662934	30	3	
2200000	494.286092	1	-1.675588414151	1.173943151800	-0.033743101024	-0.005443993929	0.000060640746	0.974022873866	N\A	0.053857632654	0.007713705890	0.025790412480	40	4	
2250000	483.406102	1	-1.732548990479	1.199876734971	-0.031667911121	-0.029222066192	0.000166549686	0.966502742838	N\A	0.054650066567	0.008075986564	0.024963687759	38	4	
2300000	471.419907	1	-1.675795449777	1.154656222688	-0.038076435070	0.032609265961	0.000169669535	0.962792564293	N\A	0.055540842219	0.007267495897	0.026583980113	36	2	
2350000	478.447186	1	-1.762622008653	1.246722200950	-0.036156633747	-0.057268433739	0.000130464265	0.963962734714	N\A	0.053875877107	0.007196104268	0.024817052549	34	3	
2400000	460.674134	1	-1.701056842365	1.205534257017	-0.030878256649	-0.061402711655	0.000113483443	0.960341261367	N\A	0.058986407661	0.007911510210	0.026551510664	34	3	
2450000	457.947101	1	-1.706851758944	1.203417539068	-0.037611968589	-0.027245254774	0.000106468300	0.964796238190	N\A	0.056645829334	0.007387104898	0.024810566542	18	3	
2500000	462.025721	1	-1.607194725844	1.126197172332	-0.029628536360	0.013402389554	0.000130963607	0.958535695644	N\A	0.053391408927	0.007060631814	0.025151814653	34	2	
2550000	478.213960	1	-1.761018554092	1.244884687746	-0.034161356230	-0.062061206102	0.000084973660	0.964626521333	N\A	0.055870338951	0.007302862450	0.024815931620	39	3	
2600000	495.467860	1	-1.759215338085	1.227865371758	-0.049926523222	0.030380138598	0.000060540715	0.964443390600	N\A	0.052196302683	0.006451488810	0.023779768514	33	5	
2650000	482.961436	1	-1.740101708174	1.202841103130	-0.033491724121	-0.026019856307	0.000147908953	0.962361872721	N\A	0.055521221870	0.007853983163	0.026508268020	27	2	
2700000	481.680243	1	-1.656150073065	1.144458481514	-0.031082175199	0.005890576449	0.000134755136	0.968708472891	N\A	0.050636472651	0.007424856562	0.024162172745	39	4	
2750000	477.206697	1	-1.796324197269	1.250091434669	-0.042997655347	-0.017017781975	0.000189905718	0.961747690907	N\A	0.058882248143	0.008055074210	0.026908655410	31	3	
2800000	493.604862	1	-1.712829374632	1.221521751813	-0.040343766512	-0.029326636427	0.000110437082	0.971901951805	N\A	0.051521215869	0.007219080251	0.021963262400	39	4	
2850000	489.534612	1	-1.712391893585	1.209384781416	-0.038868597951	-0.012662281823	0.000143164380	0.962786365923	N\A	0.054199888685	0.008176477644	0.026248339371	47	6	
2900000	478.062690	1	-1.549129230443	1.109565033561	-0.035838299813	0.057655744550	0.000103513185	0.966474187742	N\A	0.046369699290	0.007540355484	0.022528970744	34	3	
2950000	468.627280	1	-1.843608904707	1.226602627249	-0.021085887792	-0.075756699052	0.000119142194	0.960241059583	N\A	0.057565184429	0.007879675377	0.025718378475	25	2	
3000000	481.603235	1	-1.921353133789	1.327453625088	-0.056877974028	-0.009122236313	0.000098959738	0.962852507089	N\A	0.054776595700	0.007263251263	0.023560687219	43	3	
3050000	479.880352	1	-1.636800149759	1.147432542529	-0.039523958021	0.036034496723	0.000156698085	0.963945025498	N\A	0.055966472532	0.007373324815	0.024318308483	31	2	
3100000	476.441190	1	-1.875176053218	1.266341830004	-0.043269438859	-0.009520335753	0.000103266936	0.964539552489	N\A	0.058224614882	0.007968085378	0.026539258089	42	4	
3150000	457.354278	1	-1.979382282357	1.371546057973	-0.064002220815	-0.006512216273	0.000108933041	0.962156855363	N\A	0.060964362629	0.008386558665	0.026516298975	32	1	
3200000	467.165036	1	-1.571120816103	1.128144295359	-0.024091078035	-0.010927138879	0.000124487539	0.962236607676	N\A	0.056935124429	0.006824163249	0.024848213822	35	5	
3250000	472.261394	1	-1.784452749081	1.225192067544	-0.039310095332	-0.010974596724	0.000052486984	0.961556040068	N\A	0.058184011045	0.008096649439	0.025990224806	28	2	
3300000	450.741818	1	-1.980557428378	1.327626588925	-0.044763591483	-0.050269492086	0.000178683851	0.959816580262	N\A	0.055466900736	0.006680887933	0.024611632679	34	3	
3350000	461.480060	1	-1.884404180483	1.295878759490	-0.048192588066	-0.025675675792	0.000160643896	0.963025786132	N\A	0.055329271827	0.008099144758	0.025014151275	45	3	
3400000	465.710414	1	-1.642782388991	1.174766945789	-0.054384704200	0.078223928860	0.000104672641	0.963871738873	N\A	0.055602696111	0.007270205242	0.025915434005	30	2	
3450000	482.654252	1	-1.905914464303	1.319351707087	-0.047774226449	-0.050569165390	0.000112675244	0.961509849053	N\A	0.059966339944	0.008035491691	0.026773857627	29	4	
3500000	477.117866	1	-1.739749445009	1.208817172871	-0.049132190113	0.040948620517	0.000143275224	0.965684058838	N\A	0.050830594428	0.007644101036	0.024404628487	40	3	
3550000	474.282049	1	-1.713369195500	1.180824857701	-0.036932000959	0.021794495421	0.000087792438	0.966190149760	N\A	0.053129994669	0.007349740087	0.025151201468	36	5	
3600000	476.387306	1	-1.893356240092	1.342280353343	-0.047832630546	-0.083812039841	0.000041663597	0.967759909763	N\A	0.051123972001	0.007354379428	0.021436586754	30	4	
3650000	464.554533	1	-1.801033580627	1.215326229077	-0.033316101962	-0.016120918774	0.000123687774	0.981515434567	N\A	0.031401265116	0.005997774310	0.023048838265	34	2	
3700000	475.793785	1	-1.672526809173	1.181179622511	-0.042954855984	0.026877409855	0.000125100015	0.963838250742	N\A	0.058305368077	0.007289379519	0.025276511734	42	1	
3750000	481.918055	1	-1.640136094915	1.155878367863	-0.029373317738	-0.022066304305	0.000113889041	0.962929281333	N\A	0.057059507595	0.007843777494	0.025487097967	43	4	
3800000	475.029710	1	-1.714925126375	1.207889300151	-0.029587177494	-0.064264136445	0.000119905327	0.974284956731	N\A	0.039029996352	0.007424592464	0.021196775577	34	5	
3850000	460.338334	1	-1.763682328203	1.206127220656	-0.038122093749	0.008791444494	0.000136395950	0.959847353643	N\A	0.059111412929	0.007082467248	0.025959612911	33	6	
3900000	474.856392	1	-1.768892897213	1.211889584163	-0.039475094316	0.002423895275	0.000154919451	0.965373891953	N\A	0.052369514806	0.006494467560	0.022082046652	44	7	
3950000	460.781857	1	-1.920116411353	1.311774577658	-0.050858214755	-0.023780034206	0.000016130093	0.964661446138	N\A	0.054218032543	0.006942366760	0.023741326887	49	5	
4000000	480.775815	1	-1.757544365916	1.224085159777	-0.040270194673	-0.015107147657	0.000125435591	0.961481946263	N\A	0.055324692642	0.007483689900	0.024938252482	32	2	
4050000	488.501365	1	-1.644606427222	1.143124966813	-0.025445132639	-0.015815768040	0.000101538620	0.969459792992	N\A	0.050779277951	0.006940652794	0.022784985118	34	7	
4100000	471.590287	1	-1.659019096033	1.167967426453	-0.036718493652	0.003440740358	0.000126083008	0.961193235905	N\A	0.060004717138	0.008367717982	0.027207763831	29	3	
4150000	488.584173	1	-1.797217872669	1.263089518127	-0.039755051087	-0.045155017637	0.000088303407	0.966116090538	N\A	0.055839027708	0.008064769707	0.025990080035	28	4	
4200000	495.235539	1	-1.713201471200	1.189511269560	-0.029173372678	-0.032491291849	0.000139845068	0.966083380568	N\A	0.052883289529	0.007639026468	0.023955878557	26	5	
4250000	475.592542	1	-1.915158199804	1.321299964262	-0.058454463030	-0.000242548654	0.000111043138	0.971748338100	N\A	0.043447211210	0.007476001724	0.022523305509	42	2	
4300000	474.608687	1	-1.884794374286	1.253947099366	-0.037873305119	-0.036913578031	0.000069875823	0.969096988971	N\A	0.056422272599	0.007509023116	0.025002377667	43	3	
4350000	469.457948	1	-1.552005978355	1.081909169469	-0.023059217482	0.017163429902	0.000120655003	0.964467902656	N\A	0.055922670571	0.006971557610	0.024652657544	44	3	
4400000	490.193406	1	-1.725992561838	1.205282270820	-0.046483632722	0.030589123111	0.000138253769	0.971104108946	N\A	0.052952869644	0.007907498220	0.022622725787	37	3	
4450000	474.947640	1	-1.648958172576	1.161600345929	-0.040760080367	0.049565306082	0.000016962271	0.963475060767	N\A	0.056288062669	0.007381019858	0.025033409870	30	3	
4500000	472.585812	1	-1.836599421422	1.282071818059	-0.038566987571	-0.065767413039	0.000044211148	0.965932572438	N\A	0.059183319160	0.008667491138	0.024457175688	37	3	
4550000	481.715625	1	-2.097141883490	1.467601475130	-0.064165735647	-0.086401811870	0.000007646438	0.964286282646	N\A	0.055752930643	0.007490231969	0.024086976897	43	7	
4600000	472.703359	1	-1.982246783483	1.351008478836	-0.054550143230	-0.029050812033	0.000022833837	0.965952909800	N\A	0.057838758368	0.007461378232	0.023202126848	37	2	
4650000	483.926512	1	-1.909514158390	1.301928225247	-0.042071883260	-0.055229530927	0.000058645335	0.967345650232	N\A	0.051649338936	0.007099748789	0.024920461483	31	2	
4700000	491.272214	1	-1.839660385094	1.284389251020	-0.042680006890	-0.040676575530	0.000026496570	0.969767653054	N\A	0.052595018249	0.007351533753	0.024184149121	34	5	
4750000	479.391057	1	-1.817843462341	1.220948075501	-0.032153884288	-0.028234853296	0.000128470044	0.964115790098	N\A	0.052737637564	0.006231687692	0.022162468134	30	3	
4800000	482.523072	1	-1.772689595706	1.244837393230	-0.049923650362	0.022400553719	0.000196735863	0.964687201310	N\A	0.057363277681	0.008171328156	0.025935891709	37	3	
4850000	492.374201	1	-1.822026335712	1.254388794750	-0.038870435542	-0.034816920006	0.000098328132	0.964683118678	N\A	0.052143137341	0.007575405281	0.025055657515	25	3	
4900000	468.628661	1	-1.989379850166	1.343898487051	-0.046714706010	-0.055112108693	0.000085674081	0.965253295559	N\A	0.053859452994	0.006886251170	0.025551925557	41	2	
4950000	483.989371	1	-1.639327087133	1.129108284702	-0.031274945803	0.021646270207	0.000107665238	0.966418767214	N\A	0.054300346418	0.007128068353	0.023982976079	33	3	
5000000	481.691761	1	-1.823036747494	1.243363376569	-0.033357889518	-0.034940012525	0.000081399685	0.966623124663	N\A	0.050984608592	0.007439217305	0.024114791302	30	8	
5050000	484.142730	1	-1.828689653597	1.264760173690	-0.038265264665	-0.053779138916	0.000175909540	0.963713539528	N\A	0.053083486525	0.007295890748	0.024091987639	37	4	
5100000	485.655965	1	-1.834748048703	1.266135033015	-0.033029921913	-0.065678077059	0.000065827215	0.971204656032	N\A	0.052242195971	0.006818865388	0.023313594554	34	4	
5150000	477.579816	1	-1.510799720034	1.070117507671	-0.023853733960	0.022854134342	0.000132087483	0.964596354731	N\A	0.056405401699	0.007493657257	0.025378110725	44	3	
5200000	471.694646	1	-1.609314810623	1.138677759084	-0.030648030687	-0.004394063590	0.000114540912	0.962674197631	N\A	0.054620688380	0.007274302892	0.025957793354	33	2	
5250000	478.582920	1	-1.758296005692	1.218777810253	-0.038193723383	-0.012912187961	0.000082621829	0.963335100517	N\A	0.056786722919	0.008015440681	0.026408756273	25	4	
5300000	484.607802	1	-1.940528617762	1.336247183327	-0.052431058279	-0.034063835222	0.000117241696	0.971101160914	N\A	0.051272831289	0.007598777980	0.025330554974	34	2	
5350000	475.762661	1	-1.632143032088	1.146073621401	-0.029254682180	-0.011669923150	0.000118286331	0.965582996655	N\A	0.059969781686	0.008480618197	0.025679678704	32	6	
5400000	475.562886	1	-1.749409048274	1.209206607645	-0.031381218858	-0.044170080001	0.000084594235	0.966555762595	N\A	0.052725374157	0.007532597095	0.023418710211	42	4	
5450000	481.297167	1	-1.726162770077	1.223285005843	-0.048576441516	0.014131088242	0.000097738236	0.971395420335	N\A	0.053268961534	0.007413628030	0.025827693994	38	5	
5500000	473.311432	1	-1.897108018630	1.268502624837	-0.042913531395	-0.009243466410	0.000133191705	0.965692876082	N\A	0.057271417346	0.007698433862	0.025313197578	27	5	
5550000	475.212380	1	-1.759731722777	1.240451098497	-0.042492470495	-0.014902232994	0.000107365671	0.963842986847	N\A	0.053009232963	0.007677051975	0.026727153522	38	2	
5600000	476.525849	1	-1.801100305934	1.226608004957	-0.040566814835	-0.002023764883	0.000126904188	0.967227375918	N\A	0.056418461319	0.007108934885	0.024032492754	37	2	
5650000	483.801898	1	-1.885509991188	1.284790848585	-0.044356391544	-0.025689448701	0.000084491129	0.968159108862	N\A	0.053271706452	0.007318022164	0.025060508479	42	6	
5700000	492.260280	1	-1.697898937355	1.177277209412	-0.032843127005	-0.008094205385	0.000106036249	0.965995903438	N\A	0.054893120665	0.007561678441	0.025273347438	28	4	
5750000	481.352424	1	-1.758343041784	1.248262871496	-0.051409576541	0.011765612005	0.000091041808	0.965318179341	N\A	0.053909404411	0.006941903330	0.025168097950	35	5	
5800000	470.839738	1	-1.752462666034	1.226644710027	-0.053225763879	0.044412592050	0.000181714566	0.974733903300	N\A	0.036046941065	0.007325878811	0.021056051250	39	2	
5850000	487.214154	1	-1.940510533289	1.312606186834	-0.051908689583	-0.009054607253	0.000117399469	0.963970402097	N\A	0.055535744001	0.007384321192	0.026438530712	27	3	
5900000	476.441944	1	-2.002039559767	1.375575802589	-0.046312978995	-0.095614863680	0.000213482384	0.967097046917	N\A	0.057076389916	0.008312175679	0.026198113840	42	4	
5950000	483.943699	1	-1.701364634129	1.193473944625	-0.035689865544	-0.017469987755	0.000045109431	0.963503844911	N\A	0.055706114845	0.007705111669	0.025066872746	29	4	
6000000	490.498459	1	-1.603718085724	1.131465048751	-0.028073913339	-0.011939737256	0.000151505716	0.965846070808	N\A	0.054095629982	0.007338308956	0.024910144458	39	4	
6050000	491.287511	1	-1.792287751667	1.267170965559	-0.042407989087	-0.046096349996	0.000126917869	0.968212947807	N\A	0.056928422524	0.007700053669	0.024237384192	39	3	
6100000	481.306940	1	-1.826938116097	1.253261896886	-0.042016890344	-0.014467340764	0.000112198466	0.964376085155	N\A	0.055294491207	0.007313497021	0.023525220385	33	3	
6150000	483.211031	1	-1.712826740674	1.203178945976	-0.034890276936	-0.028958393271	0.000105816297	0.967695723093	N\A	0.053950819158	0.007747511821	0.025877864982	36	3	
6200000	488.191594	1	-1.828260562411	1.264900556267	-0.046179820512	-0.009223045112	0.000104863596	0.970013106400	N\A	0.056244924515	0.007543283782	0.023917903804	35	3	
6250000	481.878136	1	-1.958100951977	1.320612483009	-0.051927357146	-0.007084830166	0.000142207796	0.963661660525	N\A	0.055554988507	0.007991818409	0.024072178212	35	4	
6300000	482.188484	1	-1.753148825377	1.242664555262	-0.038365617288	-0.032065675451	0.000081414066	0.969526088687	N\A	0.050044104671	0.006221361390	0.022452627099	37	5	
6350000	488.439800	1	-1.738724688580	1.229879697671	-0.046260868124	0.004386826039	0.000025860446	0.967387301907	N\A	0.053892735149	0.006835783199	0.024144364670	42	7	
6400000	488.119289	1	-1.739112003298	1.217747702147	-0.043861307056	0.012155854584	0.000055473991	0.965053654457	N\A	0.054676625814	0.007263152537	0.025397579052	29	3	
6450000	485.293400	1	-1.813745955350	1.274333143998	-0.056002326708	0.015807164826	0.000082258304	0.966186989167	N\A	0.055413556922	0.008185280716	0.027192027534	36	4	
6500000	474.774109	1	-1.835191632094	1.285107374705	-0.049593488887	-0.025292204976	0.000097607386	0.966940337596	N\A	0.054847745041	0.007541229946	0.025714368127	40	3	
6550000	481.007775	1	-1.826698646360	1.240181422285	-0.038041749654	-0.019198236646	0.000207915766	0.959321693025	N\A	0.055888442377	0.006621178239	0.024587373319	31	6	
6600000	484.391337	1	-1.818315931885	1.232544870056	-0.034067554618	-0.023338624171	0.000112243196	0.964557552863	N\A	0.057580838332	0.007948694311	0.025507657928	32	5	
6650000	477.911615	1	-1.826517413901	1.257906756016	-0.039196985806	-0.033589449084	0.000085290445	0.966335438573	N\A	0.057210010375	0.007998343131	0.025597592101	32	3	
6700000	474.734837	1	-1.782896336637	1.225043627374	-0.036416656211	-0.027882266734	0.000098650909	0.959662478958	N\A	0.057325792812	0.007418994576	0.026848661113	32	4	
6750000	496.506415	1	-1.820629628345	1.278814754947	-0.052065002734	-0.005288307465	0.000112733473	0.967611666590	N\A	0.055064203123	0.007483092857	0.023716514650	28	4	
6800000	474.279829	1	-1.632052708706	1.130111855829	-0.021452923155	-0.025663405637	0.000177662261	0.961802563388	N\A	0.061145306146	0.008070901598	0.027147405583	30	4	
6850000	500.224609	1	-1.677822283691	1.170578505742	-0.040573654169	0.027476496533	0.000131569399	0.971204584356	N\A	0.055855659416	0.007491168429	0.025107300005	29	6	
6900000	485.381211	1	-1.740305668500	1.214813115930	-0.046260920769	0.029816473330	0.000065705014	0.965678846066	N\A	0.057522569221	0.008412807636	0.022657620877	37	3	
6950000	488.881051	1	-1.872115099238	1.301451732703	-0.051503917440	-0.019338693294	0.000034285136	0.969703756419	N\A	0.043578149208	0.007739610283	0.025024270935	44	2	
7000000	480.431194	1	-1.597672915031	1.130411209639	-0.035601298903	0.024100571814	0.000151152949	0.962777699791	N\A	0.055329314905	0.007996698844	0.025425334103	31	4	
7050000	488.308328	1	-1.878849154977	1.304697275498	-0.050127585895	-0.030213953429	0.000101125917	0.963921487544	N\A	0.054956414939	0.006999604617	0.024682867971	30	5	
7100000	482.446782	1	-1.788026110776	1.223259871139	-0.034800229332	-0.022201536731	0.000011522489	0.965466619795	N\A	0.051697717642	0.007330533283	0.025830287900	48	3	
7150000	476.815037	1	-1.655915321724	1.147818478801	-0.020571943882	-0.044702157790	0.000036636982	0.964165248783	N\A	0.056175607096	0.007702498115	0.026589297764	37	5	
7200000	488.105995	1	-1.726557051379	1.204845498384	-0.040950013641	0.004507417849	0.000121988811	0.965336682048	N\A	0.053369732317	0.007295180480	0.024959204049	41	5	
7250000	493.393729	1	-1.763290502337	1.256877543094	-0.042725853635	-0.045968306595	0.000123965265	0.969020771689	N\A	0.055247125684	0.007646697723	0.023134159685	41	5	
7300000	505.567521	1	-1.710966956414	1.222790321715	-0.041144915471	-0.011500753000	0.000014858150	0.972573200631	N\A	0.052781687792	0.007823685980	0.023650228757	39	4	
7350000	486.374604	1	-1.699688173336	1.184122402580	-0.037220226595	0.008010527691	0.000006369187	0.964128318164	N\A	0.055155496953	0.006993377339	0.023599695442	38	3	
7400000	472.686966	1	-1.960982451933	1.362608727690	-0.047286157680	-0.082794440129	0.000269119508	0.964046956260	N\A	0.061825781660	0.008138662802	0.027092590310	39	6	
7450000	480.886330	1	-1.722119114907	1.187134033451	-0.037399979827	0.005019491146	0.000125266556	0.969111001898	N\A	0.056332573389	0.007360595448	0.026098018697	32	2	
7500000	471.732745	1	-1.859306506438	1.289892820535	-0.048020023332	-0.027712313682	0.000107974673	0.961499927178	N\A	0.058662755912	0.008143586109	0.025980595818	26	3	
7550000	477.454563	1	-1.851565715432	1.288290129482	-0.052719205582	-0.004895957898	0.000110319541	0.964725333463	N\A	0.059746806952	0.007791821061	0.026438226694	36	1	
7600000	494.313946	1	-1.781168652399	1.232043895448	-0.031450117841	-0.047403967209	0.000074463795	0.968325823932	N\A	0.053315596561	0.006923450178	0.024457721993	34	4	
7650000	480.803406	1	-1.822576379781	1.255247100367	-0.054494402562	0.036737334039	0.000131930088	0.964937600617	N\A	0.050045822106	0.007196651662	0.024128038712	37	6	
7700000	472.666745	1	-1.672639264276	1.168270367711	-0.037597356664	0.019834954963	0.000040294125	0.961644317139	N\A	0.057177649029	0.008084457695	0.026446644228	32	2	
7750000	488.193696	1	-1.729038970249	1.198760785550	-0.027322640721	-0.039521028260	0.000128811365	0.963757599388	N\A	0.058202816880	0.007622836595	0.025617294918	50	4	
7800000	489.731708	1	-1.604100020402	1.142288916467	-0.041079457753	0.042676364634	0.000131899087	0.965339404702	N\A	0.053620821639	0.007625202519	0.023772248044	37	4	
7850000	471.382807	1	-1.732496405372	1.206142003445	-0.036566920224	-0.012464271572	0.000119320940	0.962152374311	N\A	0.054916447841	0.006869241186	0.023105247947	45	5	
7900000	484.855582	1	-1.854899159025	1.291070139670	-0.051796525267	-0.011655260478	0.000110457486	0.963598276025	N\A	0.055521455830	0.007850422088	0.026462468418	26	3	
7950000	479.245172	1	-1.867422109658	1.302194137902	-0.061877773490	0.028933518772	0.000109740721	0.964460232948	N\A	0.052138695458	0.007654215646	0.025279167012	51	4	
8000000	501.070866	1	-1.675474908491	1.184573909613	-0.040593949108	0.018564663864	0.000161313899	0.980996993139	N\A	0.042909773401	0.007090296695	0.022815347976	32	4	
8050000	493.770171	1	-1.783283986127	1.248792028267	-0.041800192365	-0.023763921244	0.000081279686	0.975236760050	N\A	0.049152096202	0.006628801492	0.020743016239	44	6	
8100000	489.129406	1	-1.916411679490	1.323340920714	-0.051279008692	-0.034898445269	0.000069469910	0.968691180559	N\A	0.053972289191	0.007040703015	0.024311157517	41	3	
8150000	468.751488	1	-1.709004693025	1.213508499969	-0.046667234011	0.010327218586	0.000029879578	0.983305749283	N\A	0.042766860150	0.006944242733	0.023345597035	40	5	
