Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-fab-002.txt
Log File Name:                   SCH_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3191154530
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1600000	481.948783	1	-1.931530666573	1.354951910910	-0.045316182001	-0.125426027724	0.012138010828	0.000089986117	0.963801176159	N\A	0.113318248993	0.017123133985	0.044893999537	0.008054151786	39	3	
1650000	494.707559	1	-1.840507702269	1.299723457606	-0.052703883150	-0.043776817354	0.006417116584	0.000105227772	0.968915356013	N\A	0.120339359736	0.017998407198	0.046262942525	0.008495378411	37	4	
1700000	486.686954	1	-2.301319118875	1.645922135680	-0.108663275838	-0.139447902790	0.033522069286	0.000096049934	0.964489234479	N\A	0.116514674599	0.016730064771	0.048961543111	0.008551194933	37	4	
1750000	490.191713	1	-2.032718658980	1.471259735564	-0.085257774087	-0.085954545425	0.022789855080	0.000085837793	0.964317797391	N\A	0.110470588575	0.016314327258	0.046908311230	0.008689376724	33	5	
1800000	478.767819	1	-1.975698134915	1.412367645041	-0.064439416807	-0.116037107725	0.016760400660	0.000119032623	0.961688263835	N\A	0.112748598348	0.015942973817	0.047982895770	0.008532507722	30	2	
1850000	482.460780	1	-1.896057522839	1.333322354920	-0.058398807759	-0.039606892096	0.007576138327	0.000125818803	0.965247822298	N\A	0.110280339958	0.016219462346	0.046242640275	0.008234625335	30	2	
1900000	490.529021	1	-1.907669713185	1.382104049765	-0.073057759473	-0.049751116572	0.017174437853	0.000084557473	0.967850604891	N\A	0.117884286744	0.015825295389	0.049259674973	0.007848312914	35	8	
1950000	483.740823	1	-1.909232288024	1.344102161271	-0.056763671361	-0.074285683256	0.012283609578	0.000089966459	0.963350220731	N\A	0.109969427047	0.015116082403	0.047777036673	0.008039414106	43	2	
2000000	498.847766	1	-1.817793625917	1.273449235287	-0.050695778502	-0.000889020447	-0.000711662615	0.000050122052	0.971646819247	N\A	0.092868521560	0.013738270523	0.041346177166	0.007412549096	29	5	
2050000	489.149861	1	-1.725060115564	1.216146150204	-0.038682544133	-0.002146969265	-0.003714482971	0.000015337344	0.963653655747	N\A	0.114565738692	0.016631253923	0.047995714834	0.008722354077	34	3	
2100000	494.039492	1	-2.037802363135	1.453490099332	-0.083348661077	-0.059757652574	0.017736299465	0.000040889145	0.968036122139	N\A	0.094917184311	0.013136043020	0.043759770376	0.007528432751	26	6	
2150000	500.268577	1	-2.027980432076	1.469843374160	-0.072697936773	-0.134226208399	0.022684459469	0.000022144878	0.969072362984	N\A	0.103668567959	0.014550422936	0.045038761711	0.007658629226	39	6	
2200000	478.232083	1	-1.934796063124	1.376590313532	-0.060898382172	-0.083466658342	0.017381554535	0.000023818274	0.966187820360	N\A	0.129674980882	0.019693203263	0.051194499458	0.010120564974	39	5	
2250000	477.926683	1	-1.987732329546	1.384855532095	-0.053977037173	-0.103094084569	0.012626507824	0.000150973348	0.964756684702	N\A	0.111052116094	0.015778540968	0.044755075412	0.007543704303	39	3	
2300000	488.045971	1	-1.837382311230	1.288364486088	-0.057922660106	-0.005741141339	0.009185830941	0.000099932411	0.967654226057	N\A	0.107060233077	0.015880184593	0.043309544018	0.008039826513	31	8	
2350000	484.825025	1	-1.810040555761	1.307444549559	-0.059258931903	-0.076407125811	0.020256000811	0.000166949097	0.967469265066	N\A	0.116288401514	0.016170806373	0.047564681969	0.007989910079	36	2	
2400000	484.866278	1	-1.837897246704	1.301358621854	-0.060755319476	-0.020133301378	0.011848737687	0.000137097351	0.964440774478	N\A	0.119377673945	0.017030769154	0.048166899464	0.008516625863	36	1	
2450000	492.884188	1	-2.104055571473	1.448962260833	-0.063636444668	-0.108586623017	0.014344158750	0.000115008992	0.971612154134	N\A	0.105275456167	0.015244472596	0.043165164836	0.007425122422	38	2	
2500000	477.382925	1	-2.193069501051	1.570013255543	-0.099459002453	-0.084933955954	0.021868108673	0.000081037429	0.973237788351	N\A	0.107987166165	0.015716126710	0.045048633867	0.007985207767	39	4	
2550000	472.330152	1	-1.840135060822	1.295282067364	-0.052565229578	-0.021808949532	0.003698009966	0.000089742055	0.969925106061	N\A	0.108163651479	0.016400271301	0.045276582400	0.008236686294	45	3	
2600000	487.760856	1	-2.059945423830	1.457314844577	-0.074558951101	-0.099207397017	0.020446051976	0.000139103259	0.966445887942	N\A	0.106897498866	0.015088537353	0.046253817580	0.007975602609	33	3	
2650000	497.394695	1	-2.270790430783	1.643113458914	-0.110227755424	-0.123551667407	0.028579992818	0.000063279667	0.969326541256	N\A	0.118282141025	0.018159011129	0.044856605443	0.008885588083	46	6	
2700000	483.041098	1	-1.964382552212	1.399706236011	-0.069341694881	-0.068471914970	0.014072759262	0.000112153980	0.963024530974	N\A	0.123003849926	0.018885865537	0.046816254218	0.008964982494	31	3	
2750000	474.025743	1	-2.296199896660	1.634669544981	-0.107347078438	-0.133098844847	0.035846122051	0.000150144405	0.968404209707	N\A	0.122415905058	0.017189583584	0.048472443522	0.008875532921	29	3	
2800000	476.620967	1	-1.937472289751	1.357397609328	-0.058506780261	-0.064280453907	0.010881638222	0.000093801125	0.967620969618	N\A	0.092850236237	0.014928950631	0.039351958421	0.007662871296	44	4	
2850000	480.273199	1	-2.033936249936	1.456412579712	-0.068183327848	-0.122380316629	0.015905072381	0.000131631738	0.965231925139	N\A	0.103709839103	0.015166453886	0.043308486462	0.008209350569	36	5	
2900000	479.181711	1	-1.904655185972	1.316013657098	-0.044073462734	-0.089775415941	0.011242009427	0.000110780088	0.965586888028	N\A	0.101338197532	0.013124960809	0.046153594936	0.007333161211	41	7	
2950000	477.990787	1	-1.744636625083	1.236377088437	-0.049964538944	-0.001501144737	0.003698952331	0.000091432751	0.971998845250	N\A	0.094737403444	0.014127556225	0.042419533421	0.007976108517	38	3	
3000000	481.912317	1	-2.031255017388	1.442153362020	-0.074647328930	-0.081843265478	0.016942524276	0.000114642529	0.966842496837	N\A	0.109200827925	0.015036904008	0.048184759544	0.007975742397	35	3	
3050000	477.729912	1	-1.843727741759	1.317958568625	-0.053036222194	-0.080085929244	0.014542453604	0.000114239514	0.966878481967	N\A	0.109130325771	0.014208380010	0.048840770284	0.007728121636	43	5	
3100000	483.359503	1	-1.755970348294	1.240156391297	-0.048902376290	0.027857698276	-0.006377215473	0.000118347344	0.963891073125	N\A	0.102050093919	0.015273736081	0.043260650861	0.007686728463	27	5	
3150000	497.750309	1	-1.772451076312	1.268119897742	-0.051256883856	-0.029997772352	0.007561469008	0.000086481911	0.973317785934	N\A	0.104249949035	0.014299816616	0.044012937418	0.007466587158	39	7	
3200000	503.050525	1	-1.840977581726	1.305884022150	-0.049116839497	-0.070367357220	0.010778975047	0.000111201905	0.967502783671	N\A	0.102513599288	0.015602631764	0.043567656588	0.008102107993	37	5	
3250000	497.234768	1	-1.989509529432	1.447254159235	-0.083853808424	-0.072373763865	0.023276558516	0.000036721147	0.964534963985	N\A	0.112048911178	0.016055241674	0.046745709885	0.008471421393	36	6	
3300000	501.357780	1	-1.813113534186	1.307025236766	-0.052757954343	-0.041686932973	0.003403561655	0.000010145679	0.968313683939	N\A	0.118061488487	0.018896265154	0.042984734914	0.008722595769	35	7	
3350000	490.674247	1	-2.043156805027	1.436021662158	-0.071194010398	-0.070635639185	0.012283926357	0.000004392255	0.965511665202	N\A	0.106954321106	0.015609029523	0.045166052819	0.008358435596	42	5	
3400000	462.469867	1	-2.040470175118	1.484659576471	-0.079849172700	-0.145369091499	0.026511304422	0.000011576675	0.956655372412	N\A	0.133103613428	0.019674066696	0.054209447571	0.010310233992	38	2	
3450000	484.636712	1	-1.848117139282	1.274415483478	-0.037957184317	-0.048679368631	0.002193162665	0.000031571109	0.970931631948	N\A	0.093113161656	0.013918555200	0.040583225586	0.007698360644	33	7	
3500000	476.866657	1	-2.542922177960	1.857142680133	-0.123274933288	-0.276820040828	0.043141611939	0.000009798617	0.958819187426	N\A	0.104104143651	0.013195504075	0.048999283844	0.007698437170	35	5	
3550000	454.963988	1	-2.116945073598	1.520368476747	-0.079332563370	-0.145349819748	0.024486145386	0.000018636405	0.957776165061	N\A	0.132372135252	0.020496247806	0.050972371058	0.009950258942	44	3	
3600000	471.615746	1	-2.202107895696	1.571241775164	-0.098762692562	-0.107762795560	0.027682334401	0.000048443029	0.966303927279	N\A	0.114241711322	0.016230142597	0.049243577351	0.008664594223	43	0	
3650000	469.513608	1	-2.236278165420	1.629133257924	-0.110453573673	-0.136522254136	0.035800558911	0.000158688178	0.964152565546	N\A	0.119922383655	0.017392060656	0.049362290843	0.008958658706	40	4	
3700000	468.183069	1	-2.446730098216	1.768947744544	-0.125219441571	-0.197157183934	0.046409977258	0.000108888847	0.955043058504	N\A	0.113022978180	0.014679243847	0.051989897511	0.008424530075	33	1	
3750000	464.116374	1	-2.273506998680	1.680020863793	-0.107464787269	-0.196887570596	0.038304035288	0.000008642589	0.963680236493	N\A	0.116591677448	0.016817221239	0.048744762588	0.008529619333	50	2	
3800000	456.026808	1	-1.839608430852	1.293713361017	-0.041573012562	-0.108809676946	0.012804675055	0.000095472073	0.960258526035	N\A	0.121488583933	0.016486635809	0.052955935257	0.008695570823	34	2	
3850000	478.057108	1	-1.790613945358	1.279876298696	-0.064384781482	0.010583587231	0.010190753769	0.000119036853	0.964583492201	N\A	0.099021552608	0.014469918522	0.043286580705	0.007919308973	33	2	
3900000	488.405901	1	-2.099384119405	1.491399747859	-0.079060356392	-0.099343638141	0.016479304576	0.000129757252	0.980686771651	N\A	0.123747492286	0.017434981136	0.051603516585	0.008656107395	30	4	
3950000	493.766202	1	-1.968817680801	1.355375820240	-0.045709629781	-0.119525955320	0.014438961754	0.000093327642	0.969001479020	N\A	0.105043966766	0.015117594282	0.043777192544	0.008008827548	30	5	
4000000	477.852498	1	-1.748946235860	1.235086953422	-0.050989881564	0.022103239146	0.001481930126	0.000166190261	0.966876573693	N\A	0.092136874987	0.014323250032	0.036416222167	0.007343329474	41	5	
4050000	494.699241	1	-1.935263870751	1.360483118820	-0.051885757096	-0.072899694360	0.004462234120	0.000009702586	0.966401049184	N\A	0.106185834487	0.015060478606	0.045880414918	0.008150556807	33	6	
4100000	473.446389	1	-2.412007229701	1.694715984595	-0.105993176703	-0.162532738138	0.030305770733	0.000191386527	0.964380496980	N\A	0.107319548747	0.015435909845	0.046023959063	0.008285506762	24	3	
4150000	486.990913	1	-2.301397157139	1.677177170684	-0.115261198466	-0.155488019790	0.036958944480	0.000063288158	0.965423433050	N\A	0.107400792354	0.014722021914	0.047852698702	0.008279719347	37	4	
4200000	478.513738	1	-2.117917977854	1.541541468582	-0.108270240013	-0.046040910217	0.026866051424	0.000096430127	0.967918614791	N\A	0.116653790398	0.016628444146	0.047909308078	0.008079454144	41	7	
4250000	468.036374	1	-2.256751772500	1.622607705819	-0.094776046828	-0.180358463840	0.030086723756	0.000036642282	0.960610651464	N\A	0.135179307347	0.020104581798	0.052785837837	0.010051743512	44	4	
4300000	480.633398	1	-2.120458878027	1.493539771100	-0.065642045564	-0.163764008549	0.017696065410	0.000121315919	0.966400458491	N\A	0.127111238957	0.019952530857	0.046741696265	0.009245235256	46	2	
4350000	465.619686	1	-2.128300205674	1.474862229954	-0.061557991220	-0.143503664596	0.014632024621	0.000094098027	0.965415676751	N\A	0.115969501495	0.017189632801	0.045720690411	0.008226230813	35	1	
4400000	483.543308	1	-1.665206628778	1.168470344475	-0.047909942922	0.058941656219	0.001400056451	0.000116145397	0.965062028869	N\A	0.113932864056	0.015557282982	0.049884158619	0.008264659468	36	2	
4450000	462.558581	1	-2.013965017294	1.426623625526	-0.073597075237	-0.073527276416	0.016311203145	0.000114519981	0.960056677927	N\A	0.122237278330	0.018084154047	0.048868318748	0.009311361530	47	5	
4500000	483.835827	1	-2.305667838891	1.626631374042	-0.085094705835	-0.182779550262	0.018968288733	0.000099598807	0.974983379040	N\A	0.118163748213	0.017123119622	0.046591967388	0.008637337091	41	3	
4550000	457.110738	1	-2.281303733800	1.585568756590	-0.094146486846	-0.129664996540	0.031920190646	0.000146451716	0.960453618127	N\A	0.128259223801	0.019849646059	0.050701865689	0.009860107216	29	5	
4600000	470.851146	1	-1.892873965746	1.343653992867	-0.060875854622	-0.059121174219	0.011414420360	0.000115843805	0.960464957686	N\A	0.120186452477	0.017588391314	0.049640113512	0.008986747893	33	4	
4650000	469.192830	1	-2.295707174962	1.622208460096	-0.098665638467	-0.132213872542	0.023710627504	0.000200142395	0.960456656784	N\A	0.130022279176	0.017853703384	0.053688761232	0.009001765150	30	2	
4700000	474.400267	1	-2.397210560506	1.702137897595	-0.117012225034	-0.146788374287	0.035776641894	0.000154461200	0.964435799319	N\A	0.103745740098	0.013418405291	0.047741083525	0.007668470371	26	1	
4750000	480.210980	1	-2.116486169231	1.508967539890	-0.077981038262	-0.148298394488	0.024208845755	0.000234996600	0.961266263854	N\A	0.121947870096	0.017885869635	0.048761204073	0.009047574332	33	3	
4800000	469.422733	1	-2.315937757694	1.591502243743	-0.082961053330	-0.139987161280	0.017757219910	0.000100323331	0.963549330112	N\A	0.106211791978	0.014373137704	0.047734448015	0.007935469353	41	4	
4850000	476.109998	1	-2.637734138353	1.896024481722	-0.131549274455	-0.276601292597	0.049467980803	0.000112492343	0.965198087820	N\A	0.114325324066	0.015713577317	0.048113542561	0.008003869418	36	4	
4900000	490.126803	1	-1.989042008507	1.379314847267	-0.059970990789	-0.048242008989	0.004584765551	0.000109298656	0.967490385800	N\A	0.114341844909	0.015894061580	0.047886685941	0.008044276320	38	2	
4950000	483.557555	1	-2.000786649235	1.420195540583	-0.067757285969	-0.098236636804	0.016951285218	0.000087980414	0.969209818737	N\A	0.102700760693	0.014759914120	0.043655933124	0.007507965972	36	4	
5000000	475.107384	1	-2.091938369047	1.493262591657	-0.072185077448	-0.154475741452	0.027333244954	0.000096347635	0.967693292777	N\A	0.111889450463	0.016103291745	0.047655883399	0.008963168178	36	4	
5050000	465.620498	1	-1.795475895272	1.256234975209	-0.050025136638	0.003104809205	0.004127649852	0.000163524832	0.957947130366	N\A	0.116020044707	0.016295973794	0.050556778162	0.008634246082	27	2	
5100000	471.138426	1	-2.182182023560	1.539503448678	-0.076284604444	-0.167895254162	0.027032866641	0.000121514287	0.962889270259	N\A	0.117213166269	0.016314383167	0.049129343499	0.008267941539	28	5	
5150000	471.676602	1	-1.971910089125	1.372274351095	-0.061302158454	-0.062332103213	0.010759793456	0.000105104916	0.962958433820	N\A	0.115624421535	0.017025659071	0.047565577155	0.008630218286	36	0	
5200000	490.930863	1	-2.043191728214	1.485050121193	-0.083707111669	-0.103639739493	0.022713055200	0.000083017687	0.967403521968	N\A	0.110791583590	0.015688613177	0.047266736864	0.007810443674	46	4	
5250000	478.778985	1	-1.697295073856	1.196092843693	-0.043730411802	0.003626576965	0.003794398928	0.000142660294	0.963865029536	N\A	0.102411369352	0.014120110481	0.047444436190	0.008522795846	37	3	
5300000	491.391890	1	-1.974043127754	1.418909022276	-0.079410873918	-0.029551047752	0.010767737478	0.000115854493	0.963834501740	N\A	0.116463424759	0.016903753420	0.047397217543	0.008357993932	22	4	
5350000	478.202738	1	-2.058873482113	1.453184287917	-0.076174811354	-0.093123271660	0.019982475823	0.000101434145	0.965520958440	N\A	0.115711634772	0.016753866312	0.046728426315	0.008211796137	35	6	
5400000	483.513797	1	-1.842724334832	1.299376105276	-0.050654276684	-0.060033166976	0.009606822695	0.000105900851	0.963076090241	N\A	0.119656503134	0.017742345318	0.047865461908	0.008947436704	31	4	
5450000	485.097267	1	-1.908647222741	1.348157713760	-0.056023995282	-0.060722813645	0.008540104399	0.000090547586	0.965932975247	N\A	0.112572998612	0.017597488766	0.047093465806	0.009352752127	34	6	
5500000	477.597917	1	-1.932156581210	1.352258828317	-0.060998877779	-0.039648814276	0.009691048325	0.000079303229	0.966474730680	N\A	0.106366348256	0.015114994480	0.044761505126	0.007417533834	38	2	
5550000	478.889197	1	-2.026221569017	1.388012175169	-0.052103023798	-0.102698123130	0.009954027065	0.000122230527	0.965396184756	N\A	0.108838524393	0.014603755518	0.047458284428	0.007685782547	39	2	
5600000	474.511720	1	-2.534332009969	1.772367345813	-0.109629504947	-0.224001939004	0.036772496795	0.000184932452	0.959695507391	N\A	0.109264337519	0.015631790249	0.046080521712	0.007754418859	28	4	
5650000	482.443445	1	-2.117718698973	1.520173639132	-0.073513191579	-0.179521371210	0.026945910523	0.000078243980	0.965830369922	N\A	0.109056929522	0.014846657025	0.047825239329	0.007998200160	36	4	
5700000	492.694520	1	-1.937438785988	1.383505426344	-0.057956979592	-0.120077668028	0.017682136691	0.000091498908	0.966988918925	N\A	0.102641915380	0.013726841725	0.045388050346	0.007181057505	31	6	
5750000	482.966702	1	-2.312262308689	1.662318739231	-0.108182739706	-0.149436304425	0.030463079416	0.000078506319	0.969779699954	N\A	0.114957495555	0.017085945316	0.045240912362	0.007953132546	44	4	
5800000	491.510440	1	-2.352262341950	1.674434576686	-0.096365984902	-0.209447641509	0.031361006654	0.000151274922	0.969545923362	N\A	0.111613099596	0.015523049929	0.046729840818	0.008044649319	42	4	
5850000	479.249203	1	-2.100525125210	1.502703077723	-0.080751864434	-0.147506340168	0.030832697360	0.000123804573	0.972406736942	N\A	0.129383734592	0.019215873631	0.050271980313	0.009442594481	33	1	
5900000	478.992002	1	-2.196888373244	1.557024320730	-0.095811315192	-0.065313517591	0.014198142243	0.000055555570	0.965160877137	N\A	0.113458689784	0.016407196539	0.048538281134	0.008744718917	29	2	
5950000	479.677645	1	-1.935040239660	1.366149782218	-0.073209412728	-0.011108751560	0.013694064647	0.000084669774	0.962312426525	N\A	0.124461722042	0.019410918560	0.047276444671	0.009360199750	36	4	
6000000	483.734431	1	-1.692479795081	1.161988883704	-0.030571651204	0.014604135617	-0.004207320753	0.000202254822	0.963572217609	N\A	0.096217768169	0.012161591700	0.045493577101	0.006793690796	38	4	
6050000	490.869083	1	-1.864032263024	1.288234490023	-0.050220780033	-0.037100763312	0.011863158440	0.000166684303	0.966019505671	N\A	0.114945107988	0.017447593650	0.044588990242	0.008519445105	37	4	
6100000	480.733496	1	-1.860775456211	1.338019454483	-0.061395718827	-0.072551474210	0.017530423839	0.000110030410	0.962971753876	N\A	0.111097162366	0.015365973645	0.048446205993	0.007990727697	29	2	
6150000	469.602013	1	-2.318704644130	1.645776895523	-0.105594432440	-0.137279588817	0.032699595220	0.000133144829	0.959815897000	N\A	0.108708380602	0.015824744681	0.046868970593	0.008490565555	42	3	
6200000	478.577294	1	-2.225562684849	1.609171769824	-0.097293624367	-0.170305286008	0.034667780303	0.000218302142	0.960543459033	N\A	0.125267298085	0.017977732558	0.050985854449	0.008857264245	31	3	
6250000	485.166062	1	-1.888135543034	1.327132861238	-0.055447009028	-0.065877300282	0.011145809932	0.000089445435	0.967379899567	N\A	0.116358950144	0.017515895115	0.046693760220	0.009116076337	43	3	
6300000	471.201029	1	-1.773388778868	1.256654582949	-0.044409770434	-0.047607839293	0.005868005155	0.000209524445	0.965154629462	N\A	0.105555526650	0.015899227262	0.043714912140	0.008395373858	29	3	
6350000	493.261995	1	-2.120661835995	1.519347621376	-0.081862185397	-0.120299555773	0.017833393950	0.000068819104	0.971782882072	N\A	0.098713498331	0.015287570390	0.039078151248	0.007498469425	44	3	
6400000	485.308671	1	-2.050855019277	1.465580733727	-0.074338331144	-0.124152879179	0.023288452012	0.000110247128	0.964142523293	N\A	0.101944674440	0.015983958523	0.044193009979	0.008418843883	38	5	
6450000	483.847658	1	-2.564376803245	1.839466779775	-0.124074799068	-0.249300994900	0.046234356196	0.000172216220	0.970033411475	N\A	0.112485177518	0.016216295784	0.045775408077	0.008069833681	39	6	
6500000	492.188241	1	-2.256916099846	1.609772212246	-0.104451463449	-0.116429515063	0.029882676417	0.000143293506	0.965822223325	N\A	0.101044330354	0.013019625150	0.045631409404	0.007571570780	29	4	
6550000	476.351907	1	-2.331178933804	1.668048150009	-0.113497952985	-0.140156753144	0.035038315172	0.000152288315	0.962431207738	N\A	0.098776646313	0.012017630786	0.047740362049	0.007341131159	31	2	
6600000	479.057706	1	-2.659147582298	1.881339971381	-0.127777184061	-0.254226445863	0.043822799781	0.000146546167	0.966049339344	N\A	0.137775934960	0.019975643913	0.052080867320	0.009503420442	45	1	
6650000	477.655601	1	-2.237438426499	1.577711495167	-0.092421978015	-0.127652848745	0.024950543338	0.000170220320	0.964828935844	N\A	0.120658878524	0.017569634196	0.048288575265	0.008788369247	29	2	
6700000	456.412840	1	-1.974775860939	1.379314985288	-0.068624336551	-0.021265002773	0.006447542120	0.000106335314	0.959748243261	N\A	0.110018317088	0.015628983001	0.047598300142	0.008400395709	34	1	
6750000	474.764679	1	-2.435793303440	1.702504026724	-0.098581329691	-0.191324640586	0.027251660032	0.000103097868	0.964238372885	N\A	0.114472255604	0.016137960888	0.048192244111	0.008334473761	36	3	
6800000	469.102873	1	-2.253789635508	1.619275483831	-0.102680683269	-0.131839138938	0.030318412387	0.000021971377	0.959864474247	N\A	0.118051057309	0.016650567877	0.051207732240	0.009263651896	43	8	
6850000	489.011578	1	-2.128417919496	1.573344591033	-0.110764124373	-0.106389394522	0.038098330024	0.000108943625	0.964285140989	N\A	0.119350112067	0.017442183051	0.048248510212	0.008697384793	24	5	
6900000	466.013814	1	-2.086364329520	1.476821132808	-0.092911016059	-0.037062756456	0.023658315803	0.000139469973	0.961074163320	N\A	0.109094745742	0.017067230252	0.043228699257	0.008894002289	39	1	
6950000	464.233803	1	-2.179717486281	1.528058041148	-0.079584152968	-0.138655371498	0.024467590611	0.000107295816	0.960214152441	N\A	0.114704534112	0.015919128613	0.049978628948	0.008360323246	33	1	
7000000	472.407115	1	-2.235776474940	1.603026677921	-0.088442790848	-0.169754316133	0.023733632309	0.000073013566	0.964517022890	N\A	0.109089226777	0.014729505269	0.048775089122	0.007885830404	40	3	
7050000	472.810878	1	-1.750181746563	1.175795295078	-0.028835994951	0.013332594145	-0.007371555111	0.000115464250	0.964974094999	N\A	0.106660878250	0.015782033570	0.045146123518	0.008027118535	38	2	
