Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m9-glob-004.txt
Log File Name:                   STR_d1_m9-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3164166295
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m9-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1550000	539.376024	1	-1.126361656188	0.926583558491	0.028127061254	-0.044637187145	-0.006118785897	0.000222951160	0.982779808333	N\A	0.060631496610	0.008695586198	0.031153184487	0.006327829096	27	1	-0.011771643554	Global Trend	
1600000	536.330988	1	-1.486488889453	1.103920369745	0.011076501930	-0.059818011774	-0.011180863609	0.000139763568	0.980851074381	N\A	0.054922704835	0.006955827224	0.032920078436	0.005363172611	41	4	0.006459716194	Global Trend	
1650000	541.571122	1	-1.458322463330	1.075769207131	0.001130714893	-0.043120971084	-0.004025743623	0.000174459640	0.980126328173	N\A	0.087875394959	0.012724228858	0.038472221175	0.007392388714	35	1	0.001290804769	Global Trend	
1700000	548.801271	1	-1.346346603470	1.037566412477	0.007790735902	-0.023855634556	-0.009519931043	0.000144160074	0.989750709895	N\A	0.027985145836	0.003587873901	0.027216165017	0.004364663960	34	4	0.044476046671	Global Trend	
1750000	535.320784	1	-1.320154478691	1.016780183535	0.011285306678	-0.076203437803	0.004777775196	0.000054850660	0.979292957593	N\A	0.077667982157	0.011916642609	0.035757046805	0.007649941847	33	0	-0.001458685233	Global Trend	
1800000	537.760578	1	-1.397704498020	1.120632588589	0.008447443744	-0.118936376151	-0.000074767130	0.000179373484	0.993290824609	N\A	0.025974611812	0.003555486666	0.026549304237	0.004654355332	29	5	0.064448959299	Global Trend	
1850000	551.161321	1	-1.430525262189	1.070715869461	0.013587033414	-0.076102176912	-0.006159580612	0.000103051254	0.998705508237	N\A	0.024990040371	0.003247072078	0.026825779133	0.004372545214	37	6	0.113234813896	Global Trend	
1900000	540.362703	1	-1.355787156151	1.019008528382	0.003533204260	-0.019964504896	-0.001597196099	0.000067404071	0.995227918012	N\A	0.025089476943	0.003658078875	0.026337569933	0.004553367665	38	2	-0.028704365537	Global Trend	
1950000	561.211516	1	-1.498863642320	1.031702856320	0.016026557889	-0.055643395129	-0.007006164611	0.000095317628	0.992104259974	N\A	0.021710389527	0.003729474173	0.013931559524	0.003312798768	35	3	0.016794990458	Global Trend	
2000000	537.685135	1	-1.381690476346	1.076738151302	0.006302859737	-0.093437420998	0.002203193433	0.000070415827	0.996948136002	N\A	0.022585691241	0.003573572698	0.023615041723	0.004653311798	50	5	-0.032479311336	Global Trend	
2050000	540.782604	1	-1.517521872496	1.133108209619	-0.000673996318	-0.117420782927	0.007701322732	0.000107589110	0.980106814089	N\A	0.072693441593	0.010189913982	0.037175739303	0.007055727030	44	1	0.002830334449	Global Trend	
2100000	558.432379	1	-1.407140901077	1.061540331086	0.010377305545	-0.066634609085	-0.004485378968	0.000165691570	0.999821681192	N\A	0.023729372281	0.003063896359	0.025662181339	0.004107769385	33	3	0.572152464434	Global Trend	
2150000	549.327814	1	-1.433513860984	1.089854286814	0.007820018423	-0.092665495245	-0.000967857712	0.000181567733	0.992521055092	N\A	0.027404387602	0.003775541006	0.028192817119	0.004826544497	38	1	0.085010918138	Global Trend	
2200000	539.839617	1	-1.682859882430	1.219305754381	-0.013687819291	-0.130969916877	0.009153049062	0.000232563698	0.985924685253	N\A	0.078620763173	0.011155974008	0.036086834704	0.007031378841	39	3	-0.004661313886	Global Trend	
2250000	545.325997	1	-1.437094041176	1.060454626409	0.005680363497	-0.066949007773	0.000806838401	0.000081179942	0.999927356521	N\A	0.022850603647	0.002934141737	0.025044372743	0.004087637356	46	6	-0.268402146704	Global Trend	
2300000	550.200942	1	-1.384516916849	1.040884814566	0.007287106620	-0.044975683188	-0.003273919525	0.000113922326	0.999783335105	N\A	0.023242771931	0.003074240780	0.025122870189	0.004107793235	37	4	0.234100898021	Global Trend	
2350000	538.161711	1	-1.590212157425	1.187204769977	0.000528640832	-0.202974334658	0.015699800755	0.000103619088	0.999453342288	N\A	0.023472543563	0.002744747534	0.024955370738	0.002910647018	40	3	-0.128877260973	Global Trend	
2400000	551.057875	1	-1.420015843136	1.097376833620	0.003208312800	-0.081942191199	0.002655214086	0.000121569289	0.987920646944	N\A	0.028760457183	0.004145524288	0.026043215062	0.004463803762	33	3	0.026606410181	Global Trend	
2450000	552.798864	1	-1.395520345198	1.030798729710	0.009035283070	-0.023803483404	-0.006881698303	0.000152049617	0.985700852335	N\A	0.037707628493	0.004939163386	0.027415385125	0.004630754195	37	3	0.021773641449	Global Trend	
2500000	553.278195	1	-1.374857465205	1.103879734806	0.006264932096	-0.108281232548	-0.002246336135	0.000184490834	0.999980902934	N\A	0.022343510707	0.002583976350	0.023914434489	0.003810107883	41	5	-1.600079679487	Global Trend	
2550000	542.545869	1	-1.571587754791	1.146002251110	0.003187059252	-0.116781355210	-0.001711952239	0.000162411192	0.977199821865	N\A	0.075824652342	0.009619431484	0.036990740326	0.006042243324	45	4	-0.004897916475	Global Trend	
2600000	535.861904	1	-1.082980750258	0.932597701719	0.020158016679	0.020975197660	-0.015503765474	0.000154817640	0.986365661310	N\A	0.030737283602	0.004353663925	0.026076176154	0.004519971768	32	0	-0.031549808822	Global Trend	
2650000	539.283179	1	-1.709867181563	1.234573751834	-0.016779690400	-0.092050225112	0.003263270490	0.000157242878	0.982107983617	N\A	0.095925478979	0.012916388828	0.041695744386	0.007534285710	42	1	0.000031944022	Global Trend	
2700000	542.622902	1	-1.395367988469	1.010457467681	0.010821928448	-0.018393069474	-0.006416123348	0.000142408842	0.981906294478	N\A	0.060672197275	0.008614684884	0.031491873527	0.005693663294	38	1	0.006541798528	Global Trend	
2750000	542.823497	1	-1.389960434079	1.026330028459	0.016197063561	-0.052971941242	-0.007624820866	0.000075097861	0.984486527842	N\A	0.032304015075	0.005016297323	0.025879296595	0.004734851466	41	0	-0.007820791938	Global Trend	
2800000	535.076918	1	-1.410520920356	1.102132351821	-0.001460085197	-0.111666172634	0.010881900530	0.000120036081	0.999992596202	N\A	0.021929736197	0.002920246935	0.024013715064	0.004250448731	39	2	-1.358285974204	Global Trend	
2850000	544.808994	1	-1.354078292350	1.063227332121	0.002891068942	-0.064065354688	-0.000327128399	0.000148600839	0.999681409554	N\A	0.022199034210	0.003160956923	0.024196578515	0.004421560617	44	2	0.254985559880	Global Trend	
2900000	537.921848	1	-1.349111980694	1.085155163386	-0.002878981707	-0.075264317851	0.008440475599	0.000102463365	0.992032778195	N\A	0.023712114411	0.002893675631	0.023153096308	0.002975943797	38	1	0.033216192239	Global Trend	
2950000	548.466750	1	-1.511635594925	1.117711851045	0.008035683927	-0.125506561905	0.001988951914	0.000069991913	0.979113311730	N\A	0.046120197299	0.006699512704	0.029137488380	0.005236922478	43	1	-0.003883896945	Global Trend	
3000000	552.615906	1	-1.254564504459	0.964130569892	0.018445262105	-0.009174913588	-0.012971650757	0.000082626972	0.987490469443	N\A	0.040888167670	0.005743389087	0.026157714207	0.004500619848	50	3	-0.006060478874	Global Trend	
3050000	556.470750	1	-1.381741947035	1.036346003845	0.008162893093	-0.037314972679	-0.007363090605	0.000186924014	0.999882595746	N\A	0.024022864300	0.003112913031	0.025932929324	0.003919705336	40	3	-0.738064770552	Global Trend	
3100000	545.641948	1	-1.466529355058	1.117168506673	-0.006455836233	-0.110887439692	0.013562628236	0.000072825644	0.985461493561	N\A	0.061639187897	0.008784749922	0.031708682361	0.006271150429	41	1	0.002880653680	Global Trend	
3150000	535.458933	1	-1.444302913524	1.040516882142	0.011115244385	-0.047152588720	-0.004157694595	0.000166402493	0.999238484633	N\A	0.026584957456	0.003409270473	0.028711286214	0.004737287701	40	2	0.213287306445	Global Trend	
3200000	551.538826	1	-1.503082560691	1.079510354077	0.005625426981	-0.079168148110	0.000130320675	0.000063224942	0.990190196062	N\A	0.024794009582	0.003705453008	0.023321274284	0.004284678750	40	1	-0.017190818554	Global Trend	
3250000	559.949697	1	-1.408739863271	1.063397884713	0.012482888675	-0.088196898681	-0.003126919286	0.000217455937	0.989725597431	N\A	0.032807771655	0.004874656303	0.023274130134	0.004328198937	46	3	-0.022318740988	Global Trend	
3300000	545.745901	1	-1.391924635119	1.126880886375	0.005585763395	-0.140662605174	0.004745065656	0.000241832322	0.999439056010	N\A	0.022531333568	0.003206066260	0.024284756764	0.004333558079	34	2	-0.308479605461	Global Trend	
3350000	533.486868	1	-1.428419691663	1.120887543991	0.001145852605	-0.060901104238	-0.007620113279	0.000106189782	0.983216003006	N\A	0.041462644669	0.005806771653	0.030238823535	0.005258406279	42	1	0.010334140132	Global Trend	
3400000	542.832196	1	-1.409939424574	1.138924483423	-0.005888055895	-0.105679356624	0.008183689461	0.000070000966	0.986251372773	N\A	0.032574100244	0.004486929069	0.027740557176	0.004836652623	37	0	0.011896263128	Global Trend	
3450000	548.644281	1	-1.653561881217	1.196449395027	-0.014759994273	-0.144166578899	0.017916198386	0.000097439967	0.978489299711	N\A	0.081512851032	0.012094722144	0.036815568327	0.007407852684	39	2	-0.002262418989	Global Trend	
3500000	543.699157	1	-1.583285523794	1.085572471805	0.008768415278	-0.091437795307	-0.001701403215	0.000101724401	0.990540783456	N\A	0.026726205846	0.004184434235	0.026725241117	0.004794807027	39	1	-0.026509698551	Global Trend	
3550000	529.971367	1	-1.418558568467	1.075853116311	-0.001947295754	-0.033907006653	-0.002247644563	0.000112896911	0.976465478822	N\A	0.064909654280	0.008758441616	0.034482918905	0.005768671454	33	2	0.005064747113	Global Trend	
3600000	556.051090	1	-1.618027986322	1.115247480769	-0.001341597219	-0.106896424572	0.008474679812	0.000198287528	0.993639845956	N\A	0.022457551603	0.003246093631	0.022321171872	0.003990912196	45	3	-0.062506636990	Global Trend	
3650000	544.241618	1	-1.477146325680	1.108373753530	-0.002884907262	-0.078877870290	0.004613550784	0.000149218769	0.982265789362	N\A	0.073978942872	0.011036780407	0.033254090018	0.006283079532	39	0	0.003642747669	Global Trend	
3700000	543.963045	1	-1.530218768362	1.097536364368	-0.000862037883	-0.085835683314	0.003056961958	0.000087129123	0.987014785165	N\A	0.032795067510	0.004422446298	0.025542423855	0.004260837494	45	1	-0.014897156193	Global Trend	
3750000	541.770612	1	-1.413380909367	1.066544630044	0.007711327018	-0.071536072961	-0.005054062155	0.000098741008	0.995192720300	N\A	0.024288235896	0.003735405694	0.025334386312	0.004526111663	32	1	-0.049985594860	Global Trend	
3800000	539.685140	1	-1.508218143828	1.000436422553	0.012799758059	-0.003115273647	-0.013159793782	0.000129541340	0.999646291907	N\A	0.021863508659	0.002593897474	0.023634614381	0.003930466774	48	1	0.245110997949	Global Trend	
3850000	557.599142	1	-1.393468912019	1.006299322829	0.014689477731	-0.005824629804	-0.015492757443	0.000154865780	0.994307831485	N\A	0.023935034481	0.003166694847	0.024546124631	0.004199687127	39	2	-0.067369675613	Global Trend	
3900000	546.944802	1	-1.487568814806	1.078112999659	0.004155693103	-0.089963147547	0.005954992338	0.000127716595	0.999031963025	N\A	0.024345855767	0.003354598363	0.026138631189	0.004341630488	41	4	0.151940073085	Global Trend	
3950000	545.466216	1	-1.342137967919	1.041091621140	0.011391042620	-0.050080853340	-0.008341516600	0.000026715416	0.997703371342	N\A	0.022866565724	0.003198606281	0.024378541653	0.004118040234	36	1	-0.018235791603	Global Trend	
4000000	525.107992	1	-1.465416547275	1.147749716435	-0.002690221384	-0.089748908117	-0.002554141180	0.000163945536	0.979194186200	N\A	0.046877313705	0.006918123762	0.027430322862	0.005021349585	32	0	0.013036211503	Global Trend	
4050000	534.851581	1	-1.329352309872	1.026228784731	0.016298582524	-0.065898890175	-0.007111837343	0.000076523756	0.990908852925	N\A	0.023302887856	0.003948271884	0.017400041967	0.003755603940	32	2	-0.013601130232	Global Trend	
4100000	551.058119	1	-1.469208793252	1.053817813606	0.012039252666	-0.055359769258	-0.007418533096	0.000118143761	0.997869213614	N\A	0.023573679727	0.003170230382	0.025130298252	0.004315364733	44	3	0.099296005755	Global Trend	
4150000	556.601024	1	-1.466462176798	1.023811906989	0.017156497551	-0.052131249928	-0.010330739565	0.000207405276	0.991692780398	N\A	0.041053228010	0.004918191076	0.026525583131	0.004351003475	41	3	0.016157590519	Global Trend	
4200000	549.829358	1	-1.391837543027	1.046303908166	0.007161783495	-0.062212957264	0.000304525713	0.000171901117	0.986991248265	N\A	0.038679188049	0.004691448486	0.026530141124	0.004611800706	32	1	-0.018777961017	Global Trend	
4250000	542.800178	1	-1.334763555329	1.065807200644	-0.000770041710	-0.072731521683	0.006924867959	0.000079453072	0.999894787207	N\A	0.023047867441	0.002953472536	0.025235791371	0.004245293297	34	2	-0.317816834068	Global Trend	
4300000	544.637543	1	-1.433115866620	1.069926334295	0.007780838274	-0.059111657978	-0.006723034466	0.000201105865	0.982798902671	N\A	0.048094791196	0.006554666460	0.029823874139	0.005414191502	47	1	0.019672180955	Global Trend	
4350000	539.040159	1	-1.490177654400	1.105986361923	0.002788181474	-0.106584161557	0.002454476160	0.000099981019	0.991839890780	N\A	0.026450635238	0.003599887333	0.026548528013	0.004341248080	36	2	-0.034885102528	Global Trend	
4400000	556.400698	1	-1.540046159018	1.098861740948	0.012810590186	-0.107542265921	-0.004548310664	0.000032856478	0.999166891350	N\A	0.022111579446	0.003110298771	0.023876294098	0.004273001499	39	3	0.055460551209	Global Trend	
4450000	547.562027	1	-1.420290094305	1.044601483893	0.012926140381	-0.045488662473	-0.012363708482	0.000007788474	0.998095209896	N\A	0.022413260029	0.002874785751	0.023786244704	0.003932848575	38	4	0.006300569064	Global Trend	
4500000	538.489071	1	-1.403975906338	1.012585569048	0.018398423011	-0.053432128899	-0.005617888763	0.000022141898	0.980825320468	N\A	0.036740930494	0.004725120982	0.030446083954	0.004611205925	39	3	0.003463940690	Global Trend	
4550000	541.832676	1	-1.480775526444	1.036852886633	0.011512821949	-0.041782470496	-0.006502244563	0.000023354963	0.999958636636	N\A	0.024294139825	0.003275754874	0.026068762365	0.004468675282	35	2	-0.190437421745	Global Trend	
4600000	543.040683	1	-1.598493836217	1.165875340561	-0.007008538798	-0.127299425369	0.007428405943	0.000140294898	0.979309784366	N\A	0.050675563229	0.006389450097	0.030378124121	0.005038819717	41	4	-0.010090739890	Global Trend	
4650000	535.998304	1	-1.481177415565	1.103062695693	0.008049158832	-0.113961282443	-0.000739021157	0.000106419539	0.990280333365	N\A	0.027941409420	0.003683430956	0.026215848683	0.003988687523	41	3	-0.022891060900	Global Trend	
4700000	545.642388	1	-1.500384293182	1.073171340902	0.005527425536	-0.077886657470	0.000673846560	0.000117461044	0.999469437338	N\A	0.024122551459	0.003243874990	0.025823173573	0.004300641693	41	3	-0.213189960472	Global Trend	
4750000	547.731145	1	-1.528850361795	1.081845313633	0.007917881232	-0.086810233652	-0.002112002827	0.000077631726	0.999937649589	N\A	0.023203590205	0.003097721354	0.025200737727	0.003899095089	38	2	-0.342875095705	Global Trend	
4800000	540.232873	1	-1.408701966898	1.101915458054	0.001234684716	-0.087454919001	0.001854583047	0.000093405676	0.988585504917	N\A	0.028456696475	0.003833281203	0.026480375413	0.004329754578	44	2	0.021493440588	Global Trend	
4850000	549.688889	1	-1.371690263014	1.087224899681	0.000303053164	-0.078872126739	0.005744107602	0.000138635295	0.993454592620	N\A	0.024947391492	0.003569557740	0.025221877641	0.004193714463	49	1	0.038452720948	Global Trend	
4900000	550.199429	1	-1.504086581786	1.156295058785	-0.004026148894	-0.133824755514	0.010552859466	0.000134592766	0.981724299337	N\A	0.059507559548	0.008405710253	0.031945404270	0.005749856684	46	3	0.006785760340	Global Trend	
4950000	565.163438	1	-1.538255861353	1.089946591381	0.007990749935	-0.098609278014	0.001246962088	0.000185987366	0.999789703557	N\A	0.023676849741	0.003068176475	0.025628236451	0.004163611883	44	4	-0.578221802187	Global Trend	
5000000	535.928928	1	-1.298835291906	1.067927417267	0.007150565567	-0.071925273866	-0.004151061177	0.000081957929	0.999897943778	N\A	0.024041756462	0.003247654467	0.025651759199	0.004188899830	42	2	-0.183835773210	Global Trend	
5050000	544.040563	1	-1.486798336201	1.053498172799	0.014419837814	-0.057898237885	-0.010482856162	0.000265670843	0.999776159497	N\A	0.024403546899	0.003200846721	0.026470153657	0.004040968150	40	4	0.623580609455	Global Trend	
5100000	539.015663	1	-1.404748213401	1.029859958003	0.005314319158	-0.033220118012	-0.002413321857	0.000174786726	0.991571105763	N\A	0.026859396040	0.003470817759	0.027274726773	0.004498281338	33	1	-0.040265789289	Global Trend	
5150000	543.884202	1	-1.480375946067	1.147975216509	0.000746474782	-0.156671190587	0.013433102755	0.000131176638	0.994151547727	N\A	0.026556741618	0.003592927628	0.027101927039	0.004981165561	39	1	0.060456321600	Global Trend	
5200000	538.154770	1	-1.392748325446	1.062856440818	0.000676598768	-0.071125044464	0.006078455443	0.000110808324	0.991664646468	N\A	0.023368646447	0.003712410024	0.020032974355	0.003928304799	33	2	-0.021235456723	Global Trend	
5250000	538.456725	1	-1.647678862249	1.289377143554	-0.019013259036	-0.157547259296	0.006357195456	0.000064433035	0.978664562049	N\A	0.073941797405	0.010914322806	0.036718046212	0.006946389726	25	3	0.002407657573	Global Trend	
5300000	544.011347	1	-1.398666077540	1.069741042178	-0.002613751660	-0.060921213218	0.004764173497	0.000064906555	0.978036789758	N\A	0.060274335046	0.008667308495	0.031500546172	0.005751912855	36	4	0.003242178393	Global Trend	
5350000	541.654573	1	-1.614617194029	1.128683872551	0.000248821504	-0.106481803584	0.002316381317	0.000231389970	0.981941924473	N\A	0.035822127727	0.005374485751	0.028542460568	0.005223622552	31	0	-0.029692103930	Global Trend	
5400000	550.436306	1	-1.396166076193	1.059765385057	0.005224430583	-0.062748777361	0.000350429588	0.000113584452	0.998689102231	N\A	0.017462413203	0.002634457798	0.018845430264	0.003435888773	37	0	0.110772507012	Global Trend	
5450000	540.256231	1	-1.417670747622	1.053373380432	0.010709606737	-0.056263397991	-0.007963768743	0.000088177638	0.999991297107	N\A	0.024622831472	0.003265886680	0.026549858146	0.004509087033	41	1	-1.172894264925	Global Trend	
5500000	552.007800	1	-1.561138662159	1.155657391300	-0.008953841876	-0.080957028734	0.004978641372	0.000197981127	0.979061643252	N\A	0.080109191550	0.011449920894	0.036545486155	0.006855748893	37	3	0.001359171229	Global Trend	
5550000	545.206369	1	-1.564552030301	1.138747265967	-0.008008580563	-0.077798422951	0.004557809830	0.000141939365	0.986866854401	N\A	0.069319286521	0.009781817815	0.029382062613	0.005626419666	41	0	-0.004088298945	Global Trend	
5600000	550.851776	1	-1.326450757866	1.094679018579	0.005579470033	-0.101816101259	0.003009786654	0.000187212175	0.999900955034	N\A	0.023145982742	0.002981562067	0.025367392487	0.004243140669	34	2	0.777457260298	Global Trend	
5650000	553.085674	1	-1.509997364991	1.028574070350	0.007125859062	-0.002575440488	-0.008382639934	0.000157373981	0.986566085139	N\A	0.030884111221	0.004793174151	0.025705189178	0.004764043589	41	4	-0.024390874968	Global Trend	
5700000	539.915852	1	-1.318889069341	1.031962021184	0.013658033840	-0.035235867874	-0.011659657934	0.000258301966	0.999451037577	N\A	0.023717027392	0.003414705240	0.025639519940	0.004427353411	48	3	-0.449198663007	Global Trend	
5750000	553.447542	1	-1.398609205117	1.104167221946	0.002749031706	-0.108183417963	0.007053398347	0.000141618598	0.997742934646	N\A	0.021909949288	0.003066363573	0.023345651679	0.004242262344	47	0	0.112787112523	Global Trend	
5800000	555.007111	1	-1.644115037918	1.169580777970	-0.010932206288	-0.087065749111	0.004613595858	0.000316281682	0.987551887322	N\A	0.059658988828	0.007612135628	0.029992825457	0.004761462659	38	5	-0.010975925083	Global Trend	
5850000	540.408928	1	-1.351773810280	1.039054492782	0.009286638718	-0.044355904200	-0.004434489948	0.000147283693	0.999937185509	N\A	0.022588739072	0.003114428911	0.024467113406	0.004165697918	24	2	-0.644411463250	Global Trend	
5900000	545.027916	1	-1.385776138125	1.093802115263	0.003557215513	-0.085284251333	-0.001976576504	0.000185705093	0.987788655838	N\A	0.027063351800	0.003740637513	0.024709443045	0.004275158454	32	2	0.049767904536	Global Trend	
5950000	541.495857	1	-1.442580730668	1.078841664989	-0.001923730075	-0.071810341166	0.007310374232	0.000206385524	0.982347407766	N\A	0.082618308521	0.013197910200	0.034977155994	0.007552940987	41	1	-0.004507818603	Global Trend	
6000000	543.019628	1	-1.397608722917	1.041247350501	0.011215593540	-0.044760901204	-0.006885673430	0.000163968644	0.999723064692	N\A	0.024435407931	0.003357370647	0.026487938498	0.004447857236	30	2	0.382835784137	Global Trend	
6050000	548.925442	1	-1.366824439608	1.048395660864	0.007828174972	-0.057631150417	-0.002722724362	0.000093914078	0.997586219299	N\A	0.025144430195	0.003368599146	0.026904202703	0.004198876738	36	2	-0.062994291296	Global Trend	
6100000	546.145465	1	-1.495603571494	1.078413517297	0.012824980419	-0.084096906105	-0.008001811036	0.000147503065	0.995683304641	N\A	0.027045474761	0.003533577254	0.028246263051	0.004288282372	31	3	0.077427564275	Global Trend	
6150000	548.063658	1	-1.389237520715	1.034661714535	0.007471330974	-0.037057359224	-0.005048980621	0.000144981493	0.998262531415	N\A	0.025659394473	0.003481030347	0.027499337961	0.004583546840	30	2	-0.129453202005	Global Trend	
6200000	539.406933	1	-1.333046659574	0.986444803187	0.017133102331	-0.024618440176	-0.005935053257	0.000136861140	0.979921908818	N\A	0.061773932034	0.008427272537	0.033022367248	0.005548256899	26	3	-0.009144364545	Global Trend	
6250000	533.516854	1	-1.427630461145	1.068178485450	0.000387154770	-0.056301132291	0.003919783532	0.000179009364	0.983331975604	N\A	0.059978714094	0.008297285665	0.034053846947	0.006231881075	45	4	0.007150125355	Global Trend	
6300000	546.608429	1	-1.329739835507	0.989955321385	0.009941508357	0.012553852433	-0.011763282655	0.000177997738	0.999363639718	N\A	0.025081358692	0.002703280772	0.026831165109	0.003739201960	39	2	0.209827910766	Global Trend	
